ID;Bedrijfstypen;Landbouwmethoden;Perioden;Landbouwbedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
461;Opengrondsgroentenbedrijven;Gangbare landbouw;2016;802.0;408.9;857.8;1.0;574.0;38.0;84.9;91.4;0.6;68.0;857.8;464.7;27.7;340.1;0.1;6.1;252.9;134.2;596.3;570.6;511.4;265.6;103.3;29.8;-0.5;0.0;113.3;-10.1;0.4;8.9;74.8;15.3;15.7;0.4;91.9
462;Opengrondsgroentenbedrijven;Gangbare landbouw;2017;863.0;408.3;1024.6;1.0;698.5;54.9;80.0;96.5;11.2;82.5;1024.6;608.5;28.2;420.1;0.2;6.7;255.3;153.9;595.1;564.2;522.2;257.6;112.3;32.3;-1.0;0.0;121.0;-7.3;0.5;8.3;65.7;17.4;19.8;2.4;83.0
463;Opengrondsgroentenbedrijven;Gangbare landbouw;2018;845.0;390.3;941.1;1.4;614.3;44.9;87.7;117.8;1.0;74.1;941.1;531.2;25.1;390.5;0.1;5.4;225.2;179.3;571.3;539.7;492.0;247.9;146.7;26.0;-0.3;0.0;71.7;-7.6;0.4;7.1;71.7;19.2;20.0;0.8;91.3
464;Opengrondsgroentenbedrijven;Gangbare landbouw;2019;835.0;356.1;956.4;0.7;644.5;43.4;76.1;111.1;1.3;79.2;956.4;566.0;27.6;425.0;0.1;7.9;224.8;157.7;642.9;611.4;560.6;284.7;121.7;27.2;0.0;0.0;127.1;-6.9;0.2;6.4;75.3;25.2;26.3;1.1;101.1
465;Opengrondsgroentenbedrijven;Gangbare landbouw;2020;782.0;351.9;1026.3;1.9;712.5;47.1;70.8;83.5;1.3;109.2;1026.3;628.4;28.1;480.7;0.1;9.4;232.4;156.0;605.3;566.5;507.7;247.6;111.4;28.3;-1.8;0.0;122.2;-7.2;0.2;6.1;90.4;10.9;12.2;1.3;104.2
466;Opengrondsgroentenbedrijven;Gangbare landbouw;2021;773.0;369.1;1118.0;1.9;751.1;55.2;94.0;100.5;3.0;112.4;1118.0;686.2;26.9;509.9;0.6;9.9;251.4;169.8;661.5;608.9;558.5;278.5;120.5;32.0;-2.6;0.0;130.0;-5.4;0.2;6.3;97.6;41.6;43.1;1.5;143.5
467;Opengrondsgroentenbedrijven;Gangbare landbouw;2022;764.0;332.8;1005.3;2.7;658.0;79.7;69.6;81.4;4.9;109.0;1005.3;622.4;23.6;448.6;0.1;5.9;231.2;145.7;576.8;537.9;500.7;251.4;103.5;27.0;-2.2;0.0;124.4;-5.8;0.2;4.9;70.3;25.0;27.5;2.5;96.6
468;Bloembollenbedrijven;Landbouw (totaal);2011;722.0;434.5;1217.5;4.1;732.6;96.1;120.9;204.3;0.1;59.4;1217.5;392.4;33.1;191.3;0.4;32.7;585.1;206.8;596.0;561.5;520.9;214.8;89.6;50.5;-2.3;-0.1;168.5;-27.6;0.9;23.3;47.5;36.6;38.6;2.0;86.9
469;Bloembollenbedrijven;Landbouw (totaal);2012;698.0;426.1;1231.6;3.6;749.6;92.7;124.7;206.6;0.1;54.3;1231.6;421.4;31.4;209.7;0.4;30.7;570.0;209.1;580.6;546.9;514.4;219.3;87.8;43.7;-1.3;0.0;164.9;-26.0;0.9;21.4;40.1;35.0;38.2;3.2;79.8
470;Bloembollenbedrijven;Landbouw (totaal);2013;656.0;410.7;1226.3;3.5;772.5;62.5;126.7;208.7;0.4;52.0;1226.3;431.2;31.2;219.6;-0.1;28.2;560.1;206.6;603.2;564.0;514.4;223.8;86.2;44.2;-0.8;0.0;161.0;-25.9;0.6;20.5;62.8;15.2;17.0;1.8;79.3
471;Bloembollenbedrijven;Landbouw (totaal);2014;633.0;404.4;1311.1;2.3;822.6;97.0;126.3;204.5;0.3;58.1;1311.1;517.6;30.9;265.8;-0.1;30.2;560.3;203.0;605.2;573.0;506.6;216.2;86.9;40.7;-0.9;0.0;163.7;-23.6;0.5;20.1;75.0;20.9;23.1;2.3;104.6
472;Bloembollenbedrijven;Landbouw (totaal);2015;617.0;422.5;1320.9;1.1;858.8;56.0;128.5;202.4;0.3;73.7;1320.9;558.3;28.6;324.3;-0.1;23.7;529.8;209.1;702.6;659.0;580.9;264.7;96.3;46.1;-0.7;0.0;174.3;-22.3;0.6;16.9;99.5;28.6;29.5;0.9;129.3
473;Bloembollenbedrijven;Landbouw (totaal);2016;625.0;491.1;1455.1;2.1;971.8;68.7;132.6;207.0;0.4;72.7;1455.1;633.2;27.7;373.8;0.2;25.6;590.0;206.2;676.5;630.1;566.5;257.9;94.5;43.2;-2.4;0.0;173.3;-21.2;0.4;16.4;88.8;15.2;17.1;1.7;105.1
474;Bloembollenbedrijven;Landbouw (totaal);2017;618.0;511.2;1495.0;1.1;998.8;73.6;133.6;210.2;0.3;77.4;1495.0;675.8;26.2;408.2;0.4;22.4;582.2;214.3;723.2;665.6;611.1;274.8;103.5;45.2;-0.8;0.0;188.2;-17.8;0.9;14.1;94.4;16.1;18.2;2.1;111.2
475;Bloembollenbedrijven;Landbouw (totaal);2018;618.0;534.6;1567.3;1.6;1059.7;76.7;135.2;206.1;0.4;87.6;1567.3;724.6;24.5;436.8;0.6;21.9;606.4;213.9;718.1;658.9;621.5;257.5;108.5;49.4;-1.6;-0.1;207.9;-17.6;0.5;13.3;79.0;16.1;18.4;2.3;95.9
476;Bloembollenbedrijven;Landbouw (totaal);2019;585.0;532.9;1558.1;1.1;1055.6;57.4;134.7;227.3;0.7;81.3;1558.1;711.8;22.6;419.8;0.3;20.9;581.6;243.5;749.9;684.3;640.0;272.1;116.9;46.6;-4.2;0.2;208.5;-16.0;0.2;12.6;93.9;13.2;15.4;2.2;109.0
477;Bloembollenbedrijven;Landbouw (totaal);2020;565.0;548.4;1551.8;1.8;1036.5;56.2;133.4;240.2;2.1;81.7;1551.8;734.9;22.2;388.1;0.0;19.6;568.7;228.7;713.7;659.9;623.6;255.5;112.2;47.9;-0.2;0.0;208.2;-17.2;0.1;11.5;72.9;15.6;18.3;2.8;94.4
478;Bloembollenbedrijven;Landbouw (totaal);2021;574.0;546.0;1588.5;1.7;1015.1;72.3;129.6;255.7;2.8;111.2;1588.5;804.3;23.5;424.5;0.0;19.0;544.2;220.9;832.5;742.2;665.1;275.1;117.3;47.8;-2.0;0.0;226.9;-15.5;0.2;11.6;151.9;26.2;31.4;5.2;180.6
479;Bloembollenbedrijven;Landbouw (totaal);2022;579.0;552.6;1708.4;2.1;1069.7;91.7;147.7;274.0;2.7;120.5;1708.4;918.0;22.3;478.6;1.0;17.0;517.5;255.0;882.8;806.4;714.6;310.0;127.9;50.5;-10.4;0.0;254.6;-13.9;0.4;10.0;154.2;46.6;50.9;4.2;205.5
480;Bloembollenbedrijven;Biologische landbouw (totaal);2011;3.0;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;Bloembollenbedrijven;Biologische landbouw (totaal);2012;4.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;Bloembollenbedrijven;Biologische landbouw (totaal);2013;4.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;Bloembollenbedrijven;Biologische landbouw (totaal);2014;4.0;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;Bloembollenbedrijven;Biologische landbouw (totaal);2015;2.0;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;Bloembollenbedrijven;Biologische landbouw (totaal);2016;5.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;Bloembollenbedrijven;Biologische landbouw (totaal);2017;4.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;Bloembollenbedrijven;Biologische landbouw (totaal);2018;6.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;Bloembollenbedrijven;Biologische landbouw (totaal);2019;6.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;Bloembollenbedrijven;Biologische landbouw (totaal);2020;6.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;Bloembollenbedrijven;Biologische landbouw (totaal);2021;8.0;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;Bloembollenbedrijven;Biologische landbouw (totaal);2022;8.0;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;Bloembollenbedrijven;Gangbare landbouw;2011;719.0;434.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Bloembollenbedrijven;Gangbare landbouw;2012;694.0;425.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Bloembollenbedrijven;Gangbare landbouw;2013;652.0;410.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Bloembollenbedrijven;Gangbare landbouw;2014;629.0;403.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Bloembollenbedrijven;Gangbare landbouw;2015;615.0;421.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Bloembollenbedrijven;Gangbare landbouw;2016;620.0;489.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Bloembollenbedrijven;Gangbare landbouw;2017;614.0;508.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Bloembollenbedrijven;Gangbare landbouw;2018;612.0;530.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Bloembollenbedrijven;Gangbare landbouw;2019;579.0;530.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Bloembollenbedrijven;Gangbare landbouw;2020;559.0;546.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Bloembollenbedrijven;Gangbare landbouw;2021;566.0;540.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Bloembollenbedrijven;Gangbare landbouw;2022;571.0;546.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Paddenstoelbedrijven;Landbouw (totaal);2011;175.0;206.9;124.7;1.5;47.9;21.8;9.1;34.3;0.0;10.1;124.7;23.7;2.9;2.0;0.0;3.9;41.0;56.2;231.2;228.8;223.1;141.5;38.8;5.7;0.0;0.0;37.1;-2.3;0.3;1.0;6.0;2.0;2.4;0.5;8.8
505;Paddenstoelbedrijven;Landbouw (totaal);2012;160.0;191.8;122.2;0.8;48.8;17.6;9.4;34.7;0.0;10.9;122.2;24.6;3.6;3.6;0.0;3.0;40.7;53.8;230.2;227.9;220.1;137.2;43.1;6.2;0.1;0.0;33.5;-2.1;0.3;0.8;8.0;1.1;1.6;0.5;9.2
506;Paddenstoelbedrijven;Landbouw (totaal);2013;151.0;226.1;154.1;0.9;64.3;23.1;12.9;37.3;0.2;15.4;154.1;43.3;3.4;5.8;0.0;3.7;51.3;55.8;267.0;263.4;253.1;158.8;47.7;8.3;0.0;0.0;38.3;-2.1;0.7;0.7;11.8;1.1;1.3;0.2;13.1
507;Paddenstoelbedrijven;Landbouw (totaal);2014;144.0;229.6;147.9;0.6;55.8;30.6;12.8;36.6;0.2;11.3;147.9;45.4;3.8;9.1;0.0;3.1;42.3;57.0;288.2;285.1;270.0;172.2;50.1;7.1;-0.1;0.0;40.8;-1.7;0.4;0.7;16.7;1.0;1.1;0.1;17.9
508;Paddenstoelbedrijven;Landbouw (totaal);2015;145.0;221.3;99.5;0.6;34.6;13.9;9.7;33.4;0.0;7.3;99.5;24.0;2.9;7.1;0.0;2.2;24.1;49.1;256.0;252.8;241.4;150.7;46.0;4.5;0.1;0.0;40.0;-0.4;0.3;0.5;14.1;-0.1;0.3;0.4;14.5
509;Paddenstoelbedrijven;Landbouw (totaal);2016;132.0;205.4;101.6;0.6;37.5;12.2;10.7;33.9;0.1;6.6;101.6;27.8;2.3;7.8;0.0;2.7;24.5;46.7;235.1;231.5;220.6;141.0;41.5;4.5;0.0;0.0;33.5;-1.4;0.2;0.4;13.0;0.2;0.2;0.0;13.8
510;Paddenstoelbedrijven;Landbouw (totaal);2017;132.0;228.1;107.2;0.5;37.3;10.5;11.3;39.5;0.1;8.0;107.2;33.7;3.0;8.2;0.0;2.2;21.7;49.6;273.9;270.1;253.8;161.2;48.3;4.5;0.0;0.0;39.7;-1.1;0.2;0.4;19.0;0.6;0.7;0.1;20.3
511;Paddenstoelbedrijven;Landbouw (totaal);2018;129.0;295.0;92.0;0.4;27.5;9.4;9.8;39.0;0.0;6.1;92.0;25.9;1.7;8.1;0.0;1.2;15.5;49.4;249.1;245.7;239.3;145.9;52.0;3.3;0.0;0.0;38.1;-0.9;0.2;0.3;8.9;0.6;0.6;0.0;10.6
512;Paddenstoelbedrijven;Landbouw (totaal);2019;118.0;216.9;86.6;0.1;22.3;8.0;9.8;38.2;0.0;8.2;86.6;26.0;1.8;7.1;0.0;1.7;10.7;48.2;270.4;267.8;258.2;158.8;53.7;3.2;0.0;0.0;42.5;-0.6;0.1;0.3;11.6;0.2;0.4;0.1;12.3
513;Paddenstoelbedrijven;Landbouw (totaal);2020;120.0;217.7;96.0;0.0;22.7;5.8;10.7;46.0;0.0;10.7;96.0;33.0;1.9;8.1;0.0;1.7;10.0;51.3;293.0;290.9;276.8;168.6;64.6;2.9;0.0;0.0;40.8;-0.6;0.1;0.3;15.6;1.0;1.1;0.1;16.6
514;Paddenstoelbedrijven;Landbouw (totaal);2021;116.0;242.7;96.4;0.0;21.9;3.6;11.4;47.1;0.0;12.4;96.4;38.7;1.2;7.7;0.0;1.0;9.1;47.6;296.7;293.2;284.7;178.5;60.4;2.6;0.0;0.0;43.2;-0.2;0.2;0.2;11.8;1.6;1.6;0.1;15.1
515;Paddenstoelbedrijven;Landbouw (totaal);2022;112.0;243.9;91.3;0.2;20.7;3.3;13.0;43.7;0.5;10.0;91.3;33.7;1.2;8.3;0.0;0.9;7.8;48.9;305.0;301.4;296.6;191.9;53.9;2.6;0.0;0.0;49.0;0.4;0.5;0.2;8.8;2.2;2.3;0.1;11.0
516;Paddenstoelbedrijven;Biologische landbouw (totaal);2011;18.0;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;Paddenstoelbedrijven;Biologische landbouw (totaal);2012;21.0;8.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Paddenstoelbedrijven;Biologische landbouw (totaal);2013;21.0;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;Paddenstoelbedrijven;Biologische landbouw (totaal);2014;20.0;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;Paddenstoelbedrijven;Biologische landbouw (totaal);2015;3.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;Paddenstoelbedrijven;Biologische landbouw (totaal);2016;2.0;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;Paddenstoelbedrijven;Biologische landbouw (totaal);2017;1.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;Paddenstoelbedrijven;Biologische landbouw (totaal);2018;1.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;Paddenstoelbedrijven;Biologische landbouw (totaal);2019;1.0;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;Paddenstoelbedrijven;Biologische landbouw (totaal);2020;1.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;Paddenstoelbedrijven;Biologische landbouw (totaal);2021;2.0;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;Paddenstoelbedrijven;Biologische landbouw (totaal);2022;3.0;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;Paddenstoelbedrijven;Gangbare landbouw;2011;157.0;198.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;Paddenstoelbedrijven;Gangbare landbouw;2012;139.0;183.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;Paddenstoelbedrijven;Gangbare landbouw;2013;130.0;214.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;Paddenstoelbedrijven;Gangbare landbouw;2014;124.0;217.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;Paddenstoelbedrijven;Gangbare landbouw;2015;142.0;220.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;Paddenstoelbedrijven;Gangbare landbouw;2016;130.0;205.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;Paddenstoelbedrijven;Gangbare landbouw;2017;131.0;228.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;Paddenstoelbedrijven;Gangbare landbouw;2018;128.0;294.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;Paddenstoelbedrijven;Gangbare landbouw;2019;117.0;215.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;Paddenstoelbedrijven;Gangbare landbouw;2020;119.0;215.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;Paddenstoelbedrijven;Gangbare landbouw;2021;114.0;241.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;Paddenstoelbedrijven;Gangbare landbouw;2022;109.0;242.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;Boomkwekerijbedrijven;Landbouw (totaal);2011;2662.0;971.7;1709.4;7.0;902.0;107.6;315.3;257.3;1.4;118.5;1709.4;658.8;81.1;364.6;1.4;51.0;641.2;356.9;1236.9;1199.2;1076.9;547.1;237.7;69.4;-1.0;0.2;223.5;-34.3;1.9;25.4;125.7;55.6;58.2;2.6;182.5
541;Boomkwekerijbedrijven;Landbouw (totaal);2012;2557.0;956.6;1726.7;3.2;938.1;99.8;319.8;254.0;1.2;110.6;1726.7;745.0;75.8;432.0;0.4;44.0;603.6;333.6;1242.3;1198.5;1077.3;558.8;238.1;61.1;-3.1;-0.2;222.6;-29.4;1.7;24.3;135.6;47.1;52.0;4.9;182.9
542;Boomkwekerijbedrijven;Landbouw (totaal);2013;2392.0;918.5;1617.4;5.4;869.9;84.9;317.0;226.9;0.9;112.5;1617.4;708.4;72.7;422.3;1.1;37.2;545.5;325.3;1081.3;1044.6;961.6;476.1;220.9;55.3;1.9;0.9;206.4;-27.2;1.3;19.6;92.6;24.7;29.3;4.6;117.5
543;Boomkwekerijbedrijven;Landbouw (totaal);2014;2289.0;909.0;1643.1;1.8;913.1;82.6;312.4;213.9;0.5;118.7;1643.1;785.1;71.2;473.6;1.3;35.0;511.2;310.6;1051.5;1017.1;922.0;458.8;214.2;50.0;0.4;0.1;198.6;-26.3;1.2;19.2;103.1;16.8;20.0;3.4;123.1
544;Boomkwekerijbedrijven;Landbouw (totaal);2015;2253.0;895.3;1606.2;1.7;882.2;62.7;323.8;205.4;0.9;129.5;1606.2;809.1;61.5;488.7;0.7;29.6;461.4;305.5;1106.2;1072.1;952.8;488.5;214.4;47.4;0.6;0.3;201.6;-20.4;1.1;16.3;133.0;34.7;36.8;2.1;172.1
545;Boomkwekerijbedrijven;Landbouw (totaal);2016;1931.0;718.0;1531.9;1.9;795.8;69.4;326.8;219.9;0.9;117.3;1531.9;763.2;56.0;471.4;0.3;26.1;432.7;309.6;1202.7;1169.1;1043.1;561.4;224.8;45.0;-0.2;0.0;212.2;-18.7;0.6;14.3;140.9;15.4;20.5;5.1;160.6
546;Boomkwekerijbedrijven;Landbouw (totaal);2017;1852.0;692.3;1547.8;1.8;802.7;58.1;335.5;208.6;0.4;140.7;1547.8;845.2;57.0;529.4;0.3;24.9;365.6;311.8;1218.1;1197.7;1045.0;566.0;227.6;44.3;-1.6;0.0;208.8;-12.8;0.5;11.7;160.2;18.4;20.2;1.8;184.1
547;Boomkwekerijbedrijven;Landbouw (totaal);2018;1729.0;675.5;1567.5;4.5;832.1;47.1;325.8;197.0;0.6;160.3;1567.5;914.3;49.8;555.1;0.4;22.3;344.1;286.4;1296.8;1274.5;1112.2;608.0;243.7;44.9;-2.1;0.2;217.5;-13.7;0.4;10.4;171.0;22.9;26.3;3.4;199.9
548;Boomkwekerijbedrijven;Landbouw (totaal);2019;1717.0;720.2;1634.1;3.3;838.5;45.3;360.9;201.1;0.9;184.1;1634.1;937.2;50.6;562.7;1.6;22.9;372.0;300.4;1341.6;1309.2;1127.2;604.1;256.0;45.9;-0.6;0.0;221.7;-14.2;0.3;9.9;200.2;15.6;17.4;1.8;222.0
549;Boomkwekerijbedrijven;Landbouw (totaal);2020;1794.0;848.8;1796.4;2.8;922.4;59.9;348.4;221.6;2.8;238.5;1796.4;1091.1;55.5;687.9;1.7;17.5;375.5;310.6;1471.4;1443.9;1197.1;646.4;266.1;50.9;-0.5;0.1;234.1;-12.2;0.3;9.5;262.1;19.4;22.0;2.6;278.1
550;Boomkwekerijbedrijven;Landbouw (totaal);2021;1846.0;902.8;1951.7;4.5;960.2;61.2;394.2;256.0;3.7;272.0;1951.7;1250.4;54.8;741.6;1.8;19.7;347.0;332.8;1752.7;1719.3;1427.3;777.5;313.6;54.2;0.0;0.0;281.9;-11.3;0.3;9.1;314.1;42.4;46.2;3.7;360.9
551;Boomkwekerijbedrijven;Landbouw (totaal);2022;1854.0;890.6;1941.9;4.4;973.6;80.6;374.4;246.4;4.0;258.5;1941.9;1266.1;55.1;723.6;1.4;17.6;329.5;327.3;1555.4;1513.6;1307.9;689.6;300.4;57.2;-0.3;0.1;273.3;-10.1;0.3;8.4;237.4;19.4;21.9;2.4;262.1
552;Boomkwekerijbedrijven;Biologische landbouw (totaal);2011;27.0;11.0;33.8;0.0;9.1;1.7;7.6;13.0;0.0;2.3;33.8;9.7;0.3;-0.6;0.0;1.2;16.2;6.6;42.1;41.0;39.0;18.3;9.9;1.2;0.0;0.0;9.5;-0.4;0.0;0.5;2.7;0.1;0.1;0.0;2.9
553;Boomkwekerijbedrijven;Biologische landbouw (totaal);2012;26.0;10.8;40.8;0.0;17.8;0.8;5.3;13.6;0.0;3.3;40.8;10.1;0.3;2.6;0.0;1.2;21.2;8.2;40.1;38.4;37.4;18.0;10.5;1.2;0.0;0.0;7.8;-0.6;0.0;0.6;2.1;3.6;3.8;0.2;5.6
554;Boomkwekerijbedrijven;Biologische landbouw (totaal);2013;28.0;15.4;37.9;0.2;15.2;0.7;5.8;13.0;0.0;3.1;37.9;8.7;0.2;0.9;0.0;0.5;15.8;12.9;43.2;42.3;40.8;21.4;10.2;1.2;0.0;0.0;7.9;-0.2;0.0;0.5;2.3;-0.6;0.1;0.8;1.6
555;Boomkwekerijbedrijven;Biologische landbouw (totaal);2014;30.0;18.2;50.7;0.1;18.3;2.9;8.0;15.7;0.0;5.6;50.7;12.4;0.4;-1.8;0.0;1.0;25.7;11.6;53.1;51.3;48.0;24.5;12.4;1.5;0.0;0.0;9.6;-0.7;0.0;0.8;4.4;0.0;0.0;0.1;4.4
556;Boomkwekerijbedrijven;Biologische landbouw (totaal);2015;20.0;16.1;27.8;0.0;7.6;0.4;8.1;8.1;0.0;3.6;27.8;11.3;0.1;0.8;0.0;0.4;5.4;10.7;49.9;49.3;45.3;24.3;10.9;1.2;0.0;0.0;8.9;0.0;0.0;0.1;4.6;0.0;0.0;0.0;4.5
557;Boomkwekerijbedrijven;Biologische landbouw (totaal);2016;19.0;11.3;26.3;0.0;9.7;0.5;6.6;8.2;0.0;1.4;26.3;13.0;0.1;1.4;0.0;0.4;6.6;6.3;35.6;35.2;32.1;17.7;6.3;1.2;0.0;0.0;7.0;-0.4;0.0;0.2;3.1;0.0;0.0;0.0;3.1
558;Boomkwekerijbedrijven;Biologische landbouw (totaal);2017;23.0;13.0;36.2;0.3;13.9;2.7;9.5;7.7;0.0;2.0;36.2;19.4;0.2;5.6;0.0;0.4;7.9;8.5;47.9;47.7;43.6;22.9;10.1;1.3;0.0;0.0;9.4;-0.4;0.0;0.2;3.9;0.3;0.4;0.1;4.5
559;Boomkwekerijbedrijven;Biologische landbouw (totaal);2018;22.0;11.3;32.7;0.0;13.8;1.8;7.0;8.1;0.0;2.0;32.7;15.4;0.5;3.0;0.0;0.2;11.1;6.0;35.7;35.1;32.4;19.4;5.7;1.1;0.0;0.0;6.2;-0.4;0.0;0.3;3.0;0.4;0.4;0.0;3.5
560;Boomkwekerijbedrijven;Biologische landbouw (totaal);2019;26.0;27.5;56.8;0.4;13.7;2.6;27.2;11.0;0.0;1.9;56.8;24.5;0.3;3.8;0.0;1.5;13.2;17.6;74.3;71.9;70.2;42.9;14.2;1.8;-0.1;0.0;11.4;-0.5;0.0;0.2;3.7;0.2;0.3;0.1;4.1
561;Boomkwekerijbedrijven;Biologische landbouw (totaal);2020;25.0;35.3;56.3;0.6;16.8;2.6;20.9;10.1;0.0;5.4;56.3;28.6;0.4;5.8;0.0;0.7;11.0;16.1;82.0;81.3;73.3;46.1;13.8;2.0;0.0;0.0;11.5;-0.4;0.0;0.2;8.3;0.3;0.3;0.0;9.1
562;Boomkwekerijbedrijven;Biologische landbouw (totaal);2021;33.0;47.0;78.1;0.6;24.2;3.1;26.7;18.4;0.0;5.2;78.1;43.3;0.6;9.3;0.0;0.7;13.8;20.3;109.4;108.6;95.2;60.3;17.9;3.0;0.0;0.0;14.1;-0.5;0.0;0.2;13.7;1.4;1.4;0.0;15.7
563;Boomkwekerijbedrijven;Biologische landbouw (totaal);2022;32.0;23.0;44.1;0.0;14.2;2.6;12.5;10.3;0.1;4.3;44.1;26.2;0.3;4.2;0.0;0.2;6.1;11.5;49.5;48.0;45.8;26.0;12.1;1.6;0.0;0.0;8.7;-0.2;0.0;0.2;3.4;0.2;0.2;0.0;4.0
564;Boomkwekerijbedrijven;Gangbare landbouw;2011;2635.0;960.7;1675.6;7.0;892.9;105.9;307.7;244.3;1.4;116.2;1675.6;649.1;80.8;365.2;1.4;49.8;625.0;350.3;1194.8;1158.2;1037.9;528.8;227.8;68.2;-1.0;0.2;214.0;-33.9;1.9;24.9;123.0;55.5;58.1;2.6;179.6
565;Boomkwekerijbedrijven;Gangbare landbouw;2012;2531.0;945.8;1685.9;3.2;920.3;99.0;314.5;240.4;1.2;107.3;1685.9;734.9;75.5;429.4;0.4;42.8;582.4;325.4;1202.2;1160.1;1039.9;540.8;227.6;59.9;-3.1;-0.2;214.8;-28.8;1.7;23.7;133.5;43.5;48.2;4.7;177.3
566;Boomkwekerijbedrijven;Gangbare landbouw;2013;2364.0;903.1;1579.5;5.2;854.7;84.2;311.2;213.9;0.9;109.4;1579.5;699.7;72.5;421.4;1.1;36.7;529.7;312.4;1038.1;1002.3;920.8;454.7;210.7;54.1;1.9;0.9;198.5;-27.0;1.3;19.1;90.3;25.3;29.2;3.8;115.9
