ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
213;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: zelfst. zonder personeel(zzp);2018;623;589.0;51.4;46.8;39.6;34.0
214;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: zelfst. zonder personeel(zzp);2019;643;604.0;52.5;47.4;40.6;39.0
215;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: zelfst. zonder personeel(zzp);2020;671;;;;;
216;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2003;0;;;;;
217;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2004;0;;;;;
218;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2005;0;;;;;
219;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2006;0;;;;;
220;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2007;1;;;;;
221;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2008;0;;;;;
222;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2009;0;;;;;
223;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2010;0;;;;;
224;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
225;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
226;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
227;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
228;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
229;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
230;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
231;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
232;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
233;Totaal mannen en vrouwen;Totaal personen;Totaal;Werkkring: positie onbekend;2020;0;;;;;
234;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2003;4635;;;;;
235;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2004;4597;;;;;
236;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2005;4573;;;;;
237;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2006;4604;;;;;
238;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2007;4670;;;;;
239;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2008;4760;;;;;
240;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2009;4748;;;;;
241;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2010;4711;;;;;
242;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2011;4676;4617.0;46.6;38.8;30.3;59.0
243;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2012;4666;4598.0;47.4;39.4;30.4;68.0
244;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2013;4537;4415.0;48.8;40.8;31.3;122.0
245;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2014;4461;4307.0;50.1;41.7;32.7;154.0
246;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2015;4482;4360.0;49.9;42.7;33.1;121.0
247;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2016;4478;4317.0;50.8;43.4;34.6;161.0
248;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2017;4531;4273.0;51.9;44.2;35.7;258.0
249;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2018;4597;4374.0;53.3;45.2;36.0;223.0
250;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2019;4648;4422.0;55.3;46.6;38.1;226.0
251;Totaal mannen en vrouwen;Totaal personen;Werknemer;Totaal personen;2020;4630;;;;;
252;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2003;3785;;;;;
253;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2004;3773;;;;;
254;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2005;3785;;;;;
255;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2006;3844;;;;;
256;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2007;3949;;;;;
257;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2008;4061;;;;;
258;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2009;4058;;;;;
259;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2010;4039;;;;;
260;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2011;4013;3965.0;45.5;37.6;30.8;47.0
261;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2012;4022;3964.0;46.6;38.3;30.9;57.0
262;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2013;3904;3801.0;48.1;39.7;32.0;103.0
263;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2014;3825;3695.0;49.3;40.6;33.4;130.0
264;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2015;3857;3754.0;49.2;41.6;33.8;103.0
265;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2016;3858;3720.0;50.2;42.4;35.4;137.0
266;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2017;3902;3678.0;51.3;43.2;36.6;224.0
267;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2018;3974;3782.0;52.9;44.3;36.9;192.0
268;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2019;4022;3828.0;55.1;45.8;38.9;195.0
269;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Beroepsbevolking;2020;4014;;;;;
270;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2003;3672;;;;;
271;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2004;3637;;;;;
272;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2005;3643;;;;;
273;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2006;3724;;;;;
274;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2007;3851;;;;;
275;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2008;3973;;;;;
276;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2009;3953;;;;;
277;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2010;3919;;;;;
278;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2011;3892;3847.0;45.4;37.4;31.0;45.0
279;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2012;3882;3828.0;46.4;38.1;31.1;55.0
280;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2013;3724;3627.0;48.1;39.7;32.3;97.0
281;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2014;3639;3517.0;49.3;40.6;33.7;122.0
282;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2015;3689;3591.0;49.1;41.5;34.1;98.0
283;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2016;3717;3585.0;50.0;42.3;35.7;132.0
284;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2017;3788;3569.0;51.3;43.2;36.8;219.0
285;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2018;3889;3702.0;52.8;44.2;37.1;187.0
286;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2019;3949;3758.0;55.0;45.7;39.0;191.0
287;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2020;3937;;;;;
288;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2003;113;;;;;
289;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2004;136;;;;;
290;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2005;142;;;;;
291;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2006;119;;;;;
292;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2007;98;;;;;
293;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2008;87;;;;;
294;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2009;105;;;;;
295;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2010;121;;;;;
296;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2011;120;118.0;50.5;41.9;25.3;2.0
297;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2012;139;137.0;50.2;41.6;25.3;2.0
298;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2013;179;174.0;48.2;40.3;25.5;5.0
299;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2014;186;179.0;49.2;40.9;26.9;7.0
300;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2015;168;163.0;51.5;44.1;27.8;5.0
301;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2016;141;135.0;53.4;45.5;28.5;5.0
302;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2017;114;108.0;53.3;45.2;29.4;5.0
303;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2018;85;79.0;56.6;48.6;30.6;5.0
304;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2019;74;69.0;58.4;49.4;31.4;4.0
305;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2020;77;;;;;
306;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2003;850;;;;;
307;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2004;824;;;;;
308;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2005;788;;;;;
309;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2006;760;;;;;
310;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2007;721;;;;;
311;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2008;700;;;;;
312;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2009;690;;;;;
313;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2010;672;;;;;
314;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2011;663;652.0;53.3;46.6;26.8;11.0
315;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2012;644;634.0;52.8;46.4;26.7;11.0
316;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2013;634;614.0;53.6;47.7;27.4;20.0
317;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2014;637;612.0;54.5;48.1;28.4;25.0
318;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2015;625;606.0;54.7;49.5;28.8;19.0
319;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2016;620;597.0;55.1;50.1;29.6;24.0
320;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2017;629;596.0;55.3;49.8;30.1;33.0
321;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2018;623;592.0;56.2;51.1;30.4;31.0
322;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2019;625;594.0;56.8;51.4;33.0;31.0
323;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2020;616;;;;;
324;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2003;3351;;;;;
325;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2004;3304;;;;;
326;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2005;3294;;;;;
327;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2006;3353;;;;;
328;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2007;3459;;;;;
329;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2008;3549;;;;;
330;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2009;3515;;;;;
331;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2010;3477;;;;;
332;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2011;3445;3406.0;45.2;37.2;30.6;39.0
333;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2012;3423;3377.0;46.3;38.0;30.8;47.0
334;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2013;3253;3170.0;48.0;39.6;32.0;83.0
335;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2014;3163;3059.0;49.0;40.3;33.1;104.0
336;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2015;3198;3116.0;48.7;41.0;33.8;82.0
337;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2016;3211;3098.0;49.6;41.7;35.2;113.0
338;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2017;3281;3091.0;51.0;42.7;36.2;190.0
339;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2018;3367;3206.0;52.4;43.7;36.4;161.0
340;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2019;3415;3253.0;54.8;45.3;38.2;161.0
341;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2020;3385;;;;;
342;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2003;3004;;;;;
343;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2004;2974;;;;;
344;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2005;2958;;;;;
345;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2006;2983;;;;;
346;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2007;3029;;;;;
347;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2008;3102;;;;;
348;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2009;3083;;;;;
349;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2010;3048;;;;;
350;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2011;3017;2983.0;45.2;37.2;31.1;34.0
351;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2012;2979;2939.0;46.2;37.9;31.3;40.0
352;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2013;2808;2738.0;48.2;39.7;32.7;70.0
353;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2014;2709;2622.0;49.3;40.5;33.8;87.0
354;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2015;2713;2643.0;49.1;41.3;34.6;70.0
355;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2016;2710;2614.0;50.0;42.0;36.0;96.0
356;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2017;2763;2602.0;51.2;42.9;37.0;161.0
357;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2018;2843;2706.0;52.7;43.9;37.2;137.0
358;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2019;2918;2781.0;55.0;45.5;39.0;137.0
359;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2020;2970;;;;;
360;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2003;348;;;;;
361;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2004;330;;;;;
362;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2005;336;;;;;
363;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2006;370;;;;;
364;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2007;431;;;;;
365;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2008;448;;;;;
366;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2009;432;;;;;
367;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2010;429;;;;;
368;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2011;428;423.0;45.1;37.5;26.8;6.0
369;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2012;445;438.0;46.5;38.6;27.4;7.0
370;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2013;445;433.0;47.1;39.2;28.2;12.0
371;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2014;454;437.0;47.0;39.0;29.3;17.0
372;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2015;485;473.0;46.1;39.2;29.5;13.0
373;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2016;501;484.0;47.6;40.1;30.8;17.0
374;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2017;517;488.0;49.5;41.8;32.1;29.0
375;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2018;524;500.0;51.0;42.7;32.2;23.0
376;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2019;496;472.0;53.1;44.2;33.6;24.0
377;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2020;415;;;;;
378;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2003;321;;;;;
379;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2004;333;;;;;
380;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2005;349;;;;;
381;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2006;371;;;;;
382;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2007;391;;;;;
383;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2008;424;;;;;
384;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2009;438;;;;;
385;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2010;442;;;;;
386;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2011;447;441.0;47.0;39.1;34.1;6.0
387;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2012;459;451.0;47.5;39.4;33.7;8.0
388;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2013;471;457.0;48.3;40.3;33.8;14.0
389;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2014;476;458.0;51.6;42.8;37.5;18.0
390;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2015;491;475.0;51.8;44.7;35.9;15.0
391;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2016;506;487.0;52.9;45.6;38.7;19.0
392;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2017;508;479.0;53.2;46.2;40.6;29.0
393;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2018;523;496.0;55.0;46.9;41.0;26.0
394;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2019;534;505.0;56.9;48.4;44.3;29.0
395;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2020;552;;;;;
396;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2003;3;;;;;
397;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2004;2;;;;;
398;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2005;3;;;;;
399;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2006;3;;;;;
400;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2007;3;;;;;
401;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2008;4;;;;;
402;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2009;3;;;;;
403;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2010;4;;;;;
404;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2011;5;5.0;;;;0.0
405;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2012;6;6.0;;;;0.0
406;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2013;5;5.0;;;;0.0
407;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2014;4;4.0;;;;0.0
408;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2015;4;3.0;;;;0.0
409;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2016;2;2.0;;;;0.0
410;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2017;3;2.0;;;;0.0
411;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2018;4;4.0;;;;0.0
412;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2019;3;3.0;;;;0.0
413;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2020;3;;;;;
414;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2003;108;;;;;
415;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2004;105;;;;;
416;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2005;111;;;;;
