ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
117;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2017 2e kwartaal;2823;1948;1760;1507;880;627;253;203;45;5;0;796;331;208;123;465;220;245;964;188;9.7;875;69.0;62.3
118;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2017 3e kwartaal;2837;1981;1807;1548;901;647;260;205;49;6;0;819;323;200;123;496;226;270;988;173;8.7;856;69.8;63.7
119;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2017 4e kwartaal;2836;1989;1828;1561;911;650;267;202;58;7;0;833;349;223;126;484;231;253;995;160;8.1;848;70.1;64.5
120;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2017;2830;1973;1790;1531;895;635;259;202;50;6;0;817;336;211;125;481;225;256;973;183;9.3;857;69.7;63.2
121;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2018 1e kwartaal;2906;2059;1895;1624;948;677;271;208;57;7;0;875;353;234;119;522;246;276;1020;164;8.0;847;70.8;65.2
122;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2018 2e kwartaal;2913;2074;1924;1647;965;682;276;213;58;5;0;890;360;230;131;530;250;280;1034;151;7.3;838;71.2;66.0
123;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2018 3e kwartaal;2909;2100;1958;1668;964;704;289;223;61;5;0;891;351;212;139;540;252;289;1066;142;6.8;809;72.2;67.3
124;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2018 4e kwartaal;2907;2096;1944;1665;969;696;280;215;62;3;0;903;355;219;136;547;260;288;1042;152;7.2;811;72.1;66.9
125;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2018;2909;2083;1930;1651;961;690;279;215;60;5;0;890;355;224;131;535;252;283;1040;152;7.3;826;71.6;66.4
126;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2019 1e kwartaal;2986;2158;1998;1704;1013;692;293;236;55;3;0;915;361;221;139;554;267;287;1083;160;7.4;828;72.3;66.9
127;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2019 2e kwartaal;2996;2143;1993;1702;1010;693;291;234;54;3;0;930;365;229;135;565;262;303;1063;150;7.0;853;71.5;66.5
128;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2019 3e kwartaal;3004;2160;2024;1748;1038;710;276;225;46;4;0;934;352;218;134;582;270;312;1091;136;6.3;844;71.9;67.4
129;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2019 4e kwartaal;3027;2182;2026;1735;1032;702;291;236;51;4;0;963;394;238;155;569;264;305;1062;156;7.2;845;72.1;66.9
130;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2019;3003;2161;2010;1722;1023;699;288;233;52;4;0;935;368;227;141;568;266;302;1075;151;7.0;842;72.0;66.9
131;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2020 1e kwartaal;3104;2236;2095;1791;1082;709;304;240;56;9;0;1014;398;254;144;616;275;341;1081;141;6.3;868;72.0;67.5
132;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2020 2e kwartaal;3121;2208;2051;1722;1097;624;330;262;61;6;0;958;353;221;132;605;267;338;1094;157;7.1;912;70.8;65.7
133;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2020 3e kwartaal;3126;2236;2051;1713;1111;602;338;271;60;6;0;954;359;217;142;596;275;320;1097;185;8.3;890;71.5;65.6
134;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2020 4e kwartaal;3118;2249;2073;1730;1116;614;343;275;62;7;0;970;375;230;145;596;271;324;1103;175;7.8;869;72.1;66.5
135;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2020;3117;2232;2068;1739;1102;637;329;262;60;7;0;974;371;230;141;603;272;331;1094;165;7.4;885;71.6;66.3
136;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2021 1e kwartaal;3321;2301;2096;1805;1103;702;292;235;54;2;0;911;359;202;158;551;235;317;1185;205;8.9;1020;69.3;63.1
137;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2021 2e kwartaal;3331;2341;2168;1874;1155;719;294;227;59;8;0;967;387;214;173;580;238;342;1201;173;7.4;991;70.3;65.1
138;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2021 3e kwartaal;3335;2374;2211;1884;1124;759;328;252;65;10;0;986;368;203;165;618;253;365;1225;163;6.9;960;71.2;66.3
139;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2021 4e kwartaal;3389;2430;2289;1956;1166;790;333;259;67;7;0;1060;402;230;172;658;275;383;1228;141;5.8;959;71.7;67.6
140;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2021;3344;2361;2191;1880;1137;743;311;243;61;7;0;981;379;212;167;602;250;352;1210;170;7.2;983;70.6;65.5
141;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2022 1e kwartaal;3411;2451;2308;1971;1207;764;337;268;63;6;0;1042;394;217;177;648;265;383;1266;143;5.8;960;71.9;67.7
142;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2022 2e kwartaal;3468;2521;2383;2013;1220;794;370;294;67;9;0;1063;396;211;184;668;280;388;1320;138;5.5;947;72.7;68.7
143;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2022 3e kwartaal;3504;2556;2402;2013;1240;774;389;314;69;6;0;1064;367;205;163;697;290;407;1338;154;6.0;948;72.9;68.6
144;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2013 1e kwartaal;1246;892;810;696;455;241;114;91;20;3;0;370;149;93;56;221;114;106;440;83;9.3;353;71.6;65.0
145;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2013 2e kwartaal;1245;893;805;681;448;232;124;98;23;3;0;367;145;93;52;222;113;109;437;89;9.9;352;71.7;64.6
146;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2013 3e kwartaal;1244;888;801;665;425;240;135;108;24;2;0;357;138;89;49;220;114;106;443;87;9.8;356;71.4;64.4
147;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2013 4e kwartaal;1247;886;798;663;427;235;136;109;24;3;0;371;146;94;52;225;120;104;428;87;9.8;361;71.0;64.0
148;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2013;1246;890;803;676;439;237;127;102;23;3;0;366;145;92;52;222;115;107;437;86;9.7;356;71.4;64.5
149;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2014 1e kwartaal;1248;881;790;650;421;230;139;109;27;3;0;367;141;90;51;226;117;109;422;92;10.4;367;70.6;63.3
150;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2014 2e kwartaal;1249;873;785;656;431;225;129;101;25;3;0;356;140;85;55;216;109;107;429;88;10.1;376;69.9;62.8
151;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2014 3e kwartaal;1243;885;811;684;451;233;127;100;24;3;0;362;138;84;54;224;110;114;449;74;8.3;359;71.2;65.2
152;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2014 4e kwartaal;1248;890;807;679;451;228;128;102;23;3;0;354;137;83;54;217;104;112;453;82;9.3;359;71.3;64.7
153;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2014;1247;882;798;667;439;229;131;103;25;3;0;360;139;85;54;221;110;111;439;84;9.5;365;70.7;64.0
154;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2015 1e kwartaal;1258;900;810;687;465;222;124;94;25;5;0;356;138;87;51;218;99;118;454;90;9.9;358;71.6;64.4
155;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2015 2e kwartaal;1247;896;815;691;464;227;124;95;25;4;0;359;143;94;50;216;100;116;456;81;9.0;351;71.8;65.3
156;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2015 3e kwartaal;1246;886;807;674;447;227;133;102;24;6;0;349;131;82;49;218;104;114;459;79;8.9;360;71.1;64.8
157;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2015 4e kwartaal;1250;895;808;680;443;237;127;101;21;6;0;356;131;82;48;225;108;117;452;87;9.7;355;71.6;64.6
158;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2015 ;1250;894;810;683;455;228;127;98;24;5;0;355;136;86;49;219;103;116;455;84;9.4;356;71.5;64.8
159;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2016 1e kwartaal;1270;903;819;682;443;239;137;112;20;5;0;371;133;81;52;238;120;118;448;84;9.3;367;71.1;64.5
160;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2016 2e kwartaal;1280;908;832;701;449;252;131;108;19;4;0;372;134;85;49;238;122;116;461;76;8.3;372;71.0;65.1
161;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2016 3e kwartaal;1275;910;846;713;444;268;134;109;21;3;0;367;135;83;51;232;112;120;479;64;7.0;365;71.4;66.4
162;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2016 4e kwartaal;1281;913;846;708;444;264;138;112;24;3;0;364;139;82;56;225;109;116;482;66;7.3;368;71.3;66.1
163;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2016;1276;908;836;701;445;256;135;110;21;4;0;369;135;83;52;233;116;118;467;72;8.0;368;71.2;65.5
164;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2017 1e kwartaal;1297;920;851;714;447;267;137;113;22;2;0;374;138;82;56;236;112;124;477;69;7.5;377;70.9;65.6
165;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2017 2e kwartaal;1293;909;853;716;449;266;137;116;20;1;0;376;139;85;54;237;112;126;477;56;6.2;383;70.3;66.0
166;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2017 3e kwartaal;1300;922;865;722;450;273;142;117;23;2;0;374;129;79;50;245;111;134;491;57;6.2;379;70.9;66.5
167;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2017 4e kwartaal;1300;918;864;722;454;269;142;111;29;2;0;376;140;88;52;236;111;125;488;54;5.9;382;70.6;66.4
168;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2017;1298;917;858;719;450;269;140;114;24;2;0;375;136;83;53;239;112;127;483;59;6.4;380;70.7;66.1
169;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2018 1e kwartaal;1322;942;888;734;455;278;154;121;31;2;0;383;134;91;43;249;114;135;505;54;5.8;379;71.3;67.2
170;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2018 2e kwartaal;1323;947;893;743;460;283;150;119;29;2;0;394;147;97;49;247;112;135;499;55;5.8;376;71.6;67.5
171;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2018 3e kwartaal;1319;961;909;755;470;285;154;124;29;1;0;395;138;89;49;257;116;141;513;53;5.5;358;72.9;68.9
172;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2018 4e kwartaal;1313;961;900;760;480;280;140;115;25;1;0;391;139;85;54;252;117;135;509;61;6.3;352;73.2;68.6
173;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2018;1319;953;897;748;466;282;150;120;28;1;0;391;139;91;49;251;115;136;507;56;5.8;366;72.2;68.0
174;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2019 1e kwartaal;1345;986;921;776;502;274;145;119;25;1;0;394;148;93;55;247;113;134;527;65;6.6;359;73.3;68.5
175;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2019 2e kwartaal;1344;980;927;777;500;277;149;123;26;1;0;412;151;92;59;262;116;146;514;54;5.5;364;72.9;68.9
176;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2019 3e kwartaal;1350;987;939;795;525;269;144;122;19;2;0;415;148;92;56;266;116;151;524;48;4.9;363;73.1;69.5
177;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2019 4e kwartaal;1363;997;946;789;520;269;157;132;22;2;0;423;154;100;54;269;117;152;523;52;5.2;366;73.2;69.4
178;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2019;1350;987;933;784;512;272;149;124;23;2;0;411;150;94;56;261;115;146;522;54;5.5;363;73.1;69.1
179;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2020 1e kwartaal;1386;1022;971;803;537;267;168;138;26;4;0;444;160;99;61;283;120;163;528;50;4.9;364;73.7;70.1
180;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2020 2e kwartaal;1395;1015;966;798;537;261;169;140;26;2;0;436;147;95;52;289;122;167;531;48;4.8;381;72.7;69.3
181;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2020 3e kwartaal;1396;1004;949;782;549;233;167;141;23;2;0;427;148;85;63;279;129;150;522;56;5.5;391;72.0;68.0
182;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2020 4e kwartaal;1392;1022;962;789;552;237;173;145;26;2;0;442;154;91;63;288;128;160;519;60;5.9;371;73.4;69.1
183;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2020;1392;1016;962;793;544;249;169;141;25;3;0;437;152;92;60;285;125;160;525;54;5.3;377;72.9;69.1
184;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2021 1e kwartaal;1463;1056;985;829;521;309;156;130;25;1;0;416;151;87;64;265;101;164;569;71;6.7;407;72.2;67.3
185;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2021 2e kwartaal;1453;1045;985;844;544;300;141;111;27;3;0;440;157;81;76;283;113;170;544;60;5.7;408;71.9;67.8
186;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2021 3e kwartaal;1441;1043;987;809;514;296;178;140;33;4;0;429;146;82;63;284;114;170;557;56;5.3;399;72.3;68.5
187;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2021 4e kwartaal;1472;1084;1040;856;545;311;184;147;34;3;0;460;154;85;69;306;126;180;580;44;4.1;388;73.6;70.6
188;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2021;1457;1057;999;835;531;304;164;132;30;3;0;437;152;84;68;285;114;171;562;58;5.5;400;72.5;68.6
189;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2022 1e kwartaal;1474;1075;1029;858;571;286;171;139;29;3;0;448;154;84;70;294;119;175;581;46;4.3;399;72.9;69.8
190;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2022 2e kwartaal;1504;1098;1053;878;585;293;174;144;27;3;0;454;149;82;67;305;124;182;599;46;4.1;406;73.0;70.0
191;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse migratieachtergrond;2022 3e kwartaal;1512;1106;1060;873;590;283;186;156;28;2;0;442;136;78;58;305;130;176;618;47;4.2;406;73.1;70.1
192;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2013 1e kwartaal;1396;988;830;736;435;301;93;71;21;2;0;415;186;128;58;230;115;114;414;158;16.0;408;70.8;59.4
193;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2013 2e kwartaal;1394;994;838;744;451;293;93;67;24;2;0;421;196;123;73;225;112;112;417;156;15.7;400;71.3;60.1
194;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2013 3e kwartaal;1394;987;825;727;439;288;97;73;21;3;0;407;182;116;65;225;113;112;418;163;16.5;407;70.8;59.2
195;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2013 4e kwartaal;1388;989;818;724;421;304;94;70;22;2;0;409;197;125;72;212;100;112;410;171;17.3;399;71.3;59.0
196;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2013;1393;990;828;733;437;296;95;70;22;2;0;413;190;123;67;223;110;113;415;162;16.4;403;71.0;59.4
197;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2014 1e kwartaal;1412;1003;824;731;435;296;93;65;26;2;0;411;189;123;66;222;107;115;413;179;17.9;409;71.0;58.4
198;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2014 2e kwartaal;1413;1003;841;736;422;314;105;76;27;2;0;410;180;117;63;229;102;127;431;163;16.2;410;71.0;59.5
199;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2014 3e kwartaal;1407;988;830;730;413;318;100;69;26;5;0;403;184;123;61;220;97;122;427;158;16.0;419;70.2;59.0
200;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2014 4e kwartaal;1409;1011;842;743;427;316;100;73;23;4;0;414;191;129;62;223;97;126;428;169;16.7;398;71.7;59.8
201;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2014;1410;1001;834;735;424;311;99;71;25;3;0;410;186;123;63;223;101;123;425;167;16.7;409;71.0;59.2
202;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2015 1e kwartaal;1441;1019;842;747;432;315;94;71;19;4;0;420;200;132;68;220;110;110;422;178;17.4;422;70.7;58.4
203;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2015 2e kwartaal;1449;1014;852;745;422;323;107;79;23;5;0;426;202;133;69;224;109;115;426;162;16.0;435;70.0;58.8
204;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2015 3e kwartaal;1450;997;851;749;419;330;102;74;22;5;0;428;199;127;72;229;111;118;423;147;14.7;452;68.8;58.7
205;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2015 4e kwartaal;1447;997;851;748;416;332;103;67;28;8;0;427;203;129;75;224;107;117;424;146;14.6;450;68.9;58.8
206;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2015 ;1447;1007;849;747;422;325;102;73;23;5;0;425;201;130;71;224;109;115;424;158;15.7;440;69.6;58.7
207;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2016 1e kwartaal;1481;1025;879;770;435;334;109;69;31;9;0;440;203;130;73;237;113;125;439;146;14.3;456;69.2;59.4
208;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2016 2e kwartaal;1479;1026;891;782;449;332;109;70;31;9;0;439;200;127;73;239;111;128;452;135;13.2;453;69.4;60.3
209;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2016 3e kwartaal;1480;1033;894;784;446;338;110;75;30;5;0;430;190;112;78;240;107;133;464;139;13.5;447;69.8;60.4
210;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2016 4e kwartaal;1484;1016;885;773;431;342;113;79;28;5;0;435;194;122;72;241;109;132;450;130;12.8;468;68.4;59.7
211;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2016;1481;1025;887;777;440;337;110;73;30;7;0;436;197;123;74;239;110;129;451;138;13.4;456;69.2;59.9
212;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2017 1e kwartaal;1527;1055;912;794;443;351;118;86;27;5;0;445;205;130;75;240;109;131;467;143;13.6;473;69.1;59.7
213;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2017 2e kwartaal;1530;1038;907;791;431;360;115;87;25;3;0;420;192;123;69;228;108;120;486;132;12.7;492;67.9;59.2
214;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2017 3e kwartaal;1536;1059;943;825;451;374;117;88;26;4;0;445;194;122;73;251;115;136;498;116;11.0;477;68.9;61.4
215;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2017 4e kwartaal;1536;1071;965;839;458;381;126;91;29;5;0;458;209;135;74;248;120;128;507;106;9.9;466;69.7;62.8
216;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2017;1533;1056;931;812;446;367;119;88;27;4;0;442;200;127;73;242;113;129;490;124;11.8;477;68.9;60.8
217;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2018 1e kwartaal;1585;1117;1007;890;492;398;117;86;26;5;0;492;218;143;76;273;132;142;515;109;9.8;468;70.5;63.6
218;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2018 2e kwartaal;1590;1127;1031;905;505;399;127;93;30;4;0;496;214;132;82;283;138;145;535;96;8.5;462;70.9;64.9
219;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2018 3e kwartaal;1590;1139;1049;914;494;419;136;100;32;4;0;496;213;123;90;283;135;148;553;90;7.9;451;71.6;66.0
220;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2018 4e kwartaal;1594;1135;1044;905;488;416;139;100;37;2;0;512;216;134;82;295;143;152;533;91;8.0;459;71.2;65.5
221;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2018;1590;1130;1033;903;495;408;130;95;31;3;0;499;215;133;82;284;137;147;534;97;8.6;460;71.1;65.0
222;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2019 1e kwartaal;1641;1173;1077;928;510;418;149;117;30;2;0;520;213;129;84;307;154;153;557;96;8.2;468;71.5;65.6
223;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2019 2e kwartaal;1653;1163;1067;925;509;416;142;110;29;3;0;518;214;138;77;303;146;157;549;96;8.3;489;70.4;64.6
224;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2019 3e kwartaal;1655;1174;1086;953;512;441;133;103;27;2;0;519;204;125;79;316;154;161;567;88;7.5;481;70.9;65.6
225;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2019 4e kwartaal;1664;1185;1080;945;512;433;134;104;29;2;0;541;240;139;101;300;147;153;539;105;8.9;479;71.2;64.9
226;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2019;1653;1173;1077;938;511;427;139;108;29;2;0;524;218;132;85;307;150;156;553;96;8.2;479;71.0;65.2
227;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2020 1e kwartaal;1718;1214;1124;987;545;442;136;102;30;5;0;571;238;155;83;333;155;178;553;91;7.5;503;70.7;65.4
228;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2020 2e kwartaal;1725;1194;1085;924;560;363;161;122;35;4;0;522;206;126;80;316;145;171;563;109;9.1;531;69.2;62.9
229;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2020 3e kwartaal;1730;1232;1102;931;562;369;171;130;37;4;0;528;211;132;79;317;147;170;575;129;10.5;499;71.2;63.7
230;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2020 4e kwartaal;1726;1227;1112;941;564;377;171;130;36;4;0;528;221;139;82;308;144;164;584;115;9.4;499;71.1;64.4
231;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2020;1725;1217;1106;946;558;388;160;121;35;4;0;537;219;138;81;318;147;171;569;111;9.1;508;70.5;64.1
232;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2021 1e kwartaal;1858;1245;1111;975;582;393;136;105;29;2;0;495;208;115;94;286;133;153;617;134;10.8;613;67.0;59.8
233;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2021 2e kwartaal;1879;1296;1183;1030;610;419;153;116;32;6;0;526;229;133;97;297;125;172;657;113;8.7;583;69.0;63.0
234;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2021 3e kwartaal;1893;1331;1224;1074;611;463;150;112;32;6;0;556;222;121;102;334;140;194;668;107;8.0;562;70.3;64.7
235;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2021 4e kwartaal;1916;1346;1249;1100;621;479;149;112;33;4;0;600;248;145;103;352;149;203;649;96;7.2;571;70.2;65.2
236;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2021;1887;1305;1192;1045;606;439;147;111;31;4;0;544;227;128;99;317;137;181;648;113;8.6;582;69.1;63.2
237;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2022 1e kwartaal;1937;1376;1279;1113;636;477;166;129;33;3;0;594;240;133;107;354;146;207;685;97;7.0;561;71.0;66.0
238;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2022 2e kwartaal;1965;1423;1331;1135;635;500;196;150;40;6;0;610;247;129;118;363;156;206;721;93;6.5;542;72.4;67.7
239;Totaal mannen en vrouwen;15 tot 75 jaar;Niet-westerse migratieachtergrond;2022 3e kwartaal;1991;1450;1343;1140;650;490;202;158;40;4;0;622;231;127;104;391;160;231;720;107;7.4;542;72.8;67.4
240;Totaal mannen en vrouwen;15 tot 75 jaar;Marokko;2013 1e kwartaal;235;165;137;126;81;45;11;9;2;0;0;71;35;25;11;36;19;17;66;28;16.9;71;69.9;58.1
241;Totaal mannen en vrouwen;15 tot 75 jaar;Marokko;2013 2e kwartaal;235;164;136;126;80;46;11;9;2;0;0;72;36;23;12;36;20;16;65;27;16.6;72;69.5;57.9
242;Totaal mannen en vrouwen;15 tot 75 jaar;Marokko;2013 3e kwartaal;234;153;128;115;73;42;13;11;1;0;0;66;33;23;11;32;17;16;62;25;16.4;82;65.2;54.6
243;Totaal mannen en vrouwen;15 tot 75 jaar;Marokko;2013 4e kwartaal;235;158;126;115;67;48;11;9;2;0;0;69;41;24;17;28;14;14;57;32;20.1;77;67.2;53.7
