ID;Zorgfuncties;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
1237;HC7: Bestuur, stelsel en fin. Admin.;Vrijwillige financiering, eigen betaling;2022;488.0
1238;HC7: Bestuur, stelsel en fin. Admin.;Vrijwillige financiering, eigen betaling;2023;492.0
1239;HC7: Bestuur, stelsel en fin. Admin.;HF2: Vrijwillige financieringsvormen;2021;462.0
1240;HC7: Bestuur, stelsel en fin. Admin.;HF2: Vrijwillige financieringsvormen;2022;488.0
1241;HC7: Bestuur, stelsel en fin. Admin.;HF2: Vrijwillige financieringsvormen;2023;492.0
1242;HC7: Bestuur, stelsel en fin. Admin.;HF21:Vrijwillige ziektekostenverzekering;2021;462.0
1243;HC7: Bestuur, stelsel en fin. Admin.;HF21:Vrijwillige ziektekostenverzekering;2022;488.0
1244;HC7: Bestuur, stelsel en fin. Admin.;HF21:Vrijwillige ziektekostenverzekering;2023;492.0
1245;HC7: Bestuur, stelsel en fin. Admin.;HF22: Financiering door IZWH;2021;0.0
1246;HC7: Bestuur, stelsel en fin. Admin.;HF22: Financiering door IZWH;2022;0.0
1247;HC7: Bestuur, stelsel en fin. Admin.;HF22: Financiering door IZWH;2023;0.0
1248;HC7: Bestuur, stelsel en fin. Admin.;HF23: Financiering door ondernemingen;2021;0.0
1249;HC7: Bestuur, stelsel en fin. Admin.;HF23: Financiering door ondernemingen;2022;0.0
1250;HC7: Bestuur, stelsel en fin. Admin.;HF23: Financiering door ondernemingen;2023;0.0
1251;HC7: Bestuur, stelsel en fin. Admin.;HF3: Eigen betalingen;2021;0.0
1252;HC7: Bestuur, stelsel en fin. Admin.;HF3: Eigen betalingen;2022;0.0
1253;HC7: Bestuur, stelsel en fin. Admin.;HF3: Eigen betalingen;2023;0.0
1254;HC7: Bestuur, stelsel en fin. Admin.;HF31: Directe eigen betalingen;2021;0.0
1255;HC7: Bestuur, stelsel en fin. Admin.;HF31: Directe eigen betalingen;2022;0.0
1256;HC7: Bestuur, stelsel en fin. Admin.;HF31: Directe eigen betalingen;2023;0.0
1257;HC7: Bestuur, stelsel en fin. Admin.;HF32: Eigen risico en bijdragen;2021;0.0
1258;HC7: Bestuur, stelsel en fin. Admin.;HF32: Eigen risico en bijdragen;2022;0.0
1259;HC7: Bestuur, stelsel en fin. Admin.;HF32: Eigen risico en bijdragen;2023;0.0
1260;HC71: Gezondheidsbeleid en zorgver.;Totaal financiering van ingezetenen;2021;1525.0
1261;HC71: Gezondheidsbeleid en zorgver.;Totaal financiering van ingezetenen;2022;1528.0
1262;HC71: Gezondheidsbeleid en zorgver.;Totaal financiering van ingezetenen;2023;1515.0
1263;HC71: Gezondheidsbeleid en zorgver.;HF1: Overheid en soc. verzekering;2021;1525.0
1264;HC71: Gezondheidsbeleid en zorgver.;HF1: Overheid en soc. verzekering;2022;1528.0
1265;HC71: Gezondheidsbeleid en zorgver.;HF1: Overheid en soc. verzekering;2023;1515.0
1266;HC71: Gezondheidsbeleid en zorgver.;HF11: Overheid;2021;1525.0
1267;HC71: Gezondheidsbeleid en zorgver.;HF11: Overheid;2022;1528.0
1268;HC71: Gezondheidsbeleid en zorgver.;HF11: Overheid;2023;1515.0
1269;HC71: Gezondheidsbeleid en zorgver.;HF12: Verplichte premiegeb verzekeringen;2021;0.0
1270;HC71: Gezondheidsbeleid en zorgver.;HF12: Verplichte premiegeb verzekeringen;2022;0.0
1271;HC71: Gezondheidsbeleid en zorgver.;HF12: Verplichte premiegeb verzekeringen;2023;0.0
1272;HC71: Gezondheidsbeleid en zorgver.;HF121a: Wlz, AWBZ;2021;0.0
1273;HC71: Gezondheidsbeleid en zorgver.;HF121a: Wlz, AWBZ;2022;0.0
1274;HC71: Gezondheidsbeleid en zorgver.;HF121a: Wlz, AWBZ;2023;0.0
1275;HC71: Gezondheidsbeleid en zorgver.;HF121b: Ziekenfonds;2021;
1276;HC71: Gezondheidsbeleid en zorgver.;HF121b: Ziekenfonds;2022;
1277;HC71: Gezondheidsbeleid en zorgver.;HF121b: Ziekenfonds;2023;
1278;HC71: Gezondheidsbeleid en zorgver.;HF122: Zorgverzekeringswet;2021;0.0
1279;HC71: Gezondheidsbeleid en zorgver.;HF122: Zorgverzekeringswet;2022;0.0
1280;HC71: Gezondheidsbeleid en zorgver.;HF122: Zorgverzekeringswet;2023;0.0
1281;HC71: Gezondheidsbeleid en zorgver.;Vrijwillige financiering, eigen betaling;2021;0.0
1282;HC71: Gezondheidsbeleid en zorgver.;Vrijwillige financiering, eigen betaling;2022;0.0
1283;HC71: Gezondheidsbeleid en zorgver.;Vrijwillige financiering, eigen betaling;2023;0.0
1284;HC71: Gezondheidsbeleid en zorgver.;HF2: Vrijwillige financieringsvormen;2021;0.0
1285;HC71: Gezondheidsbeleid en zorgver.;HF2: Vrijwillige financieringsvormen;2022;0.0
1286;HC71: Gezondheidsbeleid en zorgver.;HF2: Vrijwillige financieringsvormen;2023;0.0
1287;HC71: Gezondheidsbeleid en zorgver.;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1288;HC71: Gezondheidsbeleid en zorgver.;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1289;HC71: Gezondheidsbeleid en zorgver.;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1290;HC71: Gezondheidsbeleid en zorgver.;HF22: Financiering door IZWH;2021;0.0
1291;HC71: Gezondheidsbeleid en zorgver.;HF22: Financiering door IZWH;2022;0.0
1292;HC71: Gezondheidsbeleid en zorgver.;HF22: Financiering door IZWH;2023;0.0
1293;HC71: Gezondheidsbeleid en zorgver.;HF23: Financiering door ondernemingen;2021;0.0
1294;HC71: Gezondheidsbeleid en zorgver.;HF23: Financiering door ondernemingen;2022;0.0
1295;HC71: Gezondheidsbeleid en zorgver.;HF23: Financiering door ondernemingen;2023;0.0
1296;HC71: Gezondheidsbeleid en zorgver.;HF3: Eigen betalingen;2021;0.0
1297;HC71: Gezondheidsbeleid en zorgver.;HF3: Eigen betalingen;2022;0.0
1298;HC71: Gezondheidsbeleid en zorgver.;HF3: Eigen betalingen;2023;0.0
1299;HC71: Gezondheidsbeleid en zorgver.;HF31: Directe eigen betalingen;2021;0.0
1300;HC71: Gezondheidsbeleid en zorgver.;HF31: Directe eigen betalingen;2022;0.0
1301;HC71: Gezondheidsbeleid en zorgver.;HF31: Directe eigen betalingen;2023;0.0
1302;HC71: Gezondheidsbeleid en zorgver.;HF32: Eigen risico en bijdragen;2021;0.0
1303;HC71: Gezondheidsbeleid en zorgver.;HF32: Eigen risico en bijdragen;2022;0.0
1304;HC71: Gezondheidsbeleid en zorgver.;HF32: Eigen risico en bijdragen;2023;0.0
1305;HC72: Organisatie van de financiering;Totaal financiering van ingezetenen;2021;2153.0
1306;HC72: Organisatie van de financiering;Totaal financiering van ingezetenen;2022;2230.0
1307;HC72: Organisatie van de financiering;Totaal financiering van ingezetenen;2023;2309.0
1308;HC72: Organisatie van de financiering;HF1: Overheid en soc. verzekering;2021;1691.0
1309;HC72: Organisatie van de financiering;HF1: Overheid en soc. verzekering;2022;1742.0
1310;HC72: Organisatie van de financiering;HF1: Overheid en soc. verzekering;2023;1818.0
1311;HC72: Organisatie van de financiering;HF11: Overheid;2021;261.0
1312;HC72: Organisatie van de financiering;HF11: Overheid;2022;224.0
1313;HC72: Organisatie van de financiering;HF11: Overheid;2023;247.0
1314;HC72: Organisatie van de financiering;HF12: Verplichte premiegeb verzekeringen;2021;1430.0
1315;HC72: Organisatie van de financiering;HF12: Verplichte premiegeb verzekeringen;2022;1518.0
1316;HC72: Organisatie van de financiering;HF12: Verplichte premiegeb verzekeringen;2023;1570.0
1317;HC72: Organisatie van de financiering;HF121a: Wlz, AWBZ;2021;395.0
1318;HC72: Organisatie van de financiering;HF121a: Wlz, AWBZ;2022;415.0
1319;HC72: Organisatie van de financiering;HF121a: Wlz, AWBZ;2023;440.0
1320;HC72: Organisatie van de financiering;HF121b: Ziekenfonds;2021;
1321;HC72: Organisatie van de financiering;HF121b: Ziekenfonds;2022;
1322;HC72: Organisatie van de financiering;HF121b: Ziekenfonds;2023;
1323;HC72: Organisatie van de financiering;HF122: Zorgverzekeringswet;2021;1035.0
1324;HC72: Organisatie van de financiering;HF122: Zorgverzekeringswet;2022;1103.0
1325;HC72: Organisatie van de financiering;HF122: Zorgverzekeringswet;2023;1130.0
1326;HC72: Organisatie van de financiering;Vrijwillige financiering, eigen betaling;2021;462.0
1327;HC72: Organisatie van de financiering;Vrijwillige financiering, eigen betaling;2022;488.0
1328;HC72: Organisatie van de financiering;Vrijwillige financiering, eigen betaling;2023;492.0
1329;HC72: Organisatie van de financiering;HF2: Vrijwillige financieringsvormen;2021;462.0
1330;HC72: Organisatie van de financiering;HF2: Vrijwillige financieringsvormen;2022;488.0
1331;HC72: Organisatie van de financiering;HF2: Vrijwillige financieringsvormen;2023;492.0
1332;HC72: Organisatie van de financiering;HF21:Vrijwillige ziektekostenverzekering;2021;462.0
1333;HC72: Organisatie van de financiering;HF21:Vrijwillige ziektekostenverzekering;2022;488.0
1334;HC72: Organisatie van de financiering;HF21:Vrijwillige ziektekostenverzekering;2023;492.0
1335;HC72: Organisatie van de financiering;HF22: Financiering door IZWH;2021;0.0
1336;HC72: Organisatie van de financiering;HF22: Financiering door IZWH;2022;0.0
1337;HC72: Organisatie van de financiering;HF22: Financiering door IZWH;2023;0.0
1338;HC72: Organisatie van de financiering;HF23: Financiering door ondernemingen;2021;0.0
1339;HC72: Organisatie van de financiering;HF23: Financiering door ondernemingen;2022;0.0
1340;HC72: Organisatie van de financiering;HF23: Financiering door ondernemingen;2023;0.0
1341;HC72: Organisatie van de financiering;HF3: Eigen betalingen;2021;0.0
1342;HC72: Organisatie van de financiering;HF3: Eigen betalingen;2022;0.0
1343;HC72: Organisatie van de financiering;HF3: Eigen betalingen;2023;0.0
1344;HC72: Organisatie van de financiering;HF31: Directe eigen betalingen;2021;0.0
1345;HC72: Organisatie van de financiering;HF31: Directe eigen betalingen;2022;0.0
1346;HC72: Organisatie van de financiering;HF31: Directe eigen betalingen;2023;0.0
1347;HC72: Organisatie van de financiering;HF32: Eigen risico en bijdragen;2021;0.0
1348;HC72: Organisatie van de financiering;HF32: Eigen risico en bijdragen;2022;0.0
1349;HC72: Organisatie van de financiering;HF32: Eigen risico en bijdragen;2023;0.0
1350;HC9: Gezondheidszorg n.e.g.;Totaal financiering van ingezetenen;2021;1617.0
1351;HC9: Gezondheidszorg n.e.g.;Totaal financiering van ingezetenen;2022;2123.0
1352;HC9: Gezondheidszorg n.e.g.;Totaal financiering van ingezetenen;2023;2077.0
1353;HC9: Gezondheidszorg n.e.g.;HF1: Overheid en soc. verzekering;2021;1453.0
1354;HC9: Gezondheidszorg n.e.g.;HF1: Overheid en soc. verzekering;2022;1943.0
1355;HC9: Gezondheidszorg n.e.g.;HF1: Overheid en soc. verzekering;2023;1897.0
1356;HC9: Gezondheidszorg n.e.g.;HF11: Overheid;2021;1427.0
1357;HC9: Gezondheidszorg n.e.g.;HF11: Overheid;2022;1916.0
1358;HC9: Gezondheidszorg n.e.g.;HF11: Overheid;2023;1868.0
1359;HC9: Gezondheidszorg n.e.g.;HF12: Verplichte premiegeb verzekeringen;2021;26.0
1360;HC9: Gezondheidszorg n.e.g.;HF12: Verplichte premiegeb verzekeringen;2022;27.0
1361;HC9: Gezondheidszorg n.e.g.;HF12: Verplichte premiegeb verzekeringen;2023;29.0
1362;HC9: Gezondheidszorg n.e.g.;HF121a: Wlz, AWBZ;2021;0.0
1363;HC9: Gezondheidszorg n.e.g.;HF121a: Wlz, AWBZ;2022;0.0
1364;HC9: Gezondheidszorg n.e.g.;HF121a: Wlz, AWBZ;2023;0.0
1365;HC9: Gezondheidszorg n.e.g.;HF121b: Ziekenfonds;2021;
1366;HC9: Gezondheidszorg n.e.g.;HF121b: Ziekenfonds;2022;
1367;HC9: Gezondheidszorg n.e.g.;HF121b: Ziekenfonds;2023;
1368;HC9: Gezondheidszorg n.e.g.;HF122: Zorgverzekeringswet;2021;26.0
1369;HC9: Gezondheidszorg n.e.g.;HF122: Zorgverzekeringswet;2022;27.0
1370;HC9: Gezondheidszorg n.e.g.;HF122: Zorgverzekeringswet;2023;29.0
1371;HC9: Gezondheidszorg n.e.g.;Vrijwillige financiering, eigen betaling;2021;164.0
1372;HC9: Gezondheidszorg n.e.g.;Vrijwillige financiering, eigen betaling;2022;181.0
1373;HC9: Gezondheidszorg n.e.g.;Vrijwillige financiering, eigen betaling;2023;180.0
1374;HC9: Gezondheidszorg n.e.g.;HF2: Vrijwillige financieringsvormen;2021;129.0
1375;HC9: Gezondheidszorg n.e.g.;HF2: Vrijwillige financieringsvormen;2022;145.0
1376;HC9: Gezondheidszorg n.e.g.;HF2: Vrijwillige financieringsvormen;2023;142.0
1377;HC9: Gezondheidszorg n.e.g.;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1378;HC9: Gezondheidszorg n.e.g.;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1379;HC9: Gezondheidszorg n.e.g.;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1380;HC9: Gezondheidszorg n.e.g.;HF22: Financiering door IZWH;2021;44.0
1381;HC9: Gezondheidszorg n.e.g.;HF22: Financiering door IZWH;2022;46.0
1382;HC9: Gezondheidszorg n.e.g.;HF22: Financiering door IZWH;2023;51.0
1383;HC9: Gezondheidszorg n.e.g.;HF23: Financiering door ondernemingen;2021;85.0
1384;HC9: Gezondheidszorg n.e.g.;HF23: Financiering door ondernemingen;2022;99.0
1385;HC9: Gezondheidszorg n.e.g.;HF23: Financiering door ondernemingen;2023;91.0
1386;HC9: Gezondheidszorg n.e.g.;HF3: Eigen betalingen;2021;35.0
1387;HC9: Gezondheidszorg n.e.g.;HF3: Eigen betalingen;2022;36.0
1388;HC9: Gezondheidszorg n.e.g.;HF3: Eigen betalingen;2023;38.0
1389;HC9: Gezondheidszorg n.e.g.;HF31: Directe eigen betalingen;2021;34.0
1390;HC9: Gezondheidszorg n.e.g.;HF31: Directe eigen betalingen;2022;35.0
1391;HC9: Gezondheidszorg n.e.g.;HF31: Directe eigen betalingen;2023;37.0
1392;HC9: Gezondheidszorg n.e.g.;HF32: Eigen risico en bijdragen;2021;1.0
1393;HC9: Gezondheidszorg n.e.g.;HF32: Eigen risico en bijdragen;2022;1.0
1394;HC9: Gezondheidszorg n.e.g.;HF32: Eigen risico en bijdragen;2023;1.0
1395;Totaal gezondheidsverwante uitgaven;Totaal financiering van ingezetenen;2021;10517.0
1396;Totaal gezondheidsverwante uitgaven;Totaal financiering van ingezetenen;2022;10858.0
1397;Totaal gezondheidsverwante uitgaven;Totaal financiering van ingezetenen;2023;11813.0
1398;Totaal gezondheidsverwante uitgaven;HF1: Overheid en soc. verzekering;2021;10152.0
1399;Totaal gezondheidsverwante uitgaven;HF1: Overheid en soc. verzekering;2022;10472.0
1400;Totaal gezondheidsverwante uitgaven;HF1: Overheid en soc. verzekering;2023;11412.0
1401;Totaal gezondheidsverwante uitgaven;HF11: Overheid;2021;5470.0
1402;Totaal gezondheidsverwante uitgaven;HF11: Overheid;2022;5328.0
1403;Totaal gezondheidsverwante uitgaven;HF11: Overheid;2023;5703.0
1404;Totaal gezondheidsverwante uitgaven;HF12: Verplichte premiegeb verzekeringen;2021;4681.0
1405;Totaal gezondheidsverwante uitgaven;HF12: Verplichte premiegeb verzekeringen;2022;5144.0
1406;Totaal gezondheidsverwante uitgaven;HF12: Verplichte premiegeb verzekeringen;2023;5709.0
1407;Totaal gezondheidsverwante uitgaven;HF121a: Wlz, AWBZ;2021;4681.0
1408;Totaal gezondheidsverwante uitgaven;HF121a: Wlz, AWBZ;2022;5144.0
1409;Totaal gezondheidsverwante uitgaven;HF121a: Wlz, AWBZ;2023;5709.0
1410;Totaal gezondheidsverwante uitgaven;HF121b: Ziekenfonds;2021;
1411;Totaal gezondheidsverwante uitgaven;HF121b: Ziekenfonds;2022;
1412;Totaal gezondheidsverwante uitgaven;HF121b: Ziekenfonds;2023;
1413;Totaal gezondheidsverwante uitgaven;HF122: Zorgverzekeringswet;2021;0.0
1414;Totaal gezondheidsverwante uitgaven;HF122: Zorgverzekeringswet;2022;0.0
1415;Totaal gezondheidsverwante uitgaven;HF122: Zorgverzekeringswet;2023;0.0
1416;Totaal gezondheidsverwante uitgaven;Vrijwillige financiering, eigen betaling;2021;365.0
1417;Totaal gezondheidsverwante uitgaven;Vrijwillige financiering, eigen betaling;2022;386.0
1418;Totaal gezondheidsverwante uitgaven;Vrijwillige financiering, eigen betaling;2023;401.0
1419;Totaal gezondheidsverwante uitgaven;HF2: Vrijwillige financieringsvormen;2021;0.0
1420;Totaal gezondheidsverwante uitgaven;HF2: Vrijwillige financieringsvormen;2022;0.0
1421;Totaal gezondheidsverwante uitgaven;HF2: Vrijwillige financieringsvormen;2023;0.0
1422;Totaal gezondheidsverwante uitgaven;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1423;Totaal gezondheidsverwante uitgaven;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1424;Totaal gezondheidsverwante uitgaven;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1425;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2021;0.0
1426;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2022;0.0
1427;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2023;0.0
1428;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2021;0.0
1429;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2022;0.0
1430;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2023;0.0
1431;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2021;365.0
1432;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2022;386.0
1433;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2023;401.0
1434;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2021;0.0
1435;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2022;0.0
1436;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2023;0.0
1437;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2021;365.0
1438;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2022;386.0
1439;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2023;401.0
1440;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2021;10517.0
1441;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2022;10858.0
1442;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2023;11813.0
1443;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2021;10152.0
1444;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2022;10472.0
1445;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2023;11412.0
1446;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2021;5470.0
1447;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2022;5328.0
1448;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2023;5703.0
1449;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2021;4681.0
1450;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2022;5144.0
1451;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2023;5709.0
1452;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2021;4681.0
1453;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2022;5144.0
1454;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2023;5709.0
1455;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2021;
1456;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2022;
1457;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2023;
1458;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2021;0.0
1459;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2022;0.0
1460;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2023;0.0
1461;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2021;365.0
1462;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2022;386.0
1463;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2023;401.0
1464;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2021;0.0
1465;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2022;0.0
1466;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2023;0.0
1467;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1468;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1469;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1470;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2021;0.0
1471;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2022;0.0
1472;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2023;0.0
1473;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2021;0.0
1474;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2022;0.0
1475;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2023;0.0
1476;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2021;365.0
1477;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2022;386.0
1478;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2023;401.0
1479;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2021;0.0
1480;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2022;0.0
1481;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2023;0.0
1482;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2021;365.0
1483;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2022;386.0
1484;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2023;401.0
1485;HCR11: Langdurige zorg,welzijn,in natura;Totaal financiering van ingezetenen;2021;8825.0
1486;HCR11: Langdurige zorg,welzijn,in natura;Totaal financiering van ingezetenen;2022;9134.0
1487;HCR11: Langdurige zorg,welzijn,in natura;Totaal financiering van ingezetenen;2023;9989.0
1488;HCR11: Langdurige zorg,welzijn,in natura;HF1: Overheid en soc. verzekering;2021;8469.0
1489;HCR11: Langdurige zorg,welzijn,in natura;HF1: Overheid en soc. verzekering;2022;8756.0
1490;HCR11: Langdurige zorg,welzijn,in natura;HF1: Overheid en soc. verzekering;2023;9594.0
1491;HCR11: Langdurige zorg,welzijn,in natura;HF11: Overheid;2021;5165.0
1492;HCR11: Langdurige zorg,welzijn,in natura;HF11: Overheid;2022;5087.0
1493;HCR11: Langdurige zorg,welzijn,in natura;HF11: Overheid;2023;5472.0
1494;HCR11: Langdurige zorg,welzijn,in natura;HF12: Verplichte premiegeb verzekeringen;2021;3304.0
1495;HCR11: Langdurige zorg,welzijn,in natura;HF12: Verplichte premiegeb verzekeringen;2022;3669.0
1496;HCR11: Langdurige zorg,welzijn,in natura;HF12: Verplichte premiegeb verzekeringen;2023;4123.0
1497;HCR11: Langdurige zorg,welzijn,in natura;HF121a: Wlz, AWBZ;2021;3304.0
1498;HCR11: Langdurige zorg,welzijn,in natura;HF121a: Wlz, AWBZ;2022;3669.0
1499;HCR11: Langdurige zorg,welzijn,in natura;HF121a: Wlz, AWBZ;2023;4123.0
1500;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2021;
1501;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2022;
1502;HCR11: Langdurige zorg,welzijn,in natura;HF121b: Ziekenfonds;2023;
1503;HCR11: Langdurige zorg,welzijn,in natura;HF122: Zorgverzekeringswet;2021;0.0
1504;HCR11: Langdurige zorg,welzijn,in natura;HF122: Zorgverzekeringswet;2022;0.0
1505;HCR11: Langdurige zorg,welzijn,in natura;HF122: Zorgverzekeringswet;2023;0.0
1506;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige financiering, eigen betaling;2021;356.0
1507;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige financiering, eigen betaling;2022;378.0
1508;HCR11: Langdurige zorg,welzijn,in natura;Vrijwillige financiering, eigen betaling;2023;394.0
1509;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige financieringsvormen;2021;0.0
1510;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige financieringsvormen;2022;0.0
1511;HCR11: Langdurige zorg,welzijn,in natura;HF2: Vrijwillige financieringsvormen;2023;0.0
1512;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1513;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1514;HCR11: Langdurige zorg,welzijn,in natura;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1515;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZWH;2021;0.0
1516;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZWH;2022;0.0
1517;HCR11: Langdurige zorg,welzijn,in natura;HF22: Financiering door IZWH;2023;0.0
1518;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2021;0.0
1519;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2022;0.0
1520;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2023;0.0
1521;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2021;356.0
1522;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2022;378.0
1523;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2023;394.0
1524;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2021;0.0
1525;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2022;0.0
1526;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2023;0.0
1527;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2021;356.0
1528;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2022;378.0
1529;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2023;394.0
1530;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2021;1692.0
1531;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2022;1724.0
1532;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2023;1824.0
1533;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2021;1683.0
1534;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2022;1716.0
1535;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2023;1818.0
1536;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2021;305.0
1537;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2022;240.0
1538;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2023;231.0
