ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
130;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2009;1477;947;853;818;308;510;34;29;0;4;0;746;618;476;142;128;62;66;107;95;10.0;529;64.1;57.7
131;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2010 1e kwartaal;1506;929;818;786;281;504;32;29;0;3;0;731;626;493;132;105;46;59;87;110;11.9;577;61.7;54.3
132;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2010 2e kwartaal;1526;953;846;809;278;532;37;33;0;3;0;753;634;494;140;118;61;57;94;107;11.2;573;62.4;55.4
133;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2010 3e kwartaal;1507;959;851;816;277;540;34;29;1;4;0;742;592;449;143;151;83;68;109;108;11.3;548;63.6;56.5
134;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2010 4e kwartaal;1507;919;816;777;270;507;39;33;1;4;0;732;629;486;142;104;51;53;84;103;11.2;589;60.9;54.1
135;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2010;1512;940;833;797;276;521;35;31;1;4;0;740;620;481;139;120;60;59;93;107;11.4;572;62.2;55.1
136;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2011 1e kwartaal;1520;906;809;769;276;493;39;36;1;2;0;728;623;493;130;104;49;55;81;97;10.8;613;59.6;53.2
137;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2011 2e kwartaal;1539;939;843;811;274;537;33;29;1;3;0;758;638;495;143;119;60;59;86;95;10.1;600;61.0;54.8
138;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2011 3e kwartaal;1526;976;875;846;271;576;28;25;0;3;0;768;618;458;161;150;81;69;106;101;10.4;550;64.0;57.3
139;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2011 4e kwartaal;1500;944;840;806;264;543;33;29;1;3;0;763;650;505;145;113;55;58;77;104;11.1;556;63.0;56.0
140;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2011;1521;941;842;808;271;537;33;30;1;3;0;754;633;488;145;122;61;60;88;100;10.6;580;61.9;55.3
141;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2012 1e kwartaal;1524;953;830;797;267;530;32;29;1;3;0;752;635;498;136;117;58;59;77;123;12.9;572;62.5;54.4
142;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2012 2e kwartaal;1537;972;860;829;263;565;32;29;0;3;0;772;647;501;146;125;63;61;88;112;11.5;565;63.3;56.0
143;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2012 3e kwartaal;1521;989;868;837;251;586;31;27;0;3;0;770;618;470;148;151;77;74;98;121;12.3;532;65.0;57.1
144;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2012 4e kwartaal;1502;948;828;792;235;557;35;31;1;3;0;753;642;513;129;111;52;59;75;120;12.6;555;63.1;55.1
145;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2012;1521;965;846;814;254;560;33;29;1;3;0;762;636;496;140;126;63;63;85;119;12.3;556;63.5;55.6
146;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2013 1e kwartaal;1503;943;818;778;230;548;40;36;1;3;0;739;634;506;128;105;54;51;79;125;13.2;560;62.7;54.4
147;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2013 2e kwartaal;1519;969;843;800;229;571;43;39;1;3;0;763;645;506;139;118;61;57;80;126;13.0;550;63.8;55.5
148;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2013 3e kwartaal;1513;986;850;807;213;594;43;39;1;3;0;754;610;468;142;144;81;63;96;137;13.8;526;65.2;56.2
149;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2013 4e kwartaal;1512;949;818;778;215;564;39;36;1;2;0;752;649;520;129;103;49;55;65;131;13.8;564;62.7;54.1
150;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2013;1512;962;832;791;222;569;41;37;1;3;0;752;635;500;134;117;61;56;80;129;13.5;550;63.6;55.1
151;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2014 1e kwartaal;1526;928;791;752;209;544;39;36;0;2;0;725;630;515;115;96;46;49;65;138;14.8;598;60.8;51.8
152;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2014 2e kwartaal;1555;962;830;786;211;575;44;40;1;3;0;761;647;515;132;115;60;54;69;132;13.7;593;61.8;53.4
153;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2014 3e kwartaal;1548;979;857;821;202;618;37;32;1;4;0;768;632;483;149;136;71;64;90;122;12.4;569;63.3;55.4
154;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2014 4e kwartaal;1528;945;827;786;207;579;41;38;1;3;0;761;664;528;136;97;51;46;67;118;12.5;583;61.9;54.1
155;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2014;1539;954;826;786;207;579;40;36;1;3;0;754;643;510;133;111;57;53;73;127;13.3;586;62.0;53.7
156;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2015 1e kwartaal;1543;955;835;790;207;584;44;40;1;3;0;766;666;535;132;99;54;45;69;120;12.6;588;61.9;54.1
157;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2015 2e kwartaal;1566;999;884;834;199;635;50;45;1;4;0;807;698;553;145;109;59;50;77;115;11.5;567;63.8;56.4
158;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2015 3e kwartaal;1564;1014;894;849;191;659;44;39;0;5;0;794;649;495;154;145;82;64;99;120;11.9;550;64.8;57.1
159;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2015 4e kwartaal;1538;951;842;793;184;610;49;43;1;5;0;776;677;540;137;99;50;49;66;109;11.5;586;61.9;54.8
160;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2015;1553;980;864;817;195;622;47;42;1;4;0;786;673;531;142;113;61;52;78;116;11.9;573;63.1;55.6
161;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2016 1e kwartaal;1557;960;837;783;175;608;54;48;0;5;0;772;672;536;137;100;52;48;65;123;12.8;597;61.6;53.7
162;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2016 2e kwartaal;1578;1005;887;839;182;657;48;42;1;5;0;816;694;539;155;123;69;54;71;118;11.8;573;63.7;56.2
163;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2016 3e kwartaal;1580;1019;906;866;176;690;40;36;1;3;0;816;658;497;161;158;92;66;91;113;11.1;561;64.5;57.4
164;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2016 4e kwartaal;1575;972;866;823;180;642;43;38;1;4;0;805;693;538;155;112;56;57;61;106;10.9;603;61.7;55.0
165;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2016;1573;989;874;828;178;649;46;41;1;5;0;802;679;527;152;123;67;56;72;115;11.6;583;62.9;55.6
166;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2017 1e kwartaal;1593;980;868;825;174;652;43;40;1;2;0;809;698;551;148;111;55;56;59;111;11.4;614;61.5;54.5
167;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2017 2e kwartaal;1621;1031;931;890;184;706;42;38;0;4;0;859;730;562;169;129;68;60;72;100;9.7;590;63.6;57.4
168;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2017 3e kwartaal;1611;1058;958;922;184;738;36;33;0;3;0;860;702;525;177;157;87;70;98;100;9.4;553;65.7;59.5
169;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2017 4e kwartaal;1581;1001;916;881;187;693;35;32;0;2;0;846;731;568;163;115;62;53;70;86;8.6;579;63.3;57.9
170;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2017;1601;1017;918;879;182;697;39;36;0;3;0;843;716;551;164;128;68;60;75;99;9.7;584;63.5;57.3
171;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2018 1e kwartaal;1597;1000;914;880;187;693;34;32;1;2;0;854;732;568;164;122;61;61;61;85;8.5;597;62.6;57.3
172;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2018 2e kwartaal;1619;1037;959;916;199;718;43;41;0;2;0;890;740;564;176;149;87;63;69;78;7.5;582;64.0;59.2
173;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2018 3e kwartaal;1606;1057;971;936;202;734;35;33;0;2;0;872;696;514;182;176;101;75;99;86;8.1;549;65.8;60.5
174;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2018 4e kwartaal;1590;1019;944;907;201;705;38;36;1;1;0;876;746;570;177;129;69;60;69;74;7.3;571;64.1;59.4
175;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2018;1603;1028;947;910;197;713;37;35;0;2;0;873;729;554;175;144;79;65;74;81;7.9;575;64.1;59.1
176;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2019 1e kwartaal;1606;1027;952;907;211;697;44;42;1;2;0;890;753;575;178;137;75;62;62;76;7.4;578;64.0;59.3
177;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2019 2e kwartaal;1613;1063;991;945;217;728;47;44;1;2;0;917;770;577;193;147;84;63;74;72;6.8;551;65.9;61.4
178;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2019 3e kwartaal;1616;1079;1002;959;222;736;43;40;1;3;0;904;720;524;195;184;103;82;98;77;7.2;537;66.8;62.0
179;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2019 4e kwartaal;1579;1031;953;911;210;700;42;38;1;3;0;885;762;571;191;123;65;58;67;78;7.5;548;65.3;60.3
180;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2019;1603;1050;974;930;215;715;44;41;1;2;0;899;751;562;189;148;82;66;75;76;7.2;553;65.5;60.8
181;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2020 1e kwartaal;1602;1029;953;909;212;697;44;39;1;4;0;889;751;572;179;138;73;65;65;76;7.3;573;64.2;59.5
182;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2020 2e kwartaal;1627;1013;908;864;213;651;43;41;1;2;0;831;694;532;162;137;72;65;77;106;10.4;614;62.3;55.8
183;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2020 3e kwartaal;1634;1069;945;907;225;682;38;36;1;1;0;857;690;511;179;166;97;69;88;124;11.6;565;65.4;57.8
184;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2020 4e kwartaal;1618;1039;938;892;225;667;46;44;1;2;0;868;744;584;160;124;63;62;70;101;9.8;578;64.3;58.0
185;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2020;1620;1038;936;893;219;674;43;40;1;2;0;861;720;550;170;141;76;65;75;102;9.8;583;64.0;57.8
186;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2021 1e kwartaal;1489;1097;971;934;93;841;36;32;0;4;0;850;668;456;212;182;104;79;121;126;11.5;392;73.7;65.2
187;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2021 2e kwartaal;1526;1170;1045;1006;115;890;40;32;2;5;0;898;692;473;219;206;112;94;147;125;10.7;356;76.7;68.5
188;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2021 3e kwartaal;1498;1176;1063;1027;118;909;36;29;3;4;0;913;680;439;241;233;136;97;150;114;9.7;321;78.6;71.0
189;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2021 4e kwartaal;1606;1225;1123;1082;132;951;40;34;3;3;0;992;793;547;246;198;117;81;131;103;8.4;381;76.3;69.9
190;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2021;1530;1167;1050;1012;115;898;38;32;2;4;0;913;708;479;229;205;117;88;137;117;10.0;363;76.3;68.7
191;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt formeel onderwijs;2022 1e kwartaal;1608;1243;1144;1101;147;954;42;36;2;5;0;1007;808;566;242;199;121;78;137;100;8.0;365;77.3;71.1
192;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2003 1e kwartaal;617;532;480;467;342;125;13;9;3;1;0;137;30;16;14;106;36;70;343;52;9.8;85;86.2;77.7
193;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2003 2e kwartaal;577;498;455;443;324;119;11;10;1;0;0;132;31;18;13;102;36;66;322;43;8.7;79;86.3;78.8
194;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2003 3e kwartaal;637;542;490;479;338;141;10;9;1;0;0;159;48;27;21;111;36;75;331;52;9.6;95;85.1;76.9
195;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2003 4e kwartaal;608;531;475;462;332;130;14;12;1;1;0;144;31;16;15;113;39;74;331;56;10.5;77;87.3;78.1
196;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2003;610;526;475;463;334;129;12;10;1;1;0;143;35;19;16;108;37;71;332;51;9.7;84;86.2;77.9
197;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2004 1e kwartaal;593;526;456;445;315;130;11;10;2;0;0;142;34;17;17;108;38;71;314;69;13.2;68;88.6;76.9
198;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2004 2e kwartaal;564;493;435;420;296;124;15;12;3;1;0;134;35;18;17;99;36;63;301;59;11.9;71;87.4;77.0
199;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2004 3e kwartaal;601;516;458;441;306;135;17;12;4;2;0;150;44;24;20;106;36;70;309;57;11.1;85;85.8;76.3
200;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2004 4e kwartaal;572;507;444;426;298;129;18;14;3;1;0;141;36;20;16;104;37;67;303;63;12.5;65;88.6;77.6
201;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2004;583;510;448;433;304;129;15;12;3;1;0;142;37;20;17;104;36;68;307;62;12.2;72;87.6;76.9
202;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2005 1e kwartaal;548;480;420;403;280;123;17;13;3;1;0;137;37;19;18;100;34;65;283;60;12.5;68;87.6;76.7
203;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2005 2e kwartaal;532;464;411;395;277;118;16;11;4;1;0;132;34;17;17;97;34;63;279;53;11.3;69;87.1;77.2
204;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2005 3e kwartaal;582;502;445;429;292;137;16;12;3;1;0;150;51;30;21;99;36;62;295;57;11.4;80;86.2;76.5
205;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2005 4e kwartaal;550;485;432;415;277;138;17;12;3;2;0;139;39;19;20;101;36;65;292;53;11.0;65;88.2;78.5
206;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2005;553;483;427;410;281;129;16;12;3;1;0;139;40;21;19;99;35;64;287;56;11.6;70;87.3;77.2
207;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2006 1e kwartaal;534;469;415;397;265;132;18;14;3;1;0;137;38;21;17;100;41;59;278;54;11.5;64;88.0;77.8
208;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2006 2e kwartaal;519;453;415;398;267;130;17;13;3;1;0;139;36;20;17;102;38;64;276;38;8.4;66;87.2;79.9
209;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2006 3e kwartaal;542;470;432;414;266;148;17;13;4;1;0;138;41;23;19;96;34;62;294;39;8.2;72;86.8;79.6
210;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2006 4e kwartaal;547;481;441;418;268;150;23;17;4;2;0;134;36;20;16;98;37;61;307;40;8.4;65;88.0;80.6
211;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2006;535;468;426;407;267;140;19;14;3;1;0;137;38;21;17;99;38;61;289;43;9.1;67;87.5;79.5
212;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2007 1e kwartaal;524;461;420;399;266;132;21;15;4;2;0;127;35;18;17;92;34;57;293;42;9.0;63;88.0;80.0
213;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2007 2e kwartaal;513;454;420;398;264;134;22;16;4;2;0;132;36;17;20;95;38;58;288;34;7.4;59;88.4;81.9
214;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2007 3e kwartaal;536;468;435;416;267;150;19;15;3;1;0;144;44;22;22;100;38;62;291;33;7.0;68;87.3;81.2
215;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2007 4e kwartaal;540;482;445;426;272;154;19;16;2;1;0;142;32;18;15;110;43;67;303;37;7.6;59;89.2;82.4
216;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2007;528;466;430;410;267;143;20;15;3;1;0;136;37;19;18;99;38;61;294;36;7.8;62;88.2;81.4
217;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2008 1e kwartaal;517;456;417;399;270;129;18;15;2;1;0;134;28;14;14;106;41;65;283;39;8.5;62;88.1;80.6
218;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2008 2e kwartaal;502;448;419;400;266;134;20;17;2;0;0;136;33;16;17;103;37;67;283;28;6.4;54;89.2;83.5
219;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2008 3e kwartaal;530;465;436;417;275;142;19;16;3;1;0;148;38;20;18;109;41;69;289;29;6.3;64;87.8;82.3
220;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2008 4e kwartaal;536;467;431;412;268;145;19;16;2;1;0;139;29;15;14;110;41;69;292;36;7.6;69;87.1;80.4
221;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2008;521;459;426;407;270;137;19;16;2;1;0;139;32;16;16;107;40;67;287;33;7.2;63;88.0;81.7
222;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2009 1e kwartaal;525;460;414;392;257;134;22;19;2;1;0;146;36;16;20;110;42;68;267;46;10.1;65;87.6;78.8
223;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2009 2e kwartaal;516;448;402;383;249;134;20;16;2;2;0;148;36;17;19;112;43;69;254;45;10.1;68;86.8;77.9
224;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2009 3e kwartaal;521;449;401;378;239;140;22;19;1;2;0;152;42;22;20;111;41;69;248;48;10.7;72;86.2;76.9
225;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2009 4e kwartaal;518;447;396;373;236;138;23;19;2;2;0;146;35;17;18;111;45;66;250;51;11.4;70;86.4;76.5
226;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2009;520;451;403;382;245;136;22;18;2;2;0;148;37;18;19;111;43;68;255;48;10.6;69;86.7;77.6
227;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2010 1e kwartaal;498;433;378;356;224;132;22;18;2;2;0;144;41;19;22;103;41;62;234;55;12.6;66;86.8;75.9
228;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2010 2e kwartaal;479;418;372;352;217;134;21;17;3;2;0;146;38;17;22;108;42;66;226;46;11.0;61;87.3;77.7
229;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2010 3e kwartaal;500;432;394;377;218;159;17;15;1;1;0;163;45;24;21;118;47;71;231;38;8.9;68;86.4;78.7
230;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2010 4e kwartaal;501;436;396;377;228;149;19;16;2;2;0;159;38;20;18;121;50;72;237;40;9.1;66;86.9;79.0
231;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2010;495;430;385;365;222;144;20;16;2;2;0;153;41;20;21;113;45;68;232;45;10.4;65;86.9;77.8
232;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2011 1e kwartaal;490;430;385;367;227;139;18;15;2;1;0;159;36;16;21;123;50;73;226;45;10.4;60;87.7;78.5
233;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2011 2e kwartaal;471;416;385;365;217;148;20;17;3;1;0;153;40;22;19;113;46;66;232;31;7.5;55;88.3;81.7
234;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2011 3e kwartaal;485;421;388;368;218;150;20;16;3;1;0;161;47;23;24;114;43;71;227;33;7.9;64;86.8;80.0
235;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2011 4e kwartaal;511;443;403;383;220;162;20;16;2;2;0;167;46;21;25;121;51;71;236;40;9.0;68;86.7;78.8
236;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2011;489;427;390;370;221;150;20;16;3;1;0;160;42;20;22;118;47;70;230;37;8.7;62;87.4;79.7
237;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2012 1e kwartaal;490;425;380;357;209;148;23;18;3;1;0;160;44;21;23;115;48;67;220;45;10.6;65;86.8;77.6
238;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2012 2e kwartaal;483;419;373;352;201;152;20;16;3;2;0;160;42;19;23;118;51;67;213;46;11.0;64;86.8;77.2
239;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2012 3e kwartaal;505;436;395;378;212;166;17;14;2;1;0;175;56;28;28;120;52;68;220;41;9.4;69;86.4;78.3
240;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2012 4e kwartaal;529;458;410;393;197;196;17;15;2;1;0;190;59;29;29;132;59;73;220;48;10.4;71;86.6;77.6
241;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2012;502;435;390;370;205;165;19;16;2;1;0;171;50;24;26;121;52;69;218;45;10.4;67;86.6;77.7
242;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2013 1e kwartaal;533;450;390;366;190;176;23;21;1;1;0;183;62;33;29;120;61;60;207;60;13.4;83;84.4;73.1
243;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2013 2e kwartaal;519;444;390;365;188;177;25;23;1;1;0;183;69;37;32;115;49;66;207;53;12.0;76;85.4;75.2
244;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2013 3e kwartaal;528;448;395;368;195;173;27;23;2;2;0;184;64;38;26;120;49;71;211;54;12.0;80;84.9;74.7
245;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2013 4e kwartaal;531;457;398;370;188;182;29;25;1;2;0;188;65;38;28;122;50;72;211;58;12.8;75;86.0;75.0
246;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2013;528;450;393;367;190;177;26;23;1;2;0;184;65;36;29;119;52;67;209;56;12.6;78;85.2;74.5
247;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 1e kwartaal;519;438;379;356;181;174;23;20;2;1;0;177;60;35;25;118;56;61;202;58;13.3;81;84.4;73.1
248;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;490;408;363;342;173;169;21;18;2;1;0;167;57;32;25;110;55;55;197;45;11.0;81;83.4;74.2
249;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;497;417;371;349;171;178;22;17;3;2;0;174;61;34;27;113;52;61;197;46;11.0;80;83.8;74.6
250;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;518;433;389;366;173;193;23;19;2;2;0;194;64;37;26;130;56;75;195;43;10.0;85;83.6;75.2
251;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014;506;424;376;353;175;179;22;18;2;2;0;178;60;35;26;118;55;63;198;48;11.3;82;83.8;74.3
252;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;504;427;383;361;178;184;22;19;1;2;0;200;70;40;31;130;57;72;183;44;10.4;76;84.9;76.0
253;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;481;412;372;349;177;173;23;19;2;2;0;183;58;31;27;125;57;68;189;40;9.6;70;85.5;77.3
254;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;485;413;376;349;165;184;27;23;2;2;0;188;62;32;30;126;54;72;188;37;9.0;71;85.3;77.6
255;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;513;438;393;369;173;196;24;22;1;1;0;193;65;29;35;128;60;69;200;45;10.3;75;85.4;76.6
256;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015;496;423;381;357;173;184;24;21;1;2;0;191;64;33;31;127;57;70;190;42;9.8;73;85.3;76.9
257;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;497;420;378;351;165;186;27;24;3;1;0;184;64;33;31;120;56;64;194;42;9.9;77;84.5;76.1
258;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;484;408;373;344;165;179;29;25;2;2;0;182;59;33;27;123;57;66;191;36;8.8;75;84.4;77.0
