ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Kenmerken;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
95;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2017;260.5;42.4;30.3;41.4;29.1;44.3;36.9;231.5;287.8;44.8;368.7;50.1;34.3;31.8;17.8;45.7;37.1;289.7;261.7;38.2
96;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2018;278.6;43.7;32.2;43.1;30.9;45.9;37.5;249.3;322.2;50.7;385.3;46.6;35.3;32.7;19.0;44.8;37.3;304.0;287.0;41.1
97;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2019;292.8;45.1;33.6;44.5;32.4;54.1;39.3;263.6;353.5;55.2;402.2;47.9;36.5;34.0;20.0;51.8;39.0;319.3;316.5;45.3
98;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2020;300.4;46.0;34.4;44.9;32.6;50.7;40.8;273.0;389.3;61.9;408.7;48.6;36.9;34.5;20.0;49.2;40.4;333.1;348.9;50.1
99;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2021;314.8;49.2;37.6;48.3;36.2;52.7;43.0;286.4;433.3;66.0;433.6;52.1;40.1;36.8;21.8;51.5;42.8;347.4;391.8;54.6
100;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2022;328.7;51.8;40.9;51.1;39.6;56.3;45.4;299.3;530.6;75.9;445.2;54.1;43.1;39.4;25.1;55.0;45.1;359.6;485.7;63.7
101;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2023;339.9;53.9;44.1;53.4;43.3;60.8;47.9;310.7;553.2;83.9;462.6;56.7;46.2;41.1;27.3;59.3;47.9;372.3;502.3;70.4
102;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2007;27.9;49.2;35.1;37.0;22.9;44.9;33.3;23.2;507.1;68.5;92.2;40.2;29.1;14.3;4.1;35.8;27.1;45.6;374.2;46.8
103;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2008;31.3;50.0;35.9;37.3;23.6;42.9;34.4;26.0;489.9;65.5;105.9;40.9;29.7;14.5;4.7;34.7;27.9;51.8;350.3;42.5
104;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2009;32.9;49.0;35.0;35.5;22.8;41.5;33.8;28.0;460.5;62.8;118.0;40.4;29.4;13.3;4.5;33.8;27.6;59.1;324.8;40.4
105;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2010;34.1;50.6;36.9;36.6;24.1;42.7;34.4;;;;119.7;42.2;31.1;13.9;4.5;34.6;28.1;;;
106;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2011;29.2;50.9;36.9;36.5;24.0;50.0;38.6;26.0;455.6;71.5;109.1;41.7;30.7;13.4;4.4;39.0;31.1;59.6;323.9;42.2
107;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2012;32.8;50.8;36.8;35.7;23.8;51.8;38.7;29.4;431.8;68.4;120.1;42.5;31.2;13.6;4.5;40.6;31.8;68.5;307.8;39.5
108;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2013;36.1;49.6;36.0;34.5;23.1;48.6;38.0;32.7;400.3;69.1;127.3;43.1;31.6;13.8;4.8;39.7;32.0;76.2;284.5;39.9
109;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2014;38.9;51.0;36.3;35.5;23.3;55.2;39.1;35.5;387.1;65.4;135.4;44.2;32.1;14.4;5.0;45.0;32.9;83.5;281.5;37.8
110;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2015;41.5;51.2;37.2;35.5;23.9;50.9;39.1;37.8;384.8;63.4;140.6;44.3;32.8;14.8;5.2;40.9;33.2;89.0;287.7;37.0
111;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2016;45.2;51.9;37.7;36.3;24.3;51.4;40.1;41.5;390.2;64.2;146.1;45.4;33.5;15.6;5.6;42.6;34.3;95.5;298.5;37.7
112;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2017;48.3;53.2;37.5;38.5;24.6;52.0;40.4;44.4;386.7;60.5;156.3;53.1;34.0;16.6;5.5;46.6;34.9;100.6;308.7;38.3
113;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2018;54.4;51.3;37.8;37.6;25.2;51.9;40.4;50.1;419.4;64.1;165.5;45.5;34.2;16.4;5.6;43.4;34.8;105.8;327.7;39.8
114;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2019;59.2;51.6;37.8;38.4;25.8;61.2;41.6;54.4;446.0;69.1;173.7;46.4;34.9;17.1;5.8;50.0;36.4;111.2;351.8;42.9
115;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2020;60.6;52.7;38.9;39.5;26.5;56.8;43.0;55.8;480.7;75.1;167.5;47.7;35.8;18.5;6.7;48.0;38.0;115.7;393.8;46.4
116;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2021;65.5;56.2;42.1;42.3;29.3;57.8;45.8;60.5;523.8;79.1;186.9;49.2;37.5;19.0;6.3;48.5;39.6;122.1;421.5;49.4
117;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2022;71.7;57.8;43.7;44.3;30.7;60.7;47.3;65.9;609.3;86.2;193.8;51.0;39.3;20.6;7.2;51.2;41.5;127.3;509.6;56.8
118;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2023;79.5;60.3;47.0;46.5;34.2;65.4;49.6;73.1;621.0;90.8;209.9;54.2;42.6;22.0;7.8;55.7;44.3;134.7;514.7;61.5
119;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2007;4.8;39.7;26.9;27.8;15.9;40.3;27.4;3.7;620.3;99.9;18.2;32.5;23.3;9.4;2.5;32.9;24.5;8.0;451.2;71.2
120;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2008;4.9;40.1;27.5;27.7;16.3;39.0;28.9;3.9;620.5;101.7;19.0;32.9;23.8;9.5;2.7;32.5;25.5;8.6;435.9;73.7
121;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2009;5.0;38.2;27.1;25.5;15.9;37.3;28.4;4.1;609.3;114.8;20.4;32.2;23.8;8.4;2.5;31.1;25.1;9.3;405.6;75.8
122;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2010;5.3;38.2;27.9;25.4;16.3;36.6;28.3;;;;21.5;32.9;24.8;8.5;2.5;31.0;25.1;;;
123;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2011;4.9;38.3;27.6;26.5;16.2;44.7;31.4;4.2;582.3;115.1;18.7;33.0;24.6;9.2;2.7;35.8;27.8;9.4;400.6;86.2
124;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2012;5.2;38.2;27.3;26.1;15.9;45.1;31.9;4.4;568.8;121.2;19.7;33.0;24.5;9.2;2.7;36.3;28.2;9.9;379.9;88.5
125;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2013;5.5;38.6;27.3;26.4;16.1;45.0;31.4;4.7;564.2;129.6;20.2;33.6;24.7;9.7;2.9;37.4;28.2;10.4;363.1;94.2
126;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2014;5.8;40.3;27.9;27.6;16.5;55.7;32.5;5.0;562.2;130.8;21.7;34.5;25.1;10.0;2.9;43.1;28.7;11.3;352.9;95.1
127;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2015;6.1;39.6;27.7;26.9;16.3;45.5;31.9;5.4;547.1;123.8;22.8;34.8;25.6;10.1;3.1;37.0;28.8;12.3;358.7;94.5
128;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2016;6.5;39.7;28.2;26.4;16.7;47.3;33.0;5.8;549.8;121.8;24.1;35.5;26.4;10.2;3.2;38.5;29.5;13.4;364.4;95.0
129;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2017;6.9;45.8;29.4;32.2;17.5;47.4;33.6;6.1;546.8;116.5;26.4;41.7;27.2;11.8;3.1;40.7;30.0;14.5;369.0;94.5
130;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2018;7.5;44.3;29.7;30.9;17.8;53.4;34.3;6.7;585.3;133.2;28.6;37.0;27.5;11.1;3.0;41.4;29.9;15.6;384.5;98.9
131;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2019;8.2;46.5;30.8;32.2;18.4;63.1;35.8;7.3;616.4;141.6;31.6;38.5;28.5;11.5;3.0;48.1;31.3;17.3;407.6;101.2
132;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2020;8.6;46.7;31.6;32.5;18.9;53.8;36.7;7.7;642.5;155.0;32.2;39.7;29.4;12.0;3.5;44.9;32.6;19.0;459.8;104.0
133;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2021;9.3;49.0;33.0;34.1;19.9;57.9;39.0;8.4;663.7;147.0;35.5;41.0;30.7;12.4;3.3;44.9;33.8;20.4;478.4;100.0
134;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2022;10.5;52.5;35.6;36.4;21.6;65.1;41.4;9.5;746.5;153.7;41.1;43.3;32.7;13.1;3.5;49.1;35.7;23.6;559.3;102.2
135;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2023;12.0;52.5;37.6;35.5;22.8;74.9;43.4;10.8;745.3;147.8;48.2;45.5;35.2;12.9;3.6;55.9;38.1;26.8;553.1;103.1
136;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2007;864.9;38.7;29.6;37.6;28.1;33.5;27.1;727.6;251.6;38.3;1312.1;38.1;29.6;26.0;12.5;31.9;26.2;915.0;220.9;30.7
137;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2008;901.7;39.5;30.3;38.6;29.0;32.1;27.5;761.9;237.4;38.1;1375.4;38.9;30.3;26.7;12.6;31.0;26.7;961.2;207.2;30.1
138;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2009;911.1;37.4;28.0;36.6;27.0;30.4;26.6;793.6;210.4;34.9;1407.5;37.5;29.0;24.9;11.4;29.9;26.3;1009.2;183.5;27.5
139;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2010;887.3;39.3;29.7;38.3;28.6;31.5;27.1;;;;1393.2;39.0;30.3;25.8;12.7;30.6;26.6;;;
140;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2011;912.6;39.9;31.0;39.5;30.0;36.0;30.6;802.7;197.7;33.6;1414.6;39.8;31.5;26.8;13.7;34.7;29.8;1024.2;173.1;27.0
141;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2012;917.3;39.4;30.0;38.8;28.9;35.9;30.3;812.8;177.2;33.6;1422.0;39.5;30.9;26.4;13.3;34.7;29.7;1041.0;153.1;26.8
142;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2013;924.1;39.2;29.7;38.4;28.5;35.1;30.1;818.2;147.4;33.5;1427.5;39.6;30.6;26.3;13.3;34.3;29.7;1050.1;124.3;26.9
143;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2014;942.9;40.5;30.8;39.6;29.6;40.0;31.6;834.5;143.1;32.5;1439.4;40.8;31.5;27.4;14.3;38.5;31.0;1070.2;123.1;26.2
144;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2015;962.6;41.2;31.7;40.3;30.4;36.8;32.0;845.9;150.3;33.5;1457.5;41.4;32.1;28.1;15.0;36.0;31.5;1086.0;130.6;27.1
145;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2016;980.2;43.1;33.7;42.1;32.2;39.6;34.0;870.2;161.1;35.7;1471.7;42.8;33.5;29.6;16.3;38.4;33.3;1116.1;141.1;29.0
146;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2017;983.6;45.4;35.4;43.9;33.9;41.7;35.5;877.9;180.1;38.4;1503.7;46.8;35.0;30.8;17.1;41.2;34.6;1139.0;160.6;32.0
147;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2018;1005.2;46.6;37.2;45.6;35.7;43.2;36.3;901.6;210.6;42.3;1533.4;45.5;36.1;31.6;17.8;41.3;35.2;1159.0;184.3;34.4
148;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2019;1017.4;48.3;38.9;47.2;37.3;49.8;38.2;918.0;239.7;46.1;1565.2;46.7;37.2;32.4;18.4;46.6;36.9;1179.9;210.3;37.8
149;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2020;1004.8;49.4;39.8;47.8;37.6;48.0;39.7;913.9;272.6;50.9;1555.5;47.5;37.6;32.5;17.5;45.3;38.3;1193.5;237.1;41.1
150;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2021;;;;;;;;;;;;;;;;;;;;
151;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2022;;;;;;;;;;;;;;;;;;;;
152;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: Nederland;2023;;;;;;;;;;;;;;;;;;;;
153;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2007;84.5;37.6;24.4;36.1;22.8;32.6;25.4;68.0;145.4;17.7;130.4;37.9;26.5;24.8;10.0;31.5;25.1;86.4;132.4;14.4
154;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2008;90.4;38.1;24.8;36.8;23.4;31.1;25.6;73.1;126.5;17.1;139.4;38.4;27.0;25.4;10.3;30.5;25.5;93.2;115.7;13.7
155;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2009;95.1;35.9;22.4;34.7;21.1;29.6;24.6;80.6;96.7;13.6;146.4;37.1;25.6;23.9;9.7;29.6;24.9;102.5;91.5;11.1
156;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2010;95.5;36.4;23.2;35.0;21.8;29.8;24.6;;;;147.6;37.5;26.1;24.0;10.5;29.6;24.9;;;
157;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2011;100.8;36.6;24.1;35.6;22.8;33.3;27.3;83.4;78.7;12.9;153.0;38.0;26.8;24.8;11.3;33.0;27.5;105.3;76.4;11.1
158;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2012;103.7;35.7;23.0;34.7;21.8;32.9;26.9;86.2;58.8;12.7;156.0;37.4;26.1;24.4;11.1;32.8;27.3;108.7;58.1;10.9
159;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2013;105.8;35.1;22.4;33.9;21.1;32.0;26.4;87.8;40.1;12.5;158.0;37.1;25.6;24.1;11.1;32.2;27.1;110.6;39.5;10.9
160;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2014;110.1;36.4;23.4;35.0;22.0;36.0;27.7;91.0;38.0;12.1;161.7;38.5;26.3;25.3;12.2;35.9;28.3;114.3;38.7;10.6
161;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2015;115.0;36.6;24.4;35.3;23.0;34.3;28.3;93.1;42.9;12.5;166.7;38.7;26.9;25.8;13.1;34.4;28.8;116.5;43.5;10.9
162;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2016;119.4;37.8;25.7;36.4;24.3;35.9;29.8;98.5;48.6;12.8;171.7;39.7;28.0;26.8;14.1;35.9;30.2;123.0;49.4;11.3
163;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2017;123.5;38.7;26.9;37.1;25.3;37.3;30.8;102.6;60.6;13.5;179.1;42.1;29.1;27.4;14.7;37.9;31.2;128.9;62.3;12.1
164;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2018;130.4;40.3;29.0;38.8;27.4;38.6;31.6;108.6;76.7;14.1;188.3;41.5;30.5;28.4;15.8;38.0;31.7;134.9;77.2;12.5
165;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2019;138.6;41.4;30.5;39.8;28.9;43.5;32.9;115.2;88.0;14.4;199.8;42.2;31.5;29.2;16.9;42.2;33.0;142.3;90.2;13.0
166;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2020;142.4;41.8;31.0;39.4;28.6;41.8;34.0;119.7;99.7;14.5;208.4;42.3;31.2;28.4;15.4;40.7;33.8;150.4;99.4;13.0
167;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2021;;;;;;;;;;;;;;;;;;;;
168;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2022;;;;;;;;;;;;;;;;;;;;
169;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: westers;2023;;;;;;;;;;;;;;;;;;;;
170;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2007;56.2;27.7;19.2;26.3;18.0;22.5;19.2;44.1;30.2;9.3;80.5;28.1;21.0;19.2;10.2;22.4;19.5;54.5;23.5;7.7
171;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2008;62.7;28.4;19.7;27.1;18.4;22.8;19.8;49.9;26.9;9.5;90.0;28.9;21.4;19.8;10.3;22.8;20.1;61.9;20.5;7.8
172;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2009;70.6;27.4;18.7;26.2;17.5;22.1;19.1;59.7;19.5;7.8;100.4;28.1;20.6;19.2;10.1;22.3;19.6;73.3;14.5;6.3
173;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2010;73.6;28.4;20.0;27.1;18.7;22.5;19.3;;;;104.6;29.0;21.4;19.9;11.2;22.6;19.7;;;
174;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2011;79.8;28.7;20.3;27.6;19.4;24.6;21.3;63.2;14.8;8.4;111.5;29.3;22.1;20.5;11.8;24.6;21.7;75.7;10.5;7.2
175;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2012;85.1;28.0;20.0;26.9;18.9;24.4;21.1;67.7;10.8;8.5;117.5;29.4;21.5;20.3;11.7;24.8;21.4;80.6;6.9;7.3
176;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2013;90.3;27.3;19.5;26.1;18.4;24.1;20.9;71.2;6.9;8.5;125.0;28.5;21.0;19.8;11.4;24.4;21.4;84.6;3.6;7.5
177;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2014;96.7;28.9;20.5;27.7;19.5;26.5;22.1;75.2;6.5;8.4;132.0;29.8;22.0;21.3;12.7;26.4;22.5;89.1;3.5;7.4
178;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2015;102.5;30.2;21.8;29.0;20.5;26.8;23.4;78.3;9.4;9.3;139.3;31.0;23.1;22.4;13.6;26.9;23.6;92.6;5.9;8.1
179;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2016;108.9;32.0;23.6;30.7;22.2;28.7;24.9;85.4;12.9;10.1;147.6;32.5;24.5;23.7;14.8;28.6;25.1;101.1;8.6;8.8
180;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2017;116.3;33.7;25.0;32.2;23.7;30.2;26.3;92.1;18.0;10.9;159.0;34.1;25.8;24.7;15.5;30.1;26.5;109.5;13.1;9.5
181;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2018;126.2;35.9;27.0;34.4;25.4;32.0;27.7;99.9;25.1;11.5;174.5;35.7;27.6;26.1;16.6;31.5;27.6;118.7;19.0;10.1
182;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2019;138.4;37.7;28.4;36.1;26.9;34.5;29.1;110.3;33.2;12.1;192.7;37.1;28.7;27.3;17.3;33.7;29.0;131.0;26.1;10.6
183;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2020;144.7;39.0;29.9;35.7;26.2;36.1;31.3;116.8;43.8;12.8;212.7;37.4;28.8;25.7;14.2;34.7;30.4;144.9;30.7;10.8
184;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2021;;;;;;;;;;;;;;;;;;;;
185;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2022;;;;;;;;;;;;;;;;;;;;
186;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Migratieachtergrond: niet-westers;2023;;;;;;;;;;;;;;;;;;;;
187;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2007;689.5;46.5;37.3;45.1;36.2;32.9;26.6;612.7;207.8;28.1;1050.7;45.4;36.5;31.1;18.5;31.2;25.6;769.6;184.1;21.8
188;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2008;723.8;47.3;38.2;46.3;37.4;31.4;27.1;650.6;192.8;27.7;1102.2;46.3;37.4;32.0;19.1;30.3;26.1;817.3;169.6;21.3
189;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2009;740.2;44.8;35.4;43.8;34.6;29.9;26.1;690.6;163.9;24.5;1134.7;44.6;35.9;30.0;17.2;29.2;25.6;872.8;145.3;18.8
190;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2010;751.5;45.2;35.1;44.0;34.2;30.4;26.1;;;;1155.9;45.2;36.1;30.1;17.6;29.6;25.6;;;
191;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2011;641.0;53.2;43.4;52.9;42.9;35.8;30.1;581.5;162.0;32.2;1027.3;51.2;41.9;34.7;22.5;34.0;28.9;751.5;140.9;24.3
192;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2012;646.2;52.3;42.3;51.8;42.0;35.6;29.8;587.9;140.3;32.4;1034.3;50.7;41.4;34.1;21.7;34.0;28.7;763.8;120.6;24.3
193;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2013;649.2;52.1;42.2;51.1;41.6;34.5;29.2;589.8;113.7;32.7;1034.6;51.0;41.3;34.0;21.6;33.4;28.5;768.9;94.3;24.5
194;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2014;667.9;53.6;43.4;52.5;42.8;39.9;30.8;605.1;108.6;31.5;1049.9;52.5;42.1;35.4;23.1;37.8;29.8;787.3;92.4;23.8
195;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2015;688.7;54.0;44.1;53.0;43.7;35.9;31.0;615.4;113.3;32.4;1068.4;52.8;42.8;36.1;24.2;34.9;30.2;799.2;97.9;24.7
196;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2016;710.5;55.7;45.6;54.7;44.6;38.7;33.0;640.2;122.3;34.2;1087.3;54.2;44.0;37.7;25.9;37.2;31.9;827.5;106.6;26.2
197;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie hh: hoofdkostwinner;2017;720.8;58.1;47.0;56.5;45.7;40.3;34.3;651.6;137.5;36.0;1119.6;59.3;45.4;39.1;27.0;39.9;33.1;850.5;123.0;28.7
