ID;LandVanUiteindelijkeZeggenschapUCI;KenmerkenBedrijf;HoogstBehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1
257;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2009;5.0
258;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2010;5.0
259;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2011;5.0
260;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2012;5.0
261;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2013;4.0
262;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2014;4.0
263;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2015;
264;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2008;5.0
265;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2009;5.0
266;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2010;4.0
267;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2011;4.0
268;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2012;4.0
269;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2013;4.0
270;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2014;4.0
271;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Brits;2015;
272;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2008;12.0
273;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2009;10.0
274;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2010;9.0
275;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2011;9.0
276;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2012;8.0
277;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2013;8.0
278;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2014;7.0
279;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Duits;2015;
280;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2008;26.0
281;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2009;30.0
282;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2010;40.0
283;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2011;50.0
284;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2012;53.0
285;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2013;60.0
286;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2014;61.0
287;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Pools;2015;
288;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2008;
289;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2009;
290;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2010;
291;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2011;
292;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2012;
293;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2013;
294;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2014;
295;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2015;
296;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2008;101.0
297;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2009;93.0
298;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;95.0
299;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;96.0
300;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;90.0
301;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;85.0
302;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;85.0
303;Totaal binnen- en buitenland;Totaal baan;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;
304;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2008;3654.0
305;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2009;3623.0
306;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2010;3652.0
307;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2011;3737.0
308;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2012;3723.0
309;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2013;3676.0
310;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2014;3686.0
311;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Totaal;2015;
312;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2008;1000.0
313;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2009;1008.0
314;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2010;1036.0
315;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2011;1091.0
316;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2012;1117.0
317;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2013;1131.0
318;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2014;1185.0
319;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2015;
320;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2008;2564.0
321;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2009;2519.0
322;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2010;2524.0
323;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2011;2551.0
324;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2012;2513.0
325;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2013;2454.0
326;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2014;2411.0
327;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2015;
328;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2008;89.0
329;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2009;85.0
330;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2010;85.0
331;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2011;94.0
332;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2012;93.0
333;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2013;91.0
334;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2014;90.0
335;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2015;
336;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2008;1939.0
337;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2009;1905.0
338;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2010;1904.0
339;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2011;1947.0
340;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2012;1937.0
341;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2013;1915.0
342;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2014;1926.0
343;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2015;
344;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2008;1715.0
345;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2009;1718.0
346;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2010;1749.0
347;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2011;1790.0
348;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2012;1786.0
349;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2013;1761.0
350;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2014;1760.0
351;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2015;
352;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2008;1445.0
353;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2009;1410.0
354;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;1420.0
355;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;1447.0
356;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;1435.0
357;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;1414.0
358;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;1428.0
359;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;
360;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2008;1757.0
361;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2009;1739.0
362;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;1732.0
363;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;1749.0
364;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;1720.0
365;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;1672.0
366;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;1642.0
367;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;
368;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2008;451.0
369;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2009;474.0
370;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;500.0
371;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;541.0
372;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;568.0
373;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;590.0
374;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;616.0
375;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;
376;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2008;1058.0
377;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2009;1061.0
378;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;1085.0
379;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;1120.0
380;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;1129.0
381;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;1135.0
382;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;1149.0
383;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;
384;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2008;2067.0
385;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2009;2056.0
386;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2010;2070.0
387;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2011;2116.0
388;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2012;2102.0
389;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2013;2066.0
390;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2014;2067.0
391;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: midden;2015;
392;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2008;529.0
393;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2009;506.0
394;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;497.0
395;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;501.0
396;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;493.0
397;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;476.0
398;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;470.0
399;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;
400;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2008;3479.0
401;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2009;3453.0
402;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2010;3477.0
403;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2011;3551.0
404;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2012;3531.0
405;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2013;3482.0
406;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2014;3489.0
407;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2015;
408;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2008;11.0
409;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2009;11.0
410;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2010;11.0
411;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2011;11.0
412;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2012;11.0
413;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2013;10.0
414;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2014;10.0
415;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2015;
416;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2008;10.0
417;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2009;10.0
418;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2010;10.0
419;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2011;10.0
420;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2012;10.0
421;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2013;10.0
422;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2014;9.0
423;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2015;
424;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2008;33.0
425;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2009;28.0
426;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2010;25.0
427;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2011;25.0
428;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2012;23.0
429;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2013;21.0
430;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2014;20.0
431;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2015;
432;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2008;36.0
433;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2009;38.0
434;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2010;42.0
435;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2011;47.0
436;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2012;54.0
437;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2013;57.0
438;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2014;60.0
439;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2015;
440;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2008;
441;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2009;
442;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2010;
443;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2011;
444;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2012;
445;Totaal binnen- en buitenland;Totaal baan;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2013;
