ID;Geslacht;OnderwijssoortInDetail;Leerjaar;Herkomstland;GeboortelandOuders;Perioden;AantalLeerlingen_1
196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2011/'12;16330.0
197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2012/'13;16810.0
198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2013/'14;17110.0
199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2014/'15;17320.0
200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2015/'16;17980.0
201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2016/'17;18720.0
202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2017/'18;19600.0
203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2018/'19;21070.0
204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2019/20;22760.0
205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2020/'21;24230.0
206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2021/'22;25710.0
207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2022/'23;33510.0
208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2023/'24;35080.0
209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Europa (exclusief Nederland);Geboren buiten Nederland;2024/'25;34870.0
210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2011/'12;32020.0
211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2012/'13;32250.0
212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2013/'14;32030.0
213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2014/'15;31220.0
214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2015/'16;30330.0
215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2016/'17;29620.0
216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2017/'18;28670.0
217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2018/'19;27950.0
218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2019/20;27540.0
219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2020/'21;26860.0
220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2021/'22;26470.0
221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2022/'23;26310.0
222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2023/'24;26080.0
223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Totaal;2024/'25;25510.0
224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2011/'12;29920.0
225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2012/'13;30320.0
226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2013/'14;30220.0
227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2014/'15;29620.0
228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2015/'16;28940.0
229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2016/'17;28400.0
230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2017/'18;27530.0
231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2018/'19;26840.0
232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2019/20;26250.0
233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2020/'21;25350.0
234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2021/'22;24660.0
235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2022/'23;23950.0
236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2023/'24;23120.0
237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in Nederland;2024/'25;22130.0
238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2011/'12;
239;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2012/'13;
240;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2013/'14;
241;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2014/'15;
242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2015/'16;
243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2016/'17;
244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2017/'18;
245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2018/'19;
246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2019/20;
247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2020/'21;
248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2021/'22;
249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2022/'23;
250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2023/'24;
251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouders in NL;2024/'25;
252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2011/'12;29920.0
253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2012/'13;30320.0
254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2013/'14;30220.0
255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2014/'15;29620.0
256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2015/'16;28940.0
257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2016/'17;28400.0
258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2017/'18;27530.0
259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2018/'19;26840.0
260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2019/20;26250.0
261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2020/'21;25350.0
262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2021/'22;24660.0
263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2022/'23;23950.0
264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2023/'24;23120.0
265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren in NL, ouder(s) buiten NL;2024/'25;22130.0
266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2011/'12;2100.0
267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2012/'13;1930.0
268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2013/'14;1810.0
269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2014/'15;1600.0
270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2015/'16;1390.0
271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2016/'17;1220.0
272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2017/'18;1130.0
273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2018/'19;1110.0
274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2019/20;1290.0
275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2020/'21;1510.0
276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2021/'22;1810.0
277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2022/'23;2360.0
278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2023/'24;2960.0
279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Turkije;Geboren buiten Nederland;2024/'25;3380.0
280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2011/'12;28570.0
281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2012/'13;30020.0
282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2013/'14;31250.0
283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2014/'15;32500.0
284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2015/'16;33920.0
285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2016/'17;34980.0
286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2017/'18;35950.0
287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2018/'19;36550.0
288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2019/20;36710.0
289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2020/'21;36400.0
290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2021/'22;36410.0
291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2022/'23;36180.0
292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2023/'24;35720.0
293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Totaal;2024/'25;34620.0
294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2011/'12;26830.0
295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2012/'13;28460.0
296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2013/'14;29880.0
297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2014/'15;31290.0
298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2015/'16;32790.0
299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2016/'17;33960.0
300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2017/'18;35040.0
301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2018/'19;35660.0
302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2019/20;35780.0
303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2020/'21;35490.0
304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2021/'22;35450.0
305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2022/'23;35090.0
306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2023/'24;34550.0
307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in Nederland;2024/'25;33350.0
308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2011/'12;
309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2012/'13;
310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2013/'14;
311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2014/'15;
312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2015/'16;
313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2016/'17;
314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2017/'18;
315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2018/'19;
316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2019/20;
317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2020/'21;
318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2021/'22;
319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2022/'23;
320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2023/'24;
321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouders in NL;2024/'25;
322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2011/'12;26830.0
323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2012/'13;28460.0
324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2013/'14;29880.0
325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2014/'15;31290.0
326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2015/'16;32790.0
327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2016/'17;33960.0
328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2017/'18;35040.0
329;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2018/'19;35660.0
330;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2019/20;35780.0
331;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2020/'21;35490.0
332;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2021/'22;35450.0
333;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2022/'23;35090.0
334;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2023/'24;34550.0
335;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren in NL, ouder(s) buiten NL;2024/'25;33350.0
336;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2011/'12;1740.0
337;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2012/'13;1560.0
338;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2013/'14;1370.0
339;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2014/'15;1210.0
340;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2015/'16;1130.0
341;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2016/'17;1020.0
342;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2017/'18;910.0
343;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2018/'19;890.0
344;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2019/20;930.0
345;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2020/'21;920.0
346;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2021/'22;960.0
347;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2022/'23;1100.0
348;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2023/'24;1170.0
349;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Marokko;Geboren buiten Nederland;2024/'25;1280.0
350;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2011/'12;23160.0
351;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2012/'13;23370.0
352;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2013/'14;23510.0
353;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2014/'15;23430.0
354;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2015/'16;23010.0
355;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2016/'17;22310.0
356;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2017/'18;21430.0
357;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2018/'19;20480.0
358;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2019/20;19590.0
359;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2020/'21;18580.0
360;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2021/'22;18010.0
361;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Totaal leerjaren;Suriname;Totaal;2022/'23;17550.0
