ID;Geslacht;Inkomensbestanddelen;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;PersonenMetInkomenRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
184;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2013;722.5;59.7;28711.0;39.7;31.3;67.5
185;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2014;729.5;59.4;29653.0;40.6;31.6;67.2
186;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2015;746.1;59.6;30138.0;40.4;31.5;67.2
187;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2016;764.7;60.0;31272.0;40.9;32.0;67.3
188;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2017;791.7;60.7;33003.0;41.7;32.7;67.0
189;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2018;827.5;61.7;35123.0;42.4;33.7;68.4
190;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2019;861.5;62.4;38106.0;44.2;35.3;69.2
191;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2020;879.4;62.0;40401.0;45.9;37.2;69.4
192;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2021;;;;;;
193;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2022;;;;;;
194;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: westers;2023;;;;;;
195;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2011;825.4;66.0;21330.0;25.8;20.7;70.2
196;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2012;825.6;64.5;21958.0;26.6;20.8;69.7
197;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2013;815.9;62.6;22153.0;27.2;21.3;68.4
198;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2014;822.5;61.7;22770.0;27.7;21.2;67.4
199;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2015;847.7;61.8;23548.0;27.8;21.5;67.7
200;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2016;885.6;62.2;24995.0;28.2;22.1;67.8
201;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2017;940.5;63.0;27256.0;29.0;22.9;68.1
202;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2018;1007.5;64.4;30177.0;30.0;24.1;69.2
203;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2019;1067.2;65.5;33678.0;31.6;25.7;70.1
204;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2020;1082.8;64.0;36659.0;33.9;28.1;69.9
205;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2021;;;;;;
206;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2022;;;;;;
207;Totaal mannen en vrouwen;1 Inkomen als werknemer;Migratieachtergrond: niet-westers;2023;;;;;;
208;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2011;4295.9;58.6;214647.0;50.0;45.3;66.2
209;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2012;4297.3;58.1;218348.0;50.8;45.9;66.2
210;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2013;4259.8;57.2;219660.0;51.6;46.4;65.6
211;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2014;4247.1;56.8;222930.0;52.5;47.1;65.1
212;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2015;4261.1;56.5;222115.0;52.1;46.8;64.8
213;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2016;4276.6;56.3;226259.0;52.9;47.5;64.5
214;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2017;4319.9;56.4;232558.0;53.8;48.3;63.3
215;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2018;4382.4;56.7;241102.0;55.0;49.3;64.7
216;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2019;4433.5;56.9;252895.0;57.0;51.0;65.0
217;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2020;4443.0;56.6;261760.0;58.9;52.8;65.0
218;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2021;4466.8;56.5;270993.0;60.7;53.8;64.7
219;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2022;4547.1;56.5;290898.0;64.0;56.8;65.0
220;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostwinner;2023;4608.0;56.7;311664.0;67.6;60.0;65.1
221;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2011;1631.6;51.8;57810.0;35.4;32.6;58.6
222;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2012;1647.7;51.3;59474.0;36.1;32.8;58.5
223;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2013;1634.7;50.1;59973.0;36.7;33.3;57.6
224;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2014;1641.5;50.0;61185.0;37.3;33.6;57.3
225;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2015;1667.7;49.7;61788.0;37.1;33.4;57.0
226;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2016;1691.9;49.8;63754.0;37.7;33.9;56.9
227;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2017;1726.8;50.0;66621.0;38.6;34.7;56.7
228;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2018;1776.8;50.8;70301.0;39.6;35.7;58.0
229;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2019;1816.8;51.2;75002.0;41.3;37.3;58.6
230;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2020;1816.8;50.7;78414.0;43.2;39.2;58.6
231;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2021;1834.8;50.6;81612.0;44.5;40.0;58.5
232;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2022;1903.3;51.0;89731.0;47.1;42.6;59.0
233;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. zonder partner;2023;1958.4;51.5;97828.0;50.0;45.1;59.3
234;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2011;2664.3;63.8;156837.0;58.9;51.7;69.6
235;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2012;2649.6;63.4;158874.0;60.0;52.8;69.7
236;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2013;2625.2;62.8;159687.0;60.8;53.4;69.2
237;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2014;2605.7;62.2;161745.0;62.1;54.3;68.7
238;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2015;2593.5;61.9;160327.0;61.8;54.2;68.5
239;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2016;2584.7;61.6;162505.0;62.9;55.3;68.0
240;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2017;2593.1;61.6;165937.0;64.0;56.3;66.4
241;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2018;2605.6;61.6;170801.0;65.6;57.7;67.9
242;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2019;2616.7;61.7;177892.0;68.0;59.7;68.1
243;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2020;2626.2;61.6;183347.0;69.8;61.4;68.2
244;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2021;2631.9;61.4;189381.0;72.0;62.8;67.7
245;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2022;2643.8;61.3;201167.0;76.1;66.7;68.1
246;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: hoofdkostw. met partner;2023;2649.6;61.2;213835.0;80.7;70.7;68.2
247;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2011;2182.3;59.7;56552.0;25.9;23.1;70.9
248;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2012;2158.1;58.7;57447.0;26.6;23.6;70.3
249;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2013;2126.0;57.7;57952.0;27.3;24.4;69.4
250;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2014;2108.2;57.0;58949.0;28.0;25.0;68.7
251;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2015;2097.0;56.5;59522.0;28.4;25.6;68.3
252;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2016;2105.3;56.4;61582.0;29.3;26.4;68.1
253;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2017;2141.1;56.7;64722.0;30.2;27.4;68.2
254;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2018;2180.2;57.2;68344.0;31.3;28.5;68.9
255;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2019;2214.4;57.5;72754.0;32.9;29.9;69.4
256;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2020;2212.8;56.8;76360.0;34.5;31.5;69.3
257;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2021;2251.1;57.2;80546.0;35.8;32.5;69.4
258;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2022;2297.2;57.9;88579.0;38.6;35.1;70.5
259;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: partner van hoofdkostwinner;2023;2313.2;58.1;96188.0;41.6;37.9;70.3
260;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2011;508.7;92.6;1046.0;2.1;1.3;84.3
261;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2012;488.8;91.9;1027.0;2.1;1.4;84.1
262;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2013;470.6;91.2;977.0;2.1;1.4;83.1
263;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2014;474.1;91.3;981.0;2.1;1.4;82.8
264;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2015;497.4;93.1;1055.0;2.1;1.5;85.1
265;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2016;525.8;93.9;1158.0;2.2;1.5;86.7
266;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2017;553.4;94.6;1287.0;2.3;1.6;87.8
267;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2018;583.2;95.2;1456.0;2.5;1.7;88.9
268;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2019;593.6;95.5;1567.0;2.6;1.8;89.5
269;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2020;556.0;94.8;1644.0;3.0;2.0;90.2
270;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2021;584.2;95.3;1697.0;2.9;1.9;89.2
271;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2022;623.2;95.8;2014.0;3.2;2.1;90.4
272;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind < 18 jaar;2023;633.2;95.6;2247.0;3.5;2.3;90.2
273;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2011;957.8;87.4;16749.0;17.5;12.2;84.2
274;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2012;969.6;86.6;16694.0;17.2;11.5;83.6
275;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2013;965.3;85.1;16195.0;16.8;10.9;81.9
276;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2014;965.1;84.5;16189.0;16.8;10.8;81.1
277;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2015;975.5;84.9;16533.0;16.9;11.2;81.5
278;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2016;1000.7;86.1;17499.0;17.5;11.8;82.4
279;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2017;1037.7;87.3;18849.0;18.2;12.5;83.5
280;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2018;1073.7;88.4;20517.0;19.1;13.5;84.7
281;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2019;1113.9;88.7;22427.0;20.1;14.3;85.2
282;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2020;1125.1;87.7;23824.0;21.2;15.2;84.5
283;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2021;1150.6;88.1;25351.0;22.0;16.1;84.4
284;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2022;1171.4;88.5;28029.0;23.9;17.8;84.8
285;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: kind >=18 jaar;2023;1195.1;87.2;31210.0;26.1;20.0;84.6
286;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2011;90.9;50.8;1675.0;18.4;12.8;51.4
287;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2012;85.6;49.3;1567.0;18.3;12.5;50.1
288;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2013;81.6;48.2;1530.0;18.8;12.8;49.4
289;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2014;80.9;47.9;1522.0;18.8;12.6;48.8
290;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2015;86.5;49.7;1667.0;19.3;13.4;51.1
291;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2016;89.0;51.1;1804.0;20.3;14.6;52.8
292;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2017;97.9;52.9;2090.0;21.3;16.2;54.4
293;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2018;99.9;53.4;2279.0;22.8;18.3;55.8
294;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2019;101.9;54.1;2451.0;24.0;19.9;57.0
295;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2020;100.4;52.8;2517.0;25.1;20.9;56.3
296;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2021;105.0;53.7;2713.0;25.9;21.8;56.9
297;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2022;106.1;53.7;2889.0;27.2;23.0;57.2
298;Totaal mannen en vrouwen;1 Inkomen als werknemer;Positie hh: overig lid;2023;108.4;54.5;3177.0;29.3;25.1;57.2
299;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2011;6436.6;87.0;283564.0;44.1;38.3;84.8
300;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2012;6386.1;86.7;287770.0;45.1;38.9;85.0
301;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2013;6287.8;86.3;288778.0;45.9;39.6;84.7
302;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2014;6241.1;85.9;292682.0;46.9;40.3;84.4
303;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2015;6287.0;85.7;292890.0;46.6;40.1;84.0
304;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2016;6357.0;85.6;299922.0;47.2;40.6;83.5
305;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2017;6473.0;85.7;310568.0;48.0;41.3;83.2
306;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2018;6641.1;85.7;324720.0;48.9;42.1;83.1
307;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2019;6777.8;85.6;342764.0;50.6;43.4;83.1
308;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2020;6800.3;85.5;356533.0;52.4;45.3;83.3
309;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2021;6892.8;85.4;371131.0;53.8;46.1;82.7
310;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2022;7064.0;85.3;402012.0;56.9;48.9;82.6
311;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer en zelfstandige;2023;7181.8;85.1;433169.0;60.3;51.9;82.9
312;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2011;6306.9;100.0;282371.0;44.8;38.9;97.5
313;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2012;6259.3;100.0;286622.0;45.8;39.5;97.5
314;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2013;6162.0;100.0;287645.0;46.7;40.2;97.0
315;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2014;6111.7;100.0;291461.0;47.7;40.9;97.2
316;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2015;6153.5;100.0;291654.0;47.4;40.8;97.3
317;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2016;6217.8;100.0;298592.0;48.0;41.3;97.3
318;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2017;6329.4;100.0;309151.0;48.8;42.0;97.3
319;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2018;6489.9;100.0;323172.0;49.8;42.8;97.4
320;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2019;6625.1;100.0;341158.0;51.5;44.1;97.5
321;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2020;6659.5;100.0;355035.0;53.3;46.0;97.3
322;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2021;6739.9;100.0;369312.0;54.8;46.8;97.3
323;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2022;6888.5;100.0;399872.0;58.0;49.7;97.3
324;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: werknemer;2023;7008.6;100.0;430908.0;61.5;52.8;97.4
325;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2011;129.7;11.9;1193.0;9.2;5.9;2.7
326;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2012;126.8;11.5;1149.0;9.1;5.8;2.6
327;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2013;125.7;11.2;1133.0;9.0;5.8;2.5
328;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2014;129.4;11.3;1221.0;9.4;5.9;2.6
329;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2015;133.5;11.3;1236.0;9.3;6.1;2.5
330;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2016;139.2;11.5;1329.0;9.5;6.3;2.5
331;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2017;143.6;11.7;1417.0;9.9;6.6;2.6
332;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2018;151.2;12.0;1548.0;10.2;7.0;2.6
333;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2019;152.7;11.8;1606.0;10.5;7.1;2.6
334;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2020;140.8;10.9;1498.0;10.6;7.0;2.4
335;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2021;152.9;11.5;1820.0;11.9;8.0;2.6
336;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2022;175.6;12.6;2141.0;12.2;8.4;2.8
337;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige;2023;173.2;12.1;2262.0;13.1;8.9;2.8
338;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2011;14.1;6.9;228.0;16.1;9.9;1.7
339;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2012;13.7;6.7;214.0;15.6;9.4;1.6
340;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2013;12.8;6.4;207.0;16.1;9.5;1.5
341;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2014;13.1;6.5;254.0;19.3;10.1;1.8
342;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2015;12.5;6.1;201.0;16.1;9.9;1.4
343;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2016;12.9;6.2;209.0;16.2;10.0;1.5
344;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2017;12.8;6.3;227.0;17.7;10.7;1.5
345;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2018;13.4;6.2;231.0;17.2;10.7;1.5
346;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2019;13.7;6.2;234.0;17.1;10.9;1.5
347;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2020;14.2;6.3;228.0;16.1;9.1;1.4
348;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2021;16.6;7.1;267.0;16.1;8.8;1.5
349;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2022;18.2;7.2;290.0;15.9;8.8;1.5
350;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: directeur-grootaandeelhouder;2023;19.1;7.2;317.0;16.6;9.3;1.5
351;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2011;92.7;12.2;824.0;8.9;6.1;2.8
352;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2012;92.2;11.8;800.0;8.7;5.9;2.7
353;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2013;91.1;11.5;791.0;8.7;6.0;2.7
354;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2014;94.2;11.5;831.0;8.8;6.0;2.6
355;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2015;99.3;11.7;901.0;9.1;6.3;2.7
356;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2016;105.3;12.0;987.0;9.4;6.5;2.7
357;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2017;109.7;12.2;1050.0;9.6;6.8;2.7
358;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2018;117.4;12.6;1176.0;10.0;7.1;2.8
359;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2019;119.5;12.4;1226.0;10.3;7.2;2.8
360;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2020;108.6;11.3;1131.0;10.4;7.1;2.5
361;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2021;118.2;11.9;1400.0;11.8;8.3;2.8
362;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2022;137.7;13.3;1680.0;12.2;8.8;3.1
363;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: zelfstandige ondernemer;2023;135.6;12.8;1771.0;13.1;9.3;3.1
364;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2011;6.1;23.7;44.0;7.3;6.7;19.8
365;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2012;5.7;23.3;43.0;7.4;6.9;19.5
366;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2013;5.3;22.8;40.0;7.5;7.1;19.6
367;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2014;5.1;22.5;38.0;7.4;7.0;19.6
368;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2015;5.1;22.8;39.0;7.6;7.1;19.6
369;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2016;5.3;23.1;40.0;7.6;7.2;18.8
370;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2017;5.7;24.3;45.0;7.9;7.4;19.1
371;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2018;6.0;25.8;49.0;8.1;7.7;20.1
372;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2019;6.1;26.5;52.0;8.5;8.0;20.4
373;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2020;5.4;25.5;48.0;8.8;8.4;19.1
374;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2021;5.4;26.4;49.0;9.1;8.7;20.2
375;Totaal mannen en vrouwen;1 Inkomen als werknemer;SEC: meewerkend gezinslid;2022;5.6;27.4;55.0;9.8;9.6;21.6
