ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;LeerlingenStudenten_1
253;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2012/'13;3820.0
254;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2013/'14;3990.0
255;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2014/'15;3990.0
256;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2015/'16;3850.0
257;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2016/'17;3930.0
258;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2017/'18;3870.0
259;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2018/'19;3840.0
260;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2019/'20;3700.0
261;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2020/'21;3610.0
262;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2021/'22;3510.0
263;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2022/'23;3780.0
264;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2023/'24;3520.0
265;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen (PV);2024/'25;3810.0
266;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2011/'12;13130.0
267;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2012/'13;12770.0
268;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2013/'14;12470.0
269;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2014/'15;12230.0
270;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2015/'16;11890.0
271;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2016/'17;11680.0
272;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2017/'18;11570.0
273;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2018/'19;10470.0
274;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2019/'20;10340.0
275;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2020/'21;10260.0
276;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2021/'22;10240.0
277;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2022/'23;9990.0
278;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2023/'24;9790.0
279;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost-Groningen (CR);2024/'25;9650.0
280;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2011/'12;4220.0
281;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2012/'13;4130.0
282;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2013/'14;3960.0
283;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2014/'15;3870.0
284;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2015/'16;3780.0
285;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2016/'17;3670.0
286;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2017/'18;3640.0
287;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2018/'19;3560.0
288;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2019/'20;3390.0
289;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2020/'21;3340.0
290;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2021/'22;3260.0
291;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2022/'23;3220.0
292;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2023/'24;3130.0
293;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Delfzijl en omgeving (CR);2024/'25;3070.0
294;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2011/'12;31180.0
295;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2012/'13;30760.0
296;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2013/'14;30390.0
297;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2014/'15;30130.0
298;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2015/'16;29800.0
299;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2016/'17;29410.0
300;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2017/'18;28970.0
301;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2018/'19;29620.0
302;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2019/'20;29260.0
303;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2020/'21;28950.0
304;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2021/'22;28560.0
305;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2022/'23;28550.0
306;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2023/'24;28120.0
307;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overig Groningen (CR);2024/'25;27880.0
308;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2011/'12;31880.0
309;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2012/'13;31460.0
310;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2013/'14;31010.0
311;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2014/'15;29640.0
312;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2015/'16;29040.0
313;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2016/'17;28400.0
314;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2017/'18;27930.0
315;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2018/'19;27250.0
316;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2019/'20;26880.0
317;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2020/'21;26440.0
318;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2021/'22;26010.0
319;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2022/'23;25640.0
320;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2023/'24;25490.0
321;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Friesland (CR);2024/'25;25250.0
322;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2011/'12;10990.0
323;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2012/'13;10650.0
324;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2013/'14;10380.0
325;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2014/'15;13040.0
326;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2015/'16;12720.0
327;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2016/'17;12370.0
328;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2017/'18;12220.0
329;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2018/'19;12380.0
330;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2019/'20;12140.0
331;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2020/'21;11910.0
332;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2021/'22;11560.0
333;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2022/'23;11450.0
334;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2023/'24;11150.0
335;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Friesland (CR);2024/'25;10960.0
336;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2011/'12;20290.0
337;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2012/'13;19750.0
338;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2013/'14;19190.0
339;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2014/'15;16840.0
340;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2015/'16;16530.0
341;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2016/'17;16180.0
342;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2017/'18;15910.0
343;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2018/'19;15860.0
344;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2019/'20;15670.0
345;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2020/'21;15420.0
346;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2021/'22;15230.0
347;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2022/'23;15060.0
348;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2023/'24;14920.0
349;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Friesland (CR);2024/'25;14710.0
350;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2011/'12;18660.0
351;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2012/'13;18310.0
352;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2013/'14;17870.0
353;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2014/'15;17310.0
354;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2015/'16;16920.0
355;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2016/'17;16700.0
356;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2017/'18;16380.0
357;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2018/'19;16100.0
358;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2019/'20;15780.0
359;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2020/'21;15500.0
360;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2021/'22;15320.0
361;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2022/'23;15320.0
362;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2023/'24;15010.0
363;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Drenthe (CR);2024/'25;14960.0
364;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2011/'12;15740.0
365;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2012/'13;15310.0
366;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2013/'14;14900.0
367;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2014/'15;14420.0
368;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2015/'16;14110.0
369;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2016/'17;13670.0
370;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2017/'18;13290.0
371;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2018/'19;13000.0
372;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2019/'20;12810.0
373;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2020/'21;12600.0
374;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2021/'22;12440.0
375;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2022/'23;12390.0
376;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2023/'24;12190.0
377;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidoost-Drenthe (CR);2024/'25;12030.0
378;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2011/'12;13000.0
379;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2012/'13;12700.0
380;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2013/'14;12410.0
381;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2014/'15;12050.0
382;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2015/'16;11950.0
383;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2016/'17;11580.0
384;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2017/'18;11390.0
385;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2018/'19;11350.0
386;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2019/'20;11130.0
387;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2020/'21;10900.0
388;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2021/'22;10770.0
389;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2022/'23;10530.0
390;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2023/'24;10430.0
391;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Drenthe (CR);2024/'25;10320.0
392;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2011/'12;38090.0
393;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2012/'13;37730.0
394;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2013/'14;37220.0
395;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2014/'15;36650.0
396;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2015/'16;36060.0
397;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2016/'17;35900.0
398;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2017/'18;35660.0
399;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2018/'19;35450.0
400;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2019/'20;35310.0
401;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2020/'21;34980.0
402;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2021/'22;34610.0
403;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2022/'23;34750.0
404;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2023/'24;34420.0
405;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Overijssel (CR);2024/'25;34120.0
406;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2011/'12;15210.0
407;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2012/'13;14910.0
408;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2013/'14;14630.0
409;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2014/'15;14370.0
410;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2015/'16;13960.0
411;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2016/'17;13690.0
412;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2017/'18;13480.0
413;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2018/'19;13370.0
414;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2019/'20;13040.0
415;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2020/'21;12880.0
416;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2021/'22;12740.0
417;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2022/'23;12660.0
418;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2023/'24;12570.0
419;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Zuidwest-Overijssel (CR);2024/'25;12400.0
420;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2011/'12;61980.0
421;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2012/'13;61070.0
422;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2013/'14;59850.0
423;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2014/'15;58800.0
424;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2015/'16;57250.0
425;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2016/'17;55730.0
426;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2017/'18;54420.0
427;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2018/'19;53380.0
428;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2019/'20;52310.0
429;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2020/'21;51400.0
430;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2021/'22;50390.0
431;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2022/'23;49890.0
432;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2023/'24;49080.0
433;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Twente (CR);2024/'25;48500.0
434;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2011/'12;65630.0
435;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2012/'13;64800.0
436;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2013/'14;63750.0
437;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2014/'15;62670.0
438;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2015/'16;62280.0
439;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2016/'17;61900.0
440;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2017/'18;61960.0
441;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2018/'19;61840.0
442;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2019/'20;62200.0
443;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2020/'21;62450.0
444;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2021/'22;62060.0
445;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2022/'23;62300.0
446;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2023/'24;61920.0
447;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Veluwe (CR);2024/'25;61800.0
448;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2011/'12;39080.0
449;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2012/'13;37730.0
450;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2013/'14;36480.0
451;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2014/'15;35090.0
452;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2015/'16;33930.0
453;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2016/'17;32780.0
454;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2017/'18;31910.0
455;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2018/'19;30970.0
456;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2019/'20;30070.0
457;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2020/'21;29390.0
458;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2021/'22;28740.0
459;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2022/'23;28600.0
460;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2023/'24;28340.0
461;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Achterhoek (CR);2024/'25;28170.0
