ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93NaInstroomOfVoorUitstroom;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstroomInArbeidAlsWerknemer_1;UitstroomUitArbeidAlsWerknemer_2
281;Totaal mannen en vrouwen;0;0;2;1;28 september 2001 tot 27 september 2002;3.5;9.1
282;Totaal mannen en vrouwen;0;0;2;1;27 september 2002 tot 26 september 2003;3.3;7.4
283;Totaal mannen en vrouwen;0;0;2;1;26 september 2003 tot 24 september 2004;2.9;7.2
284;Totaal mannen en vrouwen;0;0;2;1;24 september 2004 tot 30 september 2005;2.6;7.1
285;Totaal mannen en vrouwen;0;0;2;1;30 september 2005 tot 29 september 2006;3.4;10.2
286;Totaal mannen en vrouwen;0;0;2;1;29 september 2006 tot 28 september 2007;3.7;11.1
287;Totaal mannen en vrouwen;0;0;2;1;28 september 2007 tot 26 september 2008;3.9;10.1
288;Totaal mannen en vrouwen;0;0;2;2;24 september 1999 tot 29 september 2000;0.0;0.0
289;Totaal mannen en vrouwen;0;0;2;2;29 september 2000 tot 28 september 2001;0.0;0.0
290;Totaal mannen en vrouwen;0;0;2;2;28 september 2001 tot 27 september 2002;0.0;0.0
291;Totaal mannen en vrouwen;0;0;2;2;27 september 2002 tot 26 september 2003;0.0;0.0
292;Totaal mannen en vrouwen;0;0;2;2;26 september 2003 tot 24 september 2004;0.0;0.0
293;Totaal mannen en vrouwen;0;0;2;2;24 september 2004 tot 30 september 2005;0.0;0.0
294;Totaal mannen en vrouwen;0;0;2;2;30 september 2005 tot 29 september 2006;0.0;0.0
295;Totaal mannen en vrouwen;0;0;2;2;29 september 2006 tot 28 september 2007;0.0;0.0
296;Totaal mannen en vrouwen;0;0;2;2;28 september 2007 tot 26 september 2008;0.0;0.0
297;Totaal mannen en vrouwen;0;0;2;3;24 september 1999 tot 29 september 2000;3.6;11.3
298;Totaal mannen en vrouwen;0;0;2;3;29 september 2000 tot 28 september 2001;4.0;11.4
299;Totaal mannen en vrouwen;0;0;2;3;28 september 2001 tot 27 september 2002;3.5;9.1
300;Totaal mannen en vrouwen;0;0;2;3;27 september 2002 tot 26 september 2003;3.3;7.4
301;Totaal mannen en vrouwen;0;0;2;3;26 september 2003 tot 24 september 2004;2.9;7.2
302;Totaal mannen en vrouwen;0;0;2;3;24 september 2004 tot 30 september 2005;2.6;7.1
303;Totaal mannen en vrouwen;0;0;2;3;30 september 2005 tot 29 september 2006;3.4;10.2
304;Totaal mannen en vrouwen;0;0;2;3;29 september 2006 tot 28 september 2007;3.7;11.1
305;Totaal mannen en vrouwen;0;0;2;3;28 september 2007 tot 26 september 2008;3.9;10.1
306;Totaal mannen en vrouwen;0;0;2;4;24 september 1999 tot 29 september 2000;16.6;25.2
307;Totaal mannen en vrouwen;0;0;2;4;29 september 2000 tot 28 september 2001;14.4;26.5
308;Totaal mannen en vrouwen;0;0;2;4;28 september 2001 tot 27 september 2002;12.5;31.4
309;Totaal mannen en vrouwen;0;0;2;4;27 september 2002 tot 26 september 2003;10.9;41.5
310;Totaal mannen en vrouwen;0;0;2;4;26 september 2003 tot 24 september 2004;14.7;36.4
311;Totaal mannen en vrouwen;0;0;2;4;24 september 2004 tot 30 september 2005;14.7;31.0
312;Totaal mannen en vrouwen;0;0;2;4;30 september 2005 tot 29 september 2006;15.4;24.5
313;Totaal mannen en vrouwen;0;0;2;4;29 september 2006 tot 28 september 2007;16.2;16.2
314;Totaal mannen en vrouwen;0;0;2;4;28 september 2007 tot 26 september 2008;12.1;18.6
315;Totaal mannen en vrouwen;0;0;2;5;24 september 1999 tot 29 september 2000;5.2;12.2
316;Totaal mannen en vrouwen;0;0;2;5;29 september 2000 tot 28 september 2001;4.7;12.9
317;Totaal mannen en vrouwen;0;0;2;5;28 september 2001 tot 27 september 2002;4.5;12.8
318;Totaal mannen en vrouwen;0;0;2;5;27 september 2002 tot 26 september 2003;3.5;13.6
319;Totaal mannen en vrouwen;0;0;2;5;26 september 2003 tot 24 september 2004;4.1;11.4
320;Totaal mannen en vrouwen;0;0;2;5;24 september 2004 tot 30 september 2005;3.8;9.1
321;Totaal mannen en vrouwen;0;0;2;5;30 september 2005 tot 29 september 2006;3.4;8.1
322;Totaal mannen en vrouwen;0;0;2;5;29 september 2006 tot 28 september 2007;3.7;5.7
323;Totaal mannen en vrouwen;0;0;2;5;28 september 2007 tot 26 september 2008;3.1;
324;Totaal mannen en vrouwen;0;0;2;6;24 september 1999 tot 29 september 2000;3.9;7.0
325;Totaal mannen en vrouwen;0;0;2;6;29 september 2000 tot 28 september 2001;2.9;6.9
326;Totaal mannen en vrouwen;0;0;2;6;28 september 2001 tot 27 september 2002;2.3;11.0
327;Totaal mannen en vrouwen;0;0;2;6;27 september 2002 tot 26 september 2003;2.9;20.2
328;Totaal mannen en vrouwen;0;0;2;6;26 september 2003 tot 24 september 2004;5.6;18.3
329;Totaal mannen en vrouwen;0;0;2;6;24 september 2004 tot 30 september 2005;6.6;14.9
330;Totaal mannen en vrouwen;0;0;2;6;30 september 2005 tot 29 september 2006;6.5;10.2
331;Totaal mannen en vrouwen;0;0;2;6;29 september 2006 tot 28 september 2007;5.8;6.5
332;Totaal mannen en vrouwen;0;0;2;6;28 september 2007 tot 26 september 2008;3.8;6.4
333;Totaal mannen en vrouwen;0;0;2;7;24 september 1999 tot 29 september 2000;5.6;1.9
334;Totaal mannen en vrouwen;0;0;2;7;29 september 2000 tot 28 september 2001;4.5;2.1
335;Totaal mannen en vrouwen;0;0;2;7;28 september 2001 tot 27 september 2002;3.7;2.3
336;Totaal mannen en vrouwen;0;0;2;7;27 september 2002 tot 26 september 2003;2.9;2.8
337;Totaal mannen en vrouwen;0;0;2;7;26 september 2003 tot 24 september 2004;3.1;2.3
338;Totaal mannen en vrouwen;0;0;2;7;24 september 2004 tot 30 september 2005;2.8;1.9
339;Totaal mannen en vrouwen;0;0;2;7;30 september 2005 tot 29 september 2006;3.6;1.3
340;Totaal mannen en vrouwen;0;0;2;7;29 september 2006 tot 28 september 2007;3.6;1.0
341;Totaal mannen en vrouwen;0;0;2;7;28 september 2007 tot 26 september 2008;3.6;1.0
342;Totaal mannen en vrouwen;0;0;2;8;24 september 1999 tot 29 september 2000;3.9;9.0
343;Totaal mannen en vrouwen;0;0;2;8;29 september 2000 tot 28 september 2001;3.9;9.7
344;Totaal mannen en vrouwen;0;0;2;8;28 september 2001 tot 27 september 2002;3.5;11.2
345;Totaal mannen en vrouwen;0;0;2;8;27 september 2002 tot 26 september 2003;3.0;12.6
346;Totaal mannen en vrouwen;0;0;2;8;26 september 2003 tot 24 september 2004;3.7;10.8
347;Totaal mannen en vrouwen;0;0;2;8;24 september 2004 tot 30 september 2005;3.5;11.3
348;Totaal mannen en vrouwen;0;0;2;8;30 september 2005 tot 29 september 2006;4.2;9.2
349;Totaal mannen en vrouwen;0;0;2;8;29 september 2006 tot 28 september 2007;;
350;Totaal mannen en vrouwen;0;0;2;8;28 september 2007 tot 26 september 2008;2.9;
351;Totaal mannen en vrouwen;0;0;2;9;24 september 1999 tot 29 september 2000;1.3;16.5
352;Totaal mannen en vrouwen;0;0;2;9;29 september 2000 tot 28 september 2001;1.9;15.5
353;Totaal mannen en vrouwen;0;0;2;9;28 september 2001 tot 27 september 2002;1.9;16.5
354;Totaal mannen en vrouwen;0;0;2;9;27 september 2002 tot 26 september 2003;1.6;18.7
355;Totaal mannen en vrouwen;0;0;2;9;26 september 2003 tot 24 september 2004;1.6;21.1
356;Totaal mannen en vrouwen;0;0;2;9;24 september 2004 tot 30 september 2005;1.9;19.3
357;Totaal mannen en vrouwen;0;0;2;9;30 september 2005 tot 29 september 2006;2.0;18.7
358;Totaal mannen en vrouwen;0;0;2;9;29 september 2006 tot 28 september 2007;;15.4
359;Totaal mannen en vrouwen;0;0;2;9;28 september 2007 tot 26 september 2008;2.1;
360;Totaal mannen en vrouwen;0;0;2;10;24 september 1999 tot 29 september 2000;41.4;27.8
361;Totaal mannen en vrouwen;0;0;2;10;29 september 2000 tot 28 september 2001;41.2;28.4
362;Totaal mannen en vrouwen;0;0;2;10;28 september 2001 tot 27 september 2002;36.5;29.5
363;Totaal mannen en vrouwen;0;0;2;10;27 september 2002 tot 26 september 2003;30.6;26.6
364;Totaal mannen en vrouwen;0;0;2;10;26 september 2003 tot 24 september 2004;27.3;25.1
365;Totaal mannen en vrouwen;0;0;2;10;24 september 2004 tot 30 september 2005;29.4;25.3
366;Totaal mannen en vrouwen;0;0;2;10;30 september 2005 tot 29 september 2006;31.2;26.3
367;Totaal mannen en vrouwen;0;0;2;10;29 september 2006 tot 28 september 2007;32.4;17.2
368;Totaal mannen en vrouwen;0;0;2;10;28 september 2007 tot 26 september 2008;29.1;17.7
369;Totaal mannen en vrouwen;0;0;2;11;24 september 1999 tot 29 september 2000;23.3;8.6
370;Totaal mannen en vrouwen;0;0;2;11;29 september 2000 tot 28 september 2001;23.1;7.3
371;Totaal mannen en vrouwen;0;0;2;11;28 september 2001 tot 27 september 2002;19.5;8.2
372;Totaal mannen en vrouwen;0;0;2;11;27 september 2002 tot 26 september 2003;16.6;7.2
373;Totaal mannen en vrouwen;0;0;2;11;26 september 2003 tot 24 september 2004;15.6;6.4
374;Totaal mannen en vrouwen;0;0;2;11;24 september 2004 tot 30 september 2005;16.7;5.9
375;Totaal mannen en vrouwen;0;0;2;11;30 september 2005 tot 29 september 2006;16.1;7.1
376;Totaal mannen en vrouwen;0;0;2;11;29 september 2006 tot 28 september 2007;17.9;5.1
377;Totaal mannen en vrouwen;0;0;2;11;28 september 2007 tot 26 september 2008;16.5;5.3
378;Totaal mannen en vrouwen;0;0;2;12;24 september 1999 tot 29 september 2000;18.1;19.2
379;Totaal mannen en vrouwen;0;0;2;12;29 september 2000 tot 28 september 2001;18.2;21.0
380;Totaal mannen en vrouwen;0;0;2;12;28 september 2001 tot 27 september 2002;17.0;21.3
381;Totaal mannen en vrouwen;0;0;2;12;27 september 2002 tot 26 september 2003;14.0;19.4
382;Totaal mannen en vrouwen;0;0;2;12;26 september 2003 tot 24 september 2004;11.8;18.7
383;Totaal mannen en vrouwen;0;0;2;12;24 september 2004 tot 30 september 2005;12.7;19.4
384;Totaal mannen en vrouwen;0;0;2;12;30 september 2005 tot 29 september 2006;15.1;19.2
385;Totaal mannen en vrouwen;0;0;2;12;29 september 2006 tot 28 september 2007;14.5;12.1
386;Totaal mannen en vrouwen;0;0;2;12;28 september 2007 tot 26 september 2008;12.6;12.4
387;Totaal mannen en vrouwen;0;0;2;13;24 september 1999 tot 29 september 2000;4.7;0.0
388;Totaal mannen en vrouwen;0;0;2;13;29 september 2000 tot 28 september 2001;4.9;0.0
389;Totaal mannen en vrouwen;0;0;2;13;28 september 2001 tot 27 september 2002;4.1;0.0
390;Totaal mannen en vrouwen;0;0;2;13;27 september 2002 tot 26 september 2003;3.3;0.0
391;Totaal mannen en vrouwen;0;0;2;13;26 september 2003 tot 24 september 2004;3.0;0.0
392;Totaal mannen en vrouwen;0;0;2;13;24 september 2004 tot 30 september 2005;3.3;0.0
393;Totaal mannen en vrouwen;0;0;2;13;30 september 2005 tot 29 september 2006;3.7;0.0
394;Totaal mannen en vrouwen;0;0;2;13;29 september 2006 tot 28 september 2007;4.5;0.0
395;Totaal mannen en vrouwen;0;0;2;13;28 september 2007 tot 26 september 2008;5.7;0.0
396;Totaal mannen en vrouwen;0;0;2;14;24 september 1999 tot 29 september 2000;0.0;6.6
397;Totaal mannen en vrouwen;0;0;2;14;29 september 2000 tot 28 september 2001;0.0;7.0
398;Totaal mannen en vrouwen;0;0;2;14;28 september 2001 tot 27 september 2002;0.0;7.4
399;Totaal mannen en vrouwen;0;0;2;14;27 september 2002 tot 26 september 2003;0.0;7.7
400;Totaal mannen en vrouwen;0;0;2;14;26 september 2003 tot 24 september 2004;0.0;7.2
401;Totaal mannen en vrouwen;0;0;2;14;24 september 2004 tot 30 september 2005;0.0;7.5
402;Totaal mannen en vrouwen;0;0;2;14;30 september 2005 tot 29 september 2006;0.0;7.6
403;Totaal mannen en vrouwen;0;0;2;14;29 september 2006 tot 28 september 2007;0.0;7.2
404;Totaal mannen en vrouwen;0;0;2;14;28 september 2007 tot 26 september 2008;0.0;7.3
405;Totaal mannen en vrouwen;0;0;3;0;24 september 1999 tot 29 september 2000;0.4;0.7
406;Totaal mannen en vrouwen;0;0;3;0;29 september 2000 tot 28 september 2001;0.4;0.7
407;Totaal mannen en vrouwen;0;0;3;0;28 september 2001 tot 27 september 2002;0.4;0.5
408;Totaal mannen en vrouwen;0;0;3;0;27 september 2002 tot 26 september 2003;0.3;0.6
409;Totaal mannen en vrouwen;0;0;3;0;26 september 2003 tot 24 september 2004;0.3;0.7
410;Totaal mannen en vrouwen;0;0;3;0;24 september 2004 tot 30 september 2005;0.3;0.5
411;Totaal mannen en vrouwen;0;0;3;0;30 september 2005 tot 29 september 2006;0.4;0.5
412;Totaal mannen en vrouwen;0;0;3;0;29 september 2006 tot 28 september 2007;0.4;0.5
413;Totaal mannen en vrouwen;0;0;3;0;28 september 2007 tot 26 september 2008;0.3;0.5
414;Totaal mannen en vrouwen;0;0;3;1;24 september 1999 tot 29 september 2000;0.0;0.1
415;Totaal mannen en vrouwen;0;0;3;1;29 september 2000 tot 28 september 2001;0.0;0.1
416;Totaal mannen en vrouwen;0;0;3;1;28 september 2001 tot 27 september 2002;0.0;0.0
417;Totaal mannen en vrouwen;0;0;3;1;27 september 2002 tot 26 september 2003;0.0;0.0
418;Totaal mannen en vrouwen;0;0;3;1;26 september 2003 tot 24 september 2004;0.0;0.0
419;Totaal mannen en vrouwen;0;0;3;1;24 september 2004 tot 30 september 2005;0.0;0.0
420;Totaal mannen en vrouwen;0;0;3;1;30 september 2005 tot 29 september 2006;0.0;0.0
421;Totaal mannen en vrouwen;0;0;3;1;29 september 2006 tot 28 september 2007;0.0;0.0
422;Totaal mannen en vrouwen;0;0;3;1;28 september 2007 tot 26 september 2008;0.0;0.0
423;Totaal mannen en vrouwen;0;0;3;2;24 september 1999 tot 29 september 2000;0.0;0.0
424;Totaal mannen en vrouwen;0;0;3;2;29 september 2000 tot 28 september 2001;0.0;0.0
425;Totaal mannen en vrouwen;0;0;3;2;28 september 2001 tot 27 september 2002;0.0;0.0
426;Totaal mannen en vrouwen;0;0;3;2;27 september 2002 tot 26 september 2003;0.0;0.0
427;Totaal mannen en vrouwen;0;0;3;2;26 september 2003 tot 24 september 2004;0.0;0.0
428;Totaal mannen en vrouwen;0;0;3;2;24 september 2004 tot 30 september 2005;0.0;0.0
429;Totaal mannen en vrouwen;0;0;3;2;30 september 2005 tot 29 september 2006;0.0;0.0
430;Totaal mannen en vrouwen;0;0;3;2;29 september 2006 tot 28 september 2007;0.0;0.0
431;Totaal mannen en vrouwen;0;0;3;2;28 september 2007 tot 26 september 2008;0.0;0.0
432;Totaal mannen en vrouwen;0;0;3;3;24 september 1999 tot 29 september 2000;0.0;0.1
433;Totaal mannen en vrouwen;0;0;3;3;29 september 2000 tot 28 september 2001;0.0;0.1
434;Totaal mannen en vrouwen;0;0;3;3;28 september 2001 tot 27 september 2002;0.0;0.0
435;Totaal mannen en vrouwen;0;0;3;3;27 september 2002 tot 26 september 2003;0.0;0.0
436;Totaal mannen en vrouwen;0;0;3;3;26 september 2003 tot 24 september 2004;0.0;0.0
437;Totaal mannen en vrouwen;0;0;3;3;24 september 2004 tot 30 september 2005;0.0;0.0
438;Totaal mannen en vrouwen;0;0;3;3;30 september 2005 tot 29 september 2006;0.0;0.0
439;Totaal mannen en vrouwen;0;0;3;3;29 september 2006 tot 28 september 2007;0.0;0.0
440;Totaal mannen en vrouwen;0;0;3;3;28 september 2007 tot 26 september 2008;0.0;0.0
441;Totaal mannen en vrouwen;0;0;3;4;24 september 1999 tot 29 september 2000;0.0;0.2
442;Totaal mannen en vrouwen;0;0;3;4;29 september 2000 tot 28 september 2001;0.0;0.2
443;Totaal mannen en vrouwen;0;0;3;4;28 september 2001 tot 27 september 2002;0.0;0.1
444;Totaal mannen en vrouwen;0;0;3;4;27 september 2002 tot 26 september 2003;0.0;0.1
445;Totaal mannen en vrouwen;0;0;3;4;26 september 2003 tot 24 september 2004;0.0;0.2
446;Totaal mannen en vrouwen;0;0;3;4;24 september 2004 tot 30 september 2005;0.0;0.1
447;Totaal mannen en vrouwen;0;0;3;4;30 september 2005 tot 29 september 2006;0.0;0.1
448;Totaal mannen en vrouwen;0;0;3;4;29 september 2006 tot 28 september 2007;0.0;0.0
449;Totaal mannen en vrouwen;0;0;3;4;28 september 2007 tot 26 september 2008;0.0;0.0
450;Totaal mannen en vrouwen;0;0;3;5;24 september 1999 tot 29 september 2000;0.0;0.1
451;Totaal mannen en vrouwen;0;0;3;5;29 september 2000 tot 28 september 2001;0.0;0.1
452;Totaal mannen en vrouwen;0;0;3;5;28 september 2001 tot 27 september 2002;0.0;0.0
453;Totaal mannen en vrouwen;0;0;3;5;27 september 2002 tot 26 september 2003;0.0;0.0
454;Totaal mannen en vrouwen;0;0;3;5;26 september 2003 tot 24 september 2004;0.0;0.0
455;Totaal mannen en vrouwen;0;0;3;5;24 september 2004 tot 30 september 2005;0.0;0.0
456;Totaal mannen en vrouwen;0;0;3;5;30 september 2005 tot 29 september 2006;0.0;0.0
457;Totaal mannen en vrouwen;0;0;3;5;29 september 2006 tot 28 september 2007;0.0;0.0
458;Totaal mannen en vrouwen;0;0;3;5;28 september 2007 tot 26 september 2008;0.0;
459;Totaal mannen en vrouwen;0;0;3;6;24 september 1999 tot 29 september 2000;0.0;0.0
460;Totaal mannen en vrouwen;0;0;3;6;29 september 2000 tot 28 september 2001;0.0;0.1
461;Totaal mannen en vrouwen;0;0;3;6;28 september 2001 tot 27 september 2002;0.0;0.0
462;Totaal mannen en vrouwen;0;0;3;6;27 september 2002 tot 26 september 2003;0.0;0.1
463;Totaal mannen en vrouwen;0;0;3;6;26 september 2003 tot 24 september 2004;0.0;0.1
464;Totaal mannen en vrouwen;0;0;3;6;24 september 2004 tot 30 september 2005;0.0;0.0
465;Totaal mannen en vrouwen;0;0;3;6;30 september 2005 tot 29 september 2006;0.0;0.0
466;Totaal mannen en vrouwen;0;0;3;6;29 september 2006 tot 28 september 2007;0.0;0.0
467;Totaal mannen en vrouwen;0;0;3;6;28 september 2007 tot 26 september 2008;0.0;0.0
468;Totaal mannen en vrouwen;0;0;3;7;24 september 1999 tot 29 september 2000;0.0;0.0
469;Totaal mannen en vrouwen;0;0;3;7;29 september 2000 tot 28 september 2001;0.0;0.0
470;Totaal mannen en vrouwen;0;0;3;7;28 september 2001 tot 27 september 2002;0.0;0.0
471;Totaal mannen en vrouwen;0;0;3;7;27 september 2002 tot 26 september 2003;0.0;0.0
472;Totaal mannen en vrouwen;0;0;3;7;26 september 2003 tot 24 september 2004;0.0;0.0
473;Totaal mannen en vrouwen;0;0;3;7;24 september 2004 tot 30 september 2005;0.0;0.0
474;Totaal mannen en vrouwen;0;0;3;7;30 september 2005 tot 29 september 2006;0.0;0.0
475;Totaal mannen en vrouwen;0;0;3;7;29 september 2006 tot 28 september 2007;0.0;0.0
476;Totaal mannen en vrouwen;0;0;3;7;28 september 2007 tot 26 september 2008;0.0;0.0
477;Totaal mannen en vrouwen;0;0;3;8;24 september 1999 tot 29 september 2000;0.0;0.1
478;Totaal mannen en vrouwen;0;0;3;8;29 september 2000 tot 28 september 2001;0.0;0.1
479;Totaal mannen en vrouwen;0;0;3;8;28 september 2001 tot 27 september 2002;0.0;0.1
480;Totaal mannen en vrouwen;0;0;3;8;27 september 2002 tot 26 september 2003;0.0;0.0
481;Totaal mannen en vrouwen;0;0;3;8;26 september 2003 tot 24 september 2004;0.0;0.1
482;Totaal mannen en vrouwen;0;0;3;8;24 september 2004 tot 30 september 2005;0.0;0.1
483;Totaal mannen en vrouwen;0;0;3;8;30 september 2005 tot 29 september 2006;0.0;0.0
484;Totaal mannen en vrouwen;0;0;3;8;29 september 2006 tot 28 september 2007;;
485;Totaal mannen en vrouwen;0;0;3;8;28 september 2007 tot 26 september 2008;0.0;
486;Totaal mannen en vrouwen;0;0;3;9;24 september 1999 tot 29 september 2000;0.0;0.1
487;Totaal mannen en vrouwen;0;0;3;9;29 september 2000 tot 28 september 2001;0.0;0.2
488;Totaal mannen en vrouwen;0;0;3;9;28 september 2001 tot 27 september 2002;0.0;0.1
489;Totaal mannen en vrouwen;0;0;3;9;27 september 2002 tot 26 september 2003;0.0;0.1
490;Totaal mannen en vrouwen;0;0;3;9;26 september 2003 tot 24 september 2004;0.0;0.2
491;Totaal mannen en vrouwen;0;0;3;9;24 september 2004 tot 30 september 2005;0.0;0.1
492;Totaal mannen en vrouwen;0;0;3;9;30 september 2005 tot 29 september 2006;0.0;0.1
493;Totaal mannen en vrouwen;0;0;3;9;29 september 2006 tot 28 september 2007;;0.1
494;Totaal mannen en vrouwen;0;0;3;9;28 september 2007 tot 26 september 2008;0.0;
495;Totaal mannen en vrouwen;0;0;3;10;24 september 1999 tot 29 september 2000;0.1;0.2
496;Totaal mannen en vrouwen;0;0;3;10;29 september 2000 tot 28 september 2001;0.2;0.2
497;Totaal mannen en vrouwen;0;0;3;10;28 september 2001 tot 27 september 2002;0.1;0.1
498;Totaal mannen en vrouwen;0;0;3;10;27 september 2002 tot 26 september 2003;0.1;0.2
499;Totaal mannen en vrouwen;0;0;3;10;26 september 2003 tot 24 september 2004;0.1;0.2
500;Totaal mannen en vrouwen;0;0;3;10;24 september 2004 tot 30 september 2005;0.1;0.1
501;Totaal mannen en vrouwen;0;0;3;10;30 september 2005 tot 29 september 2006;0.1;0.1
502;Totaal mannen en vrouwen;0;0;3;10;29 september 2006 tot 28 september 2007;0.1;0.1
503;Totaal mannen en vrouwen;0;0;3;10;28 september 2007 tot 26 september 2008;0.2;0.1
504;Totaal mannen en vrouwen;0;0;3;11;24 september 1999 tot 29 september 2000;0.1;0.0
505;Totaal mannen en vrouwen;0;0;3;11;29 september 2000 tot 28 september 2001;0.1;0.0
506;Totaal mannen en vrouwen;0;0;3;11;28 september 2001 tot 27 september 2002;0.1;0.0
507;Totaal mannen en vrouwen;0;0;3;11;27 september 2002 tot 26 september 2003;0.1;0.0
508;Totaal mannen en vrouwen;0;0;3;11;26 september 2003 tot 24 september 2004;0.1;0.0
509;Totaal mannen en vrouwen;0;0;3;11;24 september 2004 tot 30 september 2005;0.1;0.0
510;Totaal mannen en vrouwen;0;0;3;11;30 september 2005 tot 29 september 2006;0.1;0.0
511;Totaal mannen en vrouwen;0;0;3;11;29 september 2006 tot 28 september 2007;0.1;0.0
512;Totaal mannen en vrouwen;0;0;3;11;28 september 2007 tot 26 september 2008;0.0;0.0
513;Totaal mannen en vrouwen;0;0;3;12;24 september 1999 tot 29 september 2000;0.1;0.2
514;Totaal mannen en vrouwen;0;0;3;12;29 september 2000 tot 28 september 2001;0.1;0.1
515;Totaal mannen en vrouwen;0;0;3;12;28 september 2001 tot 27 september 2002;0.1;0.1
516;Totaal mannen en vrouwen;0;0;3;12;27 september 2002 tot 26 september 2003;0.1;0.1
517;Totaal mannen en vrouwen;0;0;3;12;26 september 2003 tot 24 september 2004;0.1;0.1
518;Totaal mannen en vrouwen;0;0;3;12;24 september 2004 tot 30 september 2005;0.1;0.1
519;Totaal mannen en vrouwen;0;0;3;12;30 september 2005 tot 29 september 2006;0.1;0.1
520;Totaal mannen en vrouwen;0;0;3;12;29 september 2006 tot 28 september 2007;0.1;0.1
521;Totaal mannen en vrouwen;0;0;3;12;28 september 2007 tot 26 september 2008;0.1;0.1
