ID;Geslacht;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;OntslagenWerknemers_1
294;Totaal mannen en vrouwen;15 tot 35 jaar;A Landbouw, bosbouw en visserij;2021;0.0
295;Totaal mannen en vrouwen;15 tot 35 jaar;A Landbouw, bosbouw en visserij;2022;0.1
296;Totaal mannen en vrouwen;15 tot 35 jaar;A Landbouw, bosbouw en visserij;2023;0.0
297;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2015;
298;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2016;0.0
299;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2017;0.0
300;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2018;0.0
301;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2019;
302;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2020;0.0
303;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2021;0.0
304;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2022;0.0
305;Totaal mannen en vrouwen;15 tot 35 jaar;B Delfstoffenwinning;2023;0.0
306;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2015;1.0
307;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.7
308;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.7
309;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.7
310;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.6
311;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2020;0.4
312;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2021;0.2
313;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2022;0.7
314;Totaal mannen en vrouwen;15 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2023;1.1
315;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2015;2.4
316;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2016;1.3
317;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2017;1.2
318;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2018;1.2
319;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2019;0.8
320;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2020;0.9
321;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2021;0.4
322;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2022;0.9
323;Totaal mannen en vrouwen;15 tot 35 jaar;B-F Nijverheid en energie;2023;1.6
324;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2015;0.9
325;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2016;0.7
326;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2017;0.7
327;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2018;0.7
328;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2019;0.5
329;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2020;0.4
330;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2021;0.2
331;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2022;0.6
332;Totaal mannen en vrouwen;15 tot 35 jaar;C Industrie;2023;1.0
333;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2015;0.0
334;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2016;
335;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2017;0.0
336;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2018;0.0
337;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2019;
338;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2020;
339;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2021;0.0
340;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2022;0.0
341;Totaal mannen en vrouwen;15 tot 35 jaar;D Energievoorziening;2023;
342;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2015;0.0
343;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
344;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
345;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2018;0.0
346;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2019;0.0
347;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2020;0.0
348;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2021;0.0
349;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2022;
350;Totaal mannen en vrouwen;15 tot 35 jaar;E Waterbedrijven en afvalbeheer;2023;0.0
351;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2015;1.4
352;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2016;0.6
353;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2017;0.5
354;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2018;0.5
355;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2019;0.3
356;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2020;0.5
357;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2021;0.2
358;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2022;0.3
359;Totaal mannen en vrouwen;15 tot 35 jaar;F Bouwnijverheid;2023;0.5
360;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2015;15.2
361;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2016;6.0
362;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2017;3.5
363;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2018;3.4
364;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2019;6.4
365;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2020;3.3
366;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2021;0.7
367;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2022;2.9
368;Totaal mannen en vrouwen;15 tot 35 jaar;G-I Handel, vervoer en horeca;2023;5.3
369;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2015;17.5
370;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2016;7.9
371;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2017;5.2
372;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2018;5.4
373;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2019;8.6
374;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2020;5.8
375;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2021;1.6
376;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2022;4.1
377;Totaal mannen en vrouwen;15 tot 35 jaar;G-N Commerciële dienstverlening;2023;7.4
378;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2015;9.7
379;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2016;4.4
380;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2017;2.2
381;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2018;2.0
382;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2019;5.3
383;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2020;1.5
384;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2021;0.4
385;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2022;1.4
386;Totaal mannen en vrouwen;15 tot 35 jaar;G Handel;2023;3.6
387;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2015;0.6
388;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2016;0.8
389;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2017;0.4
390;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2018;0.6
391;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2019;0.3
392;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2020;0.3
393;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2021;0.1
394;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2022;0.8
395;Totaal mannen en vrouwen;15 tot 35 jaar;H Vervoer en opslag;2023;0.5
396;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2015;4.9
397;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2016;0.8
398;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2017;0.8
399;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2018;0.8
400;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2019;0.8
401;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2020;1.6
402;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2021;0.2
403;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2022;0.7
404;Totaal mannen en vrouwen;15 tot 35 jaar;I Horeca;2023;1.2
405;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2015;0.3
406;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2016;0.4
407;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2017;0.3
408;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2018;0.4
409;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2019;0.3
410;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2020;0.2
411;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2021;0.1
412;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2022;0.2
413;Totaal mannen en vrouwen;15 tot 35 jaar;J Informatie en communicatie;2023;0.3
414;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2015;0.1
415;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2016;0.0
416;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2017;0.0
417;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2018;0.0
418;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2019;0.1
419;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2020;0.0
420;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2021;0.0
421;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2022;0.0
422;Totaal mannen en vrouwen;15 tot 35 jaar;K Financiële dienstverlening;2023;0.0
423;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2015;0.0
424;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2016;0.0
425;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2017;0.1
426;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2018;0.0
427;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2019;0.0
428;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2020;0.0
429;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2021;0.0
430;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2022;0.0
431;Totaal mannen en vrouwen;15 tot 35 jaar;L Verhuur en handel van onroerend goed;2023;0.0
432;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2015;1.8
433;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2016;1.4
434;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2017;1.3
435;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2018;1.6
436;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2019;1.9
437;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2020;2.2
438;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2021;0.7
439;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2022;1.0
440;Totaal mannen en vrouwen;15 tot 35 jaar;M-N Zakelijke dienstverlening;2023;1.7
441;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2015;0.7
442;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2016;0.6
443;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2017;0.6
444;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2018;0.7
445;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2019;0.5
446;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2020;0.6
447;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2021;0.2
448;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2022;0.6
449;Totaal mannen en vrouwen;15 tot 35 jaar;M Specialistische zakelijke diensten;2023;1.0
450;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2015;1.1
451;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2016;0.9
452;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2017;0.7
453;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2018;0.9
454;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2019;1.4
455;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2020;1.6
456;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2021;0.5
457;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2022;0.4
458;Totaal mannen en vrouwen;15 tot 35 jaar;N Verhuur en overige zakelijke diensten;2023;0.7
459;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2015;1.7
460;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2016;2.7
461;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2017;1.2
462;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2018;1.6
463;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2019;1.1
464;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2020;0.6
465;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2021;0.5
466;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2022;0.7
467;Totaal mannen en vrouwen;15 tot 35 jaar;O-U Niet-commerciële dienstverlening;2023;0.9
468;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2015;1.2
469;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2016;2.4
470;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2017;0.8
471;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2018;1.3
472;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2019;0.9
473;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2020;0.3
474;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2021;0.4
475;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2022;0.4
476;Totaal mannen en vrouwen;15 tot 35 jaar;O-Q Overheid en zorg;2023;0.7
477;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2015;
478;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2016;
479;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2017;
480;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2018;
481;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2019;
482;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2020;
483;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2021;
484;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2022;
485;Totaal mannen en vrouwen;15 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2023;
486;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2015;0.1
487;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2016;0.0
488;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2017;0.1
489;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2018;0.1
490;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2019;0.0
491;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2020;0.0
492;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2021;
493;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2022;0.0
494;Totaal mannen en vrouwen;15 tot 35 jaar;P Onderwijs;2023;0.1
495;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2015;1.2
496;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2016;2.3
497;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2017;0.7
498;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2018;1.2
499;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2019;0.9
500;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2020;0.2
501;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2021;0.4
502;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2022;0.4
503;Totaal mannen en vrouwen;15 tot 35 jaar;Q Gezondheids- en welzijnszorg;2023;0.5
504;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.5
505;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.3
506;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.4
507;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2018;0.4
508;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2019;0.2
509;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2020;0.3
510;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2021;0.1
511;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2022;0.3
512;Totaal mannen en vrouwen;15 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2023;0.3
513;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2015;0.3
514;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2016;0.1
515;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2017;0.0
516;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2018;0.1
517;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2019;0.1
518;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2020;0.1
519;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2021;0.1
520;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2022;0.1
521;Totaal mannen en vrouwen;15 tot 35 jaar;R Cultuur, sport en recreatie;2023;0.2
522;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2015;0.2
523;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2016;0.2
524;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2017;0.3
525;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2018;0.2
526;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2019;0.1
527;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2020;0.1
528;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2021;0.0
529;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2022;0.2
530;Totaal mannen en vrouwen;15 tot 35 jaar;S Overige dienstverlening;2023;0.1
531;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2015;
532;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2016;
533;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2017;
534;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2018;
535;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2019;
536;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2020;
537;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2021;
538;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2022;
539;Totaal mannen en vrouwen;15 tot 35 jaar;T Huishoudens;2023;
540;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2015;
541;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2016;
542;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2017;
543;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2018;
544;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2019;
545;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2020;
546;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2021;
547;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2022;
548;Totaal mannen en vrouwen;15 tot 35 jaar;U Extraterritoriale organisaties;2023;
549;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2015;0.0
550;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2016;0.0
551;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2017;0.0
552;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2018;0.0
553;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2019;0.0
554;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2020;0.0
555;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2021;0.0
556;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2022;0.0
557;Totaal mannen en vrouwen;15 tot 35 jaar;SBI-code onbekend;2023;0.0
558;Totaal mannen en vrouwen;35 tot 55 jaar;A-U Alle economische activiteiten;2015;18.5
559;Totaal mannen en vrouwen;35 tot 55 jaar;A-U Alle economische activiteiten;2016;18.6
560;Totaal mannen en vrouwen;35 tot 55 jaar;A-U Alle economische activiteiten;2017;8.6
561;Totaal mannen en vrouwen;35 tot 55 jaar;A-U Alle economische activiteiten;2018;9.6
562;Totaal mannen en vrouwen;35 tot 55 jaar;A-U Alle economische activiteiten;2019;9.1
563;Totaal mannen en vrouwen;35 tot 55 jaar;A-U Alle economische activiteiten;2020;7.1
