ID;Geslacht;Persoonskenmerken;Arbeidsgehandicapten;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
98;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2005;4152.0;3756.0;3595.0;3167.0;2725.0;442.0;428.0;257.0;152.0;19.0;0.0;1329.0;441.0;158.0;283.0;889.0;441.0;448.0;2266.0;161.0;4.3;396.0;90.5;86.6
99;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2006;4116.0;3740.0;3617.0;3149.0;2678.0;471.0;468.0;281.0;169.0;19.0;0.0;1309.0;432.0;147.0;285.0;877.0;427.0;450.0;2308.0;123.0;3.3;376.0;90.9;87.9
100;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
101;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
102;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2009;3974.0;3674.0;3565.0;3072.0;2532.0;540.0;493.0;321.0;156.0;15.0;0.0;1328.0;352.0;114.0;238.0;975.0;486.0;489.0;2238.0;109.0;3.0;300.0;92.4;89.7
103;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2010;3979.0;3675.0;3546.0;3080.0;2598.0;483.0;466.0;315.0;136.0;15.0;0.0;1346.0;351.0;107.0;244.0;995.0;485.0;510.0;2201.0;129.0;3.5;303.0;92.4;89.1
104;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2011;3941.0;3625.0;3500.0;3028.0;2586.0;442.0;471.0;322.0;134.0;15.0;0.0;1354.0;344.0;104.0;239.0;1010.0;495.0;515.0;2146.0;126.0;3.5;316.0;92.0;88.8
105;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2012;3931.0;3622.0;3463.0;2990.0;2518.0;471.0;473.0;331.0;125.0;17.0;0.0;1356.0;339.0;114.0;225.0;1017.0;486.0;531.0;2107.0;159.0;4.4;309.0;92.1;88.1
106;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2013;3845.0;3574.0;3370.0;2894.0;2377.0;517.0;476.0;350.0;112.0;15.0;0.0;1358.0;337.0;128.0;209.0;1020.0;486.0;535.0;2013.0;204.0;5.7;271.0;93.0;87.7
107;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2014;3800.0;3525.0;3327.0;2866.0;2295.0;570.0;462.0;340.0;107.0;14.0;0.0;1305.0;308.0;122.0;186.0;997.0;467.0;530.0;2022.0;198.0;5.6;275.0;92.8;87.5
108;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2003;2281.0;1987.0;1900.0;1725.0;1475.0;249.0;176.0;106.0;63.0;6.0;0.0;634.0;203.0;82.0;121.0;431.0;199.0;233.0;1266.0;86.0;4.3;294.0;87.1;83.3
109;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2004;2210.0;1942.0;1851.0;1682.0;1409.0;273.0;169.0;103.0;58.0;8.0;0.0;625.0;198.0;79.0;119.0;426.0;198.0;229.0;1226.0;92.0;4.7;268.0;87.9;83.7
110;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2005;2138.0;1881.0;1786.0;1635.0;1345.0;290.0;151.0;96.0;48.0;7.0;0.0;619.0;194.0;71.0;123.0;425.0;194.0;231.0;1167.0;95.0;5.0;257.0;88.0;83.6
111;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2006;2075.0;1831.0;1764.0;1600.0;1285.0;315.0;163.0;109.0;47.0;7.0;0.0;597.0;180.0;66.0;114.0;417.0;192.0;224.0;1167.0;68.0;3.7;244.0;88.2;85.0
112;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
113;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
114;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2009;1980.0;1783.0;1718.0;1548.0;1194.0;354.0;170.0;117.0;48.0;5.0;0.0;603.0;145.0;55.0;90.0;458.0;211.0;247.0;1115.0;65.0;3.6;197.0;90.0;86.8
115;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2010;1976.0;1778.0;1706.0;1549.0;1239.0;309.0;157.0;113.0;38.0;7.0;0.0;608.0;146.0;49.0;97.0;462.0;208.0;254.0;1098.0;72.0;4.1;197.0;90.0;86.3
116;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2011;1980.0;1776.0;1703.0;1537.0;1243.0;294.0;166.0;123.0;37.0;5.0;0.0;624.0;163.0;58.0;105.0;462.0;211.0;251.0;1079.0;73.0;4.1;204.0;89.7;86.0
117;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2012;2007.0;1792.0;1706.0;1524.0;1216.0;308.0;182.0;137.0;38.0;7.0;0.0;643.0;158.0;62.0;96.0;485.0;217.0;267.0;1063.0;86.0;4.8;215.0;89.3;85.0
118;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2013;2039.0;1814.0;1691.0;1510.0;1150.0;361.0;181.0;141.0;34.0;5.0;0.0;660.0;168.0;77.0;92.0;492.0;217.0;275.0;1031.0;123.0;6.8;225.0;89.0;82.9
119;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2014;2043.0;1805.0;1700.0;1529.0;1123.0;406.0;171.0;135.0;30.0;5.0;0.0;678.0;168.0;78.0;90.0;510.0;218.0;291.0;1022.0;105.0;5.8;238.0;88.4;83.2
120;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2003;246.0;164.0;152.0;140.0;116.0;23.0;12.0;9.0;3.0;0.0;0.0;65.0;20.0;8.0;12.0;45.0;18.0;27.0;87.0;12.0;7.2;82.0;66.6;61.8
121;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2004;234.0;163.0;148.0;136.0;112.0;24.0;11.0;7.0;4.0;0.0;0.0;61.0;20.0;8.0;12.0;41.0;19.0;22.0;86.0;16.0;9.7;70.0;69.9;63.1
122;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2005;217.0;143.0;128.0;117.0;97.0;20.0;10.0;8.0;2.0;0.0;0.0;57.0;19.0;8.0;11.0;38.0;17.0;21.0;70.0;15.0;10.8;74.0;65.9;58.8
123;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2006;206.0;136.0;124.0;112.0;89.0;23.0;12.0;10.0;2.0;0.0;0.0;57.0;17.0;6.0;12.0;40.0;19.0;21.0;66.0;13.0;9.2;70.0;66.1;60.0
124;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
125;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
126;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2009;181.0;122.0;113.0;105.0;73.0;32.0;8.0;5.0;2.0;1.0;0.0;60.0;14.0;6.0;8.0;47.0;20.0;27.0;53.0;10.0;7.8;59.0;67.6;62.3
127;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2010;146.0;91.0;84.0;76.0;61.0;15.0;9.0;7.0;1.0;1.0;0.0;41.0;11.0;5.0;7.0;30.0;14.0;16.0;43.0;7.0;7.8;55.0;62.3;57.5
128;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2011;143.0;84.0;75.0;67.0;52.0;14.0;8.0;7.0;1.0;0.0;0.0;38.0;15.0;6.0;9.0;23.0;11.0;12.0;37.0;9.0;11.1;59.0;58.8;52.2
129;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2012;145.0;77.0;65.0;56.0;45.0;11.0;10.0;8.0;1.0;0.0;0.0;39.0;13.0;5.0;8.0;26.0;13.0;13.0;26.0;12.0;15.7;67.0;53.4;45.0
130;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2013;175.0;90.0;75.0;66.0;49.0;17.0;9.0;6.0;3.0;0.0;0.0;39.0;11.0;5.0;6.0;28.0;14.0;15.0;35.0;16.0;17.5;84.0;51.7;42.6
131;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2014;180.0;90.0;73.0;68.0;43.0;25.0;5.0;5.0;0.0;0.0;0.0;48.0;17.0;6.0;11.0;31.0;16.0;15.0;25.0;17.0;18.8;90.0;49.9;40.5
132;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2003;2035.0;1823.0;1748.0;1585.0;1359.0;226.0;164.0;97.0;61.0;6.0;0.0;569.0;184.0;74.0;109.0;386.0;180.0;206.0;1179.0;75.0;4.1;212.0;89.6;85.9
133;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2004;1976.0;1779.0;1703.0;1545.0;1296.0;249.0;158.0;96.0;54.0;8.0;0.0;563.0;179.0;71.0;107.0;385.0;179.0;206.0;1140.0;76.0;4.3;197.0;90.0;86.2
134;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2005;1921.0;1738.0;1659.0;1518.0;1248.0;269.0;141.0;89.0;45.0;7.0;0.0;562.0;175.0;63.0;112.0;387.0;177.0;210.0;1097.0;79.0;4.5;183.0;90.5;86.4
135;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2006;1869.0;1695.0;1640.0;1488.0;1196.0;292.0;151.0;99.0;46.0;7.0;0.0;539.0;163.0;60.0;102.0;377.0;173.0;204.0;1101.0;55.0;3.2;174.0;90.7;87.7
136;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
137;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
138;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2009;1799.0;1660.0;1605.0;1443.0;1121.0;322.0;162.0;111.0;46.0;4.0;0.0;542.0;131.0;49.0;82.0;411.0;191.0;220.0;1063.0;55.0;3.3;138.0;92.3;89.2
139;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2010;1829.0;1687.0;1622.0;1473.0;1179.0;295.0;149.0;106.0;37.0;6.0;0.0;567.0;135.0;45.0;90.0;432.0;194.0;238.0;1055.0;65.0;3.9;142.0;92.2;88.7
140;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2011;1837.0;1692.0;1628.0;1471.0;1191.0;279.0;158.0;116.0;36.0;5.0;0.0;587.0;148.0;52.0;96.0;439.0;200.0;239.0;1042.0;64.0;3.8;145.0;92.1;88.7
141;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2012;1862.0;1715.0;1641.0;1469.0;1171.0;297.0;172.0;129.0;36.0;7.0;0.0;604.0;145.0;57.0;88.0;459.0;205.0;254.0;1037.0;74.0;4.3;147.0;92.1;88.1
142;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2013;1864.0;1724.0;1616.0;1444.0;1101.0;343.0;172.0;136.0;31.0;5.0;0.0;621.0;157.0;72.0;85.0;464.0;203.0;260.0;996.0;107.0;6.2;141.0;92.4;86.7
143;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2014;1863.0;1715.0;1627.0;1461.0;1080.0;381.0;165.0;130.0;30.0;5.0;0.0;630.0;151.0;72.0;80.0;478.0;202.0;276.0;997.0;88.0;5.2;147.0;92.1;87.3
144;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2003;2589.0;2195.0;2114.0;1824.0;1637.0;187.0;290.0;164.0;113.0;12.0;0.0;850.0;310.0;109.0;201.0;540.0;287.0;253.0;1263.0;81.0;3.7;394.0;84.8;81.7
145;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2004;2599.0;2220.0;2117.0;1800.0;1614.0;186.0;318.0;187.0;117.0;13.0;0.0;848.0;310.0;110.0;200.0;537.0;293.0;245.0;1269.0;103.0;4.6;379.0;85.4;81.5
146;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2005;2606.0;2252.0;2146.0;1829.0;1634.0;194.0;318.0;187.0;116.0;14.0;0.0;871.0;307.0;110.0;197.0;565.0;296.0;269.0;1275.0;106.0;4.7;354.0;86.4;82.4
147;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2006;2598.0;2268.0;2179.0;1833.0;1629.0;205.0;346.0;201.0;132.0;13.0;0.0;868.0;309.0;102.0;207.0;559.0;288.0;271.0;1312.0;88.0;3.9;330.0;87.3;83.9
148;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
149;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
150;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2009;2478.0;2206.0;2138.0;1780.0;1539.0;241.0;358.0;229.0;117.0;12.0;0.0;880.0;255.0;77.0;178.0;625.0;330.0;296.0;1258.0;68.0;3.1;272.0;89.0;86.3
151;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2010;2423.0;2143.0;2065.0;1727.0;1522.0;205.0;338.0;222.0;105.0;11.0;0.0;859.0;244.0;70.0;173.0;615.0;321.0;294.0;1207.0;77.0;3.6;280.0;88.4;85.2
152;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2011;2361.0;2065.0;1988.0;1655.0;1480.0;175.0;333.0;221.0;102.0;10.0;0.0;834.0;218.0;59.0;159.0;616.0;316.0;299.0;1154.0;76.0;3.7;297.0;87.4;84.2
153;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2012;2312.0;2040.0;1943.0;1626.0;1441.0;185.0;317.0;213.0;93.0;10.0;0.0;821.0;221.0;63.0;157.0;600.0;303.0;297.0;1123.0;97.0;4.8;271.0;88.3;84.1
154;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2013;2265.0;1996.0;1879.0;1551.0;1363.0;188.0;328.0;231.0;86.0;11.0;0.0;809.0;203.0;66.0;137.0;606.0;313.0;293.0;1070.0;117.0;5.9;269.0;88.1;82.9
155;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2014;2198.0;1933.0;1802.0;1491.0;1282.0;209.0;312.0;222.0;80.0;10.0;0.0;742.0;182.0;60.0;122.0;560.0;285.0;274.0;1060.0;131.0;6.8;265.0;88.0;82.0
156;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2003;395.0;245.0;226.0;197.0;173.0;24.0;29.0;19.0;9.0;1.0;0.0;112.0;42.0;16.0;26.0;70.0;41.0;29.0;114.0;19.0;7.8;150.0;62.0;57.2
157;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2004;391.0;241.0;216.0;185.0;163.0;22.0;31.0;19.0;12.0;1.0;0.0;103.0;37.0;14.0;23.0;66.0;36.0;30.0;113.0;25.0;10.3;150.0;61.7;55.3
158;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2005;375.0;234.0;210.0;179.0;158.0;22.0;31.0;19.0;10.0;1.0;0.0;104.0;41.0;15.0;26.0;63.0;32.0;31.0;106.0;24.0;10.2;141.0;62.4;56.1
159;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2006;351.0;223.0;203.0;173.0;147.0;26.0;30.0;20.0;9.0;1.0;0.0;98.0;40.0;15.0;25.0;59.0;34.0;25.0;104.0;21.0;9.2;128.0;63.5;57.6
160;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
161;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
162;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2009;302.0;192.0;177.0;150.0;128.0;23.0;27.0;19.0;7.0;1.0;0.0;95.0;34.0;12.0;22.0;61.0;34.0;26.0;82.0;15.0;7.9;110.0;63.6;58.6
163;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2010;273.0;154.0;141.0;120.0;103.0;17.0;20.0;14.0;6.0;1.0;0.0;80.0;28.0;8.0;20.0;52.0;30.0;22.0;61.0;14.0;8.8;119.0;56.4;51.5
164;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2011;256.0;131.0;117.0;97.0;85.0;12.0;20.0;15.0;4.0;1.0;0.0;66.0;23.0;7.0;16.0;44.0;21.0;23.0;51.0;14.0;10.9;125.0;51.2;45.6
165;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2012;243.0;134.0;121.0;105.0;94.0;11.0;16.0;11.0;4.0;0.0;0.0;69.0;27.0;6.0;20.0;42.0;22.0;20.0;52.0;13.0;9.4;110.0;54.9;49.8
166;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2013;285.0;146.0;125.0;101.0;86.0;14.0;24.0;17.0;5.0;1.0;0.0;72.0;23.0;9.0;13.0;49.0;30.0;19.0;53.0;21.0;14.3;139.0;51.1;43.8
167;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2014;260.0;123.0;102.0;86.0;67.0;20.0;15.0;11.0;3.0;1.0;0.0;66.0;25.0;9.0;16.0;41.0;20.0;21.0;35.0;21.0;17.4;137.0;47.3;39.1
168;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2003;2193.0;1950.0;1888.0;1627.0;1464.0;163.0;261.0;145.0;105.0;11.0;0.0;738.0;268.0;94.0;174.0;470.0;246.0;224.0;1149.0;62.0;3.2;244.0;88.9;86.1
169;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2004;2208.0;1979.0;1901.0;1615.0;1451.0;164.0;286.0;168.0;106.0;12.0;0.0;745.0;273.0;96.0;177.0;472.0;257.0;215.0;1156.0;78.0;4.0;229.0;89.6;86.1
170;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2005;2231.0;2018.0;1936.0;1650.0;1477.0;173.0;287.0;168.0;106.0;13.0;0.0;768.0;266.0;95.0;171.0;502.0;264.0;238.0;1168.0;82.0;4.1;213.0;90.4;86.8
171;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2006;2247.0;2045.0;1977.0;1660.0;1482.0;179.0;316.0;181.0;123.0;12.0;0.0;769.0;269.0;86.0;183.0;500.0;254.0;246.0;1208.0;68.0;3.3;202.0;91.0;88.0
172;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
173;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
174;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2009;2175.0;2014.0;1960.0;1630.0;1411.0;218.0;331.0;210.0;110.0;11.0;0.0;785.0;221.0;65.0;156.0;564.0;295.0;269.0;1175.0;53.0;2.6;162.0;92.6;90.1
175;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2010;2149.0;1988.0;1924.0;1607.0;1419.0;188.0;317.0;208.0;99.0;9.0;0.0;779.0;216.0;62.0;154.0;563.0;291.0;272.0;1146.0;64.0;3.2;161.0;92.5;89.5
176;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2011;2105.0;1933.0;1871.0;1558.0;1395.0;163.0;313.0;206.0;98.0;9.0;0.0;767.0;196.0;52.0;143.0;572.0;296.0;276.0;1104.0;62.0;3.2;171.0;91.9;88.9
177;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2012;2069.0;1907.0;1822.0;1521.0;1347.0;174.0;301.0;202.0;89.0;10.0;0.0;752.0;194.0;57.0;137.0;558.0;281.0;277.0;1070.0;85.0;4.4;162.0;92.2;88.1
178;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2013;1980.0;1850.0;1754.0;1450.0;1276.0;174.0;304.0;214.0;81.0;10.0;0.0;737.0;180.0;56.0;124.0;557.0;283.0;274.0;1017.0;96.0;5.2;130.0;93.4;88.6
179;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2014;1938.0;1810.0;1700.0;1404.0;1215.0;189.0;296.0;210.0;77.0;9.0;0.0;676.0;157.0;51.0;106.0;519.0;265.0;254.0;1025.0;110.0;6.1;128.0;93.4;87.8
180;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2003;4113.0;2597.0;2501.0;2048.0;1863.0;185.0;453.0;284.0;146.0;23.0;0.0;1040.0;408.0;199.0;209.0;631.0;340.0;292.0;1461.0;96.0;3.7;1516.0;63.1;60.8
181;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2004;4187.0;2687.0;2569.0;2100.0;1918.0;182.0;469.0;292.0;157.0;20.0;0.0;1090.0;425.0;205.0;219.0;666.0;363.0;303.0;1479.0;118.0;4.4;1500.0;64.2;61.4
182;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2005;4260.0;2782.0;2650.0;2156.0;1968.0;189.0;494.0;307.0;165.0;22.0;0.0;1135.0;442.0;212.0;230.0;692.0;362.0;331.0;1515.0;132.0;4.7;1478.0;65.3;62.2
183;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2006;4334.0;2858.0;2731.0;2233.0;2020.0;212.0;498.0;317.0;160.0;21.0;0.0;1179.0;444.0;208.0;236.0;735.0;376.0;359.0;1551.0;128.0;4.5;1476.0;66.0;63.0
184;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
185;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
186;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2009;4556.0;3212.0;3106.0;2508.0;2231.0;276.0;598.0;406.0;177.0;15.0;0.0;1361.0;483.0;212.0;271.0;878.0;445.0;433.0;1745.0;106.0;3.3;1344.0;70.5;68.2
187;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2010;4612.0;3293.0;3161.0;2561.0;2307.0;254.0;600.0;398.0;177.0;25.0;0.0;1421.0;479.0;214.0;264.0;943.0;504.0;439.0;1740.0;132.0;4.0;1319.0;71.4;68.5
188;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2011;4642.0;3385.0;3241.0;2647.0;2406.0;240.0;594.0;407.0;161.0;27.0;0.0;1464.0;500.0;222.0;278.0;963.0;489.0;475.0;1777.0;144.0;4.3;1258.0;72.9;69.8
189;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2012;4650.0;3451.0;3288.0;2664.0;2422.0;241.0;624.0;439.0;162.0;23.0;0.0;1476.0;497.0;215.0;283.0;979.0;499.0;480.0;1811.0;164.0;4.7;1198.0;74.2;70.7
190;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2013;4669.0;3529.0;3316.0;2676.0;2424.0;251.0;640.0;455.0;165.0;20.0;0.0;1513.0;497.0;224.0;273.0;1016.0;526.0;490.0;1802.0;214.0;6.1;1140.0;75.6;71.0
191;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2014;4694.0;3568.0;3332.0;2668.0;2412.0;257.0;663.0;457.0;188.0;19.0;0.0;1492.0;473.0;215.0;258.0;1019.0;507.0;511.0;1840.0;236.0;6.6;1127.0;76.0;71.0
192;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2003;1052.0;406.0;382.0;310.0;284.0;27.0;72.0;50.0;18.0;3.0;0.0;191.0;80.0;39.0;41.0;111.0;63.0;48.0;191.0;24.0;5.8;646.0;38.6;36.3
193;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2004;1063.0;424.0;393.0;321.0;293.0;27.0;73.0;53.0;17.0;3.0;0.0;203.0;89.0;45.0;44.0;114.0;69.0;45.0;191.0;30.0;7.2;639.0;39.9;37.0
194;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2005;1055.0;422.0;389.0;317.0;290.0;28.0;71.0;47.0;21.0;3.0;0.0;202.0;83.0;40.0;44.0;118.0;66.0;53.0;187.0;33.0;7.9;634.0;40.0;36.8
195;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2006;1050.0;418.0;384.0;309.0;279.0;29.0;75.0;49.0;24.0;2.0;0.0;204.0;85.0;43.0;42.0;119.0;67.0;52.0;179.0;35.0;8.3;632.0;39.8;36.5
196;Totaal mannen en vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
