ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
207;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;4171.0
208;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;4174.0
209;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;4176.0
210;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;4178.0
211;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;4180.0
212;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;4183.0
213;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;4186.0
214;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;4190.0
215;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;4193.0
216;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;4201.0
217;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;4213.0
218;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;4225.0
219;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;4237.0
220;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;4247.0
221;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;4255.0
222;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;4263.0
223;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;4270.0
224;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
225;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;4309.0
226;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;4317.0
227;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;4337.0
228;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;4356.0
229;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;4388.0
230;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;4414.0
231;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;4441.0
232;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;4465.0
233;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;4478.0
234;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;4493.0
235;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;4519.0
236;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;4536.0
237;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;4547.0
238;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;4561.0
239;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;4579.0
240;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;6262.0
241;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;6283.0
242;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;6304.0
243;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;6325.0
244;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;6346.0
245;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;6368.0
246;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;6389.0
247;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;6411.0
248;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;6431.0
249;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;6451.0
250;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;6470.0
251;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;6490.0
252;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;6509.0
253;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;6529.0
254;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;6548.0
255;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;6567.0
256;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;6584.0
257;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;6598.0
258;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;6613.0
259;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;6627.0
260;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;6638.0
261;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;6644.0
262;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;6651.0
263;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;6658.0
264;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;6666.0
265;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;6677.0
266;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;6687.0
267;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;6697.0
268;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;6704.0
269;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;6708.0
270;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;6713.0
271;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;6717.0
272;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
273;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;6716.0
274;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;6703.0
275;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;6695.0
276;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;6683.0
277;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;6682.0
278;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;6681.0
279;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;6679.0
280;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;6673.0
281;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;6666.0
282;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;6666.0
283;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;6666.0
284;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;6661.0
285;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;6655.0
286;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;6656.0
287;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;6656.0
288;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;3848.0
289;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;3773.0
290;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;3746.0
291;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;3769.0
292;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;3768.0
293;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;3785.0
294;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;3728.0
295;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;3770.0
296;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;3793.0
297;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;3761.0
298;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;3685.0
299;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;3717.0
300;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;3751.0
301;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;3726.0
302;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;3633.0
303;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;3655.0
304;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;3673.0
305;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;3653.0
306;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;3542.0
307;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;3587.0
308;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;3627.0
309;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;3621.0
310;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;3514.0
311;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;3533.0
312;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;3560.0
313;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;3568.0
314;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;3456.0
315;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;3489.0
316;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;3494.0
317;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;3467.0
318;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;3414.0
319;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;3384.0
320;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;
321;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;3437.0
322;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;3361.0
323;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;3363.0
324;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;3407.0
325;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;3431.0
326;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;3295.0
327;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;3358.0
328;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;3487.0
329;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;3502.0
330;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;3445.0
331;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;3470.0
332;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;3510.0
333;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;3500.0
334;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;3381.0
335;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;3403.0
336;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 1e kwartaal;5075.0
337;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 2e kwartaal;5104.0
338;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 3e kwartaal;5097.0
339;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 4e kwartaal;5071.0
340;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 1e kwartaal;5036.0
341;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 2e kwartaal;5056.0
342;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 3e kwartaal;5097.0
343;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 4e kwartaal;5032.0
344;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 1e kwartaal;4975.0
345;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 2e kwartaal;4996.0
346;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 3e kwartaal;5043.0
347;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 4e kwartaal;5005.0
348;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 1e kwartaal;4986.0
349;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 2e kwartaal;5004.0
350;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 3e kwartaal;5076.0
351;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 4e kwartaal;5055.0
352;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 1e kwartaal;5036.0
353;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 2e kwartaal;5046.0
354;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 3e kwartaal;5098.0
355;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 4e kwartaal;5041.0
356;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 1e kwartaal;5007.0
357;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 2e kwartaal;4983.0
358;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 3e kwartaal;5045.0
359;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 4e kwartaal;5022.0
360;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 1e kwartaal;4983.0
361;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 2e kwartaal;4976.0
362;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 3e kwartaal;5037.0
363;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 4e kwartaal;4992.0
364;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 1e kwartaal;4969.0
365;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 2e kwartaal;5012.0
366;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 3e kwartaal;5063.0
367;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 4e kwartaal;5027.0
368;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
369;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 2e kwartaal;4988.0
370;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 3e kwartaal;4971.0
371;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 4e kwartaal;4943.0
372;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 1e kwartaal;4883.0
373;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 2e kwartaal;4887.0
374;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 3e kwartaal;4966.0
375;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 4e kwartaal;4963.0
376;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 1e kwartaal;4944.0
377;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 2e kwartaal;4924.0
378;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 3e kwartaal;4943.0
379;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 4e kwartaal;4927.0
380;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2024 1e kwartaal;4918.0
381;Beroeps- en niet beroepsbevolking;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2024 2e kwartaal;4887.0
