ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsvolgend;Onderwijskenmerken;Perioden;DeelnemersLevenLangOntwikkelen_1
216;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2021;442
217;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2022;430
218;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2023;418
219;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2021;75
220;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2022;83
221;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2023;79
222;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;06 Informatica;2021;105
223;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;06 Informatica;2022;107
224;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;06 Informatica;2023;109
225;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2021;221
226;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2022;216
227;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2023;213
228;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2021;39
229;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2022;39
230;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2023;42
231;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2021;381
232;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2022;399
233;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2023;405
234;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;10 Dienstverlening;2021;166
235;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;10 Dienstverlening;2022;166
236;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;10 Dienstverlening;2023;162
237;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Onderwijsrichting onbekend;2021;162
238;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Onderwijsrichting onbekend;2022;129
239;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Onderwijsrichting onbekend;2023;78
240;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2021;301
241;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2022;283
242;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2023;303
243;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2021;313
244;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2022;305
245;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2023;328
246;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2021;137
247;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2022;140
248;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2023;137
249;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2021;212
250;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2022;213
251;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2023;213
252;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2021;1279
253;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2022;1324
254;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2023;1175
255;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren onbekend;2021;197
256;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren onbekend;2022;203
257;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt formeel onderwijs;Lesuren onbekend;2023;316
258;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Totaal personen;2021;1859
259;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Totaal personen;2022;1822
260;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Totaal personen;2023;1838
261;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2021;0
262;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2022;0
263;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2023;0
264;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2021;1859
265;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2022;1822
266;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2023;1838
267;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2021;0
268;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2022;0
269;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2023;0
270;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2021;716
271;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2022;682
272;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2023;710
273;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2021;735
274;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2022;707
275;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2023;683
276;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2021;218
277;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2022;201
278;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2023;189
279;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2021;321
280;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2022;304
281;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2023;290
282;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2021;197
283;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2022;203
284;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2023;205
285;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2021;202
286;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2022;196
287;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2023;228
288;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2021;0
289;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2022;0
290;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2023;0
291;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2021;0
292;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2022;0
293;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2023;0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2021;0
295;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2022;0
296;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2023;0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2021;0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2022;0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2023;0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2021;206
301;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2022;237
302;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2023;217
303;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;0
305;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;0
306;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2021;0
307;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2022;0
308;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2023;0
309;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;0
310;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;0
311;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;0
312;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2021;0
313;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2022;0
314;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2023;0
315;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2021;0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2022;0
320;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2023;0
321;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;0
322;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;0
323;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;0
324;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2021;0
325;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2022;0
326;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2023;0
327;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2021;0
328;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2022;0
329;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2023;0
330;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2021;1451
331;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2022;1390
332;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2023;1393
333;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;00 Algemeen;2021;166
334;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;00 Algemeen;2022;163
335;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;00 Algemeen;2023;162
336;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;01 Onderwijs;2021;85
337;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;01 Onderwijs;2022;84
338;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;01 Onderwijs;2023;79
339;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2021;180
340;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2022;191
341;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2023;191
342;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2021;42
343;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2022;47
344;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2023;47
345;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2021;429
346;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2022;413
347;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2023;415
348;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2021;16
349;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2022;14
350;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2023;15
351;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;06 Informatica;2021;191
352;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;06 Informatica;2022;182
353;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;06 Informatica;2023;169
354;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2021;146
355;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2022;147
356;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2023;154
357;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2021;20
358;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2022;21
359;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2023;21
360;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;09 Gezondheidszorg en welzijn;2021;239
361;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;09 Gezondheidszorg en welzijn;2022;228
362;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;09 Gezondheidszorg en welzijn;2023;233
363;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;10 Dienstverlening;2021;229
364;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;10 Dienstverlening;2022;217
365;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;10 Dienstverlening;2023;229
366;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Onderwijsrichting onbekend;2021;116
367;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Onderwijsrichting onbekend;2022;116
368;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Onderwijsrichting onbekend;2023;123
369;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2021;1106
370;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2022;1026
371;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2023;1024
372;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2021;314
373;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2022;330
374;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2023;342
375;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2021;67
376;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2022;69
377;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2023;77
378;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2021;50
379;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2022;51
380;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2023;50
381;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2021;53
382;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2022;63
383;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2023;59
384;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren onbekend;2021;270
385;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren onbekend;2022;283
386;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Volgt niet-formeel onderwijs;Lesuren onbekend;2023;286
387;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Totaal personen;2021;1049
388;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Totaal personen;2022;1048
389;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Totaal personen;2023;1085
390;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt bekostigd onderwijs;2021;771
391;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt bekostigd onderwijs;2022;776
392;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt bekostigd onderwijs;2023;789
393;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt niet-bekostigd onderwijs;2021;278
394;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt niet-bekostigd onderwijs;2022;272
395;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt niet-bekostigd onderwijs;2023;296
396;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt onderwijs, bekostiging onbekend;2021;0
397;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt onderwijs, bekostiging onbekend;2022;0
398;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Volgt onderwijs, bekostiging onbekend;2023;0
399;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 week of korter;2021;66
400;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 week of korter;2022;69
401;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 week of korter;2023;76
402;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 week tot 6 maanden;2021;62
403;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 week tot 6 maanden;2022;72
404;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 week tot 6 maanden;2023;68
405;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 tot 4 weken;2021;17
406;Totaal mannen en vrouwen;15 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Totaal;Opleidingsduur 1 tot 4 weken;2022;22
