ID;Besteding;CPIReeksen;Perioden;Prijsindexcijfers_1;Maandmutatie_2;Jaarmutatie_3;Wegingscoefficienten_4
286;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 januari;102.0;2.3;2.0;13726
287;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 februari;101.0;-1.0;0.7;13726
288;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 maart;100.3;-0.7;-1.8;13726
289;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 april;100.4;0.1;-1.6;13726
290;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 mei;101.6;1.2;1.1;13726
291;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 juni;101.5;-0.1;1.7;13726
292;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 juli;101.5;0.0;1.8;13726
293;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 augustus;101.3;-0.2;3.3;13726
294;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 september;101.6;0.3;3.1;13726
295;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 oktober;101.7;0.1;2.8;13726
296;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 november;102.8;1.1;3.9;13726
297;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997 december;102.3;-0.5;2.6;13726
298;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1997;101.5;;1.6;13726
299;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 januari;102.8;0.5;0.8;13726
300;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 februari;102.9;0.1;1.9;13726
301;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 maart;103.6;0.7;3.3;13726
302;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 april;104.2;0.6;3.8;13726
303;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 mei;104.3;0.1;2.7;13726
304;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 juni;103.7;-0.6;2.2;13726
305;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 juli;104.1;0.4;2.6;13726
306;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 augustus;103.3;-0.8;2.0;13726
307;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 september;103.5;0.2;1.9;13726
308;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 oktober;103.4;-0.1;1.7;13726
309;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 november;104.2;0.8;1.4;13726
310;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998 december;105.0;0.8;2.6;13726
311;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1998;103.7;;2.2;13726
312;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 januari;105.6;0.6;2.7;13726
313;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 februari;105.9;0.3;2.9;13726
314;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 maart;106.5;0.6;2.8;13726
315;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 april;106.0;-0.5;1.7;13726
316;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 mei;106.0;0.0;1.6;13726
317;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 juni;105.2;-0.8;1.4;13726
318;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 juli;103.9;-1.2;-0.2;13726
319;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 augustus;104.1;0.2;0.8;13726
320;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 september;104.0;-0.1;0.5;13726
321;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 oktober;104.0;0.0;0.6;13726
322;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 november;104.6;0.6;0.4;13726
323;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999 december;104.7;0.1;-0.3;13726
324;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;1999;105.0;;1.3;13726
325;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 januari;105.1;0.4;-0.5;13726
326;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 februari;104.3;-0.8;-1.5;13726
327;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 maart;104.8;0.5;-1.6;13726
328;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 april;105.4;0.6;-0.6;13726
329;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 mei;105.9;0.5;-0.1;13726
330;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 juni;105.8;-0.1;0.6;13726
331;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 juli;105.5;-0.3;1.5;13726
332;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 augustus;106.0;0.5;1.8;13726
333;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 september;106.0;0.0;1.9;13726
334;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 oktober;106.8;0.8;2.7;13726
335;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 november;107.5;0.7;2.8;13726
336;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000 december;107.8;0.3;3.0;13726
337;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2000;105.9;;0.9;13726
338;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 januari;109.1;1.2;3.8;13726
339;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 februari;109.7;0.5;5.2;13726
340;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 maart;111.9;2.0;6.8;13726
341;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 april;113.8;1.7;8.0;13726
342;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 mei;114.7;0.8;8.3;13726
343;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 juni;114.1;-0.5;7.8;13726
344;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 juli;113.9;-0.2;8.0;13726
345;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 augustus;113.9;0.0;7.5;13726
346;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 september;114.7;0.7;8.2;13726
347;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 oktober;115.0;0.3;7.7;13726
348;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 november;114.3;-0.6;6.3;13726
349;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001 december;114.9;0.5;6.6;13726
350;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2001;113.3;;7.0;13726
351;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 januari;117.6;2.3;7.8;13726
352;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 februari;117.6;0.0;7.2;13726
353;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 maart;118.0;0.3;5.5;13726
354;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 april;117.8;-0.2;3.5;13726
355;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 mei;118.0;0.2;2.9;13726
356;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 juni;117.1;-0.8;2.6;13726
357;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 juli;117.5;0.3;3.2;13726
358;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 augustus;116.7;-0.7;2.5;13726
359;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 september;118.2;1.3;3.1;13726
360;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 oktober;116.5;-1.4;1.3;13726
361;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 november;115.6;-0.8;1.1;13726
362;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002 december;116.4;0.7;1.3;13726
363;1   Voedingsmidd. en alc.vrije dranken;CPI alle huishoudens;2002;117.3;;3.5;13726
364;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 januari;100.0;;;15453
365;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 februari;100.3;0.3;;15453
366;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 maart;101.9;1.6;;15453
367;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 april;101.7;-0.2;;15453
368;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 mei;100.3;-1.4;;15453
369;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 juni;99.7;-0.6;;15453
370;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 juli;99.7;0.0;;15453
371;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 augustus;98.2;-1.5;;15453
372;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 september;98.5;0.3;;15453
373;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 oktober;98.9;0.4;;15453
374;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 november;98.9;0.0;;15453
375;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996 december;99.7;0.8;;15453
376;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1996;99.8;;;15453
377;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 januari;101.8;2.1;1.8;15453
378;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 februari;100.8;-1.0;0.5;15453
379;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 maart;100.2;-0.6;-1.7;15453
380;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 april;100.3;0.1;-1.4;15453
381;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 mei;101.5;1.2;1.2;15453
382;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 juni;101.4;-0.1;1.7;15453
383;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 juli;101.4;0.0;1.7;15453
384;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 augustus;101.2;-0.2;3.1;15453
385;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 september;101.5;0.3;3.0;15453
386;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 oktober;101.6;0.1;2.7;15453
387;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 november;102.6;1.0;3.7;15453
388;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997 december;102.2;-0.4;2.5;15453
389;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1997;101.4;;1.6;15453
390;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 januari;102.7;0.5;0.9;15453
391;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 februari;102.8;0.1;2.0;15453
392;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 maart;103.4;0.6;3.2;15453
393;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 april;104.0;0.6;3.7;15453
394;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 mei;104.1;0.1;2.6;15453
395;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 juni;103.5;-0.6;2.1;15453
396;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 juli;103.8;0.3;2.4;15453
397;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 augustus;103.1;-0.7;1.9;15453
398;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 september;103.3;0.2;1.8;15453
399;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 oktober;103.2;-0.1;1.6;15453
400;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 november;104.0;0.8;1.4;15453
401;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998 december;104.8;0.8;2.5;15453
402;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1998;103.6;;2.2;15453
403;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 januari;105.4;0.6;2.6;15453
404;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 februari;105.7;0.3;2.8;15453
405;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 maart;106.2;0.5;2.7;15453
406;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 april;105.7;-0.5;1.6;15453
407;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 mei;105.7;0.0;1.5;15453
408;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 juni;105.0;-0.7;1.4;15453
409;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 juli;103.8;-1.1;0.0;15453
410;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 augustus;103.9;0.1;0.8;15453
411;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 september;103.8;-0.1;0.5;15453
412;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 oktober;103.8;0.0;0.6;15453
413;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 november;104.5;0.7;0.5;15453
414;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999 december;104.5;0.0;-0.3;15453
415;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;1999;104.8;;1.2;15453
416;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 januari;104.9;0.4;-0.5;15453
417;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 februari;104.1;-0.8;-1.5;15453
418;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 maart;104.5;0.4;-1.6;15453
419;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 april;105.0;0.5;-0.7;15453
420;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 mei;105.4;0.4;-0.3;15453
421;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 juni;105.3;-0.1;0.3;15453
422;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 juli;105.1;-0.2;1.3;15453
423;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 augustus;105.6;0.5;1.6;15453
424;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 september;105.7;0.1;1.8;15453
425;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 oktober;106.5;0.8;2.6;15453
426;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 november;107.2;0.7;2.6;15453
427;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000 december;107.5;0.3;2.9;15453
428;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2000;105.6;;0.8;15453
429;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 januari;108.8;1.2;3.7;15453
430;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 februari;109.4;0.6;5.1;15453
431;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 maart;111.5;1.9;6.7;15453
432;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 april;113.3;1.6;7.9;15453
433;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 mei;114.1;0.7;8.3;15453
434;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 juni;113.5;-0.5;7.8;15453
435;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 juli;113.5;0.0;8.0;15453
436;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 augustus;113.5;0.0;7.5;15453
437;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 september;114.2;0.6;8.0;15453
438;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 oktober;114.6;0.4;7.6;15453
439;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 november;114.1;-0.4;6.4;15453
440;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001 december;114.6;0.4;6.6;15453
441;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2001;112.9;;6.9;15453
442;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 januari;117.1;2.2;7.6;15453
443;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 februari;117.1;0.0;7.0;15453
444;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 maart;117.5;0.3;5.4;15453
445;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 april;117.2;-0.3;3.4;15453
446;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 mei;117.4;0.2;2.9;15453
447;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 juni;116.6;-0.7;2.7;15453
448;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 juli;117.1;0.4;3.2;15453
449;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 augustus;116.2;-0.8;2.4;15453
450;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 september;117.6;1.2;3.0;15453
451;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 oktober;116.0;-1.4;1.2;15453
452;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 november;115.3;-0.6;1.1;15453
453;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002 december;116.0;0.6;1.2;15453
454;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met laag inkomen;2002;116.8;;3.5;15453
455;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 januari;100.2;;;12486
456;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 februari;100.5;0.3;;12486
457;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 maart;102.4;1.9;;12486
458;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 april;102.2;-0.2;;12486
459;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 mei;100.7;-1.5;;12486
460;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 juni;100.0;-0.7;;12486
461;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 juli;99.9;-0.1;;12486
462;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 augustus;98.3;-1.6;;12486
463;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 september;98.7;0.4;;12486
464;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 oktober;99.1;0.4;;12486
465;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 november;99.1;0.0;;12486
466;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996 december;100.0;0.9;;12486
467;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1996;100.1;;;12486
468;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 januari;102.4;2.4;2.2;12486
469;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 februari;101.2;-1.2;0.7;12486
470;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 maart;100.6;-0.6;-1.8;12486
471;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 april;100.6;0.0;-1.6;12486
472;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 mei;101.8;1.2;1.1;12486
473;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 juni;101.6;-0.2;1.6;12486
474;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 juli;101.5;-0.1;1.6;12486
475;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 augustus;101.3;-0.2;3.1;12486
476;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 september;101.7;0.4;3.0;12486
477;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 oktober;101.8;0.1;2.7;12486
478;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 november;102.9;1.1;3.8;12486
479;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997 december;102.4;-0.5;2.4;12486
480;1   Voedingsmidd. en alc.vrije dranken;CPI werknemers met hoog inkomen;1997;101.6;;1.5;12486
