ID;EigenaarOfHuurder;Huishoudkenmerken;Woningkenmerken;Marges;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
262;Totaal;Particuliere huishoudens;150 m² of meer;Bovengrens 95%-interval;2021;96.5;93.4
263;Totaal;Particuliere huishoudens;150 m² of meer;Bovengrens 95%-interval;2024;95.1;92.3
264;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2002;76.9;78.7
265;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2006;77.4;81.5
266;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2009;79.6;79.1
267;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2012;78.6;76.8
268;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2015;73.9;75.2
269;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2018;71.6;75.6
270;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2021;71.0;77.2
271;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Waarde;2024;67.4;75.4
272;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2002;75.5;77.3
273;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2006;75.7;80.0
274;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2009;78.2;77.6
275;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2012;76.9;75.2
276;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2015;72.2;73.6
277;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2018;69.9;74.0
278;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2021;69.1;75.4
279;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2024;65.5;73.6
280;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2002;78.2;80.0
281;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2006;79.0;83.0
282;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2009;81.0;80.5
283;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2012;80.1;78.4
284;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2015;75.5;76.9
285;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2018;73.3;77.2
286;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2021;72.8;78.8
287;Totaal;Particuliere huishoudens;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2024;69.2;77.0
288;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2002;85.1;80.3
289;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2006;85.5;81.4
290;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2009;86.8;80.6
291;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2012;84.5;80.9
292;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2015;82.9;78.3
293;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2018;79.6;79.7
294;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2021;80.6;80.1
295;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Waarde;2024;76.8;79.2
296;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2002;84.3;79.5
297;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2006;84.6;80.4
298;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2009;86.1;79.7
299;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2012;83.6;79.9
300;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2015;82.0;77.3
301;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2018;78.6;78.7
302;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2021;79.5;79.0
303;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2024;75.7;78.2
304;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2002;85.9;81.2
305;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2006;86.3;82.3
306;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2009;87.6;81.5
307;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2012;85.4;81.8
308;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2015;83.8;79.2
309;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2018;80.6;80.6
310;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2021;81.7;81.2
311;Totaal;Particuliere huishoudens;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2024;77.9;80.2
312;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2002;88.3;83.3
313;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2006;89.6;84.0
314;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2009;88.5;81.8
315;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2012;88.0;82.8
316;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2015;85.2;80.2
317;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2018;83.0;81.5
318;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2021;83.7;81.8
319;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Waarde;2024;81.5;81.4
320;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2002;87.8;82.7
321;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2006;89.0;83.3
322;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2009;88.0;81.1
323;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2012;87.4;82.1
324;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2015;84.5;79.4
325;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2018;82.3;80.8
326;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2021;82.9;81.0
327;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2024;80.7;80.6
328;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2002;88.8;83.8
329;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2006;90.1;84.6
330;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2009;89.1;82.4
331;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2012;88.6;83.5
332;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2015;85.9;81.0
333;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2018;83.8;82.2
334;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2021;84.5;82.7
335;Totaal;Particuliere huishoudens;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2024;82.4;82.2
336;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2002;94.2;87.9
337;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2006;94.1;87.8
338;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2009;94.0;86.0
339;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2012;93.1;86.5
340;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2015;91.6;84.6
341;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2018;89.3;86.8
342;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2021;91.0;86.8
343;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Waarde;2024;89.3;86.1
344;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2002;93.8;87.4
345;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2006;93.6;87.1
346;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2009;93.5;85.3
347;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2012;92.6;85.8
348;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2015;91.0;83.8
349;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2018;88.6;86.1
350;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2021;90.3;86.0
351;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2024;88.6;85.3
352;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2002;94.6;88.5
353;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2006;94.6;88.5
354;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2009;94.4;86.6
355;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2012;93.7;87.2
356;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2015;92.2;85.3
357;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2018;89.9;87.5
358;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2021;91.7;87.5
359;Totaal;Particuliere huishoudens;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2024;90.0;86.9
360;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2002;96.2;89.4
361;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2006;96.9;89.0
362;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2009;96.4;87.9
363;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2012;95.3;90.2
364;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2015;94.5;88.9
365;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2018;93.2;89.9
366;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2021;95.1;89.6
367;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Waarde;2024;92.7;88.9
368;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2002;95.6;88.5
369;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2006;96.2;87.8
370;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2009;95.7;86.8
371;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2012;94.6;89.3
372;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2015;93.7;87.9
373;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2018;92.3;89.0
374;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2021;94.4;88.6
375;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2024;91.6;87.7
376;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2002;96.7;90.3
377;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2006;97.4;90.0
378;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2009;96.9;88.9
379;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2012;95.9;91.1
380;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2015;95.2;89.8
381;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2018;93.9;90.8
382;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2021;95.8;90.5
383;Totaal;Particuliere huishoudens;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2024;93.6;89.9
384;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2002;96.7;90.6
385;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2006;97.1;91.5
386;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2009;97.2;89.6
387;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2012;97.1;91.7
388;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2015;96.0;90.0
389;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2018;94.6;91.0
390;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2021;95.6;92.6
391;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Waarde;2024;92.0;90.2
392;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2002;95.8;89.5
393;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2006;96.2;90.2
394;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2009;96.5;88.3
395;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2012;96.3;90.6
396;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2015;95.2;88.8
397;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2018;93.7;89.9
398;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2021;94.7;91.5
399;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2024;90.6;88.7
400;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2002;97.3;91.6
401;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2006;97.7;92.7
402;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2009;97.8;90.7
403;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2012;97.6;92.7
404;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2015;96.7;91.0
405;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2018;95.4;92.0
406;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2021;96.3;93.5
407;Totaal;Particuliere huishoudens;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2024;93.2;91.5
408;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2002;87.6;83.5
409;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2006;87.6;84.7
410;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2009;89.7;83.6
411;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2012;88.2;84.7
412;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2015;85.5;83.7
413;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2018;84.1;85.1
414;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2021;83.3;85.4
415;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Waarde;2024;79.4;83.9
416;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2002;86.9;82.7
417;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2006;86.7;83.8
418;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2009;89.0;82.7
419;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2012;87.3;83.8
420;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2015;84.6;82.8
421;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2018;83.1;84.2
422;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2021;82.2;84.4
423;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2024;78.2;82.8
424;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2002;88.3;84.2
425;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2006;88.4;85.5
426;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2009;90.4;84.4
427;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2012;89.0;85.6
428;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2015;86.4;84.6
429;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2018;85.1;86.0
430;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2021;84.4;86.4
431;Totaal;Particuliere huishoudens;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2024;80.5;84.9
432;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2002;85.3;82.3
433;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2006;86.1;82.7
434;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2009;84.9;80.6
435;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2012;84.3;81.1
436;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2015;81.7;78.6
437;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2018;77.9;78.8
438;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2021;79.5;79.4
439;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Waarde;2024;75.6;78.3
440;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2002;84.7;81.6
441;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2006;85.4;82.0
442;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2009;84.2;79.9
443;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2012;83.5;80.3
444;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2015;80.9;77.7
445;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2018;77.0;77.9
446;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2021;78.5;78.4
447;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2024;74.5;77.3
448;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2002;85.9;82.9
449;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2006;86.7;83.4
450;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2009;85.6;81.3
451;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2012;85.0;81.8
452;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2015;82.5;79.4
453;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2018;78.8;79.6
454;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2021;80.5;80.4
455;Totaal;Particuliere huishoudens;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2024;76.7;79.3
456;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2002;90.3;84.7
457;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2006;91.2;85.8
458;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2009;90.6;83.4
459;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2012;89.1;83.2
460;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2015;86.7;81.2
461;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2018;82.9;82.0
462;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2021;84.4;82.2
463;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Waarde;2024;81.0;81.2
464;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2002;89.8;84.0
465;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2006;90.6;85.1
466;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2009;90.0;82.6
467;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2012;88.4;82.3
468;Totaal;Particuliere huishoudens;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2015;85.9;80.4
