ID;Geslacht;Onderwijssoort;Cluster;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholen_1
188;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2017/'18;9200.0
189;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2018/'19;9410.0
190;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2019/'20;9650.0
191;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2020/'21;9510.0
192;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2021/'22;9720.0
193;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2022/'23;9850.0
194;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2023/'24;10020.0
195;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Holland (PV);2024/'25;10120.0
196;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2011/'12;12930.0
197;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2012/'13;12940.0
198;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2013/'14;13410.0
199;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2014/'15;13480.0
200;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2015/'16;13210.0
201;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2016/'17;13280.0
202;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2017/'18;13670.0
203;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2018/'19;13970.0
204;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2019/'20;14290.0
205;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2020/'21;14400.0
206;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2021/'22;14700.0
207;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2022/'23;14710.0
208;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2023/'24;14810.0
209;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zuid-Holland (PV);2024/'25;14820.0
210;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2011/'12;1310.0
211;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2012/'13;1350.0
212;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2013/'14;1420.0
213;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2014/'15;1500.0
214;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2015/'16;1480.0
215;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2016/'17;1490.0
216;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2017/'18;1500.0
217;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2018/'19;1500.0
218;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2019/'20;1480.0
219;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2020/'21;1450.0
220;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2021/'22;1490.0
221;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2022/'23;1440.0
222;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2023/'24;1450.0
223;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Zeeland (PV);2024/'25;1520.0
224;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2011/'12;11040.0
225;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2012/'13;10990.0
226;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2013/'14;11130.0
227;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2014/'15;11110.0
228;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2015/'16;10750.0
229;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2016/'17;10830.0
230;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2017/'18;11100.0
231;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2018/'19;11340.0
232;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2019/'20;11590.0
233;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2020/'21;11730.0
234;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2021/'22;11910.0
235;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2022/'23;11950.0
236;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2023/'24;12170.0
237;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Noord-Brabant (PV);2024/'25;12330.0
238;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2011/'12;5580.0
239;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2012/'13;5730.0
240;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2013/'14;5830.0
241;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2014/'15;5680.0
242;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2015/'16;5340.0
243;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2016/'17;4980.0
244;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2017/'18;4900.0
245;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2018/'19;4870.0
246;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2019/'20;4880.0
247;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2020/'21;4950.0
248;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2021/'22;5220.0
249;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2022/'23;5190.0
250;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2023/'24;5240.0
251;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Limburg (PV);2024/'25;5470.0
252;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2011/'12;190.0
253;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2012/'13;230.0
254;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2013/'14;200.0
255;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2014/'15;170.0
256;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2015/'16;130.0
257;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2016/'17;120.0
258;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2017/'18;120.0
259;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2018/'19;130.0
260;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2019/'20;120.0
261;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2020/'21;120.0
262;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2021/'22;100.0
263;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2022/'23;60.0
264;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2023/'24;60.0
265;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Niet in te delen (PV);2024/'25;110.0
266;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2011/'12;2810.0
267;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2012/'13;2680.0
268;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2013/'14;2780.0
269;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2014/'15;2690.0
270;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2015/'16;2570.0
271;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2016/'17;2530.0
272;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2017/'18;2600.0
273;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2018/'19;2650.0
274;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2019/'20;2680.0
275;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2020/'21;2680.0
276;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2021/'22;2730.0
277;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2022/'23;2740.0
278;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2023/'24;2760.0
279;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Amsterdam;2024/'25;2740.0
280;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2011/'12;1780.0
281;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2012/'13;1700.0
282;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2013/'14;1770.0
283;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2014/'15;1770.0
284;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2015/'16;1730.0
285;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2016/'17;1710.0
286;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2017/'18;1830.0
287;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2018/'19;1900.0
288;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2019/'20;2010.0
289;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2020/'21;2030.0
290;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2021/'22;2020.0
291;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2022/'23;2050.0
292;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2023/'24;2040.0
293;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2024/'25;2020.0
294;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2011/'12;2770.0
295;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2012/'13;2740.0
296;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2013/'14;2780.0
297;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2014/'15;2790.0
298;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2015/'16;2830.0
299;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2016/'17;2820.0
300;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2017/'18;2950.0
301;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2018/'19;2990.0
302;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2019/'20;3020.0
303;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2020/'21;3020.0
304;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2021/'22;3030.0
305;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2022/'23;3040.0
306;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2023/'24;3070.0
307;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Rotterdam;2024/'25;3020.0
308;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2011/'12;1150.0
309;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2012/'13;1160.0
310;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2013/'14;1180.0
311;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2014/'15;1190.0
312;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2015/'16;1210.0
313;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2016/'17;1250.0
314;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2017/'18;1260.0
315;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2018/'19;1260.0
316;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2019/'20;1290.0
317;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2020/'21;1340.0
318;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2021/'22;1410.0
319;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2022/'23;1450.0
320;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2023/'24;1510.0
321;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Utrecht (gemeente);2024/'25;1540.0
322;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2011/'12;8510.0
323;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2012/'13;8290.0
324;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2013/'14;8500.0
325;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2014/'15;8440.0
326;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2015/'16;8330.0
327;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2016/'17;8320.0
328;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2017/'18;8640.0
329;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2018/'19;8800.0
330;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2019/'20;8990.0
331;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2020/'21;9070.0
332;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2021/'22;9190.0
333;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2022/'23;9270.0
334;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2023/'24;9370.0
335;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Vier grootste gemeenten (G4);2024/'25;9320.0
336;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;13550.0
337;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;13910.0
338;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;14590.0
339;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;15760.0
340;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;15670.0
341;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;15610.0
342;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;15940.0
343;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;16430.0
344;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;16780.0
345;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;17330.0
346;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;17710.0
347;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;18120.0
348;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;18700.0
349;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;19200.0
350;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2011/'12;47910.0
351;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2012/'13;48000.0
352;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2013/'14;47940.0
353;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2014/'15;46610.0
354;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2015/'16;44060.0
355;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2016/'17;42990.0
356;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2017/'18;42810.0
357;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2018/'19;43070.0
358;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2019/'20;43930.0
359;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2020/'21;43690.0
360;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2021/'22;44610.0
361;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2022/'23;44690.0
362;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2023/'24;45410.0
363;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Totaal;Totaal;Gemeenten < 100 000 inwoners;2024/'25;46110.0
