ID;Geslacht;Leeftijd;TypeInstelling;Zorgkenmerken;Diagnose;Perioden;GeslotenDBCS_1;GeopendeDBCS_2;LopendeDBCS_3
218;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG14 Totaal diabetische retina;2016;173855.0;173200.0;217465.0
219;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG14 Totaal diabetische retina;2017;175915.0;175015.0;218650.0
220;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG14 Totaal diabetische retina;2018;180485.0;179260.0;221975.0
221;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG14 Totaal diabetische retina;2019;182995.0;180495.0;221970.0
222;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG14 Totaal diabetische retina;2020;160920.0;159455.0;198410.0
223;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG14 Totaal diabetische retina;2021;179815.0;179635.0;217110.0
224;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2008;6655.0;6660.0;8805.0
225;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2009;6765.0;6815.0;8960.0
226;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2010;6865.0;6910.0;9110.0
227;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2011;7195.0;6830.0;9030.0
228;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2012;6210.0;6970.0;8925.0
229;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2013;6450.0;6535.0;9200.0
230;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2014;6315.0;6595.0;9265.0
231;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2015;7385.0;6495.0;9435.0
232;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2016;7295.0;7445.0;9450.0
233;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2017;7920.0;7930.0;10045.0
234;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2018;7995.0;8120.0;10235.0
235;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2019;8475.0;8455.0;10695.0
236;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2020;7315.0;7225.0;9445.0
237;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG15 Totaal bulbus / sclera;2021;7730.0;7875.0;10005.0
238;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2008;30090.0;30205.0;39380.0
239;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2009;31015.0;31205.0;40490.0
240;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2010;31975.0;32820.0;42300.0
241;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2011;34205.0;32645.0;42915.0
242;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2012;31310.0;37520.0;46355.0
243;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2013;34835.0;35250.0;50120.0
244;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2014;33625.0;33650.0;48880.0
245;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2015;36695.0;30640.0;45930.0
246;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2016;32075.0;31755.0;40845.0
247;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2017;32715.0;32450.0;41475.0
248;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2018;32400.0;32725.0;41480.0
249;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2019;33455.0;33495.0;42575.0
250;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2020;30140.0;30015.0;39135.0
251;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG16 Totaal neuro-ophthalmologie;2021;32035.0;32475.0;41460.0
252;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2008;202190.0;203360.0;316230.0
253;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2009;206325.0;209445.0;323485.0
254;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2010;215350.0;222705.0;339865.0
255;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2011;234255.0;231285.0;355350.0
256;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2012;233540.0;280870.0;401650.0
257;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2013;252060.0;255235.0;421000.0
258;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2014;248235.0;241390.0;414355.0
259;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2015;316875.0;247325.0;414925.0
260;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2016;325185.0;327660.0;424515.0
261;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2017;331335.0;330325.0;430485.0
262;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2018;329085.0;330270.0;429390.0
263;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2019;340700.0;339455.0;439725.0
264;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2020;295805.0;293645.0;392635.0
265;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG17 Totaal glaucoom;2021;325345.0;326525.0;423320.0
266;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2008;14110.0;12750.0;18600.0
267;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2009;11905.0;11075.0;15570.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2010;10955.0;10970.0;14635.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2011;16325.0;15395.0;19010.0
270;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2012;9360.0;10295.0;13395.0
271;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2013;9150.0;8720.0;12710.0
272;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2014;7770.0;7575.0;11135.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2015;9085.0;8755.0;12100.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2016;9120.0;8030.0;10985.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2017;6055.0;5810.0;7505.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2018;5035.0;4765.0;6210.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2019;4105.0;3880.0;5050.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2020;3685.0;3830.0;4775.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;OG18 Totaal overige diagnosen;2021;4225.0;4230.0;5320.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2008;1047935.0;1012810.0;1330305.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2009;1045910.0;1020120.0;1302490.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2010;1069065.0;1064725.0;1321300.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2011;1149410.0;1090010.0;1340425.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2012;939665.0;1199180.0;1387630.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2013;1056540.0;1059155.0;1501000.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2014;1026320.0;1035820.0;1479150.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2015;1222580.0;1090250.0;1538580.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2016;1205475.0;1212160.0;1528155.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2017;1214420.0;1215100.0;1537535.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2018;1222995.0;1221650.0;1544630.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2019;1237285.0;1238425.0;1559955.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2020;1074560.0;1041690.0;1364260.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO Totaal keel-, neus- en oorheelkunde;2021;1075485.0;1098925.0;1388515.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2008;548700.0;528405.0;706445.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2009;544430.0;527470.0;685215.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2010;557500.0;552945.0;693730.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2011;595865.0;561700.0;697125.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2012;479585.0;633680.0;733245.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2013;532300.0;530415.0;778975.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2014;506155.0;510690.0;757740.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2015;633385.0;560565.0;809870.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2016;636810.0;636230.0;813365.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2017;638965.0;638655.0;817040.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2018;644245.0;643650.0;821670.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2019;644080.0;641460.0;818835.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2020;555770.0;536945.0;711655.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO1 Totaal oorheelkunde;2021;548205.0;561120.0;716955.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2008;206435.0;201470.0;260335.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2009;207705.0;204495.0;258395.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2010;214315.0;214805.0;265495.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2011;231880.0;219015.0;269925.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2012;196225.0;245545.0;283010.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2013;224315.0;225900.0;312210.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2014;218105.0;219150.0;307005.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2015;251410.0;222600.0;310725.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2016;241050.0;244540.0;304200.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2017;238875.0;238475.0;299785.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2018;242440.0;243345.0;304230.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2019;250615.0;252255.0;314030.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2020;217355.0;209925.0;273320.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO2 Totaal neus en/of bijholten;2021;221895.0;227030.0;282975.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2008;234825.0;227600.0;292005.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2009;239685.0;235570.0;292750.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2010;245805.0;246195.0;299265.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2011;269940.0;259240.0;312040.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2012;225030.0;274770.0;316545.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2013;256430.0;259070.0;350220.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2014;258640.0;261380.0;354185.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2015;288520.0;261570.0;356150.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2016;278345.0;281665.0;348255.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2017;283650.0;283950.0;353555.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2018;281070.0;279695.0;349555.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2019;286595.0;288330.0;356780.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2020;250295.0;243870.0;314020.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO3 Totaal mondholte/pharynx/larynx;2021;249885.0;254095.0;317780.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2008;7380.0;7180.0;10075.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2009;7570.0;7570.0;10265.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2010;8060.0;8110.0;10810.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2011;8580.0;8530.0;11275.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2012;8050.0;9320.0;11970.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2013;9150.0;9400.0;13305.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2014;9110.0;9365.0;13395.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2015;10820.0;9635.0;13760.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2016;10745.0;10615.0;13540.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2017;10765.0;10875.0;13725.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2018;11145.0;11195.0;14150.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2019;11570.0;11695.0;14700.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2020;10900.0;10735.0;13865.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO4 Totaal speekselklieren;2021;11280.0;11575.0;14540.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2008;9475.0;9340.0;12385.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2009;9530.0;9345.0;12250.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2010;9765.0;9775.0;12500.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2011;10675.0;10570.0;13275.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2012;9675.0;11540.0;14175.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2013;11570.0;11430.0;15885.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2014;10750.0;10860.0;15080.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2015;11800.0;10280.0;14520.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2016;10705.0;10910.0;13595.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2017;11130.0;11185.0;14010.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2018;11280.0;11230.0;14105.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2019;11190.0;11210.0;14030.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2020;10420.0;10575.0;13420.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO5 Totaal hals;2021;11355.0;11515.0;14505.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2008;3865.0;3800.0;5280.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2009;4005.0;4035.0;5450.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2010;4115.0;4025.0;5470.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2011;4390.0;4245.0;5560.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2012;3800.0;4265.0;5445.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2013;4305.0;4440.0;6055.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2014;4285.0;4400.0;6070.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2015;5300.0;4925.0;6615.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2016;5135.0;5135.0;6435.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2017;5125.0;5070.0;6395.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2018;5220.0;5270.0;6535.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2019;5165.0;5120.0;6435.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2020;4795.0;4720.0;5995.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO6 Totaal luchtweg;2021;4930.0;5085.0;6280.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2008;37255.0;35015.0;43780.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2009;32995.0;31635.0;38165.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2010;29505.0;28865.0;34035.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2011;28075.0;26710.0;31225.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2012;17295.0;20065.0;23240.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2013;18475.0;18505.0;24345.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2014;19275.0;19980.0;25675.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2015;21345.0;20670.0;26935.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2016;22685.0;23065.0;28770.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2017;25905.0;26885.0;33030.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2018;27595.0;27260.0;34385.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2019;28065.0;28360.0;35140.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2020;25015.0;24920.0;31990.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;KO7 Totaal overige diagnosen KNO;2021;27935.0;28505.0;35480.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2008;2001590.0;2013350.0;2448925.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2009;2000385.0;2006165.0;2453495.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2010;1993125.0;2002240.0;2455355.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2011;2009825.0;1978205.0;2437500.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2012;1812655.0;2116835.0;2553795.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2013;1945125.0;1930250.0;2653530.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2014;1851305.0;1850490.0;2555375.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2015;1974645.0;1745625.0;2442175.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2016;1907955.0;1904300.0;2371825.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2017;1885715.0;1886655.0;2349975.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2018;1901170.0;1904125.0;2367985.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2019;1920145.0;1922585.0;2389035.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2020;1765510.0;1724455.0;2192940.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH Totaal chirurgie;2021;1811125.0;1853685.0;2280775.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2008;495685.0;491205.0;576375.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2009;483565.0;482705.0;563395.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2010;481685.0;481855.0;561685.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2011;497560.0;493375.0;572675.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2012;449145.0;512080.0;588690.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2013;470815.0;462920.0;600585.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2014;444090.0;443435.0;572515.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2015;444120.0;407885.0;534555.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2016;421420.0;423005.0;513270.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2017;426340.0;427525.0;520095.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2018;433765.0;436130.0;529820.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2019;446385.0;447165.0;543185.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2020;395915.0;387060.0;483820.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;CH1 Totaal alg.chir/chirurgie kinderen;2021;420360.0;432700.0;520575.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;"CH1.1 Totaal hoofd/hals; alg.chir.";2008;965.0;955.0;1220.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;"CH1.1 Totaal hoofd/hals; alg.chir.";2009;950.0;930.0;1185.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;"CH1.1 Totaal hoofd/hals; alg.chir.";2010;915.0;930.0;1170.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;"CH1.1 Totaal hoofd/hals; alg.chir.";2011;930.0;935.0;1190.0
