ID;Geslacht;SamenstellingHuishouden;Regio;Bewoners_1
963;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Haarlem;1268.0
964;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Groningen;1112.0
965;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Eindhoven;1608.0
966;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Nijmegen;2290.0
967;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Tilburg;1416.0
968;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Arnhem;1258.0
969;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Leiden;548.0
970;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Maastricht;1229.0
971;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Apeldoorn;1511.0
972;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Hilversum;407.0
973;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Dordrecht;181.0
974;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Schiedam;384.0
975;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Enschede;96.0
976;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Delft;1030.0
977;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Leeuwarden;772.0
978;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Heerlen;388.0
979;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Breda;1309.0
980;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;'s-Hertogenbosch;1445.0
981;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Velsen;329.0
982;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Emmen;72.0
983;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Zwolle;350.0
984;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Amersfoort;1228.0
985;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Kerkrade;755.0
986;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Deventer;1000.0
987;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Hengelo (O.);30.0
988;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Zaandam;169.0
989;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Almelo;154.0
990;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Lonneker;4.0
991;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Ede;121.0
992;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Helder (Den);1359.0
993;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Gouda;197.0
994;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Alkmaar;301.0
995;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Vlaardingen;79.0
996;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Haarlemmermeer;0.0
997;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Helmond;111.0
998;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Bussum;149.0
999;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Zeist;1390.0
1000;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Rheden;436.0
1001;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Venlo;569.0
1002;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Roosendaal en Nispen;485.0
1003;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Vlissingen;587.0
1004;Totaal mannen en vrouwen;Ov. bev. voor wie de inst. is bestemd;Bergen op Zoom;1300.0
1005;Mannen;Totale bevolking;Nederland;3942676.0
1006;Mannen;Totale bevolking;Groningen (provincie);195240.0
1007;Mannen;Totale bevolking;Friesland;200079.0
1008;Mannen;Totale bevolking;Drenthe;114795.0
1009;Mannen;Totale bevolking;Overijssel;263602.0
1010;Mannen;Totale bevolking;Gelderland;417397.0
1011;Mannen;Totale bevolking;Utrecht (provincie);199548.0
1012;Mannen;Totale bevolking;Noord-Holland;737129.0
1013;Mannen;Totale bevolking;Zuid-Holland;957413.0
1014;Mannen;Totale bevolking;Zeeland;123914.0
1015;Mannen;Totale bevolking;Noord-Brabant;452367.0
1016;Mannen;Totale bevolking;Limburg;281192.0
1017;Mannen;Totale bevolking;Gemeenten met meer dan 100000 inwoners;1038157.0
1018;Mannen;Totale bevolking;Gemeenten met 50001 - 100000 inwoners;388461.0
1019;Mannen;Totale bevolking;Gemeenten met 20001 - 50000 inwoners;450101.0
1020;Mannen;Totale bevolking;Gemeenten met 10001 - 20000 inwoners;589609.0
1021;Mannen;Totale bevolking;Gemeenten met 5001 - 10000 inwoners;613151.0
1022;Mannen;Totale bevolking;Gemeenten met 2001 - 5000 inwoners;623616.0
1023;Mannen;Totale bevolking;Gemeenten met 1001 - 2000 inwoners;179342.0
1024;Mannen;Totale bevolking;Gemeenten met 501 - 1000 inwoners;54549.0
1025;Mannen;Totale bevolking;Gemeenten met 500 of minder inwoners;5690.0
1026;Mannen;Totale bevolking;Amsterdam;365512.0
1027;Mannen;Totale bevolking;Rotterdam;290051.0
1028;Mannen;Totale bevolking;'s-Gravenhage;201071.0
1029;Mannen;Totale bevolking;Utrecht;74573.0
1030;Mannen;Totale bevolking;Haarlem;56921.0
1031;Mannen;Totale bevolking;Groningen;50029.0
1032;Mannen;Totale bevolking;Eindhoven;48520.0
1033;Mannen;Totale bevolking;Nijmegen;39181.0
1034;Mannen;Totale bevolking;Tilburg;38804.0
1035;Mannen;Totale bevolking;Arnhem;37093.0
1036;Mannen;Totale bevolking;Leiden;34261.0
1037;Mannen;Totale bevolking;Maastricht;29099.0
1038;Mannen;Totale bevolking;Apeldoorn;29860.0
1039;Mannen;Totale bevolking;Hilversum;26995.0
1040;Mannen;Totale bevolking;Dordrecht;27607.0
1041;Mannen;Totale bevolking;Schiedam;26219.0
1042;Mannen;Totale bevolking;Enschede;25496.0
1043;Mannen;Totale bevolking;Delft;25326.0
1044;Mannen;Totale bevolking;Leeuwarden;23180.0
1045;Mannen;Totale bevolking;Heerlen;24173.0
1046;Mannen;Totale bevolking;Breda;21154.0
1047;Mannen;Totale bevolking;'s-Hertogenbosch;20045.0
1048;Mannen;Totale bevolking;Velsen;20769.0
1049;Mannen;Totale bevolking;Emmen;21082.0
1050;Mannen;Totale bevolking;Zwolle;19799.0
1051;Mannen;Totale bevolking;Amersfoort;18886.0
1052;Mannen;Totale bevolking;Kerkrade;19316.0
1053;Mannen;Totale bevolking;Deventer;17909.0
1054;Mannen;Totale bevolking;Hengelo (O.);17271.0
1055;Mannen;Totale bevolking;Zaandam;16769.0
1056;Mannen;Totale bevolking;Almelo;15806.0
1057;Mannen;Totale bevolking;Lonneker;15991.0
1058;Mannen;Totale bevolking;Ede;15782.0
1059;Mannen;Totale bevolking;Helder (Den);15203.0
1060;Mannen;Totale bevolking;Gouda;14238.0
1061;Mannen;Totale bevolking;Alkmaar;13657.0
1062;Mannen;Totale bevolking;Vlaardingen;13853.0
1063;Mannen;Totale bevolking;Haarlemmermeer;13797.0
1064;Mannen;Totale bevolking;Helmond;12756.0
1065;Mannen;Totale bevolking;Bussum;11325.0
1066;Mannen;Totale bevolking;Zeist;11386.0
1067;Mannen;Totale bevolking;Rheden;11733.0
1068;Mannen;Totale bevolking;Venlo;11814.0
1069;Mannen;Totale bevolking;Roosendaal en Nispen;10811.0
1070;Mannen;Totale bevolking;Vlissingen;10892.0
1071;Mannen;Totale bevolking;Bergen op Zoom;10704.0
1072;Mannen;Afzonderlijk levende personen;Nederland;81778.0
1073;Mannen;Afzonderlijk levende personen;Groningen (provincie);2982.0
1074;Mannen;Afzonderlijk levende personen;Friesland;2714.0
1075;Mannen;Afzonderlijk levende personen;Drenthe;1082.0
1076;Mannen;Afzonderlijk levende personen;Overijssel;3164.0
1077;Mannen;Afzonderlijk levende personen;Gelderland;6072.0
1078;Mannen;Afzonderlijk levende personen;Utrecht (provincie);3757.0
1079;Mannen;Afzonderlijk levende personen;Noord-Holland;21881.0
1080;Mannen;Afzonderlijk levende personen;Zuid-Holland;24795.0
1081;Mannen;Afzonderlijk levende personen;Zeeland;1914.0
1082;Mannen;Afzonderlijk levende personen;Noord-Brabant;7094.0
1083;Mannen;Afzonderlijk levende personen;Limburg;6323.0
1084;Mannen;Afzonderlijk levende personen;Gemeenten met meer dan 100000 inwoners;37386.0
1085;Mannen;Afzonderlijk levende personen;Gemeenten met 50001 - 100000 inwoners;7930.0
1086;Mannen;Afzonderlijk levende personen;Gemeenten met 20001 - 50000 inwoners;7231.0
1087;Mannen;Afzonderlijk levende personen;Gemeenten met 10001 - 20000 inwoners;9191.0
1088;Mannen;Afzonderlijk levende personen;Gemeenten met 5001 - 10000 inwoners;8111.0
1089;Mannen;Afzonderlijk levende personen;Gemeenten met 2001 - 5000 inwoners;8230.0
1090;Mannen;Afzonderlijk levende personen;Gemeenten met 1001 - 2000 inwoners;2777.0
1091;Mannen;Afzonderlijk levende personen;Gemeenten met 501 - 1000 inwoners;828.0
1092;Mannen;Afzonderlijk levende personen;Gemeenten met 500 of minder inwoners;94.0
1093;Mannen;Afzonderlijk levende personen;Amsterdam;16048.0
1094;Mannen;Afzonderlijk levende personen;Rotterdam;6524.0
1095;Mannen;Afzonderlijk levende personen;'s-Gravenhage;10210.0
1096;Mannen;Afzonderlijk levende personen;Utrecht;2106.0
1097;Mannen;Afzonderlijk levende personen;Haarlem;1141.0
1098;Mannen;Afzonderlijk levende personen;Groningen;1357.0
1099;Mannen;Afzonderlijk levende personen;Eindhoven;439.0
1100;Mannen;Afzonderlijk levende personen;Nijmegen;744.0
1101;Mannen;Afzonderlijk levende personen;Tilburg;605.0
1102;Mannen;Afzonderlijk levende personen;Arnhem;906.0
1103;Mannen;Afzonderlijk levende personen;Leiden;1570.0
1104;Mannen;Afzonderlijk levende personen;Maastricht;688.0
1105;Mannen;Afzonderlijk levende personen;Apeldoorn;325.0
1106;Mannen;Afzonderlijk levende personen;Hilversum;488.0
1107;Mannen;Afzonderlijk levende personen;Dordrecht;571.0
1108;Mannen;Afzonderlijk levende personen;Schiedam;262.0
1109;Mannen;Afzonderlijk levende personen;Enschede;238.0
1110;Mannen;Afzonderlijk levende personen;Delft;1094.0
1111;Mannen;Afzonderlijk levende personen;Leeuwarden;238.0
1112;Mannen;Afzonderlijk levende personen;Heerlen;571.0
1113;Mannen;Afzonderlijk levende personen;Breda;286.0
1114;Mannen;Afzonderlijk levende personen;'s-Hertogenbosch;571.0
1115;Mannen;Afzonderlijk levende personen;Velsen;401.0
1116;Mannen;Afzonderlijk levende personen;Emmen;168.0
1117;Mannen;Afzonderlijk levende personen;Zwolle;409.0
1118;Mannen;Afzonderlijk levende personen;Amersfoort;307.0
1119;Mannen;Afzonderlijk levende personen;Kerkrade;338.0
1120;Mannen;Afzonderlijk levende personen;Deventer;457.0
1121;Mannen;Afzonderlijk levende personen;Hengelo (O.);213.0
1122;Mannen;Afzonderlijk levende personen;Zaandam;210.0
1123;Mannen;Afzonderlijk levende personen;Almelo;159.0
1124;Mannen;Afzonderlijk levende personen;Lonneker;67.0
1125;Mannen;Afzonderlijk levende personen;Ede;219.0
1126;Mannen;Afzonderlijk levende personen;Helder (Den);236.0
1127;Mannen;Afzonderlijk levende personen;Gouda;247.0
1128;Mannen;Afzonderlijk levende personen;Alkmaar;245.0
1129;Mannen;Afzonderlijk levende personen;Vlaardingen;95.0
1130;Mannen;Afzonderlijk levende personen;Haarlemmermeer;138.0
1131;Mannen;Afzonderlijk levende personen;Helmond;148.0
1132;Mannen;Afzonderlijk levende personen;Bussum;123.0
1133;Mannen;Afzonderlijk levende personen;Zeist;185.0
1134;Mannen;Afzonderlijk levende personen;Rheden;160.0
1135;Mannen;Afzonderlijk levende personen;Venlo;390.0
1136;Mannen;Afzonderlijk levende personen;Roosendaal en Nispen;285.0
1137;Mannen;Afzonderlijk levende personen;Vlissingen;164.0
1138;Mannen;Afzonderlijk levende personen;Bergen op Zoom;201.0
1139;Mannen;Totaal leden van huisgezinnen;Nederland;3802160.0
1140;Mannen;Totaal leden van huisgezinnen;Groningen (provincie);191237.0
1141;Mannen;Totaal leden van huisgezinnen;Friesland;196144.0
1142;Mannen;Totaal leden van huisgezinnen;Drenthe;111695.0
1143;Mannen;Totaal leden van huisgezinnen;Overijssel;258902.0
1144;Mannen;Totaal leden van huisgezinnen;Gelderland;403853.0
1145;Mannen;Totaal leden van huisgezinnen;Utrecht (provincie);192547.0
1146;Mannen;Totaal leden van huisgezinnen;Noord-Holland;705366.0
1147;Mannen;Totaal leden van huisgezinnen;Zuid-Holland;923415.0
1148;Mannen;Totaal leden van huisgezinnen;Zeeland;120600.0
1149;Mannen;Totaal leden van huisgezinnen;Noord-Brabant;432352.0
1150;Mannen;Totaal leden van huisgezinnen;Limburg;266049.0
1151;Mannen;Totaal leden van huisgezinnen;Gemeenten met meer dan 100000 inwoners;990762.0
1152;Mannen;Totaal leden van huisgezinnen;Gemeenten met 50001 - 100000 inwoners;373713.0
1153;Mannen;Totaal leden van huisgezinnen;Gemeenten met 20001 - 50000 inwoners;434469.0
1154;Mannen;Totaal leden van huisgezinnen;Gemeenten met 10001 - 20000 inwoners;569760.0
1155;Mannen;Totaal leden van huisgezinnen;Gemeenten met 5001 - 10000 inwoners;595144.0
1156;Mannen;Totaal leden van huisgezinnen;Gemeenten met 2001 - 5000 inwoners;604565.0
1157;Mannen;Totaal leden van huisgezinnen;Gemeenten met 1001 - 2000 inwoners;174694.0
1158;Mannen;Totaal leden van huisgezinnen;Gemeenten met 501 - 1000 inwoners;53498.0
1159;Mannen;Totaal leden van huisgezinnen;Gemeenten met 500 of minder inwoners;5555.0
1160;Mannen;Totaal leden van huisgezinnen;Amsterdam;345401.0
1161;Mannen;Totaal leden van huisgezinnen;Rotterdam;281787.0
1162;Mannen;Totaal leden van huisgezinnen;'s-Gravenhage;188443.0
1163;Mannen;Totaal leden van huisgezinnen;Utrecht;71522.0
1164;Mannen;Totaal leden van huisgezinnen;Haarlem;55348.0
1165;Mannen;Totaal leden van huisgezinnen;Groningen;48261.0
1166;Mannen;Totaal leden van huisgezinnen;Eindhoven;47003.0
1167;Mannen;Totaal leden van huisgezinnen;Nijmegen;36891.0
1168;Mannen;Totaal leden van huisgezinnen;Tilburg;37445.0
1169;Mannen;Totaal leden van huisgezinnen;Arnhem;35483.0
1170;Mannen;Totaal leden van huisgezinnen;Leiden;32446.0
1171;Mannen;Totaal leden van huisgezinnen;Maastricht;27880.0
1172;Mannen;Totaal leden van huisgezinnen;Apeldoorn;28566.0
1173;Mannen;Totaal leden van huisgezinnen;Hilversum;26277.0
1174;Mannen;Totaal leden van huisgezinnen;Dordrecht;26968.0
1175;Mannen;Totaal leden van huisgezinnen;Schiedam;25779.0
1176;Mannen;Totaal leden van huisgezinnen;Enschede;25201.0
1177;Mannen;Totaal leden van huisgezinnen;Delft;23774.0
1178;Mannen;Totaal leden van huisgezinnen;Leeuwarden;22534.0
1179;Mannen;Totaal leden van huisgezinnen;Heerlen;23543.0
1180;Mannen;Totaal leden van huisgezinnen;Breda;20080.0
1181;Mannen;Totaal leden van huisgezinnen;'s-Hertogenbosch;18817.0
1182;Mannen;Totaal leden van huisgezinnen;Velsen;20215.0
1183;Mannen;Totaal leden van huisgezinnen;Emmen;20892.0
1184;Mannen;Totaal leden van huisgezinnen;Zwolle;19249.0
1185;Mannen;Totaal leden van huisgezinnen;Amersfoort;17810.0
1186;Mannen;Totaal leden van huisgezinnen;Kerkrade;18281.0
1187;Mannen;Totaal leden van huisgezinnen;Deventer;16920.0
1188;Mannen;Totaal leden van huisgezinnen;Hengelo (O.);17040.0
1189;Mannen;Totaal leden van huisgezinnen;Zaandam;16466.0
1190;Mannen;Totaal leden van huisgezinnen;Almelo;15625.0
1191;Mannen;Totaal leden van huisgezinnen;Lonneker;15922.0
1192;Mannen;Totaal leden van huisgezinnen;Ede;15500.0
1193;Mannen;Totaal leden van huisgezinnen;Helder (Den);13674.0
1194;Mannen;Totaal leden van huisgezinnen;Gouda;13891.0
1195;Mannen;Totaal leden van huisgezinnen;Alkmaar;13307.0
1196;Mannen;Totaal leden van huisgezinnen;Vlaardingen;13723.0
1197;Mannen;Totaal leden van huisgezinnen;Haarlemmermeer;13659.0
1198;Mannen;Totaal leden van huisgezinnen;Helmond;12571.0
1199;Mannen;Totaal leden van huisgezinnen;Bussum;11178.0
1200;Mannen;Totaal leden van huisgezinnen;Zeist;10568.0
1201;Mannen;Totaal leden van huisgezinnen;Rheden;11526.0
1202;Mannen;Totaal leden van huisgezinnen;Venlo;11205.0
1203;Mannen;Totaal leden van huisgezinnen;Roosendaal en Nispen;10311.0
1204;Mannen;Totaal leden van huisgezinnen;Vlissingen;10201.0
1205;Mannen;Totaal leden van huisgezinnen;Bergen op Zoom;9761.0
1206;Mannen;Hoofden van huisgezinnen;Nederland;1575129.0
1207;Mannen;Hoofden van huisgezinnen;Groningen (provincie);83274.0
1208;Mannen;Hoofden van huisgezinnen;Friesland;86547.0
1209;Mannen;Hoofden van huisgezinnen;Drenthe;42363.0
1210;Mannen;Hoofden van huisgezinnen;Overijssel;100023.0
1211;Mannen;Hoofden van huisgezinnen;Gelderland;156004.0
1212;Mannen;Hoofden van huisgezinnen;Utrecht (provincie);80632.0
1213;Mannen;Hoofden van huisgezinnen;Noord-Holland;322196.0
1214;Mannen;Hoofden van huisgezinnen;Zuid-Holland;397192.0
1215;Mannen;Hoofden van huisgezinnen;Zeeland;53273.0
1216;Mannen;Hoofden van huisgezinnen;Noord-Brabant;157293.0
1217;Mannen;Hoofden van huisgezinnen;Limburg;96332.0
1218;Mannen;Hoofden van huisgezinnen;Gemeenten met meer dan 100000 inwoners;456413.0
1219;Mannen;Hoofden van huisgezinnen;Gemeenten met 50001 - 100000 inwoners;156245.0
1220;Mannen;Hoofden van huisgezinnen;Gemeenten met 20001 - 50000 inwoners;182712.0
1221;Mannen;Hoofden van huisgezinnen;Gemeenten met 10001 - 20000 inwoners;229490.0
1222;Mannen;Hoofden van huisgezinnen;Gemeenten met 5001 - 10000 inwoners;228018.0
1223;Mannen;Hoofden van huisgezinnen;Gemeenten met 2001 - 5000 inwoners;231994.0
1224;Mannen;Hoofden van huisgezinnen;Gemeenten met 1001 - 2000 inwoners;66687.0
1225;Mannen;Hoofden van huisgezinnen;Gemeenten met 501 - 1000 inwoners;21261.0
1226;Mannen;Hoofden van huisgezinnen;Gemeenten met 500 of minder inwoners;2309.0
1227;Mannen;Hoofden van huisgezinnen;Amsterdam;164110.0
1228;Mannen;Hoofden van huisgezinnen;Rotterdam;124076.0
1229;Mannen;Hoofden van huisgezinnen;'s-Gravenhage;89208.0
1230;Mannen;Hoofden van huisgezinnen;Utrecht;31384.0
1231;Mannen;Hoofden van huisgezinnen;Haarlem;25707.0
1232;Mannen;Hoofden van huisgezinnen;Groningen;21928.0
1233;Mannen;Hoofden van huisgezinnen;Eindhoven;16902.0
1234;Mannen;Hoofden van huisgezinnen;Nijmegen;15351.0
1235;Mannen;Hoofden van huisgezinnen;Tilburg;14907.0
1236;Mannen;Hoofden van huisgezinnen;Arnhem;15842.0
1237;Mannen;Hoofden van huisgezinnen;Leiden;14071.0
1238;Mannen;Hoofden van huisgezinnen;Maastricht;11830.0
1239;Mannen;Hoofden van huisgezinnen;Apeldoorn;12104.0
1240;Mannen;Hoofden van huisgezinnen;Hilversum;11760.0
1241;Mannen;Hoofden van huisgezinnen;Dordrecht;12011.0
1242;Mannen;Hoofden van huisgezinnen;Schiedam;10788.0
1243;Mannen;Hoofden van huisgezinnen;Enschede;10690.0
1244;Mannen;Hoofden van huisgezinnen;Delft;9989.0
1245;Mannen;Hoofden van huisgezinnen;Leeuwarden;10454.0
1246;Mannen;Hoofden van huisgezinnen;Heerlen;8775.0
1247;Mannen;Hoofden van huisgezinnen;Breda;8592.0
1248;Mannen;Hoofden van huisgezinnen;'s-Hertogenbosch;7423.0
1249;Mannen;Hoofden van huisgezinnen;Velsen;8790.0
1250;Mannen;Hoofden van huisgezinnen;Emmen;7395.0
1251;Mannen;Hoofden van huisgezinnen;Zwolle;8645.0
1252;Mannen;Hoofden van huisgezinnen;Amersfoort;7637.0
1253;Mannen;Hoofden van huisgezinnen;Kerkrade;7092.0
1254;Mannen;Hoofden van huisgezinnen;Deventer;7717.0
1255;Mannen;Hoofden van huisgezinnen;Hengelo (O.);7217.0
1256;Mannen;Hoofden van huisgezinnen;Zaandam;7598.0
1257;Mannen;Hoofden van huisgezinnen;Almelo;6715.0
1258;Mannen;Hoofden van huisgezinnen;Lonneker;6201.0
1259;Mannen;Hoofden van huisgezinnen;Ede;6045.0
1260;Mannen;Hoofden van huisgezinnen;Helder (Den);6637.0
1261;Mannen;Hoofden van huisgezinnen;Gouda;6094.0
1262;Mannen;Hoofden van huisgezinnen;Alkmaar;6151.0
1263;Mannen;Hoofden van huisgezinnen;Vlaardingen;5519.0
1264;Mannen;Hoofden van huisgezinnen;Haarlemmermeer;5208.0
1265;Mannen;Hoofden van huisgezinnen;Helmond;4490.0
1266;Mannen;Hoofden van huisgezinnen;Bussum;5086.0
1267;Mannen;Hoofden van huisgezinnen;Zeist;4760.0
1268;Mannen;Hoofden van huisgezinnen;Rheden;5052.0
1269;Mannen;Hoofden van huisgezinnen;Venlo;4383.0
1270;Mannen;Hoofden van huisgezinnen;Roosendaal en Nispen;4098.0
1271;Mannen;Hoofden van huisgezinnen;Vlissingen;4853.0
1272;Mannen;Hoofden van huisgezinnen;Bergen op Zoom;4085.0
1273;Mannen;Echtgenotes;Nederland;
1274;Mannen;Echtgenotes;Groningen (provincie);
1275;Mannen;Echtgenotes;Friesland;
1276;Mannen;Echtgenotes;Drenthe;
1277;Mannen;Echtgenotes;Overijssel;
1278;Mannen;Echtgenotes;Gelderland;
1279;Mannen;Echtgenotes;Utrecht (provincie);
1280;Mannen;Echtgenotes;Noord-Holland;
1281;Mannen;Echtgenotes;Zuid-Holland;
1282;Mannen;Echtgenotes;Zeeland;
1283;Mannen;Echtgenotes;Noord-Brabant;
1284;Mannen;Echtgenotes;Limburg;
1285;Mannen;Echtgenotes;Gemeenten met meer dan 100000 inwoners;
1286;Mannen;Echtgenotes;Gemeenten met 50001 - 100000 inwoners;
1287;Mannen;Echtgenotes;Gemeenten met 20001 - 50000 inwoners;
1288;Mannen;Echtgenotes;Gemeenten met 10001 - 20000 inwoners;
1289;Mannen;Echtgenotes;Gemeenten met 5001 - 10000 inwoners;
1290;Mannen;Echtgenotes;Gemeenten met 2001 - 5000 inwoners;
1291;Mannen;Echtgenotes;Gemeenten met 1001 - 2000 inwoners;
1292;Mannen;Echtgenotes;Gemeenten met 501 - 1000 inwoners;
1293;Mannen;Echtgenotes;Gemeenten met 500 of minder inwoners;
1294;Mannen;Echtgenotes;Amsterdam;
1295;Mannen;Echtgenotes;Rotterdam;
1296;Mannen;Echtgenotes;'s-Gravenhage;
1297;Mannen;Echtgenotes;Utrecht;
1298;Mannen;Echtgenotes;Haarlem;
1299;Mannen;Echtgenotes;Groningen;
1300;Mannen;Echtgenotes;Eindhoven;
