ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
96;Total male and female;15 to 74 years;Single person;2003 4th quarter;1883.0;1084.0;989.0;857.0;698.0;159.0;132.0;102.0;29.0;1.0;0.0;340.0;127.0;76.0;51.0;212.0;71.0;141.0;650.0;95.0;8.7;799.0;57.6;52.5
97;Total male and female;15 to 74 years;Single person;2003;1879.0;1091.0;1000.0;869.0;710.0;159.0;131.0;103.0;28.0;1.0;0.0;347.0;135.0;85.0;51.0;212.0;72.0;140.0;653.0;91.0;8.4;788.0;58.1;53.2
98;Total male and female;15 to 74 years;Single person;2004 1st quarter;1891.0;1101.0;1003.0;871.0;720.0;151.0;132.0;104.0;27.0;2.0;0.0;351.0;133.0;85.0;48.0;218.0;70.0;147.0;652.0;98.0;8.9;790.0;58.2;53.0
99;Total male and female;15 to 74 years;Single person;2004 2nd quarter;1880.0;1095.0;987.0;865.0;705.0;160.0;123.0;98.0;23.0;1.0;0.0;344.0;129.0;77.0;52.0;214.0;72.0;142.0;644.0;108.0;9.8;785.0;58.3;52.5
100;Total male and female;15 to 74 years;Single person;2004 3rd quarter;1891.0;1109.0;1005.0;871.0;708.0;163.0;134.0;107.0;26.0;1.0;0.0;347.0;125.0;75.0;50.0;222.0;77.0;146.0;658.0;104.0;9.4;782.0;58.6;53.1
101;Total male and female;15 to 74 years;Single person;2004 4th quarter;1895.0;1129.0;1033.0;899.0;724.0;175.0;134.0;108.0;25.0;1.0;0.0;363.0;136.0;83.0;53.0;227.0;84.0;143.0;670.0;96.0;8.5;765.0;59.6;54.5
102;Total male and female;15 to 74 years;Single person;2004;1889.0;1109.0;1007.0;876.0;714.0;162.0;131.0;104.0;25.0;1.0;0.0;351.0;131.0;80.0;51.0;220.0;76.0;145.0;656.0;101.0;9.1;781.0;58.7;53.3
103;Total male and female;15 to 74 years;Single person;2005 1st quarter;1942.0;1149.0;1042.0;896.0;728.0;168.0;146.0;117.0;28.0;1.0;0.0;374.0;155.0;96.0;59.0;219.0;79.0;140.0;667.0;108.0;9.4;793.0;59.2;53.6
104;Total male and female;15 to 74 years;Single person;2005 2nd quarter;1919.0;1146.0;1040.0;898.0;731.0;167.0;142.0;113.0;28.0;1.0;0.0;364.0;141.0;88.0;53.0;223.0;81.0;142.0;676.0;106.0;9.3;773.0;59.7;54.2
105;Total male and female;15 to 74 years;Single person;2005 3rd quarter;1925.0;1143.0;1038.0;901.0;734.0;167.0;137.0;106.0;31.0;1.0;0.0;353.0;124.0;73.0;51.0;229.0;77.0;152.0;685.0;105.0;9.2;782.0;59.4;53.9
106;Total male and female;15 to 74 years;Single person;2005 4th quarter;1912.0;1137.0;1035.0;898.0;717.0;180.0;137.0;106.0;30.0;1.0;0.0;360.0;138.0;82.0;56.0;222.0;73.0;149.0;675.0;102.0;9.0;775.0;59.5;54.1
107;Total male and female;15 to 74 years;Single person;2005;1925.0;1144.0;1039.0;898.0;727.0;171.0;141.0;111.0;29.0;1.0;0.0;363.0;139.0;85.0;55.0;223.0;78.0;146.0;676.0;105.0;9.2;781.0;59.4;54.0
108;Total male and female;15 to 74 years;Single person;2006 1st quarter;1927.0;1165.0;1062.0;924.0;749.0;175.0;138.0;108.0;29.0;1.0;0.0;365.0;137.0;83.0;54.0;228.0;71.0;157.0;697.0;102.0;8.8;762.0;60.4;55.1
109;Total male and female;15 to 74 years;Single person;2006 2nd quarter;1908.0;1145.0;1055.0;921.0;737.0;184.0;133.0;104.0;29.0;0.0;0.0;361.0;140.0;85.0;54.0;221.0;72.0;149.0;694.0;90.0;7.9;764.0;60.0;55.3
110;Total male and female;15 to 74 years;Single person;2006 3rd quarter;1921.0;1164.0;1080.0;942.0;751.0;190.0;138.0;106.0;32.0;0.0;0.0;365.0;140.0;80.0;60.0;226.0;77.0;149.0;714.0;84.0;7.2;758.0;60.6;56.2
111;Total male and female;15 to 74 years;Single person;2006 4th quarter;1899.0;1148.0;1074.0;932.0;740.0;193.0;141.0;112.0;29.0;0.0;0.0;370.0;146.0;92.0;54.0;224.0;76.0;148.0;704.0;74.0;6.5;751.0;60.5;56.5
112;Total male and female;15 to 74 years;Single person;2006;1914.0;1155.0;1068.0;930.0;744.0;186.0;138.0;108.0;30.0;0.0;0.0;365.0;141.0;85.0;56.0;224.0;74.0;151.0;702.0;88.0;7.6;759.0;60.4;55.8
113;Total male and female;15 to 74 years;Single person;2007 1st quarter;1927.0;1193.0;1107.0;959.0;765.0;194.0;148.0;117.0;30.0;1.0;0.0;370.0;141.0;87.0;54.0;229.0;79.0;150.0;737.0;86.0;7.2;734.0;61.9;57.4
114;Total male and female;15 to 74 years;Single person;2007 2nd quarter;1942.0;1194.0;1120.0;967.0;765.0;201.0;153.0;120.0;31.0;2.0;0.0;377.0;142.0;86.0;56.0;235.0;81.0;155.0;742.0;75.0;6.3;748.0;61.5;57.7
115;Total male and female;15 to 74 years;Single person;2007 3rd quarter;1945.0;1206.0;1137.0;976.0;764.0;212.0;161.0;127.0;34.0;0.0;0.0;383.0;139.0;80.0;59.0;244.0;87.0;157.0;754.0;69.0;5.8;739.0;62.0;58.5
116;Total male and female;15 to 74 years;Single person;2007 4th quarter;1948.0;1201.0;1138.0;981.0;770.0;211.0;156.0;122.0;33.0;1.0;0.0;390.0;142.0;87.0;55.0;248.0;86.0;162.0;747.0;64.0;5.3;746.0;61.7;58.4
117;Total male and female;15 to 74 years;Single person;2007;1940.0;1199.0;1125.0;971.0;766.0;204.0;155.0;121.0;32.0;1.0;0.0;380.0;141.0;85.0;56.0;239.0;83.0;156.0;745.0;73.0;6.1;742.0;61.8;58.0
118;Total male and female;15 to 74 years;Single person;2008 1st quarter;1918.0;1205.0;1131.0;977.0;768.0;209.0;154.0;121.0;33.0;1.0;0.0;390.0;152.0;92.0;60.0;238.0;81.0;157.0;741.0;74.0;6.1;713.0;62.8;59.0
119;Total male and female;15 to 74 years;Single person;2008 2nd quarter;1926.0;1217.0;1142.0;994.0;778.0;215.0;148.0;115.0;32.0;1.0;0.0;386.0;150.0;85.0;66.0;235.0;75.0;160.0;756.0;75.0;6.2;708.0;63.2;59.3
120;Total male and female;15 to 74 years;Single person;2008 3rd quarter;1918.0;1203.0;1145.0;993.0;777.0;216.0;153.0;119.0;33.0;1.0;0.0;382.0;135.0;75.0;60.0;247.0;88.0;159.0;763.0;58.0;4.8;715.0;62.7;59.7
121;Total male and female;15 to 74 years;Single person;2008 4th quarter;1912.0;1203.0;1142.0;982.0;770.0;212.0;160.0;129.0;30.0;1.0;0.0;377.0;140.0;82.0;58.0;237.0;84.0;153.0;765.0;62.0;5.1;708.0;62.9;59.7
122;Total male and female;15 to 74 years;Single person;2008;1918.0;1207.0;1140.0;986.0;773.0;213.0;154.0;121.0;32.0;1.0;0.0;384.0;144.0;83.0;61.0;239.0;82.0;157.0;756.0;67.0;5.6;711.0;62.9;59.4
123;Total male and female;15 to 74 years;Single person;2009 1st quarter;1944.0;1236.0;1158.0;996.0;776.0;220.0;162.0;129.0;31.0;2.0;0.0;406.0;155.0;90.0;65.0;250.0;83.0;168.0;753.0;77.0;6.2;708.0;63.6;59.6
124;Total male and female;15 to 74 years;Single person;2009 2nd quarter;1957.0;1236.0;1156.0;993.0;779.0;214.0;163.0;131.0;31.0;1.0;0.0;402.0;149.0;88.0;61.0;254.0;88.0;166.0;754.0;79.0;6.4;721.0;63.1;59.1
125;Total male and female;15 to 74 years;Single person;2009 3rd quarter;1928.0;1207.0;1129.0;964.0;756.0;208.0;165.0;136.0;28.0;1.0;0.0;394.0;138.0;86.0;52.0;256.0;94.0;162.0;735.0;78.0;6.5;721.0;62.6;58.6
126;Total male and female;15 to 74 years;Single person;2009 4th quarter;1950.0;1208.0;1119.0;954.0;742.0;212.0;165.0;135.0;28.0;2.0;0.0;409.0;159.0;99.0;59.0;251.0;89.0;162.0;709.0;89.0;7.4;742.0;61.9;57.4
127;Total male and female;15 to 74 years;Single person;2009;1945.0;1222.0;1141.0;977.0;763.0;214.0;164.0;133.0;30.0;1.0;0.0;403.0;150.0;91.0;59.0;253.0;88.0;164.0;738.0;81.0;6.6;723.0;62.8;58.7
128;Total male and female;15 to 74 years;Single person;2010 1st quarter;1968.0;1210.0;1110.0;952.0;740.0;211.0;158.0;133.0;25.0;1.0;0.0;415.0;165.0;101.0;64.0;250.0;84.0;166.0;695.0;99.0;8.2;758.0;61.5;56.4
129;Total male and female;15 to 74 years;Single person;2010 2nd quarter;1986.0;1231.0;1143.0;970.0;746.0;224.0;174.0;145.0;27.0;2.0;0.0;412.0;158.0;98.0;61.0;254.0;88.0;166.0;731.0;88.0;7.2;755.0;62.0;57.6
130;Total male and female;15 to 74 years;Single person;2010 3rd quarter;2027.0;1248.0;1168.0;989.0;756.0;233.0;179.0;148.0;30.0;0.0;0.0;448.0;161.0;99.0;62.0;287.0;105.0;182.0;720.0;80.0;6.4;780.0;61.5;57.6
131;Total male and female;15 to 74 years;Single person;2010 4th quarter;2020.0;1250.0;1162.0;983.0;757.0;226.0;179.0;152.0;26.0;0.0;0.0;446.0;162.0;94.0;68.0;284.0;107.0;178.0;716.0;88.0;7.0;770.0;61.9;57.5
132;Total male and female;15 to 74 years;Single person;2010;2000.0;1235.0;1146.0;973.0;750.0;224.0;173.0;145.0;27.0;1.0;0.0;430.0;162.0;98.0;64.0;269.0;96.0;173.0;715.0;89.0;7.2;766.0;61.7;57.3
133;Total male and female;15 to 74 years;Single person;2011 1st quarter;2045.0;1259.0;1165.0;992.0;766.0;225.0;174.0;146.0;27.0;0.0;0.0;445.0;164.0;99.0;64.0;281.0;102.0;179.0;720.0;94.0;7.4;786.0;61.6;57.0
134;Total male and female;15 to 74 years;Single person;2011 2nd quarter;2063.0;1266.0;1174.0;992.0;757.0;235.0;182.0;152.0;30.0;0.0;0.0;447.0;167.0;103.0;65.0;280.0;101.0;179.0;727.0;91.0;7.2;797.0;61.3;56.9
135;Total male and female;15 to 74 years;Single person;2011 3rd quarter;2073.0;1267.0;1175.0;993.0;764.0;229.0;182.0;154.0;27.0;0.0;0.0;445.0;169.0;96.0;73.0;276.0;99.0;177.0;730.0;92.0;7.3;806.0;61.1;56.7
136;Total male and female;15 to 74 years;Single person;2011 4th quarter;2068.0;1281.0;1176.0;988.0;756.0;232.0;188.0;161.0;26.0;1.0;0.0;458.0;179.0;100.0;79.0;278.0;104.0;175.0;718.0;105.0;8.2;788.0;61.9;56.9
137;Total male and female;15 to 74 years;Single person;2011;2062.0;1268.0;1173.0;991.0;761.0;230.0;182.0;153.0;28.0;0.0;0.0;449.0;170.0;100.0;70.0;279.0;101.0;177.0;724.0;95.0;7.5;794.0;61.5;56.9
138;Total male and female;15 to 74 years;Single person;2012 1st quarter;2082.0;1283.0;1175.0;985.0;753.0;231.0;190.0;157.0;32.0;1.0;0.0;460.0;176.0;101.0;75.0;284.0;104.0;180.0;715.0;108.0;8.4;799.0;61.6;56.4
139;Total male and female;15 to 74 years;Single person;2012 2nd quarter;2128.0;1302.0;1193.0;1001.0;766.0;235.0;193.0;159.0;33.0;1.0;0.0;453.0;178.0;104.0;74.0;275.0;99.0;176.0;740.0;109.0;8.4;825.0;61.2;56.1
140;Total male and female;15 to 74 years;Single person;2012 3rd quarter;2131.0;1306.0;1195.0;1003.0;764.0;240.0;192.0;164.0;28.0;1.0;0.0;465.0;176.0;102.0;74.0;289.0;109.0;181.0;730.0;111.0;8.5;826.0;61.3;56.1
141;Total male and female;15 to 74 years;Single person;2012 4th quarter;2130.0;1329.0;1212.0;1023.0;768.0;255.0;189.0;161.0;27.0;0.0;0.0;474.0;185.0;112.0;73.0;288.0;106.0;182.0;738.0;117.0;8.8;802.0;62.4;56.9
142;Total male and female;15 to 74 years;Single person;2012;2118.0;1305.0;1194.0;1003.0;763.0;240.0;191.0;160.0;30.0;1.0;0.0;463.0;179.0;105.0;74.0;284.0;104.0;180.0;731.0;111.0;8.5;813.0;61.6;56.4
143;Total male and female;15 to 74 years;Single person;2013 1st quarter;2128.0;1346.0;1211.0;1014.0;758.0;257.0;197.0;168.0;28.0;1.0;0.0;473.0;181.0;111.0;71.0;291.0;114.0;177.0;738.0;135.0;10.0;782.0;63.3;56.9
144;Total male and female;15 to 74 years;Single person;2013 2nd quarter;2166.0;1376.0;1234.0;1042.0;773.0;270.0;192.0;165.0;26.0;1.0;0.0;498.0;186.0;112.0;74.0;312.0;117.0;195.0;736.0;142.0;10.3;789.0;63.6;57.0
145;Total male and female;15 to 74 years;Single person;2013 3rd quarter;2171.0;1376.0;1231.0;1040.0;773.0;267.0;191.0;165.0;25.0;1.0;0.0;478.0;166.0;101.0;65.0;312.0;119.0;193.0;754.0;144.0;10.5;795.0;63.4;56.7
146;Total male and female;15 to 74 years;Single person;2013 4th quarter;2185.0;1378.0;1233.0;1039.0;759.0;280.0;194.0;166.0;27.0;1.0;0.0;512.0;197.0;121.0;76.0;315.0;116.0;199.0;721.0;145.0;10.5;807.0;63.1;56.4
147;Total male and female;15 to 74 years;Single person;2013;2162.0;1369.0;1227.0;1034.0;766.0;268.0;193.0;166.0;27.0;1.0;0.0;490.0;183.0;111.0;71.0;307.0;117.0;191.0;737.0;142.0;10.3;793.0;63.3;56.8
148;Total male and female;15 to 74 years;Single person;2014 1st quarter;2205.0;1388.0;1224.0;1030.0;753.0;277.0;194.0;167.0;26.0;1.0;0.0;501.0;191.0;119.0;72.0;310.0;114.0;197.0;723.0;164.0;11.8;817.0;62.9;55.5
149;Total male and female;15 to 74 years;Single person;2014 2nd quarter;2210.0;1369.0;1222.0;1036.0;756.0;280.0;187.0;161.0;24.0;1.0;0.0;496.0;198.0;123.0;75.0;297.0;115.0;182.0;727.0;147.0;10.7;841.0;61.9;55.3
150;Total male and female;15 to 74 years;Single person;2014 3rd quarter;2228.0;1392.0;1247.0;1054.0;763.0;291.0;193.0;166.0;25.0;1.0;0.0;503.0;196.0;117.0;79.0;307.0;112.0;195.0;744.0;145.0;10.4;836.0;62.5;56.0
151;Total male and female;15 to 74 years;Single person;2014 4th quarter;2234.0;1396.0;1249.0;1053.0;760.0;292.0;196.0;166.0;29.0;1.0;0.0;513.0;204.0;124.0;80.0;308.0;117.0;191.0;736.0;147.0;10.5;838.0;62.5;55.9
152;Total male and female;15 to 74 years;Single person;2014;2219.0;1386.0;1236.0;1043.0;758.0;285.0;192.0;165.0;26.0;1.0;0.0;503.0;197.0;121.0;76.0;306.0;114.0;191.0;732.0;151.0;10.9;833.0;62.5;55.7
153;Total male and female;15 to 74 years;Single person;2015 1st quarter;2215.0;1375.0;1230.0;1035.0;743.0;292.0;195.0;165.0;29.0;1.0;0.0;513.0;211.0;133.0;78.0;302.0;111.0;191.0;717.0;145.0;10.6;840.0;62.1;55.5
154;Total male and female;15 to 74 years;Single person;2015 2nd quarter;2220.0;1355.0;1211.0;1025.0;735.0;290.0;186.0;157.0;26.0;3.0;0.0;504.0;211.0;130.0;81.0;293.0;109.0;184.0;707.0;144.0;10.6;865.0;61.0;54.5
155;Total male and female;15 to 74 years;Single person;2015 3rd quarter;2217.0;1346.0;1220.0;1029.0;729.0;300.0;191.0;158.0;31.0;2.0;0.0;495.0;187.0;109.0;78.0;309.0;123.0;186.0;725.0;126.0;9.4;870.0;60.7;55.0
156;Total male and female;15 to 74 years;Single person;2015 4th quarter;2217.0;1382.0;1244.0;1041.0;740.0;301.0;203.0;169.0;31.0;2.0;0.0;502.0;181.0;108.0;73.0;321.0;124.0;197.0;742.0;139.0;10.0;835.0;62.4;56.1
157;Total male and female;15 to 74 years;Single person;2015;2217.0;1365.0;1226.0;1032.0;737.0;295.0;194.0;163.0;29.0;2.0;0.0;504.0;197.0;120.0;77.0;306.0;117.0;190.0;722.0;139.0;10.2;852.0;61.6;55.3
158;Total male and female;15 to 74 years;Single person;2016 1st quarter;2241.0;1380.0;1238.0;1041.0;760.0;282.0;196.0;160.0;35.0;1.0;0.0;498.0;168.0;100.0;68.0;330.0;116.0;214.0;740.0;142.0;10.3;862.0;61.6;55.2
159;Total male and female;15 to 74 years;Single person;2016 2nd quarter;2291.0;1409.0;1272.0;1066.0;760.0;306.0;206.0;171.0;35.0;0.0;0.0;514.0;181.0;104.0;77.0;333.0;118.0;216.0;758.0;137.0;9.8;882.0;61.5;55.5
160;Total male and female;15 to 74 years;Single person;2016 3rd quarter;2286.0;1410.0;1293.0;1081.0;761.0;319.0;212.0;176.0;35.0;0.0;0.0;530.0;196.0;110.0;87.0;334.0;117.0;217.0;763.0;117.0;8.3;876.0;61.7;56.5
161;Total male and female;15 to 74 years;Single person;2016 4th quarter;2297.0;1413.0;1299.0;1081.0;743.0;338.0;218.0;182.0;35.0;1.0;0.0;534.0;189.0;105.0;83.0;345.0;127.0;218.0;764.0;115.0;8.1;884.0;61.5;56.5
162;Total male and female;15 to 74 years;Single person;2016;2279.0;1403.0;1275.0;1067.0;756.0;311.0;208.0;172.0;35.0;1.0;0.0;519.0;183.0;105.0;79.0;336.0;119.0;216.0;756.0;128.0;9.1;876.0;61.6;56.0
163;Total male and female;15 to 74 years;Single person;2017 1st quarter;2287.0;1398.0;1281.0;1069.0;731.0;338.0;213.0;181.0;31.0;1.0;0.0;543.0;201.0;115.0;86.0;342.0;126.0;216.0;739.0;117.0;8.3;889.0;61.1;56.0
164;Total male and female;15 to 74 years;Single person;2017 2nd quarter;2344.0;1437.0;1324.0;1101.0;734.0;367.0;223.0;190.0;32.0;1.0;0.0;555.0;219.0;134.0;85.0;336.0;129.0;207.0;769.0;113.0;7.9;908.0;61.3;56.5
165;Total male and female;15 to 74 years;Single person;2017 3rd quarter;2349.0;1425.0;1324.0;1100.0;745.0;355.0;224.0;192.0;32.0;1.0;0.0;551.0;206.0;121.0;85.0;344.0;133.0;212.0;773.0;101.0;7.1;924.0;60.7;56.4
166;Total male and female;15 to 74 years;Single person;2017 4th quarter;2344.0;1435.0;1336.0;1109.0;760.0;349.0;227.0;195.0;31.0;1.0;0.0;570.0;216.0;120.0;96.0;354.0;134.0;220.0;766.0;99.0;6.9;909.0;61.2;57.0
167;Total male and female;15 to 74 years;Single person;2017;2331.0;1424.0;1316.0;1095.0;742.0;352.0;222.0;189.0;31.0;1.0;0.0;555.0;211.0;123.0;88.0;344.0;131.0;214.0;762.0;107.0;7.5;907.0;61.1;56.5
168;Total male and female;15 to 74 years;Single person;2018 1st quarter;2333.0;1434.0;1337.0;1104.0;758.0;346.0;233.0;192.0;40.0;0.0;0.0;564.0;211.0;114.0;97.0;353.0;124.0;229.0;773.0;97.0;6.7;899.0;61.5;57.3
169;Total male and female;15 to 74 years;Single person;2018 2nd quarter;2330.0;1428.0;1337.0;1106.0;770.0;337.0;231.0;189.0;41.0;1.0;0.0;569.0;205.0;114.0;91.0;364.0;134.0;230.0;769.0;91.0;6.4;902.0;61.3;57.4
170;Total male and female;15 to 74 years;Single person;2018 3rd quarter;2343.0;1436.0;1358.0;1129.0;778.0;350.0;230.0;189.0;40.0;1.0;0.0;564.0;189.0;105.0;84.0;375.0;144.0;231.0;794.0;78.0;5.4;907.0;61.3;58.0
171;Total male and female;15 to 74 years;Single person;2018 4th quarter;2365.0;1442.0;1357.0;1123.0;792.0;331.0;233.0;195.0;38.0;1.0;0.0;545.0;191.0;102.0;89.0;354.0;133.0;221.0;811.0;85.0;5.9;923.0;61.0;57.4
172;Total male and female;15 to 74 years;Single person;2018;2343.0;1435.0;1347.0;1116.0;775.0;341.0;232.0;191.0;40.0;1.0;0.0;560.0;199.0;109.0;90.0;362.0;134.0;228.0;787.0;88.0;6.1;908.0;61.3;57.5
173;Total male and female;15 to 74 years;Single person;2019 1st quarter;2354.0;1456.0;1362.0;1128.0;808.0;320.0;233.0;195.0;37.0;1.0;0.0;562.0;196.0;113.0;82.0;366.0;141.0;225.0;800.0;95.0;6.5;898.0;61.9;57.8
174;Total male and female;15 to 74 years;Single person;2019 2nd quarter;2360.0;1433.0;1354.0;1134.0;802.0;332.0;220.0;183.0;36.0;1.0;0.0;565.0;198.0;115.0;83.0;367.0;137.0;230.0;789.0;78.0;5.4;928.0;60.7;57.4
175;Total male and female;15 to 74 years;Single person;2019 3rd quarter;2418.0;1512.0;1429.0;1202.0;851.0;351.0;228.0;189.0;37.0;2.0;0.0;591.0;196.0;112.0;84.0;395.0;149.0;246.0;838.0;82.0;5.5;906.0;62.5;59.1
176;Total male and female;15 to 74 years;Single person;2019 4th quarter;2430.0;1504.0;1425.0;1193.0;864.0;329.0;231.0;191.0;40.0;0.0;0.0;595.0;202.0;110.0;91.0;394.0;150.0;243.0;829.0;80.0;5.3;926.0;61.9;58.6
177;Total male and female;15 to 74 years;Single person;2019;2390.0;1476.0;1392.0;1164.0;831.0;333.0;228.0;189.0;38.0;1.0;0.0;578.0;198.0;113.0;85.0;380.0;144.0;236.0;814.0;84.0;5.7;914.0;61.8;58.2
178;Total male and female;15 to 74 years;Single person;2020 1st quarter;2387.0;1487.0;1406.0;1176.0;856.0;320.0;230.0;194.0;35.0;1.0;0.0;588.0;189.0;104.0;86.0;398.0;151.0;247.0;818.0;81.0;5.4;900.0;62.3;58.9
179;Total male and female;15 to 74 years;Single person;2020 2nd quater;2359.0;1449.0;1366.0;1123.0;849.0;274.0;243.0;208.0;34.0;1.0;0.0;578.0;199.0;124.0;76.0;379.0;145.0;234.0;788.0;83.0;5.7;909.0;61.4;57.9
180;Total male and female;15 to 74 years;Single person;2020 3rd quarter;2358.0;1456.0;1353.0;1112.0;839.0;272.0;241.0;208.0;32.0;1.0;0.0;563.0;191.0;116.0;75.0;372.0;141.0;231.0;790.0;103.0;7.1;902.0;61.7;57.4
181;Total male and female;15 to 74 years;Single person;2020 4th quarter;2354.0;1474.0;1381.0;1138.0;861.0;277.0;243.0;208.0;34.0;1.0;0.0;589.0;210.0;134.0;76.0;379.0;130.0;250.0;792.0;93.0;6.3;880.0;62.6;58.7
182;Total male and female;15 to 74 years;Single person;2020;2364.0;1467.0;1377.0;1137.0;851.0;286.0;240.0;205.0;34.0;1.0;0.0;580.0;197.0;119.0;78.0;382.0;142.0;241.0;797.0;90.0;6.1;898.0;62.0;58.2
183;Total male and female;15 to 74 years;Single person;2021 1st quarter;2350.0;1461.0;1374.0;1132.0;856.0;277.0;242.0;207.0;34.0;1.0;0.0;585.0;205.0;132.0;74.0;380.0;135.0;245.0;790.0;87.0;5.9;889.0;62.2;58.5
184;Total male and female;15 to 74 years;Single person;2021 2nd quarter;2347.0;1463.0;1386.0;1139.0;877.0;262.0;246.0;209.0;35.0;2.0;0.0;584.0;192.0;116.0;76.0;392.0;137.0;255.0;801.0;78.0;5.3;884.0;62.3;59.0
185;Total male and female;15 to 74 years;Single person;2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
186;Total male and female;15 to 74 years;Parent;2003 1st quarter;4671.0;3718.0;3598.0;3070.0;2762.0;308.0;528.0;297.0;199.0;31.0;0.0;1597.0;645.0;252.0;393.0;952.0;575.0;377.0;2001.0;120.0;3.2;952.0;79.6;77.0
187;Total male and female;15 to 74 years;Parent;2003 2nd quarter;4709.0;3744.0;3622.0;3102.0;2808.0;294.0;520.0;297.0;196.0;27.0;0.0;1622.0;662.0;256.0;406.0;960.0;583.0;378.0;2000.0;122.0;3.3;965.0;79.5;76.9
188;Total male and female;15 to 74 years;Parent;2003 3rd quarter;4710.0;3751.0;3627.0;3116.0;2825.0;292.0;510.0;293.0;193.0;24.0;0.0;1624.0;659.0;254.0;405.0;965.0;580.0;385.0;2002.0;125.0;3.3;959.0;79.6;77.0
189;Total male and female;15 to 74 years;Parent;2003 4th quarter;4687.0;3746.0;3611.0;3088.0;2798.0;290.0;523.0;303.0;196.0;24.0;0.0;1630.0;666.0;254.0;412.0;964.0;579.0;385.0;1981.0;135.0;3.6;941.0;79.9;77.0
190;Total male and female;15 to 74 years;Parent;2003;4694.0;3740.0;3615.0;3094.0;2798.0;296.0;520.0;298.0;196.0;27.0;0.0;1618.0;658.0;254.0;404.0;960.0;579.0;381.0;1996.0;125.0;3.4;954.0;79.7;77.0
191;Total male and female;15 to 74 years;Parent;2004 1st quarter;4700.0;3765.0;3603.0;3071.0;2798.0;273.0;532.0;305.0;202.0;25.0;0.0;1627.0;657.0;250.0;407.0;970.0;584.0;386.0;1976.0;162.0;4.3;934.0;80.1;76.7
192;Total male and female;15 to 74 years;Parent;2004 2nd quarter;4713.0;3780.0;3628.0;3078.0;2807.0;271.0;550.0;314.0;209.0;27.0;0.0;1643.0;656.0;250.0;407.0;987.0;596.0;391.0;1984.0;152.0;4.0;933.0;80.2;77.0
193;Total male and female;15 to 74 years;Parent;2004 3rd quarter;4713.0;3771.0;3628.0;3097.0;2826.0;272.0;530.0;306.0;199.0;26.0;0.0;1636.0;658.0;244.0;415.0;978.0;591.0;387.0;1992.0;144.0;3.8;941.0;80.0;77.0
194;Total male and female;15 to 74 years;Parent;2004 4th quarter;4696.0;3789.0;3627.0;3080.0;2812.0;268.0;548.0;316.0;206.0;26.0;0.0;1634.0;663.0;248.0;415.0;971.0;592.0;379.0;1994.0;161.0;4.3;907.0;80.7;77.2
195;Total male and female;15 to 74 years;Parent;2004;4705.0;3776.0;3621.0;3082.0;2811.0;271.0;540.0;310.0;204.0;26.0;0.0;1635.0;659.0;248.0;411.0;976.0;591.0;386.0;1986.0;155.0;4.1;929.0;80.3;77.0
196;Total male and female;15 to 74 years;Parent;2005 1st quarter;4705.0;3815.0;3630.0;3080.0;2800.0;279.0;550.0;321.0;201.0;28.0;0.0;1650.0;660.0;251.0;410.0;990.0;598.0;392.0;1979.0;185.0;4.8;890.0;81.1;77.1
197;Total male and female;15 to 74 years;Parent;2005 2nd quarter;4709.0;3819.0;3654.0;3095.0;2816.0;279.0;559.0;324.0;207.0;28.0;0.0;1659.0;659.0;247.0;412.0;1000.0;604.0;397.0;1995.0;165.0;4.3;889.0;81.1;77.6
198;Total male and female;15 to 74 years;Parent;2005 3rd quarter;4701.0;3810.0;3662.0;3100.0;2819.0;281.0;562.0;324.0;210.0;28.0;0.0;1668.0;661.0;246.0;415.0;1006.0;600.0;406.0;1994.0;148.0;3.9;891.0;81.0;77.9
199;Total male and female;15 to 74 years;Parent;2005 4th quarter;4687.0;3838.0;3681.0;3122.0;2821.0;301.0;560.0;332.0;201.0;26.0;0.0;1686.0;659.0;241.0;418.0;1028.0;612.0;416.0;1995.0;156.0;4.1;849.0;81.9;78.5
200;Total male and female;15 to 74 years;Parent;2005;4700.0;3821.0;3657.0;3099.0;2814.0;285.0;558.0;325.0;205.0;28.0;0.0;1666.0;660.0;246.0;414.0;1006.0;603.0;403.0;1991.0;164.0;4.3;880.0;81.3;77.8
201;Total male and female;15 to 74 years;Parent;2006 1st quarter;4645.0;3819.0;3654.0;3090.0;2805.0;284.0;565.0;336.0;201.0;28.0;0.0;1677.0;642.0;235.0;407.0;1035.0;610.0;425.0;1977.0;164.0;4.3;826.0;82.2;78.7
