ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
658;Godlinze;WP3236    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
659;Goedereede;WP2931    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
660;Goënga;WP2405    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
661;Goëngahuizen;WP3281    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
662;Goes;WP1824    ;Goes                               ;GM0664    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
663;Goingarijp;WP2489    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
664;Goirle;WP2880    ;Goirle                             ;GM0785    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
665;Goor;WP1442    ;Hof van Twente                     ;GM1735    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
666;De Goorn;WP1185    ;Koggenland                         ;GM1598    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
667;Gorinchem;WP2299    ;Gorinchem                          ;GM0512    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
668;Gorredijk;WP3346    ;Opsterland                         ;GM0086    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
669;Gorssel;WP1338    ;Lochem                             ;GM0262    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
670;Gouda;WP1005    ;Gouda                              ;GM0513    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
671;Gouderak;WP2374    ;Krimpenerwaard                     ;GM1931    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
672;Goudriaan;WP3627    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
673;Goudswaard;WP2886    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
674;Goutum;WP3616    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
675;'t Goy;WP2054    ;Houten                             ;GM0321    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
676;Graauw;WP3094    ;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
677;Grafhorst;WP2896    ;Kampen                             ;GM0166    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
678;Graft;WP1903    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
679;Gramsbergen;WP1549    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
680;Grashoek;WP3440    ;Peel en Maas                       ;GM1894    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
681;Grathem;WP2943    ;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
682;Grave;WP3197    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
683;'s-Graveland;WP3000    ;Wijdemeren                         ;GM1696    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
684;'s-Gravendeel;WP2380    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
685;'s-Gravenhage;WP1245    ;'s-Gravenhage                      ;GM0518    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
686;'s Gravenmoer;WP2800    ;Dongen                             ;GM0766    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
687;'s-Gravenpolder;WP1263    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
688;'s-Gravenzande;WP2662    ;Westland                           ;GM1783    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
689;Greonterp;WP2406    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
690;Grevenbicht;WP2812    ;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
691;Griendtsveen;WP1029    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
692;Grijpskerk;WP2118    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
693;Grijpskerke;WP2778    ;Veere                              ;GM0717    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
694;Groede;WP2967    ;Sluis                              ;GM1714    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
695;Groenekan;WP2937    ;De Bilt                            ;GM0310    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
696;Groeningen;WP1216    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
697;Groenlo;WP2224    ;Oost Gelre                         ;GM1586    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
698;Groesbeek;WP2291    ;Berg en Dal                        ;GM1945    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
699;Groessen;WP2097    ;Duiven                             ;GM0226    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
700;Groet;WP3044    ;Bergen (NH.)                       ;GM0373    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
701;De Groeve;WP2924    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
702;Grolloo;WP1169    ;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
703;Groningen;WP1070    ;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
704;Gronsveld;WP1701    ;Eijsden-Margraten                  ;GM1903    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
705;Groot-Ammers;WP1806    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
706;Grootebroek;WP1103    ;Stede Broec                        ;GM0532    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
707;Grootegast;WP2175    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
708;Grootschermer;WP1887    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
709;Grou;WP3602    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
710;Grubbenvorst;WP1030    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
711;Gulpen;WP1225    ;Gulpen-Wittem                      ;GM1729    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
712;Guttecoven;WP2813    ;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
713;Gytsjerk;WP2444    ;Tytsjerksteradiel                  ;GM0737    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
714;Haaften;WP3360    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
715;Haaksbergen;WP2347    ;Haaksbergen                        ;GM0158    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
716;Haalderen;WP3136    ;Lingewaard                         ;GM1705    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
717;'t Haantje;WP2164    ;Coevorden                          ;GM0109    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
718;Haaren;WP1427    ;Oisterwijk                         ;GM0824    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
719;Haarle;WP1286    ;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
720;Haarle;WP1040    ;Hellendoorn                        ;GM0163    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
721;Haarlem;WP2907    ;Haarlem                            ;GM0392    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
722;Haarlemmerliede;WP2641    ;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
723;Haarlo;WP1660    ;Berkelland                         ;GM1859    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
724;Haarsteeg;WP3500    ;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
725;Haarzuilens;WP3298    ;Utrecht                            ;GM0344    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
726;Haastrecht;WP2387    ;Krimpenerwaard                     ;GM1931    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
727;Haelen;WP2944    ;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
728;Hagestein;WP3625    ;Vijfheerenlanden                   ;GM1961    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
729;Haghorst;WP1310    ;Hilvarenbeek                       ;GM0798    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
730;Haler;WP2945    ;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
731;Halfweg;WP2643    ;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
732;Hall;WP1113    ;Brummen                            ;GM0213    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
733;Halle;WP3575    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
734;Hallum;WP3203    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
735;Halsteren;WP1938    ;Bergen op Zoom                     ;GM0748    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
736;Den Ham;WP2116    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
737;Den Ham;WP3321    ;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
738;Handel;WP2092    ;Gemert-Bakel                       ;GM1652    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
739;Hank;WP2215    ;Altena                             ;GM1959    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
740;Hansweert;WP3461    ;Reimerswaal                        ;GM0703    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
741;Hantum;WP3395    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
742;Hantumerútbuorren;WP3396    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
743;Hantumhuzen;WP3397    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
744;Hapert;WP1065    ;Bladel                             ;GM1728    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
745;Haps;WP1451    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
746;Harbrinkhoek;WP1287    ;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
747;'t Harde;WP1845    ;Elburg                             ;GM0230    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
748;Hardenberg;WP3608    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
749;Harderwijk;WP3222    ;Harderwijk                         ;GM0243    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
750;Hardinxveld-Giessendam;WP3031    ;Hardinxveld-Giessendam             ;GM0523    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
