ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;SBI93;Perioden;AantalWerknemers_1;PercentageWerknemersInEconAct_2;GemiddeldBrutoLoonSVPerWerknemer_3
248;Totaal mannen en vrouwen;0;1;0;vrijdag 28 september 2007;6066.4;100.0;29.0
249;Totaal mannen en vrouwen;0;1;0;vrijdag 26 september 2008;6098.7;100.0;30.0
250;Totaal mannen en vrouwen;0;1;1;vrijdag 24 september 1999;117.0;2.0;12.9
251;Totaal mannen en vrouwen;0;1;1;vrijdag 29 september 2000;118.5;2.0;13.4
252;Totaal mannen en vrouwen;0;1;1;vrijdag 28 september 2001;112.5;2.0;14.4
253;Totaal mannen en vrouwen;0;1;1;vrijdag 27 september 2002;112.0;2.0;15.1
254;Totaal mannen en vrouwen;0;1;1;vrijdag 26 september 2003;110.8;2.0;15.8
255;Totaal mannen en vrouwen;0;1;1;vrijdag 24 september 2004;110.6;2.0;15.9
256;Totaal mannen en vrouwen;0;1;1;vrijdag 30 september 2005;106.8;2.0;15.7
257;Totaal mannen en vrouwen;0;1;1;vrijdag 29 september 2006;106.3;2.0;16.5
258;Totaal mannen en vrouwen;0;1;1;vrijdag 28 september 2007;103.4;2.0;17.7
259;Totaal mannen en vrouwen;0;1;1;vrijdag 26 september 2008;99.7;2.0;18.8
260;Totaal mannen en vrouwen;0;1;2;vrijdag 24 september 1999;1226.4;21.0;25.3
261;Totaal mannen en vrouwen;0;1;2;vrijdag 29 september 2000;1223.8;21.0;26.3
262;Totaal mannen en vrouwen;0;1;2;vrijdag 28 september 2001;1216.1;21.0;28.1
263;Totaal mannen en vrouwen;0;1;2;vrijdag 27 september 2002;1183.7;20.0;29.1
264;Totaal mannen en vrouwen;0;1;2;vrijdag 26 september 2003;1139.6;19.0;30.1
265;Totaal mannen en vrouwen;0;1;2;vrijdag 24 september 2004;1102.1;19.0;30.9
266;Totaal mannen en vrouwen;0;1;2;vrijdag 30 september 2005;1078.2;18.0;31.3
267;Totaal mannen en vrouwen;0;1;2;vrijdag 29 september 2006;1040.3;18.0;33.1
268;Totaal mannen en vrouwen;0;1;2;vrijdag 28 september 2007;1044.3;17.0;33.9
269;Totaal mannen en vrouwen;0;1;2;vrijdag 26 september 2008;1040.0;17.0;35.3
270;Totaal mannen en vrouwen;0;1;3;vrijdag 24 september 1999;8.1;0.0;43.6
271;Totaal mannen en vrouwen;0;1;3;vrijdag 29 september 2000;8.0;0.0;45.9
272;Totaal mannen en vrouwen;0;1;3;vrijdag 28 september 2001;7.8;0.0;49.5
273;Totaal mannen en vrouwen;0;1;3;vrijdag 27 september 2002;7.6;0.0;51.4
274;Totaal mannen en vrouwen;0;1;3;vrijdag 26 september 2003;7.6;0.0;52.9
275;Totaal mannen en vrouwen;0;1;3;vrijdag 24 september 2004;7.3;0.0;55.2
276;Totaal mannen en vrouwen;0;1;3;vrijdag 30 september 2005;7.3;0.0;56.9
277;Totaal mannen en vrouwen;0;1;3;vrijdag 29 september 2006;5.8;0.0;62.0
278;Totaal mannen en vrouwen;0;1;3;vrijdag 28 september 2007;5.9;0.0;65.3
279;Totaal mannen en vrouwen;0;1;3;vrijdag 26 september 2008;6.0;0.0;68.5
280;Totaal mannen en vrouwen;0;1;4;vrijdag 24 september 1999;811.9;14.0;25.3
281;Totaal mannen en vrouwen;0;1;4;vrijdag 29 september 2000;807.2;14.0;26.4
282;Totaal mannen en vrouwen;0;1;4;vrijdag 28 september 2001;802.0;14.0;28.1
283;Totaal mannen en vrouwen;0;1;4;vrijdag 27 september 2002;776.3;13.0;29.0
284;Totaal mannen en vrouwen;0;1;4;vrijdag 26 september 2003;745.3;13.0;30.0
285;Totaal mannen en vrouwen;0;1;4;vrijdag 24 september 2004;726.4;12.0;30.6
286;Totaal mannen en vrouwen;0;1;4;vrijdag 30 september 2005;708.0;12.0;31.2
287;Totaal mannen en vrouwen;0;1;4;vrijdag 29 september 2006;679.4;12.0;32.9
288;Totaal mannen en vrouwen;0;1;4;vrijdag 28 september 2007;679.3;11.0;33.8
289;Totaal mannen en vrouwen;0;1;4;vrijdag 26 september 2008;676.5;11.0;35.0
290;Totaal mannen en vrouwen;0;1;5;vrijdag 24 september 1999;87.1;2.0;17.0
291;Totaal mannen en vrouwen;0;1;5;vrijdag 29 september 2000;88.7;2.0;17.3
292;Totaal mannen en vrouwen;0;1;5;vrijdag 28 september 2001;89.9;2.0;18.3
293;Totaal mannen en vrouwen;0;1;5;vrijdag 27 september 2002;90.4;2.0;19.0
294;Totaal mannen en vrouwen;0;1;5;vrijdag 26 september 2003;89.3;2.0;19.5
295;Totaal mannen en vrouwen;0;1;5;vrijdag 24 september 2004;91.0;2.0;19.4
296;Totaal mannen en vrouwen;0;1;5;vrijdag 30 september 2005;90.3;2.0;19.3
297;Totaal mannen en vrouwen;0;1;5;vrijdag 29 september 2006;85.1;1.0;19.5
298;Totaal mannen en vrouwen;0;1;5;vrijdag 28 september 2007;85.9;1.0;19.8
299;Totaal mannen en vrouwen;0;1;5;vrijdag 26 september 2008;87.1;1.0;20.2
300;Totaal mannen en vrouwen;0;1;6;vrijdag 24 september 1999;724.8;13.0;26.3
301;Totaal mannen en vrouwen;0;1;6;vrijdag 29 september 2000;718.5;12.0;27.5
302;Totaal mannen en vrouwen;0;1;6;vrijdag 28 september 2001;712.0;12.0;29.3
303;Totaal mannen en vrouwen;0;1;6;vrijdag 27 september 2002;686.0;12.0;30.4
304;Totaal mannen en vrouwen;0;1;6;vrijdag 26 september 2003;656.1;11.0;31.4
305;Totaal mannen en vrouwen;0;1;6;vrijdag 24 september 2004;635.3;11.0;32.2
306;Totaal mannen en vrouwen;0;1;6;vrijdag 30 september 2005;617.7;11.0;32.9
307;Totaal mannen en vrouwen;0;1;6;vrijdag 29 september 2006;594.3;10.0;34.8
308;Totaal mannen en vrouwen;0;1;6;vrijdag 28 september 2007;593.4;10.0;35.8
309;Totaal mannen en vrouwen;0;1;6;vrijdag 26 september 2008;589.5;10.0;37.2
310;Totaal mannen en vrouwen;0;1;7;vrijdag 24 september 1999;33.2;1.0;34.2
311;Totaal mannen en vrouwen;0;1;7;vrijdag 29 september 2000;30.9;1.0;35.5
312;Totaal mannen en vrouwen;0;1;7;vrijdag 28 september 2001;28.6;0.0;37.4
313;Totaal mannen en vrouwen;0;1;7;vrijdag 27 september 2002;27.5;0.0;39.8
314;Totaal mannen en vrouwen;0;1;7;vrijdag 26 september 2003;27.5;0.0;39.7
315;Totaal mannen en vrouwen;0;1;7;vrijdag 24 september 2004;25.5;0.0;41.1
316;Totaal mannen en vrouwen;0;1;7;vrijdag 30 september 2005;24.0;0.0;41.6
317;Totaal mannen en vrouwen;0;1;7;vrijdag 29 september 2006;21.1;0.0;44.5
318;Totaal mannen en vrouwen;0;1;7;vrijdag 28 september 2007;22.2;0.0;44.9
319;Totaal mannen en vrouwen;0;1;7;vrijdag 26 september 2008;22.6;0.0;47.9
320;Totaal mannen en vrouwen;0;1;8;vrijdag 24 september 1999;373.2;7.0;23.9
321;Totaal mannen en vrouwen;0;1;8;vrijdag 29 september 2000;377.8;6.0;25.0
322;Totaal mannen en vrouwen;0;1;8;vrijdag 28 september 2001;377.7;6.0;27.0
323;Totaal mannen en vrouwen;0;1;8;vrijdag 27 september 2002;372.2;6.0;28.1
324;Totaal mannen en vrouwen;0;1;8;vrijdag 26 september 2003;359.2;6.0;29.1
325;Totaal mannen en vrouwen;0;1;8;vrijdag 24 september 2004;343.0;6.0;30.2
326;Totaal mannen en vrouwen;0;1;8;vrijdag 30 september 2005;338.9;6.0;30.1
327;Totaal mannen en vrouwen;0;1;8;vrijdag 29 september 2006;334.0;6.0;32.3
328;Totaal mannen en vrouwen;0;1;8;vrijdag 28 september 2007;336.8;6.0;32.9
329;Totaal mannen en vrouwen;0;1;8;vrijdag 26 september 2008;334.9;5.0;34.5
330;Totaal mannen en vrouwen;0;1;9;vrijdag 24 september 1999;2646.5;46.0;20.6
331;Totaal mannen en vrouwen;0;1;9;vrijdag 29 september 2000;2691.0;46.0;21.7
332;Totaal mannen en vrouwen;0;1;9;vrijdag 28 september 2001;2719.2;46.0;23.5
333;Totaal mannen en vrouwen;0;1;9;vrijdag 27 september 2002;2699.3;45.0;24.1
334;Totaal mannen en vrouwen;0;1;9;vrijdag 26 september 2003;2649.2;45.0;24.8
335;Totaal mannen en vrouwen;0;1;9;vrijdag 24 september 2004;2631.9;45.0;25.4
336;Totaal mannen en vrouwen;0;1;9;vrijdag 30 september 2005;2643.4;45.0;25.9
337;Totaal mannen en vrouwen;0;1;9;vrijdag 29 september 2006;2781.0;47.0;27.8
338;Totaal mannen en vrouwen;0;1;9;vrijdag 28 september 2007;2868.7;47.0;28.9
339;Totaal mannen en vrouwen;0;1;9;vrijdag 26 september 2008;2897.1;48.0;29.8
340;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 24 september 1999;978.4;17.0;17.7
341;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 29 september 2000;1000.9;17.0;18.2
342;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 28 september 2001;1016.9;17.0;19.4
343;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 27 september 2002;1011.8;17.0;19.8
344;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 26 september 2003;1011.7;17.0;20.4
345;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 24 september 2004;998.0;17.0;20.9
346;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 30 september 2005;984.3;17.0;21.1
347;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 29 september 2006;982.6;17.0;22.0
348;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 28 september 2007;1011.4;17.0;22.6
349;Totaal mannen en vrouwen;0;1;50-52 Handel en reparatie;vrijdag 26 september 2008;1027.0;17.0;23.3
350;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 24 september 1999;172.7;3.0;10.5
351;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 29 september 2000;177.8;3.0;10.7
352;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 28 september 2001;182.1;3.0;11.1
353;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 27 september 2002;185.2;3.0;11.5
354;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 26 september 2003;183.3;3.0;11.8
355;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 24 september 2004;181.0;3.0;11.8
356;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 30 september 2005;183.3;3.0;11.8
357;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 29 september 2006;191.4;3.0;11.9
358;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 28 september 2007;198.3;3.0;12.0
359;Totaal mannen en vrouwen;0;1;55 Horeca;vrijdag 26 september 2008;201.3;3.0;12.2
360;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 1999;360.4;6.0;25.0
361;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2000;374.3;6.0;25.9
362;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2001;378.6;6.0;27.1
363;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 27 september 2002;382.1;6.0;27.2
364;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2003;373.1;6.0;27.6
365;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 2004;364.5;6.0;28.5
366;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 30 september 2005;351.1;6.0;29.3
367;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2006;344.0;6.0;31.3
368;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2007;356.7;6.0;31.6
369;Totaal mannen en vrouwen;0;1;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2008;354.6;6.0;32.4
370;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 24 september 1999;229.6;4.0;31.7
371;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 29 september 2000;233.8;4.0;34.0
372;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 28 september 2001;237.7;4.0;37.8
373;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 27 september 2002;229.6;4.0;39.8
374;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 26 september 2003;227.2;4.0;40.9
375;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 24 september 2004;222.2;4.0;42.8
376;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 30 september 2005;225.6;4.0;45.3
377;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 29 september 2006;271.9;5.0;47.2
378;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 28 september 2007;285.5;5.0;50.2
379;Totaal mannen en vrouwen;0;1;65-67 Financiële instellingen;vrijdag 26 september 2008;290.3;5.0;50.9
380;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 1999;905.5;16.0;21.2
381;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2000;904.1;16.0;22.8
382;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2001;904.0;15.0;25.2
383;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 27 september 2002;890.6;15.0;26.3
384;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2003;853.8;14.0;27.4
385;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 2004;866.3;15.0;27.6
386;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 30 september 2005;899.1;15.0;27.9
387;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2006;991.1;17.0;30.1
388;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2007;1016.7;17.0;31.5
389;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2008;1023.8;17.0;32.9
390;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 24 september 1999;234.8;4.0;10.5
391;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 29 september 2000;209.1;4.0;11.3
392;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 28 september 2001;188.0;3.0;12.5
393;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 27 september 2002;166.7;3.0;13.1
394;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 26 september 2003;156.2;3.0;13.3
395;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 24 september 2004;168.8;3.0;13.2
396;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 30 september 2005;187.7;3.0;13.3
397;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 29 september 2006;225.7;4.0;13.7
398;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 28 september 2007;227.7;4.0;14.6
399;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;vrijdag 26 september 2008;219.0;4.0;15.5
400;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 1999;82.5;1.0;9.2
401;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2000;78.5;1.0;9.9
402;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2001;77.4;1.0;11.5
403;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 27 september 2002;74.1;1.0;11.5
404;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2003;72.6;1.0;12.1
405;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 2004;68.7;1.0;11.6
406;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 30 september 2005;68.9;1.0;11.9
407;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2006;66.6;1.0;12.8
408;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2007;65.2;1.0;13.8
409;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2008;62.5;1.0;14.6
410;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 1999;588.2;10.0;27.1
411;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2000;616.5;11.0;28.3
412;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2001;638.5;11.0;30.6
413;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 27 september 2002;649.8;11.0;31.3
414;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2003;624.9;11.0;32.7
415;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 2004;628.9;11.0;33.3
416;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 30 september 2005;642.5;11.0;33.9
417;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2006;698.8;12.0;37.0
418;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2007;723.8;12.0;38.4
419;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2008;742.3;12.0;39.6
420;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 1999;1710.4;30.0;21.8
421;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2000;1759.7;30.0;22.4
422;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2001;1840.4;31.0;23.9
423;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 27 september 2002;1916.3;32.0;24.7
424;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2003;1981.0;33.0;25.1
425;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 2004;1965.3;34.0;25.3
426;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 30 september 2005;1977.8;34.0;25.5
427;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2006;1975.6;33.0;26.8
428;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2007;2042.6;34.0;27.1
429;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2008;2056.0;34.0;28.2
430;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 1999;409.3;7.0;28.5
431;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2000;416.9;7.0;29.2
432;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2001;435.0;7.0;31.2
433;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 27 september 2002;447.9;8.0;32.2
434;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2003;459.9;8.0;32.7
435;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 2004;439.9;8.0;33.6
436;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 30 september 2005;440.2;8.0;33.7
437;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2006;414.9;7.0;37.2
438;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2007;426.5;7.0;36.6
439;Totaal mannen en vrouwen;0;1;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2008;416.5;7.0;38.8
440;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 24 september 1999;347.0;6.0;25.2
441;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 29 september 2000;355.5;6.0;26.0
442;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 28 september 2001;362.3;6.0;27.7
443;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 27 september 2002;376.6;6.0;28.5
444;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 26 september 2003;390.1;7.0;28.8
445;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 24 september 2004;387.1;7.0;28.9
446;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 30 september 2005;395.2;7.0;28.9
447;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 29 september 2006;380.3;6.0;30.3
448;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 28 september 2007;398.9;7.0;30.9
449;Totaal mannen en vrouwen;0;1;80 Onderwijs;vrijdag 26 september 2008;406.8;7.0;31.6
450;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 24 september 1999;748.8;13.0;17.3
451;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2000;775.1;13.0;17.8
452;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2001;822.1;14.0;19.2
453;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 27 september 2002;866.0;15.0;20.0
454;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2003;905.9;15.0;20.5
455;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 24 september 2004;913.9;16.0;20.6
456;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 30 september 2005;919.2;16.0;20.7
457;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2006;933.8;16.0;21.4
458;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2007;962.3;16.0;22.1
459;Totaal mannen en vrouwen;0;1;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2008;978.3;16.0;23.0
460;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 1999;205.3;4.0;18.9
461;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2000;212.2;4.0;19.5
462;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2001;221.1;4.0;20.8
463;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 27 september 2002;225.9;4.0;21.3
464;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2003;225.1;4.0;22.1
465;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 2004;224.5;4.0;22.4
466;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 30 september 2005;223.2;4.0;22.8
467;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2006;246.7;4.0;23.9
468;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2007;254.9;4.0;24.1
469;Totaal mannen en vrouwen;0;1;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2008;254.4;4.0;24.9
470;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 24 september 1999;30.5;1.0;39.9
471;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 29 september 2000;34.1;1.0;40.7
472;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 28 september 2001;37.9;1.0;43.8
473;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 27 september 2002;48.6;1.0;43.3
474;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 26 september 2003;47.6;1.0;44.1
475;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 24 september 2004;52.0;1.0;44.5
476;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 30 september 2005;58.7;1.0;44.7
477;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 29 september 2006;3.6;0.0;27.4
478;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 28 september 2007;7.5;0.0;23.1
479;Totaal mannen en vrouwen;0;1;Onbekend;vrijdag 26 september 2008;5.8;0.0;26.4
480;Totaal mannen en vrouwen;0;2;0;vrijdag 24 september 1999;1031.1;100.0;19.8
481;Totaal mannen en vrouwen;0;2;0;vrijdag 29 september 2000;1088.0;100.0;20.7
482;Totaal mannen en vrouwen;0;2;0;vrijdag 28 september 2001;1130.9;100.0;22.4
483;Totaal mannen en vrouwen;0;2;0;vrijdag 27 september 2002;1147.0;100.0;23.1
484;Totaal mannen en vrouwen;0;2;0;vrijdag 26 september 2003;1137.2;100.0;23.7
485;Totaal mannen en vrouwen;0;2;0;vrijdag 24 september 2004;1118.8;100.0;24.1
