ID;SamenstellingHuishoudenInEersteJaar;SamenstellingHuishoudenInTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
205;Totaal personen;Paar, alleen kinderen < 18;2011;0.0;-18.0;-6.6;0.0;6.2;19.0;32.0;32.0;50.0
206;Totaal personen;Paar, alleen kinderen < 18;2012;-0.8;-18.0;-7.4;-0.8;5.2;17.0;31.0;31.0;55.0
207;Totaal personen;Paar, alleen kinderen < 18;2013;-0.2;-18.0;-7.0;-0.2;5.9;18.0;31.0;31.0;51.0
208;Totaal personen;Paar, alleen kinderen < 18;2014;2.5;-16.0;-4.4;2.5;9.3;24.0;30.0;30.0;38.0
209;Totaal personen;Paar, alleen kinderen < 18;2015;2.0;-17.0;-4.5;2.0;8.1;20.0;30.0;30.0;39.0
210;Totaal personen;Paar, minstens één kind >= 18;2001;7.9;-13.0;-0.8;7.9;18.3;33.0;16.0;16.0;26.0
211;Totaal personen;Paar, minstens één kind >= 18;2002;3.7;-14.0;-3.7;3.7;12.4;25.0;16.0;16.0;35.0
212;Totaal personen;Paar, minstens één kind >= 18;2003;2.1;-16.0;-4.9;2.1;10.1;21.0;15.0;15.0;42.0
213;Totaal personen;Paar, minstens één kind >= 18;2004;2.6;-14.0;-4.4;2.6;11.4;25.0;15.0;15.0;39.0
214;Totaal personen;Paar, minstens één kind >= 18;2005;1.7;-16.0;-5.5;1.7;10.2;24.0;15.0;15.0;43.0
215;Totaal personen;Paar, minstens één kind >= 18;2006;5.5;-12.0;-2.4;5.5;15.1;29.0;14.0;14.0;31.0
216;Totaal personen;Paar, minstens één kind >= 18;2007;6.1;-10.0;-1.4;6.1;16.0;32.0;14.0;14.0;29.0
217;Totaal personen;Paar, minstens één kind >= 18;2008;4.1;-14.0;-3.3;4.1;13.2;26.0;15.0;15.0;35.0
218;Totaal personen;Paar, minstens één kind >= 18;2009;3.2;-17.0;-4.9;3.2;11.4;24.0;14.0;14.0;38.0
219;Totaal personen;Paar, minstens één kind >= 18;2010;1.1;-16.0;-6.2;1.1;9.8;24.0;15.0;15.0;45.0
220;Totaal personen;Paar, minstens één kind >= 18;2011;1.4;-16.0;-5.6;1.4;9.9;23.0;15.0;15.0;44.0
221;Totaal personen;Paar, minstens één kind >= 18;2012;-0.4;-18.0;-7.8;-0.4;7.5;20.0;15.0;15.0;52.0
222;Totaal personen;Paar, minstens één kind >= 18;2013;0.8;-17.0;-6.4;0.8;9.7;24.0;15.0;15.0;47.0
223;Totaal personen;Paar, minstens één kind >= 18;2014;3.8;-14.0;-3.8;3.8;13.3;31.0;16.0;16.0;36.0
224;Totaal personen;Paar, minstens één kind >= 18;2015;3.9;-14.0;-3.2;3.9;13.1;29.0;15.0;15.0;35.0
225;Totaal personen;Totaal eenoudergezin;2001;6.0;-20.0;-3.5;6.0;16.9;34.0;6.0;6.0;31.0
226;Totaal personen;Totaal eenoudergezin;2002;2.2;-25.0;-7.0;2.2;11.9;26.0;6.0;6.0;40.0
227;Totaal personen;Totaal eenoudergezin;2003;0.6;-26.0;-8.0;0.6;9.3;24.0;6.0;6.0;46.0
228;Totaal personen;Totaal eenoudergezin;2004;1.2;-24.0;-7.0;1.2;10.6;27.0;6.0;6.0;43.0
229;Totaal personen;Totaal eenoudergezin;2005;-0.3;-24.0;-9.1;-0.3;8.5;25.0;6.0;6.0;51.0
230;Totaal personen;Totaal eenoudergezin;2006;4.0;-21.0;-5.0;4.0;13.6;30.0;7.0;7.0;35.0
231;Totaal personen;Totaal eenoudergezin;2007;3.2;-21.0;-4.7;3.2;13.0;30.0;7.0;7.0;36.0
232;Totaal personen;Totaal eenoudergezin;2008;2.3;-24.0;-6.2;2.3;11.8;28.0;7.0;7.0;41.0
233;Totaal personen;Totaal eenoudergezin;2009;1.8;-25.0;-8.0;1.8;10.8;29.0;7.0;7.0;44.0
234;Totaal personen;Totaal eenoudergezin;2010;0.1;-29.0;-9.2;0.1;8.9;26.0;7.0;7.0;49.0
235;Totaal personen;Totaal eenoudergezin;2011;-0.6;-28.0;-9.4;-0.6;7.9;24.0;7.0;7.0;53.0
236;Totaal personen;Totaal eenoudergezin;2012;-1.1;-26.0;-10.2;-1.1;7.0;24.0;7.0;7.0;56.0
237;Totaal personen;Totaal eenoudergezin;2013;-0.7;-28.0;-9.8;-0.7;7.7;25.0;8.0;8.0;54.0
238;Totaal personen;Totaal eenoudergezin;2014;1.9;-24.0;-6.9;1.9;11.3;31.0;8.0;8.0;41.0
239;Totaal personen;Totaal eenoudergezin;2015;1.9;-25.0;-7.2;1.9;11.5;27.0;8.0;8.0;41.0
240;Totaal personen;Eenoudergezin, alleen kinderen < 18;2001;6.3;-24.0;-3.7;6.3;16.2;32.0;3.0;3.0;31.0
241;Totaal personen;Eenoudergezin, alleen kinderen < 18;2002;2.6;-28.0;-7.1;2.6;11.8;25.0;3.0;3.0;38.0
242;Totaal personen;Eenoudergezin, alleen kinderen < 18;2003;0.9;-28.0;-8.0;0.9;9.0;22.0;4.0;4.0;43.0
243;Totaal personen;Eenoudergezin, alleen kinderen < 18;2004;1.7;-28.0;-6.9;1.7;10.5;25.0;4.0;4.0;41.0
244;Totaal personen;Eenoudergezin, alleen kinderen < 18;2005;0.1;-26.0;-8.4;0.1;8.1;23.0;4.0;4.0;50.0
245;Totaal personen;Eenoudergezin, alleen kinderen < 18;2006;4.2;-24.0;-4.3;4.2;13.4;28.0;4.0;4.0;33.0
246;Totaal personen;Eenoudergezin, alleen kinderen < 18;2007;3.0;-24.0;-5.1;3.0;11.3;26.0;4.0;4.0;37.0
247;Totaal personen;Eenoudergezin, alleen kinderen < 18;2008;2.5;-28.0;-5.9;2.5;11.0;25.0;4.0;4.0;40.0
248;Totaal personen;Eenoudergezin, alleen kinderen < 18;2009;1.9;-30.0;-7.7;1.9;10.3;28.0;4.0;4.0;43.0
249;Totaal personen;Eenoudergezin, alleen kinderen < 18;2010;0.0;-35.0;-10.9;0.0;6.8;22.0;4.0;4.0;50.0
250;Totaal personen;Eenoudergezin, alleen kinderen < 18;2011;-0.4;-34.0;-9.3;-0.4;7.1;22.0;4.0;4.0;52.0
251;Totaal personen;Eenoudergezin, alleen kinderen < 18;2012;-0.9;-30.0;-8.8;-0.9;6.7;24.0;4.0;4.0;54.0
252;Totaal personen;Eenoudergezin, alleen kinderen < 18;2013;-0.8;-33.0;-10.2;-0.8;6.8;23.0;4.0;4.0;55.0
253;Totaal personen;Eenoudergezin, alleen kinderen < 18;2014;1.7;-30.0;-7.2;1.7;9.8;28.0;4.0;4.0;41.0
254;Totaal personen;Eenoudergezin, alleen kinderen < 18;2015;1.4;-29.0;-8.8;1.4;9.8;22.0;4.0;4.0;42.0
255;Totaal personen;Eenoudergezin, minstens één kind >= 18;2001;5.7;-15.0;-3.2;5.7;17.7;37.0;3.0;3.0;31.0
256;Totaal personen;Eenoudergezin, minstens één kind >= 18;2002;1.9;-21.0;-6.9;1.9;11.9;27.0;3.0;3.0;42.0
257;Totaal personen;Eenoudergezin, minstens één kind >= 18;2003;0.0;-24.0;-8.0;0.0;9.7;27.0;3.0;3.0;50.0
258;Totaal personen;Eenoudergezin, minstens één kind >= 18;2004;0.6;-20.0;-7.1;0.6;10.7;31.0;3.0;3.0;46.0
259;Totaal personen;Eenoudergezin, minstens één kind >= 18;2005;-0.9;-22.0;-9.8;-0.9;8.6;26.0;3.0;3.0;53.0
260;Totaal personen;Eenoudergezin, minstens één kind >= 18;2006;3.7;-18.0;-5.5;3.7;13.8;31.0;3.0;3.0;37.0
261;Totaal personen;Eenoudergezin, minstens één kind >= 18;2007;3.6;-17.0;-4.0;3.6;15.4;34.0;3.0;3.0;35.0
262;Totaal personen;Eenoudergezin, minstens één kind >= 18;2008;2.1;-21.0;-6.4;2.1;13.0;32.0;3.0;3.0;42.0
263;Totaal personen;Eenoudergezin, minstens één kind >= 18;2009;1.7;-21.0;-8.3;1.7;11.3;30.0;3.0;3.0;45.0
264;Totaal personen;Eenoudergezin, minstens één kind >= 18;2010;0.4;-23.0;-7.9;0.4;11.4;31.0;3.0;3.0;48.0
265;Totaal personen;Eenoudergezin, minstens één kind >= 18;2011;-1.0;-23.0;-9.5;-1.0;9.1;26.0;3.0;3.0;53.0
266;Totaal personen;Eenoudergezin, minstens één kind >= 18;2012;-1.6;-23.0;-11.2;-1.6;7.3;25.0;3.0;3.0;57.0
267;Totaal personen;Eenoudergezin, minstens één kind >= 18;2013;-0.6;-23.0;-9.6;-0.6;8.5;27.0;4.0;4.0;53.0
268;Totaal personen;Eenoudergezin, minstens één kind >= 18;2014;2.3;-20.0;-6.6;2.3;13.3;34.0;4.0;4.0;41.0
269;Totaal personen;Eenoudergezin, minstens één kind >= 18;2015;2.7;-20.0;-5.9;2.7;14.2;34.0;4.0;4.0;40.0
270;Totaal personen;Overig meerpersoonshuishouden;2001;6.5;-20.0;-4.4;6.5;22.6;54.0;5.0;5.0;33.0
271;Totaal personen;Overig meerpersoonshuishouden;2002;3.1;-23.0;-7.7;3.1;17.1;46.0;5.0;5.0;40.0
272;Totaal personen;Overig meerpersoonshuishouden;2003;0.5;-24.0;-9.7;0.5;12.5;40.0;5.0;5.0;48.0
273;Totaal personen;Overig meerpersoonshuishouden;2004;2.6;-22.0;-7.6;2.6;17.3;49.0;5.0;5.0;42.0
274;Totaal personen;Overig meerpersoonshuishouden;2005;1.2;-23.0;-8.7;1.2;18.8;55.0;5.0;5.0;47.0
275;Totaal personen;Overig meerpersoonshuishouden;2006;5.5;-20.0;-4.8;5.5;21.6;56.0;5.0;5.0;36.0
276;Totaal personen;Overig meerpersoonshuishouden;2007;5.0;-18.0;-3.7;5.0;21.1;58.0;5.0;5.0;34.0
277;Totaal personen;Overig meerpersoonshuishouden;2008;2.7;-21.0;-7.0;2.7;16.7;46.0;5.0;5.0;42.0
278;Totaal personen;Overig meerpersoonshuishouden;2009;3.3;-21.0;-7.1;3.3;17.5;53.0;5.0;5.0;40.0
279;Totaal personen;Overig meerpersoonshuishouden;2010;0.6;-26.0;-10.3;0.6;18.8;61.0;3.0;3.0;49.0
280;Totaal personen;Overig meerpersoonshuishouden;2011;1.4;-22.0;-7.5;1.4;17.9;56.0;3.0;3.0;46.0
281;Totaal personen;Overig meerpersoonshuishouden;2012;0.7;-23.0;-9.2;0.7;16.5;58.0;3.0;3.0;48.0
282;Totaal personen;Overig meerpersoonshuishouden;2013;0.4;-25.0;-8.7;0.4;15.5;54.0;3.0;3.0;49.0
283;Totaal personen;Overig meerpersoonshuishouden;2014;5.0;-20.0;-5.3;5.0;25.3;73.0;3.0;3.0;36.0
284;Totaal personen;Overig meerpersoonshuishouden;2015;2.9;-21.0;-6.6;2.9;19.4;58.0;3.0;3.0;41.0
285;Totaal eenpersoonshuishouden;Totaal personen;2001;3.9;-10.0;-1.2;3.9;14.6;44.0;14.0;100.0;28.0
286;Totaal eenpersoonshuishouden;Totaal personen;2002;1.7;-12.0;-1.3;1.7;9.0;33.0;14.0;100.0;30.0
287;Totaal eenpersoonshuishouden;Totaal personen;2003;0.3;-13.0;-2.5;0.3;6.7;30.0;14.0;100.0;45.0
288;Totaal eenpersoonshuishouden;Totaal personen;2004;0.4;-12.0;-2.7;0.4;7.1;32.0;15.0;100.0;46.0
289;Totaal eenpersoonshuishouden;Totaal personen;2005;-0.8;-13.0;-3.8;-0.8;6.4;33.0;15.0;100.0;56.0
290;Totaal eenpersoonshuishouden;Totaal personen;2006;2.6;-9.0;-1.1;2.6;11.6;39.0;15.0;100.0;30.0
291;Totaal eenpersoonshuishouden;Totaal personen;2007;2.2;-9.0;-0.6;2.2;10.5;37.0;15.0;100.0;28.0
292;Totaal eenpersoonshuishouden;Totaal personen;2008;1.0;-10.0;-2.0;1.0;9.3;34.0;15.0;100.0;41.0
293;Totaal eenpersoonshuishouden;Totaal personen;2009;2.5;-13.0;-2.2;2.5;11.4;48.0;15.0;100.0;35.0
294;Totaal eenpersoonshuishouden;Totaal personen;2010;-0.1;-16.0;-4.0;-0.1;8.3;47.0;16.0;100.0;52.0
295;Totaal eenpersoonshuishouden;Totaal personen;2011;-1.0;-13.0;-3.7;-1.0;7.6;44.0;16.0;100.0;57.0
296;Totaal eenpersoonshuishouden;Totaal personen;2012;-0.8;-15.0;-3.7;-0.8;6.6;38.0;16.0;100.0;57.0
297;Totaal eenpersoonshuishouden;Totaal personen;2013;-1.0;-14.0;-4.7;-1.0;6.8;42.0;16.0;100.0;57.0
298;Totaal eenpersoonshuishouden;Totaal personen;2014;2.0;-11.0;-1.0;2.0;10.6;46.0;16.0;100.0;30.0
299;Totaal eenpersoonshuishouden;Totaal personen;2015;0.9;-14.0;-2.2;0.9;7.2;35.0;16.0;100.0;38.0
300;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2001;3.5;-10.0;-1.5;3.5;11.0;27.0;13.0;89.0;29.0
301;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2002;1.4;-11.0;-1.4;1.4;6.4;19.0;13.0;90.0;31.0
302;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2003;0.1;-12.0;-2.6;0.1;4.3;17.0;13.0;89.0;48.0
303;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2004;0.1;-12.0;-2.8;0.1;4.3;17.0;13.0;89.0;49.0
304;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2005;-1.1;-12.0;-4.0;-1.1;3.5;17.0;13.0;89.0;60.0
305;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2006;2.2;-9.0;-1.3;2.2;8.3;24.0;13.0;90.0;31.0
306;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2007;1.9;-8.0;-0.8;1.9;7.6;22.0;14.0;90.0;29.0
307;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2008;0.6;-10.0;-2.2;0.6;6.4;20.0;14.0;90.0;43.0
308;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2009;2.0;-13.0;-2.4;2.0;8.0;27.0;14.0;90.0;36.0
309;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2010;-0.3;-15.0;-4.4;-0.3;3.8;19.0;14.0;87.0;57.0
310;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2011;-1.2;-13.0;-4.0;-1.2;4.1;22.0;14.0;89.0;62.0
311;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2012;-1.0;-14.0;-4.0;-1.0;3.4;17.0;14.0;89.0;61.0
312;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2013;-1.3;-14.0;-4.8;-1.3;3.5;18.0;14.0;89.0;61.0
313;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2014;1.7;-11.0;-1.1;1.7;7.0;24.0;14.0;89.0;31.0
314;Totaal eenpersoonshuishouden;Totaal eenpersoonshuishouden;2015;0.7;-13.0;-2.3;0.7;4.5;17.0;15.0;89.0;40.0
315;Totaal eenpersoonshuishouden;Alleenstaande man;2001;4.7;-13.0;-1.3;4.7;14.3;32.0;5.0;37.0;28.0
316;Totaal eenpersoonshuishouden;Alleenstaande man;2002;1.5;-15.0;-3.1;1.5;8.0;23.0;5.0;38.0;36.0
317;Totaal eenpersoonshuishouden;Alleenstaande man;2003;0.1;-16.0;-4.3;0.1;5.7;19.0;6.0;38.0;48.0
318;Totaal eenpersoonshuishouden;Alleenstaande man;2004;0.2;-16.0;-3.9;0.2;6.2;20.0;6.0;38.0;48.0
319;Totaal eenpersoonshuishouden;Alleenstaande man;2005;-1.2;-16.0;-5.4;-1.2;5.2;22.0;6.0;38.0;58.0
320;Totaal eenpersoonshuishouden;Alleenstaande man;2006;2.6;-11.0;-1.8;2.6;11.0;29.0;6.0;39.0;32.0
321;Totaal eenpersoonshuishouden;Alleenstaande man;2007;2.3;-12.0;-1.7;2.3;10.1;27.0;6.0;40.0;32.0
322;Totaal eenpersoonshuishouden;Alleenstaande man;2008;0.9;-12.0;-3.0;0.9;8.5;24.0;6.0;40.0;43.0
323;Totaal eenpersoonshuishouden;Alleenstaande man;2009;2.2;-16.0;-3.6;2.2;9.8;30.0;6.0;40.0;37.0
324;Totaal eenpersoonshuishouden;Alleenstaande man;2010;-0.3;-18.0;-5.8;-0.3;5.4;23.0;6.0;39.0;54.0
325;Totaal eenpersoonshuishouden;Alleenstaande man;2011;-1.0;-16.0;-4.8;-1.0;5.8;25.0;6.0;40.0;57.0
326;Totaal eenpersoonshuishouden;Alleenstaande man;2012;-1.0;-18.0;-5.2;-1.0;4.4;19.0;6.0;40.0;59.0
327;Totaal eenpersoonshuishouden;Alleenstaande man;2013;-1.1;-17.0;-5.7;-1.1;5.0;21.0;6.0;40.0;57.0
328;Totaal eenpersoonshuishouden;Alleenstaande man;2014;1.9;-14.0;-2.1;1.9;8.7;27.0;7.0;41.0;34.0
329;Totaal eenpersoonshuishouden;Alleenstaande man;2015;0.8;-15.0;-2.8;0.8;6.4;21.0;7.0;41.0;40.0
330;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2001;6.2;-14.0;-0.5;6.2;16.3;36.0;4.0;31.0;26.0
331;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2002;1.5;-16.0;-3.9;1.5;9.0;24.0;5.0;32.0;38.0
332;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2003;0.2;-18.0;-5.4;0.2;6.5;20.0;5.0;32.0;49.0
333;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2004;0.3;-17.0;-4.5;0.3;7.3;23.0;5.0;32.0;48.0
334;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2005;-1.2;-18.0;-6.1;-1.2;6.7;25.0;5.0;31.0;56.0
335;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2006;3.3;-13.0;-2.0;3.3;13.0;33.0;5.0;31.0;32.0
336;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2007;3.0;-13.0;-2.2;3.0;12.4;31.0;5.0;32.0;33.0
337;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2008;1.2;-14.0;-3.8;1.2;9.7;27.0;5.0;32.0;43.0
338;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2009;2.8;-18.0;-4.1;2.8;11.8;37.0;5.0;32.0;36.0
339;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2010;-0.1;-21.0;-6.3;-0.1;6.9;28.0;5.0;31.0;51.0
340;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2011;-0.4;-18.0;-5.2;-0.4;7.4;31.0;5.0;32.0;52.0
341;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2012;-1.0;-21.0;-6.3;-1.0;5.5;22.0;5.0;32.0;57.0
342;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2013;-0.1;-18.0;-5.6;-0.1;6.7;26.0;5.0;31.0;51.0
343;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2014;2.3;-16.0;-2.5;2.3;10.2;31.0;5.0;31.0;33.0
344;Totaal eenpersoonshuishouden;Alleenstaande man, tot 65 jaar;2015;1.2;-17.0;-3.1;1.2;8.1;25.0;5.0;31.0;39.0
345;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2001;1.8;-9.0;-2.6;1.8;5.1;17.0;1.0;7.0;38.0
346;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2002;1.5;-7.0;-0.2;1.5;4.1;15.0;1.0;7.0;26.0
347;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2003;0.1;-7.0;-1.5;0.1;2.2;12.0;1.0;7.0;48.0
348;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2004;0.1;-8.0;-1.9;0.1;2.4;10.0;1.0;7.0;49.0
349;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2005;-1.1;-9.0;-3.1;-1.1;1.4;9.0;1.0;7.0;64.0
350;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2006;1.6;-7.0;-1.4;1.6;4.9;14.0;1.0;7.0;36.0
351;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2007;1.4;-7.0;-0.6;1.4;4.1;12.0;1.0;7.0;29.0
352;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2008;0.4;-5.0;-1.1;0.4;4.1;14.0;1.0;8.0;41.0
353;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2009;1.0;-9.0;-2.3;1.0;3.7;11.0;1.0;8.0;41.0
354;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2010;-0.6;-14.0;-4.2;-0.6;1.0;10.0;1.0;8.0;66.0
355;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2011;-1.5;-12.0;-4.0;-1.5;0.2;9.0;1.0;8.0;74.0
356;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2012;-1.1;-8.0;-2.8;-1.1;1.5;10.0;1.0;9.0;67.0
357;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2013;-2.8;-12.0;-5.7;-2.8;-0.2;7.0;1.0;9.0;76.0
358;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2014;1.0;-8.0;-1.4;1.0;3.3;14.0;1.0;9.0;35.0
359;Totaal eenpersoonshuishouden;Alleenstaande man, 65 jaar of ouder;2015;0.4;-10.0;-2.2;0.4;2.1;9.0;2.0;10.0;44.0
360;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2001;3.1;-8.0;-1.6;3.1;8.9;23.0;7.0;51.0;30.0
361;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2002;1.4;-8.0;-0.5;1.4;5.4;17.0;7.0;52.0;28.0
362;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2003;0.1;-9.0;-1.7;0.1;3.5;15.0;7.0;51.0;48.0
363;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2004;0.1;-9.0;-2.2;0.1;3.4;15.0;7.0;51.0;49.0
364;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2005;-1.0;-10.0;-3.2;-1.0;2.5;13.0;7.0;50.0;61.0
365;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2006;2.0;-7.0;-0.9;2.0;6.7;20.0;8.0;51.0;30.0
366;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2007;1.7;-6.0;-0.2;1.7;6.4;19.0;8.0;51.0;26.0
367;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2008;0.5;-8.0;-1.7;0.5;5.0;17.0;8.0;50.0;43.0
368;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2009;1.9;-9.0;-1.9;1.9;6.4;24.0;8.0;50.0;36.0
369;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2010;-0.4;-13.0;-3.6;-0.4;2.7;17.0;8.0;48.0;58.0
370;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2011;-1.3;-11.0;-3.4;-1.3;2.5;18.0;8.0;49.0;66.0
371;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2012;-1.0;-11.0;-3.2;-1.0;2.5;15.0;8.0;48.0;63.0
372;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2013;-1.5;-11.0;-4.4;-1.5;2.3;16.0;8.0;48.0;65.0
373;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2014;1.6;-8.0;-0.6;1.6;5.8;22.0;8.0;48.0;29.0
374;Totaal eenpersoonshuishouden;Alleenstaande vrouw;2015;0.6;-11.0;-2.0;0.6;3.3;14.0;8.0;48.0;41.0
375;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2001;5.2;-9.0;0.4;5.2;14.6;32.0;4.0;27.0;24.0
376;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2002;1.4;-13.0;-2.6;1.4;8.5;22.0;4.0;27.0;35.0
377;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2003;0.1;-14.0;-3.7;0.1;6.1;21.0;4.0;27.0;49.0
378;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2004;0.0;-13.0;-4.0;0.0;6.3;22.0;4.0;27.0;50.0
379;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2005;-1.5;-15.0;-5.1;-1.5;4.6;18.0;4.0;26.0;58.0
380;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2006;2.7;-10.0;-2.1;2.7;10.5;28.0;4.0;27.0;32.0
381;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2007;3.2;-10.0;-1.1;3.2;9.9;26.0;4.0;27.0;30.0
382;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2008;0.7;-13.0;-3.5;0.7;7.7;21.0;4.0;26.0;45.0
383;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2009;2.9;-14.0;-2.7;2.9;12.0;40.0;4.0;26.0;35.0
384;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2010;0.0;-18.0;-5.1;0.0;6.4;28.0;4.0;25.0;50.0
385;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2011;-0.6;-14.0;-4.4;-0.6;7.1;32.0;4.0;25.0;54.0
386;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2012;-1.0;-18.0;-5.4;-1.0;4.9;23.0;4.0;24.0;57.0
387;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2013;-0.4;-16.0;-4.5;-0.4;6.8;29.0;4.0;24.0;52.0
388;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2014;2.6;-13.0;-1.2;2.6;10.2;36.0;4.0;24.0;30.0
389;Totaal eenpersoonshuishouden;Alleenstaande vrouw, tot 65 jaar;2015;1.0;-16.0;-3.5;1.0;7.2;24.0;4.0;24.0;40.0
390;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2001;2.5;-7.0;-2.7;2.5;4.4;11.0;3.0;24.0;37.0
391;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2002;1.4;-3.0;0.4;1.4;3.5;11.0;3.0;24.0;21.0
392;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2003;0.1;-4.0;-0.9;0.1;1.9;9.0;4.0;24.0;46.0
393;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2004;0.1;-5.0;-1.3;0.1;2.0;8.0;4.0;24.0;47.0
394;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2005;-0.9;-5.0;-2.2;-0.9;1.3;8.0;4.0;24.0;64.0
395;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2006;1.8;-5.0;-0.5;1.8;4.2;12.0;4.0;24.0;29.0
396;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2007;1.3;-3.0;0.2;1.3;3.4;11.0;4.0;24.0;23.0
397;Totaal eenpersoonshuishouden;Alleenstaande vrouw, 65 jaar of ouder;2008;0.3;-4.0;-0.7;0.3;3.0;12.0;4.0;24.0;41.0
