ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;West-Nederland (LD);2009;;;;;
121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;West-Nederland (LD);2010;;;;;
122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;West-Nederland (LD);2011;;;;;
123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;West-Nederland (LD);2012;;;;;
124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;West-Nederland (LD);2013;;;;;
125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;West-Nederland (LD);2014;;;;;
126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Nederland (LD);2009;;;;;
127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Nederland (LD);2010;;;;;
128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Nederland (LD);2011;;;;;
129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Nederland (LD);2012;;;;;
130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Nederland (LD);2013;;;;;
131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Nederland (LD);2014;;;;;
132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Groningen (PV);2009;;;;;
133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Groningen (PV);2010;;;;;
134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Groningen (PV);2011;;;;;
135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Groningen (PV);2012;;;;;
136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Groningen (PV);2013;;;;;
137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Groningen (PV);2014;;;;;
138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Friesland (PV);2009;;;;;
139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Friesland (PV);2010;;;;;
140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Friesland (PV);2011;;;;;
141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Friesland (PV);2012;;;;;
142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Friesland (PV);2013;;;;;
143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Friesland (PV);2014;;;;;
144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Drenthe (PV);2009;;;;;
145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Drenthe (PV);2010;;;;;
146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Drenthe (PV);2011;;;;;
147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Drenthe (PV);2012;;;;;
148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Drenthe (PV);2013;;;;;
149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Drenthe (PV);2014;;;;;
150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Overijssel (PV);2009;;;;;
151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Overijssel (PV);2010;;;;;
152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Overijssel (PV);2011;;;;;
153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Overijssel (PV);2012;;;;;
154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Overijssel (PV);2013;;;;;
155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Overijssel (PV);2014;;;;;
156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Flevoland (PV);2009;;;;;
157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Flevoland (PV);2010;;;;;
158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Flevoland (PV);2011;;;;;
159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Flevoland (PV);2012;;;;;
160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Flevoland (PV);2013;;;;;
161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Flevoland (PV);2014;;;;;
162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Gelderland (PV);2009;;;;;
163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Gelderland (PV);2010;;;;;
164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Gelderland (PV);2011;;;;;
165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Gelderland (PV);2012;;;;;
166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Gelderland (PV);2013;;;;;
167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Gelderland (PV);2014;;;;;
168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Utrecht (PV);2009;;;;;
169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Utrecht (PV);2010;;;;;
170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Utrecht (PV);2011;;;;;
171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Utrecht (PV);2012;;;;;
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Utrecht (PV);2013;;;;;
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Utrecht (PV);2014;;;;;
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Holland (PV);2009;;;;;
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Holland (PV);2010;;;;;
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Holland (PV);2011;;;;;
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Holland (PV);2012;;;;;
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Holland (PV);2013;;;;;
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Holland (PV);2014;;;;;
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Holland (PV);2009;;;;;
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Holland (PV);2010;;;;;
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Holland (PV);2011;;;;;
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Holland (PV);2012;;;;;
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Holland (PV);2013;;;;;
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zuid-Holland (PV);2014;;;;;
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zeeland (PV);2009;;;;;
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zeeland (PV);2010;;;;;
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zeeland (PV);2011;;;;;
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zeeland (PV);2012;;;;;
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zeeland (PV);2013;;;;;
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Zeeland (PV);2014;;;;;
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2009;;;;;
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2010;;;;;
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2011;;;;;
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2012;;;;;
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2013;;;;;
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2014;;;;;
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2009;;;;;
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2010;;;;;
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2011;;;;;
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2012;;;;;
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2013;;;;;
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2014;;;;;
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Nederland;2009;;;;;
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Nederland;2010;;;;;
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Nederland;2011;;;;;
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Nederland;2012;;;;;
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Nederland;2013;;;;;
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Nederland;2014;;;;;
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Noord-Nederland (LD);2009;;;;;
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Noord-Nederland (LD);2010;;;;;
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Noord-Nederland (LD);2011;;;;;
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Noord-Nederland (LD);2012;;;;;
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Noord-Nederland (LD);2013;;;;;
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Noord-Nederland (LD);2014;;;;;
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Oost-Nederland (LD);2009;;;;;
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Oost-Nederland (LD);2010;;;;;
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Oost-Nederland (LD);2011;;;;;
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Oost-Nederland (LD);2012;;;;;
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Oost-Nederland (LD);2013;;;;;
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Oost-Nederland (LD);2014;;;;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;West-Nederland (LD);2009;;;;;
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;West-Nederland (LD);2010;;;;;
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;West-Nederland (LD);2011;;;;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;West-Nederland (LD);2012;;;;;
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;West-Nederland (LD);2013;;;;;
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;West-Nederland (LD);2014;;;;;
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Zuid-Nederland (LD);2009;;;;;
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Zuid-Nederland (LD);2010;;;;;
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Zuid-Nederland (LD);2011;;;;;
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Zuid-Nederland (LD);2012;;;;;
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Zuid-Nederland (LD);2013;;;;;
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Zuid-Nederland (LD);2014;;;;;
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Groningen (PV);2009;;;;;
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Groningen (PV);2010;;;;;
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Groningen (PV);2011;;;;;
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Groningen (PV);2012;;;;;
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Groningen (PV);2013;;;;;
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Groningen (PV);2014;;;;;
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Friesland (PV);2009;;;;;
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Friesland (PV);2010;;;;;
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Friesland (PV);2011;;;;;
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Friesland (PV);2012;;;;;
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Friesland (PV);2013;;;;;
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Friesland (PV);2014;;;;;
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Drenthe (PV);2009;;;;;
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Drenthe (PV);2010;;;;;
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Drenthe (PV);2011;;;;;
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;Totaal ZZV-Wmo;Drenthe (PV);2012;;;;;
