ID;Persoonskenmerken;Cijfersoort;Perioden;PersonenMetMinimaal1Contact_1;GemiddeldAantalContactenBevolking_2;GemiddeldAantalContactenPatient_3;BijDeArts_4;ThuisBijPatient_5;Telefonisch_6;Overig_7;EigenInitiatief_8;InitiatiefVanDeHuisarts_9;HerhalingsconsultOfOproep_10;Doorverwijzing_11;TevredenheidMetDeHuisarts_12;PersonenMetMinimaal1Contact_13;GemiddeldAantalContactenBevolking_14;GemiddeldAantalContactenPatient_15;InPolikliniekVanEenZiekenhuis_16;Telefonisch_17;Anders_18;EersteContact_19;Herhalingsbezoek_20;EigenInitiatief_21;DoorverwijzingHuisarts_22;OproepVanSpecialist_23;Anders_24;TevredenheidMetDeSpecialist_25;PersonenMetMinimaal1Contact_26;GemiddeldAantalContactenBevolking_27;GemiddeldAantalContactenPatient_28;VanwegeAcutePijn_29;PeriodiekeControle_30;Behandeling_31;Controle_32;VerwijderenTandsteen_33;Fluorbehandeling_34;VullenVanTandOfKies_35;TrekkenVanTandOfKies_36;MakenVanKroonOfBrug_37;Wortelkanaalbehandeling_38;RechtzettenVanTanden_39;OverigeBehandelingen_40;TevredenheidMetDeTandarts_41;PersonenMetMinimaal1Contact_42;GemiddeldAantalContactenBevolking_43;GemiddeldAantalContactenPatient_44;TevredenheidMetDeFysiotherapeut_45;OnderBehandelingAlternatieveGenezer_46;PersonenMetOvernachtingEn_47;k_1Tot8Nachten_48;k_8Tot15Nachten_49;k_15Tot22Nachten_50;k_22NachtenOfMeer_51;AantalOpnamenPer100Personen_52;AantalOpnamenPer100Patienten_53;PersonenMetDagopname_54;AantalDagopnamenPer100Personen_55;AantalDagopnamenPer100Patienten_56;TevredenheidMetHetZiekenhuis_57;GebruikVoorgeschrevenIn2Weken_58;GebruikNietVoorgeschrevenIn2Weken_59
204;"Partner in paar zonder kind; >= 65 jaar";Standaardfout;2010;1.0;0.4;0.5;1.9;1.2;1.4;1.0;2.0;1.4;1.6;0.5;0.0;1.3;0.3;0.5;;;;2.4;2.4;3.4;4.7;3.9;3.3;0.0;1.3;0.2;0.4;1.3;3.7;3.6;2.7;2.4;0.5;1.5;1.2;1.3;0.7;0.0;2.0;0.0;1.2;0.6;2.0;0.1;0.5;0.9;2.8;2.5;1.2;1.0;1.4;5.1;0.9;3.5;26.2;0.1;1.2;1.2
205;"Partner in paar zonder kind; >= 65 jaar";Standaardfout;2011;1.1;0.4;0.5;1.7;0.9;1.3;0.8;2.1;1.0;1.9;0.6;0.0;1.4;0.3;0.5;1.5;0.9;1.3;2.5;2.5;4.7;5.4;4.6;3.5;0.0;1.4;0.2;0.4;1.8;3.8;3.8;2.9;2.4;0.7;2.1;0.7;1.3;1.0;0.0;2.2;0.0;1.2;0.5;1.4;0.1;0.6;0.9;2.9;2.5;1.2;1.2;1.4;5.4;0.9;6.4;57.1;0.1;1.2;1.3
206;"Partner in paar zonder kind; >= 65 jaar";Standaardfout;2012;1.1;0.4;0.5;1.7;1.0;1.3;0.9;2.0;1.3;1.6;0.5;0.0;1.3;0.3;0.6;1.7;0.8;1.5;2.4;2.4;4.7;5.2;3.6;2.9;0.0;1.3;0.2;0.3;2.0;3.7;3.5;2.9;2.5;0.5;1.7;0.8;1.2;1.1;;1.9;0.0;1.2;0.5;1.6;0.1;0.5;0.9;2.5;2.2;0.6;1.4;1.6;5.9;0.9;4.0;31.0;0.1;1.2;1.2
207;"Partner in paar zonder kind; >= 65 jaar";Standaardfout;2013;1.1;0.4;0.5;1.7;1.0;1.3;0.8;2.0;1.5;1.6;0.8;0.0;1.3;0.3;0.5;1.6;1.0;1.3;2.3;2.3;4.2;5.5;3.7;3.7;0.0;1.3;0.2;0.3;1.7;3.4;3.4;2.6;2.3;0.6;1.6;1.0;0.9;0.9;;2.0;0.0;1.2;0.4;1.3;0.1;0.6;0.9;2.4;2.0;1.3;1.1;1.5;5.6;0.8;4.3;39.6;0.1;1.2;1.2
208;Overig, onbekend;Percentages/aantallen;2010;73.3;4.3;5.9;67.6;3.9;17.8;10.6;78.7;12.1;8.5;0.7;7.6;30.5;1.4;4.6;;;;34.5;65.5;;;;;7.8;71.6;1.7;2.4;3.2;72.0;24.8;48.0;18.2;6.2;11.3;0.9;4.2;2.5;0.0;8.7;7.7;17.8;3.3;18.8;7.8;5.1;6.0;;;;;9.0;;6.2;8.4;;7.3;25.4;30.5
209;Overig, onbekend;Percentages/aantallen;2011;73.1;5.7;7.8;80.1;0.8;14.8;4.4;76.6;8.9;10.4;4.1;7.7;28.6;2.5;8.6;;;;;;;;;;7.6;74.1;1.9;2.6;5.8;71.9;22.3;42.6;22.1;4.9;18.3;1.0;0.0;0.9;0.0;10.2;7.8;24.8;3.0;12.1;7.9;6.4;3.8;;;;;4.5;117.6;9.3;11.1;119.2;7.6;30.7;37.1
210;Overig, onbekend;Percentages/aantallen;2012;72.5;4.6;6.4;70.7;0.0;21.0;8.3;73.3;7.0;17.1;2.6;7.4;29.6;2.4;8.0;;;;;;;;;;7.8;73.6;2.4;3.3;;;;41.6;12.7;11.3;13.7;1.2;0.0;0.0;0.0;19.5;7.7;13.7;1.8;;7.7;3.5;3.4;;;;;4.7;;7.6;30.3;;7.4;27.2;30.3
211;Overig, onbekend;Percentages/aantallen;2013;71.4;3.6;5.1;67.9;2.3;20.9;9.0;79.0;7.6;10.3;3.2;7.6;32.7;1.1;3.5;;;;;;;;;;7.8;73.5;1.8;2.4;6.5;73.3;20.2;49.7;19.2;6.1;13.8;1.0;0.0;1.2;0.0;9.0;7.8;16.9;2.3;13.5;;5.7;4.3;;;;;6.1;;4.7;10.7;;;28.3;31.6
212;Overig, onbekend;Standaardfout;2010;2.1;0.5;0.7;4.2;1.7;3.5;2.8;3.7;3.0;2.5;0.7;0.1;2.2;0.3;1.0;;;;6.8;6.8;;;;;0.1;2.1;0.3;0.4;2.2;5.7;5.5;4.7;3.7;2.3;3.0;0.9;1.9;1.5;0.0;2.7;0.1;1.8;0.6;3.1;0.2;1.1;1.1;;;;;1.9;;1.1;1.7;;0.3;2.1;2.2
213;Overig, onbekend;Standaardfout;2011;2.3;0.9;1.3;3.9;0.9;3.5;2.0;4.1;2.8;3.0;1.9;0.1;2.4;0.5;1.4;;;;;;;;;;0.1;2.3;0.4;0.5;3.1;5.9;5.5;4.8;4.0;2.1;3.7;0.9;0.0;0.9;0.0;2.9;0.1;2.3;0.5;1.8;0.1;1.3;1.0;;;;;1.3;13.6;1.5;2.0;8.7;0.2;2.4;2.5
214;Overig, onbekend;Standaardfout;2012;2.4;0.7;0.9;4.5;;4.0;2.7;4.3;2.5;3.7;1.6;0.1;2.4;0.6;2.0;;;;;;;;;;0.1;2.3;0.4;0.6;;;;5.4;3.6;3.4;3.7;1.2;;;;4.3;0.1;1.8;0.4;;0.1;1.0;1.0;;;;;1.4;;1.4;18.2;;0.3;2.4;2.4
215;Overig, onbekend;Standaardfout;2013;2.4;0.5;0.7;4.8;1.5;4.2;3.0;4.2;2.7;3.1;1.8;0.1;2.5;0.3;1.0;;;;;;;;;;0.1;2.4;0.4;0.5;3.4;6.0;5.5;5.2;4.1;2.5;3.6;1.0;;1.1;;3.0;0.1;2.0;0.4;2.0;;1.3;1.1;;;;;1.6;;1.1;5.8;;;2.4;2.5
216;Niet stedelijk;Percentages/aantallen;2010;72.1;4.2;5.8;77.5;4.5;12.6;5.1;75.8;8.3;14.2;1.4;7.7;36.7;2.3;6.1;;;;29.0;71.0;22.0;44.7;15.5;17.9;7.8;79.0;2.5;3.1;3.9;58.6;37.5;42.9;18.6;4.3;11.7;4.8;2.1;2.8;0.4;12.4;7.9;21.8;3.7;16.8;7.9;6.2;6.5;80.1;13.1;3.1;3.8;8.2;126.3;7.6;15.8;210.0;7.8;34.8;29.9
217;Niet stedelijk;Percentages/aantallen;2011;72.9;4.2;5.8;76.9;4.4;13.5;5.2;73.1;10.2;13.9;2.5;7.8;36.4;2.1;5.8;84.0;4.8;11.2;36.8;63.2;15.8;53.7;13.1;17.4;7.9;79.3;2.4;3.0;5.4;64.4;30.2;42.4;23.3;3.9;14.6;2.7;2.0;1.5;0.0;9.7;7.9;21.4;4.0;18.9;8.0;7.0;5.9;84.9;9.7;3.1;2.3;8.3;140.1;7.4;11.1;149.5;7.7;38.1;32.0
218;Niet stedelijk;Percentages/aantallen;2012;70.1;3.8;5.4;77.1;3.7;15.8;3.4;75.4;7.0;16.1;1.5;7.8;38.5;1.9;5.0;89.8;2.0;8.2;30.7;69.3;25.1;49.7;12.8;12.4;7.8;81.2;2.5;3.1;4.9;65.2;29.8;44.8;20.3;6.1;12.1;1.4;3.5;2.5;0.0;9.2;7.9;20.4;3.5;17.5;7.9;6.5;6.6;;;;;8.7;132.3;7.3;14.7;201.2;7.8;36.3;30.4
219;Niet stedelijk;Percentages/aantallen;2013;72.9;4.4;6.0;80.2;5.6;10.9;3.3;72.5;10.4;15.3;1.8;7.8;36.5;2.4;6.6;84.9;4.9;10.2;31.9;68.1;27.6;45.2;17.1;8.4;7.8;75.9;2.2;2.9;3.2;68.0;28.8;43.3;23.1;4.3;12.9;1.8;3.2;1.5;0.0;9.8;7.8;21.2;3.0;14.3;7.8;5.9;6.0;86.8;5.8;5.3;2.1;8.7;146.7;7.0;14.4;207.4;7.7;35.0;36.8
220;Niet stedelijk;Standaardfout;2010;1.0;0.3;0.4;1.8;0.9;1.4;1.0;1.9;1.2;1.5;0.5;0.0;1.1;0.3;0.7;;;;2.8;2.8;4.7;5.6;4.1;4.4;0.1;0.9;0.2;0.2;1.1;2.8;2.7;2.2;1.7;0.9;1.4;0.9;0.6;0.7;0.3;1.5;0.0;1.0;0.3;1.2;0.1;0.6;0.6;3.3;2.8;1.4;1.6;0.8;5.4;0.6;3.1;37.8;0.1;1.1;1.1
221;Niet stedelijk;Standaardfout;2011;1.1;0.3;0.4;2.0;1.0;1.7;1.1;2.1;1.5;1.7;0.8;0.0;1.2;0.2;0.6;2.5;1.5;2.1;3.3;3.3;4.1;5.6;3.8;4.3;0.0;1.0;0.2;0.3;1.4;2.9;2.8;2.3;2.0;0.9;1.7;0.8;0.7;0.6;0.0;1.4;0.0;1.0;0.4;1.8;0.1;0.6;0.6;3.3;2.7;1.6;1.4;1.0;8.7;0.7;1.6;16.7;0.1;1.2;1.2
222;Niet stedelijk;Standaardfout;2012;1.2;0.3;0.4;2.1;1.0;1.9;0.9;2.2;1.3;1.9;0.6;0.0;1.2;0.2;0.6;2.0;1.0;1.9;3.1;3.1;5.3;6.1;4.1;4.0;0.1;1.0;0.2;0.3;1.3;3.0;2.8;2.4;2.0;1.2;1.6;0.6;0.9;0.8;;1.4;0.0;1.0;0.3;1.2;0.1;0.6;0.6;;;;;1.0;7.5;0.7;3.3;40.8;0.1;1.2;1.2
223;Niet stedelijk;Standaardfout;2013;0.9;0.3;0.4;2.1;1.2;1.7;1.0;2.4;1.6;1.9;0.7;0.0;0.9;0.2;0.6;2.7;1.6;2.3;3.6;3.6;6.1;6.8;5.1;3.8;0.0;0.8;0.1;0.2;1.2;3.3;3.2;2.7;2.3;1.1;1.8;0.7;1.0;0.7;;1.6;0.0;0.8;0.2;1.0;0.1;0.5;0.5;3.0;2.1;2.0;1.3;0.8;6.8;0.5;1.7;20.4;0.1;0.9;0.9
224;Weinig stedelijk;Percentages/aantallen;2010;70.9;4.0;5.7;77.0;4.1;13.8;5.1;77.2;8.7;12.7;1.4;7.7;36.2;2.0;5.6;;;;34.9;65.1;19.6;53.4;16.0;11.0;7.8;80.3;2.1;2.7;6.2;64.0;29.8;43.7;20.1;5.8;12.5;1.6;1.9;3.5;0.2;10.7;7.8;21.3;3.7;17.3;8.0;6.0;6.5;80.5;14.3;2.7;2.5;8.6;131.3;7.9;12.1;153.7;7.7;36.1;31.6
225;Weinig stedelijk;Percentages/aantallen;2011;71.9;4.3;6.0;80.1;3.8;11.4;4.7;78.1;5.8;13.6;2.6;7.8;37.6;2.2;5.9;79.6;7.7;12.7;35.0;65.0;29.1;46.3;11.6;12.4;7.9;80.9;2.4;3.0;7.5;60.8;31.7;43.0;20.3;4.9;12.0;1.8;3.7;3.6;0.5;10.1;7.8;23.2;3.9;16.7;8.0;6.7;6.7;85.5;7.4;3.7;3.5;8.4;125.9;7.6;12.8;169.7;7.7;37.4;35.6
226;Weinig stedelijk;Percentages/aantallen;2012;71.8;4.1;5.7;75.8;3.2;15.2;5.7;77.2;6.7;14.0;2.1;7.8;37.7;2.0;5.4;81.9;5.0;13.0;33.3;66.7;29.1;43.5;18.3;9.1;7.9;79.5;2.1;2.7;4.7;63.2;32.1;44.6;20.7;4.2;14.0;2.3;2.0;2.7;0.0;9.5;7.9;22.5;3.6;16.2;7.9;6.1;6.5;87.6;5.8;1.9;4.6;8.7;132.9;7.7;16.0;207.6;7.8;36.1;31.9
227;Weinig stedelijk;Percentages/aantallen;2013;71.4;3.9;5.5;75.1;4.0;15.1;5.8;77.1;7.7;11.5;3.8;7.8;38.4;2.2;5.8;80.9;6.3;12.8;31.4;68.6;29.5;46.7;8.5;15.3;7.9;80.0;2.2;2.7;4.1;64.0;31.9;43.4;21.0;5.8;10.4;2.6;3.7;2.1;0.7;10.4;8.0;21.9;3.5;16.0;7.9;6.3;7.0;84.6;11.5;1.1;2.8;9.5;136.1;6.6;9.2;140.3;7.7;37.3;34.3
228;Weinig stedelijk;Standaardfout;2010;0.8;0.2;0.3;1.4;0.6;1.1;0.7;1.4;0.9;1.1;0.4;0.0;0.8;0.1;0.3;;;;2.2;2.2;3.1;3.9;2.8;2.4;0.0;0.7;0.1;0.2;1.0;2.0;1.9;1.6;1.3;0.8;1.1;0.4;0.4;0.6;0.1;1.0;0.0;0.7;0.2;0.9;0.0;0.4;0.4;2.4;2.1;1.0;0.9;0.6;4.5;0.5;1.2;12.9;0.1;0.8;0.8
229;Weinig stedelijk;Standaardfout;2011;0.8;0.3;0.3;1.5;0.7;1.2;0.8;1.5;0.8;1.2;0.6;0.0;0.9;0.2;0.5;2.0;1.3;1.7;2.4;2.4;3.8;4.2;2.7;2.8;0.0;0.7;0.2;0.2;1.2;2.3;2.2;1.8;1.5;0.8;1.2;0.5;0.7;0.7;0.3;1.1;0.0;0.8;0.3;1.0;0.0;0.5;0.5;2.3;1.7;1.3;1.2;0.7;4.0;0.5;1.4;14.7;0.1;0.9;0.9
230;Weinig stedelijk;Standaardfout;2012;0.8;0.2;0.3;1.6;0.6;1.3;0.8;1.5;0.9;1.3;0.5;0.0;0.9;0.2;0.4;1.9;1.1;1.7;2.4;2.4;3.9;4.3;3.4;2.5;0.0;0.7;0.1;0.2;1.0;2.3;2.2;1.8;1.5;0.7;1.3;0.6;0.5;0.6;;1.1;0.0;0.8;0.2;0.9;0.1;0.4;0.5;2.2;1.5;0.9;1.4;0.7;5.8;0.5;2.7;32.7;0.1;0.9;0.9
231;Weinig stedelijk;Standaardfout;2013;0.9;0.2;0.3;1.6;0.7;1.3;0.9;1.5;1.0;1.2;0.7;0.0;0.9;0.2;0.5;2.0;1.2;1.7;2.3;2.3;4.1;4.5;2.5;3.2;0.0;0.8;0.1;0.2;1.0;2.4;2.3;1.9;1.6;0.9;1.2;0.6;0.7;0.5;0.3;1.2;0.0;0.8;0.2;1.0;0.1;0.5;0.5;2.3;2.0;0.7;1.0;0.7;4.6;0.5;0.9;10.3;0.1;0.9;0.9
232;Matig stedelijk;Percentages/aantallen;2010;72.5;4.6;6.3;72.8;6.1;14.8;6.3;75.9;7.7;13.0;3.4;7.7;39.5;2.6;6.6;;;;32.5;67.5;21.1;49.4;11.7;17.8;7.8;78.0;2.4;3.1;5.7;61.5;32.8;42.3;21.3;5.3;13.2;2.3;2.2;3.0;0.4;10.1;7.9;23.1;3.9;17.2;8.0;6.3;7.4;77.7;10.3;5.5;6.5;9.7;130.1;8.3;17.4;209.3;7.6;36.7;36.1
233;Matig stedelijk;Percentages/aantallen;2011;70.3;4.1;5.8;78.0;4.8;11.9;5.3;75.2;7.7;14.8;2.3;7.8;39.3;2.2;5.5;82.1;5.3;12.6;35.1;64.9;19.1;52.5;14.4;14.0;7.8;77.9;2.4;3.1;5.8;62.9;31.2;43.2;20.0;4.5;13.2;2.5;2.8;3.0;0.3;10.5;7.9;22.8;3.6;16.0;7.8;6.6;7.3;87.7;7.8;2.6;1.8;8.9;122.3;7.9;13.2;169.1;7.7;37.9;33.4
234;Matig stedelijk;Percentages/aantallen;2012;70.0;4.0;5.7;80.2;3.4;12.0;4.4;72.3;8.0;16.8;2.9;7.8;37.9;2.2;5.8;83.8;4.8;11.4;31.7;68.3;20.2;58.1;10.3;11.4;7.9;79.0;2.1;2.6;5.3;63.6;31.1;43.0;20.3;5.1;13.4;2.4;2.3;2.6;0.0;11.0;7.9;23.3;4.0;17.3;8.0;6.0;5.8;83.5;8.9;2.2;5.4;7.6;130.5;8.0;12.2;154.5;7.6;36.7;29.2
235;Matig stedelijk;Percentages/aantallen;2013;73.0;4.2;5.8;77.7;4.4;13.9;4.0;75.9;8.9;13.2;2.0;7.7;38.4;2.2;5.8;85.5;6.6;7.9;33.7;66.3;19.7;50.9;13.1;16.3;7.8;79.4;2.4;3.0;8.9;64.0;27.1;44.1;22.8;5.4;9.9;3.0;2.2;2.7;0.3;9.5;7.9;22.8;3.7;16.3;8.0;6.5;6.7;87.8;8.3;2.8;1.1;8.4;126.5;7.9;14.1;179.1;7.6;37.2;33.2
236;Matig stedelijk;Standaardfout;2010;0.8;0.2;0.3;1.5;0.8;1.2;0.8;1.4;0.9;1.1;0.6;0.0;0.9;0.2;0.5;;;;2.1;2.1;3.2;4.0;2.6;3.0;0.0;0.7;0.1;0.2;1.0;2.1;2.1;1.7;1.4;0.8;1.1;0.5;0.5;0.6;0.2;1.0;0.0;0.7;0.2;0.9;0.1;0.4;0.5;2.4;1.8;1.3;1.4;0.7;4.4;0.5;3.1;35.9;0.1;0.9;0.9
237;Matig stedelijk;Standaardfout;2011;0.8;0.2;0.3;1.4;0.7;1.1;0.8;1.5;0.9;1.2;0.5;0.0;0.9;0.2;0.4;1.8;1.1;1.6;2.3;2.3;3.2;4.0;2.8;2.8;0.0;0.7;0.1;0.2;1.0;2.1;2.0;1.7;1.3;0.7;1.1;0.5;0.6;0.6;0.2;1.0;0.0;0.7;0.2;0.8;0.1;0.4;0.5;2.0;1.6;1.0;0.8;0.6;4.0;0.5;2.6;31.2;0.1;0.9;0.8
238;Matig stedelijk;Standaardfout;2012;0.8;0.2;0.3;1.5;0.7;1.2;0.8;1.6;1.0;1.4;0.6;0.0;0.9;0.2;0.4;1.8;1.0;1.6;2.3;2.3;3.5;4.3;2.6;2.8;0.0;0.7;0.1;0.2;1.0;2.2;2.1;1.8;1.4;0.8;1.2;0.5;0.5;0.6;;1.1;0.0;0.8;0.3;1.1;0.0;0.4;0.4;2.5;1.9;1.0;1.5;0.6;5.4;0.5;1.2;12.1;0.1;0.9;0.8
239;Matig stedelijk;Standaardfout;2013;0.7;0.2;0.3;1.5;0.8;1.3;0.7;1.6;1.1;1.3;0.5;0.0;0.8;0.2;0.4;1.8;1.3;1.4;2.4;2.4;3.5;4.4;3.0;3.2;0.0;0.7;0.1;0.2;1.3;2.2;2.0;1.8;1.5;0.8;1.1;0.6;0.5;0.6;0.2;1.0;0.0;0.7;0.2;0.7;0.1;0.4;0.4;2.0;1.7;1.0;0.6;0.6;3.8;0.4;1.7;19.5;0.1;0.8;0.8
240;Sterk stedelijk;Percentages/aantallen;2010;72.9;4.2;5.7;76.4;3.4;15.7;4.6;77.7;7.6;13.2;1.4;7.7;38.2;2.4;6.2;;;;32.5;67.5;28.9;47.0;12.4;11.6;7.7;78.5;2.5;3.2;5.6;62.9;31.5;42.2;21.0;5.7;13.2;2.2;3.4;2.4;0.2;9.7;7.9;22.9;3.9;16.9;7.9;5.4;6.7;80.8;11.3;4.1;3.8;8.6;129.1;7.9;13.7;173.5;7.6;36.9;34.1
241;Sterk stedelijk;Percentages/aantallen;2011;72.4;4.2;5.8;74.7;3.3;16.8;5.2;78.5;6.0;11.8;3.6;8.0;40.5;2.2;5.5;83.6;4.6;11.8;32.3;67.7;20.4;53.5;12.2;13.9;7.8;78.4;2.2;2.8;5.6;65.1;29.3;43.7;21.8;6.1;10.8;2.7;2.9;2.3;0.0;9.8;7.9;23.3;3.8;16.2;7.9;6.1;6.4;80.8;13.2;3.5;2.5;8.3;129.4;7.9;12.4;155.6;7.5;38.8;36.5
242;Sterk stedelijk;Percentages/aantallen;2012;71.5;4.2;5.9;73.6;3.4;16.7;6.3;78.8;6.8;12.7;1.7;7.7;38.3;2.1;5.4;81.4;5.8;12.9;33.5;66.5;32.2;46.0;10.9;10.9;7.8;79.5;2.1;2.6;5.2;62.0;32.9;43.6;21.3;4.8;13.1;2.0;2.7;1.2;0.2;11.0;7.8;20.9;3.7;17.9;8.0;5.3;6.8;86.3;9.4;1.4;3.0;8.9;130.3;7.9;12.0;151.5;7.6;38.1;34.1
243;Sterk stedelijk;Percentages/aantallen;2013;68.8;3.7;5.4;77.4;3.1;15.5;4.0;76.7;7.2;13.7;2.4;7.8;38.2;1.9;5.0;80.0;7.3;12.7;33.9;66.1;31.2;44.2;10.8;13.9;7.9;79.2;2.1;2.6;5.0;60.9;34.2;43.0;21.4;4.7;13.2;2.6;1.9;2.2;0.1;10.9;7.9;21.9;3.6;16.6;8.1;6.6;7.3;85.2;12.2;1.5;1.1;9.5;129.8;7.2;11.9;164.4;7.8;37.6;31.0
244;Sterk stedelijk;Standaardfout;2010;0.7;0.2;0.2;1.2;0.5;1.0;0.6;1.2;0.7;0.9;0.3;0.0;0.7;0.2;0.5;;;;1.8;1.8;3.1;3.4;2.2;2.2;0.0;0.6;0.1;0.2;0.8;1.7;1.6;1.3;1.1;0.6;0.9;0.4;0.5;0.4;0.1;0.8;0.0;0.6;0.2;0.8;0.0;0.3;0.4;2.0;1.6;1.0;1.0;0.5;3.8;0.4;1.5;16.9;0.1;0.7;0.7
245;Sterk stedelijk;Standaardfout;2011;0.7;0.2;0.3;1.3;0.5;1.1;0.7;1.2;0.7;1.0;0.6;0.0;0.8;0.1;0.3;1.5;0.8;1.3;1.9;1.9;2.9;3.5;2.3;2.4;0.0;0.6;0.1;0.2;0.9;1.9;1.8;1.5;1.2;0.7;0.9;0.5;0.5;0.5;0.0;0.9;0.0;0.7;0.2;0.7;0.0;0.4;0.4;2.2;1.9;1.0;0.9;0.6;4.4;0.4;1.1;11.3;0.1;0.8;0.8
246;Sterk stedelijk;Standaardfout;2012;0.7;0.2;0.3;1.3;0.6;1.1;0.7;1.2;0.8;1.0;0.4;0.0;0.8;0.2;0.4;1.7;1.0;1.4;2.0;2.0;3.5;3.7;2.3;2.3;0.0;0.6;0.1;0.2;0.9;1.9;1.9;1.5;1.3;0.7;1.1;0.4;0.5;0.3;0.1;1.0;0.0;0.6;0.2;1.0;0.0;0.4;0.4;1.9;1.6;0.6;0.9;0.6;3.8;0.4;1.2;12.3;0.1;0.8;0.8
247;Sterk stedelijk;Standaardfout;2013;0.8;0.2;0.3;1.3;0.5;1.1;0.6;1.3;0.8;1.1;0.5;0.0;0.9;0.2;0.4;1.7;1.1;1.4;2.1;2.1;3.5;3.7;2.3;2.6;0.0;0.7;0.1;0.2;0.8;1.9;1.8;1.5;1.2;0.6;1.0;0.5;0.4;0.4;0.1;0.9;0.0;0.8;0.2;1.0;0.1;0.5;0.5;2.0;1.9;0.7;0.6;0.7;4.9;0.5;1.2;13.0;0.1;0.9;0.8
248;Zeer sterk stedelijk;Percentages/aantallen;2010;73.0;4.3;5.9;72.2;3.3;18.2;6.3;79.7;6.7;12.0;1.5;7.7;38.2;2.5;6.4;;;;31.9;68.1;29.4;44.3;14.8;11.6;7.7;76.2;2.1;2.8;7.2;58.0;34.8;41.2;19.4;5.6;12.2;3.4;3.7;5.2;0.0;9.3;7.8;20.6;3.3;16.3;7.7;5.3;6.2;86.3;11.0;1.0;1.8;8.4;135.0;7.0;13.1;187.6;7.7;33.2;38.0
249;Zeer sterk stedelijk;Percentages/aantallen;2011;73.1;4.9;6.7;76.4;2.9;15.8;4.9;79.2;5.6;13.7;1.5;7.7;39.6;2.5;6.2;78.2;6.2;15.4;36.5;63.5;32.7;33.8;14.3;19.2;7.7;75.0;2.3;3.1;6.1;60.6;33.3;41.6;19.0;5.5;13.0;1.4;4.2;2.2;0.2;12.9;7.9;22.6;3.4;15.2;7.8;5.4;6.1;86.7;9.5;2.9;0.9;7.9;129.7;8.6;14.0;164.6;7.5;37.2;39.5
250;Zeer sterk stedelijk;Percentages/aantallen;2012;72.8;4.4;6.1;77.0;1.8;15.8;5.4;80.9;6.2;11.8;1.1;7.7;37.1;2.2;6.1;76.5;7.0;16.5;38.5;61.5;32.8;42.9;10.4;13.9;7.9;74.1;1.9;2.5;4.1;65.0;30.9;45.8;19.9;5.4;12.6;1.6;2.6;1.7;0.5;9.9;7.8;18.5;2.6;14.2;7.8;5.3;6.9;80.5;13.9;4.6;1.0;9.4;136.8;7.8;13.1;168.9;7.7;36.1;35.5
251;Zeer sterk stedelijk;Percentages/aantallen;2013;71.3;4.0;5.6;78.1;1.7;17.2;3.0;80.4;7.3;9.8;2.5;7.8;36.5;1.9;5.1;77.2;7.3;15.5;35.6;64.4;22.4;54.0;7.7;15.9;7.8;78.5;1.8;2.3;6.4;63.7;29.9;43.7;22.8;4.9;10.7;2.8;3.4;1.6;0.0;10.1;7.9;21.8;3.6;16.5;8.0;6.3;7.2;77.0;10.5;4.8;7.7;9.7;135.7;7.3;11.5;158.3;7.9;37.8;30.6
252;Zeer sterk stedelijk;Standaardfout;2010;0.8;0.2;0.3;1.5;0.6;1.3;0.8;1.4;0.9;1.1;0.4;0.0;0.9;0.2;0.6;;;;2.2;2.2;3.8;4.1;3.0;2.7;0.0;0.8;0.1;0.2;1.2;2.3;2.2;1.8;1.4;0.8;1.2;0.6;0.7;0.8;0.0;1.0;0.0;0.7;0.2;0.9;0.1;0.4;0.4;2.2;2.0;0.7;0.9;0.7;6.1;0.5;1.5;17.5;0.1;0.8;0.9
253;Zeer sterk stedelijk;Standaardfout;2011;0.8;0.3;0.4;1.5;0.6;1.3;0.8;1.4;0.8;1.2;0.4;0.0;0.9;0.3;0.6;2.0;1.2;1.8;2.3;2.3;3.8;3.8;2.8;3.2;0.0;0.8;0.2;0.2;1.1;2.3;2.2;1.8;1.4;0.8;1.2;0.4;0.7;0.5;0.1;1.2;0.0;0.8;0.2;0.8;0.1;0.4;0.4;2.4;2.1;1.2;0.7;0.7;5.3;0.5;1.5;14.2;0.1;0.9;0.9
254;Zeer sterk stedelijk;Standaardfout;2012;0.8;0.2;0.3;1.5;0.5;1.3;0.8;1.4;0.8;1.1;0.4;0.0;0.9;0.2;0.5;2.1;1.2;1.8;2.4;2.4;3.7;3.9;2.4;2.7;0.0;0.8;0.1;0.2;1.0;2.4;2.3;2.0;1.6;0.9;1.3;0.5;0.6;0.5;0.3;1.2;0.0;0.7;0.2;0.8;0.1;0.4;0.5;2.5;2.2;1.3;0.6;0.7;5.2;0.5;1.5;16.7;0.1;0.9;0.9
255;Zeer sterk stedelijk;Standaardfout;2013;1.2;0.3;0.4;1.5;0.5;1.4;0.6;1.4;0.9;1.1;0.6;0.0;1.3;0.2;0.7;2.1;1.3;1.8;2.4;2.4;3.5;4.2;2.3;3.1;0.1;1.1;0.2;0.2;1.2;2.4;2.3;1.9;1.6;0.8;1.2;0.6;0.7;0.5;;1.1;0.0;1.1;0.3;1.3;0.1;0.6;0.7;2.9;2.1;1.5;1.8;1.1;7.5;0.7;2.0;22.6;0.1;1.3;1.2
