ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
4777;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2014;82
4778;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2015;83
4779;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2016;91
4780;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2017;93
4781;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2018;109
4782;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2019;129
4783;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2020;150
4784;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2021;139
4785;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2022;138
4786;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2023;150
4787;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Bonaire;2024;169
4788;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2011;36
4789;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2012;37
4790;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2013;30
4791;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2014;24
4792;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2015;23
4793;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2016;20
4794;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2017;21
4795;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2018;17
4796;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2019;16
4797;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2020;19
4798;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2021;20
4799;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2022;17
4800;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2023;22
4801;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Sint Eustatius;2024;22
4802;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2011;15
4803;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2012;9
4804;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2013;5
4805;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2014;10
4806;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2015;13
4807;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2016;15
4808;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2017;21
4809;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2018;20
4810;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2019;20
4811;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2020;27
4812;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2021;25
4813;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2022;23
4814;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2023;28
4815;Totaal mannen en vrouwen;5 tot 10 jaar;Buiten Koninkrijk der Nederlanden gebo..;Saba;2024;21
4816;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2011;1
4817;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2012;0
4818;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2013;0
4819;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2014;0
4820;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2015;0
4821;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2016;0
4822;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2017;1
4823;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2018;1
4824;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2019;1
4825;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2020;1
4826;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2021;2
4827;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2022;0
4828;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2023;1
4829;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Caribisch Nederland;2024;2
4830;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2011;1
4831;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2012;0
4832;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2013;0
4833;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2014;0
4834;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2015;0
4835;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2016;0
4836;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2017;1
4837;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2018;1
4838;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2019;1
4839;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2020;1
4840;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2021;1
4841;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2022;0
4842;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2023;0
4843;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Bonaire;2024;2
4844;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2011;0
4845;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2012;0
4846;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2013;0
4847;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2014;0
4848;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2015;0
4849;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2016;0
4850;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2017;0
4851;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2018;0
4852;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2019;0
4853;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2020;0
4854;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2021;1
4855;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2022;0
4856;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2023;0
4857;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Sint Eustatius;2024;0
4858;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2011;0
4859;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2012;0
4860;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2013;0
4861;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2014;0
4862;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2015;0
4863;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2016;0
4864;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2017;0
4865;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2018;0
4866;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2019;0
4867;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2020;0
4868;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2021;0
4869;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2022;0
4870;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2023;1
4871;Totaal mannen en vrouwen;5 tot 10 jaar;Afrika;Saba;2024;0
4872;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2011;1100
4873;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2012;1087
4874;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2013;1073
4875;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2014;1134
4876;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2015;1226
4877;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2016;1238
4878;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2017;1231
4879;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2018;1265
4880;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2019;1290
4881;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2020;1303
4882;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2021;1284
4883;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2022;1306
4884;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2023;1317
4885;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Caribisch Nederland;2024;1358
4886;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2011;793
4887;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2012;789
4888;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2013;798
4889;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2014;857
4890;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2015;937
4891;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2016;951
4892;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2017;952
4893;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2018;983
4894;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2019;1012
4895;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2020;1026
4896;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2021;1020
4897;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2022;1048
4898;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2023;1054
4899;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Bonaire;2024;1100
4900;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2011;213
4901;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2012;204
4902;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2013;189
4903;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2014;182
4904;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2015;189
4905;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2016;194
4906;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2017;194
4907;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2018;192
4908;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2019;196
4909;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2020;194
4910;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2021;175
4911;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2022;172
4912;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2023;168
4913;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Sint Eustatius;2024;164
4914;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2011;94
4915;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2012;94
4916;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2013;86
4917;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2014;95
4918;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2015;100
4919;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2016;93
4920;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2017;85
4921;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2018;90
4922;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2019;82
4923;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2020;83
4924;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2021;89
4925;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2022;86
4926;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2023;95
4927;Totaal mannen en vrouwen;5 tot 10 jaar;Amerika;Saba;2024;94
4928;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2011;8
4929;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2012;7
4930;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2013;5
4931;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2014;5
4932;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2015;5
4933;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2016;4
4934;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2017;1
4935;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2018;2
4936;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2019;3
4937;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2020;5
4938;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2021;5
4939;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2022;4
4940;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2023;5
4941;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Caribisch Nederland;2024;5
4942;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2011;5
4943;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2012;3
4944;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2013;2
4945;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2014;2
4946;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2015;2
4947;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2016;2
4948;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2017;1
4949;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2018;2
4950;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2019;1
4951;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2020;2
4952;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2021;2
4953;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2022;1
4954;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2023;2
4955;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Bonaire;2024;3
4956;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2011;0
4957;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2012;2
4958;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2013;2
4959;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2014;1
4960;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2015;1
4961;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2016;0
4962;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2017;0
4963;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2018;0
4964;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2019;0
4965;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2020;0
4966;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2021;0
4967;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2022;0
4968;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2023;0
4969;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Sint Eustatius;2024;0
4970;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2011;3
4971;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2012;2
4972;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2013;1
4973;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2014;2
4974;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2015;2
4975;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2016;2
4976;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2017;0
4977;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2018;0
4978;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2019;2
4979;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2020;3
4980;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2021;3
4981;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2022;3
4982;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2023;3
4983;Totaal mannen en vrouwen;5 tot 10 jaar;Azië;Saba;2024;2
4984;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2011;212
4985;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2012;253
4986;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2013;248
4987;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2014;241
4988;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2015;242
4989;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2016;246
4990;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2017;255
4991;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2018;245
4992;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2019;236
4993;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2020;237
4994;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2021;227
4995;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2022;209
4996;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2023;211
4997;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Caribisch Nederland;2024;197
4998;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2011;182
4999;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2012;218
5000;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2013;213
5001;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2014;207
5002;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2015;204
5003;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2016;207
5004;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2017;230
5005;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2018;222
5006;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2019;213
5007;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2020;216
5008;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2021;204
5009;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2022;187
5010;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2023;192
5011;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Bonaire;2024;184
5012;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2011;27
5013;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2012;32
5014;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2013;31
5015;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2014;32
5016;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2015;32
5017;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2016;28
5018;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2017;16
5019;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2018;16
5020;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2019;17
5021;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2020;16
5022;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2021;16
5023;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2022;12
5024;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2023;15
5025;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Sint Eustatius;2024;9
5026;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2011;3
5027;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2012;3
5028;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2013;4
5029;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2014;2
5030;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2015;6
5031;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2016;11
5032;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2017;9
5033;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2018;7
5034;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2019;6
5035;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2020;5
5036;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2021;7
5037;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2022;10
5038;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2023;4
5039;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (inclusief Nederland);Saba;2024;4
5040;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2011;10
5041;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2012;13
5042;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2013;15
5043;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2014;15
5044;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2015;18
5045;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2016;16
5046;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2017;12
5047;Totaal mannen en vrouwen;5 tot 10 jaar;Europa (exclusief Nederland);Caribisch Nederland;2018;9
