ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
234;Totaal mannen en vrouwen;10000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
235;Totaal mannen en vrouwen;10000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
236;Totaal mannen en vrouwen;10000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;13.0;99.3
237;Totaal mannen en vrouwen;10000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;14.0;99.3
238;Totaal mannen en vrouwen;10000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;14.0;99.3
239;Totaal mannen en vrouwen;10000;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;14.0;99.4
240;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Totaal;2020;;
241;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Totaal;2021;;
242;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Totaal;2022;;
243;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Totaal;2023;;
244;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2020;;
245;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2021;;
246;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2022;;
247;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2023;;
248;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2020;;
249;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2021;;
250;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2022;;
251;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2023;;
252;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2020;;
253;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2021;;
254;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2022;;
255;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2023;;
256;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2020;;
257;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2021;;
258;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2022;;
259;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2023;;
260;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Totaal;2020;;
261;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Totaal;2021;;
262;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Totaal;2022;;
263;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Totaal;2023;;
264;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2020;;
265;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2021;;
266;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2022;;
267;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2023;;
268;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2020;;
269;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2021;;
270;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2022;;
271;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2023;;
272;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2020;;
273;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;;
274;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;;
275;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2023;;
276;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
277;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
278;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
279;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
280;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2020;;
281;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2021;;
282;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2022;;
283;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2023;;
284;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2020;;
285;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2021;;
286;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2022;;
287;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2023;;
288;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2020;;
289;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2021;;
290;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2022;;
291;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;;
292;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
293;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
294;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
295;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
296;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;;
297;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;;
298;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;;
299;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;;
300;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;;
301;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;;
302;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;;
303;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;;
304;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;;
305;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;;
306;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;;
307;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;;
308;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;;
309;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;;
310;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;;
311;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;;
312;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;
313;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;
314;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;
315;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;
316;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;;
317;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;;
318;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;;
319;Totaal mannen en vrouwen;11500;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;;
320;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Totaal;2020;;
321;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Totaal;2021;;
322;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Totaal;2022;;
323;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Totaal;2023;;
324;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in Nederland;2020;;
325;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in Nederland;2021;;
326;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in Nederland;2022;;
327;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in Nederland;2023;;
328;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren buiten Nederland;2020;;
329;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren buiten Nederland;2021;;
330;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren buiten Nederland;2022;;
331;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren buiten Nederland;2023;;
332;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;;
333;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;;
334;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;;
335;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;;
336;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;;
337;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;;
338;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;;
339;Totaal mannen en vrouwen;11500;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;;
340;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Totaal;2020;;
341;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Totaal;2021;;
342;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Totaal;2022;;
343;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Totaal;2023;;
344;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in Nederland;2020;;
345;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in Nederland;2021;;
346;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in Nederland;2022;;
347;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in Nederland;2023;;
348;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren buiten Nederland;2020;;
349;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren buiten Nederland;2021;;
350;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren buiten Nederland;2022;;
351;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren buiten Nederland;2023;;
352;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;;
353;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;;
354;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;;
355;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;;
356;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
357;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
358;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
359;Totaal mannen en vrouwen;11500;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
360;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Totaal;2020;;
361;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Totaal;2021;;
362;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Totaal;2022;;
363;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Totaal;2023;;
364;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;;
365;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;;
366;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;;
367;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;;
368;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;;
369;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;;
370;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;;
371;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;;
372;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
373;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
374;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
375;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
376;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;;
377;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;;
378;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;;
379;Totaal mannen en vrouwen;11500;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;;
380;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Totaal;2020;;
381;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Totaal;2021;;
382;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Totaal;2022;;
383;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Totaal;2023;;
384;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in Nederland;2020;;
385;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in Nederland;2021;;
386;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in Nederland;2022;;
387;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in Nederland;2023;;
388;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren buiten Nederland;2020;;
389;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren buiten Nederland;2021;;
390;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren buiten Nederland;2022;;
391;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren buiten Nederland;2023;;
392;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
393;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
394;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
395;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
396;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;;
397;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;;
398;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;;
399;Totaal mannen en vrouwen;11500;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;;
400;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Totaal;2020;;
401;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Totaal;2021;;
402;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Totaal;2022;;
403;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Totaal;2023;;
404;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in Nederland;2020;;
405;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in Nederland;2021;;
406;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in Nederland;2022;;
407;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in Nederland;2023;;
408;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2020;;
409;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2021;;
410;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2022;;
411;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren buiten Nederland;2023;;
412;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2020;;
413;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2021;;
414;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2022;;
415;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2023;;
416;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;;
417;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;;
418;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;;
419;Totaal mannen en vrouwen;11500;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;;
420;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Totaal;2020;;
421;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Totaal;2021;;
422;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Totaal;2022;;
423;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Totaal;2023;;
424;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in Nederland;2020;;
425;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in Nederland;2021;;
426;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in Nederland;2022;;
427;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in Nederland;2023;;
428;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2020;;
429;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2021;;
430;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2022;;
431;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren buiten Nederland;2023;;
432;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2020;;
433;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2021;;
434;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2022;;
435;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2023;;
436;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
437;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
438;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
439;Totaal mannen en vrouwen;11500;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
440;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2020;;
441;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2021;;
442;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2022;;
443;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2023;;
444;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;;
445;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;;
446;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;;
447;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;;
448;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;;
449;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;;
450;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;;
451;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;;
452;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
453;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
454;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
455;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
456;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;;
457;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;;
458;Totaal mannen en vrouwen;11500;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;;
