ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
455;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2018;24.5;6.1;7.0;;14.5;0.9;5.4;1.0;5.6;3.5;1.3;2.2;3.3;0.3;1.9;23.1;12.1;6.7;6.6;;;;;;;;;10.3;41.3;2.3
456;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2019;24.1;6.3;6.9;;15.0;1.2;5.5;1.1;5.9;3.7;1.6;2.2;3.8;0.4;1.7;22.7;12.3;6.7;6.9;;;;;;;;;10.1;40.0;2.4
457;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2020;22.4;5.3;6.5;;12.6;0.9;4.0;1.1;4.0;3.5;1.0;1.7;3.0;0.3;2.2;19.6;11.0;5.2;14.0;;;;;;;;;8.8;39.9;2.4
458;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2021;21.9;5.5;6.6;;12.7;0.8;4.2;1.0;4.4;3.7;1.1;1.4;3.1;0.2;1.6;19.9;10.3;5.2;11.4;;;;;;;;;8.9;38.9;2.5
459;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2022;26.5;5.2;5.8;;13.8;0.8;4.7;0.7;5.1;3.8;0.9;1.6;3.6;0.4;1.6;;;;;4.8;58.0;16.7;45.6;1.5;1.4;0.5;2.8;9.4;39.8;2.0
460;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2023;25.0;5.1;5.3;;13.1;0.6;4.6;0.8;4.6;3.5;1.0;1.5;3.3;0.2;1.2;;;;;4.6;51.5;16.2;37.8;1.8;1.3;0.7;3.4;9.4;39.7;1.9
461;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2024;26.1;6.1;5.5;;13.7;0.8;4.8;0.7;5.1;3.9;1.0;1.7;3.2;0.2;1.3;;;;;4.7;50.2;15.5;37.3;1.5;1.2;0.5;3.5;8.7;40.2;1.9
462;Arbeidsduur: 20 tot 35 uur per week;Waarde;2014;19.4;4.8;5.0;2.8;;;;;;;;;;;;18.3;8.4;4.9;7.8;;;;;;;;;10.7;33.1;4.0
463;Arbeidsduur: 20 tot 35 uur per week;Waarde;2015;19.9;4.8;5.2;3.0;;;;;;;;;;;;17.3;8.2;4.9;7.4;;;;;;;;;10.8;33.8;4.0
464;Arbeidsduur: 20 tot 35 uur per week;Waarde;2016;18.9;5.3;5.2;2.9;;;;;;;;;;;;17.4;8.8;5.4;7.8;;;;;;;;;10.4;32.6;4.1
465;Arbeidsduur: 20 tot 35 uur per week;Waarde;2017;20.2;5.3;5.0;3.0;;;;;;;;;;;;17.2;8.8;5.5;8.1;;;;;;;;;11.6;33.1;4.2
466;Arbeidsduur: 20 tot 35 uur per week;Waarde;2018;19.7;5.5;4.9;;12.5;0.7;3.9;1.1;4.1;2.4;1.6;3.1;1.9;0.2;2.3;16.8;8.4;5.6;8.8;;;;;;;;;11.5;32.9;4.1
467;Arbeidsduur: 20 tot 35 uur per week;Waarde;2019;19.4;5.9;5.3;;12.7;0.8;3.7;1.0;3.9;2.4;1.7;3.6;1.8;0.3;2.3;16.7;8.6;5.9;8.9;;;;;;;;;11.6;32.7;4.2
468;Arbeidsduur: 20 tot 35 uur per week;Waarde;2020;17.2;4.8;4.7;;10.2;0.6;3.0;0.8;2.9;2.0;1.3;2.5;1.3;0.2;2.3;14.2;7.3;4.9;12.4;;;;;;;;;10.1;28.6;4.5
469;Arbeidsduur: 20 tot 35 uur per week;Waarde;2021;18.5;4.7;5.2;;11.2;0.8;3.3;0.9;3.3;2.4;1.4;2.6;1.5;0.3;2.4;15.1;7.5;4.9;13.1;;;;;;;;;10.8;29.3;4.4
470;Arbeidsduur: 20 tot 35 uur per week;Waarde;2022;20.9;5.2;4.6;;11.3;0.8;3.7;0.9;3.3;2.3;1.3;2.8;1.6;0.2;2.1;;;;;5.2;62.4;24.4;46.3;1.4;1.7;0.9;2.4;10.9;29.5;4.3
471;Arbeidsduur: 20 tot 35 uur per week;Waarde;2023;19.7;4.8;4.4;;10.5;0.7;3.1;0.7;3.4;1.9;1.3;2.8;1.5;0.2;1.7;;;;;5.3;57.6;23.6;39.9;1.3;1.5;1.0;2.2;10.6;28.9;4.3
472;Arbeidsduur: 20 tot 35 uur per week;Waarde;2024;20.7;5.9;4.7;;11.6;0.9;3.6;0.8;3.7;2.4;1.5;2.9;1.8;0.3;1.8;;;;;6.0;56.4;23.0;38.8;1.5;1.6;0.8;2.2;11.3;29.1;4.3
473;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2014;18.6;4.4;4.6;2.4;;;;;;;;;;;;17.5;7.9;4.4;7.2;;;;;;;;;10.0;32.1;4.0
474;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2015;19.2;4.4;4.8;2.7;;;;;;;;;;;;16.7;7.7;4.5;6.9;;;;;;;;;10.3;32.9;4.0
475;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2016;18.2;4.9;4.8;2.7;;;;;;;;;;;;16.8;8.3;5.0;7.3;;;;;;;;;9.8;31.7;4.0
476;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2017;19.4;4.9;4.6;2.7;;;;;;;;;;;;16.5;8.3;5.1;7.6;;;;;;;;;11.0;32.3;4.1
477;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2018;19.1;5.2;4.6;;12.0;0.6;3.6;0.9;3.8;2.2;1.4;2.9;1.7;0.1;2.1;16.3;8.0;5.2;8.4;;;;;;;;;11.1;32.1;4.1
478;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2019;18.8;5.6;4.9;;12.1;0.7;3.5;0.8;3.6;2.2;1.5;3.3;1.6;0.2;2.1;16.2;8.2;5.5;8.5;;;;;;;;;11.1;31.9;4.1
479;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2020;16.6;4.4;4.4;;9.7;0.5;2.7;0.6;2.7;1.7;1.1;2.2;1.1;0.2;2.1;13.6;6.9;4.6;11.9;;;;;;;;;9.6;27.9;4.4
480;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2021;17.8;4.4;4.8;;10.6;0.7;3.0;0.7;3.0;2.2;1.2;2.3;1.3;0.2;2.1;14.5;7.1;4.6;12.6;;;;;;;;;10.3;28.6;4.3
481;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2022;20.3;4.9;4.3;;10.8;0.7;3.4;0.8;3.0;2.1;1.1;2.6;1.4;0.2;1.9;;;;;4.9;61.7;23.8;45.5;1.2;1.5;0.8;2.1;10.4;28.8;4.3
482;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2023;19.1;4.5;4.1;;10.1;0.6;2.9;0.6;3.1;1.7;1.1;2.5;1.4;0.1;1.5;;;;;5.0;57.0;23.1;39.2;1.2;1.3;0.8;2.0;10.1;28.2;4.2
483;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2024;20.1;5.6;4.4;;11.2;0.8;3.3;0.7;3.4;2.2;1.4;2.7;1.6;0.2;1.7;;;;;5.6;55.7;22.5;38.1;1.4;1.4;0.6;2.0;10.8;28.5;4.3
484;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2014;20.3;5.3;5.5;3.1;;;;;;;;;;;;19.1;9.1;5.4;8.4;;;;;;;;;11.4;34.1;4.1
485;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2015;20.7;5.2;5.6;3.3;;;;;;;;;;;;18.0;8.7;5.3;7.9;;;;;;;;;11.4;34.7;4.1
486;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2016;19.6;5.7;5.6;3.3;;;;;;;;;;;;18.1;9.4;5.8;8.3;;;;;;;;;10.9;33.4;4.1
487;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2017;20.9;5.7;5.4;3.3;;;;;;;;;;;;17.9;9.4;5.9;8.6;;;;;;;;;12.2;34.0;4.2
488;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2018;20.3;5.8;5.3;;13.0;0.8;4.2;1.2;4.4;2.6;1.8;3.4;2.1;0.3;2.5;17.4;8.8;6.0;9.3;;;;;;;;;12.0;33.6;4.2
489;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2019;20.0;6.3;5.6;;13.2;1.0;4.1;1.2;4.2;2.7;1.9;3.9;2.0;0.4;2.6;17.3;9.1;6.3;9.4;;;;;;;;;12.1;33.4;4.2
490;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2020;17.8;5.1;5.1;;10.7;0.7;3.3;0.9;3.2;2.2;1.5;2.7;1.5;0.3;2.5;14.7;7.7;5.3;13.0;;;;;;;;;10.6;29.4;4.5
491;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2021;19.1;5.1;5.5;;11.7;1.0;3.6;1.1;3.7;2.7;1.7;2.9;1.7;0.4;2.7;15.7;8.0;5.3;13.7;;;;;;;;;11.4;30.1;4.4
492;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2022;21.5;5.5;4.9;;11.8;0.9;4.0;1.0;3.6;2.5;1.4;3.1;1.8;0.3;2.3;;;;;5.6;63.0;24.9;47.0;1.6;1.9;1.1;2.6;11.4;30.2;4.3
493;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2023;20.2;5.2;4.7;;11.0;0.9;3.4;0.8;3.6;2.1;1.5;3.0;1.7;0.3;1.9;;;;;5.7;58.3;24.1;40.6;1.5;1.6;1.1;2.4;11.0;29.6;4.3
494;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2024;21.3;6.2;5.0;;12.1;1.1;3.9;1.0;4.0;2.6;1.7;3.2;2.0;0.4;2.1;;;;;6.3;57.0;23.5;39.5;1.7;1.8;0.9;2.4;11.7;29.8;4.4
495;Arbeidsbelemmering: niet belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Arbeidsbelemmering: niet belemmerd;Waarde;2015;18.7;6.2;8.2;3.9;;;;;;;;;;;;14.8;7.7;6.3;4.7;;;;;;;;;8.7;31.8;4.0
497;Arbeidsbelemmering: niet belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Arbeidsbelemmering: niet belemmerd;Waarde;2017;19.3;6.6;8.8;3.9;;;;;;;;;;;;15.0;8.4;7.2;5.3;;;;;;;;;9.0;31.6;4.1
499;Arbeidsbelemmering: niet belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Arbeidsbelemmering: niet belemmerd;Waarde;2019;18.0;6.8;7.8;;14.1;1.8;4.9;1.5;4.6;4.1;1.9;2.3;2.4;0.4;2.2;14.4;8.1;7.2;5.8;;;;;;;;;8.6;29.7;4.1
501;Arbeidsbelemmering: niet belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Arbeidsbelemmering: niet belemmerd;Waarde;2021;16.1;5.8;7.5;;11.8;1.5;4.3;1.4;3.8;3.6;1.6;1.7;1.9;0.4;2.0;13.0;7.2;6.4;9.0;;;;;;;;;7.9;26.7;4.5
503;Arbeidsbelemmering: niet belemmerd;Waarde;2022;18.0;5.7;6.8;;11.9;1.4;4.0;1.3;4.0;3.5;1.8;1.7;2.1;0.4;1.8;;;;;5.5;49.3;12.4;39.1;1.4;1.6;0.8;2.7;7.5;26.4;4.4
504;Arbeidsbelemmering: niet belemmerd;Waarde;2023;16.9;5.5;6.6;;11.0;1.3;3.7;1.1;3.6;3.2;1.5;1.7;1.8;0.3;1.8;;;;;5.2;43.6;11.9;32.4;1.5;1.4;0.8;2.8;7.1;25.7;4.4
505;Arbeidsbelemmering: niet belemmerd;Waarde;2024;17.9;6.2;7.1;;12.3;1.6;4.2;1.2;4.1;3.7;1.8;1.8;2.0;0.4;1.8;;;;;5.8;42.2;11.7;31.0;1.6;1.6;0.9;2.9;7.5;25.8;4.4
506;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2015;18.3;6.0;7.9;3.7;;;;;;;;;;;;14.4;7.4;6.1;4.5;;;;;;;;;8.3;31.3;3.9
508;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2017;18.9;6.3;8.5;3.7;;;;;;;;;;;;14.6;8.1;6.9;5.1;;;;;;;;;8.7;31.0;4.0
510;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2019;17.7;6.5;7.5;;13.7;1.7;4.7;1.4;4.4;3.9;1.7;2.2;2.3;0.4;2.0;14.0;7.8;7.0;5.5;;;;;;;;;8.3;29.2;4.1
512;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2021;15.7;5.5;7.2;;11.4;1.4;4.0;1.3;3.5;3.4;1.5;1.5;1.8;0.3;1.8;12.6;6.9;6.2;8.7;;;;;;;;;7.6;26.2;4.5
514;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2022;17.5;5.4;6.5;;11.5;1.3;3.8;1.2;3.7;3.3;1.6;1.5;1.9;0.3;1.6;;;;;5.2;48.6;12.0;38.4;1.2;1.4;0.7;2.4;7.1;25.8;4.4
515;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2023;16.4;5.2;6.3;;10.6;1.1;3.5;1.0;3.3;2.9;1.3;1.5;1.6;0.2;1.6;;;;;4.9;42.9;11.6;31.8;1.3;1.3;0.7;2.5;6.7;25.1;4.4
516;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2024;17.4;5.9;6.8;;11.8;1.4;3.9;1.1;3.8;3.4;1.6;1.6;1.8;0.3;1.6;;;;;5.5;41.6;11.3;30.4;1.4;1.4;0.7;2.7;7.2;25.3;4.4
517;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2015;19.2;6.5;8.6;4.1;;;;;;;;;;;;15.2;8.0;6.6;4.9;;;;;;;;;9.0;32.3;4.0
519;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2017;19.8;6.9;9.1;4.1;;;;;;;;;;;;15.4;8.8;7.5;5.6;;;;;;;;;9.3;32.1;4.1
521;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2019;18.4;7.0;8.0;;14.4;2.0;5.2;1.6;4.8;4.3;2.0;2.5;2.6;0.5;2.3;14.7;8.4;7.5;6.0;;;;;;;;;8.9;30.1;4.2
523;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2021;16.5;6.0;7.8;;12.2;1.7;4.5;1.6;4.0;3.8;1.8;1.8;2.1;0.5;2.1;13.4;7.5;6.7;9.3;;;;;;;;;8.2;27.1;4.5
525;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2022;18.6;6.1;7.2;;12.4;1.6;4.3;1.5;4.2;3.8;2.0;1.8;2.3;0.4;2.0;;;;;5.8;50.0;12.8;39.8;1.5;1.8;1.0;2.9;7.9;27.0;4.5
526;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2023;17.5;5.8;6.9;;11.4;1.4;4.0;1.3;3.9;3.4;1.7;1.9;2.0;0.3;2.0;;;;;5.6;44.2;12.3;33.0;1.7;1.6;1.0;3.0;7.5;26.3;4.5
527;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2024;18.4;6.5;7.5;;12.7;1.8;4.5;1.4;4.4;3.9;2.0;2.0;2.2;0.5;2.0;;;;;6.1;42.8;12.1;31.6;1.8;1.8;1.0;3.1;7.9;26.4;4.5
528;Arbeidsbelemmering: licht belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;Arbeidsbelemmering: licht belemmerd;Waarde;2015;26.7;9.6;11.3;5.6;;;;;;;;;;;;19.6;11.6;10.4;7.3;;;;;;;;;16.2;45.3;3.7
530;Arbeidsbelemmering: licht belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;Arbeidsbelemmering: licht belemmerd;Waarde;2017;26.4;10.3;11.6;5.6;;;;;;;;;;;;18.4;11.8;10.9;7.5;;;;;;;;;16.9;44.4;3.9
532;Arbeidsbelemmering: licht belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;Arbeidsbelemmering: licht belemmerd;Waarde;2019;26.2;11.0;11.1;;20.1;2.5;8.1;2.7;7.3;6.0;3.3;3.5;3.2;0.5;3.5;18.7;12.1;11.6;8.4;;;;;;;;;16.5;41.3;3.9
534;Arbeidsbelemmering: licht belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;Arbeidsbelemmering: licht belemmerd;Waarde;2021;25.7;9.8;10.3;;18.3;2.5;7.4;2.4;5.8;5.0;2.8;3.3;2.7;0.5;3.3;17.5;10.7;10.0;12.4;;;;;;;;;16.2;40.4;4.1
536;Arbeidsbelemmering: licht belemmerd;Waarde;2022;27.9;9.8;10.1;;19.3;2.5;8.3;2.1;5.7;5.1;3.0;3.5;3.4;0.6;3.3;;;;;9.6;65.8;18.9;51.1;2.0;2.9;1.2;5.4;16.0;38.7;4.0
537;Arbeidsbelemmering: licht belemmerd;Waarde;2023;25.9;8.8;9.3;;17.2;2.8;7.1;2.0;6.0;4.3;2.4;3.2;2.7;0.6;2.3;;;;;9.6;59.1;18.1;43.8;2.2;2.7;1.3;4.4;15.5;36.3;4.2
538;Arbeidsbelemmering: licht belemmerd;Waarde;2024;26.3;9.3;10.0;;18.0;2.6;7.9;2.5;6.7;4.7;2.6;3.2;3.0;0.5;3.0;;;;;10.0;59.0;18.0;44.2;2.2;2.8;1.1;4.7;15.6;38.7;4.2
539;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2015;25.5;8.9;10.5;5.0;;;;;;;;;;;;18.6;10.8;9.7;6.7;;;;;;;;;15.3;44.0;3.6
541;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2017;25.3;9.5;10.8;5.0;;;;;;;;;;;;17.4;11.0;10.1;6.8;;;;;;;;;16.0;43.1;3.8
543;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2019;25.2;10.3;10.4;;19.2;2.2;7.5;2.3;6.7;5.4;2.9;3.1;2.8;0.3;3.1;17.8;11.4;10.9;7.8;;;;;;;;;15.6;40.2;3.8
545;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2021;24.6;9.0;9.5;;17.3;2.1;6.8;2.0;5.2;4.5;2.4;2.9;2.3;0.4;2.8;16.5;9.9;9.2;11.6;;;;;;;;;15.3;39.1;4.1
547;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2022;26.5;8.9;9.2;;18.1;2.1;7.5;1.7;5.0;4.5;2.5;2.9;2.9;0.4;2.7;;;;;8.6;64.3;17.7;49.5;1.6;2.4;0.9;4.7;14.9;37.2;3.9
548;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2023;24.6;8.0;8.4;;16.0;2.3;6.3;1.6;5.3;3.8;2.0;2.7;2.2;0.4;1.9;;;;;8.6;57.5;17.0;42.3;1.8;2.3;0.9;3.8;14.4;34.8;4.1
549;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2024;25.0;8.4;9.1;;16.9;2.2;7.1;2.1;6.0;4.1;2.1;2.7;2.5;0.3;2.6;;;;;9.1;57.5;16.9;42.7;1.8;2.3;0.8;4.1;14.5;37.3;4.1
550;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2015;27.8;10.4;12.1;6.2;;;;;;;;;;;;20.7;12.5;11.3;8.0;;;;;;;;;17.2;46.6;3.8
552;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2017;27.6;11.1;12.5;6.2;;;;;;;;;;;;19.4;12.6;11.7;8.2;;;;;;;;;17.9;45.7;4.0
554;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2019;27.2;11.7;11.8;;21.0;2.9;8.8;3.1;7.9;6.5;3.7;3.9;3.7;0.7;4.0;19.6;12.9;12.4;9.1;;;;;;;;;17.3;42.4;3.9
556;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
557;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2021;26.8;10.6;11.1;;19.3;2.9;8.1;2.8;6.4;5.6;3.3;3.8;3.1;0.7;3.8;18.4;11.5;10.8;13.3;;;;;;;;;17.2;41.6;4.2
558;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2022;29.3;10.8;11.0;;20.6;3.0;9.2;2.6;6.5;5.9;3.5;4.1;4.0;0.9;3.9;;;;;10.6;67.3;20.1;52.7;2.5;3.5;1.6;6.1;17.2;40.3;4.1
559;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2023;27.3;9.7;10.3;;18.4;3.4;7.9;2.5;6.8;5.0;3.0;3.8;3.2;0.9;2.9;;;;;10.6;60.6;19.4;45.4;2.8;3.3;1.7;5.1;16.7;37.8;4.3
560;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2024;27.6;10.2;10.9;;19.2;3.2;8.7;3.0;7.5;5.4;3.1;3.8;3.5;0.7;3.6;;;;;11.0;60.4;19.1;45.7;2.6;3.3;1.5;5.4;16.7;40.2;4.3
561;Arbeidsbelemmering: sterk belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;Arbeidsbelemmering: sterk belemmerd;Waarde;2015;34.2;13.7;15.1;8.3;;;;;;;;;;;;21.1;15.4;14.1;8.4;;;;;;;;;23.1;51.9;3.5
563;Arbeidsbelemmering: sterk belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;Arbeidsbelemmering: sterk belemmerd;Waarde;2017;34.2;15.3;16.3;7.5;;;;;;;;;;;;21.4;14.1;14.3;8.0;;;;;;;;;25.1;50.7;3.6
565;Arbeidsbelemmering: sterk belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;Arbeidsbelemmering: sterk belemmerd;Waarde;2019;33.5;15.2;14.9;;25.8;4.9;11.8;4.2;8.4;7.6;4.7;6.0;3.7;0.9;4.3;21.2;15.1;15.6;10.7;;;;;;;;;26.6;50.2;3.7
567;Arbeidsbelemmering: sterk belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;Arbeidsbelemmering: sterk belemmerd;Waarde;2021;31.7;12.9;14.6;;23.4;3.7;11.0;3.0;7.4;7.5;3.7;4.3;2.9;1.1;5.4;18.4;13.7;11.9;16.9;;;;;;;;;22.0;45.2;3.8
569;Arbeidsbelemmering: sterk belemmerd;Waarde;2022;35.5;13.6;13.8;;23.5;3.7;10.4;3.4;9.1;6.7;3.5;4.5;3.5;0.8;5.4;;;;;12.4;68.5;20.7;54.6;2.7;4.4;1.0;6.6;24.0;47.6;3.8
570;Arbeidsbelemmering: sterk belemmerd;Waarde;2023;34.2;11.8;12.5;;24.9;4.1;10.7;2.4;8.9;6.9;3.6;5.2;3.4;0.7;4.0;;;;;12.8;62.2;17.9;44.5;2.6;3.9;1.5;5.3;22.3;44.8;3.8
571;Arbeidsbelemmering: sterk belemmerd;Waarde;2024;34.0;15.5;14.6;;24.1;3.6;10.5;2.7;8.6;6.6;3.0;5.8;3.9;0.9;3.7;;;;;12.9;61.2;17.9;45.5;3.2;4.6;1.8;4.8;23.6;43.6;3.9
572;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2015;31.6;11.8;13.2;6.9;;;;;;;;;;;;18.9;13.5;12.2;6.9;;;;;;;;;20.8;49.0;3.3
574;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2017;31.6;13.4;14.2;6.1;;;;;;;;;;;;19.2;12.3;12.5;6.6;;;;;;;;;22.7;47.9;3.4
576;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2019;31.3;13.6;13.3;;23.8;3.9;10.3;3.4;7.2;6.4;3.8;4.9;2.9;0.6;3.5;19.4;13.5;14.0;9.3;;;;;;;;;24.6;47.8;3.5
578;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
