ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;PersonenMetEenUitkering_1;PersonenMetWAOWajongWAZUitkering_2;VolledigArbeidsongeschikt_3;GedeeltelijkArbeidsongeschikt_4;PsychischeAandoeningen_5;ZiektenVanBotspierstelsel_6;OverigeAandoeningen_7;PersonenMetEenABWUitkering_8;Alleenstaand_9;AlleenstaandeOuder_10;EchtPaar_11;Anders_12;PersonenMetWWUitkering_13;PersonenMetIOAWIOAZUitkering_14
143;Mannen en vrouwen;20 tot 25 jaar;Antillianen en Arubanen;2002;2.3;0.3;0.3;0.0;0.2;0.0;0.1;1.9;0.8;1.0;0.1;0.0;0.1;0.0
144;Mannen en vrouwen;20 tot 25 jaar;Antillianen en Arubanen;2003;2.5;0.3;0.3;0.0;0.2;0.0;0.1;2.0;0.9;0.9;0.1;0.0;0.2;0.0
145;Mannen en vrouwen;20 tot 25 jaar;Overige niet-westerse allochtonen;1999;4.3;0.3;0.3;0.0;0.2;0.0;0.1;3.7;2.2;0.8;0.7;0.0;0.3;0.0
146;Mannen en vrouwen;20 tot 25 jaar;Overige niet-westerse allochtonen;2000;4.2;0.4;0.4;0.0;0.2;0.0;0.1;3.6;2.1;0.9;0.6;0.0;0.2;0.0
147;Mannen en vrouwen;20 tot 25 jaar;Overige niet-westerse allochtonen;2001;5.0;0.5;0.5;0.0;0.3;0.0;0.1;4.3;2.5;1.1;0.7;0.0;0.2;0.0
148;Mannen en vrouwen;20 tot 25 jaar;Overige niet-westerse allochtonen;2002;6.3;0.6;0.5;0.0;0.4;0.0;0.1;5.4;3.3;1.3;0.7;0.0;0.4;0.0
149;Mannen en vrouwen;20 tot 25 jaar;Overige niet-westerse allochtonen;2003;7.3;0.6;0.6;0.0;0.4;0.0;0.2;6.1;3.8;1.5;0.8;0.0;0.7;0.0
150;Mannen en vrouwen;25 tot 30 jaar;Totaal herkomstgroeperingen;1999;103.1;38.9;33.0;5.8;19.7;6.4;12.8;47.7;20.4;15.1;12.1;0.1;18.8;0.1
151;Mannen en vrouwen;25 tot 30 jaar;Totaal herkomstgroeperingen;2000;91.4;39.6;33.5;6.1;19.9;6.7;13.1;39.5;15.8;14.0;9.6;0.0;14.2;0.0
152;Mannen en vrouwen;25 tot 30 jaar;Totaal herkomstgroeperingen;2001;84.8;39.4;32.1;6.5;20.4;6.6;12.3;35.6;14.0;13.0;8.5;0.0;11.7;0.1
153;Mannen en vrouwen;25 tot 30 jaar;Totaal herkomstgroeperingen;2002;87.9;38.3;31.5;6.8;20.5;6.4;11.4;34.6;14.1;12.6;7.9;0.1;17.1;0.1
154;Mannen en vrouwen;25 tot 30 jaar;Totaal herkomstgroeperingen;2003;98.1;36.3;30.1;6.2;20.3;5.4;10.7;37.5;16.3;12.8;8.3;0.1;26.8;0.1
155;Mannen en vrouwen;25 tot 30 jaar;Autochtonen;1999;64.4;31.4;26.4;4.9;15.8;5.2;10.4;21.2;10.6;7.2;3.3;0.1;13.4;0.0
156;Mannen en vrouwen;25 tot 30 jaar;Autochtonen;2000;56.6;31.5;26.3;5.2;15.7;5.4;10.5;16.5;7.7;6.5;2.4;0.0;9.7;0.0
157;Mannen en vrouwen;25 tot 30 jaar;Autochtonen;2001;51.4;30.9;25.0;5.3;15.8;5.3;9.8;14.0;6.3;5.8;1.9;0.0;7.7;0.0
158;Mannen en vrouwen;25 tot 30 jaar;Autochtonen;2002;52.7;29.6;24.2;5.4;15.5;5.0;9.1;13.3;6.1;5.5;1.7;0.0;11.1;0.0
159;Mannen en vrouwen;25 tot 30 jaar;Autochtonen;2003;58.3;28.0;23.1;4.9;15.3;4.2;8.5;14.5;7.1;5.5;1.9;0.0;17.4;0.0
160;Mannen en vrouwen;25 tot 30 jaar;Allochtonen;1999;38.7;7.5;6.5;0.9;3.9;1.2;2.4;26.6;9.8;7.9;8.8;0.0;5.3;0.0
161;Mannen en vrouwen;25 tot 30 jaar;Allochtonen;2000;34.8;8.1;7.1;1.0;4.2;1.3;2.7;22.9;8.1;7.6;7.3;0.0;4.5;0.0
162;Mannen en vrouwen;25 tot 30 jaar;Allochtonen;2001;33.4;8.5;7.1;1.2;4.6;1.4;2.5;21.6;7.8;7.2;6.6;0.0;4.0;0.0
163;Mannen en vrouwen;25 tot 30 jaar;Allochtonen;2002;35.2;8.7;7.3;1.4;5.0;1.4;2.4;21.3;8.0;7.1;6.2;0.0;6.0;0.0
164;Mannen en vrouwen;25 tot 30 jaar;Allochtonen;2003;39.8;8.3;7.0;1.4;5.0;1.2;2.2;23.0;9.2;7.3;6.5;0.0;9.4;0.0
165;Mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;1999;8.9;2.6;2.3;0.4;1.4;0.4;0.9;4.8;2.2;1.5;1.1;0.0;1.6;0.0
166;Mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;2000;7.6;2.6;2.3;0.3;1.4;0.4;0.8;3.9;1.6;1.4;0.9;0.0;1.2;0.0
167;Mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;2001;7.2;2.7;2.3;0.4;1.5;0.4;0.8;3.5;1.4;1.3;0.8;0.0;1.1;0.0
168;Mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;2002;7.6;2.7;2.2;0.5;1.6;0.4;0.8;3.4;1.3;1.3;0.8;0.0;1.6;0.0
169;Mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;2003;8.6;2.6;2.2;0.4;1.6;0.3;0.7;3.6;1.5;1.3;0.8;0.0;2.5;0.0
170;Mannen en vrouwen;25 tot 30 jaar;Niet-westerse allochtonen;1999;29.8;4.8;4.3;0.6;2.5;0.8;1.6;21.8;7.7;6.4;7.8;0.0;3.7;0.0
171;Mannen en vrouwen;25 tot 30 jaar;Niet-westerse allochtonen;2000;27.2;5.5;4.8;0.6;2.7;0.9;1.8;19.0;6.5;6.2;6.4;0.0;3.3;0.0
172;Mannen en vrouwen;25 tot 30 jaar;Niet-westerse allochtonen;2001;26.3;5.8;4.8;0.8;3.1;0.9;1.7;18.1;6.4;5.9;5.8;0.0;2.9;0.0
173;Mannen en vrouwen;25 tot 30 jaar;Niet-westerse allochtonen;2002;27.7;6.0;5.0;1.0;3.4;1.0;1.6;17.9;6.7;5.9;5.3;0.0;4.3;0.0
174;Mannen en vrouwen;25 tot 30 jaar;Niet-westerse allochtonen;2003;31.2;5.7;4.8;0.9;3.4;0.8;1.5;19.4;7.7;6.0;5.6;0.0;6.9;0.0
175;Mannen en vrouwen;25 tot 30 jaar;Marokkanen;1999;6.2;1.3;1.2;0.1;0.6;0.2;0.4;4.4;1.5;0.7;2.1;0.0;0.7;0.0
176;Mannen en vrouwen;25 tot 30 jaar;Marokkanen;2000;6.0;1.5;1.4;0.1;0.8;0.2;0.5;3.9;1.4;0.7;1.8;0.0;0.7;0.0
177;Mannen en vrouwen;25 tot 30 jaar;Marokkanen;2001;5.8;1.7;1.4;0.2;0.9;0.3;0.5;3.6;1.3;0.7;1.6;0.0;0.7;0.0
178;Mannen en vrouwen;25 tot 30 jaar;Marokkanen;2002;6.2;1.8;1.5;0.3;1.0;0.3;0.5;3.5;1.4;0.7;1.5;0.0;1.1;0.0
179;Mannen en vrouwen;25 tot 30 jaar;Marokkanen;2003;7.2;1.8;1.5;0.3;1.1;0.3;0.4;3.9;1.6;0.7;1.6;0.0;1.8;0.0
180;Mannen en vrouwen;25 tot 30 jaar;Turken;1999;8.5;2.1;1.8;0.3;1.1;0.4;0.6;5.0;0.8;1.1;3.1;0.0;1.6;0.0
181;Mannen en vrouwen;25 tot 30 jaar;Turken;2000;7.6;2.4;2.1;0.3;1.2;0.5;0.7;4.1;0.7;1.1;2.3;0.0;1.4;0.0
182;Mannen en vrouwen;25 tot 30 jaar;Turken;2001;7.0;2.4;2.0;0.3;1.4;0.5;0.6;3.6;0.7;1.0;1.9;0.0;1.2;0.0
183;Mannen en vrouwen;25 tot 30 jaar;Turken;2002;7.2;2.4;2.0;0.4;1.4;0.5;0.5;3.4;0.7;1.0;1.7;0.0;1.6;0.0
184;Mannen en vrouwen;25 tot 30 jaar;Turken;2003;7.8;2.2;1.8;0.4;1.3;0.4;0.5;3.6;0.9;1.0;1.7;0.0;2.2;0.0
185;Mannen en vrouwen;25 tot 30 jaar;Surinamers;1999;4.9;0.9;0.8;0.1;0.5;0.1;0.3;3.4;1.4;1.7;0.3;0.0;0.7;0.0
186;Mannen en vrouwen;25 tot 30 jaar;Surinamers;2000;4.4;0.9;0.8;0.1;0.5;0.1;0.3;3.0;1.2;1.6;0.3;0.0;0.5;0.0
187;Mannen en vrouwen;25 tot 30 jaar;Surinamers;2001;4.0;0.9;0.8;0.1;0.5;0.1;0.3;2.6;1.0;1.4;0.2;0.0;0.5;0.0
188;Mannen en vrouwen;25 tot 30 jaar;Surinamers;2002;4.1;0.9;0.8;0.1;0.5;0.1;0.3;2.5;1.0;1.3;0.1;0.0;0.7;0.0
189;Mannen en vrouwen;25 tot 30 jaar;Surinamers;2003;4.7;0.9;0.7;0.1;0.5;0.1;0.3;2.7;1.1;1.4;0.2;0.0;1.2;0.0
190;Mannen en vrouwen;25 tot 30 jaar;Antillianen en Arubanen;1999;2.8;0.2;0.2;0.0;0.1;0.0;0.1;2.4;1.1;1.1;0.2;0.0;0.2;0.0
191;Mannen en vrouwen;25 tot 30 jaar;Antillianen en Arubanen;2000;2.7;0.2;0.2;0.0;0.1;0.0;0.1;2.4;0.9;1.3;0.2;0.0;0.2;0.0
192;Mannen en vrouwen;25 tot 30 jaar;Antillianen en Arubanen;2001;2.7;0.3;0.2;0.0;0.1;0.0;0.1;2.3;0.9;1.3;0.1;0.0;0.1;0.0
193;Mannen en vrouwen;25 tot 30 jaar;Antillianen en Arubanen;2002;2.8;0.3;0.2;0.0;0.1;0.0;0.1;2.3;0.8;1.3;0.2;0.0;0.3;0.0
194;Mannen en vrouwen;25 tot 30 jaar;Antillianen en Arubanen;2003;3.0;0.3;0.2;0.0;0.2;0.0;0.1;2.4;0.9;1.3;0.2;0.0;0.4;0.0
195;Mannen en vrouwen;25 tot 30 jaar;Overige niet-westerse allochtonen;1999;7.4;0.4;0.3;0.0;0.2;0.1;0.2;6.6;2.8;1.7;2.1;0.0;0.5;0.0
196;Mannen en vrouwen;25 tot 30 jaar;Overige niet-westerse allochtonen;2000;6.5;0.4;0.4;0.0;0.2;0.1;0.2;5.7;2.2;1.5;1.9;0.0;0.4;0.0
197;Mannen en vrouwen;25 tot 30 jaar;Overige niet-westerse allochtonen;2001;6.9;0.5;0.4;0.1;0.2;0.1;0.2;5.9;2.4;1.5;2.0;0.0;0.5;0.0
198;Mannen en vrouwen;25 tot 30 jaar;Overige niet-westerse allochtonen;2002;7.4;0.6;0.5;0.1;0.3;0.1;0.2;6.2;2.8;1.6;1.8;0.0;0.7;0.0
199;Mannen en vrouwen;25 tot 30 jaar;Overige niet-westerse allochtonen;2003;8.5;0.6;0.5;0.1;0.3;0.1;0.2;6.8;3.2;1.7;2.0;0.0;1.2;0.0
200;Mannen en vrouwen;30 tot 35 jaar;Totaal herkomstgroeperingen;1999;134.3;57.0;44.5;12.4;27.2;10.9;18.9;58.7;20.9;21.2;16.4;0.2;21.9;0.2
201;Mannen en vrouwen;30 tot 35 jaar;Totaal herkomstgroeperingen;2000;128.5;61.3;47.3;13.9;29.1;12.1;20.1;52.3;18.0;20.0;14.2;0.1;18.1;0.2
202;Mannen en vrouwen;30 tot 35 jaar;Totaal herkomstgroeperingen;2001;126.1;64.1;47.4;15.3;31.5;13.2;19.4;48.9;16.5;19.1;13.2;0.1;16.6;0.1
203;Mannen en vrouwen;30 tot 35 jaar;Totaal herkomstgroeperingen;2002;133.0;65.0;48.3;16.5;32.3;13.9;18.8;47.9;16.1;18.7;13.0;0.1;24.2;0.1
204;Mannen en vrouwen;30 tot 35 jaar;Totaal herkomstgroeperingen;2003;142.3;61.0;45.3;15.6;30.7;12.7;17.6;49.5;17.3;18.7;13.5;0.1;36.4;0.1
205;Mannen en vrouwen;30 tot 35 jaar;Autochtonen;1999;87.5;46.1;35.6;10.4;21.9;8.8;15.4;27.9;11.5;11.6;4.7;0.1;15.8;0.1
206;Mannen en vrouwen;30 tot 35 jaar;Autochtonen;2000;83.1;49.1;37.4;11.5;23.1;9.7;16.2;23.7;9.5;10.5;3.7;0.0;12.6;0.1
207;Mannen en vrouwen;30 tot 35 jaar;Autochtonen;2001;81.1;50.7;37.2;12.5;24.6;10.5;15.6;21.3;8.4;9.6;3.3;0.0;11.3;0.1
208;Mannen en vrouwen;30 tot 35 jaar;Autochtonen;2002;84.7;50.8;37.4;13.3;25.0;10.8;15.0;20.3;8.0;9.1;3.1;0.0;16.3;0.0
209;Mannen en vrouwen;30 tot 35 jaar;Autochtonen;2003;88.9;47.2;34.8;12.3;23.4;9.8;14.0;20.5;8.5;8.9;3.1;0.0;24.2;0.0
210;Mannen en vrouwen;30 tot 35 jaar;Allochtonen;1999;46.9;10.9;8.9;2.0;5.4;2.0;3.5;30.8;9.4;9.7;11.6;0.0;6.2;0.1
211;Mannen en vrouwen;30 tot 35 jaar;Allochtonen;2000;45.4;12.3;9.9;2.4;6.0;2.3;3.9;28.6;8.5;9.5;10.6;0.0;5.5;0.1
212;Mannen en vrouwen;30 tot 35 jaar;Allochtonen;2001;45.1;13.3;10.2;2.8;6.8;2.7;3.8;27.6;8.1;9.5;9.9;0.0;5.3;0.1
213;Mannen en vrouwen;30 tot 35 jaar;Allochtonen;2002;48.4;14.2;10.9;3.3;7.4;3.0;3.8;27.6;8.1;9.6;9.9;0.0;7.9;0.1
214;Mannen en vrouwen;30 tot 35 jaar;Allochtonen;2003;53.4;13.8;10.5;3.3;7.3;2.9;3.5;29.0;8.8;9.8;10.4;0.0;12.3;0.1
215;Mannen en vrouwen;30 tot 35 jaar;Westerse allochtonen;1999;12.5;4.5;3.6;0.8;2.3;0.8;1.4;6.1;2.5;2.1;1.5;0.0;2.2;0.0
216;Mannen en vrouwen;30 tot 35 jaar;Westerse allochtonen;2000;11.6;4.8;3.8;1.0;2.4;0.8;1.5;5.4;2.0;2.0;1.3;0.0;1.8;0.0
217;Mannen en vrouwen;30 tot 35 jaar;Westerse allochtonen;2001;11.3;5.0;3.8;1.1;2.6;0.9;1.5;4.9;1.8;1.9;1.2;0.0;1.7;0.0
218;Mannen en vrouwen;30 tot 35 jaar;Westerse allochtonen;2002;12.1;5.0;3.8;1.2;2.6;1.0;1.4;4.7;1.7;1.8;1.2;0.0;2.6;0.0
219;Mannen en vrouwen;30 tot 35 jaar;Westerse allochtonen;2003;13.2;4.7;3.6;1.2;2.5;0.9;1.3;5.0;1.8;1.8;1.3;0.0;3.9;0.0
220;Mannen en vrouwen;30 tot 35 jaar;Niet-westerse allochtonen;1999;34.3;6.4;5.3;1.1;3.1;1.3;2.1;24.7;6.9;7.6;10.2;0.0;3.9;0.1
221;Mannen en vrouwen;30 tot 35 jaar;Niet-westerse allochtonen;2000;33.7;7.5;6.1;1.3;3.6;1.5;2.4;23.3;6.5;7.5;9.3;0.0;3.7;0.1
222;Mannen en vrouwen;30 tot 35 jaar;Niet-westerse allochtonen;2001;33.8;8.3;6.4;1.7;4.2;1.8;2.3;22.6;6.3;7.6;8.8;0.0;3.7;0.1
223;Mannen en vrouwen;30 tot 35 jaar;Niet-westerse allochtonen;2002;36.3;9.1;7.1;2.0;4.7;2.0;2.4;22.8;6.4;7.7;8.7;0.0;5.3;0.1
224;Mannen en vrouwen;30 tot 35 jaar;Niet-westerse allochtonen;2003;40.2;9.1;6.9;2.1;4.8;2.0;2.3;24.1;7.0;8.0;9.0;0.0;8.3;0.1
225;Mannen en vrouwen;30 tot 35 jaar;Marokkanen;1999;6.6;1.5;1.3;0.2;0.8;0.3;0.4;4.6;1.0;0.8;2.8;0.0;0.7;0.0
226;Mannen en vrouwen;30 tot 35 jaar;Marokkanen;2000;6.7;1.8;1.5;0.2;0.9;0.3;0.6;4.4;0.9;0.8;2.6;0.0;0.7;0.0
227;Mannen en vrouwen;30 tot 35 jaar;Marokkanen;2001;6.9;2.1;1.7;0.3;1.1;0.4;0.5;4.3;1.0;0.9;2.5;0.0;0.7;0.0
228;Mannen en vrouwen;30 tot 35 jaar;Marokkanen;2002;7.4;2.3;1.9;0.4;1.2;0.5;0.5;4.4;1.0;0.9;2.4;0.0;1.0;0.0
229;Mannen en vrouwen;30 tot 35 jaar;Marokkanen;2003;8.2;2.3;1.8;0.5;1.3;0.5;0.5;4.6;1.1;1.0;2.5;0.0;1.6;0.0
230;Mannen en vrouwen;30 tot 35 jaar;Turken;1999;9.0;2.8;2.3;0.5;1.4;0.7;0.8;5.0;0.7;1.2;3.2;0.0;1.5;0.0
231;Mannen en vrouwen;30 tot 35 jaar;Turken;2000;8.7;3.2;2.6;0.6;1.6;0.7;0.9;4.4;0.6;1.2;2.6;0.0;1.4;0.0
232;Mannen en vrouwen;30 tot 35 jaar;Turken;2001;8.6;3.5;2.8;0.7;1.8;0.8;0.9;4.1;0.6;1.2;2.3;0.0;1.3;0.0
233;Mannen en vrouwen;30 tot 35 jaar;Turken;2002;9.5;4.0;3.1;0.8;2.1;0.9;0.9;4.1;0.6;1.3;2.2;0.0;1.8;0.0
234;Mannen en vrouwen;30 tot 35 jaar;Turken;2003;10.5;3.9;3.0;0.9;2.1;0.9;0.9;4.5;0.7;1.5;2.3;0.0;2.6;0.0
235;Mannen en vrouwen;30 tot 35 jaar;Surinamers;1999;5.8;1.3;1.0;0.2;0.6;0.2;0.5;3.9;1.4;2.1;0.4;0.0;0.7;0.0
236;Mannen en vrouwen;30 tot 35 jaar;Surinamers;2000;5.4;1.4;1.1;0.3;0.7;0.2;0.5;3.4;1.2;1.9;0.3;0.0;0.7;0.0
237;Mannen en vrouwen;30 tot 35 jaar;Surinamers;2001;5.2;1.5;1.1;0.4;0.8;0.3;0.5;3.2;1.1;1.8;0.2;0.0;0.6;0.0
238;Mannen en vrouwen;30 tot 35 jaar;Surinamers;2002;5.5;1.6;1.2;0.4;0.8;0.3;0.5;3.1;1.1;1.7;0.2;0.0;1.0;0.0
239;Mannen en vrouwen;30 tot 35 jaar;Surinamers;2003;6.2;1.5;1.1;0.4;0.8;0.3;0.4;3.2;1.2;1.7;0.3;0.0;1.7;0.0
240;Mannen en vrouwen;30 tot 35 jaar;Antillianen en Arubanen;1999;2.5;0.3;0.2;0.0;0.1;0.0;0.1;2.0;0.8;1.1;0.1;0.0;0.2;0.0
241;Mannen en vrouwen;30 tot 35 jaar;Antillianen en Arubanen;2000;2.5;0.3;0.2;0.1;0.2;0.0;0.1;2.1;0.7;1.2;0.2;0.0;0.2;0.0
242;Mannen en vrouwen;30 tot 35 jaar;Antillianen en Arubanen;2001;2.6;0.4;0.3;0.1;0.2;0.1;0.1;2.1;0.7;1.2;0.1;0.0;0.2;0.0
243;Mannen en vrouwen;30 tot 35 jaar;Antillianen en Arubanen;2002;2.7;0.4;0.3;0.1;0.2;0.1;0.1;2.1;0.7;1.2;0.2;0.0;0.3;0.0
244;Mannen en vrouwen;30 tot 35 jaar;Antillianen en Arubanen;2003;3.1;0.4;0.3;0.1;0.2;0.1;0.1;2.2;0.8;1.2;0.2;0.0;0.5;0.0
245;Mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;1999;10.5;0.6;0.5;0.1;0.2;0.1;0.2;9.2;3.1;2.3;3.7;0.0;0.8;0.0
246;Mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;2000;10.4;0.7;0.6;0.1;0.3;0.2;0.3;9.0;3.0;2.4;3.6;0.0;0.8;0.0
247;Mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;2001;10.4;0.8;0.6;0.2;0.3;0.2;0.3;9.0;2.9;2.5;3.6;0.0;0.8;0.0
248;Mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;2002;11.2;0.9;0.7;0.3;0.4;0.3;0.3;9.3;3.0;2.6;3.6;0.0;1.1;0.0
249;Mannen en vrouwen;30 tot 35 jaar;Overige niet-westerse allochtonen;2003;12.2;1.0;0.7;0.3;0.4;0.3;0.3;9.6;3.3;2.5;3.8;0.0;1.8;0.0
250;Mannen en vrouwen;35 tot 40 jaar;Totaal herkomstgroeperingen;1999;148.8;71.0;51.7;19.2;29.8;15.9;25.2;61.0;20.4;22.8;17.6;0.2;20.9;0.5
251;Mannen en vrouwen;35 tot 40 jaar;Totaal herkomstgroeperingen;2000;145.3;75.9;55.1;20.8;32.5;17.2;26.2;55.7;18.1;21.4;16.1;0.1;17.8;0.3
252;Mannen en vrouwen;35 tot 40 jaar;Totaal herkomstgroeperingen;2001;144.2;79.3;55.5;22.3;35.9;18.8;24.6;52.4;16.9;20.4;14.9;0.1;16.7;0.3
253;Mannen en vrouwen;35 tot 40 jaar;Totaal herkomstgroeperingen;2002;149.7;80.3;56.5;23.7;37.4;19.4;23.5;50.4;16.4;19.6;14.2;0.1;23.8;0.3
254;Mannen en vrouwen;35 tot 40 jaar;Totaal herkomstgroeperingen;2003;161.0;78.2;55.1;23.0;37.2;18.4;22.5;52.6;17.4;20.0;15.1;0.1;36.0;0.3
255;Mannen en vrouwen;35 tot 40 jaar;Autochtonen;1999;100.1;57.3;41.2;16.0;23.7;13.0;20.6;30.6;11.8;13.1;5.5;0.1;15.0;0.3
256;Mannen en vrouwen;35 tot 40 jaar;Autochtonen;2000;97.4;60.6;43.4;17.2;25.6;13.9;21.1;27.2;10.3;12.1;4.7;0.0;12.4;0.2
257;Mannen en vrouwen;35 tot 40 jaar;Autochtonen;2001;95.4;62.5;43.2;18.2;27.9;14.9;19.7;24.4;9.3;11.2;3.9;0.0;11.2;0.1
258;Mannen en vrouwen;35 tot 40 jaar;Autochtonen;2002;98.7;63.1;43.8;19.2;29.0;15.2;18.8;22.9;8.8;10.4;3.6;0.1;16.0;0.1
259;Mannen en vrouwen;35 tot 40 jaar;Autochtonen;2003;104.1;60.9;42.4;18.4;28.6;14.4;17.9;23.2;9.0;10.4;3.7;0.1;23.9;0.1
260;Mannen en vrouwen;35 tot 40 jaar;Allochtonen;1999;48.7;13.7;10.5;3.2;6.2;2.9;4.6;30.4;8.6;9.7;12.1;0.1;5.9;0.2
261;Mannen en vrouwen;35 tot 40 jaar;Allochtonen;2000;47.8;15.3;11.7;3.6;6.9;3.4;5.0;28.5;7.8;9.3;11.4;0.0;5.3;0.2
262;Mannen en vrouwen;35 tot 40 jaar;Allochtonen;2001;48.8;16.7;12.3;4.1;7.9;3.9;4.9;28.0;7.7;9.2;11.0;0.0;5.5;0.1
263;Mannen en vrouwen;35 tot 40 jaar;Allochtonen;2002;50.9;17.3;12.7;4.6;8.4;4.2;4.7;27.5;7.6;9.2;10.6;0.0;7.8;0.1
264;Mannen en vrouwen;35 tot 40 jaar;Allochtonen;2003;56.8;17.3;12.7;4.6;8.6;4.1;4.6;29.4;8.4;9.6;11.4;0.0;12.1;0.1
265;Mannen en vrouwen;35 tot 40 jaar;Westerse allochtonen;1999;13.4;5.5;4.1;1.4;2.5;1.1;1.9;6.1;2.4;2.1;1.6;0.0;2.1;0.0
266;Mannen en vrouwen;35 tot 40 jaar;Westerse allochtonen;2000;13.0;6.0;4.4;1.5;2.8;1.2;2.0;5.5;2.1;2.0;1.4;0.0;1.8;0.0
267;Mannen en vrouwen;35 tot 40 jaar;Westerse allochtonen;2001;13.0;6.3;4.5;1.7;3.1;1.3;1.9;5.2;2.0;2.0;1.3;0.0;1.9;0.0
268;Mannen en vrouwen;35 tot 40 jaar;Westerse allochtonen;2002;14.1;6.5;4.7;1.8;3.3;1.4;1.8;5.2;1.9;1.9;1.3;0.0;2.8;0.0
269;Mannen en vrouwen;35 tot 40 jaar;Westerse allochtonen;2003;15.6;6.5;4.7;1.8;3.3;1.4;1.9;5.4;2.0;2.0;1.4;0.0;4.3;0.0
270;Mannen en vrouwen;35 tot 40 jaar;Niet-westerse allochtonen;1999;35.3;8.2;6.4;1.8;3.7;1.9;2.7;24.3;6.2;7.5;10.5;0.0;3.7;0.2
271;Mannen en vrouwen;35 tot 40 jaar;Niet-westerse allochtonen;2000;34.8;9.4;7.3;2.1;4.2;2.2;3.0;23.0;5.7;7.3;10.0;0.0;3.5;0.2
272;Mannen en vrouwen;35 tot 40 jaar;Niet-westerse allochtonen;2001;35.9;10.4;7.7;2.4;4.9;2.6;3.0;22.8;5.7;7.3;9.8;0.0;3.6;0.1
273;Mannen en vrouwen;35 tot 40 jaar;Niet-westerse allochtonen;2002;36.9;10.8;8.0;2.8;5.1;2.8;2.9;22.3;5.6;7.3;9.3;0.0;5.0;0.1
274;Mannen en vrouwen;35 tot 40 jaar;Niet-westerse allochtonen;2003;41.2;10.8;8.0;2.8;5.3;2.7;2.8;24.0;6.4;7.6;9.9;0.0;7.8;0.1
275;Mannen en vrouwen;35 tot 40 jaar;Marokkanen;1999;6.6;1.6;1.3;0.3;0.7;0.4;0.5;4.6;0.7;0.7;3.2;0.0;0.6;0.1
276;Mannen en vrouwen;35 tot 40 jaar;Marokkanen;2000;6.7;1.9;1.5;0.4;0.9;0.4;0.6;4.4;0.7;0.8;3.0;0.0;0.6;0.1
277;Mannen en vrouwen;35 tot 40 jaar;Marokkanen;2001;6.9;2.2;1.7;0.4;1.0;0.5;0.6;4.4;0.7;0.8;2.8;0.0;0.6;0.1
278;Mannen en vrouwen;35 tot 40 jaar;Marokkanen;2002;7.1;2.3;1.8;0.5;1.2;0.6;0.6;4.3;0.7;0.9;2.7;0.0;0.8;0.0
279;Mannen en vrouwen;35 tot 40 jaar;Marokkanen;2003;7.9;2.4;1.9;0.5;1.3;0.6;0.6;4.5;0.8;0.9;2.8;0.0;1.4;0.0
280;Mannen en vrouwen;35 tot 40 jaar;Turken;1999;8.9;3.6;2.8;0.8;1.7;0.9;1.0;4.4;0.6;1.1;2.7;0.0;1.3;0.1
281;Mannen en vrouwen;35 tot 40 jaar;Turken;2000;9.1;4.1;3.2;0.9;1.9;1.1;1.1;4.2;0.5;1.2;2.5;0.0;1.2;0.1
282;Mannen en vrouwen;35 tot 40 jaar;Turken;2001;9.6;4.6;3.5;1.0;2.2;1.3;1.2;4.2;0.6;1.2;2.4;0.0;1.2;0.1
283;Mannen en vrouwen;35 tot 40 jaar;Turken;2002;9.7;4.6;3.5;1.1;2.2;1.3;1.1;4.0;0.6;1.2;2.2;0.0;1.5;0.1
284;Mannen en vrouwen;35 tot 40 jaar;Turken;2003;10.4;4.6;3.5;1.1;2.3;1.3;1.1;4.2;0.6;1.3;2.2;0.0;2.2;0.1
285;Mannen en vrouwen;35 tot 40 jaar;Surinamers;1999;6.6;1.8;1.4;0.4;0.8;0.3;0.7;4.2;1.5;2.3;0.4;0.0;0.7;0.0
286;Mannen en vrouwen;35 tot 40 jaar;Surinamers;2000;6.1;2.0;1.5;0.5;0.9;0.3;0.8;3.7;1.4;2.0;0.3;0.0;0.6;0.0
287;Mannen en vrouwen;35 tot 40 jaar;Surinamers;2001;5.8;2.1;1.5;0.5;1.0;0.4;0.7;3.3;1.3;1.7;0.3;0.0;0.7;0.0
288;Mannen en vrouwen;35 tot 40 jaar;Surinamers;2002;5.8;2.1;1.5;0.6;1.0;0.4;0.7;3.0;1.2;1.6;0.2;0.0;0.9;0.0
289;Mannen en vrouwen;35 tot 40 jaar;Surinamers;2003;6.3;2.0;1.4;0.6;1.0;0.4;0.6;3.1;1.2;1.6;0.2;0.0;1.5;0.0
290;Mannen en vrouwen;35 tot 40 jaar;Antillianen en Arubanen;1999;2.5;0.3;0.2;0.1;0.1;0.1;0.1;2.0;0.8;1.1;0.1;0.0;0.2;0.0
