ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
187;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD IJsselland (GG);2016;2575.0;3930.0;632.0;966.0
188;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD IJsselland (GG);2017;2935.0;4405.0;714.0;1071.0
189;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Regio Twente (GG);2015;2135.0;3025.0;428.0;607.0
190;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Regio Twente (GG);2016;2085.0;3040.0;416.0;607.0
191;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Regio Twente (GG);2017;2630.0;3695.0;523.0;735.0
192;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Noord- en Oost-Gelderland (GG);2015;3455.0;5155.0;530.0;791.0
193;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Noord- en Oost-Gelderland (GG);2016;3395.0;5290.0;518.0;806.0
194;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Noord- en Oost-Gelderland (GG);2017;3700.0;5865.0;560.0;888.0
195;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;Veiligh. en Gez. Gelderland-Midden (GG);2015;2955.0;4220.0;552.0;788.0
196;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;Veiligh. en Gez. Gelderland-Midden (GG);2016;2940.0;4305.0;543.0;796.0
197;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;Veiligh. en Gez. Gelderland-Midden (GG);2017;3245.0;4825.0;594.0;884.0
198;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Gelderland-Zuid (GG);2015;2375.0;3390.0;541.0;774.0
199;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Gelderland-Zuid (GG);2016;2115.0;3330.0;478.0;753.0
200;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Gelderland-Zuid (GG);2017;2230.0;3475.0;498.0;777.0
201;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Flevoland (GG);2015;1675.0;2395.0;543.0;777.0
202;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Flevoland (GG);2016;1785.0;2610.0;571.0;836.0
203;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Flevoland (GG);2017;2130.0;2965.0;674.0;938.0
204;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Regio Utrecht (GG);2015;5040.0;7605.0;503.0;760.0
205;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Regio Utrecht (GG);2016;4880.0;7770.0;482.0;768.0
206;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Regio Utrecht (GG);2017;5270.0;8650.0;515.0;846.0
207;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hollands-Noorden (GG);2015;1790.0;2915.0;345.0;561.0
208;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hollands-Noorden (GG);2016;1880.0;3075.0;359.0;588.0
209;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hollands-Noorden (GG);2017;2005.0;3335.0;380.0;633.0
210;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Kennemerland (GG);2015;2210.0;3460.0;520.0;813.0
211;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Kennemerland (GG);2016;2080.0;3385.0;485.0;788.0
212;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Kennemerland (GG);2017;2205.0;3540.0;509.0;818.0
213;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Amsterdam (GG);2015;3380.0;5215.0;406.0;626.0
214;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Amsterdam (GG);2016;3455.0;5435.0;409.0;644.0
215;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Amsterdam (GG);2017;4090.0;6590.0;477.0;769.0
216;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Gooi en Vechtstreek (GG);2015;765.0;1100.0;389.0;557.0
217;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Gooi en Vechtstreek (GG);2016;665.0;1030.0;334.0;519.0
218;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Gooi en Vechtstreek (GG);2017;1025.0;1580.0;510.0;787.0
219;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hollands-Midden (GG);2015;4240.0;5620.0;682.0;904.0
220;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hollands-Midden (GG);2016;4125.0;5630.0;657.0;896.0
221;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hollands-Midden (GG);2017;4070.0;5735.0;640.0;902.0
222;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Rotterdam-Rijnmond (GG);2015;3935.0;5740.0;382.0;557.0
223;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Rotterdam-Rijnmond (GG);2016;3755.0;5655.0;361.0;544.0
224;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Rotterdam-Rijnmond (GG);2017;4295.0;6490.0;410.0;619.0
225;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zuid-Holland-Zuid (GG);2015;1425.0;2140.0;370.0;557.0
226;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zuid-Holland-Zuid (GG);2016;;;;
227;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zuid-Holland-Zuid (GG);2017;;;;
228;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
229;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;Dienst Gezondheid & Jeugd ZHZ (GG);2016;1370.0;2070.0;354.0;536.0
230;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;Dienst Gezondheid & Jeugd ZHZ (GG);2017;1495.0;2300.0;383.0;591.0
231;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zeeland (GG);2015;1135.0;1655.0;367.0;537.0
232;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zeeland (GG);2016;1225.0;1825.0;396.0;589.0
233;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zeeland (GG);2017;1295.0;2060.0;417.0;663.0
234;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD West-Brabant (GG);2015;2700.0;4045.0;479.0;718.0
235;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD West-Brabant (GG);2016;2585.0;4140.0;456.0;730.0
236;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD West-Brabant (GG);2017;2645.0;4135.0;463.0;724.0
237;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hart voor Brabant (GG);2015;4115.0;6180.0;488.0;734.0
238;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hart voor Brabant (GG);2016;3785.0;5960.0;445.0;702.0
239;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Hart voor Brabant (GG);2017;4505.0;7050.0;526.0;823.0
240;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Brabant-Zuidoost (GG);2015;5425.0;7265.0;887.0;1188.0
241;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Brabant-Zuidoost (GG);2016;5545.0;7625.0;898.0;1235.0
242;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Brabant-Zuidoost (GG);2017;4755.0;6660.0;762.0;1068.0
243;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Limburg-Noord (GG);2015;1385.0;2005.0;327.0;474.0
244;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Limburg-Noord (GG);2016;1400.0;2140.0;328.0;503.0
245;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Limburg-Noord (GG);2017;1905.0;2875.0;445.0;672.0
246;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zuid-Limburg (GG);2015;2325.0;3415.0;456.0;671.0
247;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zuid-Limburg (GG);2016;2510.0;3660.0;493.0;718.0
248;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zuid-Limburg (GG);2017;2260.0;3445.0;443.0;675.0
249;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Haaglanden (GG);2015;5910.0;9155.0;691.0;1070.0
250;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Haaglanden (GG);2016;5760.0;8985.0;667.0;1041.0
251;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Haaglanden (GG);2017;6015.0;9025.0;689.0;1035.0
252;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Fryslân (GG);2015;3395.0;5235.0;659.0;1016.0
253;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Fryslân (GG);2016;3490.0;5355.0;674.0;1035.0
254;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Fryslân (GG);2017;3945.0;5890.0;759.0;1133.0
255;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zaanstreek/Waterland (GG);2015;1225.0;1875.0;464.0;709.0
256;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zaanstreek/Waterland (GG);2016;1240.0;1940.0;466.0;727.0
257;Totaal mannen en vrouwen;18 jaar of ouder;A Stoornissen in de kindertijd;GGD Zaanstreek/Waterland (GG);2017;1315.0;2105.0;488.0;783.0
258;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Nederland;2015;30635.0;39430.0;225.0;289.0
259;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Nederland;2016;31675.0;41345.0;230.0;301.0
260;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Nederland;2017;33655.0;43765.0;243.0;316.0
261;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Nederland (LD);2015;4485.0;5965.0;323.0;429.0
262;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Nederland (LD);2016;4165.0;5750.0;298.0;412.0
263;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Nederland (LD);2017;5180.0;6665.0;370.0;476.0
264;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Oost-Nederland (LD);2015;7645.0;9850.0;269.0;347.0
265;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Oost-Nederland (LD);2016;7715.0;10240.0;269.0;358.0
266;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Oost-Nederland (LD);2017;8090.0;10780.0;280.0;373.0
267;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;West-Nederland (LD);2015;11105.0;14335.0;172.0;222.0
268;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;West-Nederland (LD);2016;12120.0;15640.0;186.0;240.0
269;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;West-Nederland (LD);2017;12905.0;16835.0;196.0;256.0
270;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Nederland (LD);2015;7400.0;9280.0;251.0;314.0
271;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Nederland (LD);2016;7680.0;9715.0;258.0;327.0
272;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Nederland (LD);2017;7480.0;9490.0;250.0;317.0
273;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Groningen (PV);2015;1525.0;1955.0;317.0;406.0
274;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Groningen (PV);2016;1260.0;1755.0;261.0;364.0
275;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Groningen (PV);2017;1695.0;2150.0;351.0;445.0
276;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Fryslân (PV);2015;1690.0;2355.0;327.0;456.0
277;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Fryslân (PV);2016;1770.0;2510.0;342.0;485.0
278;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Fryslân (PV);2017;2155.0;2860.0;415.0;550.0
279;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Drenthe (PV);2015;1275.0;1660.0;324.0;422.0
280;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Drenthe (PV);2016;1135.0;1485.0;287.0;376.0
281;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Drenthe (PV);2017;1325.0;1655.0;333.0;416.0
282;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overijssel (PV);2015;2625.0;3415.0;291.0;379.0
283;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overijssel (PV);2016;2700.0;3535.0;297.0;389.0
284;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overijssel (PV);2017;3075.0;3925.0;336.0;429.0
285;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Flevoland (PV);2015;740.0;955.0;240.0;310.0
286;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Flevoland (PV);2016;880.0;1155.0;282.0;370.0
287;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Flevoland (PV);2017;1065.0;1380.0;336.0;437.0
288;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Gelderland (PV);2015;4275.0;5480.0;263.0;337.0
289;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Gelderland (PV);2016;4130.0;5550.0;252.0;338.0
290;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Gelderland (PV);2017;3950.0;5470.0;238.0;330.0
291;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Utrecht (PV);2015;1850.0;2435.0;185.0;243.0
292;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Utrecht (PV);2016;1995.0;2630.0;197.0;260.0
293;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Utrecht (PV);2017;2230.0;2950.0;218.0;288.0
294;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Holland (PV);2015;3400.0;4495.0;152.0;200.0
295;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Holland (PV);2016;3835.0;5010.0;169.0;221.0
296;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Holland (PV);2017;4210.0;5595.0;184.0;244.0
297;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Holland (PV);2015;5315.0;6725.0;183.0;232.0
298;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Holland (PV);2016;5670.0;7205.0;194.0;247.0
299;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Holland (PV);2017;5840.0;7460.0;198.0;253.0
300;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zeeland (PV);2015;535.0;685.0;174.0;221.0
301;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zeeland (PV);2016;620.0;795.0;199.0;256.0
302;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Zeeland (PV);2017;625.0;830.0;200.0;267.0
303;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Brabant (PV);2015;5655.0;7070.0;280.0;350.0
304;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Brabant (PV);2016;5965.0;7505.0;293.0;369.0
305;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Noord-Brabant (PV);2017;5835.0;7285.0;284.0;355.0
306;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Limburg (PV);2015;1745.0;2205.0;187.0;236.0
307;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Limburg (PV);2016;1715.0;2210.0;183.0;236.0
308;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Limburg (PV);2017;1645.0;2205.0;175.0;235.0
309;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Groningen (GG);2015;1525.0;1955.0;317.0;406.0
310;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Groningen (GG);2016;1260.0;1755.0;261.0;364.0
311;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Groningen (GG);2017;1695.0;2150.0;351.0;445.0
312;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Drenthe (GG);2015;1275.0;1660.0;324.0;422.0
313;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Drenthe (GG);2016;1135.0;1485.0;287.0;376.0
314;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Drenthe (GG);2017;1325.0;1655.0;333.0;416.0
315;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD IJsselland (GG);2015;1470.0;1935.0;364.0;479.0
316;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD IJsselland (GG);2016;1440.0;1930.0;353.0;473.0
317;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD IJsselland (GG);2017;1605.0;2095.0;390.0;510.0
318;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Twente (GG);2015;1155.0;1485.0;232.0;297.0
319;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Twente (GG);2016;1260.0;1605.0;251.0;320.0
320;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Twente (GG);2017;1475.0;1830.0;293.0;364.0
321;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Noord- en Oost-Gelderland (GG);2015;1775.0;2360.0;272.0;362.0
322;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Noord- en Oost-Gelderland (GG);2016;1875.0;2520.0;286.0;384.0
323;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Noord- en Oost-Gelderland (GG);2017;1805.0;2515.0;273.0;381.0
324;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2015;1450.0;1765.0;270.0;330.0
325;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2016;1360.0;1730.0;251.0;319.0
326;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2017;1295.0;1700.0;237.0;311.0
327;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Gelderland-Zuid (GG);2015;1055.0;1355.0;240.0;309.0
328;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Gelderland-Zuid (GG);2016;895.0;1295.0;202.0;293.0
329;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Gelderland-Zuid (GG);2017;850.0;1255.0;190.0;280.0
330;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Flevoland (GG);2015;740.0;955.0;240.0;310.0
331;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Flevoland (GG);2016;880.0;1155.0;282.0;370.0
332;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Flevoland (GG);2017;1065.0;1380.0;336.0;437.0
333;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Utrecht (GG);2015;1850.0;2435.0;185.0;243.0
334;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Utrecht (GG);2016;1995.0;2630.0;197.0;260.0
335;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Utrecht (GG);2017;2230.0;2950.0;218.0;288.0
336;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Noorden (GG);2015;1000.0;1220.0;193.0;235.0
337;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Noorden (GG);2016;1210.0;1435.0;231.0;274.0
338;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Noorden (GG);2017;1200.0;1460.0;227.0;276.0
339;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Kennemerland (GG);2015;725.0;940.0;170.0;221.0
340;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Kennemerland (GG);2016;805.0;1040.0;187.0;242.0
341;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Kennemerland (GG);2017;870.0;1130.0;201.0;261.0
342;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Amsterdam (GG);2015;1060.0;1530.0;127.0;183.0
343;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Amsterdam (GG);2016;1175.0;1675.0;139.0;198.0
344;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Amsterdam (GG);2017;1340.0;1940.0;156.0;226.0
345;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Gooi en Vechtstreek (GG);2015;270.0;345.0;138.0;174.0
346;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Gooi en Vechtstreek (GG);2016;245.0;340.0;123.0;169.0
347;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Gooi en Vechtstreek (GG);2017;385.0;530.0;192.0;263.0
348;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Midden (GG);2015;1635.0;1940.0;262.0;312.0
