ID;Herkomstgroepering;Geslacht;Leeftijd;Perioden;DigiDBezittersRelatief_1;DigiDBezittersAbsoluut_2;Bevolking_3
315;Totale bevolking;Mannen;52 jaar;2009 1 januari;51.2;59770;116704
316;Totale bevolking;Mannen;53 jaar;2008 1 juli;53.5;60548;113102
317;Totale bevolking;Mannen;53 jaar;2009 1 januari;51.1;57934;113275
318;Totale bevolking;Mannen;54 jaar;2008 1 juli;52.9;58737;111002
319;Totale bevolking;Mannen;54 jaar;2009 1 januari;50.9;57081;112232
320;Totale bevolking;Mannen;55 jaar;2008 1 juli;52.4;58366;111431
321;Totale bevolking;Mannen;55 jaar;2009 1 januari;49.7;54985;110536
322;Totale bevolking;Mannen;56 jaar;2008 1 juli;51.9;56695;109292
323;Totale bevolking;Mannen;56 jaar;2009 1 januari;49.6;55000;110811
324;Totale bevolking;Mannen;57 jaar;2008 1 juli;51.5;54878;106562
325;Totale bevolking;Mannen;57 jaar;2009 1 januari;49.1;52512;106995
326;Totale bevolking;Mannen;58 jaar;2008 1 juli;50.6;54915;108569
327;Totale bevolking;Mannen;58 jaar;2009 1 januari;48.4;51960;107273
328;Totale bevolking;Mannen;59 jaar;2008 1 juli;49.9;55049;110332
329;Totale bevolking;Mannen;59 jaar;2009 1 januari;47.3;51392;108580
330;Totale bevolking;Mannen;60 jaar;2008 1 juli;49.4;56348;114124
331;Totale bevolking;Mannen;60 jaar;2009 1 januari;47.4;52928;111739
332;Totale bevolking;Mannen;61 jaar;2008 1 juli;49.0;59016;120441
333;Totale bevolking;Mannen;61 jaar;2009 1 januari;46.7;54426;116600
334;Totale bevolking;Mannen;62 jaar;2008 1 juli;48.3;48286;99931
335;Totale bevolking;Mannen;62 jaar;2009 1 januari;46.5;55897;120170
336;Totale bevolking;Mannen;63 jaar;2008 1 juli;48.7;44505;91401
337;Totale bevolking;Mannen;63 jaar;2009 1 januari;46.0;39295;85339
338;Totale bevolking;Mannen;64 jaar;2008 1 juli;49.3;43162;87541
339;Totale bevolking;Mannen;64 jaar;2009 1 januari;48.7;43007;88353
340;Totale bevolking;Mannen;65 jaar;2008 1 juli;57.4;45347;79007
341;Totale bevolking;Mannen;65 jaar;2009 1 januari;52.3;43416;83025
342;Totale bevolking;Mannen;66 jaar;2008 1 juli;48.7;35556;72987
343;Totale bevolking;Mannen;66 jaar;2009 1 januari;46.4;35141;75730
344;Totale bevolking;Mannen;67 jaar;2008 1 juli;46.3;33665;72686
345;Totale bevolking;Mannen;67 jaar;2009 1 januari;44.7;31786;71083
346;Totale bevolking;Mannen;68 jaar;2008 1 juli;45.6;31875;69911
347;Totale bevolking;Mannen;68 jaar;2009 1 januari;43.3;30935;71374
348;Totale bevolking;Mannen;69 jaar;2008 1 juli;45.5;29986;65893
349;Totale bevolking;Mannen;69 jaar;2009 1 januari;42.8;28649;66958
350;Totale bevolking;Mannen;70 jaar;2008 1 juli;43.9;27438;62479
351;Totale bevolking;Mannen;70 jaar;2009 1 januari;41.8;26879;64235
352;Totale bevolking;Mannen;71 jaar;2008 1 juli;43.1;25237;58599
353;Totale bevolking;Mannen;71 jaar;2009 1 januari;40.2;23519;58567
354;Totale bevolking;Mannen;72 jaar;2008 1 juli;42.4;23550;55515
355;Totale bevolking;Mannen;72 jaar;2009 1 januari;40.0;22664;56630
356;Totale bevolking;Mannen;73 jaar;2008 1 juli;41.7;22241;53347
357;Totale bevolking;Mannen;73 jaar;2009 1 januari;39.4;21027;53359
358;Totale bevolking;Mannen;74 jaar;2008 1 juli;40.3;20062;49755
359;Totale bevolking;Mannen;74 jaar;2009 1 januari;38.3;19333;50525
360;Totale bevolking;Mannen;75 jaar of ouder;2008 1 juli;36.3;150438;414081
361;Totale bevolking;Mannen;75 jaar of ouder;2009 1 januari;34.5;145104;420469
362;Totale bevolking;Mannen;0 tot 5 jaar;2008 1 juli;0.2;941;479367
363;Totale bevolking;Mannen;0 tot 5 jaar;2009 1 januari;0.2;797;476672
364;Totale bevolking;Mannen;0 tot 10 jaar;2008 1 juli;0.2;1798;997142
365;Totale bevolking;Mannen;0 tot 10 jaar;2009 1 januari;0.1;1444;993668
366;Totale bevolking;Mannen;0 tot 20 jaar;2008 1 juli;7.0;139836;2011062
367;Totale bevolking;Mannen;0 tot 20 jaar;2009 1 januari;7.5;149957;2011893
368;Totale bevolking;Mannen;5 tot 10 jaar;2008 1 juli;0.2;857;517775
369;Totale bevolking;Mannen;5 tot 10 jaar;2009 1 januari;0.1;647;516996
370;Totale bevolking;Mannen;10 tot 15 jaar;2008 1 juli;0.5;2370;500190
371;Totale bevolking;Mannen;10 tot 15 jaar;2009 1 januari;0.3;1697;501973
372;Totale bevolking;Mannen;10 tot 20 jaar;2008 1 juli;13.6;138038;1013920
373;Totale bevolking;Mannen;10 tot 20 jaar;2009 1 januari;14.6;148513;1018225
374;Totale bevolking;Mannen;15 tot 20 jaar;2008 1 juli;26.4;135668;513730
375;Totale bevolking;Mannen;15 tot 20 jaar;2009 1 januari;28.4;146816;516252
376;Totale bevolking;Mannen;20 tot 25 jaar;2008 1 juli;49.1;244902;499133
377;Totale bevolking;Mannen;20 tot 25 jaar;2009 1 januari;50.6;255319;504317
378;Totale bevolking;Mannen;20 tot 30 jaar;2008 1 juli;53.8;534543;994315
379;Totale bevolking;Mannen;20 tot 30 jaar;2009 1 januari;53.9;539978;1002693
380;Totale bevolking;Mannen;20 tot 65 jaar;2008 1 juli;55.1;2792069;5064434
381;Totale bevolking;Mannen;20 tot 65 jaar;2009 1 januari;53.7;2723758;5072548
382;Totale bevolking;Mannen;25 tot 30 jaar;2008 1 juli;58.5;289641;495182
383;Totale bevolking;Mannen;25 tot 30 jaar;2009 1 januari;57.1;284659;498376
384;Totale bevolking;Mannen;30 tot 35 jaar;2008 1 juli;61.6;311667;506147
385;Totale bevolking;Mannen;30 tot 35 jaar;2009 1 januari;60.3;304248;504564
386;Totale bevolking;Mannen;30 tot 40 jaar;2008 1 juli;61.0;694566;1138714
387;Totale bevolking;Mannen;30 tot 40 jaar;2009 1 januari;59.8;673353;1125226
388;Totale bevolking;Mannen;35 tot 40 jaar;2008 1 juli;60.5;382899;632567
389;Totale bevolking;Mannen;35 tot 40 jaar;2009 1 januari;59.5;369105;620662
390;Totale bevolking;Mannen;40 tot 45 jaar;2008 1 juli;56.9;374485;657796
391;Totale bevolking;Mannen;40 tot 45 jaar;2009 1 januari;55.5;363902;655721
392;Totale bevolking;Mannen;40 tot 50 jaar;2008 1 juli;55.8;722943;1295193
393;Totale bevolking;Mannen;40 tot 50 jaar;2009 1 januari;54.1;701146;1296724
394;Totale bevolking;Mannen;45 tot 50 jaar;2008 1 juli;54.7;348458;637397
395;Totale bevolking;Mannen;45 tot 50 jaar;2009 1 januari;52.6;337244;641003
396;Totale bevolking;Mannen;50 tot 55 jaar;2008 1 juli;53.6;308797;576588
397;Totale bevolking;Mannen;50 tot 55 jaar;2009 1 januari;51.2;297879;581509
398;Totale bevolking;Mannen;50 tot 60 jaar;2008 1 juli;52.4;588700;1122774
399;Totale bevolking;Mannen;50 tot 60 jaar;2009 1 januari;50.1;563728;1125704
400;Totale bevolking;Mannen;55 tot 60 jaar;2008 1 juli;51.2;279903;546186
401;Totale bevolking;Mannen;55 tot 60 jaar;2009 1 januari;48.9;265849;544195
402;Totale bevolking;Mannen;60 tot 65 jaar;2008 1 juli;48.9;251317;513438
403;Totale bevolking;Mannen;60 tot 65 jaar;2009 1 januari;47.0;245553;522201
404;Totale bevolking;Mannen;60 tot 70 jaar;2008 1 juli;48.9;427746;873922
405;Totale bevolking;Mannen;60 tot 70 jaar;2009 1 januari;46.7;415480;890371
406;Totale bevolking;Mannen;65 tot 70 jaar;2008 1 juli;48.9;176429;360484
407;Totale bevolking;Mannen;65 tot 70 jaar;2009 1 januari;46.2;169927;368170
408;Totale bevolking;Mannen;65 jaar of ouder;2008 1 juli;42.2;445395;1054260
409;Totale bevolking;Mannen;65 jaar of ouder;2009 1 januari;40.0;428453;1071955
410;Totale bevolking;Mannen;70 tot 75 jaar;2008 1 juli;42.4;118528;279695
411;Totale bevolking;Mannen;70 tot 75 jaar;2009 1 januari;40.0;113422;283316
412;Totale bevolking;Mannen;70 jaar of ouder;2008 1 juli;38.8;268966;693776
413;Totale bevolking;Mannen;70 jaar of ouder;2009 1 januari;36.7;258526;703785
414;Totale bevolking;Mannen;75 jaar of ouder;2008 1 juli;36.3;150438;414081
415;Totale bevolking;Mannen;75 jaar of ouder;2009 1 januari;34.5;145104;420469
416;Totale bevolking;Vrouwen;Totale bevolking (alle leeftijden);2008 1 juli;40.8;3390470;8305199
417;Totale bevolking;Vrouwen;Totale bevolking (alle leeftijden);2009 1 januari;39.1;3258196;8329391
418;Totale bevolking;Vrouwen;0 jaar;2008 1 juli;0.2;199;88862
419;Totale bevolking;Vrouwen;0 jaar;2009 1 januari;0.2;207;89717
420;Totale bevolking;Vrouwen;1 jaar;2008 1 juli;0.3;258;89037
421;Totale bevolking;Vrouwen;1 jaar;2009 1 januari;0.2;220;88963
422;Totale bevolking;Vrouwen;2 jaar;2008 1 juli;0.2;162;90528
423;Totale bevolking;Vrouwen;2 jaar;2009 1 januari;0.1;100;90196
424;Totale bevolking;Vrouwen;3 jaar;2008 1 juli;0.2;167;93096
425;Totale bevolking;Vrouwen;3 jaar;2009 1 januari;0.1;104;91436
426;Totale bevolking;Vrouwen;4 jaar;2008 1 juli;0.1;129;96121
427;Totale bevolking;Vrouwen;4 jaar;2009 1 januari;0.1;91;94572
428;Totale bevolking;Vrouwen;5 jaar;2008 1 juli;0.2;164;98387
429;Totale bevolking;Vrouwen;5 jaar;2009 1 januari;0.1;88;97540
430;Totale bevolking;Vrouwen;6 jaar;2008 1 juli;0.1;122;97653
431;Totale bevolking;Vrouwen;6 jaar;2009 1 januari;0.1;108;97950
432;Totale bevolking;Vrouwen;7 jaar;2008 1 juli;0.2;157;99990
433;Totale bevolking;Vrouwen;7 jaar;2009 1 januari;0.1;118;99013
434;Totale bevolking;Vrouwen;8 jaar;2008 1 juli;0.2;182;99681
435;Totale bevolking;Vrouwen;8 jaar;2009 1 januari;0.1;118;100944
436;Totale bevolking;Vrouwen;9 jaar;2008 1 juli;0.2;164;98566
437;Totale bevolking;Vrouwen;9 jaar;2009 1 januari;0.1;142;98191
438;Totale bevolking;Vrouwen;10 jaar;2008 1 juli;0.2;218;95184
439;Totale bevolking;Vrouwen;10 jaar;2009 1 januari;0.2;166;97743
440;Totale bevolking;Vrouwen;11 jaar;2008 1 juli;0.3;291;95486
441;Totale bevolking;Vrouwen;11 jaar;2009 1 januari;0.2;161;95345
442;Totale bevolking;Vrouwen;12 jaar;2008 1 juli;0.6;537;93327
443;Totale bevolking;Vrouwen;12 jaar;2009 1 januari;0.4;417;93813
444;Totale bevolking;Vrouwen;13 jaar;2008 1 juli;0.6;608;95532
445;Totale bevolking;Vrouwen;13 jaar;2009 1 januari;0.5;436;94637
446;Totale bevolking;Vrouwen;14 jaar;2008 1 juli;0.6;570;98104
447;Totale bevolking;Vrouwen;14 jaar;2009 1 januari;0.4;428;97357
448;Totale bevolking;Vrouwen;15 jaar;2008 1 juli;1.0;1011;97000
449;Totale bevolking;Vrouwen;15 jaar;2009 1 januari;0.7;672;97350
450;Totale bevolking;Vrouwen;16 jaar;2008 1 juli;5.0;4920;99311
451;Totale bevolking;Vrouwen;16 jaar;2009 1 januari;2.6;2521;98224
452;Totale bevolking;Vrouwen;17 jaar;2008 1 juli;23.4;23392;100023
453;Totale bevolking;Vrouwen;17 jaar;2009 1 januari;19.4;19461;100129
454;Totale bevolking;Vrouwen;18 jaar;2008 1 juli;63.9;63076;98760
455;Totale bevolking;Vrouwen;18 jaar;2009 1 januari;70.6;70917;100471
456;Totale bevolking;Vrouwen;19 jaar;2008 1 juli;53.6;51369;95897
457;Totale bevolking;Vrouwen;19 jaar;2009 1 januari;61.4;60217;98101
458;Totale bevolking;Vrouwen;20 jaar;2008 1 juli;49.4;48183;97463
459;Totale bevolking;Vrouwen;20 jaar;2009 1 januari;52.6;51505;97902
460;Totale bevolking;Vrouwen;21 jaar;2008 1 juli;52.8;51678;97943
461;Totale bevolking;Vrouwen;21 jaar;2009 1 januari;55.0;54420;98901
462;Totale bevolking;Vrouwen;22 jaar;2008 1 juli;56.3;55822;99211
463;Totale bevolking;Vrouwen;22 jaar;2009 1 januari;58.2;58272;100052
464;Totale bevolking;Vrouwen;23 jaar;2008 1 juli;59.3;57004;96169
465;Totale bevolking;Vrouwen;23 jaar;2009 1 januari;60.5;59464;98303
466;Totale bevolking;Vrouwen;24 jaar;2008 1 juli;61.4;59076;96158
467;Totale bevolking;Vrouwen;24 jaar;2009 1 januari;61.7;60092;97384
468;Totale bevolking;Vrouwen;25 jaar;2008 1 juli;62.7;59958;95597
469;Totale bevolking;Vrouwen;25 jaar;2009 1 januari;62.2;59648;95874
470;Totale bevolking;Vrouwen;26 jaar;2008 1 juli;63.7;62527;98117
471;Totale bevolking;Vrouwen;26 jaar;2009 1 januari;62.4;60524;96922
472;Totale bevolking;Vrouwen;27 jaar;2008 1 juli;64.1;64775;101072
473;Totale bevolking;Vrouwen;27 jaar;2009 1 januari;63.2;63383;100265
474;Totale bevolking;Vrouwen;28 jaar;2008 1 juli;64.8;64262;99204
475;Totale bevolking;Vrouwen;28 jaar;2009 1 januari;63.2;64247;101690
476;Totale bevolking;Vrouwen;29 jaar;2008 1 juli;64.7;63401;98065
477;Totale bevolking;Vrouwen;29 jaar;2009 1 januari;63.4;62686;98846
478;Totale bevolking;Vrouwen;30 jaar;2008 1 juli;65.1;64571;99260
479;Totale bevolking;Vrouwen;30 jaar;2009 1 januari;63.9;63721;99722
480;Totale bevolking;Vrouwen;31 jaar;2008 1 juli;65.5;64403;98395
481;Totale bevolking;Vrouwen;31 jaar;2009 1 januari;64.3;63274;98445
482;Totale bevolking;Vrouwen;32 jaar;2008 1 juli;65.3;64343;98602
483;Totale bevolking;Vrouwen;32 jaar;2009 1 januari;64.1;63661;99260
484;Totale bevolking;Vrouwen;33 jaar;2008 1 juli;64.7;66964;103439
485;Totale bevolking;Vrouwen;33 jaar;2009 1 januari;63.6;64194;100887
486;Totale bevolking;Vrouwen;34 jaar;2008 1 juli;63.9;67754;106111
487;Totale bevolking;Vrouwen;34 jaar;2009 1 januari;63.1;66616;105542
488;Totale bevolking;Vrouwen;35 jaar;2008 1 juli;63.3;72468;114542
489;Totale bevolking;Vrouwen;35 jaar;2009 1 januari;62.0;68030;109791
490;Totale bevolking;Vrouwen;36 jaar;2008 1 juli;62.3;76371;122636
491;Totale bevolking;Vrouwen;36 jaar;2009 1 januari;61.4;73251;119286
492;Totale bevolking;Vrouwen;37 jaar;2008 1 juli;61.3;78117;127360
493;Totale bevolking;Vrouwen;37 jaar;2009 1 januari;60.0;74563;124347
494;Totale bevolking;Vrouwen;38 jaar;2008 1 juli;60.3;79740;132170
495;Totale bevolking;Vrouwen;38 jaar;2009 1 januari;58.8;76400;129964
496;Totale bevolking;Vrouwen;39 jaar;2008 1 juli;59.2;77000;130103
497;Totale bevolking;Vrouwen;39 jaar;2009 1 januari;57.7;76438;132559
498;Totale bevolking;Vrouwen;40 jaar;2008 1 juli;57.9;72847;125751
499;Totale bevolking;Vrouwen;40 jaar;2009 1 januari;56.2;71576;127249
500;Totale bevolking;Vrouwen;41 jaar;2008 1 juli;57.1;71764;125624
501;Totale bevolking;Vrouwen;41 jaar;2009 1 januari;55.0;69291;125871
502;Totale bevolking;Vrouwen;42 jaar;2008 1 juli;56.0;72019;128562
503;Totale bevolking;Vrouwen;42 jaar;2009 1 januari;53.9;68260;126602
504;Totale bevolking;Vrouwen;43 jaar;2008 1 juli;55.0;71471;129887
505;Totale bevolking;Vrouwen;43 jaar;2009 1 januari;52.5;67547;128739
506;Totale bevolking;Vrouwen;44 jaar;2008 1 juli;54.4;71253;131081
507;Totale bevolking;Vrouwen;44 jaar;2009 1 januari;51.5;67663;131387
508;Totale bevolking;Vrouwen;45 jaar;2008 1 juli;53.5;68670;128247
509;Totale bevolking;Vrouwen;45 jaar;2009 1 januari;50.7;65632;129418
510;Totale bevolking;Vrouwen;46 jaar;2008 1 juli;53.1;67733;127570
511;Totale bevolking;Vrouwen;46 jaar;2009 1 januari;49.9;63759;127859
512;Totale bevolking;Vrouwen;47 jaar;2008 1 juli;52.6;65911;125413
513;Totale bevolking;Vrouwen;47 jaar;2009 1 januari;49.3;62611;126908
514;Totale bevolking;Vrouwen;48 jaar;2008 1 juli;52.0;63895;122991
515;Totale bevolking;Vrouwen;48 jaar;2009 1 januari;48.5;59962;123515
516;Totale bevolking;Vrouwen;49 jaar;2008 1 juli;51.4;62876;122338
517;Totale bevolking;Vrouwen;49 jaar;2009 1 januari;47.8;58780;122845
518;Totale bevolking;Vrouwen;50 jaar;2008 1 juli;50.6;59878;118326
519;Totale bevolking;Vrouwen;50 jaar;2009 1 januari;47.1;56326;119570
520;Totale bevolking;Vrouwen;51 jaar;2008 1 juli;50.2;58403;116247
521;Totale bevolking;Vrouwen;51 jaar;2009 1 januari;46.4;54441;117398
522;Totale bevolking;Vrouwen;52 jaar;2008 1 juli;49.7;56813;114350
523;Totale bevolking;Vrouwen;52 jaar;2009 1 januari;45.6;52557;115167
524;Totale bevolking;Vrouwen;53 jaar;2008 1 juli;48.9;54831;112183
525;Totale bevolking;Vrouwen;53 jaar;2009 1 januari;44.8;50699;113085
526;Totale bevolking;Vrouwen;54 jaar;2008 1 juli;47.8;52508;109950
527;Totale bevolking;Vrouwen;54 jaar;2009 1 januari;44.1;48952;110951
528;Totale bevolking;Vrouwen;55 jaar;2008 1 juli;47.4;52156;110136
529;Totale bevolking;Vrouwen;55 jaar;2009 1 januari;43.5;47538;109378
530;Totale bevolking;Vrouwen;56 jaar;2008 1 juli;46.5;50122;107885
531;Totale bevolking;Vrouwen;56 jaar;2009 1 januari;42.4;46395;109294
532;Totale bevolking;Vrouwen;57 jaar;2008 1 juli;45.7;47933;104983
533;Totale bevolking;Vrouwen;57 jaar;2009 1 januari;41.7;43982;105359
534;Totale bevolking;Vrouwen;58 jaar;2008 1 juli;44.8;47741;106679
535;Totale bevolking;Vrouwen;58 jaar;2009 1 januari;40.8;43220;105872
536;Totale bevolking;Vrouwen;59 jaar;2008 1 juli;43.8;47688;108951
537;Totale bevolking;Vrouwen;59 jaar;2009 1 januari;40.3;43167;107034
538;Totale bevolking;Vrouwen;60 jaar;2008 1 juli;42.7;48021;112425
539;Totale bevolking;Vrouwen;60 jaar;2009 1 januari;38.9;42773;109824
540;Totale bevolking;Vrouwen;61 jaar;2008 1 juli;41.9;49934;119177
541;Totale bevolking;Vrouwen;61 jaar;2009 1 januari;38.3;44456;115954
542;Totale bevolking;Vrouwen;62 jaar;2008 1 juli;41.4;40873;98767
543;Totale bevolking;Vrouwen;62 jaar;2009 1 januari;37.8;44799;118586
544;Totale bevolking;Vrouwen;63 jaar;2008 1 juli;40.8;37315;91428
545;Totale bevolking;Vrouwen;63 jaar;2009 1 januari;37.1;31628;85221
546;Totale bevolking;Vrouwen;64 jaar;2008 1 juli;41.7;36698;87997
547;Totale bevolking;Vrouwen;64 jaar;2009 1 januari;38.7;34356;88811
548;Totale bevolking;Vrouwen;65 jaar;2008 1 juli;49.0;38813;79168
549;Totale bevolking;Vrouwen;65 jaar;2009 1 januari;42.4;35434;83516
550;Totale bevolking;Vrouwen;66 jaar;2008 1 juli;42.7;31827;74471
551;Totale bevolking;Vrouwen;66 jaar;2009 1 januari;39.6;30454;76829
552;Totale bevolking;Vrouwen;67 jaar;2008 1 juli;41.4;30911;74736
553;Totale bevolking;Vrouwen;67 jaar;2009 1 januari;37.7;27474;72907
554;Totale bevolking;Vrouwen;68 jaar;2008 1 juli;39.7;29320;73775
555;Totale bevolking;Vrouwen;68 jaar;2009 1 januari;35.8;26686;74642
556;Totale bevolking;Vrouwen;69 jaar;2008 1 juli;39.4;27687;70311
557;Totale bevolking;Vrouwen;69 jaar;2009 1 januari;35.1;25156;71695
558;Totale bevolking;Vrouwen;70 jaar;2008 1 juli;37.9;25750;67983
559;Totale bevolking;Vrouwen;70 jaar;2009 1 januari;34.2;23724;69357
560;Totale bevolking;Vrouwen;71 jaar;2008 1 juli;37.1;24150;65170
561;Totale bevolking;Vrouwen;71 jaar;2009 1 januari;33.4;21664;64890
562;Totale bevolking;Vrouwen;72 jaar;2008 1 juli;36.6;23129;63233
563;Totale bevolking;Vrouwen;72 jaar;2009 1 januari;33.0;21062;63898
564;Totale bevolking;Vrouwen;73 jaar;2008 1 juli;36.3;22389;61631
565;Totale bevolking;Vrouwen;73 jaar;2009 1 januari;32.6;20142;61709
566;Totale bevolking;Vrouwen;74 jaar;2008 1 juli;35.7;21521;60246
567;Totale bevolking;Vrouwen;74 jaar;2009 1 januari;32.1;19379;60340
568;Totale bevolking;Vrouwen;75 jaar of ouder;2008 1 juli;34.4;239507;695365
569;Totale bevolking;Vrouwen;75 jaar of ouder;2009 1 januari;32.2;225570;700077
570;Totale bevolking;Vrouwen;0 tot 5 jaar;2008 1 juli;0.2;915;457644
571;Totale bevolking;Vrouwen;0 tot 5 jaar;2009 1 januari;0.2;722;454884
572;Totale bevolking;Vrouwen;0 tot 10 jaar;2008 1 juli;0.2;1704;951921
573;Totale bevolking;Vrouwen;0 tot 10 jaar;2009 1 januari;0.1;1296;948522
574;Totale bevolking;Vrouwen;0 tot 20 jaar;2008 1 juli;7.7;147696;1920545
575;Totale bevolking;Vrouwen;0 tot 20 jaar;2009 1 januari;8.2;156692;1921692
576;Totale bevolking;Vrouwen;5 tot 10 jaar;2008 1 juli;0.2;789;494277
577;Totale bevolking;Vrouwen;5 tot 10 jaar;2009 1 januari;0.1;574;493638
578;Totale bevolking;Vrouwen;10 tot 15 jaar;2008 1 juli;0.5;2224;477633
579;Totale bevolking;Vrouwen;10 tot 15 jaar;2009 1 januari;0.3;1608;478895
580;Totale bevolking;Vrouwen;10 tot 20 jaar;2008 1 juli;15.1;145992;968624
581;Totale bevolking;Vrouwen;10 tot 20 jaar;2009 1 januari;16.0;155396;973170
582;Totale bevolking;Vrouwen;15 tot 20 jaar;2008 1 juli;29.3;143768;490991
583;Totale bevolking;Vrouwen;15 tot 20 jaar;2009 1 januari;31.1;153788;494275
584;Totale bevolking;Vrouwen;20 tot 25 jaar;2008 1 juli;55.8;271763;486944
585;Totale bevolking;Vrouwen;20 tot 25 jaar;2009 1 januari;57.6;283753;492542
586;Totale bevolking;Vrouwen;20 tot 30 jaar;2008 1 juli;59.9;586686;978999
587;Totale bevolking;Vrouwen;20 tot 30 jaar;2009 1 januari;60.3;594241;986139
588;Totale bevolking;Vrouwen;20 tot 65 jaar;2008 1 juli;54.6;2727770;4998565
589;Totale bevolking;Vrouwen;20 tot 65 jaar;2009 1 januari;52.4;2624759;5007839
590;Totale bevolking;Vrouwen;25 tot 30 jaar;2008 1 juli;64.0;314923;492055
591;Totale bevolking;Vrouwen;25 tot 30 jaar;2009 1 januari;62.9;310488;493597
592;Totale bevolking;Vrouwen;30 tot 35 jaar;2008 1 juli;64.9;328035;505807
593;Totale bevolking;Vrouwen;30 tot 35 jaar;2009 1 januari;63.8;321466;503856
594;Totale bevolking;Vrouwen;30 tot 40 jaar;2008 1 juli;62.8;711731;1132618
595;Totale bevolking;Vrouwen;30 tot 40 jaar;2009 1 januari;61.6;690148;1119803
596;Totale bevolking;Vrouwen;35 tot 40 jaar;2008 1 juli;61.2;383696;626811
597;Totale bevolking;Vrouwen;35 tot 40 jaar;2009 1 januari;59.9;368682;615947
598;Totale bevolking;Vrouwen;40 tot 45 jaar;2008 1 juli;56.1;359354;640905
599;Totale bevolking;Vrouwen;40 tot 45 jaar;2009 1 januari;53.8;344337;639848
600;Totale bevolking;Vrouwen;40 tot 50 jaar;2008 1 juli;54.3;688439;1267464
601;Totale bevolking;Vrouwen;40 tot 50 jaar;2009 1 januari;51.6;655081;1270393
602;Totale bevolking;Vrouwen;45 tot 50 jaar;2008 1 juli;52.5;329085;626559
603;Totale bevolking;Vrouwen;45 tot 50 jaar;2009 1 januari;49.3;310744;630545
604;Totale bevolking;Vrouwen;50 tot 55 jaar;2008 1 juli;49.5;282433;571056
605;Totale bevolking;Vrouwen;50 tot 55 jaar;2009 1 januari;45.6;262975;576171
606;Totale bevolking;Vrouwen;50 tot 60 jaar;2008 1 juli;47.6;528073;1109690
607;Totale bevolking;Vrouwen;50 tot 60 jaar;2009 1 januari;43.8;487277;1113108
608;Totale bevolking;Vrouwen;55 tot 60 jaar;2008 1 juli;45.6;245640;538634
609;Totale bevolking;Vrouwen;55 tot 60 jaar;2009 1 januari;41.8;224302;536937
610;Totale bevolking;Vrouwen;60 tot 65 jaar;2008 1 juli;41.8;212841;509794
611;Totale bevolking;Vrouwen;60 tot 65 jaar;2009 1 januari;38.2;198012;518396
612;Totale bevolking;Vrouwen;60 tot 70 jaar;2008 1 juli;42.1;371399;882255
613;Totale bevolking;Vrouwen;60 tot 70 jaar;2009 1 januari;38.2;343216;897985
614;Totale bevolking;Vrouwen;65 tot 70 jaar;2008 1 juli;42.6;158558;372461
