ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Sector;Perioden;GemiddeldAantalWerkurenPerWeekSEC_1;MedischGeschooldenWerknemersSEC_2;MinderDan25UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot25UurPerWeek_6;k_25Tot35UurPerWeek_7;k_25Tot30UurPerWeek_8;k_30Tot35UurPerWeek_9;k_35Tot55UurPerWeek_10;k_35Tot40UurPerWeek_11;k_40Tot45UurPerWeek_12;k_45Tot50UurPerWeek_13;k_50Tot55UurPerWeek_14;MinderDan25UurPerWeek_15;MinderDan12UurPerWeek_16;k_12Tot20UurPerWeek_17;k_20Tot25UurPerWeek_18;k_25Tot35UurPerWeek_19;k_25Tot30UurPerWeek_20;k_30Tot35UurPerWeek_21;k_35Tot55UurPerWeek_22;k_35Tot40UurPerWeek_23;k_40Tot45UurPerWeek_24;k_45Tot50UurPerWeek_25;k_50Tot55UurPerWeek_26
79;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2015;27.2;43430;37.6;2.8;12.6;22.2;48.2;23.0;25.2;14.2;12.6;1.2;0.3;0.1;19.8;8.9;16.8;22.9;30.0;27.5;32.3;37.3;36.5;41.8;47.0;
80;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2016;27.3;46595;36.7;2.6;11.9;22.2;49.3;23.9;25.4;14.0;12.2;1.4;0.3;0.1;19.9;8.8;16.7;22.9;30.0;27.5;32.3;37.4;36.6;41.7;46.9;
81;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2017;27.5;48085;36.0;2.2;11.4;22.4;50.0;24.2;25.9;13.9;12.2;1.3;0.3;0.1;20.1;9.0;16.7;22.9;30.0;27.6;32.2;37.4;36.6;41.8;46.9;
82;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2018;27.5;50560;36.0;2.2;10.9;22.9;50.5;24.4;26.1;13.5;11.8;1.2;0.3;0.1;20.2;8.9;16.7;23.0;30.0;27.6;32.2;37.5;36.5;41.9;47.1;
83;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2019;27.6;51065;34.7;2.0;9.9;22.8;52.3;25.1;27.2;13.0;11.4;1.2;0.3;0.1;20.4;9.2;16.8;23.0;30.0;27.6;32.2;37.4;36.5;41.9;47.1;
84;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2020;27.8;53700;34.5;1.8;9.3;23.4;52.5;24.8;27.7;13.1;11.4;1.2;0.3;0.1;20.6;9.0;16.6;23.0;30.0;27.6;32.2;37.4;36.5;41.7;47.0;
85;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2021;27.9;56090;33.3;1.7;8.6;23.0;53.6;25.1;28.5;13.1;11.6;1.1;0.3;0.1;20.7;8.8;16.6;23.1;30.1;27.6;32.2;37.3;36.5;41.8;47.1;
86;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2022;27.9;56320;33.1;1.7;8.2;23.2;53.6;24.7;29.0;13.2;11.7;1.1;0.3;0.1;20.7;8.9;16.5;23.1;30.1;27.6;32.2;37.3;36.5;41.9;46.9;
87;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Verpleeg-, verzorgingshuizen, thuiszorg;2023;28.1;56235;32.6;1.7;7.7;23.2;53.9;24.8;29.1;13.5;11.9;1.1;0.3;0.2;20.8;8.8;16.5;23.1;30.1;27.6;32.2;37.4;36.5;41.9;47.1;
88;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2013;27.0;16405;43.1;3.8;17.9;21.4;36.0;17.8;18.2;21.0;13.4;6.6;0.7;0.2;18.9;8.9;16.5;22.6;29.8;27.4;32.2;38.9;37.2;40.8;47.2;
89;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2014;27.2;16315;41.9;3.4;17.0;21.4;37.3;18.7;18.7;20.8;13.1;6.7;0.7;0.2;19.1;9.0;16.6;22.6;29.8;27.4;32.2;38.9;37.2;40.8;47.0;
90;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2015;27.0;16615;42.5;3.4;16.9;22.2;37.9;18.8;19.2;19.5;12.8;5.9;0.7;0.1;19.1;9.1;16.5;22.6;29.8;27.4;32.2;38.7;37.2;40.8;47.1;
91;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2016;27.0;17055;42.6;3.3;17.6;21.8;38.0;19.6;18.4;19.4;12.8;5.8;0.6;0.3;19.1;9.1;16.6;22.7;29.7;27.4;32.2;38.8;37.2;40.9;;
92;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2017;26.8;17750;43.7;3.3;17.3;23.1;38.0;19.2;18.8;18.2;14.4;3.1;0.6;0.2;19.3;9.0;16.6;22.7;29.8;27.4;32.2;38.7;37.6;41.4;;
93;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2018;26.8;18345;43.6;3.2;17.5;22.9;38.5;19.8;18.8;17.8;13.0;4.0;0.6;0.2;19.2;9.0;16.7;22.7;29.7;27.4;32.2;38.7;37.4;41.1;47.0;
94;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2019;27.0;18900;42.3;2.8;16.5;23.0;40.3;20.4;20.0;17.3;12.8;3.7;0.6;0.2;19.5;9.2;16.6;22.7;29.8;27.4;32.2;38.7;37.4;41.2;46.9;
95;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2020;27.0;19430;41.9;2.4;15.5;23.9;41.5;20.6;20.8;16.7;13.1;3.0;0.5;0.1;19.7;9.2;16.6;22.8;29.8;27.4;32.2;38.4;37.3;41.3;;
96;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2021;27.4;20175;39.5;2.0;14.0;23.4;43.0;21.4;21.6;17.5;13.7;3.0;0.5;0.2;19.9;9.1;16.7;22.8;29.8;27.4;32.2;38.5;37.3;41.4;47.2;
97;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2022;27.5;20640;38.6;2.0;13.1;23.5;44.0;21.6;22.4;17.4;14.2;2.5;0.5;0.2;20.1;9.3;16.7;22.8;29.8;27.3;32.2;38.4;37.4;41.5;;
98;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Praktijken (muv GGZ en MSZ);2023;27.8;20700;37.4;1.7;12.5;23.2;44.9;21.5;23.4;17.7;14.7;2.3;0.5;0.2;20.2;9.3;16.8;22.9;29.9;27.4;32.2;38.3;37.4;41.6;46.9;
99;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2013;30.2;18485;28.6;2.3;9.9;16.5;34.1;12.9;21.1;37.3;31.4;4.4;1.1;0.4;19.6;8.5;16.7;22.9;30.5;27.6;32.3;38.0;37.1;41.3;46.3;
100;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2014;31.0;14410;25.1;1.2;8.1;15.8;33.9;13.4;20.5;41.0;34.9;4.6;1.2;0.3;20.4;8.6;17.1;23.0;30.4;27.6;32.2;38.1;37.3;41.5;46.4;
101;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2015;31.1;14705;24.4;1.3;7.1;16.0;35.2;13.6;21.6;40.4;34.9;3.9;1.2;0.3;20.5;8.5;16.9;23.0;30.5;27.6;32.3;38.0;37.2;41.3;46.2;
102;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2016;31.3;14925;23.3;1.0;6.3;16.0;36.6;13.6;22.9;40.2;33.8;4.8;1.3;0.3;20.7;8.6;16.9;23.0;30.5;27.6;32.3;38.2;37.3;41.4;46.3;
103;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2017;31.1;15275;23.8;1.0;6.6;16.2;38.1;13.9;24.1;38.2;33.2;3.4;1.2;0.3;20.7;8.5;16.9;23.0;30.6;27.6;32.3;38.1;37.3;41.7;46.4;
104;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2018;31.1;15960;24.1;1.0;5.9;17.1;39.2;14.0;25.2;36.7;31.4;3.8;1.2;0.4;20.9;8.8;16.8;23.0;30.6;27.6;32.3;38.1;37.2;41.8;46.5;
105;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2019;31.2;15460;23.1;0.9;5.5;16.7;40.3;14.3;26.0;36.6;31.2;3.6;1.4;0.4;21.1;8.7;16.9;23.1;30.6;27.6;32.3;38.2;37.2;41.7;46.8;
106;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2020;31.2;15590;22.8;0.8;5.1;16.9;40.7;14.7;26.0;36.5;31.5;3.6;1.0;0.5;21.3;9.1;16.8;23.1;30.7;27.6;32.4;38.1;37.2;41.8;46.6;
107;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2021;31.2;16210;22.0;0.8;4.8;16.4;43.0;15.2;27.8;35.0;30.6;3.1;1.0;0.4;21.3;8.1;16.8;23.2;30.7;27.5;32.4;38.0;37.2;41.8;46.5;
108;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2022;30.8;17295;23.3;0.9;4.7;17.7;44.3;16.2;28.1;32.5;28.3;2.8;1.0;0.3;21.4;8.5;16.8;23.2;30.6;27.6;32.4;37.9;37.1;41.7;46.5;
109;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Overige zorg;2023;30.7;17620;23.3;0.6;4.8;17.9;45.5;16.9;28.6;31.2;27.7;2.3;0.9;0.3;21.5;8.7;16.9;23.2;30.6;27.6;32.3;37.8;37.0;41.6;46.5;
110;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2013;30.0;33650;29.5;4.4;10.5;14.6;31.0;13.2;17.8;39.5;30.8;7.7;0.7;0.3;18.3;7.6;16.7;22.6;30.2;27.6;32.2;38.4;37.5;40.7;47.1;
111;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2014;30.8;20260;25.9;2.8;9.1;14.1;32.2;14.1;18.1;41.9;33.5;7.2;0.9;0.3;19.1;8.0;16.8;22.8;30.2;27.5;32.3;38.4;37.6;40.9;46.9;
112;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2015;30.8;21650;25.6;2.6;8.8;14.2;33.4;14.6;18.8;41.1;32.8;7.0;0.9;0.4;19.3;8.0;16.8;22.8;30.2;27.5;32.3;38.4;37.5;40.9;46.9;
113;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2016;30.9;22660;24.6;2.4;8.2;14.1;34.4;14.9;19.5;41.0;32.8;6.9;0.9;0.4;19.4;7.9;16.9;22.8;30.2;27.5;32.2;38.4;37.5;40.9;47.0;
114;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2017;31.0;23340;24.3;2.4;7.1;14.9;35.2;14.9;20.3;40.5;35.0;4.1;0.9;0.4;19.6;7.8;16.7;22.9;30.4;27.8;32.3;38.3;37.5;41.6;46.8;
115;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2018;31.1;24000;23.7;2.1;6.9;14.6;36.0;15.0;21.0;40.3;33.8;5.1;1.0;0.4;19.7;7.7;16.7;22.9;30.4;27.8;32.3;38.3;37.4;41.4;47.0;52.1
116;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2019;31.3;22720;22.5;1.9;6.2;14.3;37.0;15.4;21.6;40.5;33.7;5.3;1.1;0.4;19.9;7.8;16.7;22.9;30.4;27.7;32.3;38.4;37.5;41.4;47.3;
117;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2020;31.2;24360;22.9;1.8;6.2;15.0;37.9;15.6;22.3;39.2;32.1;5.5;1.1;0.5;20.1;8.0;16.7;22.9;30.4;27.7;32.3;38.5;37.4;41.5;47.0;52.0
118;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2021;30.9;25735;23.5;2.0;6.3;15.2;38.9;16.3;22.6;37.6;31.4;4.9;1.0;0.3;20.0;8.1;16.6;22.9;30.4;27.8;32.3;38.3;37.4;41.4;47.0;
119;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2022;30.9;27750;23.4;2.2;5.7;15.6;39.9;16.7;23.2;36.7;31.2;4.4;0.9;0.3;20.0;8.0;16.6;23.0;30.4;27.7;32.3;38.3;37.4;41.5;47.1;
120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;2023;31.1;25605;21.8;1.8;5.3;14.8;40.6;16.9;23.7;37.5;32.1;4.2;0.8;0.3;20.2;7.7;16.6;23.0;30.4;27.8;32.3;38.2;37.4;41.4;47.1;
121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2013;31.9;16970;20.5;1.0;6.9;12.7;32.8;13.8;19.0;46.6;39.5;6.3;0.6;0.3;20.2;8.4;17.2;22.8;30.2;27.6;32.2;38.2;37.6;40.8;;
122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2014;32.1;12290;19.6;0.7;6.6;12.2;32.4;14.1;18.3;48.0;40.9;6.1;0.8;0.2;20.4;;17.1;22.9;30.2;27.5;32.2;38.3;37.6;40.9;;
123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2015;32.1;13150;19.5;0.8;6.1;12.5;33.9;14.7;19.3;46.6;40.0;5.5;0.7;0.4;20.5;8.5;17.3;22.9;30.2;27.5;32.2;38.2;37.6;40.9;;
124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2016;31.9;13645;19.3;0.8;6.1;12.4;35.3;15.2;20.1;45.3;38.9;5.5;0.7;0.3;20.5;8.1;17.3;22.9;30.2;27.5;32.2;38.2;37.5;40.9;;
125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2017;32.1;13835;18.8;0.7;4.7;13.4;35.9;15.3;20.7;45.3;41.1;3.2;0.7;0.3;20.9;;17.0;22.9;30.4;27.9;32.3;38.0;37.5;41.4;;
126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2018;32.0;14080;18.6;0.5;4.6;13.5;36.8;15.7;21.1;44.6;39.3;4.4;0.6;0.2;21.0;;17.0;22.9;30.4;27.8;32.3;38.0;37.4;41.3;;
127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2019;32.1;13480;18.3;0.6;4.2;13.5;36.9;15.9;21.0;44.9;39.1;4.6;0.9;0.3;21.0;;17.0;22.9;30.3;27.8;32.2;38.1;37.4;41.3;47.5;
128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2020;32.1;14115;18.3;0.7;3.9;13.8;38.0;15.9;22.2;43.7;37.3;5.0;1.0;0.4;21.1;;17.0;22.9;30.4;27.8;32.3;38.2;37.4;41.5;47.2;
129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2021;32.1;14920;18.0;0.6;3.6;13.8;38.8;16.5;22.4;43.2;37.4;4.9;0.7;0.2;21.3;;17.0;22.9;30.4;27.8;32.3;38.1;37.4;41.4;46.8;
130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2022;32.0;15555;18.1;0.7;3.4;14.0;39.4;16.7;22.7;42.5;37.2;4.4;0.6;0.2;21.3;8.4;16.9;22.9;30.4;27.8;32.3;38.0;37.4;41.4;;
131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Zorgverwante sectoren;2023;32.1;14945;17.1;0.5;3.4;13.2;39.6;16.6;22.9;43.3;38.0;4.4;0.7;0.3;21.3;;16.9;23.0;30.4;27.8;32.3;38.0;37.3;41.3;47.1;
132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2013;27.0;2235;41.6;12.5;14.8;14.4;29.6;11.5;18.1;28.7;18.3;7.6;2.3;0.6;15.8;7.4;16.1;22.7;30.5;27.6;32.4;39.5;37.3;41.4;;
133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2014;26.9;1920;42.0;10.6;15.9;15.4;31.7;13.6;18.1;26.3;17.6;6.3;1.6;0.8;16.5;8.1;16.1;22.7;30.3;27.6;32.4;39.2;37.2;41.5;;
134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2015;27.4;2175;39.6;7.9;15.6;16.1;35.3;15.4;19.9;25.1;15.7;7.4;1.5;0.5;17.2;7.7;16.2;23.0;30.3;27.6;32.4;39.2;36.9;41.6;;
135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2016;28.1;2275;35.4;6.7;13.1;15.6;39.1;14.7;24.4;25.4;16.7;6.5;1.2;1.0;17.6;8.1;16.3;22.7;30.5;27.4;32.3;39.3;37.0;41.4;;
136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2017;28.2;2710;34.3;5.9;12.0;16.4;41.8;15.7;26.0;23.9;18.6;4.3;0.9;0.2;18.2;8.2;16.6;23.0;30.5;27.6;32.3;38.3;37.0;41.7;;
137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2018;29.1;2885;30.1;4.6;10.2;15.3;43.6;14.6;28.9;26.3;20.0;5.0;0.9;0.4;18.6;8.0;16.5;23.1;30.7;27.6;32.3;38.5;37.0;41.8;;
138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2019;29.0;2790;29.4;4.6;9.2;15.6;46.0;16.7;29.3;24.5;18.2;5.5;0.8;0.1;18.7;8.0;16.4;23.1;30.7;27.8;32.4;38.3;37.0;41.3;;
139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2020;29.4;3225;28.4;3.6;9.6;15.1;45.5;16.2;29.3;26.1;19.2;5.4;1.2;0.3;18.9;8.0;16.4;23.0;30.7;27.7;32.4;38.6;37.0;41.6;;
140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2021;28.3;3695;32.4;5.4;12.0;15.0;44.6;16.8;27.8;23.1;17.6;4.0;1.1;0.3;18.1;8.5;16.2;23.0;30.5;27.6;32.3;38.5;37.0;41.6;;
141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2022;28.5;4080;30.9;4.7;9.3;16.9;47.5;17.6;29.9;21.6;17.6;3.1;0.6;0.3;18.8;8.1;16.3;23.2;30.5;27.6;32.2;38.1;36.9;41.5;;
142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Uitzendbureaus en arbeidsbemiddeling;2023;28.9;3020;27.7;4.4;9.2;14.1;48.9;18.0;30.9;23.4;19.6;3.1;0.5;0.1;18.5;8.1;16.2;23.2;30.6;27.8;32.3;37.8;36.8;;;
143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2013;28.1;14445;38.2;7.2;14.1;17.0;29.1;12.7;16.4;32.7;22.4;9.4;0.7;0.3;17.5;7.5;16.5;22.5;30.2;27.6;32.2;38.7;37.4;40.7;;
144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2014;29.1;6050;34.4;4.8;12.1;17.5;31.9;14.2;17.7;33.7;22.8;9.8;0.8;0.3;18.5;7.9;16.6;22.7;30.2;27.7;32.3;38.8;37.4;40.8;;
145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2015;29.2;6325;34.0;4.7;12.2;17.1;31.4;14.1;17.3;34.6;23.1;10.0;1.2;0.3;18.5;7.9;16.6;22.7;30.2;27.6;32.3;38.8;37.4;40.7;;
146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2016;29.7;6740;32.0;4.2;10.8;17.0;30.8;14.3;16.5;37.2;25.5;10.1;1.2;0.4;18.7;7.7;16.7;22.7;30.1;27.6;32.2;38.8;37.4;40.8;;
147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2017;29.8;6795;32.0;4.5;10.3;17.2;31.0;13.9;17.1;37.0;28.7;6.1;1.4;0.7;18.6;7.5;16.5;22.8;30.2;27.6;32.2;39.1;37.8;41.7;;
148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2018;29.9;7035;31.3;4.3;10.3;16.7;31.4;13.7;17.7;37.3;28.3;6.4;1.8;0.8;18.6;7.5;16.5;22.8;30.2;27.7;32.2;39.1;37.7;41.4;47.1;
149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2019;30.4;6445;28.5;3.5;9.4;15.6;33.2;13.7;19.5;38.3;29.0;6.8;1.6;0.9;18.9;7.7;16.6;22.8;30.3;27.6;32.3;39.2;37.8;41.5;;
150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2020;30.2;7020;29.7;3.1;9.2;17.3;34.1;14.8;19.3;36.2;27.3;6.8;1.3;0.9;19.3;7.8;16.6;22.8;30.3;27.6;32.3;39.1;37.8;41.4;;
151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2021;29.8;7120;30.7;3.3;9.3;18.1;36.2;15.9;20.3;33.1;25.5;5.6;1.4;0.5;19.3;7.8;16.6;22.9;30.3;27.7;32.2;39.0;37.7;41.4;;
152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2022;29.8;8110;30.0;3.8;8.3;17.9;37.0;16.1;20.9;33.0;26.2;4.9;1.4;0.4;19.2;7.7;16.6;22.9;30.2;27.7;32.2;39.0;37.8;41.5;47.1;
153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Elders;2023;29.8;7645;29.0;3.4;7.5;18.1;39.5;17.1;22.3;31.6;25.4;4.4;1.3;0.6;19.5;7.3;16.6;23.0;30.2;27.7;32.2;38.9;37.7;41.6;;
154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2013;;805;;;;;;;;;;;;;;;;;;;;;;;;
155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2014;;790;;;;;;;;;;;;;;;;;;;;;;;;
156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2015;;880;;;;;;;;;;;;;;;;;;;;;;;;
157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2016;;840;;;;;;;;;;;;;;;;;;;;;;;;
158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2017;;835;;;;;;;;;;;;;;;;;;;;;;;;
159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2018;;775;;;;;;;;;;;;;;;;;;;;;;;;
160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2019;;620;;;;;;;;;;;;;;;;;;;;;;;;
161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2020;;650;;;;;;;;;;;;;;;;;;;;;;;;
162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2021;;680;;;;;;;;;;;;;;;;;;;;;;;;
163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2022;;685;;;;;;;;;;;;;;;;;;;;;;;;
164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Sector onbekend;2023;;610;;;;;;;;;;;;;;;;;;;;;;;;
165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal apothekers;Alle economische activiteiten;2013;34.7;3670;10.0;0.7;2.3;7.0;26.5;7.3;19.2;63.4;50.8;10.5;1.9;0.2;20.6;;;23.2;31.0;27.6;32.2;38.5;37.7;40.7;;
166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal apothekers;Alle economische activiteiten;2014;34.8;3825;9.7;0.8;2.1;6.7;26.7;6.7;20.0;63.7;50.8;10.9;1.8;0.2;20.5;;;23.3;31.2;27.6;32.4;38.5;37.7;40.8;;
167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal apothekers;Alle economische activiteiten;2015;34.8;3960;9.8;0.8;2.1;7.0;26.4;6.6;19.7;63.8;51.5;10.2;1.9;0.2;20.7;;;23.3;31.1;27.5;32.3;38.4;37.7;40.6;;
