ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
314;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2007;3499
315;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2008;3906
316;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2009;4587
317;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2010;5069
318;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2011;5150
319;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2012;5453
320;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2013;5467
321;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2014;5593
322;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2015;5094
323;Totaal uitgaven zorg en welzijn;HP8: Overige sectoren;2016;5012
324;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2005;610
325;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2006;787
326;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2007;974
327;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2008;1210
328;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2009;1435
329;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2010;1640
330;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2011;1751
331;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2012;1908
332;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2013;1915
333;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2014;1985
334;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2015;1855
335;Totaal uitgaven zorg en welzijn;HP81: Huishoudens;2016;1818
336;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2005;2263
337;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2006;2322
338;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2007;2525
339;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2008;2696
340;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2009;3152
341;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2010;3429
342;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2011;3399
343;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2012;3545
344;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2013;3552
345;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2014;3608
346;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2015;3239
347;Totaal uitgaven zorg en welzijn;HP82: Zorg als nevenactiviteit;2016;3194
348;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2005;448
349;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2006;517
350;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2007;556
351;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2008;573
352;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2009;626
353;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2010;658
354;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2011;692
355;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2012;677
356;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2013;632
357;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2014;633
358;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2015;662
359;Totaal uitgaven zorg en welzijn;HP9: Buitenland;2016;649
360;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2005;5275
361;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2006;5478
362;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2007;5828
363;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2008;6356
364;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2009;6973
365;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2010;7202
366;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2011;7306
367;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2012;7089
368;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2013;6632
369;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2014;6512
370;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2015;6762
371;Totaal uitgaven zorg en welzijn;Welzijn, kinderopvang;2016;7141
372;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2005;50581
373;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2006;53184
374;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2007;56649
375;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2008;60788
376;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2009;63213
377;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2010;65695
378;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2011;67639
379;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2012;70347
380;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2013;71133
381;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2014;71993
382;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2015;72015
383;Totaal uitgaven gezondheidszorg;Totaal aanbieders zorg en welzijn;2016;73670
384;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2005;50581
385;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2006;53184
386;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2007;56649
387;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2008;60788
388;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2009;63213
389;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2010;65695
390;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2011;67639
391;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2012;70347
392;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2013;71133
393;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2014;71993
394;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2015;72015
395;Totaal uitgaven gezondheidszorg;Totaal aanbieders gezondheidszorg;2016;73670
396;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2005;16629
397;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2006;17402
398;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2007;17816
399;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2008;19483
400;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2009;20665
401;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2010;22201
402;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2011;22594
403;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2012;23555
404;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2013;24662
405;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2014;24723
406;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2015;27241
407;Totaal uitgaven gezondheidszorg;HP1: Ziekenhuizen;2016;28093
408;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2005;12309
409;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2006;12884
410;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2007;13041
411;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2008;14530
412;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2009;15409
413;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2010;16805
414;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2011;16924
415;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2012;17609
416;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2013;18668
417;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2014;18709
418;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2015;21488
419;Totaal uitgaven gezondheidszorg;HP11:Algemene en academ. Ziekenhuizen;2016;22197
420;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2005;3582
421;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2006;3758
422;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2007;4041
423;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2008;4143
424;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2009;4426
425;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2010;4428
426;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2011;4602
427;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2012;4801
428;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2013;4873
429;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2014;4911
430;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2015;4584
431;Totaal uitgaven gezondheidszorg;HP12: Geestelijke gez., verslavingszorg;2016;4679
432;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2005;739
433;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2006;760
434;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2007;734
435;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2008;810
436;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2009;830
437;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2010;968
438;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2011;1068
439;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2012;1145
440;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2013;1121
441;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2014;1103
442;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2015;1169
443;Totaal uitgaven gezondheidszorg;HP13: Categorale ziekenhuizen;2016;1217
444;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2005;11743
445;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2006;12496
446;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2007;13947
447;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2008;14867
448;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2009;15358
449;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2010;15911
450;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2011;16516
451;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2012;18351
452;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2013;18451
453;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2014;18636
454;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2015;17298
455;Totaal uitgaven gezondheidszorg;HP2: Instellingen langdurige zorg;2016;17619
456;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2005;9036
457;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2006;9716
458;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2007;10932
459;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2008;11623
460;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2009;11800
461;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2010;12201
462;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2011;12648
463;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2012;13954
464;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2013;13948
465;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2014;13874
466;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2015;12874
467;Totaal uitgaven gezondheidszorg;HP21: Verpleeg-,verzorgingsh., thuiszorg;2016;13107
468;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2005;2707
469;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2006;2780
470;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2007;3015
471;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2008;3244
472;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2009;3558
473;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2010;3710
474;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2011;3867
475;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2012;4397
476;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2013;4502
477;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2014;4762
478;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2015;4424
479;Totaal uitgaven gezondheidszorg;HP29: Instellingen gehandicaptenzorg;2016;4512
480;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2005;8810
481;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2006;9435
482;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2007;9995
483;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2008;11034
484;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2009;11580
485;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2010;11430
486;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2011;11840
487;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2012;12162
488;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2013;12072
489;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2014;12391
490;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2015;10475
491;Totaal uitgaven gezondheidszorg;HP3: Aanbieders ambulante zorg;2016;10917
492;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2005;3927
493;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2006;4182
494;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2007;4415
495;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2008;5044
496;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2009;5282
497;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2010;4894
498;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2011;5029
499;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2012;5210
500;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2013;5314
501;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2014;5485
502;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2015;3475
503;Totaal uitgaven gezondheidszorg;HP31: Medische praktijken;2016;3603
504;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2005;2176
505;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2006;2277
506;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2007;2472
507;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2008;2664
508;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2009;2809
509;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2010;2913
510;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2011;3001
511;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2012;3119
512;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2013;2985
513;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2014;3042
514;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2015;3036
515;Totaal uitgaven gezondheidszorg;HP32: Tandheelkundige praktijken;2016;3179
516;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2005;2505
517;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2006;2704
518;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2007;2895
519;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2008;3098
520;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2009;3228
521;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2010;3322
522;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2011;3483
523;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2012;3491
524;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2013;3417
525;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2014;3491
526;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2015;3582
527;Totaal uitgaven gezondheidszorg;HP33: Overige praktijken gezondheidszorg;2016;3745
528;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2005;201
529;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2006;273
530;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2007;214
531;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2008;228
532;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2009;261
533;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2010;301
534;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2011;326
535;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2012;342
536;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2013;356
537;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2014;372
538;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2015;382
539;Totaal uitgaven gezondheidszorg;HP34: Ambulante zorgcentra;2016;390
540;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2005;864
541;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2006;877
542;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2007;963
543;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2008;1159
544;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2009;1289
545;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2010;1310
546;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2011;1391
547;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2012;1404
548;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2013;1391
549;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2014;1433
550;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2015;1487
551;Totaal uitgaven gezondheidszorg;HP4: Ondersteunende diensten;2016;1493
552;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2005;221
553;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2006;232
554;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2007;234
555;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2008;246
556;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2009;296
557;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2010;313
558;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2011;315
559;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2012;328
560;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2013;362
561;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2014;373
562;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2015;365
563;Totaal uitgaven gezondheidszorg;HP41: Ambulance, ziekenvervoer;2016;381
564;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2005;643
565;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2006;646
566;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2007;730
567;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2008;913
568;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2009;992
569;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2010;997
570;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2011;1075
571;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2012;1076
572;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2013;1029
573;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2014;1060
574;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2015;1123
575;Totaal uitgaven gezondheidszorg;HP42: Laboratoria;2016;1112
576;Totaal uitgaven gezondheidszorg;HP5: Leveranciers genees-en hulpmiddelen;2005;7698
577;Totaal uitgaven gezondheidszorg;HP5: Leveranciers genees-en hulpmiddelen;2006;7895
578;Totaal uitgaven gezondheidszorg;HP5: Leveranciers genees-en hulpmiddelen;2007;8414
