ID;Geslacht;Leeftijd;Migratieachtergrond;TypeClient;TypeDelict;Perioden;ClientenVanSlachtofferhulpNederland_1;ClientenVanSHNPer100000Inwoners_2
259;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2011;870.0;5.0
260;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2012;690.0;4.0
261;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2013;700.0;4.0
262;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2014;800.0;5.0
263;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2015;740.0;4.0
264;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2016;580.0;3.0
265;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2017;480.0;3.0
266;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2018;400.0;2.0
267;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2019;500.0;3.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2020;550.0;3.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Zedendelicten;2021;610.0;3.0
270;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2004;;
271;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2005;;
272;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2006;;
273;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2007;;
274;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2008;;
275;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2009;8810.0;53.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2010;7880.0;47.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2011;9960.0;60.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2012;9350.0;56.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2013;9250.0;55.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2014;9270.0;55.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2015;10350.0;61.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2016;15940.0;93.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2017;7210.0;42.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2018;2200.0;13.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2019;2710.0;16.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2020;3600.0;21.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Verkeersongevallen;2021;3750.0;21.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2004;;
289;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2005;;
290;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2006;;
291;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2007;;
292;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2008;;
293;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2009;3790.0;23.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2010;3930.0;24.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2011;4200.0;25.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2012;3810.0;23.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2013;3340.0;20.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2014;3460.0;20.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2015;3080.0;18.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2016;2090.0;12.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2017;230.0;1.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2018;130.0;1.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2019;250.0;1.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2020;440.0;3.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Vermogensdelicten;2021;320.0;2.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2004;;
307;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2005;;
308;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2006;;
309;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2007;;
310;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2008;;
311;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2009;2070.0;12.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2010;2270.0;14.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2011;2220.0;13.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2012;1970.0;12.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2013;2550.0;15.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2014;2730.0;16.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2015;2080.0;12.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2016;1640.0;10.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2017;1810.0;11.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2018;1430.0;8.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2019;2510.0;14.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2020;6470.0;37.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Betrokkene;Overige delicten;2021;8050.0;46.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2004;;
325;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2005;;
326;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2006;;
327;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2007;;
328;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2008;;
329;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2009;1850.0;11.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2010;1380.0;8.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2011;1200.0;7.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2012;1290.0;8.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2013;1480.0;9.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2014;1570.0;9.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2015;1530.0;9.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2016;1250.0;7.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2017;1880.0;11.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2018;2240.0;13.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2019;3390.0;20.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2020;2000.0;11.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Alle delicten;2021;2390.0;14.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2004;;
343;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2005;;
344;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2006;;
345;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2007;;
346;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2008;;
347;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2009;160.0;1.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2010;220.0;1.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2011;190.0;1.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2012;240.0;1.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2013;250.0;1.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2014;380.0;2.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2015;360.0;2.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2016;360.0;2.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2017;510.0;3.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2018;510.0;3.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2019;560.0;3.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2020;400.0;2.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Geweldsdelicten;2021;530.0;3.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2004;;
361;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2005;;
362;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2006;;
363;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2007;;
364;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2008;;
365;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2009;0.0;
366;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2010;0.0;
367;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2011;0.0;
368;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2012;10.0;
369;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2013;10.0;0.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2014;10.0;
371;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2015;10.0;
372;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2016;10.0;
373;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2017;10.0;0.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2018;40.0;0.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2019;120.0;1.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2020;0.0;
377;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Zedendelicten;2021;30.0;0.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2004;;
379;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2005;;
380;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2006;;
381;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2007;;
382;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2008;;
383;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2009;1420.0;9.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2010;770.0;5.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2011;640.0;4.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2012;670.0;4.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2013;720.0;4.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2014;750.0;4.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2015;760.0;4.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2016;650.0;4.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2017;790.0;5.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2018;910.0;5.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2019;1200.0;7.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2020;800.0;5.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Verkeersongevallen;2021;680.0;4.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2004;;
397;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2005;;
398;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2006;;
399;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2007;;
400;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2008;;
401;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2009;10.0;
402;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2010;10.0;
403;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2011;10.0;0.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2012;0.0;
405;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2013;20.0;0.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2014;20.0;0.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2015;20.0;0.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2016;20.0;0.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2017;20.0;0.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2018;180.0;1.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2019;190.0;1.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2020;0.0;
413;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Vermogensdelicten;2021;10.0;0.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2004;;
415;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2005;;
416;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2006;;
417;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2007;;
418;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2008;;
419;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2009;260.0;2.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2010;380.0;2.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2011;370.0;2.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2012;380.0;2.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2013;480.0;3.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2014;400.0;2.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2015;400.0;2.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2016;220.0;1.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2017;550.0;3.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2018;590.0;3.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2019;1320.0;8.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2020;790.0;5.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Overige type cliënten;Overige delicten;2021;1140.0;6.0
432;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2004;;
433;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2005;;
434;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2006;;
435;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2007;;
436;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2008;;
437;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2009;84180.0;637.0
438;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2010;97090.0;734.0
439;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2011;120080.0;907.0
440;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2012;138170.0;1044.0
441;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2013;138410.0;1046.0
442;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2014;132350.0;1000.0
443;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2015;134930.0;1020.0
444;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2016;135030.0;1021.0
445;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2017;126160.0;955.0
446;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2018;118200.0;895.0
447;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2019;123270.0;934.0
448;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2020;118400.0;898.0
449;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Alle delicten;2021;117890.0;896.0
450;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2004;;
451;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2005;;
452;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2006;;
453;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2007;;
454;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2008;;
455;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2009;34760.0;263.0
456;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2010;39350.0;298.0
457;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2011;46070.0;348.0
458;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2012;45590.0;344.0
459;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2013;42370.0;320.0
460;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2014;40980.0;310.0
461;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2015;43570.0;329.0
462;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2016;44400.0;336.0
463;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2017;41110.0;311.0
464;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2018;39130.0;296.0
465;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2019;38670.0;293.0
466;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2020;36760.0;279.0
467;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Geweldsdelicten;2021;36650.0;278.0
468;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2004;;
469;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2005;;
470;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2006;;
471;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2007;;
472;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2008;;
473;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2009;3050.0;23.0
474;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2010;3090.0;23.0
475;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2011;3400.0;26.0
476;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2012;3770.0;28.0
477;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2013;3820.0;29.0
478;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2014;3650.0;28.0
479;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2015;3600.0;27.0
480;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2016;4530.0;34.0
481;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2017;4620.0;35.0
482;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2018;5260.0;40.0
483;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2019;5350.0;41.0
484;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2020;4730.0;36.0
485;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Zedendelicten;2021;5070.0;38.0
486;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Alle cliënttypen;Verkeersongevallen;2004;;
