ID;Geslacht;Leeftijd;Migratieachtergrond;HoogstBehaaldOnderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
238;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2013 3e kwartaal;572.0
239;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2013 4e kwartaal;573.0
240;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2013;560.0
241;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2014 1e kwartaal;565.0
242;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2014 2e kwartaal;570.0
243;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2014 3e kwartaal;573.0
244;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2014 4e kwartaal;570.0
245;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2014;570.0
246;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2015 1e kwartaal;568.0
247;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2015 2e kwartaal;560.0
248;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2015 3e kwartaal;584.0
249;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2015 4e kwartaal;591.0
250;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2015;576.0
251;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2016 1e kwartaal;590.0
252;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2016 2e kwartaal;609.0
253;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2016 3e kwartaal;612.0
254;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2016 4e kwartaal;614.0
255;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2016;606.0
256;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2017 1e kwartaal;614.0
257;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2017 2e kwartaal;614.0
258;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2017 3e kwartaal;607.0
259;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2017 4e kwartaal;612.0
260;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2017;612.0
261;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2018 1e kwartaal;622.0
262;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2018 2e kwartaal;617.0
263;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2018 3e kwartaal;614.0
264;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2018 4e kwartaal;614.0
265;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2018;617.0
266;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2019 1e kwartaal;599.0
267;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2019 2e kwartaal;599.0
268;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2019 3e kwartaal;618.0
269;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2019 4e kwartaal;614.0
270;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2019;607.0
271;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2020 1e kwartaal;620.0
272;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2020 2e kwartaal;636.0
273;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2020 3e kwartaal;650.0
274;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2020 4e kwartaal;643.0
275;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2020;637.0
276;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2021 1e kwartaal;653.0
277;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2021 2e kwartaal;664.0
278;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;01 Onderwijs;2021 3e kwartaal;
279;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2003 1e kwartaal;390.0
280;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2003 2e kwartaal;390.0
281;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2003 3e kwartaal;411.0
282;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2003 4e kwartaal;402.0
283;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2003;398.0
284;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2004 1e kwartaal;398.0
285;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2004 2e kwartaal;394.0
286;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2004 3e kwartaal;404.0
287;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2004 4e kwartaal;396.0
288;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2004;398.0
289;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2005 1e kwartaal;410.0
290;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2005 2e kwartaal;419.0
291;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2005 3e kwartaal;431.0
292;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2005 4e kwartaal;429.0
293;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2005;422.0
294;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2006 1e kwartaal;433.0
295;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2006 2e kwartaal;428.0
296;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2006 3e kwartaal;447.0
297;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2006 4e kwartaal;437.0
298;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2006;436.0
299;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2007 1e kwartaal;435.0
300;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2007 2e kwartaal;444.0
301;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2007 3e kwartaal;455.0
302;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2007 4e kwartaal;475.0
303;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2007;452.0
304;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2008 1e kwartaal;481.0
305;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2008 2e kwartaal;488.0
306;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2008 3e kwartaal;500.0
307;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2008 4e kwartaal;507.0
308;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2008;494.0
309;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2009 1e kwartaal;505.0
310;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2009 2e kwartaal;519.0
311;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2009 3e kwartaal;520.0
312;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2009 4e kwartaal;528.0
313;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2009;518.0
314;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2010 1e kwartaal;510.0
315;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2010 2e kwartaal;533.0
316;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2010 3e kwartaal;509.0
317;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2010 4e kwartaal;525.0
318;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2010;519.0
319;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2011 1e kwartaal;506.0
320;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2011 2e kwartaal;511.0
321;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2011 3e kwartaal;523.0
322;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2011 4e kwartaal;522.0
323;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2011;515.0
324;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2012 1e kwartaal;535.0
325;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2012 2e kwartaal;529.0
326;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2012 3e kwartaal;535.0
327;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2012 4e kwartaal;500.0
328;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2012;525.0
329;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2013 1e kwartaal;416.0
330;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2013 2e kwartaal;474.0
331;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2013 3e kwartaal;474.0
332;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2013 4e kwartaal;472.0
333;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2013;459.0
334;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2014 1e kwartaal;481.0
335;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2014 2e kwartaal;484.0
336;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2014 3e kwartaal;502.0
337;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2014 4e kwartaal;513.0
338;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2014;495.0
339;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2015 1e kwartaal;512.0
340;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2015 2e kwartaal;513.0
341;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2015 3e kwartaal;526.0
342;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2015 4e kwartaal;523.0
343;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2015;518.0
344;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2016 1e kwartaal;519.0
345;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2016 2e kwartaal;508.0
346;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2016 3e kwartaal;523.0
347;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2016 4e kwartaal;527.0
348;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2016;519.0
349;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2017 1e kwartaal;505.0
350;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2017 2e kwartaal;530.0
351;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2017 3e kwartaal;519.0
352;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2017 4e kwartaal;520.0
353;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2017;519.0
354;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2018 1e kwartaal;518.0
355;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2018 2e kwartaal;522.0
356;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2018 3e kwartaal;523.0
357;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2018 4e kwartaal;526.0
358;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2018;522.0
359;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2019 1e kwartaal;522.0
360;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2019 2e kwartaal;510.0
361;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2019 3e kwartaal;541.0
362;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2019 4e kwartaal;537.0
363;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2019;527.0
364;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2020 1e kwartaal;547.0
365;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2020 2e kwartaal;566.0
366;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2020 3e kwartaal;570.0
367;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2020 4e kwartaal;561.0
368;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2020;561.0
369;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2021 1e kwartaal;582.0
370;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2021 2e kwartaal;592.0
371;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;02 Vormgeving, kunst, talen en gesch...;2021 3e kwartaal;
372;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2003 1e kwartaal;226.0
373;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2003 2e kwartaal;245.0
374;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2003 3e kwartaal;239.0
375;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2003 4e kwartaal;256.0
376;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2003;241.0
377;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2004 1e kwartaal;246.0
378;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2004 2e kwartaal;241.0
379;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2004 3e kwartaal;234.0
380;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2004 4e kwartaal;237.0
381;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2004;239.0
382;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2005 1e kwartaal;229.0
383;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2005 2e kwartaal;233.0
384;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2005 3e kwartaal;235.0
385;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2005 4e kwartaal;247.0
386;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2005;236.0
387;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2006 1e kwartaal;251.0
388;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2006 2e kwartaal;250.0
389;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2006 3e kwartaal;250.0
390;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2006 4e kwartaal;259.0
391;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2006;252.0
392;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2007 1e kwartaal;254.0
393;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2007 2e kwartaal;265.0
394;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2007 3e kwartaal;272.0
395;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2007 4e kwartaal;285.0
396;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2007;269.0
397;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2008 1e kwartaal;286.0
398;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2008 2e kwartaal;285.0
399;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2008 3e kwartaal;278.0
400;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2008 4e kwartaal;292.0
401;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2008;285.0
402;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2009 1e kwartaal;295.0
403;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2009 2e kwartaal;292.0
404;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2009 3e kwartaal;296.0
405;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2009 4e kwartaal;312.0
406;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2009;299.0
407;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2010 1e kwartaal;318.0
408;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2010 2e kwartaal;316.0
409;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2010 3e kwartaal;308.0
410;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2010 4e kwartaal;302.0
411;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2010;311.0
412;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2011 1e kwartaal;296.0
413;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2011 2e kwartaal;292.0
414;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2011 3e kwartaal;299.0
415;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2011 4e kwartaal;309.0
416;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2011;299.0
417;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2012 1e kwartaal;296.0
418;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2012 2e kwartaal;312.0
419;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2012 3e kwartaal;313.0
420;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2012 4e kwartaal;342.0
421;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2012;316.0
422;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2013 1e kwartaal;333.0
423;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2013 2e kwartaal;379.0
424;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2013 3e kwartaal;390.0
425;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2013 4e kwartaal;393.0
426;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2013;374.0
427;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2014 1e kwartaal;395.0
428;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2014 2e kwartaal;399.0
429;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2014 3e kwartaal;412.0
430;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2014 4e kwartaal;414.0
431;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2014;405.0
432;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2015 1e kwartaal;415.0
433;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2015 2e kwartaal;410.0
434;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;Totaal;03 Journalistiek, gedrag en maatschappij;2015 3e kwartaal;421.0
