ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
237;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2022;74.0
238;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2023;70.0
239;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2024;66.0
240;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2021;506.0
241;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2022;472.0
242;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2023;428.0
243;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2024;423.0
244;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;353.0
245;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;311.0
246;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;297.0
247;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;298.0
248;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2021;376.0
249;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2022;325.0
250;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2023;287.0
251;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2024;288.0
252;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2021;280.0
253;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2022;262.0
254;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2023;254.0
255;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2024;251.0
256;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2021;8.0
257;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2022;7.0
258;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2023;3.0
259;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2024;5.0
260;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2021;1288.0
261;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2022;1165.0
262;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2023;1113.0
263;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2024;1085.0
264;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;208.0
265;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;188.0
266;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;189.0
267;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;183.0
268;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;217.0
269;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;195.0
270;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;188.0
271;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;189.0
272;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;105.0
273;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;95.0
274;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;101.0
275;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;96.0
276;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;112.0
277;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;100.0
278;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;87.0
279;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;92.0
280;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;863.0
281;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;782.0
282;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;737.0
283;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;713.0
284;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;83.0
285;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;69.0
286;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;66.0
287;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;60.0
288;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;187.0
289;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;155.0
290;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;145.0
291;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;138.0
292;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;593.0
293;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;558.0
294;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;526.0
295;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;515.0
296;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;509.0
297;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;457.0
298;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;439.0
299;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;417.0
300;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2021;432.0
301;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2022;389.0
302;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2023;375.0
303;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2024;353.0
304;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2021;334.0
305;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2022;302.0
306;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2023;287.0
307;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2024;305.0
308;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2021;12.0
309;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2022;17.0
310;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2023;12.0
311;Niet-werkzame bevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2024;10.0
312;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2021;966.0
313;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2022;961.0
314;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2023;985.0
315;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2024;966.0
316;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;90.0
317;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;84.0
318;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;82.0
319;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;85.0
320;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;150.0
321;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;150.0
322;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;155.0
323;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;151.0
324;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;69.0
325;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;71.0
326;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;77.0
327;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;75.0
328;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;81.0
329;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;80.0
330;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;78.0
331;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;77.0
332;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;726.0
333;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;726.0
334;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;748.0
335;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;730.0
336;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;109.0
337;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;101.0
338;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;100.0
339;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;97.0
340;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;200.0
341;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;199.0
342;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;195.0
343;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;191.0
344;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;418.0
345;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;427.0
346;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;452.0
347;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;443.0
348;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;419.0
349;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;427.0
350;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;429.0
351;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;404.0
352;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;345.0
353;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;329.0
354;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;346.0
355;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;351.0
356;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2021;186.0
357;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2022;187.0
358;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2023;193.0
359;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2024;196.0
360;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;15.0
361;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;18.0
362;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;17.0
363;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;15.0
364;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2021;401.0
365;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2022;392.0
366;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2023;399.0
367;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2024;384.0
368;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2021;43.0
369;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2022;33.0
370;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2023;35.0
371;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2024;34.0
372;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2021;55.0
373;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2022;57.0
374;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2023;60.0
375;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2024;54.0
376;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2021;29.0
377;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2022;30.0
378;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2023;32.0
379;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2024;30.0
380;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2021;26.0
381;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2022;28.0
382;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2023;28.0
383;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2024;24.0
384;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2021;303.0
385;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2022;302.0
386;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2023;304.0
387;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2024;296.0
388;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2021;43.0
389;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2022;35.0
390;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2023;36.0
391;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2024;34.0
392;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2021;69.0
393;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2022;72.0
394;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2023;64.0
395;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2024;68.0
396;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2021;190.0
397;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2022;195.0
398;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2023;204.0
399;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2024;195.0
400;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;166.0
401;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;166.0
402;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;166.0
403;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;150.0
404;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2021;147.0
405;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2022;138.0
406;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2023;148.0
407;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2024;146.0
408;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2021;83.0
409;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2022;82.0
410;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2023;78.0
411;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2024;84.0
412;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2021;5.0
413;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2022;6.0
414;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2023;7.0
415;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2024;5.0
416;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2021;565.0
417;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2022;569.0
418;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2023;586.0
419;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2024;582.0
420;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;46.0
421;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;52.0
422;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;47.0
423;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;51.0
424;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;95.0
425;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;93.0
426;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;95.0
427;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;97.0
428;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;40.0
429;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;41.0
430;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;45.0
431;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;45.0
432;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;55.0
433;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;52.0
434;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;50.0
435;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;53.0
436;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;424.0
437;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;425.0
438;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;444.0
439;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;434.0
440;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;66.0
441;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;66.0
442;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;64.0
443;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;63.0
444;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;130.0
445;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;127.0
446;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;131.0
447;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;122.0
448;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;228.0
449;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;232.0
450;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;249.0
451;Niet-werkzame bevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;248.0
