ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
407;Leeuwarden (GA);Totaal actief;35.3;18.6
408;Leeuwarden (GA);Werknemer;31.7;18.2
409;Leeuwarden (GA);Zelfstandige;3.5;22.9
410;Leeuwarden (GA);Totaal niet-actief;27.0;13.0
411;Leeuwarden (GA);Werkloosheids- en bijstandsuitk. ontv.;4.0;10.8
412;Leeuwarden (GA);Pensioenontvanger;14.3;15.7
413;Zwolle (GA);Totaal sociaal-economische categorie;75.6;17.2
414;Zwolle (GA);Totaal actief;48.8;19.2
415;Zwolle (GA);Werknemer;45.0;19.0
416;Zwolle (GA);Zelfstandige;3.8;21.8
417;Zwolle (GA);Totaal niet-actief;26.8;13.5
418;Zwolle (GA);Werkloosheids- en bijstandsuitk. ontv.;2.9;11.2
419;Zwolle (GA);Pensioenontvanger;15.0;15.8
420;Enschede (GA);Totaal sociaal-economische categorie;99.9;15.7
421;Enschede (GA);Totaal actief;57.4;18.1
422;Enschede (GA);Werknemer;51.7;17.9
423;Enschede (GA);Zelfstandige;5.6;19.3
424;Enschede (GA);Totaal niet-actief;42.5;12.4
425;Enschede (GA);Werkloosheids- en bijstandsuitk. ontv.;5.9;10.4
426;Enschede (GA);Pensioenontvanger;22.5;14.4
427;Apeldoorn (GA);Totaal sociaal-economische categorie;106.6;17.7
428;Apeldoorn (GA);Totaal actief;66.7;19.7
429;Apeldoorn (GA);Werknemer;60.6;19.6
430;Apeldoorn (GA);Zelfstandige;6.0;21.4
431;Apeldoorn (GA);Totaal niet-actief;39.8;14.3
432;Apeldoorn (GA);Werkloosheids- en bijstandsuitk. ontv.;3.0;11.3
433;Apeldoorn (GA);Pensioenontvanger;25.9;16.0
434;Arnhem (GA);Totaal sociaal-economische categorie;92.7;17.2
435;Arnhem (GA);Totaal actief;59.1;19.1
436;Arnhem (GA);Werknemer;53.2;19.0
437;Arnhem (GA);Zelfstandige;5.8;19.5
438;Arnhem (GA);Totaal niet-actief;33.5;14.0
439;Arnhem (GA);Werkloosheids- en bijstandsuitk. ontv.;1.3;12.8
440;Arnhem (GA);Pensioenontvanger;20.3;16.1
441;Nijmegen (GA);Totaal sociaal-economische categorie;106.4;16.7
442;Nijmegen (GA);Totaal actief;62.9;19.4
443;Nijmegen (GA);Werknemer;56.5;19.2
444;Nijmegen (GA);Zelfstandige;6.2;21.0
445;Nijmegen (GA);Totaal niet-actief;43.5;12.8
446;Nijmegen (GA);Werkloosheids- en bijstandsuitk. ontv.;7.1;10.5
447;Nijmegen (GA);Pensioenontvanger;21.9;15.5
448;Amersfoort (GA);Totaal sociaal-economische categorie;107.2;19.2
449;Amersfoort (GA);Totaal actief;73.0;21.4
450;Amersfoort (GA);Werknemer;66.1;21.3
451;Amersfoort (GA);Zelfstandige;6.8;23.0
452;Amersfoort (GA);Totaal niet-actief;34.2;14.6
453;Amersfoort (GA);Werkloosheids- en bijstandsuitk. ontv.;3.2;11.3
454;Amersfoort (GA);Pensioenontvanger;20.8;16.9
455;Utrecht (GA);Totaal sociaal-economische categorie;275.9;18.2
456;Utrecht (GA);Totaal actief;181.5;20.9
457;Utrecht (GA);Werknemer;164.8;20.9
458;Utrecht (GA);Zelfstandige;16.5;21.0
459;Utrecht (GA);Totaal niet-actief;94.3;13.1
460;Utrecht (GA);Werkloosheids- en bijstandsuitk. ontv.;11.9;10.7
461;Utrecht (GA);Pensioenontvanger;47.1;15.9
462;Amsterdam (GA);Totaal sociaal-economische categorie;686.2;18.7
463;Amsterdam (GA);Totaal actief;425.2;21.9
464;Amsterdam (GA);Werknemer;367.5;22.1
465;Amsterdam (GA);Zelfstandige;57.2;20.4
466;Amsterdam (GA);Totaal niet-actief;260.9;13.6
467;Amsterdam (GA);Werkloosheids- en bijstandsuitk. ontv.;47.9;11.0
468;Amsterdam (GA);Pensioenontvanger;132.6;15.8
469;Haarlem (GA);Totaal sociaal-economische categorie;133.0;19.7
470;Haarlem (GA);Totaal actief;81.8;22.4
471;Haarlem (GA);Werknemer;72.2;22.2
472;Haarlem (GA);Zelfstandige;9.5;23.9
473;Haarlem (GA);Totaal niet-actief;51.2;15.3
474;Haarlem (GA);Werkloosheids- en bijstandsuitk. ontv.;4.0;11.1
475;Haarlem (GA);Pensioenontvanger;32.6;17.5
476;Leiden (GA);Totaal sociaal-economische categorie;168.6;19.2
477;Leiden (GA);Totaal actief;111.5;21.6
478;Leiden (GA);Werknemer;100.5;21.4
479;Leiden (GA);Zelfstandige;10.8;24.3
480;Leiden (GA);Totaal niet-actief;57.1;14.5
481;Leiden (GA);Werkloosheids- en bijstandsuitk. ontv.;4.9;11.4
482;Leiden (GA);Pensioenontvanger;35.2;17.0
483;'s-Gravenhage (GA);Totaal sociaal-economische categorie;422.0;19.2
484;'s-Gravenhage (GA);Totaal actief;253.9;21.8
485;'s-Gravenhage (GA);Werknemer;225.5;21.8
486;'s-Gravenhage (GA);Zelfstandige;28.1;21.9
487;'s-Gravenhage (GA);Totaal niet-actief;168.0;15.1
488;'s-Gravenhage (GA);Werkloosheids- en bijstandsuitk. ontv.;25.5;10.9
489;'s-Gravenhage (GA);Pensioenontvanger;103.3;17.7
490;Rotterdam (GA);Totaal sociaal-economische categorie;668.9;17.4
491;Rotterdam (GA);Totaal actief;396.2;20.4
492;Rotterdam (GA);Werknemer;359.4;20.3
493;Rotterdam (GA);Zelfstandige;36.4;21.5
494;Rotterdam (GA);Totaal niet-actief;272.6;13.2
495;Rotterdam (GA);Werkloosheids- en bijstandsuitk. ontv.;54.3;10.8
496;Rotterdam (GA);Pensioenontvanger;155.1;15.0
497;Dordrecht (GA);Totaal sociaal-economische categorie;162.7;17.8
498;Dordrecht (GA);Totaal actief;104.1;20.2
499;Dordrecht (GA);Werknemer;94.6;20.0
500;Dordrecht (GA);Zelfstandige;9.3;22.1
501;Dordrecht (GA);Totaal niet-actief;58.5;13.6
502;Dordrecht (GA);Werkloosheids- en bijstandsuitk. ontv.;6.7;10.9
503;Dordrecht (GA);Pensioenontvanger;38.1;15.3
504;Breda (GA);Totaal sociaal-economische categorie;112.4;18.1
505;Breda (GA);Totaal actief;70.2;20.6
506;Breda (GA);Werknemer;63.0;20.5
507;Breda (GA);Zelfstandige;7.1;21.7
508;Breda (GA);Totaal niet-actief;42.1;14.0
509;Breda (GA);Werkloosheids- en bijstandsuitk. ontv.;4.7;11.0
510;Breda (GA);Pensioenontvanger;26.3;16.2
511;Tilburg (GA);Totaal sociaal-economische categorie;151.7;16.7
512;Tilburg (GA);Totaal actief;95.4;19.2
513;Tilburg (GA);Werknemer;86.9;19.1
514;Tilburg (GA);Zelfstandige;8.3;19.8
515;Tilburg (GA);Totaal niet-actief;56.2;12.7
516;Tilburg (GA);Werkloosheids- en bijstandsuitk. ontv.;6.4;10.8
517;Tilburg (GA);Pensioenontvanger;30.2;15.0
518;'s-Hertogenbosch (GA);Totaal sociaal-economische categorie;109.0;18.2
519;'s-Hertogenbosch (GA);Totaal actief;70.0;20.5
520;'s-Hertogenbosch (GA);Werknemer;62.4;20.5
521;'s-Hertogenbosch (GA);Zelfstandige;7.5;21.1
522;'s-Hertogenbosch (GA);Totaal niet-actief;38.9;14.0
523;'s-Hertogenbosch (GA);Werkloosheids- en bijstandsuitk. ontv.;4.3;10.7
524;'s-Hertogenbosch (GA);Pensioenontvanger;23.1;16.2
525;Eindhoven (GA);Totaal sociaal-economische categorie;210.7;17.8
526;Eindhoven (GA);Totaal actief;128.8;20.0
527;Eindhoven (GA);Werknemer;116.2;20.1
528;Eindhoven (GA);Zelfstandige;12.4;19.6
529;Eindhoven (GA);Totaal niet-actief;81.8;14.3
530;Eindhoven (GA);Werkloosheids- en bijstandsuitk. ontv.;8.5;11.3
531;Eindhoven (GA);Pensioenontvanger;50.3;16.7
532;Geleen/Sittard (GA);Totaal sociaal-economische categorie;95.8;17.3
533;Geleen/Sittard (GA);Totaal actief;56.4;19.8
534;Geleen/Sittard (GA);Werknemer;51.0;19.9
535;Geleen/Sittard (GA);Zelfstandige;5.4;19.6
536;Geleen/Sittard (GA);Totaal niet-actief;39.4;13.7
537;Geleen/Sittard (GA);Werkloosheids- en bijstandsuitk. ontv.;3.6;11.0
538;Geleen/Sittard (GA);Pensioenontvanger;24.0;15.4
539;Heerlen (GA);Totaal sociaal-economische categorie;144.9;15.9
540;Heerlen (GA);Totaal actief;78.6;18.2
541;Heerlen (GA);Werknemer;71.1;18.3
542;Heerlen (GA);Zelfstandige;7.3;17.2
543;Heerlen (GA);Totaal niet-actief;66.3;13.1
544;Heerlen (GA);Werkloosheids- en bijstandsuitk. ontv.;8.6;10.5
545;Heerlen (GA);Pensioenontvanger;39.1;14.8
546;Maastricht (GA);Totaal sociaal-economische categorie;84.5;16.4
547;Maastricht (GA);Totaal actief;45.0;19.6
548;Maastricht (GA);Werknemer;40.2;19.7
549;Maastricht (GA);Zelfstandige;4.8;19.0
550;Maastricht (GA);Totaal niet-actief;39.5;12.8
551;Maastricht (GA);Werkloosheids- en bijstandsuitk. ontv.;4.2;11.0
552;Maastricht (GA);Pensioenontvanger;21.0;15.2
553;Groningen (SG);Totaal sociaal-economische categorie;228.6;17.1
554;Groningen (SG);Totaal actief;137.1;19.9
555;Groningen (SG);Werknemer;120.1;19.7
556;Groningen (SG);Zelfstandige;16.7;20.9
557;Groningen (SG);Totaal niet-actief;91.4;13.1
558;Groningen (SG);Werkloosheids- en bijstandsuitk. ontv.;11.1;11.1
559;Groningen (SG);Pensioenontvanger;50.1;15.6
560;Leeuwarden (SG);Totaal sociaal-economische categorie;105.5;16.5
561;Leeuwarden (SG);Totaal actief;63.7;18.8
562;Leeuwarden (SG);Werknemer;56.1;18.3
563;Leeuwarden (SG);Zelfstandige;7.5;22.4
564;Leeuwarden (SG);Totaal niet-actief;41.8;13.1
565;Leeuwarden (SG);Werkloosheids- en bijstandsuitk. ontv.;5.0;11.0
566;Leeuwarden (SG);Pensioenontvanger;24.1;15.2
567;Zwolle (SG);Totaal sociaal-economische categorie;112.3;17.3
568;Zwolle (SG);Totaal actief;73.0;19.2
569;Zwolle (SG);Werknemer;65.7;19.0
570;Zwolle (SG);Zelfstandige;7.1;20.9
571;Zwolle (SG);Totaal niet-actief;39.3;13.7
572;Zwolle (SG);Werkloosheids- en bijstandsuitk. ontv.;3.3;11.6
573;Zwolle (SG);Pensioenontvanger;24.0;15.7
574;Enschede (SG);Totaal sociaal-economische categorie;204.7;16.3
575;Enschede (SG);Totaal actief;123.5;18.5
576;Enschede (SG);Werknemer;111.1;18.4
577;Enschede (SG);Zelfstandige;12.1;19.9
578;Enschede (SG);Totaal niet-actief;81.1;12.9
579;Enschede (SG);Werkloosheids- en bijstandsuitk. ontv.;9.2;10.6
580;Enschede (SG);Pensioenontvanger;47.2;14.7
581;Apeldoorn (SG);Totaal sociaal-economische categorie;145.0;17.5
582;Apeldoorn (SG);Totaal actief;90.4;19.5
583;Apeldoorn (SG);Werknemer;81.1;19.4
584;Apeldoorn (SG);Zelfstandige;9.2;20.1
585;Apeldoorn (SG);Totaal niet-actief;54.5;14.3
586;Apeldoorn (SG);Werkloosheids- en bijstandsuitk. ontv.;3.7;11.4
587;Apeldoorn (SG);Pensioenontvanger;36.2;15.9
588;Arnhem (SG);Totaal sociaal-economische categorie;232.3;17.6
589;Arnhem (SG);Totaal actief;149.0;19.4
590;Arnhem (SG);Werknemer;133.2;19.4
591;Arnhem (SG);Zelfstandige;15.6;20.2
592;Arnhem (SG);Totaal niet-actief;83.2;14.2
593;Arnhem (SG);Werkloosheids- en bijstandsuitk. ontv.;4.6;11.9
594;Arnhem (SG);Pensioenontvanger;54.1;16.1
595;Nijmegen (SG);Totaal sociaal-economische categorie;184.8;17.1
596;Nijmegen (SG);Totaal actief;115.8;19.5
597;Nijmegen (SG);Werknemer;103.7;19.4
598;Nijmegen (SG);Zelfstandige;11.9;20.6
599;Nijmegen (SG);Totaal niet-actief;69.0;13.2
600;Nijmegen (SG);Werkloosheids- en bijstandsuitk. ontv.;9.0;10.7
601;Nijmegen (SG);Pensioenontvanger;38.3;15.4
602;Amersfoort (SG);Totaal sociaal-economische categorie;174.4;19.0
603;Amersfoort (SG);Totaal actief;118.2;21.1
604;Amersfoort (SG);Werknemer;105.2;20.9
605;Amersfoort (SG);Zelfstandige;12.9;22.5
606;Amersfoort (SG);Totaal niet-actief;56.2;14.7
607;Amersfoort (SG);Werkloosheids- en bijstandsuitk. ontv.;4.4;11.7
608;Amersfoort (SG);Pensioenontvanger;35.6;16.8
609;Utrecht (SG);Totaal sociaal-economische categorie;381.6;18.9
610;Utrecht (SG);Totaal actief;249.3;21.5
611;Utrecht (SG);Werknemer;224.6;21.4
612;Utrecht (SG);Zelfstandige;24.4;22.1
613;Utrecht (SG);Totaal niet-actief;132.2;14.1
614;Utrecht (SG);Werkloosheids- en bijstandsuitk. ontv.;14.0;10.9
615;Utrecht (SG);Pensioenontvanger;72.7;17.0
616;Amsterdam (SG);Totaal sociaal-economische categorie;959.0;18.7
617;Amsterdam (SG);Totaal actief;619.3;21.5
618;Amsterdam (SG);Werknemer;542.2;21.7
619;Amsterdam (SG);Zelfstandige;76.5;20.5
620;Amsterdam (SG);Totaal niet-actief;339.5;13.6
621;Amsterdam (SG);Werkloosheids- en bijstandsuitk. ontv.;54.8;11.1
622;Amsterdam (SG);Pensioenontvanger;177.9;15.8
623;Haarlem (SG);Totaal sociaal-economische categorie;281.1;19.1
624;Haarlem (SG);Totaal actief;174.2;21.6
625;Haarlem (SG);Werknemer;154.7;21.4
626;Haarlem (SG);Zelfstandige;19.3;23.2
627;Haarlem (SG);Totaal niet-actief;106.9;15.2
628;Haarlem (SG);Werkloosheids- en bijstandsuitk. ontv.;7.3;11.7
629;Haarlem (SG);Pensioenontvanger;70.2;17.2
630;Leiden (SG);Totaal sociaal-economische categorie;220.7;19.2
631;Leiden (SG);Totaal actief;146.9;21.6
632;Leiden (SG);Werknemer;131.5;21.3
633;Leiden (SG);Zelfstandige;15.1;24.4
634;Leiden (SG);Totaal niet-actief;73.7;14.5
635;Leiden (SG);Werkloosheids- en bijstandsuitk. ontv.;5.4;11.5
636;Leiden (SG);Pensioenontvanger;46.3;16.9
637;'s-Gravenhage (SG);Totaal sociaal-economische categorie;592.0;19.0
638;'s-Gravenhage (SG);Totaal actief;367.7;21.6
639;'s-Gravenhage (SG);Werknemer;329.4;21.5
640;'s-Gravenhage (SG);Zelfstandige;37.9;21.9
641;'s-Gravenhage (SG);Totaal niet-actief;224.2;14.8
642;'s-Gravenhage (SG);Werkloosheids- en bijstandsuitk. ontv.;31.6;11.1
643;'s-Gravenhage (SG);Pensioenontvanger;136.1;17.3
644;Rotterdam (SG);Totaal sociaal-economische categorie;791.5;17.7
645;Rotterdam (SG);Totaal actief;479.1;20.5
646;Rotterdam (SG);Werknemer;433.6;20.4
647;Rotterdam (SG);Zelfstandige;45.1;21.6
648;Rotterdam (SG);Totaal niet-actief;312.2;13.3
649;Rotterdam (SG);Werkloosheids- en bijstandsuitk. ontv.;57.0;10.9
650;Rotterdam (SG);Pensioenontvanger;182.6;15.1
651;Dordrecht (SG);Totaal sociaal-economische categorie;188.3;17.9
652;Dordrecht (SG);Totaal actief;121.2;20.2
653;Dordrecht (SG);Werknemer;110.2;20.0
654;Dordrecht (SG);Zelfstandige;10.8;22.4
655;Dordrecht (SG);Totaal niet-actief;67.1;13.7
656;Dordrecht (SG);Werkloosheids- en bijstandsuitk. ontv.;7.2;11.0
657;Dordrecht (SG);Pensioenontvanger;44.3;15.3
658;Breda (SG);Totaal sociaal-economische categorie;206.4;18.0
659;Breda (SG);Totaal actief;133.0;20.2
660;Breda (SG);Werknemer;118.3;20.2
661;Breda (SG);Zelfstandige;14.5;20.4
662;Breda (SG);Totaal niet-actief;73.4;13.8
663;Breda (SG);Werkloosheids- en bijstandsuitk. ontv.;6.7;11.3
664;Breda (SG);Pensioenontvanger;46.9;15.6
665;Tilburg (SG);Totaal sociaal-economische categorie;195.8;17.0
666;Tilburg (SG);Totaal actief;124.9;19.3
667;Tilburg (SG);Werknemer;112.4;19.3
668;Tilburg (SG);Zelfstandige;12.2;19.6
669;Tilburg (SG);Totaal niet-actief;70.9;12.9
670;Tilburg (SG);Werkloosheids- en bijstandsuitk. ontv.;7.1;10.9
671;Tilburg (SG);Pensioenontvanger;40.1;15.1
672;'s-Hertogenbosch (SG);Totaal sociaal-economische categorie;127.6;18.2
673;'s-Hertogenbosch (SG);Totaal actief;82.4;20.4
674;'s-Hertogenbosch (SG);Werknemer;72.9;20.4
675;'s-Hertogenbosch (SG);Zelfstandige;9.4;20.5
676;'s-Hertogenbosch (SG);Totaal niet-actief;45.2;14.1
677;'s-Hertogenbosch (SG);Werkloosheids- en bijstandsuitk. ontv.;4.5;10.7
678;'s-Hertogenbosch (SG);Pensioenontvanger;27.5;16.2
679;Eindhoven (SG);Totaal sociaal-economische categorie;265.6;18.0
680;Eindhoven (SG);Totaal actief;165.7;20.2
681;Eindhoven (SG);Werknemer;149.1;20.3
682;Eindhoven (SG);Zelfstandige;16.4;19.9
683;Eindhoven (SG);Totaal niet-actief;99.8;14.3
684;Eindhoven (SG);Werkloosheids- en bijstandsuitk. ontv.;9.8;11.4
685;Eindhoven (SG);Pensioenontvanger;62.3;16.6
686;Geleen/Sittard (SG);Totaal sociaal-economische categorie;105.0;17.3
687;Geleen/Sittard (SG);Totaal actief;62.1;19.8
688;Geleen/Sittard (SG);Werknemer;55.9;19.9
689;Geleen/Sittard (SG);Zelfstandige;6.1;19.4
690;Geleen/Sittard (SG);Totaal niet-actief;42.8;13.7
691;Geleen/Sittard (SG);Werkloosheids- en bijstandsuitk. ontv.;3.8;11.0
692;Geleen/Sittard (SG);Pensioenontvanger;26.3;15.5
693;Heerlen (SG);Totaal sociaal-economische categorie;178.0;16.2
694;Heerlen (SG);Totaal actief;98.5;18.5
695;Heerlen (SG);Werknemer;88.4;18.6
696;Heerlen (SG);Zelfstandige;9.9;17.9
697;Heerlen (SG);Totaal niet-actief;79.4;13.3
698;Heerlen (SG);Werkloosheids- en bijstandsuitk. ontv.;9.4;10.8
699;Heerlen (SG);Pensioenontvanger;47.8;14.8
700;Maastricht (SG);Totaal sociaal-economische categorie;127.5;16.9
701;Maastricht (SG);Totaal actief;71.7;19.9
702;Maastricht (SG);Werknemer;63.0;19.9
703;Maastricht (SG);Zelfstandige;8.5;19.7
704;Maastricht (SG);Totaal niet-actief;55.8;13.1
705;Maastricht (SG);Werkloosheids- en bijstandsuitk. ontv.;5.2;11.2
706;Maastricht (SG);Pensioenontvanger;32.0;15.2
707;Appingedam;Totaal sociaal-economische categorie;8.4;16.6
708;Appingedam;Totaal actief;4.9;19.1
709;Appingedam;Werknemer;4.5;18.8
710;Appingedam;Zelfstandige;0.4;22.2
711;Appingedam;Totaal niet-actief;3.4;13.1
712;Appingedam;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.2
713;Appingedam;Pensioenontvanger;2.4;14.0
714;Bedum;Totaal sociaal-economische categorie;7.0;17.0
715;Bedum;Totaal actief;4.7;18.9
716;Bedum;Werknemer;4.1;19.1
717;Bedum;Zelfstandige;0.6;17.5
718;Bedum;Totaal niet-actief;2.3;13.2
719;Bedum;Werkloosheids- en bijstandsuitk. ontv.;;
720;Bedum;Pensioenontvanger;1.5;14.8
721;Bellingwedde;Totaal sociaal-economische categorie;6.4;15.8
722;Bellingwedde;Totaal actief;3.5;18.5
723;Bellingwedde;Werknemer;2.8;18.4
724;Bellingwedde;Zelfstandige;0.7;18.7
725;Bellingwedde;Totaal niet-actief;2.9;12.6
726;Bellingwedde;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.1
727;Bellingwedde;Pensioenontvanger;1.9;13.1
728;Ten Boer;Totaal sociaal-economische categorie;4.6;17.0
729;Ten Boer;Totaal actief;3.3;18.9
730;Ten Boer;Werknemer;2.8;19.5
731;Ten Boer;Zelfstandige;0.5;15.3
732;Ten Boer;Totaal niet-actief;1.3;12.4
733;Ten Boer;Werkloosheids- en bijstandsuitk. ontv.;;
734;Ten Boer;Pensioenontvanger;0.9;13.4
735;Delfzijl;Totaal sociaal-economische categorie;19.1;16.4
736;Delfzijl;Totaal actief;11.0;18.8
737;Delfzijl;Werknemer;9.7;18.7
738;Delfzijl;Zelfstandige;1.3;19.8
739;Delfzijl;Totaal niet-actief;8.0;13.1
740;Delfzijl;Werkloosheids- en bijstandsuitk. ontv.;0.9;10.9
741;Delfzijl;Pensioenontvanger;5.3;14.2
742;Groningen (gemeente);Totaal sociaal-economische categorie;122.0;16.1
743;Groningen (gemeente);Totaal actief;68.9;19.3
744;Groningen (gemeente);Werknemer;62.0;19.2
745;Groningen (gemeente);Zelfstandige;6.8;20.2
746;Groningen (gemeente);Totaal niet-actief;53.1;11.9
747;Groningen (gemeente);Werkloosheids- en bijstandsuitk. ontv.;8.9;10.8
748;Groningen (gemeente);Pensioenontvanger;22.8;14.9
749;Grootegast;Totaal sociaal-economische categorie;7.5;16.0
750;Grootegast;Totaal actief;5.1;17.7
751;Grootegast;Werknemer;4.2;17.9
752;Grootegast;Zelfstandige;0.9;16.6
753;Grootegast;Totaal niet-actief;2.4;12.6
754;Grootegast;Werkloosheids- en bijstandsuitk. ontv.;;
755;Grootegast;Pensioenontvanger;1.6;13.4
756;Haren;Totaal sociaal-economische categorie;12.9;22.2
757;Haren;Totaal actief;7.3;24.7
758;Haren;Werknemer;6.1;23.9
759;Haren;Zelfstandige;1.2;29.0
760;Haren;Totaal niet-actief;5.6;18.9
761;Haren;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.1
762;Haren;Pensioenontvanger;4.4;20.8
763;Hoogezand-Sappemeer;Totaal sociaal-economische categorie;22.6;15.9
764;Hoogezand-Sappemeer;Totaal actief;12.8;18.3
765;Hoogezand-Sappemeer;Werknemer;11.7;18.2
766;Hoogezand-Sappemeer;Zelfstandige;1.1;19.8
767;Hoogezand-Sappemeer;Totaal niet-actief;9.7;12.7
768;Hoogezand-Sappemeer;Werkloosheids- en bijstandsuitk. ontv.;1.2;11.0
769;Hoogezand-Sappemeer;Pensioenontvanger;5.8;14.1
770;Leek;Totaal sociaal-economische categorie;12.4;17.0
771;Leek;Totaal actief;7.9;19.2
772;Leek;Werknemer;6.9;19.3
773;Leek;Zelfstandige;1.0;18.6
774;Leek;Totaal niet-actief;4.5;13.1
775;Leek;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.1
776;Leek;Pensioenontvanger;2.9;14.5
777;Loppersum;Totaal sociaal-economische categorie;7.1;16.8
778;Loppersum;Totaal actief;4.7;18.8
779;Loppersum;Werknemer;3.8;18.7
780;Loppersum;Zelfstandige;0.9;19.5
781;Loppersum;Totaal niet-actief;2.4;12.7
782;Loppersum;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.4
783;Loppersum;Pensioenontvanger;1.6;13.6
784;Marum;Totaal sociaal-economische categorie;6.5;16.9
785;Marum;Totaal actief;4.4;18.9
786;Marum;Werknemer;3.7;19.0
787;Marum;Zelfstandige;0.7;18.5
788;Marum;Totaal niet-actief;2.1;12.7
789;Marum;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.1
790;Marum;Pensioenontvanger;1.3;13.6
791;Almere;Totaal sociaal-economische categorie;103.2;18.1
792;Almere;Totaal actief;76.3;20.0
793;Almere;Werknemer;70.0;20.2
794;Almere;Zelfstandige;6.2;17.8
795;Almere;Totaal niet-actief;26.9;12.6
796;Almere;Werkloosheids- en bijstandsuitk. ontv.;3.8;11.9
797;Almere;Pensioenontvanger;12.8;14.6
798;Stadskanaal;Totaal sociaal-economische categorie;22.7;15.4
799;Stadskanaal;Totaal actief;12.8;17.8
800;Stadskanaal;Werknemer;11.3;17.5
801;Stadskanaal;Zelfstandige;1.6;19.4
802;Stadskanaal;Totaal niet-actief;9.8;12.4
803;Stadskanaal;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.1
804;Stadskanaal;Pensioenontvanger;6.3;13.2
805;Scheemda;Totaal sociaal-economische categorie;9.3;16.2
806;Scheemda;Totaal actief;5.8;18.5
807;Scheemda;Werknemer;5.1;18.3
808;Scheemda;Zelfstandige;0.7;20.2
809;Scheemda;Totaal niet-actief;3.6;12.5
810;Scheemda;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.5
811;Scheemda;Pensioenontvanger;2.4;13.5
812;Slochteren;Totaal sociaal-economische categorie;9.8;17.5
813;Slochteren;Totaal actief;6.7;19.8
814;Slochteren;Werknemer;5.7;19.5
815;Slochteren;Zelfstandige;1.0;21.2
816;Slochteren;Totaal niet-actief;3.1;12.5
817;Slochteren;Werkloosheids- en bijstandsuitk. ontv.;;
818;Slochteren;Pensioenontvanger;2.2;13.3
819;Veendam;Totaal sociaal-economische categorie;19.0;16.2
820;Veendam;Totaal actief;11.0;18.7
821;Veendam;Werknemer;10.0;18.5
822;Veendam;Zelfstandige;1.0;21.3
823;Veendam;Totaal niet-actief;7.9;12.7
824;Veendam;Werkloosheids- en bijstandsuitk. ontv.;0.9;10.9
825;Veendam;Pensioenontvanger;4.9;13.8
826;Vlagtwedde;Totaal sociaal-economische categorie;11.4;14.9
827;Vlagtwedde;Totaal actief;6.5;16.8
828;Vlagtwedde;Werknemer;5.4;17.2
829;Vlagtwedde;Zelfstandige;1.1;15.1
830;Vlagtwedde;Totaal niet-actief;4.9;12.3
831;Vlagtwedde;Werkloosheids- en bijstandsuitk. ontv.;0.2;10.7
832;Vlagtwedde;Pensioenontvanger;3.4;13.0
833;Zeewolde;Totaal sociaal-economische categorie;11.5;18.7
834;Zeewolde;Totaal actief;8.8;20.4
835;Zeewolde;Werknemer;7.4;20.4
836;Zeewolde;Zelfstandige;1.4;20.4
837;Zeewolde;Totaal niet-actief;2.7;13.5
838;Zeewolde;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.8
839;Zeewolde;Pensioenontvanger;1.5;15.5
840;SkarsterlÔn;Totaal sociaal-economische categorie;17.5;17.0
841;SkarsterlÔn;Totaal actief;11.7;18.7
842;SkarsterlÔn;Werknemer;9.6;18.5
843;SkarsterlÔn;Zelfstandige;2.1;19.6
844;SkarsterlÔn;Totaal niet-actief;5.8;13.7
845;SkarsterlÔn;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.0
846;SkarsterlÔn;Pensioenontvanger;4.0;14.8
847;Winschoten;Totaal sociaal-economische categorie;12.7;15.7
848;Winschoten;Totaal actief;6.6;18.4
849;Winschoten;Werknemer;6.0;18.1
850;Winschoten;Zelfstandige;0.6;21.6
851;Winschoten;Totaal niet-actief;6.1;12.7
852;Winschoten;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.4
853;Winschoten;Pensioenontvanger;3.9;13.8
854;Winsum;Totaal sociaal-economische categorie;9.1;17.5
855;Winsum;Totaal actief;6.2;19.2
856;Winsum;Werknemer;5.2;19.0
857;Winsum;Zelfstandige;1.0;20.3
858;Winsum;Totaal niet-actief;2.9;13.7
859;Winsum;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.1
860;Winsum;Pensioenontvanger;1.9;14.9
861;Boarnsterhim;Totaal sociaal-economische categorie;12.4;17.0
862;Boarnsterhim;Totaal actief;8.5;18.8
863;Boarnsterhim;Werknemer;6.8;18.7
