ID;Geslacht;Leeftijd;GestandaardiseerdInkomen;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
209;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2017;15030.0;0.09;;
210;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2018;15560.0;0.09;;
211;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2019;16140.0;0.09;;
212;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2020;15810.0;0.09;4755.0;267.0
213;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2021;16165.0;0.09;4857.0;271.0
214;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2022;17350.0;0.1;5077.0;280.0
215;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05 Gal- en levertherapeutica;2023;17600.0;0.1;5241.0;286.0
216;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2012;12035.0;0.07;;
217;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2013;12800.0;0.07;;
218;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2014;13380.0;0.08;;
219;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2015;13890.0;0.08;;
220;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2016;14395.0;0.08;;
221;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2017;15030.0;0.09;;
222;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2018;15560.0;0.09;;
223;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2019;16140.0;0.09;;
224;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2020;15810.0;0.09;4755.0;267.0
225;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2021;16165.0;0.09;4857.0;271.0
226;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2022;17350.0;0.1;5077.0;280.0
227;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05A Galtherapeutica;2023;17600.0;0.1;5241.0;286.0
228;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2012;0.0;0.0;;
229;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2013;0.0;0.0;;
230;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2014;0.0;0.0;;
231;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2015;0.0;0.0;;
232;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2016;0.0;0.0;;
233;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2017;0.0;0.0;;
234;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2018;0.0;0.0;;
235;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2019;0.0;0.0;;
236;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2020;0.0;0.0;0.0;0.0
237;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2021;0.0;0.0;0.0;0.0
238;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2022;0.0;0.0;0.0;0.0
239;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05B Levertherapeutica, lipotrope midd.;2023;0.0;0.0;0.0;0.0
240;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2012;0.0;0.0;;
241;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2013;0.0;0.0;;
242;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2014;0.0;0.0;;
243;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2015;0.0;0.0;;
244;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2016;0.0;0.0;;
245;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2017;0.0;0.0;;
246;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2018;0.0;0.0;;
247;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2019;0.0;0.0;;
248;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2020;0.0;0.0;0.0;0.0
249;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2021;0.0;0.0;0.0;0.0
250;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2022;0.0;0.0;0.0;0.0
251;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A05C Galtherapeutica met lipotrope midd.;2023;0.0;0.0;0.0;0.0
252;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2012;1156485.0;6.77;;
253;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2013;1152965.0;6.73;;
254;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2014;1208195.0;7.02;;
255;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2015;1281735.0;7.41;;
256;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2016;1358175.0;7.81;;
257;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2017;1420150.0;8.12;;
258;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2018;1460285.0;8.3;;
259;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2019;1470760.0;8.3;;
260;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2020;1429265.0;8.03;135880.0;7634.0
261;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2021;1532785.0;8.56;145183.0;8107.0
262;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2022;1559205.0;8.59;145731.0;8027.0
263;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06 Laxantia;2023;1565930.0;8.56;108107.0;5906.0
264;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2012;1156485.0;6.77;;
265;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2013;1152965.0;6.73;;
266;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2014;1208195.0;7.02;;
267;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2015;1281735.0;7.41;;
268;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2016;1358175.0;7.81;;
269;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2017;1420150.0;8.12;;
270;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2018;1460285.0;8.3;;
271;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2019;1470760.0;8.3;;
272;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2020;1429265.0;8.03;135880.0;7634.0
273;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2021;1532785.0;8.56;145183.0;8107.0
274;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2022;1559205.0;8.59;145731.0;8027.0
275;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A06A Laxantia;2023;1565930.0;8.56;108107.0;5906.0
276;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2012;244015.0;1.43;;
277;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2013;232415.0;1.36;;
278;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2014;229405.0;1.33;;
279;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2015;226470.0;1.31;;
280;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2016;225025.0;1.29;;
281;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2017;223065.0;1.28;;
282;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2018;225935.0;1.28;;
283;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2019;220265.0;1.24;;
284;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2020;213835.0;1.2;71811.0;4035.0
285;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2021;214160.0;1.2;73264.0;4091.0
286;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2022;174310.0;0.96;71460.0;3936.0
287;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07 Antidiarr/-inflamm/-microb. darmmidd;2023;189385.0;1.03;70317.0;3842.0
288;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2012;129420.0;0.76;;
289;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2013;122850.0;0.72;;
290;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2014;121695.0;0.71;;
291;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2015;119970.0;0.69;;
292;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2016;117765.0;0.68;;
293;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2017;115215.0;0.66;;
294;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2018;116495.0;0.66;;
295;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2019;112660.0;0.64;;
296;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2020;107395.0;0.6;1314.0;74.0
297;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2021;105815.0;0.59;1326.0;74.0
298;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2022;64995.0;0.36;1255.0;69.0
299;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07A Antimicrobiële darmmiddelen;2023;79520.0;0.43;1513.0;83.0
300;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2012;10.0;0.0;;
301;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2013;10.0;0.0;;
302;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2014;5.0;0.0;;
303;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2015;0.0;0.0;;
304;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2016;0.0;0.0;;
305;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2017;0.0;0.0;;
306;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2018;0.0;0.0;;
307;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2019;0.0;0.0;;
308;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2020;0.0;0.0;0.0;0.0
309;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2021;0.0;0.0;0.0;0.0
310;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2022;35.0;0.0;0.0;0.0
311;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07B Adsorberende darmmiddelen;2023;80.0;0.0;0.0;0.0
312;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2012;5.0;0.0;;
313;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2013;5.0;0.0;;
314;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2014;5.0;0.0;;
315;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2015;5.0;0.0;;
316;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2016;5.0;0.0;;
317;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2017;5.0;0.0;;
318;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2018;5.0;0.0;;
319;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2019;5.0;0.0;;
320;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2020;5.0;0.0;0.0;0.0
321;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2021;0.0;0.0;0.0;0.0
322;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2022;5.0;0.0;0.0;0.0
323;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07C Elektrolyten met koolhydraten;2023;0.0;0.0;0.0;0.0
324;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2012;41755.0;0.24;;
325;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2013;36335.0;0.21;;
326;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2014;32890.0;0.19;;
327;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2015;30995.0;0.18;;
328;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2016;30430.0;0.18;;
329;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2017;29775.0;0.17;;
330;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2018;29700.0;0.17;;
331;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2019;25310.0;0.14;;
332;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2020;23330.0;0.13;2058.0;116.0
333;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2021;22975.0;0.13;2078.0;116.0
334;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2022;22495.0;0.12;2043.0;113.0
335;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07D Motiliteitsremmende middelen;2023;22225.0;0.12;2063.0;113.0
336;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2012;77620.0;0.45;;
337;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2013;77740.0;0.45;;
338;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2014;78960.0;0.46;;
339;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2015;79590.0;0.46;;
340;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2016;80950.0;0.47;;
341;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2017;82250.0;0.47;;
342;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2018;83970.0;0.48;;
343;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2019;86110.0;0.49;;
344;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2020;87005.0;0.49;68439.0;3845.0
345;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2021;89160.0;0.5;69860.0;3901.0
346;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2022;89730.0;0.49;68162.0;3754.0
347;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07E Anti-inflammatoire darmmiddelen;2023;90965.0;0.5;66742.0;3646.0
348;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2012;0.0;0.0;;
349;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2013;0.0;0.0;;
350;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2014;0.0;0.0;;
351;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2015;0.0;0.0;;
352;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2016;0.0;0.0;;
353;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2017;0.0;0.0;;
354;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2018;0.0;0.0;;
355;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2019;0.0;0.0;;
356;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2020;0.0;0.0;0.0;0.0
357;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2021;0.0;0.0;0.0;0.0
358;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2022;0.0;0.0;0.0;0.0
359;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07F Micro-organismen tegen diarree;2023;0.0;0.0;0.0;0.0
360;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2012;0.0;0.0;;
361;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2013;0.0;0.0;;
362;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2014;0.0;0.0;;
363;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2015;0.0;0.0;;
364;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2016;0.0;0.0;;
365;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2017;0.0;0.0;;
366;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2018;10.0;0.0;;
367;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2019;0.0;0.0;;
368;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2020;0.0;0.0;0.0;0.0
369;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2021;0.0;0.0;0.0;0.0
370;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2022;0.0;0.0;0.0;0.0
371;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A07X Overige antidiarrhoïca;2023;0.0;0.0;0.0;0.0
372;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A08 Vermageringsmidd,excl dieetproducten;2012;0.0;0.0;;
373;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A08 Vermageringsmidd,excl dieetproducten;2013;5.0;0.0;;
374;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A08 Vermageringsmidd,excl dieetproducten;2014;0.0;0.0;;
375;Totaal mannen en vrouwen;10000;Totaal alle inkomens (personen);A08 Vermageringsmidd,excl dieetproducten;2015;0.0;0.0;;
