ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2010_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
429;08 Delfstoffenwinning (geen olie en gas);2014;45.0;40.0;12.8;111.3
430;08 Delfstoffenwinning (geen olie en gas);2015;48.0;41.0;2.2;116.1
431;08 Delfstoffenwinning (geen olie en gas);2016;;;;
432;09 Dienstverlening delfstoffenwinning;1969;;;;
433;09 Dienstverlening delfstoffenwinning;1970;;;;
434;09 Dienstverlening delfstoffenwinning;1971;;;;
435;09 Dienstverlening delfstoffenwinning;1972;;;;
436;09 Dienstverlening delfstoffenwinning;1973;;;;
437;09 Dienstverlening delfstoffenwinning;1974;;;;
438;09 Dienstverlening delfstoffenwinning;1975;;;;
439;09 Dienstverlening delfstoffenwinning;1976;;;;
440;09 Dienstverlening delfstoffenwinning;1977;;;;
441;09 Dienstverlening delfstoffenwinning;1978;;;;
442;09 Dienstverlening delfstoffenwinning;1979;;;;
443;09 Dienstverlening delfstoffenwinning;1980;;;;
444;09 Dienstverlening delfstoffenwinning;1981;;;;
445;09 Dienstverlening delfstoffenwinning;1982;;;;
446;09 Dienstverlening delfstoffenwinning;1983;;;;
447;09 Dienstverlening delfstoffenwinning;1984;;;;
448;09 Dienstverlening delfstoffenwinning;1985;;;;
449;09 Dienstverlening delfstoffenwinning;1986;;;;
450;09 Dienstverlening delfstoffenwinning;1987;;;;
451;09 Dienstverlening delfstoffenwinning;1988;;;;
452;09 Dienstverlening delfstoffenwinning;1989;;;;
453;09 Dienstverlening delfstoffenwinning;1990;;;;
454;09 Dienstverlening delfstoffenwinning;1991;;;;
455;09 Dienstverlening delfstoffenwinning;1992;;;;
456;09 Dienstverlening delfstoffenwinning;1993;;;;
457;09 Dienstverlening delfstoffenwinning;1994;;;;
458;09 Dienstverlening delfstoffenwinning;1995;0.0;;;
459;09 Dienstverlening delfstoffenwinning;1996;0.0;;;
460;09 Dienstverlening delfstoffenwinning;1997;0.0;;;
461;09 Dienstverlening delfstoffenwinning;1998;0.0;;;
462;09 Dienstverlening delfstoffenwinning;1999;0.0;;;
463;09 Dienstverlening delfstoffenwinning;2000;0.0;;;
464;09 Dienstverlening delfstoffenwinning;2001;0.0;;;
465;09 Dienstverlening delfstoffenwinning;2002;0.0;;;
466;09 Dienstverlening delfstoffenwinning;2003;0.0;;;
467;09 Dienstverlening delfstoffenwinning;2004;0.0;;;
468;09 Dienstverlening delfstoffenwinning;2005;0.0;;;
469;09 Dienstverlening delfstoffenwinning;2006;0.0;;;
470;09 Dienstverlening delfstoffenwinning;2007;0.0;;;
471;09 Dienstverlening delfstoffenwinning;2008;0.0;;;
472;09 Dienstverlening delfstoffenwinning;2009;0.0;;;
473;09 Dienstverlening delfstoffenwinning;2010;0.0;;;
474;09 Dienstverlening delfstoffenwinning;2011;0.0;;;
475;09 Dienstverlening delfstoffenwinning;2012;0.0;;;
476;09 Dienstverlening delfstoffenwinning;2013;0.0;;;
477;09 Dienstverlening delfstoffenwinning;2014;0.0;;;
478;09 Dienstverlening delfstoffenwinning;2015;0.0;;;
479;09 Dienstverlening delfstoffenwinning;2016;;;;
480;C Industrie;1969;2626.0;8316.0;;31.6
481;C Industrie;1970;3334.0;9691.0;16.5;34.4
482;C Industrie;1971;3533.0;9322.0;-3.8;37.9
483;C Industrie;1972;3213.0;7886.0;-15.4;40.7
484;C Industrie;1973;3272.0;7545.0;-4.3;43.4
485;C Industrie;1974;3580.0;7365.0;-2.4;48.6
486;C Industrie;1975;3777.0;6937.0;-5.8;54.4
487;C Industrie;1976;3922.0;6636.0;-4.3;59.1
488;C Industrie;1977;4522.0;7321.0;10.3;61.8
489;C Industrie;1978;4706.0;7265.0;-0.8;64.8
490;C Industrie;1979;4928.0;7254.0;-0.1;67.9
491;C Industrie;1980;5773.0;8081.0;11.4;71.4
492;C Industrie;1981;5397.0;7112.0;-12.0;75.9
493;C Industrie;1982;5361.0;6778.0;-4.7;79.1
494;C Industrie;1983;5770.0;7185.0;6.0;80.3
495;C Industrie;1984;7252.0;9038.0;25.8;80.2
496;C Industrie;1985;8605.0;10718.0;18.6;80.3
497;C Industrie;1986;9347.0;11714.0;9.3;79.8
498;C Industrie;1987;9219.0;11468.0;-2.1;80.4
499;C Industrie;1988;8702.0;10772.0;-6.1;80.8
500;C Industrie;1989;9330.0;11460.0;6.4;81.4
501;C Industrie;1990;9770.0;11896.0;3.8;82.1
502;C Industrie;1991;9454.0;11381.0;-4.3;83.1
503;C Industrie;1992;9172.0;10916.0;-4.1;84.0
504;C Industrie;1993;8647.0;10165.0;-6.9;85.1
505;C Industrie;1994;8262.0;9656.0;-5.0;85.6
506;C Industrie;1995;9651.0;11205.0;16.0;86.1
507;C Industrie;1996;10055.0;11718.0;4.6;85.8
508;C Industrie;1997;10494.0;12204.0;4.1;86.0
509;C Industrie;1998;11350.0;13234.0;8.4;85.8
510;C Industrie;1999;11682.0;13604.0;2.8;85.9
511;C Industrie;2000;11860.0;13502.0;-0.8;87.8
512;C Industrie;2001;11586.0;12964.0;-4.0;89.4
513;C Industrie;2002;11387.0;12555.0;-3.2;90.7
514;C Industrie;2003;10959.0;12082.0;-3.8;90.7
515;C Industrie;2004;10509.0;11502.0;-4.8;91.4
516;C Industrie;2005;10884.0;11779.0;2.4;92.4
517;C Industrie;2006;11620.0;12387.0;5.2;93.8
518;C Industrie;2007;12553.0;13167.0;6.3;95.3
519;C Industrie;2008;13076.0;13425.0;2.0;97.4
520;C Industrie;2009;11902.0;12027.0;-10.4;99.0
521;C Industrie;2010;10879.0;10879.0;-9.5;100.0
522;C Industrie;2011;12241.0;12172.0;11.9;100.6
523;C Industrie;2012;12780.0;12562.0;3.2;101.7
524;C Industrie;2013;12617.0;12356.0;-1.6;102.1
525;C Industrie;2014;13355.0;13029.0;5.4;102.5
526;C Industrie;2015;14961.0;14422.0;10.7;103.7
527;C Industrie;2016;15414.0;14739.0;2.2;104.6
528;10-12 Voedings-, genotmiddelenindustrie;1969;;;;
529;10-12 Voedings-, genotmiddelenindustrie;1970;;;;
530;10-12 Voedings-, genotmiddelenindustrie;1971;;;;
531;10-12 Voedings-, genotmiddelenindustrie;1972;;;;
532;10-12 Voedings-, genotmiddelenindustrie;1973;;;;
533;10-12 Voedings-, genotmiddelenindustrie;1974;;;;
534;10-12 Voedings-, genotmiddelenindustrie;1975;;;;
535;10-12 Voedings-, genotmiddelenindustrie;1976;;;;
536;10-12 Voedings-, genotmiddelenindustrie;1977;;;;
537;10-12 Voedings-, genotmiddelenindustrie;1978;;;;
538;10-12 Voedings-, genotmiddelenindustrie;1979;;;;
539;10-12 Voedings-, genotmiddelenindustrie;1980;;;;
540;10-12 Voedings-, genotmiddelenindustrie;1981;;;;
541;10-12 Voedings-, genotmiddelenindustrie;1982;;;;
542;10-12 Voedings-, genotmiddelenindustrie;1983;;;;
543;10-12 Voedings-, genotmiddelenindustrie;1984;;;;
544;10-12 Voedings-, genotmiddelenindustrie;1985;;;;
545;10-12 Voedings-, genotmiddelenindustrie;1986;;;;
546;10-12 Voedings-, genotmiddelenindustrie;1987;;;;
547;10-12 Voedings-, genotmiddelenindustrie;1988;;;;
548;10-12 Voedings-, genotmiddelenindustrie;1989;;;;
549;10-12 Voedings-, genotmiddelenindustrie;1990;;;;
550;10-12 Voedings-, genotmiddelenindustrie;1991;;;;
551;10-12 Voedings-, genotmiddelenindustrie;1992;;;;
552;10-12 Voedings-, genotmiddelenindustrie;1993;;;;
553;10-12 Voedings-, genotmiddelenindustrie;1994;;;;
554;10-12 Voedings-, genotmiddelenindustrie;1995;1384.0;1632.0;;84.8
555;10-12 Voedings-, genotmiddelenindustrie;1996;1571.0;1876.0;15.0;83.7
556;10-12 Voedings-, genotmiddelenindustrie;1997;1686.0;2018.0;7.6;83.5
557;10-12 Voedings-, genotmiddelenindustrie;1998;1578.0;1889.0;-6.4;83.5
558;10-12 Voedings-, genotmiddelenindustrie;1999;1731.0;2067.0;9.4;83.7
559;10-12 Voedings-, genotmiddelenindustrie;2000;1782.0;2086.0;0.9;85.4
560;10-12 Voedings-, genotmiddelenindustrie;2001;1764.0;2038.0;-2.3;86.5
561;10-12 Voedings-, genotmiddelenindustrie;2002;1894.0;2149.0;5.4;88.1
562;10-12 Voedings-, genotmiddelenindustrie;2003;1827.0;2093.0;-2.6;87.3
563;10-12 Voedings-, genotmiddelenindustrie;2004;1798.0;2024.0;-3.3;88.8
564;10-12 Voedings-, genotmiddelenindustrie;2005;1976.0;2186.0;8.0;90.4
565;10-12 Voedings-, genotmiddelenindustrie;2006;1702.0;1861.0;-14.9;91.5
566;10-12 Voedings-, genotmiddelenindustrie;2007;1950.0;2082.0;11.9;93.7
567;10-12 Voedings-, genotmiddelenindustrie;2008;2018.0;2110.0;1.4;95.6
568;10-12 Voedings-, genotmiddelenindustrie;2009;1814.0;1856.0;-12.0;97.7
569;10-12 Voedings-, genotmiddelenindustrie;2010;1800.0;1800.0;-3.0;100.0
570;10-12 Voedings-, genotmiddelenindustrie;2011;1706.0;1696.0;-5.8;100.6
571;10-12 Voedings-, genotmiddelenindustrie;2012;1960.0;1927.0;13.6;101.7
572;10-12 Voedings-, genotmiddelenindustrie;2013;2230.0;2190.0;13.7;101.8
573;10-12 Voedings-, genotmiddelenindustrie;2014;2510.0;2459.0;12.3;102.1
574;10-12 Voedings-, genotmiddelenindustrie;2015;2600.0;2519.0;2.4;103.2
575;10-12 Voedings-, genotmiddelenindustrie;2016;;;;
576;10 Voedingsmiddelenindustrie;1969;;;;
577;10 Voedingsmiddelenindustrie;1970;;;;
578;10 Voedingsmiddelenindustrie;1971;;;;
579;10 Voedingsmiddelenindustrie;1972;;;;
580;10 Voedingsmiddelenindustrie;1973;;;;
581;10 Voedingsmiddelenindustrie;1974;;;;
582;10 Voedingsmiddelenindustrie;1975;;;;
583;10 Voedingsmiddelenindustrie;1976;;;;
584;10 Voedingsmiddelenindustrie;1977;;;;
585;10 Voedingsmiddelenindustrie;1978;;;;
586;10 Voedingsmiddelenindustrie;1979;;;;
587;10 Voedingsmiddelenindustrie;1980;;;;
588;10 Voedingsmiddelenindustrie;1981;;;;
589;10 Voedingsmiddelenindustrie;1982;;;;
590;10 Voedingsmiddelenindustrie;1983;;;;
591;10 Voedingsmiddelenindustrie;1984;;;;
592;10 Voedingsmiddelenindustrie;1985;;;;
593;10 Voedingsmiddelenindustrie;1986;;;;
594;10 Voedingsmiddelenindustrie;1987;;;;
595;10 Voedingsmiddelenindustrie;1988;;;;
596;10 Voedingsmiddelenindustrie;1989;;;;
597;10 Voedingsmiddelenindustrie;1990;;;;
598;10 Voedingsmiddelenindustrie;1991;;;;
599;10 Voedingsmiddelenindustrie;1992;;;;
600;10 Voedingsmiddelenindustrie;1993;;;;
601;10 Voedingsmiddelenindustrie;1994;;;;
602;10 Voedingsmiddelenindustrie;1995;1093.0;1327.0;;82.4
603;10 Voedingsmiddelenindustrie;1996;1258.0;1545.0;16.5;81.4
604;10 Voedingsmiddelenindustrie;1997;1342.0;1651.0;6.8;81.3
605;10 Voedingsmiddelenindustrie;1998;1267.0;1553.0;-6.0;81.6
606;10 Voedingsmiddelenindustrie;1999;1389.0;1695.0;9.2;82.0
607;10 Voedingsmiddelenindustrie;2000;1429.0;1705.0;0.6;83.8
608;10 Voedingsmiddelenindustrie;2001;1416.0;1663.0;-2.4;85.2
609;10 Voedingsmiddelenindustrie;2002;1530.0;1758.0;5.7;87.0
610;10 Voedingsmiddelenindustrie;2003;1481.0;1713.0;-2.5;86.4
611;10 Voedingsmiddelenindustrie;2004;1441.0;1637.0;-4.5;88.0
612;10 Voedingsmiddelenindustrie;2005;1608.0;1790.0;9.4;89.8
613;10 Voedingsmiddelenindustrie;2006;1383.0;1522.0;-15.0;90.9
614;10 Voedingsmiddelenindustrie;2007;1581.0;1697.0;11.5;93.2
615;10 Voedingsmiddelenindustrie;2008;1548.0;1628.0;-4.0;95.1
616;10 Voedingsmiddelenindustrie;2009;1545.0;1588.0;-2.5;97.3
617;10 Voedingsmiddelenindustrie;2010;1581.0;1581.0;-0.5;100.0
618;10 Voedingsmiddelenindustrie;2011;1531.0;1522.0;-3.7;100.6
619;10 Voedingsmiddelenindustrie;2012;1752.0;1722.0;13.1;101.8
620;10 Voedingsmiddelenindustrie;2013;1990.0;1955.0;13.5;101.8
621;10 Voedingsmiddelenindustrie;2014;2255.0;2210.0;13.1;102.0
622;10 Voedingsmiddelenindustrie;2015;2364.0;2290.0;3.6;103.2
623;10 Voedingsmiddelenindustrie;2016;;;;
624;11 Drankenindustrie;1969;;;;
625;11 Drankenindustrie;1970;;;;
626;11 Drankenindustrie;1971;;;;
627;11 Drankenindustrie;1972;;;;
628;11 Drankenindustrie;1973;;;;
629;11 Drankenindustrie;1974;;;;
630;11 Drankenindustrie;1975;;;;
631;11 Drankenindustrie;1976;;;;
632;11 Drankenindustrie;1977;;;;
633;11 Drankenindustrie;1978;;;;
634;11 Drankenindustrie;1979;;;;
635;11 Drankenindustrie;1980;;;;
636;11 Drankenindustrie;1981;;;;
637;11 Drankenindustrie;1982;;;;
638;11 Drankenindustrie;1983;;;;
639;11 Drankenindustrie;1984;;;;
640;11 Drankenindustrie;1985;;;;
641;11 Drankenindustrie;1986;;;;
642;11 Drankenindustrie;1987;;;;
643;11 Drankenindustrie;1988;;;;
644;11 Drankenindustrie;1989;;;;
645;11 Drankenindustrie;1990;;;;
646;11 Drankenindustrie;1991;;;;
647;11 Drankenindustrie;1992;;;;
648;11 Drankenindustrie;1993;;;;
649;11 Drankenindustrie;1994;;;;
650;11 Drankenindustrie;1995;224.0;232.0;;96.5
651;11 Drankenindustrie;1996;240.0;254.0;9.4;94.6
652;11 Drankenindustrie;1997;265.0;280.0;10.4;94.6
653;11 Drankenindustrie;1998;239.0;259.0;-7.5;92.2
654;11 Drankenindustrie;1999;261.0;283.0;9.2;92.2
655;11 Drankenindustrie;2000;271.0;294.0;3.8;92.2
656;11 Drankenindustrie;2001;268.0;287.0;-2.2;93.3
657;11 Drankenindustrie;2002;217.0;233.0;-19.0;93.3
658;11 Drankenindustrie;2003;206.0;225.0;-3.2;91.5
659;11 Drankenindustrie;2004;216.0;235.0;4.4;91.9
660;11 Drankenindustrie;2005;224.0;241.0;2.8;92.8
661;11 Drankenindustrie;2006;179.0;191.0;-21.0;93.8
662;11 Drankenindustrie;2007;204.0;211.0;10.6;96.7
663;11 Drankenindustrie;2008;254.0;256.0;21.1;99.4
664;11 Drankenindustrie;2009;217.0;215.0;-15.7;100.8
665;11 Drankenindustrie;2010;126.0;126.0;-41.5;100.0
666;11 Drankenindustrie;2011;99.0;98.0;-22.2;101.0
667;11 Drankenindustrie;2012;142.0;140.0;42.4;101.7
668;11 Drankenindustrie;2013;166.0;162.0;16.2;102.4
669;11 Drankenindustrie;2014;187.0;183.0;12.7;102.4
670;11 Drankenindustrie;2015;210.0;203.0;11.2;103.3
671;11 Drankenindustrie;2016;;;;
672;12 Tabaksindustrie;1969;;;;
673;12 Tabaksindustrie;1970;;;;
674;12 Tabaksindustrie;1971;;;;
675;12 Tabaksindustrie;1972;;;;
676;12 Tabaksindustrie;1973;;;;
677;12 Tabaksindustrie;1974;;;;
678;12 Tabaksindustrie;1975;;;;
679;12 Tabaksindustrie;1976;;;;
680;12 Tabaksindustrie;1977;;;;
681;12 Tabaksindustrie;1978;;;;
682;12 Tabaksindustrie;1979;;;;
683;12 Tabaksindustrie;1980;;;;
684;12 Tabaksindustrie;1981;;;;
685;12 Tabaksindustrie;1982;;;;
686;12 Tabaksindustrie;1983;;;;
687;12 Tabaksindustrie;1984;;;;
688;12 Tabaksindustrie;1985;;;;
689;12 Tabaksindustrie;1986;;;;
690;12 Tabaksindustrie;1987;;;;
691;12 Tabaksindustrie;1988;;;;
692;12 Tabaksindustrie;1989;;;;
693;12 Tabaksindustrie;1990;;;;
694;12 Tabaksindustrie;1991;;;;
695;12 Tabaksindustrie;1992;;;;
696;12 Tabaksindustrie;1993;;;;
697;12 Tabaksindustrie;1994;;;;
698;12 Tabaksindustrie;1995;67.0;69.0;;96.6
699;12 Tabaksindustrie;1996;73.0;76.0;9.0;96.6
700;12 Tabaksindustrie;1997;79.0;84.0;11.0;94.2
701;12 Tabaksindustrie;1998;72.0;75.0;-10.1;95.5
702;12 Tabaksindustrie;1999;81.0;87.0;15.3;93.2
703;12 Tabaksindustrie;2000;82.0;85.0;-2.5;96.8
704;12 Tabaksindustrie;2001;80.0;85.0;0.0;94.4
705;12 Tabaksindustrie;2002;147.0;155.0;82.5;95.1
706;12 Tabaksindustrie;2003;140.0;150.0;-2.7;93.1
707;12 Tabaksindustrie;2004;141.0;147.0;-2.1;95.8
708;12 Tabaksindustrie;2005;144.0;150.0;2.1;95.8
709;12 Tabaksindustrie;2006;140.0;144.0;-4.2;97.2
710;12 Tabaksindustrie;2007;165.0;169.0;17.1;97.8
711;12 Tabaksindustrie;2008;216.0;218.0;29.1;99.1
712;12 Tabaksindustrie;2009;52.0;51.0;-76.4;101.1
713;12 Tabaksindustrie;2010;93.0;93.0;80.8;100.0
714;12 Tabaksindustrie;2011;76.0;76.0;-18.3;100.0
715;12 Tabaksindustrie;2012;66.0;65.0;-14.5;101.5
716;12 Tabaksindustrie;2013;74.0;73.0;12.1;101.5
717;12 Tabaksindustrie;2014;68.0;66.0;-9.5;103.1
718;12 Tabaksindustrie;2015;26.0;25.0;-61.8;103.1
719;12 Tabaksindustrie;2016;;;;
720;13-15 Textiel-, kleding-, lederindustrie;1969;;;;
721;13-15 Textiel-, kleding-, lederindustrie;1970;;;;
722;13-15 Textiel-, kleding-, lederindustrie;1971;;;;
723;13-15 Textiel-, kleding-, lederindustrie;1972;;;;
724;13-15 Textiel-, kleding-, lederindustrie;1973;;;;
725;13-15 Textiel-, kleding-, lederindustrie;1974;;;;
726;13-15 Textiel-, kleding-, lederindustrie;1975;;;;
727;13-15 Textiel-, kleding-, lederindustrie;1976;;;;
728;13-15 Textiel-, kleding-, lederindustrie;1977;;;;
729;13-15 Textiel-, kleding-, lederindustrie;1978;;;;
730;13-15 Textiel-, kleding-, lederindustrie;1979;;;;
731;13-15 Textiel-, kleding-, lederindustrie;1980;;;;
732;13-15 Textiel-, kleding-, lederindustrie;1981;;;;
733;13-15 Textiel-, kleding-, lederindustrie;1982;;;;
734;13-15 Textiel-, kleding-, lederindustrie;1983;;;;
735;13-15 Textiel-, kleding-, lederindustrie;1984;;;;
736;13-15 Textiel-, kleding-, lederindustrie;1985;;;;
737;13-15 Textiel-, kleding-, lederindustrie;1986;;;;
738;13-15 Textiel-, kleding-, lederindustrie;1987;;;;
739;13-15 Textiel-, kleding-, lederindustrie;1988;;;;
740;13-15 Textiel-, kleding-, lederindustrie;1989;;;;
741;13-15 Textiel-, kleding-, lederindustrie;1990;;;;
742;13-15 Textiel-, kleding-, lederindustrie;1991;;;;
743;13-15 Textiel-, kleding-, lederindustrie;1992;;;;
744;13-15 Textiel-, kleding-, lederindustrie;1993;;;;
745;13-15 Textiel-, kleding-, lederindustrie;1994;;;;
746;13-15 Textiel-, kleding-, lederindustrie;1995;127.0;122.0;;104.0
747;13-15 Textiel-, kleding-, lederindustrie;1996;123.0;121.0;-0.8;101.5
748;13-15 Textiel-, kleding-, lederindustrie;1997;123.0;121.0;0.0;101.5
749;13-15 Textiel-, kleding-, lederindustrie;1998;148.0;151.0;24.4;98.2
750;13-15 Textiel-, kleding-, lederindustrie;1999;165.0;172.0;14.2;95.9
751;13-15 Textiel-, kleding-, lederindustrie;2000;148.0;154.0;-10.3;95.9
752;13-15 Textiel-, kleding-, lederindustrie;2001;132.0;140.0;-9.5;94.5
753;13-15 Textiel-, kleding-, lederindustrie;2002;119.0;127.0;-9.1;93.7
754;13-15 Textiel-, kleding-, lederindustrie;2003;106.0;115.0;-9.2;91.9
755;13-15 Textiel-, kleding-, lederindustrie;2004;115.0;126.0;9.4;91.2
756;13-15 Textiel-, kleding-, lederindustrie;2005;115.0;124.0;-1.7;92.8
757;13-15 Textiel-, kleding-, lederindustrie;2006;96.0;103.0;-16.5;92.8
758;13-15 Textiel-, kleding-, lederindustrie;2007;123.0;132.0;27.1;93.5
759;13-15 Textiel-, kleding-, lederindustrie;2008;153.0;161.0;22.8;94.8
760;13-15 Textiel-, kleding-, lederindustrie;2009;73.0;75.0;-53.6;97.4
761;13-15 Textiel-, kleding-, lederindustrie;2010;78.0;78.0;4.1;100.0
762;13-15 Textiel-, kleding-, lederindustrie;2011;80.0;81.0;3.8;98.8
763;13-15 Textiel-, kleding-, lederindustrie;2012;81.0;81.0;0.0;100.0
764;13-15 Textiel-, kleding-, lederindustrie;2013;94.0;94.0;16.0;100.0
765;13-15 Textiel-, kleding-, lederindustrie;2014;108.0;108.0;14.9;100.0
766;13-15 Textiel-, kleding-, lederindustrie;2015;110.0;109.0;0.9;100.9
767;13-15 Textiel-, kleding-, lederindustrie;2016;;;;
768;16-18 Hout-, papier-, grafische industr.;1969;;;;
769;16-18 Hout-, papier-, grafische industr.;1970;;;;
770;16-18 Hout-, papier-, grafische industr.;1971;;;;
771;16-18 Hout-, papier-, grafische industr.;1972;;;;
772;16-18 Hout-, papier-, grafische industr.;1973;;;;
773;16-18 Hout-, papier-, grafische industr.;1974;;;;
774;16-18 Hout-, papier-, grafische industr.;1975;;;;
775;16-18 Hout-, papier-, grafische industr.;1976;;;;
776;16-18 Hout-, papier-, grafische industr.;1977;;;;
777;16-18 Hout-, papier-, grafische industr.;1978;;;;
778;16-18 Hout-, papier-, grafische industr.;1979;;;;
779;16-18 Hout-, papier-, grafische industr.;1980;;;;
780;16-18 Hout-, papier-, grafische industr.;1981;;;;
781;16-18 Hout-, papier-, grafische industr.;1982;;;;
782;16-18 Hout-, papier-, grafische industr.;1983;;;;
783;16-18 Hout-, papier-, grafische industr.;1984;;;;
784;16-18 Hout-, papier-, grafische industr.;1985;;;;
785;16-18 Hout-, papier-, grafische industr.;1986;;;;
786;16-18 Hout-, papier-, grafische industr.;1987;;;;
787;16-18 Hout-, papier-, grafische industr.;1988;;;;
788;16-18 Hout-, papier-, grafische industr.;1989;;;;
789;16-18 Hout-, papier-, grafische industr.;1990;;;;
790;16-18 Hout-, papier-, grafische industr.;1991;;;;
791;16-18 Hout-, papier-, grafische industr.;1992;;;;
792;16-18 Hout-, papier-, grafische industr.;1993;;;;
793;16-18 Hout-, papier-, grafische industr.;1994;;;;
794;16-18 Hout-, papier-, grafische industr.;1995;911.0;864.0;;105.5
795;16-18 Hout-, papier-, grafische industr.;1996;953.0;925.0;7.1;103.0
796;16-18 Hout-, papier-, grafische industr.;1997;1030.0;1005.0;8.6;102.5
797;16-18 Hout-, papier-, grafische industr.;1998;1205.0;1179.0;17.4;102.2
798;16-18 Hout-, papier-, grafische industr.;1999;1035.0;1029.0;-12.8;100.6
799;16-18 Hout-, papier-, grafische industr.;2000;970.0;949.0;-7.7;102.2
800;16-18 Hout-, papier-, grafische industr.;2001;943.0;920.0;-3.1;102.5
801;16-18 Hout-, papier-, grafische industr.;2002;909.0;894.0;-2.8;101.6
802;16-18 Hout-, papier-, grafische industr.;2003;639.0;649.0;-27.4;98.4
803;16-18 Hout-, papier-, grafische industr.;2004;770.0;782.0;20.3;98.5
804;16-18 Hout-, papier-, grafische industr.;2005;858.0;875.0;11.9;98.1
805;16-18 Hout-, papier-, grafische industr.;2006;682.0;699.0;-20.2;97.6
806;16-18 Hout-, papier-, grafische industr.;2007;746.0;760.0;8.8;98.2
807;16-18 Hout-, papier-, grafische industr.;2008;727.0;725.0;-4.6;100.2
808;16-18 Hout-, papier-, grafische industr.;2009;539.0;538.0;-25.9;100.2
809;16-18 Hout-, papier-, grafische industr.;2010;437.0;437.0;-18.7;100.0
810;16-18 Hout-, papier-, grafische industr.;2011;519.0;520.0;19.0;99.8
811;16-18 Hout-, papier-, grafische industr.;2012;494.0;493.0;-5.2;100.2
812;16-18 Hout-, papier-, grafische industr.;2013;509.0;506.0;2.6;100.6
813;16-18 Hout-, papier-, grafische industr.;2014;499.0;497.0;-1.8;100.4
814;16-18 Hout-, papier-, grafische industr.;2015;510.0;502.0;1.0;101.6
815;16-18 Hout-, papier-, grafische industr.;2016;;;;
816;16 Houtindustrie;1969;;;;
817;16 Houtindustrie;1970;;;;
818;16 Houtindustrie;1971;;;;
819;16 Houtindustrie;1972;;;;
820;16 Houtindustrie;1973;;;;
821;16 Houtindustrie;1974;;;;
822;16 Houtindustrie;1975;;;;
823;16 Houtindustrie;1976;;;;
824;16 Houtindustrie;1977;;;;
825;16 Houtindustrie;1978;;;;
826;16 Houtindustrie;1979;;;;
827;16 Houtindustrie;1980;;;;
828;16 Houtindustrie;1981;;;;
829;16 Houtindustrie;1982;;;;
830;16 Houtindustrie;1983;;;;
831;16 Houtindustrie;1984;;;;
832;16 Houtindustrie;1985;;;;
833;16 Houtindustrie;1986;;;;
834;16 Houtindustrie;1987;;;;
835;16 Houtindustrie;1988;;;;
836;16 Houtindustrie;1989;;;;
837;16 Houtindustrie;1990;;;;
838;16 Houtindustrie;1991;;;;
839;16 Houtindustrie;1992;;;;
840;16 Houtindustrie;1993;;;;
841;16 Houtindustrie;1994;;;;
842;16 Houtindustrie;1995;78.0;79.0;;98.6
843;16 Houtindustrie;1996;89.0;91.0;15.4;97.5
844;16 Houtindustrie;1997;97.0;102.0;11.2;95.5
845;16 Houtindustrie;1998;119.0;125.0;22.7;95.5
846;16 Houtindustrie;1999;124.0;133.0;6.7;93.3
847;16 Houtindustrie;2000;91.0;98.0;-26.6;93.3
848;16 Houtindustrie;2001;118.0;126.0;29.7;93.3
849;16 Houtindustrie;2002;92.0;100.0;-21.2;92.3
850;16 Houtindustrie;2003;77.0;83.0;-16.3;92.3
851;16 Houtindustrie;2004;79.0;86.0;2.6;92.3
852;16 Houtindustrie;2005;107.0;116.0;35.4;92.3
853;16 Houtindustrie;2006;97.0;105.0;-9.3;92.3
854;16 Houtindustrie;2007;161.0;173.0;64.9;92.9
855;16 Houtindustrie;2008;121.0;129.0;-25.5;93.6
856;16 Houtindustrie;2009;85.0;89.0;-31.4;95.9
857;16 Houtindustrie;2010;73.0;73.0;-17.6;100.0
858;16 Houtindustrie;2011;87.0;88.0;20.5;98.9
859;16 Houtindustrie;2012;74.0;75.0;-14.9;98.9
860;16 Houtindustrie;2013;78.0;79.0;5.4;98.9
861;16 Houtindustrie;2014;74.0;75.0;-5.1;98.9
862;16 Houtindustrie;2015;78.0;79.0;5.4;98.9
863;16 Houtindustrie;2016;;;;
864;17 Papierindustrie;1969;;;;
865;17 Papierindustrie;1970;;;;
866;17 Papierindustrie;1971;;;;
867;17 Papierindustrie;1972;;;;
868;17 Papierindustrie;1973;;;;
869;17 Papierindustrie;1974;;;;
870;17 Papierindustrie;1975;;;;
871;17 Papierindustrie;1976;;;;
872;17 Papierindustrie;1977;;;;
873;17 Papierindustrie;1978;;;;
874;17 Papierindustrie;1979;;;;
875;17 Papierindustrie;1980;;;;
876;17 Papierindustrie;1981;;;;
877;17 Papierindustrie;1982;;;;
878;17 Papierindustrie;1983;;;;
879;17 Papierindustrie;1984;;;;
