ID;Geslacht;Niveau;Leerweg;Sectorkamer;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;InstromersMbo_1
170;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;K Financiële dienstverlening;2020/'21;30
171;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;K Financiële dienstverlening;2021/'22;40
172;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;K Financiële dienstverlening;2022/'23;20
173;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;K Financiële dienstverlening;2023/'24;20
174;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;L Verhuur en handel van onroerend goed;2018/'19;30
175;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;L Verhuur en handel van onroerend goed;2019/'20;30
176;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;L Verhuur en handel van onroerend goed;2020/'21;10
177;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;L Verhuur en handel van onroerend goed;2021/'22;20
178;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;L Verhuur en handel van onroerend goed;2022/'23;20
179;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;L Verhuur en handel van onroerend goed;2023/'24;20
180;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;M-N Zakelijke dienstverlening;2018/'19;3090
181;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;M-N Zakelijke dienstverlening;2019/'20;3130
182;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;M-N Zakelijke dienstverlening;2020/'21;3300
183;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;M-N Zakelijke dienstverlening;2021/'22;2620
184;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;M-N Zakelijke dienstverlening;2022/'23;2620
185;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;M-N Zakelijke dienstverlening;2023/'24;2770
186;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;O-Q Overheid en zorg;2018/'19;1840
187;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;O-Q Overheid en zorg;2019/'20;1950
188;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;O-Q Overheid en zorg;2020/'21;2010
189;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;O-Q Overheid en zorg;2021/'22;2260
190;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;O-Q Overheid en zorg;2022/'23;2240
191;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;O-Q Overheid en zorg;2023/'24;2180
192;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;R-U Cultuur, recreatie, overige diensten;2018/'19;460
193;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;R-U Cultuur, recreatie, overige diensten;2019/'20;460
194;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;R-U Cultuur, recreatie, overige diensten;2020/'21;550
195;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;R-U Cultuur, recreatie, overige diensten;2021/'22;470
196;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;R-U Cultuur, recreatie, overige diensten;2022/'23;440
197;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70500;R-U Cultuur, recreatie, overige diensten;2023/'24;560
198;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A-U Alle economische activiteiten;2018/'19;6930
199;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A-U Alle economische activiteiten;2019/'20;7000
200;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A-U Alle economische activiteiten;2020/'21;6260
201;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A-U Alle economische activiteiten;2021/'22;6400
202;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A-U Alle economische activiteiten;2022/'23;6190
203;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A-U Alle economische activiteiten;2023/'24;5790
204;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A Landbouw, bosbouw en visserij;2018/'19;40
205;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A Landbouw, bosbouw en visserij;2019/'20;40
206;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A Landbouw, bosbouw en visserij;2020/'21;40
207;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A Landbouw, bosbouw en visserij;2021/'22;50
208;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A Landbouw, bosbouw en visserij;2022/'23;40
209;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;A Landbouw, bosbouw en visserij;2023/'24;40
210;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;B-E Nijverheid (geen bouw) en energie;2018/'19;560
211;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;B-E Nijverheid (geen bouw) en energie;2019/'20;640
212;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;B-E Nijverheid (geen bouw) en energie;2020/'21;470
213;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;B-E Nijverheid (geen bouw) en energie;2021/'22;500
214;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;B-E Nijverheid (geen bouw) en energie;2022/'23;470
215;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;B-E Nijverheid (geen bouw) en energie;2023/'24;460
216;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;F Bouwnijverheid;2018/'19;310
217;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;F Bouwnijverheid;2019/'20;340
218;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;F Bouwnijverheid;2020/'21;290
219;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;F Bouwnijverheid;2021/'22;280
220;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;F Bouwnijverheid;2022/'23;310
221;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;F Bouwnijverheid;2023/'24;300
222;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;G-I Handel, vervoer en horeca;2018/'19;2010
223;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;G-I Handel, vervoer en horeca;2019/'20;2060
224;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;G-I Handel, vervoer en horeca;2020/'21;1930
225;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;G-I Handel, vervoer en horeca;2021/'22;1940
226;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;G-I Handel, vervoer en horeca;2022/'23;1790
227;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;G-I Handel, vervoer en horeca;2023/'24;1790
228;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;J Informatie en communicatie;2018/'19;40
229;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;J Informatie en communicatie;2019/'20;40
230;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;J Informatie en communicatie;2020/'21;40
231;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;J Informatie en communicatie;2021/'22;40
232;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;J Informatie en communicatie;2022/'23;40
233;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;J Informatie en communicatie;2023/'24;50
234;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;K Financiële dienstverlening;2018/'19;20
235;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;K Financiële dienstverlening;2019/'20;20
236;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;K Financiële dienstverlening;2020/'21;20
237;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;K Financiële dienstverlening;2021/'22;20
238;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;K Financiële dienstverlening;2022/'23;10
239;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;K Financiële dienstverlening;2023/'24;10
240;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;L Verhuur en handel van onroerend goed;2018/'19;10
241;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;L Verhuur en handel van onroerend goed;2019/'20;10
242;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;L Verhuur en handel van onroerend goed;2020/'21;10
243;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;L Verhuur en handel van onroerend goed;2021/'22;10
244;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;L Verhuur en handel van onroerend goed;2022/'23;10
245;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;L Verhuur en handel van onroerend goed;2023/'24;10
246;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;M-N Zakelijke dienstverlening;2018/'19;1530
247;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;M-N Zakelijke dienstverlening;2019/'20;1530
248;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;M-N Zakelijke dienstverlening;2020/'21;1320
249;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;M-N Zakelijke dienstverlening;2021/'22;1240
250;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;M-N Zakelijke dienstverlening;2022/'23;1260
251;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;M-N Zakelijke dienstverlening;2023/'24;1110
252;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;O-Q Overheid en zorg;2018/'19;2190
253;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;O-Q Overheid en zorg;2019/'20;2090
254;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;O-Q Overheid en zorg;2020/'21;1920
255;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;O-Q Overheid en zorg;2021/'22;2050
256;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;O-Q Overheid en zorg;2022/'23;2020
257;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;O-Q Overheid en zorg;2023/'24;1770
258;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;R-U Cultuur, recreatie, overige diensten;2018/'19;210
259;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;R-U Cultuur, recreatie, overige diensten;2019/'20;220
260;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;R-U Cultuur, recreatie, overige diensten;2020/'21;210
261;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;R-U Cultuur, recreatie, overige diensten;2021/'22;240
262;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;R-U Cultuur, recreatie, overige diensten;2022/'23;210
263;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70600;R-U Cultuur, recreatie, overige diensten;2023/'24;240
264;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A-U Alle economische activiteiten;2018/'19;3720
265;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A-U Alle economische activiteiten;2019/'20;4160
266;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A-U Alle economische activiteiten;2020/'21;3570
267;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A-U Alle economische activiteiten;2021/'22;4000
268;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A-U Alle economische activiteiten;2022/'23;4360
269;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A-U Alle economische activiteiten;2023/'24;3950
270;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A Landbouw, bosbouw en visserij;2018/'19;10
271;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A Landbouw, bosbouw en visserij;2019/'20;20
272;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A Landbouw, bosbouw en visserij;2020/'21;20
273;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A Landbouw, bosbouw en visserij;2021/'22;20
274;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A Landbouw, bosbouw en visserij;2022/'23;30
275;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;A Landbouw, bosbouw en visserij;2023/'24;30
276;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;B-E Nijverheid (geen bouw) en energie;2018/'19;410
277;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;B-E Nijverheid (geen bouw) en energie;2019/'20;480
278;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;B-E Nijverheid (geen bouw) en energie;2020/'21;340
279;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;B-E Nijverheid (geen bouw) en energie;2021/'22;410
280;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;B-E Nijverheid (geen bouw) en energie;2022/'23;450
281;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;B-E Nijverheid (geen bouw) en energie;2023/'24;470
282;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;F Bouwnijverheid;2018/'19;190
283;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;F Bouwnijverheid;2019/'20;220
284;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;F Bouwnijverheid;2020/'21;190
285;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;F Bouwnijverheid;2021/'22;220
286;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;F Bouwnijverheid;2022/'23;250
287;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;F Bouwnijverheid;2023/'24;250
288;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;G-I Handel, vervoer en horeca;2018/'19;750
289;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;G-I Handel, vervoer en horeca;2019/'20;930
290;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;G-I Handel, vervoer en horeca;2020/'21;900
291;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;G-I Handel, vervoer en horeca;2021/'22;950
292;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;G-I Handel, vervoer en horeca;2022/'23;990
293;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;G-I Handel, vervoer en horeca;2023/'24;920
294;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;J Informatie en communicatie;2018/'19;10
295;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;J Informatie en communicatie;2019/'20;40
296;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;J Informatie en communicatie;2020/'21;20
297;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;J Informatie en communicatie;2021/'22;40
298;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;J Informatie en communicatie;2022/'23;40
299;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;J Informatie en communicatie;2023/'24;30
300;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;K Financiële dienstverlening;2018/'19;10
301;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;K Financiële dienstverlening;2019/'20;10
302;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;70700;K Financiële dienstverlening;2020/'21;10
