ID;Geslacht;Leeftijd;Herkomstgroepering;Huishouden;Perioden;TotaleBevolking_1;AlleenArbeidTotaal_2;AlleenWerknemer_3;AlleenZelfstandige_4;WerknemerEnZelfstandige_5;AlleenUitkeringTotaal_6;AlleenAOUitkering_7;AlleenWWUitkering_8;AlleenWWEnAOUitkering_9;AlleenBijstandsuitkering_10;AlleenBijstandsEnAOUitkeringen_11;OverigeUitkeringsontvangers_12;AlleenArbeidEnUitkeringTotaal_13;WerknemerMetAlleenUitkeringTotaal_14;WerknemerMetAlleenEenAOUitkering_15;WerknemerMetAlleenEenWWUitkering_16;WerknemerMetAlleenBijstandsuitkering_17;OverigeWerknemersMetAlleenUitkering_18;ZelfstandigeMetAlleenEenUitkering_19;WerknemerEnZelfstMetAlleenUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;WerknemerMetAlleenPensioen_23;ZelfstandigeMetAlleenPensioen_24;WerknemerEnZelfstMetAlleenPensioen_25;AlleenUitkeringEnPensioenTotaal_26;PensioenMetAlleenAOUitkering_27;PensioenMetAlleenWWUitkering_28;PensioenMetAlleenBijstandsuitkering_29;OverigPensioenMetAlleenUitkering_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
69;Totaal mannen en vrouwen;0;2;Totaal huishoudens;2008, vrijdag 26 september;3274.6;1314.1;1188.3;98.6;27.3;316.9;90.2;18.1;1.3;153.9;2.6;;81.1;72.8;18.1;6.8;14.3;33.6;7.1;1.2;276.5;28.0;20.9;6.5;0.6;;12.4;1.7;33.4;;3.3;1202.5;178.1;655.9;368.5
70;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;1999, vrijdag 24 september;2731.1;995.6;911.5;64.5;19.6;328.1;83.2;16.7;2.2;173.6;3.8;48.7;96.1;88.3;23.8;7.9;20.7;35.9;6.4;1.4;191.9;10.6;7.0;3.3;0.2;31.2;8.7;2.9;14.3;5.3;1.6;1076.1;169.8;565.6;340.7
71;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2000, vrijdag 29 september;2823.0;1060.6;970.4;69.0;21.3;320.3;86.5;14.4;2.1;165.2;4.0;48.2;91.0;83.1;25.4;6.2;19.0;32.6;6.5;1.4;199.6;12.0;8.1;3.6;0.3;33.6;9.2;2.8;16.2;5.4;1.7;1104.0;177.9;575.5;350.6
72;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2001, vrijdag 28 september;2922.0;1109.4;1013.3;74.2;21.9;320.2;88.9;14.0;2.2;161.7;4.2;49.2;88.6;80.2;27.2;5.0;16.3;31.7;6.8;1.6;207.4;13.9;9.8;3.8;0.3;36.0;9.7;2.7;18.2;5.4;2.0;1144.5;183.5;593.4;367.7
73;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2002, vrijdag 27 september;2999.5;1127.4;1030.0;76.0;21.4;329.4;89.8;19.2;2.5;163.2;4.4;50.2;86.2;78.4;28.0;6.8;16.0;27.6;6.5;1.3;216.3;15.7;11.4;3.9;0.4;37.8;10.4;2.3;20.0;5.1;2.3;1184.5;186.9;614.1;383.5
74;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2003, vrijdag 26 september;3053.6;1119.6;1021.3;77.1;21.1;357.0;90.3;32.4;3.3;175.3;4.6;51.2;83.5;75.1;25.7;8.9;14.3;26.1;7.1;1.2;223.3;18.0;13.4;4.2;0.4;41.4;10.7;2.4;22.3;6.0;2.6;1208.2;187.9;635.5;384.8
75;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2004, vrijdag 24 september;3088.0;1103.7;1007.5;77.1;19.1;370.4;89.7;40.0;3.9;181.0;4.5;51.4;81.2;73.0;23.7;10.7;13.8;24.8;7.1;1.1;233.4;18.0;13.5;4.2;0.3;44.1;11.0;2.4;24.1;6.6;2.6;1234.7;186.1;651.6;396.9
76;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2005, vrijdag 30 september;3113.1;1119.5;1020.8;78.1;20.6;365.1;81.9;37.6;3.2;180.6;4.1;57.7;80.9;72.4;19.9;11.5;14.6;26.3;7.4;1.2;242.7;20.8;15.8;4.7;0.4;46.9;11.5;2.4;26.4;6.7;3.0;1234.1;183.5;658.3;392.3
77;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2006, vrijdag 29 september;3135.9;1164.0;1056.4;83.6;24.0;347.5;80.8;28.2;2.5;174.1;3.0;58.9;92.8;83.6;17.8;10.1;16.2;39.6;7.7;1.5;;;;;;;;;;;;1219.0;180.5;660.7;377.8
78;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2007, vrijdag 28 september;3175.1;1251.0;1132.3;92.8;25.9;309.2;78.4;21.0;1.8;153.4;2.6;;87.0;78.7;19.2;7.5;14.7;37.3;7.1;1.3;260.4;;;5.9;;;11.8;2.1;30.2;;;1190.1;178.4;652.1;359.7
79;Totaal mannen en vrouwen;0;2;Particuliere huishoudens;2008, vrijdag 26 september;3241.4;1311.7;1186.0;98.5;27.3;307.2;84.6;18.0;1.3;150.5;2.6;;80.4;72.2;17.7;6.8;14.1;33.5;7.1;1.2;265.6;28.0;20.9;6.5;0.6;;12.3;1.7;33.3;;3.3;1193.3;177.7;652.0;363.6
80;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;1999, vrijdag 24 september;27.4;1.3;1.2;0.0;0.0;6.7;4.9;0.0;0.0;1.5;0.0;0.3;0.6;0.5;0.4;0.0;0.1;0.1;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;7.6;0.3;3.4;3.9
81;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2000, vrijdag 29 september;27.4;1.5;1.4;0.0;0.0;6.4;4.5;0.0;0.0;1.6;0.0;0.2;0.5;0.5;0.4;0.0;0.1;0.1;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;7.7;0.4;3.4;4.0
82;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2001, vrijdag 28 september;27.2;1.6;1.6;0.0;0.0;6.3;4.4;0.0;0.0;1.6;0.0;0.2;0.5;0.5;0.4;0.0;0.1;0.1;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;7.9;0.4;3.4;4.1
83;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2002, vrijdag 27 september;28.9;1.7;1.7;0.0;0.0;6.8;4.5;0.0;0.0;2.0;0.0;0.3;0.6;0.5;0.4;0.0;0.1;0.1;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;9.0;0.5;3.9;4.6
84;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2003, vrijdag 26 september;30.1;1.9;1.9;0.0;0.0;7.3;4.7;0.1;0.0;2.2;0.0;0.3;0.5;0.5;0.4;0.0;0.1;0.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;9.5;0.5;4.1;5.0
85;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2004, vrijdag 24 september;30.1;1.6;1.6;0.0;0.0;7.7;4.8;0.1;0.0;2.4;0.0;0.3;0.5;0.5;0.4;0.0;0.1;0.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;9.5;0.5;3.8;5.2
86;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2005, vrijdag 30 september;29.5;1.5;1.5;0.0;0.0;7.6;4.8;0.1;0.0;2.4;0.0;0.4;0.5;0.4;0.3;0.0;0.1;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.1;0.1;0.0;8.9;0.4;3.9;4.6
87;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2006, vrijdag 29 september;30.4;1.6;1.6;0.0;0.0;8.2;5.0;0.0;0.0;2.6;0.0;0.4;0.5;0.5;0.4;0.0;0.1;0.1;0.0;0.0;;;;;;;;;;;;8.7;0.4;3.7;4.7
88;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2007, vrijdag 28 september;33.2;2.1;2.0;0.1;0.0;9.0;5.4;0.0;0.0;3.0;0.0;;0.7;0.7;0.4;0.0;0.1;0.2;0.0;0.0;10.9;;;0.0;;;0.1;0.0;0.1;;;10.2;0.4;4.1;5.8
89;Totaal mannen en vrouwen;0;2;Institutionele huishoudens;2008, vrijdag 26 september;33.2;2.4;2.3;0.1;0.0;9.7;5.6;0.0;0.0;3.4;0.0;;0.7;0.7;0.4;0.0;0.1;0.2;0.0;0.0;10.9;0.0;0.0;0.0;0.0;;0.1;0.0;0.1;;0.0;9.2;0.4;3.9;4.9
90;Totaal mannen en vrouwen;0;3;Totaal huishoudens;1999, vrijdag 24 september;1421.8;549.2;502.8;36.3;10.1;253.8;56.4;11.7;1.5;149.8;3.1;31.3;62.2;58.1;12.9;5.5;17.3;22.4;3.3;0.7;110.1;4.8;3.4;1.3;0.1;23.3;4.8;1.6;13.9;3.0;0.8;417.8;12.4;145.2;260.1
91;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2000, vrijdag 29 september;1477.6;593.1;542.5;39.5;11.1;248.8;59.3;10.2;1.5;143.3;3.2;31.2;58.4;54.2;14.0;4.4;15.9;19.9;3.5;0.7;112.6;5.4;3.9;1.4;0.1;25.5;5.2;1.6;15.8;2.9;0.8;432.9;13.3;149.1;270.5
92;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2001, vrijdag 28 september;1540.0;625.8;570.5;43.6;11.7;249.6;61.5;10.1;1.6;140.9;3.3;32.1;55.6;51.0;15.1;3.5;13.6;18.8;3.8;0.8;114.8;6.3;4.7;1.5;0.1;27.8;5.5;1.5;17.7;3.1;1.0;459.1;13.6;156.2;289.3
93;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2002, vrijdag 27 september;1584.4;637.6;581.1;45.0;11.4;257.0;62.6;13.6;1.9;142.5;3.6;32.8;54.1;49.7;15.8;4.7;13.3;15.9;3.6;0.7;118.5;7.3;5.6;1.6;0.1;29.6;6.0;1.3;19.6;2.7;1.1;479.2;12.6;162.1;304.5
94;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2003, vrijdag 26 september;1607.3;631.6;574.2;46.1;11.3;277.5;63.1;22.9;2.5;152.0;3.7;33.3;51.7;47.0;14.5;6.2;11.8;14.5;4.1;0.6;121.2;8.4;6.6;1.7;0.2;32.9;6.3;1.3;21.9;3.4;1.3;482.7;11.6;164.2;306.9
95;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2004, vrijdag 24 september;1611.8;617.3;560.9;46.1;10.2;286.6;62.6;28.4;2.8;156.0;3.6;33.1;50.1;45.5;13.4;7.4;11.3;13.4;4.0;0.5;125.6;8.4;6.6;1.7;0.1;35.3;6.5;1.4;23.7;3.7;1.3;487.4;10.6;161.7;315.1
96;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2005, vrijdag 30 september;1605.2;622.3;564.5;46.8;10.9;282.2;56.9;26.7;2.4;155.2;3.3;37.6;50.0;45.2;11.0;8.2;11.8;14.2;4.3;0.6;130.6;9.9;7.8;1.9;0.2;38.0;7.0;1.4;25.9;3.8;1.5;470.8;8.4;152.3;310.1
97;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2006, vrijdag 29 september;1603.0;646.6;583.1;50.7;12.8;270.7;56.0;20.1;1.8;152.0;2.4;38.4;57.4;52.1;9.6;7.2;13.3;22.0;4.5;0.8;;;;;;;;;;;;453.9;8.6;145.9;299.5
98;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2007, vrijdag 28 september;1618.1;696.8;625.9;56.9;14.1;241.7;53.6;15.0;1.3;134.9;2.1;;55.4;50.4;10.6;5.5;12.4;21.9;4.2;0.8;138.9;;;2.5;;;7.3;1.2;29.6;;;430.3;9.0;136.5;284.8
99;Totaal mannen en vrouwen;0;3;Totaal huishoudens;2008, vrijdag 26 september;1655.1;736.4;660.9;60.6;14.8;240.9;57.9;12.8;1.0;133.7;2.1;;50.9;46.0;9.4;5.0;12.2;19.4;4.2;0.7;140.8;13.9;10.9;2.8;0.2;;7.7;1.0;32.7;;1.7;426.6;9.9;131.1;285.6
100;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;1999, vrijdag 24 september;1405.7;548.5;502.1;36.3;10.1;250.9;54.7;11.7;1.5;148.7;3.0;31.2;62.0;57.9;12.8;5.5;17.3;22.4;3.3;0.7;102.7;4.7;3.4;1.3;0.1;23.0;4.8;1.6;13.8;2.9;0.8;413.1;12.4;143.9;256.9
101;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2000, vrijdag 29 september;1461.5;592.3;541.7;39.5;11.1;245.9;57.8;10.2;1.5;142.1;3.2;31.1;58.2;53.9;13.9;4.4;15.9;19.8;3.5;0.7;105.4;5.4;3.9;1.4;0.1;25.4;5.2;1.6;15.7;2.9;0.8;428.2;13.2;147.7;267.2
102;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2001, vrijdag 28 september;1524.0;624.8;569.5;43.6;11.7;246.7;60.0;10.1;1.6;139.6;3.3;32.0;55.4;50.8;15.0;3.5;13.6;18.7;3.8;0.8;108.0;6.3;4.7;1.5;0.1;27.6;5.5;1.5;17.6;3.0;1.0;454.1;13.6;154.8;285.8
103;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2002, vrijdag 27 september;1567.1;636.5;580.1;45.0;11.4;253.7;61.0;13.6;1.9;140.9;3.5;32.6;53.8;49.5;15.7;4.7;13.3;15.8;3.6;0.7;111.8;7.3;5.6;1.6;0.1;29.4;6.0;1.3;19.5;2.7;1.1;473.4;12.6;160.2;300.7
104;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2003, vrijdag 26 september;1589.1;630.4;573.0;46.1;11.3;273.9;61.4;22.9;2.5;150.3;3.7;33.2;51.5;46.8;14.4;6.2;11.8;14.5;4.1;0.6;114.7;8.4;6.6;1.7;0.2;32.7;6.2;1.3;21.7;3.3;1.3;476.4;11.5;162.2;302.6
105;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2004, vrijdag 24 september;1594.0;616.2;559.9;46.1;10.2;282.8;60.9;28.3;2.8;154.2;3.6;32.9;49.8;45.3;13.3;7.4;11.2;13.4;4.0;0.5;119.1;8.4;6.6;1.7;0.1;35.0;6.4;1.4;23.5;3.7;1.2;481.3;10.5;160.1;310.7
106;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2005, vrijdag 30 september;1588.2;621.3;563.6;46.8;10.9;278.4;55.2;26.7;2.4;153.4;3.3;37.5;49.8;45.0;10.9;8.1;11.8;14.2;4.3;0.6;124.2;9.9;7.8;1.9;0.2;37.8;7.0;1.4;25.8;3.7;1.5;465.3;8.4;150.7;306.2
107;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2006, vrijdag 29 september;1585.8;645.6;582.2;50.7;12.8;266.5;54.2;20.1;1.8;149.9;2.4;38.2;57.2;51.9;9.5;7.2;13.3;21.9;4.5;0.8;;;;;;;;;;;;448.8;8.6;144.5;295.8
108;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2007, vrijdag 28 september;1599.1;695.5;624.6;56.9;14.1;237.1;51.7;14.9;1.3;132.5;2.1;;55.1;50.1;10.5;5.4;12.3;21.8;4.2;0.7;132.5;;;2.5;;;7.2;1.2;29.5;;;424.1;9.0;134.9;280.2
109;Totaal mannen en vrouwen;0;3;Particuliere huishoudens;2008, vrijdag 26 september;1636.6;734.9;659.5;60.6;14.8;235.8;55.9;12.8;1.0;131.0;2.0;;50.6;45.7;9.3;5.0;12.1;19.3;4.2;0.7;134.4;13.9;10.9;2.8;0.2;;7.7;1.0;32.6;;1.7;421.5;9.8;129.7;282.0
110;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;1999, vrijdag 24 september;16.1;0.7;0.7;0.0;0.0;3.0;1.7;0.0;0.0;1.1;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;7.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;4.6;0.0;1.3;3.3
111;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2000, vrijdag 29 september;16.1;0.9;0.8;0.0;0.0;2.9;1.5;0.0;0.0;1.3;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;7.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;4.8;0.1;1.4;3.3
112;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2001, vrijdag 28 september;16.1;1.0;1.0;0.0;0.0;2.9;1.5;0.0;0.0;1.3;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;5.0;0.1;1.5;3.4
113;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2002, vrijdag 27 september;17.4;1.1;1.1;0.0;0.0;3.3;1.5;0.0;0.0;1.5;0.0;0.1;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;6.7;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;5.9;0.1;1.9;3.9
114;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2003, vrijdag 26 september;18.2;1.3;1.2;0.0;0.0;3.6;1.7;0.0;0.0;1.7;0.0;0.2;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;6.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;6.3;0.1;2.0;4.3
115;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2004, vrijdag 24 september;17.8;1.0;1.0;0.0;0.0;3.8;1.7;0.1;0.0;1.8;0.0;0.2;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;6.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;6.1;0.0;1.6;4.5
116;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2005, vrijdag 30 september;17.0;0.9;0.9;0.0;0.0;3.8;1.7;0.0;0.0;1.8;0.0;0.2;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;6.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;5.4;0.0;1.6;3.8
117;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2006, vrijdag 29 september;17.2;1.0;1.0;0.0;0.0;4.1;1.8;0.0;0.0;2.0;0.0;0.2;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;;;;;;;;;;;;5.1;0.0;1.4;3.7
118;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2007, vrijdag 28 september;19.1;1.3;1.3;0.0;0.0;4.6;2.0;0.0;0.0;2.4;0.0;;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;6.4;;;0.0;;;0.0;0.0;0.1;;;6.2;0.0;1.6;4.6
119;Totaal mannen en vrouwen;0;3;Institutionele huishoudens;2008, vrijdag 26 september;18.5;1.4;1.4;0.0;0.0;5.1;2.1;0.0;0.0;2.7;0.0;;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;6.4;0.0;0.0;0.0;0.0;;0.0;0.0;0.1;;0.0;5.1;0.0;1.4;3.6
120;Totaal mannen en vrouwen;0;4;Totaal huishoudens;1999, vrijdag 24 september;1336.6;447.7;410.0;28.3;9.4;80.9;31.6;5.0;0.6;25.3;0.8;17.6;34.4;30.8;11.4;2.4;3.5;13.5;3.0;0.6;92.8;5.9;3.7;2.1;0.1;8.2;3.9;1.3;0.5;2.5;0.8;665.9;157.7;423.8;84.4
121;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2000, vrijdag 29 september;1372.7;468.9;429.3;29.5;10.2;78.0;31.7;4.2;0.5;23.4;0.8;17.2;33.2;29.5;11.8;1.8;3.1;12.8;3.0;0.7;98.0;6.6;4.2;2.2;0.2;8.4;4.0;1.3;0.5;2.5;0.9;678.8;165.0;429.8;84.0
122;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2001, vrijdag 28 september;1409.1;485.3;444.4;30.7;10.2;77.0;31.9;4.0;0.5;22.5;0.8;17.3;33.4;29.7;12.4;1.5;2.8;13.0;3.0;0.8;103.1;7.6;5.1;2.3;0.2;8.4;4.2;1.2;0.5;2.4;1.0;693.3;170.3;440.5;82.5
123;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2002, vrijdag 27 september;1443.9;491.6;450.5;31.0;10.0;79.3;31.8;5.6;0.6;22.8;0.8;17.7;32.7;29.2;12.6;2.1;2.7;11.8;2.9;0.6;108.2;8.4;5.8;2.4;0.2;8.4;4.4;1.0;0.6;2.4;1.1;714.2;174.7;455.9;83.5
124;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2003, vrijdag 26 september;1476.4;489.8;448.9;31.1;9.9;86.9;32.0;9.6;0.8;25.5;0.9;18.1;32.3;28.6;11.6;2.8;2.5;11.7;3.1;0.6;112.6;9.7;6.8;2.6;0.3;8.8;4.5;1.0;0.6;2.7;1.3;735.0;176.8;475.4;82.9
125;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2004, vrijdag 24 september;1506.3;488.0;448.1;31.0;8.8;91.5;31.9;11.7;1.0;27.4;0.9;18.7;31.6;28.1;10.7;3.3;2.6;11.4;3.1;0.5;118.3;9.6;6.9;2.5;0.2;9.2;4.6;1.1;0.6;3.0;1.4;756.7;176.0;493.7;87.0
126;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2005, vrijdag 30 september;1537.4;498.7;457.8;31.3;9.6;90.6;29.9;10.9;0.9;27.8;0.8;20.4;31.3;27.6;9.2;3.4;2.8;12.2;3.1;0.6;122.7;11.0;8.0;2.7;0.3;9.2;4.6;1.0;0.6;3.1;1.5;772.3;175.5;509.9;86.8
127;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2006, vrijdag 29 september;1563.3;519.1;474.9;32.9;11.3;85.0;29.8;8.1;0.7;24.8;0.6;20.9;35.9;32.0;8.5;2.8;2.9;17.7;3.2;0.7;;;;;;;;;;;;773.8;172.2;518.5;83.1
128;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2007, vrijdag 28 september;1590.3;556.3;508.4;36.0;11.9;76.4;30.2;6.1;0.5;21.5;0.6;;32.4;29.0;8.9;2.0;2.4;15.6;2.8;0.5;132.3;;;3.4;;;4.6;0.9;0.7;;;770.1;169.8;519.7;80.6
129;Totaal mannen en vrouwen;0;4;Totaal huishoudens;2008, vrijdag 26 september;1619.5;577.7;527.3;37.9;12.5;75.9;32.3;5.2;0.4;20.2;0.5;;30.2;26.8;8.7;1.9;2.1;14.2;2.9;0.5;135.7;14.1;10.1;3.7;0.3;;4.7;0.7;0.7;;1.6;775.9;168.3;524.8;82.8
130;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;1999, vrijdag 24 september;1325.4;447.1;409.4;28.3;9.4;77.2;28.4;4.9;0.6;24.9;0.8;17.5;34.1;30.4;11.1;2.4;3.5;13.5;3.0;0.6;89.2;5.9;3.7;2.1;0.1;8.1;3.9;1.3;0.5;2.4;0.8;663.0;157.5;421.7;83.8
131;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2000, vrijdag 29 september;1361.5;468.3;428.6;29.5;10.2;74.4;28.7;4.2;0.5;23.1;0.8;17.1;32.9;29.2;11.5;1.8;3.1;12.8;3.0;0.7;94.2;6.6;4.2;2.2;0.2;8.3;4.0;1.3;0.5;2.5;0.9;675.9;164.7;427.8;83.4
132;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2001, vrijdag 28 september;1398.1;484.6;443.8;30.7;10.2;73.5;28.9;4.0;0.5;22.1;0.8;17.2;33.2;29.4;12.2;1.5;2.7;13.0;3.0;0.8;99.4;7.6;5.1;2.3;0.2;8.4;4.2;1.2;0.5;2.4;1.0;690.4;170.0;438.6;81.8
133;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2002, vrijdag 27 september;1432.4;490.9;449.9;31.0;10.0;75.7;28.8;5.6;0.6;22.3;0.8;17.6;32.4;28.9;12.4;2.1;2.7;11.8;2.9;0.6;104.4;8.4;5.8;2.4;0.2;8.4;4.4;1.0;0.5;2.4;1.1;711.1;174.3;453.9;82.8
134;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2003, vrijdag 26 september;1464.5;489.2;448.3;31.0;9.8;83.2;28.9;9.6;0.8;25.0;0.8;18.0;32.0;28.3;11.4;2.8;2.5;11.7;3.1;0.6;108.6;9.6;6.8;2.6;0.3;8.7;4.4;1.0;0.6;2.7;1.3;731.8;176.4;473.3;82.2
135;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2004, vrijdag 24 september;1494.0;487.4;447.6;31.0;8.8;87.6;28.8;11.7;1.0;26.8;0.8;18.5;31.3;27.8;10.4;3.3;2.6;11.4;3.1;0.5;114.2;9.6;6.9;2.5;0.2;9.1;4.5;1.1;0.6;2.9;1.4;753.4;175.6;491.5;86.3
136;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2005, vrijdag 30 september;1524.9;498.2;457.3;31.3;9.6;86.8;26.8;10.9;0.9;27.2;0.8;20.3;31.1;27.4;9.0;3.4;2.8;12.2;3.1;0.6;118.5;11.0;8.0;2.7;0.3;9.1;4.5;1.0;0.6;3.0;1.5;768.8;175.1;507.6;86.1
137;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2006, vrijdag 29 september;1550.1;518.4;474.3;32.9;11.3;81.0;26.6;8.1;0.7;24.2;0.6;20.7;35.6;31.7;8.3;2.8;2.9;17.7;3.2;0.7;;;;;;;;;;;;770.2;171.9;516.2;82.1
138;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2007, vrijdag 28 september;1576.1;555.5;507.6;36.0;11.9;72.0;26.8;6.1;0.5;20.9;0.6;;32.0;28.6;8.7;2.0;2.4;15.5;2.8;0.5;127.8;;;3.4;;;4.6;0.9;0.7;;;766.0;169.4;517.2;79.4
139;Totaal mannen en vrouwen;0;4;Particuliere huishoudens;2008, vrijdag 26 september;1604.8;576.8;526.4;37.9;12.5;71.4;28.7;5.2;0.4;19.4;0.5;;29.9;26.5;8.4;1.9;2.0;14.2;2.9;0.5;131.2;14.1;10.1;3.7;0.3;;4.6;0.7;0.7;;1.6;771.8;167.9;522.3;81.6
140;Totaal mannen en vrouwen;0;4;Institutionele huishoudens;1999, vrijdag 24 september;11.3;0.6;0.6;0.0;0.0;3.7;3.2;0.0;0.0;0.4;0.0;0.1;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.9;0.3;2.1;0.6
141;Totaal mannen en vrouwen;0;4;Institutionele huishoudens;2000, vrijdag 29 september;11.3;0.6;0.6;0.0;0.0;3.5;3.0;0.0;0.0;0.4;0.0;0.1;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.0;3.8;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.9;0.3;2.0;0.6
142;Totaal mannen en vrouwen;0;4;Institutionele huishoudens;2001, vrijdag 28 september;11.1;0.7;0.6;0.0;0.0;3.4;2.9;0.0;0.0;0.4;0.0;0.1;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.0;3.7;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.9;0.3;1.9;0.7
