ID;Geslacht;Leeftijd;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
193;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;129370;790;128580;1.0
194;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;130430;730;129700;1.0
195;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;130320;690;129620;1.0
196;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;129860;580;129280;0.0
197;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;128530;580;127950;0.0
198;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;56700;5370;51340;9.0
199;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;57450;5170;52280;9.0
200;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;58350;4990;53370;9.0
201;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;59460;4690;54770;8.0
202;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;61840;4890;56950;8.0
203;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;63990;5220;58760;8.0
204;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;65940;5580;60350;8.0
205;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;66560;4580;61980;7.0
206;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;68960;5010;63950;7.0
207;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2012/'13;2470;350;2120;14.0
208;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2013/'14;2320;360;1960;15.0
209;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2014/'15;2540;390;2150;15.0
210;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2015/'16;2470;360;2110;14.0
211;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2016/'17;2580;380;2190;15.0
212;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2017/'18;2830;450;2380;16.0
213;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2018/'19;2940;420;2520;14.0
214;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2019/20;2960;350;2610;12.0
215;Totaal mannen en vrouwen;Totaal leeftijd;2e gen niet-westerse migratieachtergrond;Vavo;2020/'21;1680;280;1400;17.0
216;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2012/'13;48120;2040;46090;4.0
217;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2013/'14;47580;1980;45600;4.0
218;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2014/'15;46770;1840;44930;4.0
219;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2015/'16;45840;1660;44180;4.0
220;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2016/'17;45330;1600;43730;4.0
221;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2017/'18;44510;1550;42970;3.0
222;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2018/'19;43680;1560;42110;4.0
223;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2019/20;42780;1290;41490;3.0
224;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Totaal onderwijs;2020/'21;41600;1310;40290;3.0
225;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2012/'13;29290;280;29010;1.0
226;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2013/'14;29030;300;28730;1.0
227;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2014/'15;28330;260;28070;1.0
228;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2015/'16;27550;250;27300;1.0
229;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2016/'17;26910;190;26720;1.0
230;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2017/'18;26090;190;25900;1.0
231;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2018/'19;25410;160;25260;1.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2019/20;25120;130;24990;1.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vo (excl. praktijkonderwijs);2020/'21;24500;140;24360;1.0
234;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2012/'13;18140;1650;16490;9.0
235;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2013/'14;17960;1600;16360;9.0
236;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2014/'15;17810;1500;16310;8.0
237;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2015/'16;17710;1340;16370;8.0
238;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2016/'17;17800;1330;16470;7.0
239;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2017/'18;17800;1280;16520;7.0
240;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2018/'19;17610;1320;16290;8.0
241;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2019/20;17090;1090;16000;6.0
242;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Mbo (incl. extranei);2020/'21;16790;1130;15660;7.0
243;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2012/'13;700;110;580;16.0
244;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2013/'14;600;80;510;14.0
245;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2014/'15;640;80;560;13.0
246;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2015/'16;590;70;510;12.0
247;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2016/'17;620;90;540;14.0
248;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2017/'18;620;80;540;13.0
249;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2018/'19;650;90;570;13.0
250;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2019/20;570;70;500;13.0
251;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Vavo;2020/'21;310;40;260;14.0
252;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2012/'13;44320;1990;42330;4.0
253;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2013/'14;45460;1990;43470;4.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2014/'15;46650;1860;44790;4.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2015/'16;48110;1830;46290;4.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2016/'17;49840;1800;48040;4.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2017/'18;51650;1890;49750;4.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2018/'19;52950;1940;51010;4.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2019/20;53520;1600;51920;3.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Totaal onderwijs;2020/'21;54050;1810;52240;3.0
261;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2012/'13;27780;210;27570;1.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2013/'14;28960;220;28730;1.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2014/'15;30130;200;29930;1.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2015/'16;31530;220;31310;1.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2016/'17;32580;190;32400;1.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2017/'18;33660;140;33520;0.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2018/'19;34230;190;34050;1.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2019/20;34510;130;34370;0.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vo (excl. praktijkonderwijs);2020/'21;34310;140;34170;0.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2012/'13;15990;1700;14290;11.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2013/'14;15990;1680;14310;10.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2014/'15;15960;1580;14380;10.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2015/'16;16010;1510;14510;9.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2016/'17;16720;1540;15180;9.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2017/'18;17380;1640;15740;9.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2018/'19;18080;1660;16420;9.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2019/20;18310;1390;16920;8.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Mbo (incl. extranei);2020/'21;19340;1600;17740;8.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2012/'13;540;80;470;15.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2013/'14;520;90;430;17.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2014/'15;570;90;480;16.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2015/'16;570;100;470;18.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2016/'17;540;80;460;15.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2017/'18;610;110;500;19.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2018/'19;630;100;540;15.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2019/20;700;80;620;12.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Vavo;2020/'21;400;70;330;18.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2012/'13;35010;1450;33560;4.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2013/'14;34940;1360;33580;4.0
290;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2014/'15;34910;1350;33570;4.0
291;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2015/'16;34190;1230;32960;4.0
292;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2016/'17;33690;1200;32490;4.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2017/'18;32800;1250;31540;4.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2018/'19;31680;1310;30370;4.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2019/20;30410;970;29450;3.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Totaal onderwijs;2020/'21;29340;1000;28340;3.0
297;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2012/'13;21760;170;21590;1.0
298;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2013/'14;21880;180;21700;1.0
299;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2014/'15;21830;180;21650;1.0
300;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2015/'16;21390;180;21210;1.0
301;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2016/'17;20770;140;20630;1.0
302;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2017/'18;19970;130;19840;1.0
303;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2018/'19;19110;120;18990;1.0
304;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2019/20;18330;120;18210;1.0
305;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vo (excl. praktijkonderwijs);2020/'21;17400;90;17310;1.0
306;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2012/'13;12710;1200;11520;9.0
307;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2013/'14;12570;1100;11470;9.0
308;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2014/'15;12540;1070;11470;9.0
309;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2015/'16;12330;970;11360;8.0
310;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2016/'17;12450;980;11470;8.0
311;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2017/'18;12340;1060;11280;9.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2018/'19;12090;1120;10970;9.0
313;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2019/20;11590;780;10810;7.0
314;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Mbo (incl. extranei);2020/'21;11680;860;10820;7.0
315;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2012/'13;540;80;450;15.0
316;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2013/'14;490;80;410;16.0
317;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2014/'15;540;100;440;18.0
318;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2015/'16;470;70;390;16.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2016/'17;480;80;400;17.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2017/'18;490;70;420;14.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2018/'19;480;70;410;14.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2019/20;500;70;430;14.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;Vavo;2020/'21;260;40;220;16.0
324;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2012/'13;15700;890;14800;6.0
325;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2013/'14;15670;820;14850;5.0
326;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2014/'15;15710;760;14950;5.0
327;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2015/'16;15650;730;14920;5.0
328;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2016/'17;15620;790;14830;5.0
329;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2017/'18;15700;760;14940;5.0
330;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2018/'19;15860;840;15020;5.0
331;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2019/20;16130;650;15480;4.0
332;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2020/'21;16440;710;15730;4.0
333;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2012/'13;8940;110;8840;1.0
334;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2013/'14;8930;80;8840;1.0
335;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2014/'15;8950;80;8880;1.0
336;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2015/'16;8910;70;8840;1.0
337;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2016/'17;8890;70;8820;1.0
338;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2017/'18;8990;70;8920;1.0
339;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2018/'19;9000;70;8930;1.0
340;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2019/20;9110;50;9060;1.0
341;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2020/'21;9250;50;9200;1.0
342;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2012/'13;6600;770;5830;12.0
343;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2013/'14;6590;710;5880;11.0
344;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2014/'15;6580;650;5930;10.0
345;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2015/'16;6580;640;5940;10.0
346;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2016/'17;6560;680;5880;10.0
347;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2017/'18;6540;650;5890;10.0
348;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2018/'19;6670;730;5940;11.0
349;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2019/20;6830;570;6260;8.0
350;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2020/'21;7100;640;6460;9.0
351;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2012/'13;160;20;140;15.0
352;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2013/'14;150;30;120;20.0
353;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2014/'15;180;30;150;18.0
354;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2015/'16;160;20;140;14.0
355;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2016/'17;160;30;130;21.0
356;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2017/'18;170;30;140;19.0
357;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2018/'19;190;40;150;22.0
358;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2019/20;180;20;160;13.0
359;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;Vavo;2020/'21;90;20;70;23.0
360;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2012/'13;69800;2700;67100;4.0
361;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2013/'14;72470;2820;69650;4.0
362;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2014/'15;75400;2870;72530;4.0
363;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2015/'16;79430;2860;76570;4.0
364;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2016/'17;86800;3480;83320;4.0
365;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2017/'18;93530;3930;89600;4.0
366;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2018/'19;98460;4260;94190;4.0
367;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2019/20;102310;3690;98620;4.0
368;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Totaal onderwijs;2020/'21;105760;3770;101990;4.0
369;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2012/'13;47750;560;47190;1.0
370;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2013/'14;49700;610;49090;1.0
371;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2014/'15;52340;690;51650;1.0
372;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2015/'16;55960;830;55130;1.0
373;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2016/'17;61920;1250;60670;2.0
374;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2017/'18;65720;1240;64480;2.0
375;Totaal mannen en vrouwen;Totaal leeftijd;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2018/'19;67340;1010;66330;2.0
