ID;Geslacht;KenmerkenPersonen;CaribischNederland;Perioden;Personen_1;PersoonlijkBrutoInkomenGemiddeld_2;PersoonlijkBrutoInkomenMediaan_3;PersoonlijkInkomenGemiddeld_4;PersoonlijkInkomenMediaan_5
216;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2011;150.0;26.8;22.3;24.5;20.5
217;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2012;150.0;28.5;21.3;26.1;20.3
218;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2013;150.0;28.3;18.0;26.1;17.8
219;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2014;150.0;30.4;26.3;28.1;24.8
220;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2015;200.0;31.3;25.4;28.7;24.1
221;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2016;250.0;29.8;23.2;27.6;21.7
222;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2017;250.0;33.0;25.7;30.7;24.9
223;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2018;250.0;33.3;25.3;30.9;24.6
224;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2019;300.0;34.2;25.4;31.0;24.3
225;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2020;300.0;34.6;25.8;31.5;24.5
226;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2021;300.0;35.5;27.5;32.4;27.5
227;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2022;300.0;36.0;29.2;33.6;28.7
228;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2011;50.0;;;;
229;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2012;100.0;;;;
230;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2013;100.0;;;;
231;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2014;100.0;;;;
232;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2015;100.0;;;;
233;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2016;100.0;;;;
234;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2017;100.0;;;;
235;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2018;100.0;;;;
236;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2019;100.0;;;;
237;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2020;100.0;34.9;27.9;31.9;26.8
238;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2021;100.0;32.2;26.2;30.0;25.1
239;Totaal mannen en vrouwen;Positie hh: hoofdk. alleenstaande ouder;Saba;2022;100.0;34.9;28.9;32.2;28.3
240;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2011;3350.0;38.2;28.8;35.4;27.1
241;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2012;3500.0;38.8;29.6;36.1;28.1
242;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2013;3750.0;39.3;30.3;36.5;28.8
243;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2014;3950.0;39.8;31.0;36.8;29.5
244;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2015;4000.0;40.9;31.9;37.6;30.1
245;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2016;4200.0;43.2;32.4;38.1;30.5
246;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2017;4350.0;44.6;32.9;39.3;31.3
247;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2018;4550.0;45.6;33.8;40.3;32.3
248;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2019;4600.0;45.9;33.4;40.2;31.6
249;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2020;4600.0;45.9;33.9;40.5;32.3
250;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2021;4700.0;46.3;34.5;41.0;32.5
251;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2022;4800.0;47.6;35.7;41.7;33.6
252;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2011;2700.0;36.7;27.7;34.0;26.3
253;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2012;2850.0;37.2;28.5;34.7;27.1
254;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2013;3000.0;37.7;29.3;35.0;27.8
255;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2014;3200.0;38.2;29.6;35.4;27.9
256;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2015;3250.0;38.7;30.3;35.6;28.8
257;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2016;3450.0;41.9;31.3;36.6;29.5
258;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2017;3600.0;43.1;31.8;37.5;29.9
259;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2018;3800.0;43.8;32.6;38.3;31.1
260;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2019;3900.0;43.9;31.9;38.1;30.5
261;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2020;3850.0;43.8;32.2;38.5;30.6
262;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2021;4000.0;45.1;33.4;39.6;31.5
263;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Bonaire;2022;4050.0;46.2;34.5;40.0;32.5
264;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2011;400.0;47.7;36.0;43.7;32.7
265;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2012;400.0;48.5;37.9;44.6;35.2
266;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2013;450.0;50.2;40.9;46.1;38.6
267;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2014;450.0;49.6;40.2;45.5;37.6
268;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2015;450.0;55.9;43.6;51.5;41.0
269;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2016;450.0;54.7;42.9;50.5;41.9
270;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2017;450.0;58.8;48.5;54.2;45.5
271;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2018;450.0;60.1;48.0;55.2;45.1
272;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2019;450.0;61.6;49.3;56.6;45.5
273;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2020;450.0;62.1;51.0;55.8;46.7
274;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2021;400.0;56.5;46.9;52.0;42.8
275;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Sint Eustatius;2022;400.0;57.3;50.2;52.4;45.6
276;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2011;250.0;40.2;29.4;37.0;26.6
277;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2012;250.0;40.7;31.2;37.6;28.9
278;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2013;300.0;40.4;31.2;37.3;30.0
279;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2014;300.0;41.7;33.2;38.0;30.9
280;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2015;300.0;43.2;33.1;39.5;31.1
281;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2016;350.0;41.4;32.9;37.8;31.0
282;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2017;350.0;43.0;33.1;39.3;30.8
283;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2018;300.0;47.4;36.7;43.3;34.7
284;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2019;300.0;48.6;37.3;44.5;36.2
285;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2020;300.0;49.3;37.6;45.0;36.6
286;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2021;300.0;47.8;37.8;44.2;37.0
287;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Saba;2022;300.0;52.5;42.3;48.5;39.3
288;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2011;2400.0;17.4;12.9;16.4;12.6
289;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2012;2500.0;18.1;13.2;17.1;12.9
290;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2013;2700.0;18.7;13.8;17.6;13.5
291;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2014;2850.0;19.1;14.2;18.0;13.9
292;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2015;2900.0;19.9;14.8;18.6;14.3
293;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2016;3250.0;19.8;14.6;18.1;14.0
294;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2017;3400.0;20.5;15.2;18.7;14.6
295;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2018;3600.0;21.0;15.6;19.1;15.1
296;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2019;3700.0;20.9;15.8;19.0;15.3
297;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2020;3750.0;20.8;15.4;19.1;15.0
298;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2021;3800.0;21.6;15.8;19.7;15.4
299;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2022;3750.0;22.9;16.7;20.6;16.1
300;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2011;2000.0;16.9;12.7;15.9;12.4
301;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2012;2100.0;17.4;12.8;16.5;12.5
302;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2013;2250.0;18.0;13.6;17.0;13.3
303;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2014;2350.0;18.4;14.2;17.4;13.8
304;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2015;2400.0;19.1;14.5;17.9;14.0
305;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2016;2700.0;19.2;14.5;17.6;13.9
306;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2017;2850.0;20.0;15.0;18.2;14.5
307;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2018;3050.0;20.3;15.3;18.5;14.9
308;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2019;3150.0;20.0;15.5;18.3;15.1
309;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2020;3200.0;20.0;14.9;18.4;14.6
310;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2021;3250.0;20.8;15.6;18.9;15.0
311;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Bonaire;2022;3200.0;22.3;16.3;20.0;16.0
312;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2011;250.0;20.7;14.4;19.1;13.9
313;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2012;250.0;21.6;16.5;19.9;16.1
314;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2013;250.0;23.5;15.5;21.5;15.0
315;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2014;250.0;22.9;15.3;21.1;15.0
316;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2015;300.0;25.1;17.0;22.9;16.2
317;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2016;300.0;24.0;16.1;21.4;15.3
318;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2017;300.0;24.6;15.7;22.1;14.7
319;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2018;300.0;26.1;17.4;23.2;16.9
320;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2019;350.0;26.3;17.3;23.9;16.8
321;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2020;350.0;27.1;19.5;24.6;18.3
322;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2021;300.0;27.7;19.1;25.4;18.3
323;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2022;350.0;26.7;18.3;24.5;17.5
324;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2011;200.0;19.6;14.2;18.2;13.8
325;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2012;200.0;21.3;14.8;20.0;14.2
326;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2013;200.0;20.1;14.6;18.8;14.1
327;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2014;200.0;22.1;16.7;20.7;16.4
328;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2015;250.0;21.7;16.2;20.1;16.1
329;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2016;250.0;21.5;15.4;19.7;14.1
330;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2017;250.0;21.7;15.7;19.9;15.4
331;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2018;250.0;22.1;16.2;20.2;15.9
332;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2019;250.0;24.1;17.0;21.9;16.8
333;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2020;250.0;22.7;17.5;20.9;17.0
334;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2021;250.0;23.7;17.7;22.1;17.3
335;Totaal mannen en vrouwen;Positie hh: partner van hoofdkostwinner;Saba;2022;250.0;25.4;19.9;23.5;19.3
336;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2011;200.0;2.0;1.4;2.0;1.4
337;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2012;200.0;2.2;2.1;2.2;2.0
338;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2013;150.0;2.3;2.2;2.3;2.1
339;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2014;150.0;2.6;1.8;2.5;1.7
340;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2015;150.0;2.2;1.2;2.2;1.2
341;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2016;200.0;2.1;1.2;2.1;1.2
342;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2017;200.0;2.4;1.3;2.4;1.2
343;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2018;200.0;2.4;1.6;2.4;1.6
344;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2019;200.0;2.3;1.6;2.3;1.6
345;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2020;150.0;2.7;2.3;2.7;2.2
346;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2021;200.0;2.3;1.9;2.3;1.9
347;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Caribisch Nederland;2022;300.0;2.9;2.3;2.8;2.3
348;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2011;200.0;2.0;1.3;1.9;1.3
349;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2012;200.0;2.2;1.9;2.2;1.9
350;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2013;150.0;2.2;2.0;2.2;1.9
351;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2014;100.0;2.6;1.6;2.5;1.6
352;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2015;150.0;2.2;1.2;2.2;1.2
353;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2016;200.0;2.0;1.2;2.0;1.2
354;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2017;200.0;2.4;1.2;2.3;1.2
355;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2018;200.0;2.4;1.5;2.3;1.5
356;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2019;150.0;2.3;1.5;2.2;1.5
357;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2020;150.0;2.5;2.2;2.5;2.1
358;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2021;200.0;2.2;1.7;2.1;1.6
359;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Bonaire;2022;200.0;2.9;2.3;2.8;2.2
360;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2011;0.0;;;;
361;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2012;0.0;;;;
362;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2013;0.0;;;;
363;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2014;0.0;;;;
364;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2015;0.0;;;;
365;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2016;0.0;;;;
366;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2017;0.0;;;;
367;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2018;0.0;;;;
368;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2019;0.0;;;;
369;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2020;0.0;;;;
370;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2021;0.0;;;;
371;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Sint Eustatius;2022;0.0;;;;
372;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2011;0.0;;;;
373;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2012;0.0;;;;
374;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2013;0.0;;;;
375;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2014;0.0;;;;
376;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2015;0.0;;;;
377;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2016;0.0;;;;
378;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2017;0.0;;;;
379;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2018;0.0;;;;
380;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2019;0.0;;;;
381;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2020;0.0;;;;
382;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2021;0.0;;;;
383;Totaal mannen en vrouwen;Positie hh: kind < 18 jaar;Saba;2022;50.0;;;;
384;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2011;1100.0;17.2;12.9;16.1;12.6
385;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2012;1150.0;17.8;13.5;16.7;13.1
386;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2013;1200.0;17.8;13.4;16.8;13.1
387;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2014;1300.0;18.5;13.9;17.5;13.6
388;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2015;1450.0;18.1;12.7;16.9;12.3
389;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2016;1500.0;18.3;13.2;17.0;12.8
390;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2017;1650.0;18.8;13.7;17.5;13.4
391;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2018;1750.0;19.1;13.7;17.9;13.5
392;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2019;1800.0;19.2;13.8;18.0;13.5
393;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2020;1850.0;19.5;14.0;18.1;13.6
394;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2021;1850.0;19.5;14.1;18.2;13.9
395;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Caribisch Nederland;2022;1950.0;21.4;15.8;19.9;15.5
396;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2011;900.0;16.0;12.6;15.0;12.3
397;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2012;950.0;16.1;12.3;15.2;12.1
398;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2013;1000.0;16.2;12.7;15.4;12.5
399;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2014;1100.0;17.2;13.2;16.2;13.1
400;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2015;1250.0;16.7;12.4;15.7;12.0
401;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2016;1300.0;17.2;12.9;16.0;12.5
402;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2017;1400.0;17.6;13.0;16.4;12.6
403;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2018;1450.0;18.4;13.7;17.3;13.4
404;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2019;1500.0;18.4;13.6;17.3;13.4
405;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2020;1500.0;18.9;13.7;17.5;13.4
406;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2021;1550.0;18.6;14.0;17.4;13.6
407;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Bonaire;2022;1650.0;20.8;15.7;19.4;15.4
408;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2011;100.0;25.3;19.4;23.6;16.9
409;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2012;150.0;27.9;19.4;25.8;18.4
410;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2013;150.0;29.7;23.3;27.6;22.6
411;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2014;100.0;30.3;23.4;28.3;22.5
412;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2015;100.0;32.0;23.4;30.0;22.2
413;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2016;100.0;31.2;20.8;29.1;19.9
414;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2017;150.0;28.2;18.5;26.7;17.9
415;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2018;200.0;23.0;15.5;21.8;14.7
416;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2019;200.0;24.4;16.3;23.1;16.1
417;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2020;200.0;22.7;13.1;21.5;13.1
418;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2021;200.0;23.7;13.9;22.5;14.0
419;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Sint Eustatius;2022;200.0;24.3;15.3;23.0;15.2
420;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2011;50.0;;;;
421;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2012;50.0;;;;
422;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2013;50.0;;;;
423;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2014;50.0;;;;
424;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2015;100.0;;;;
425;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2016;100.0;;;;
426;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2017;100.0;;;;
427;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2018;100.0;21.3;14.3;19.0;12.9
428;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2019;100.0;19.8;13.6;18.0;12.8
429;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2020;100.0;;;;
430;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2021;100.0;;;;
431;Totaal mannen en vrouwen;Positie hh: kind >=18 jaar;Saba;2022;100.0;25.2;17.9;22.8;17.1
432;Totaal mannen en vrouwen;Positie hh: overig lid;Caribisch Nederland;2011;1600.0;14.0;9.7;13.3;9.5
433;Totaal mannen en vrouwen;Positie hh: overig lid;Caribisch Nederland;2012;1550.0;14.9;10.3;14.2;10.1
434;Totaal mannen en vrouwen;Positie hh: overig lid;Caribisch Nederland;2013;1650.0;14.7;9.9;14.1;9.7
435;Totaal mannen en vrouwen;Positie hh: overig lid;Caribisch Nederland;2014;1500.0;15.2;10.1;14.5;10.0
436;Totaal mannen en vrouwen;Positie hh: overig lid;Caribisch Nederland;2015;1600.0;15.6;10.5;14.9;10.3
