ID;BedrijfstakBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
279;Detailhandel geen apotheken;2003 2e kwartaal;103.3;103.2;100.1;-1.6;-0.9;-0.7
280;Detailhandel geen apotheken;2003 juli;99.9;100.8;99.1;-1.7;-0.8;-0.9
281;Detailhandel geen apotheken;2003 augustus;96.7;101.3;95.5;-5.4;-0.8;-4.6
282;Detailhandel geen apotheken;2003 september;98.4;103.5;95.0;-1.9;-0.7;-1.2
283;Detailhandel geen apotheken;2003 3e kwartaal;98.3;101.9;96.5;-3.0;-0.8;-2.3
284;Detailhandel geen apotheken;2003 oktober;106.5;102.9;103.5;-1.0;-0.9;-0.1
285;Detailhandel geen apotheken;2003 november;98.8;102.2;96.7;-6.8;-0.8;-6.0
286;Detailhandel geen apotheken;2003 december;113.1;100.8;112.3;-2.8;-1.6;-1.2
287;Detailhandel geen apotheken;2003 4e kwartaal;106.1;102.0;104.1;-3.5;-1.1;-2.4
288;Detailhandel geen apotheken;2003;100.8;102.4;98.4;-1.7;-0.7;-1.0
289;Detailhandel geen apotheken;2004 januari;93.7;99.4;94.3;-1.8;-1.9;0.1
290;Detailhandel geen apotheken;2004 februari;85.9;100.2;85.8;-4.3;-2.1;-2.3
291;Detailhandel geen apotheken;2004 maart;98.1;101.9;96.2;-2.7;-2.4;-0.3
292;Detailhandel geen apotheken;2004 1e kwartaal;92.6;100.5;92.1;-2.9;-2.1;-0.8
293;Detailhandel geen apotheken;2004 april;102.3;102.2;100.2;-0.3;-1.6;1.4
294;Detailhandel geen apotheken;2004 mei;102.3;102.2;100.1;-5.2;-1.3;-4.0
295;Detailhandel geen apotheken;2004 juni;101.5;100.8;100.8;2.2;-1.4;3.7
296;Detailhandel geen apotheken;2004 2e kwartaal;102.1;101.7;100.3;-1.2;-1.5;0.3
297;Detailhandel geen apotheken;2004 juli;102.1;99.2;103.0;2.2;-1.6;3.9
298;Detailhandel geen apotheken;2004 augustus;92.9;99.8;93.2;-3.9;-1.5;-2.4
299;Detailhandel geen apotheken;2004 september;98.3;101.7;96.7;0.0;-1.7;1.7
300;Detailhandel geen apotheken;2004 3e kwartaal;97.8;100.2;97.6;-0.5;-1.6;1.1
301;Detailhandel geen apotheken;2004 oktober;101.5;101.8;99.7;-4.6;-1.0;-3.7
302;Detailhandel geen apotheken;2004 november;97.5;101.1;96.5;-1.3;-1.1;-0.2
303;Detailhandel geen apotheken;2004 december;114.8;99.1;115.8;1.5;-1.7;3.2
304;Detailhandel geen apotheken;2004 4e kwartaal;104.6;100.7;103.9;-1.4;-1.3;-0.2
305;Detailhandel geen apotheken;2004;99.3;100.8;98.5;-1.5;-1.6;0.1
306;Detailhandel geen apotheken;2005 januari;87.7;97.6;89.9;-6.4;-1.8;-4.7
307;Detailhandel geen apotheken;2005 februari;84.2;99.1;85.0;-1.9;-1.1;-0.9
308;Detailhandel geen apotheken;2005 maart;99.9;101.1;98.8;1.9;-0.8;2.7
309;Detailhandel geen apotheken;2005 1e kwartaal;90.6;99.3;91.3;-2.1;-1.2;-0.9
310;Detailhandel geen apotheken;2005 april;100.2;101.0;99.3;-2.1;-1.2;-0.9
311;Detailhandel geen apotheken;2005 mei;98.7;100.8;97.9;-3.5;-1.4;-2.1
312;Detailhandel geen apotheken;2005 juni;104.1;99.9;104.1;2.5;-0.8;3.3
313;Detailhandel geen apotheken;2005 2e kwartaal;101.0;100.6;100.4;-1.0;-1.1;0.1
314;Detailhandel geen apotheken;2005 juli;100.5;98.4;102.1;-1.6;-0.8;-0.9
315;Detailhandel geen apotheken;2005 augustus;96.8;99.2;97.6;4.2;-0.6;4.8
316;Detailhandel geen apotheken;2005 september;101.9;101.3;100.6;3.7;-0.4;4.1
317;Detailhandel geen apotheken;2005 3e kwartaal;99.7;99.6;100.1;2.0;-0.6;2.6
318;Detailhandel geen apotheken;2005 oktober;103.4;101.3;102.1;1.9;-0.5;2.4
319;Detailhandel geen apotheken;2005 november;102.7;100.7;101.9;5.2;-0.4;5.6
320;Detailhandel geen apotheken;2005 december;119.9;99.6;120.3;4.4;0.5;3.9
321;Detailhandel geen apotheken;2005 4e kwartaal;108.6;100.5;108.1;3.8;-0.1;4.0
322;Detailhandel geen apotheken;2005;100.0;100.0;100.0;0.7;-0.8;1.5
323;Detailhandel geen apotheken;2006 januari;93.1;98.6;94.5;6.2;1.0;5.1
324;Detailhandel geen apotheken;2006 februari;88.3;99.7;88.6;4.9;0.6;4.2
325;Detailhandel geen apotheken;2006 maart;105.4;101.6;103.7;5.5;0.5;5.0
326;Detailhandel geen apotheken;2006 1e kwartaal;95.6;100.0;95.6;5.5;0.7;4.8
327;Detailhandel geen apotheken;2006 april;105.2;102.4;102.8;5.0;1.5;3.5
328;Detailhandel geen apotheken;2006 mei;110.7;102.4;108.1;12.2;1.6;10.4
329;Detailhandel geen apotheken;2006 juni;110.8;101.4;109.2;6.5;1.5;4.9
330;Detailhandel geen apotheken;2006 2e kwartaal;108.9;102.1;106.7;7.9;1.5;6.2
331;Detailhandel geen apotheken;2006 juli;103.1;99.4;103.8;2.7;1.0;1.6
332;Detailhandel geen apotheken;2006 augustus;105.9;100.8;105.1;9.4;1.6;7.6
333;Detailhandel geen apotheken;2006 september;106.2;101.9;104.2;4.2;0.6;3.5
334;Detailhandel geen apotheken;2006 3e kwartaal;105.1;100.7;104.3;5.3;1.1;4.2
335;Detailhandel geen apotheken;2006 oktober;105.4;101.5;103.8;1.9;0.3;1.6
336;Detailhandel geen apotheken;2006 november;108.0;101.4;106.6;5.2;0.6;4.6
337;Detailhandel geen apotheken;2006 december;121.9;100.4;121.4;1.7;0.8;0.9
338;Detailhandel geen apotheken;2006 4e kwartaal;111.8;101.1;110.6;2.9;0.6;2.3
339;Detailhandel geen apotheken;2006;105.3;101.0;104.3;5.4;1.0;4.3
340;Detailhandel geen apotheken;2007 januari;96.7;98.8;97.9;3.9;0.2;3.7
341;Detailhandel geen apotheken;2007 februari;92.2;99.9;92.3;4.4;0.1;4.2
342;Detailhandel geen apotheken;2007 maart;112.5;102.5;109.8;6.8;0.9;5.9
343;Detailhandel geen apotheken;2007 1e kwartaal;100.5;100.4;100.1;5.1;0.4;4.7
344;Detailhandel geen apotheken;2007 april;109.0;103.4;105.4;3.6;0.9;2.6
345;Detailhandel geen apotheken;2007 mei;113.2;103.3;109.7;2.2;0.8;1.4
346;Detailhandel geen apotheken;2007 juni;116.0;102.0;113.7;4.7;0.6;4.1
347;Detailhandel geen apotheken;2007 2e kwartaal;112.8;102.9;109.6;3.5;0.8;2.7
348;Detailhandel geen apotheken;2007 juli;106.6;100.6;106.0;3.3;1.1;2.1
349;Detailhandel geen apotheken;2007 augustus;108.2;100.8;107.3;2.2;0.0;2.2
350;Detailhandel geen apotheken;2007 september;108.0;102.6;105.2;1.7;0.7;1.0
351;Detailhandel geen apotheken;2007 3e kwartaal;107.6;101.3;106.2;2.4;0.6;1.8
352;Detailhandel geen apotheken;2007 oktober;112.1;103.1;108.7;6.4;1.5;4.8
353;Detailhandel geen apotheken;2007 november;113.1;103.7;109.1;4.7;2.3;2.4
354;Detailhandel geen apotheken;2007 december;126.1;102.5;123.1;3.4;2.1;1.4
355;Detailhandel geen apotheken;2007 4e kwartaal;117.1;103.1;113.6;4.8;2.0;2.8
356;Detailhandel geen apotheken;2007;109.5;101.9;107.4;3.9;0.9;3.0
357;Detailhandel geen apotheken;2008 januari;101.9;101.4;100.5;5.4;2.6;2.7
358;Detailhandel geen apotheken;2008 februari;101.9;103.0;99.0;10.5;3.1;7.2
359;Detailhandel geen apotheken;2008 maart;110.2;105.8;104.2;-2.1;3.2;-5.1
360;Detailhandel geen apotheken;2008 1e kwartaal;104.6;103.4;101.3;4.1;3.0;1.1
361;Detailhandel geen apotheken;2008 april;113.7;106.2;107.1;4.3;2.7;1.6
362;Detailhandel geen apotheken;2008 mei;123.2;107.0;115.2;8.8;3.6;5.0
363;Detailhandel geen apotheken;2008 juni;113.9;106.1;107.4;-1.8;4.0;-5.6
364;Detailhandel geen apotheken;2008 2e kwartaal;117.0;106.4;109.9;3.7;3.4;0.3
365;Detailhandel geen apotheken;2008 juli;113.3;104.4;108.5;6.3;3.8;2.4
366;Detailhandel geen apotheken;2008 augustus;110.9;104.6;106.0;2.4;3.7;-1.2
367;Detailhandel geen apotheken;2008 september;111.1;106.1;104.6;2.8;3.4;-0.6
368;Detailhandel geen apotheken;2008 3e kwartaal;111.7;105.0;106.4;3.9;3.7;0.2
369;Detailhandel geen apotheken;2008 oktober;117.9;105.7;111.5;5.2;2.6;2.5
370;Detailhandel geen apotheken;2008 november;110.5;105.1;105.2;-2.3;1.3;-3.6
371;Detailhandel geen apotheken;2008 december;127.6;103.1;123.8;1.1;0.6;0.6
372;Detailhandel geen apotheken;2008 4e kwartaal;118.6;104.6;113.4;1.3;1.5;-0.2
373;Detailhandel geen apotheken;2008;113.0;104.9;107.8;3.2;2.9;0.3
374;Detailhandel geen apotheken;2009 januari;101.9;101.7;100.2;0.0;0.3;-0.3
375;Detailhandel geen apotheken;2009 februari;93.8;103.3;90.8;-8.0;0.3;-8.2
376;Detailhandel geen apotheken;2009 maart;104.6;106.0;98.7;-5.1;0.2;-5.3
377;Detailhandel geen apotheken;2009 1e kwartaal;100.1;103.7;96.6;-4.3;0.3;-4.6
378;Detailhandel geen apotheken;2009 april;110.9;106.3;104.3;-2.5;0.1;-2.6
379;Detailhandel geen apotheken;2009 mei;112.6;106.4;105.8;-8.6;-0.5;-8.2
380;Detailhandel geen apotheken;2009 juni;109.1;105.3;103.5;-4.3;-0.7;-3.6
381;Detailhandel geen apotheken;2009 2e kwartaal;110.8;106.0;104.5;-5.2;-0.4;-4.9
382;Detailhandel geen apotheken;2009 juli;109.5;102.9;106.4;-3.4;-1.4;-2.0
383;Detailhandel geen apotheken;2009 augustus;102.4;103.8;98.6;-7.6;-0.7;-7.0
384;Detailhandel geen apotheken;2009 september;105.4;105.4;100.1;-5.1;-0.7;-4.4
385;Detailhandel geen apotheken;2009 3e kwartaal;105.8;104.0;101.7;-5.3;-1.0;-4.4
386;Detailhandel geen apotheken;2009 oktober;112.6;105.8;106.5;-4.4;0.1;-4.5
387;Detailhandel geen apotheken;2009 november;103.8;105.8;98.1;-6.1;0.7;-6.7
388;Detailhandel geen apotheken;2009 december;124.4;104.4;119.2;-2.5;1.2;-3.7
389;Detailhandel geen apotheken;2009 4e kwartaal;113.6;105.3;107.9;-4.2;0.7;-4.9
390;Detailhandel geen apotheken;2009;107.6;104.8;102.7;-4.8;-0.1;-4.7
391;Detailhandel geen apotheken;2010 januari;97.7;103.2;94.6;-4.2;1.5;-5.6
392;Detailhandel geen apotheken;2010 februari;90.8;104.5;86.9;-3.2;1.2;-4.3
393;Detailhandel geen apotheken;2010 maart;107.8;107.7;100.0;3.0;1.6;1.4
394;Detailhandel geen apotheken;2010 1e kwartaal;98.7;105.2;93.9;-1.4;1.4;-2.8
395;Detailhandel geen apotheken;2010 april;110.6;108.0;102.4;-0.2;1.6;-1.8
396;Detailhandel geen apotheken;2010 mei;110.4;107.8;102.5;-1.9;1.3;-3.1
397;Detailhandel geen apotheken;2010 juni;111.1;106.3;104.5;1.9;0.9;1.0
398;Detailhandel geen apotheken;2010 2e kwartaal;110.7;107.4;103.1;-0.1;1.3;-1.3
399;Detailhandel geen apotheken;2010 juli;110.5;104.6;105.7;0.9;1.7;-0.7
400;Detailhandel geen apotheken;2010 augustus;102.9;105.0;98.0;0.5;1.1;-0.6
401;Detailhandel geen apotheken;2010 september;108.5;106.7;101.7;3.0;1.3;1.6
402;Detailhandel geen apotheken;2010 3e kwartaal;107.3;105.4;101.8;1.5;1.4;0.1
403;Detailhandel geen apotheken;2010 oktober;110.9;107.2;103.4;-1.6;1.3;-2.9
404;Detailhandel geen apotheken;2010 november;108.7;107.2;101.5;4.7;1.3;3.4
405;Detailhandel geen apotheken;2010 december;125.2;106.5;117.6;0.6;2.0;-1.4
406;Detailhandel geen apotheken;2010 4e kwartaal;114.9;106.9;107.5;1.1;1.5;-0.4
407;Detailhandel geen apotheken;2010;107.9;106.2;101.6;0.3;1.4;-1.1
408;Detailhandel geen apotheken;2011 januari;98.5;105.3;93.6;0.8;2.0;-1.1
409;Detailhandel geen apotheken;2011 februari;94.1;106.8;88.1;3.7;2.2;1.5
410;Detailhandel geen apotheken;2011 maart;109.5;109.9;99.6;1.6;2.0;-0.4
411;Detailhandel geen apotheken;2011 1e kwartaal;100.7;107.3;93.8;2.0;2.1;-0.1
412;Detailhandel geen apotheken;2011 april;114.4;110.8;103.3;3.4;2.5;0.8
413;Detailhandel geen apotheken;2011 mei;111.3;110.7;100.6;0.8;2.7;-1.8
414;Detailhandel geen apotheken;2011 juni;111.2;109.0;102.0;0.1;2.6;-2.4
415;Detailhandel geen apotheken;2011 2e kwartaal;112.3;110.1;101.9;1.4;2.6;-1.2
416;Detailhandel geen apotheken;2011 juli;109.9;107.6;102.1;-0.6;2.9;-3.4
417;Detailhandel geen apotheken;2011 augustus;105.6;107.9;97.9;2.6;2.8;-0.1
418;Detailhandel geen apotheken;2011 september;107.8;110.1;97.9;-0.7;3.2;-3.8
419;Detailhandel geen apotheken;2011 3e kwartaal;107.8;108.5;99.3;0.4;2.9;-2.5
420;Detailhandel geen apotheken;2011 oktober;109.1;110.4;98.9;-1.5;2.9;-4.3
421;Detailhandel geen apotheken;2011 november;110.1;110.3;99.8;1.3;2.9;-1.7
422;Detailhandel geen apotheken;2011 december;126.7;109.1;116.1;1.2;2.5;-1.3
423;Detailhandel geen apotheken;2011 4e kwartaal;115.3;109.9;104.9;0.3;2.8;-2.4
424;Detailhandel geen apotheken;2011;109.0;109.0;100.0;1.0;2.6;-1.6
425;Detailhandel geen apotheken;2012 januari;99.3;108.0;91.9;0.8;2.6;-1.8
426;Detailhandel geen apotheken;2012 februari;95.0;109.7;86.6;0.9;2.7;-1.7
427;Detailhandel geen apotheken;2012 maart;112.1;113.0;99.3;2.4;2.7;-0.4
428;Detailhandel geen apotheken;2012 1e kwartaal;102.1;110.2;92.7;1.4;2.7;-1.2
429;Detailhandel geen apotheken;2012 april;104.5;113.1;92.4;-8.7;2.1;-10.5
430;Detailhandel geen apotheken;2012 mei;113.2;112.7;100.5;1.7;1.8;-0.1
431;Detailhandel geen apotheken;2012 juni;112.3;111.1;101.1;1.1;1.9;-0.9
432;Detailhandel geen apotheken;2012 2e kwartaal;110.0;112.3;98.0;-2.0;1.9;-3.9
433;Detailhandel geen apotheken;2012 juli;105.4;109.4;96.4;-4.0;1.7;-5.6
434;Detailhandel geen apotheken;2012 augustus;106.5;110.0;96.9;0.9;1.9;-1.0
435;Detailhandel geen apotheken;2012 september;107.6;112.2;96.0;-0.2;1.8;-1.9
436;Detailhandel geen apotheken;2012 3e kwartaal;106.5;110.5;96.4;-1.1;1.8;-2.9
437;Detailhandel geen apotheken;2012 oktober;109.1;113.5;96.2;0.0;2.8;-2.8
438;Detailhandel geen apotheken;2012 november;108.4;113.2;95.8;-1.5;2.6;-4.1
439;Detailhandel geen apotheken;2012 december;121.6;112.2;108.4;-4.1;2.8;-6.7
440;Detailhandel geen apotheken;2012 4e kwartaal;113.0;113.0;100.1;-2.0;2.8;-4.6
441;Detailhandel geen apotheken;2012;107.9;111.5;96.8;-1.0;2.3;-3.2
442;Winkels in voedingsmiddelen;2000 januari;79.3;92.1;86.1;;;
443;Winkels in voedingsmiddelen;2000 februari;80.7;91.5;88.3;;;
444;Winkels in voedingsmiddelen;2000 maart;91.2;91.5;99.6;;;
445;Winkels in voedingsmiddelen;2000 1e kwartaal;83.7;91.7;91.3;;;
446;Winkels in voedingsmiddelen;2000 april;88.3;91.6;96.4;;;
447;Winkels in voedingsmiddelen;2000 mei;89.3;91.7;97.4;;;
448;Winkels in voedingsmiddelen;2000 juni;93.6;92.0;101.8;;;
449;Winkels in voedingsmiddelen;2000 2e kwartaal;90.4;91.7;98.6;;;
450;Winkels in voedingsmiddelen;2000 juli;87.0;91.7;94.9;;;
451;Winkels in voedingsmiddelen;2000 augustus;89.8;91.9;97.7;;;
452;Winkels in voedingsmiddelen;2000 september;90.9;92.3;98.6;;;
453;Winkels in voedingsmiddelen;2000 3e kwartaal;89.3;92.0;97.1;;;
454;Winkels in voedingsmiddelen;2000 oktober;86.3;92.9;92.9;;;
455;Winkels in voedingsmiddelen;2000 november;91.8;93.6;98.1;;;
456;Winkels in voedingsmiddelen;2000 december;106.7;94.0;113.5;;;
457;Winkels in voedingsmiddelen;2000 4e kwartaal;94.9;93.5;101.5;;;
458;Winkels in voedingsmiddelen;2000;89.6;92.2;97.1;;;
459;Winkels in voedingsmiddelen;2001 januari;86.3;95.4;90.5;8.9;3.6;5.1
460;Winkels in voedingsmiddelen;2001 februari;84.4;96.1;87.8;4.5;5.1;-0.5
461;Winkels in voedingsmiddelen;2001 maart;101.0;97.6;103.5;10.8;6.6;3.9
462;Winkels in voedingsmiddelen;2001 1e kwartaal;90.6;96.4;94.0;8.2;5.1;2.9
463;Winkels in voedingsmiddelen;2001 april;89.7;98.7;90.9;1.6;7.8;-5.7
464;Winkels in voedingsmiddelen;2001 mei;98.1;99.1;99.0;9.8;8.1;1.6
465;Winkels in voedingsmiddelen;2001 juni;99.9;98.9;101.0;6.7;7.5;-0.8
466;Winkels in voedingsmiddelen;2001 2e kwartaal;95.9;98.9;97.0;6.1;7.8;-1.6
467;Winkels in voedingsmiddelen;2001 juli;91.3;99.0;92.3;4.9;8.0;-2.8
468;Winkels in voedingsmiddelen;2001 augustus;98.6;99.1;99.5;9.8;7.8;1.8
469;Winkels in voedingsmiddelen;2001 september;92.0;99.7;92.3;1.2;8.1;-6.3
470;Winkels in voedingsmiddelen;2001 3e kwartaal;94.0;99.3;94.7;5.3;8.0;-2.5
471;Winkels in voedingsmiddelen;2001 oktober;95.0;99.7;95.3;10.1;7.3;2.6
472;Winkels in voedingsmiddelen;2001 november;100.1;99.4;100.8;9.1;6.2;2.7
473;Winkels in voedingsmiddelen;2001 december;109.3;100.1;109.2;2.5;6.4;-3.7
474;Winkels in voedingsmiddelen;2001 4e kwartaal;101.5;99.7;101.8;6.9;6.6;0.3
475;Winkels in voedingsmiddelen;2001;95.5;98.6;96.9;6.6;6.9;-0.3
476;Winkels in voedingsmiddelen;2002 januari;93.0;102.0;91.2;7.7;7.0;0.7
477;Winkels in voedingsmiddelen;2002 februari;88.5;102.1;86.7;4.9;6.2;-1.2
478;Winkels in voedingsmiddelen;2002 maart;101.7;102.2;99.5;0.7;4.7;-3.9
479;Winkels in voedingsmiddelen;2002 1e kwartaal;94.4;102.1;92.5;4.2;6.0;-1.6
480;Winkels in voedingsmiddelen;2002 april;96.8;102.2;94.8;7.9;3.6;4.2
481;Winkels in voedingsmiddelen;2002 mei;106.4;102.4;104.0;8.5;3.2;5.1
482;Winkels in voedingsmiddelen;2002 juni;98.5;102.1;96.4;-1.5;3.2;-4.6
483;Winkels in voedingsmiddelen;2002 2e kwartaal;100.6;102.2;98.4;4.9;3.3;1.5
484;Winkels in voedingsmiddelen;2002 juli;97.8;102.6;95.3;7.1;3.6;3.3
485;Winkels in voedingsmiddelen;2002 augustus;105.2;102.0;103.1;6.6;2.9;3.7
486;Winkels in voedingsmiddelen;2002 september;94.2;102.7;91.7;2.4;3.1;-0.7
487;Winkels in voedingsmiddelen;2002 3e kwartaal;99.1;102.4;96.7;5.4;3.2;2.1
488;Winkels in voedingsmiddelen;2002 oktober;100.4;101.7;98.8;5.7;2.0;3.6
489;Winkels in voedingsmiddelen;2002 november;103.4;101.3;102.1;3.3;1.9;1.3
490;Winkels in voedingsmiddelen;2002 december;110.6;101.6;108.9;1.2;1.5;-0.3
491;Winkels in voedingsmiddelen;2002 4e kwartaal;104.8;101.5;103.2;3.3;1.8;1.4
492;Winkels in voedingsmiddelen;2002;99.7;102.1;97.7;4.4;3.6;0.8
493;Winkels in voedingsmiddelen;2003 januari;98.8;102.4;96.5;6.2;0.4;5.9
494;Winkels in voedingsmiddelen;2003 februari;90.9;102.7;88.6;2.7;0.6;2.1
495;Winkels in voedingsmiddelen;2003 maart;99.4;103.6;95.9;-2.3;1.4;-3.6
496;Winkels in voedingsmiddelen;2003 1e kwartaal;96.4;102.9;93.7;2.1;0.8;1.3
497;Winkels in voedingsmiddelen;2003 april;100.5;104.0;96.7;3.8;1.7;2.0
498;Winkels in voedingsmiddelen;2003 mei;109.5;103.9;105.4;2.8;1.5;1.3
499;Winkels in voedingsmiddelen;2003 juni;98.1;104.2;94.1;-0.4;2.1;-2.4
500;Winkels in voedingsmiddelen;2003 2e kwartaal;102.7;104.0;98.7;2.1;1.8;0.3
501;Winkels in voedingsmiddelen;2003 juli;101.6;104.0;97.7;3.9;1.4;2.5
502;Winkels in voedingsmiddelen;2003 augustus;103.0;104.4;98.6;-2.1;2.4;-4.4
503;Winkels in voedingsmiddelen;2003 september;97.0;105.1;92.4;3.0;2.3;0.7
504;Winkels in voedingsmiddelen;2003 3e kwartaal;100.6;104.5;96.2;1.5;2.0;-0.5
505;Winkels in voedingsmiddelen;2003 oktober;104.7;104.0;100.7;4.3;2.3;1.9
506;Winkels in voedingsmiddelen;2003 november;98.7;102.4;96.4;-4.6;1.0;-5.6
507;Winkels in voedingsmiddelen;2003 december;112.3;101.4;110.7;1.5;-0.2;1.7
508;Winkels in voedingsmiddelen;2003 4e kwartaal;105.2;102.6;102.5;0.4;1.1;-0.7
509;Winkels in voedingsmiddelen;2003;101.2;103.5;97.8;1.5;1.4;0.1
510;Winkels in voedingsmiddelen;2004 januari;100.7;101.7;99.0;1.9;-0.6;2.5
511;Winkels in voedingsmiddelen;2004 februari;90.4;101.4;89.1;-0.6;-1.2;0.6
512;Winkels in voedingsmiddelen;2004 maart;99.0;101.5;97.6;-0.4;-2.0;1.7
513;Winkels in voedingsmiddelen;2004 1e kwartaal;96.7;101.6;95.2;0.3;-1.3;1.6
514;Winkels in voedingsmiddelen;2004 april;103.6;101.9;101.7;3.0;-2.0;5.1
515;Winkels in voedingsmiddelen;2004 mei;101.3;101.9;99.4;-7.5;-1.9;-5.7
516;Winkels in voedingsmiddelen;2004 juni;100.3;101.7;98.6;2.2;-2.4;4.8
517;Winkels in voedingsmiddelen;2004 2e kwartaal;101.7;101.8;99.9;-1.0;-2.1;1.2
518;Winkels in voedingsmiddelen;2004 juli;104.8;101.3;103.4;3.1;-2.6;5.8
519;Winkels in voedingsmiddelen;2004 augustus;94.6;100.5;94.1;-8.2;-3.8;-4.6
520;Winkels in voedingsmiddelen;2004 september;96.8;100.5;96.3;-0.3;-4.4;4.3
521;Winkels in voedingsmiddelen;2004 3e kwartaal;98.7;100.8;98.0;-1.8;-3.6;1.8
522;Winkels in voedingsmiddelen;2004 oktober;99.9;100.0;99.8;-4.6;-3.8;-0.8
523;Winkels in voedingsmiddelen;2004 november;96.4;99.3;97.1;-2.3;-3.0;0.7
524;Winkels in voedingsmiddelen;2004 december;118.5;99.6;119.0;5.5;-1.8;7.5
525;Winkels in voedingsmiddelen;2004 4e kwartaal;104.9;99.6;105.3;-0.3;-2.9;2.7
526;Winkels in voedingsmiddelen;2004;100.5;100.9;99.6;-0.7;-2.5;1.8
527;Winkels in voedingsmiddelen;2005 januari;91.4;99.6;91.7;-9.2;-2.1;-7.3
528;Winkels in voedingsmiddelen;2005 februari;89.3;100.4;89.0;-1.2;-1.0;-0.1
529;Winkels in voedingsmiddelen;2005 maart;103.8;100.9;102.9;4.8;-0.6;5.4
530;Winkels in voedingsmiddelen;2005 1e kwartaal;94.8;100.3;94.5;-1.9;-1.2;-0.7
531;Winkels in voedingsmiddelen;2005 april;99.9;99.8;100.1;-3.6;-2.0;-1.6
532;Winkels in voedingsmiddelen;2005 mei;98.0;100.5;97.6;-3.2;-1.4;-1.8
533;Winkels in voedingsmiddelen;2005 juni;102.6;100.5;102.1;2.3;-1.2;3.6
534;Winkels in voedingsmiddelen;2005 2e kwartaal;100.2;100.3;99.9;-1.5;-1.5;0.0
535;Winkels in voedingsmiddelen;2005 juli;101.5;100.0;101.5;-3.2;-1.3;-1.9
536;Winkels in voedingsmiddelen;2005 augustus;96.3;100.3;96.0;1.8;-0.2;2.0
537;Winkels in voedingsmiddelen;2005 september;100.3;99.0;101.3;3.7;-1.4;5.2
538;Winkels in voedingsmiddelen;2005 3e kwartaal;99.4;99.8;99.6;0.7;-1.0;1.7
539;Winkels in voedingsmiddelen;2005 oktober;98.0;99.3;98.6;-1.9;-0.7;-1.2
540;Winkels in voedingsmiddelen;2005 november;99.2;99.7;99.5;2.9;0.4;2.5
541;Winkels in voedingsmiddelen;2005 december;119.6;100.0;119.7;1.0;0.4;0.6
542;Winkels in voedingsmiddelen;2005 4e kwartaal;105.6;99.7;106.0;0.7;0.0;0.6
543;Winkels in voedingsmiddelen;2005;100.0;100.0;100.0;-0.5;-0.9;0.4
544;Winkels in voedingsmiddelen;2006 januari;94.1;100.7;93.4;3.0;1.1;1.8
545;Winkels in voedingsmiddelen;2006 februari;91.8;101.0;90.9;2.7;0.6;2.1
546;Winkels in voedingsmiddelen;2006 maart;107.1;101.2;105.8;3.1;0.3;2.9
547;Winkels in voedingsmiddelen;2006 1e kwartaal;97.6;101.0;96.7;3.0;0.7;2.3
548;Winkels in voedingsmiddelen;2006 april;102.2;101.7;100.5;2.3;1.9;0.5
549;Winkels in voedingsmiddelen;2006 mei;105.0;101.5;103.4;7.1;1.1;6.0
550;Winkels in voedingsmiddelen;2006 juni;109.8;102.0;107.6;7.0;1.5;5.4
551;Winkels in voedingsmiddelen;2006 2e kwartaal;105.7;101.7;103.9;5.5;1.5;4.0
552;Winkels in voedingsmiddelen;2006 juli;102.9;101.6;101.2;1.4;1.6;-0.2
553;Winkels in voedingsmiddelen;2006 augustus;102.9;102.2;100.7;6.8;1.9;4.8
554;Winkels in voedingsmiddelen;2006 september;106.2;102.2;103.9;5.9;3.2;2.6
555;Winkels in voedingsmiddelen;2006 3e kwartaal;104.0;102.0;101.9;4.6;2.2;2.4
556;Winkels in voedingsmiddelen;2006 oktober;99.5;101.4;98.1;1.6;2.1;-0.5
557;Winkels in voedingsmiddelen;2006 november;103.5;101.7;101.8;4.3;2.0;2.3
558;Winkels in voedingsmiddelen;2006 december;119.7;101.8;117.6;0.0;1.8;-1.7
559;Winkels in voedingsmiddelen;2006 4e kwartaal;107.6;101.6;105.9;1.8;2.0;-0.1
560;Winkels in voedingsmiddelen;2006;103.7;101.6;102.1;3.7;1.6;2.1
561;Winkels in voedingsmiddelen;2007 januari;98.9;102.2;96.8;5.2;1.4;3.7
562;Winkels in voedingsmiddelen;2007 februari;96.1;102.4;93.9;4.8;1.4;3.3
563;Winkels in voedingsmiddelen;2007 maart;113.9;102.2;111.4;6.4;1.0;5.3
564;Winkels in voedingsmiddelen;2007 1e kwartaal;103.0;102.3;100.7;5.5;1.3;4.2
565;Winkels in voedingsmiddelen;2007 april;103.3;102.6;100.6;1.0;0.9;0.1
566;Winkels in voedingsmiddelen;2007 mei;110.6;102.2;108.2;5.3;0.6;4.6
567;Winkels in voedingsmiddelen;2007 juni;113.6;102.4;110.9;3.5;0.4;3.0
568;Winkels in voedingsmiddelen;2007 2e kwartaal;109.2;102.4;106.6;3.3;0.7;2.6
