ID;Geslacht;Leeftijd;Nationaliteit;AfgeleidMigratiedoel;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;ImmigrantenUitEUEFTALanden_1
287;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;12 jaar;2022;
288;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;1999 ;65180.0
289;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2000 ;67445.0
290;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2001;65205.0
291;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2002 ;59670.0
292;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2003;53575.0
293;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2004 ;58400.0
294;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2005 ;60070.0
295;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2006;68805.0
296;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2007 ;84770.0
297;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2008;100855.0
298;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2009;100940.0
299;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2010 ;105355.0
300;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2011;
301;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2012 ;
302;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2013 ;
303;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2014 ;
304;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2015 ;
305;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2016;
306;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2017;
307;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2018;
308;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2019;
309;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2020;
310;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2021;
311;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;13 jaar;2022;
312;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;1999 ;65180.0
313;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2000 ;67445.0
314;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2001;65205.0
315;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2002 ;59670.0
316;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2003;53575.0
317;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2004 ;58400.0
318;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2005 ;60070.0
319;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2006;68805.0
320;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2007 ;84770.0
321;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2008;100855.0
322;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2009;100940.0
323;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2010 ;
324;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2011;
325;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2012 ;
326;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2013 ;
327;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2014 ;
328;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2015 ;
329;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2016;
330;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2017;
331;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2018;
332;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2019;
333;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2020;
334;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2021;
335;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;14 jaar;2022;
336;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;1999 ;65180.0
337;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2000 ;67445.0
338;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2001;65205.0
339;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2002 ;59670.0
340;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2003;53575.0
341;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2004 ;58400.0
342;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2005 ;60070.0
343;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2006;68805.0
344;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2007 ;84770.0
345;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2008;100855.0
346;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2009;
347;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2010 ;
348;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2011;
349;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2012 ;
350;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2013 ;
351;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2014 ;
352;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2015 ;
353;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2016;
354;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2017;
355;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2018;
356;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2019;
357;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2020;
358;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2021;
359;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;15 jaar;2022;
360;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;1999 ;65180.0
361;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2000 ;67445.0
362;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2001;65205.0
363;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2002 ;59670.0
364;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2003;53575.0
365;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2004 ;58400.0
366;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2005 ;60070.0
367;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2006;68805.0
368;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2007 ;84770.0
369;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2008;
370;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2009;
371;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2010 ;
372;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2011;
373;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2012 ;
374;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2013 ;
375;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2014 ;
376;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2015 ;
377;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2016;
378;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2017;
379;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2018;
380;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2019;
381;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2020;
382;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2021;
383;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;16 jaar;2022;
384;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;1999 ;65180.0
385;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2000 ;67445.0
386;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2001;65205.0
387;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2002 ;59670.0
388;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2003;53575.0
389;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2004 ;58400.0
390;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2005 ;60070.0
391;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2006;68805.0
392;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2007 ;
393;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2008;
394;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2009;
395;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2010 ;
396;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2011;
397;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2012 ;
398;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2013 ;
399;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2014 ;
400;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2015 ;
401;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2016;
402;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2017;
403;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2018;
404;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2019;
405;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2020;
406;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2021;
407;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;17 jaar;2022;
408;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;1999 ;65180.0
409;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2000 ;67445.0
410;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2001;65205.0
411;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2002 ;59670.0
412;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2003;53575.0
413;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2004 ;58400.0
414;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2005 ;60070.0
415;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2006;
416;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2007 ;
417;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2008;
418;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2009;
419;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2010 ;
420;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2011;
421;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2012 ;
422;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2013 ;
423;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2014 ;
424;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2015 ;
425;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2016;
426;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2017;
427;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2018;
428;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2019;
429;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2020;
430;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2021;
431;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;18 jaar;2022;
432;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;1999 ;65180.0
433;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2000 ;67445.0
434;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2001;65205.0
435;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2002 ;59670.0
436;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2003;53575.0
437;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2004 ;58400.0
438;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2005 ;
439;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2006;
440;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2007 ;
441;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2008;
442;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2009;
443;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2010 ;
444;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2011;
445;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2012 ;
446;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2013 ;
447;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2014 ;
448;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2015 ;
449;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2016;
450;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2017;
451;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2018;
452;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2019;
453;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2020;
454;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2021;
455;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;19 jaar;2022;
456;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;1999 ;65180.0
457;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2000 ;67445.0
458;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2001;65205.0
459;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2002 ;59670.0
460;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2003;53575.0
461;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2004 ;
462;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2005 ;
463;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2006;
464;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2007 ;
465;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2008;
466;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2009;
467;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2010 ;
468;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2011;
469;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2012 ;
470;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2013 ;
471;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2014 ;
472;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2015 ;
473;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2016;
474;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2017;
475;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2018;
476;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2019;
477;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2020;
478;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2021;
479;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;20 jaar;2022;
480;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;1999 ;65180.0
481;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2000 ;67445.0
482;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2001;65205.0
483;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2002 ;59670.0
484;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2003;
485;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2004 ;
486;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2005 ;
487;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2006;
488;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2007 ;
489;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2008;
490;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2009;
491;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2010 ;
492;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2011;
493;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2012 ;
494;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2013 ;
495;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2014 ;
496;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2015 ;
497;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2016;
498;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2017;
499;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2018;
500;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2019;
501;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2020;
502;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2021;
503;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;21 jaar;2022;
504;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;1999 ;65180.0
505;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2000 ;67445.0
506;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2001;65205.0
507;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2002 ;
508;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2003;
509;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2004 ;
510;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2005 ;
511;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2006;
512;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2007 ;
513;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2008;
514;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2009;
515;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2010 ;
516;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2011;
517;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2012 ;
518;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2013 ;
519;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2014 ;
520;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2015 ;
521;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2016;
522;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2017;
523;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2018;
524;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2019;
525;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2020;
526;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2021;
527;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;22 jaar;2022;
528;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;1999 ;65180.0
529;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2000 ;67445.0
530;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2001;
531;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2002 ;
532;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2003;
533;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2004 ;
534;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2005 ;
535;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2006;
536;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2007 ;
537;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2008;
538;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2009;
539;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2010 ;
540;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2011;
541;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2012 ;
542;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2013 ;
543;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2014 ;
544;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2015 ;
545;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2016;
546;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2017;
547;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2018;
548;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2019;
549;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2020;
550;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2021;
551;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;23 jaar;2022;
552;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;1999 ;65180.0
553;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2000 ;
554;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2001;
555;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2002 ;
556;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2003;
557;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2004 ;
558;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2005 ;
559;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2006;
560;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2007 ;
561;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2008;
562;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2009;
563;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2010 ;
564;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2011;
565;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2012 ;
566;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2013 ;
567;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2014 ;
568;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2015 ;
569;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2016;
570;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2017;
571;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2018;
572;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2019;
573;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2020;
574;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2021;
575;Totaal mannen en vrouwen;10000;Totaal;Totaal;Totaal;24 jaar;2022;
576;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;1999 ;23250.0
577;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2000 ;25090.0
578;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2001;23970.0
579;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2002 ;20840.0
580;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2003;17280.0
581;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2004 ;18305.0
582;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2005 ;19395.0
583;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2006;24130.0
584;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2007 ;30125.0
585;Totaal mannen en vrouwen;10000;Totaal;Totaal;Werknemer en zelfstandige;1 jaar;2008;34885.0
