ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstromersInAOUitkering_1;InstromersInWWUitkering_2;InstromersInBijstandsuitkering_3;UitstromersUitAOUitkering_4;UitstromersUitWWUitkering_5;UitstromersUitBijstandsuitkering_6
217;Totaal mannen en vrouwen;0;1;9;29 september 2000 tot 28 september 2001;1.1;1.0;0.3;28.0;10.2;4.2
218;Totaal mannen en vrouwen;0;1;9;28 september 2001 tot 27 september 2002;1.4;1.3;0.3;27.0;11.0;4.1
219;Totaal mannen en vrouwen;0;1;9;27 september 2002 tot 26 september 2003;1.2;1.7;0.4;28.1;8.5;4.3
220;Totaal mannen en vrouwen;0;1;9;26 september 2003 tot 24 september 2004;1.4;1.8;0.4;28.2;8.1;4.4
221;Totaal mannen en vrouwen;0;1;9;24 september 2004 tot 30 september 2005;1.0;1.6;0.5;28.0;8.5;4.5
222;Totaal mannen en vrouwen;0;1;9;30 september 2005 tot 29 september 2006;1.1;1.9;0.4;0.0;8.3;4.3
223;Totaal mannen en vrouwen;0;1;9;29 september 2006 tot 28 september 2007;2.4;1.2;0.4;26.8;9.8;4.0
224;Totaal mannen en vrouwen;0;1;9;28 september 2007 tot 26 september 2008;1.0;1.1;0.6;28.3;11.9;4.2
225;Totaal mannen en vrouwen;0;1;10;24 september 1999 tot 29 september 2000;6.3;2.5;12.1;2.8;6.3;10.6
226;Totaal mannen en vrouwen;0;1;10;29 september 2000 tot 28 september 2001;6.6;2.7;10.4;4.0;4.9;9.2
227;Totaal mannen en vrouwen;0;1;10;28 september 2001 tot 27 september 2002;8.3;3.8;10.8;2.9;4.5;8.4
228;Totaal mannen en vrouwen;0;1;10;27 september 2002 tot 26 september 2003;6.7;6.5;13.5;3.8;4.8;7.6
229;Totaal mannen en vrouwen;0;1;10;26 september 2003 tot 24 september 2004;7.4;7.2;13.7;3.9;6.7;8.5
230;Totaal mannen en vrouwen;0;1;10;24 september 2004 tot 30 september 2005;7.4;6.4;14.2;3.8;10.5;9.7
231;Totaal mannen en vrouwen;0;1;10;30 september 2005 tot 29 september 2006;6.9;4.8;11.1;0.0;11.0;9.3
232;Totaal mannen en vrouwen;0;1;10;29 september 2006 tot 28 september 2007;9.0;2.9;8.9;2.2;9.4;7.9
233;Totaal mannen en vrouwen;0;1;10;28 september 2007 tot 26 september 2008;7.7;2.2;8.3;1.3;7.7;6.7
234;Totaal mannen en vrouwen;0;1;11;24 september 1999 tot 29 september 2000;2.0;0.1;1.7;0.0;0.1;0.3
235;Totaal mannen en vrouwen;0;1;11;29 september 2000 tot 28 september 2001;2.0;0.1;1.4;0.1;0.1;0.3
236;Totaal mannen en vrouwen;0;1;11;28 september 2001 tot 27 september 2002;2.2;0.1;1.2;0.1;0.1;0.3
237;Totaal mannen en vrouwen;0;1;11;27 september 2002 tot 26 september 2003;2.5;0.2;1.7;0.1;0.1;0.3
238;Totaal mannen en vrouwen;0;1;11;26 september 2003 tot 24 september 2004;2.8;0.2;1.8;0.1;0.2;0.4
239;Totaal mannen en vrouwen;0;1;11;24 september 2004 tot 30 september 2005;3.2;0.2;1.7;0.1;0.3;0.5
240;Totaal mannen en vrouwen;0;1;11;30 september 2005 tot 29 september 2006;3.8;0.1;1.1;0.0;0.4;0.7
241;Totaal mannen en vrouwen;0;1;11;29 september 2006 tot 28 september 2007;1.7;0.1;0.8;0.1;0.2;0.4
242;Totaal mannen en vrouwen;0;1;11;28 september 2007 tot 26 september 2008;2.2;0.1;0.7;0.1;0.1;0.3
243;Totaal mannen en vrouwen;0;1;12;24 september 1999 tot 29 september 2000;4.2;2.5;10.4;2.7;6.2;10.3
244;Totaal mannen en vrouwen;0;1;12;29 september 2000 tot 28 september 2001;4.5;2.6;9.0;4.0;4.8;9.0
245;Totaal mannen en vrouwen;0;1;12;28 september 2001 tot 27 september 2002;6.2;3.7;9.6;2.8;4.4;8.1
246;Totaal mannen en vrouwen;0;1;12;27 september 2002 tot 26 september 2003;4.2;6.4;11.8;3.7;4.6;7.3
247;Totaal mannen en vrouwen;0;1;12;26 september 2003 tot 24 september 2004;4.6;7.0;11.9;3.8;6.5;8.1
248;Totaal mannen en vrouwen;0;1;12;24 september 2004 tot 30 september 2005;4.1;6.2;12.5;3.6;10.2;9.2
249;Totaal mannen en vrouwen;0;1;12;30 september 2005 tot 29 september 2006;3.1;4.7;10.0;0.0;10.7;8.6
250;Totaal mannen en vrouwen;0;1;12;29 september 2006 tot 28 september 2007;7.2;2.8;8.1;2.2;9.2;7.5
251;Totaal mannen en vrouwen;0;1;12;28 september 2007 tot 26 september 2008;5.4;2.1;7.6;1.2;7.5;6.4
252;Totaal mannen en vrouwen;0;1;14;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;9.0;0.9;2.5
253;Totaal mannen en vrouwen;0;1;14;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;9.0;0.7;2.4
254;Totaal mannen en vrouwen;0;1;14;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;9.2;0.7;2.3
255;Totaal mannen en vrouwen;0;1;14;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;9.6;0.8;2.4
256;Totaal mannen en vrouwen;0;1;14;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;9.5;1.1;2.7
257;Totaal mannen en vrouwen;0;1;14;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;9.7;1.4;2.6
258;Totaal mannen en vrouwen;0;1;14;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;1.4;2.9
259;Totaal mannen en vrouwen;0;1;14;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;8.3;1.2;2.5
260;Totaal mannen en vrouwen;0;1;14;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;8.4;0.9;2.5
261;Totaal mannen en vrouwen;0;1;13;24 september 1999 tot 29 september 2000;0.7;0.1;1.1;0.0;0.0;0.0
262;Totaal mannen en vrouwen;0;1;13;29 september 2000 tot 28 september 2001;0.7;0.1;1.0;0.0;0.0;0.0
263;Totaal mannen en vrouwen;0;1;13;28 september 2001 tot 27 september 2002;0.7;0.2;1.0;0.0;0.0;0.0
264;Totaal mannen en vrouwen;0;1;13;27 september 2002 tot 26 september 2003;0.7;0.3;1.2;0.0;0.0;0.0
265;Totaal mannen en vrouwen;0;1;13;26 september 2003 tot 24 september 2004;0.9;0.4;1.7;0.0;0.0;0.0
266;Totaal mannen en vrouwen;0;1;13;24 september 2004 tot 30 september 2005;1.0;0.4;1.7;0.0;0.0;0.0
267;Totaal mannen en vrouwen;0;1;13;30 september 2005 tot 29 september 2006;1.2;0.3;1.5;0.0;0.0;0.0
268;Totaal mannen en vrouwen;0;1;13;29 september 2006 tot 28 september 2007;1.1;0.2;1.4;0.0;0.0;0.0
269;Totaal mannen en vrouwen;0;1;13;28 september 2007 tot 26 september 2008;1.0;0.2;1.4;0.0;0.0;0.0
270;Totaal mannen en vrouwen;0;2;0;24 september 1999 tot 29 september 2000;19.5;14.5;36.4;12.4;20.1;44.9
271;Totaal mannen en vrouwen;0;2;0;29 september 2000 tot 28 september 2001;20.2;14.6;35.9;13.7;16.9;39.2
272;Totaal mannen en vrouwen;0;2;0;28 september 2001 tot 27 september 2002;19.9;23.2;38.0;14.2;15.4;35.4
273;Totaal mannen en vrouwen;0;2;0;27 september 2002 tot 26 september 2003;16.6;36.1;44.0;15.4;17.6;30.4
274;Totaal mannen en vrouwen;0;2;0;26 september 2003 tot 24 september 2004;15.1;37.0;39.5;16.2;25.5;33.3
275;Totaal mannen en vrouwen;0;2;0;24 september 2004 tot 30 september 2005;8.6;33.2;40.4;17.6;35.7;37.4
276;Totaal mannen en vrouwen;0;2;0;30 september 2005 tot 29 september 2006;8.7;27.1;34.9;0.0;38.8;44.3
277;Totaal mannen en vrouwen;0;2;0;29 september 2006 tot 28 september 2007;12.9;20.0;29.7;13.6;33.1;44.5
278;Totaal mannen en vrouwen;0;2;0;28 september 2007 tot 26 september 2008;12.3;19.5;36.5;10.3;25.4;37.1
279;Totaal mannen en vrouwen;0;2;1;24 september 1999 tot 29 september 2000;12.8;10.8;9.8;3.9;11.8;26.4
280;Totaal mannen en vrouwen;0;2;1;29 september 2000 tot 28 september 2001;13.8;10.5;9.6;4.3;9.3;21.2
281;Totaal mannen en vrouwen;0;2;1;28 september 2001 tot 27 september 2002;13.0;17.2;10.5;4.5;7.6;17.4
282;Totaal mannen en vrouwen;0;2;1;27 september 2002 tot 26 september 2003;9.7;27.0;12.6;4.5;9.1;12.7
283;Totaal mannen en vrouwen;0;2;1;26 september 2003 tot 24 september 2004;8.3;27.4;10.8;4.1;13.7;12.5
284;Totaal mannen en vrouwen;0;2;1;24 september 2004 tot 30 september 2005;3.6;24.1;9.3;4.0;18.8;14.3
285;Totaal mannen en vrouwen;0;2;1;30 september 2005 tot 29 september 2006;2.9;18.4;7.0;0.0;22.5;20.1
286;Totaal mannen en vrouwen;0;2;1;29 september 2006 tot 28 september 2007;3.7;13.8;6.4;2.9;20.0;22.4
287;Totaal mannen en vrouwen;0;2;1;28 september 2007 tot 26 september 2008;4.3;15.1;7.7;2.0;14.3;18.2
288;Totaal mannen en vrouwen;0;2;2;24 september 1999 tot 29 september 2000;12.3;10.7;9.0;3.6;11.1;25.0
289;Totaal mannen en vrouwen;0;2;2;29 september 2000 tot 28 september 2001;13.3;10.4;8.9;3.9;8.7;20.0
290;Totaal mannen en vrouwen;0;2;2;28 september 2001 tot 27 september 2002;12.5;17.0;9.7;4.1;7.0;16.3
291;Totaal mannen en vrouwen;0;2;2;27 september 2002 tot 26 september 2003;9.2;26.7;11.4;4.1;8.5;11.9
292;Totaal mannen en vrouwen;0;2;2;26 september 2003 tot 24 september 2004;7.8;27.1;9.7;3.7;12.9;11.6
293;Totaal mannen en vrouwen;0;2;2;24 september 2004 tot 30 september 2005;3.3;24.0;8.2;3.6;17.6;13.5
294;Totaal mannen en vrouwen;0;2;2;30 september 2005 tot 29 september 2006;2.8;18.2;6.2;0.0;21.0;19.2
295;Totaal mannen en vrouwen;0;2;2;29 september 2006 tot 28 september 2007;3.5;13.6;5.8;2.6;18.6;21.4
296;Totaal mannen en vrouwen;0;2;2;28 september 2007 tot 26 september 2008;4.1;15.0;6.9;1.7;13.2;17.4
297;Totaal mannen en vrouwen;0;2;3;24 september 1999 tot 29 september 2000;0.6;0.4;0.9;0.3;1.0;1.7
298;Totaal mannen en vrouwen;0;2;3;29 september 2000 tot 28 september 2001;0.7;0.3;0.8;0.4;0.8;1.5
299;Totaal mannen en vrouwen;0;2;3;28 september 2001 tot 27 september 2002;0.7;0.6;1.0;0.4;0.7;1.3
300;Totaal mannen en vrouwen;0;2;3;27 september 2002 tot 26 september 2003;0.6;0.8;1.3;0.5;0.8;1.0
301;Totaal mannen en vrouwen;0;2;3;26 september 2003 tot 24 september 2004;0.6;0.8;1.3;0.4;1.1;1.0
302;Totaal mannen en vrouwen;0;2;3;24 september 2004 tot 30 september 2005;0.4;0.6;1.2;0.5;1.5;0.9
303;Totaal mannen en vrouwen;0;2;3;30 september 2005 tot 29 september 2006;0.2;0.6;1.0;0.0;2.0;1.1
304;Totaal mannen en vrouwen;0;2;3;29 september 2006 tot 28 september 2007;0.2;0.5;0.7;0.4;1.9;1.2
305;Totaal mannen en vrouwen;0;2;3;28 september 2007 tot 26 september 2008;0.2;0.4;0.8;0.2;1.5;1.0
306;Totaal mannen en vrouwen;0;2;4;24 september 1999 tot 29 september 2000;6.7;4.2;5.1;1.9;6.7;5.1
307;Totaal mannen en vrouwen;0;2;4;29 september 2000 tot 28 september 2001;5.9;4.5;4.8;2.2;5.7;4.0
308;Totaal mannen en vrouwen;0;2;4;28 september 2001 tot 27 september 2002;5.8;6.0;4.9;2.3;5.5;3.3
309;Totaal mannen en vrouwen;0;2;4;27 september 2002 tot 26 september 2003;5.0;8.1;5.6;3.0;5.9;2.8
310;Totaal mannen en vrouwen;0;2;4;26 september 2003 tot 24 september 2004;4.8;8.6;5.4;3.5;8.0;2.9
311;Totaal mannen en vrouwen;0;2;4;24 september 2004 tot 30 september 2005;2.4;7.9;6.9;4.6;11.4;3.0
312;Totaal mannen en vrouwen;0;2;4;30 september 2005 tot 29 september 2006;3.3;7.9;6.8;0.0;12.5;8.2
313;Totaal mannen en vrouwen;0;2;4;29 september 2006 tot 28 september 2007;5.8;6.3;5.5;3.0;9.8;8.5
314;Totaal mannen en vrouwen;0;2;4;28 september 2007 tot 26 september 2008;5.6;4.6;4.7;1.4;8.3;7.2
315;Totaal mannen en vrouwen;0;2;5;24 september 1999 tot 29 september 2000;0.0;1.4;1.1;0.0;1.8;1.3
316;Totaal mannen en vrouwen;0;2;5;29 september 2000 tot 28 september 2001;0.0;1.5;1.2;0.0;1.7;1.2
317;Totaal mannen en vrouwen;0;2;5;28 september 2001 tot 27 september 2002;0.0;2.2;1.3;0.0;1.8;1.2
318;Totaal mannen en vrouwen;0;2;5;27 september 2002 tot 26 september 2003;0.0;3.2;1.5;0.0;1.8;1.1
319;Totaal mannen en vrouwen;0;2;5;26 september 2003 tot 24 september 2004;0.0;3.5;1.4;0.0;2.0;1.2
320;Totaal mannen en vrouwen;0;2;5;24 september 2004 tot 30 september 2005;0.0;3.6;1.6;0.0;2.5;1.1
321;Totaal mannen en vrouwen;0;2;5;30 september 2005 tot 29 september 2006;0.0;3.4;1.2;0.0;2.4;1.9
322;Totaal mannen en vrouwen;0;2;5;29 september 2006 tot 28 september 2007;0.0;2.1;1.0;0.0;2.4;1.6
323;Totaal mannen en vrouwen;0;2;5;28 september 2007 tot 26 september 2008;0.0;1.1;0.8;0.0;2.1;1.6
324;Totaal mannen en vrouwen;0;2;6;24 september 1999 tot 29 september 2000;0.3;0.0;1.4;0.5;0.0;0.5
325;Totaal mannen en vrouwen;0;2;6;29 september 2000 tot 28 september 2001;0.2;0.0;1.2;0.6;0.0;0.4
326;Totaal mannen en vrouwen;0;2;6;28 september 2001 tot 27 september 2002;0.2;0.0;1.2;0.8;0.0;0.4
327;Totaal mannen en vrouwen;0;2;6;27 september 2002 tot 26 september 2003;0.2;0.0;1.6;1.2;0.0;0.5
328;Totaal mannen en vrouwen;0;2;6;26 september 2003 tot 24 september 2004;0.2;0.0;2.2;1.5;0.0;0.6
329;Totaal mannen en vrouwen;0;2;6;24 september 2004 tot 30 september 2005;0.2;0.0;3.9;1.9;0.0;0.6
330;Totaal mannen en vrouwen;0;2;6;30 september 2005 tot 29 september 2006;0.3;0.0;4.1;0.0;0.0;0.7
331;Totaal mannen en vrouwen;0;2;6;29 september 2006 tot 28 september 2007;0.4;0.0;2.7;1.1;0.0;0.5
332;Totaal mannen en vrouwen;0;2;6;28 september 2007 tot 26 september 2008;0.5;0.0;1.9;0.4;0.0;0.4
333;Totaal mannen en vrouwen;0;2;7;24 september 1999 tot 29 september 2000;1.0;0.6;0.0;0.7;1.7;0.0
334;Totaal mannen en vrouwen;0;2;7;29 september 2000 tot 28 september 2001;0.9;0.5;0.0;0.8;1.4;0.0
335;Totaal mannen en vrouwen;0;2;7;28 september 2001 tot 27 september 2002;0.8;0.5;0.0;0.8;1.4;0.0
336;Totaal mannen en vrouwen;0;2;7;27 september 2002 tot 26 september 2003;0.7;0.8;0.0;1.0;1.8;0.0
337;Totaal mannen en vrouwen;0;2;7;26 september 2003 tot 24 september 2004;0.7;0.9;0.0;1.1;2.4;0.0
338;Totaal mannen en vrouwen;0;2;7;24 september 2004 tot 30 september 2005;0.6;1.0;0.0;1.2;4.3;0.0
339;Totaal mannen en vrouwen;0;2;7;30 september 2005 tot 29 september 2006;0.7;1.0;0.0;0.0;4.6;0.0
340;Totaal mannen en vrouwen;0;2;7;29 september 2006 tot 28 september 2007;1.1;0.8;0.0;0.7;3.2;0.0
341;Totaal mannen en vrouwen;0;2;7;28 september 2007 tot 26 september 2008;1.2;0.6;0.0;0.5;2.2;0.0
342;Totaal mannen en vrouwen;0;2;8;24 september 1999 tot 29 september 2000;5.9;2.6;2.9;0.8;4.1;3.6
343;Totaal mannen en vrouwen;0;2;8;29 september 2000 tot 28 september 2001;5.1;2.9;2.7;1.0;3.4;2.6
344;Totaal mannen en vrouwen;0;2;8;28 september 2001 tot 27 september 2002;4.9;3.9;2.7;0.9;3.3;1.8
345;Totaal mannen en vrouwen;0;2;8;27 september 2002 tot 26 september 2003;4.3;5.1;2.8;1.2;3.3;1.3
346;Totaal mannen en vrouwen;0;2;8;26 september 2003 tot 24 september 2004;4.0;5.3;2.2;1.3;4.7;1.3
347;Totaal mannen en vrouwen;0;2;8;24 september 2004 tot 30 september 2005;1.7;4.4;1.9;1.9;6.2;1.5
348;Totaal mannen en vrouwen;0;2;8;30 september 2005 tot 29 september 2006;2.5;4.7;2.0;0.0;7.0;6.3
349;Totaal mannen en vrouwen;0;2;8;29 september 2006 tot 28 september 2007;4.6;4.3;2.3;1.5;5.5;6.8
350;Totaal mannen en vrouwen;0;2;8;28 september 2007 tot 26 september 2008;4.3;3.4;2.4;0.6;5.0;5.5
351;Totaal mannen en vrouwen;0;2;9;24 september 1999 tot 29 september 2000;0.2;0.1;1.0;4.7;1.7;1.5
352;Totaal mannen en vrouwen;0;2;9;29 september 2000 tot 28 september 2001;0.2;0.2;1.0;5.0;1.8;1.6
353;Totaal mannen en vrouwen;0;2;9;28 september 2001 tot 27 september 2002;0.2;0.2;1.0;5.1;2.0;1.8
354;Totaal mannen en vrouwen;0;2;9;27 september 2002 tot 26 september 2003;0.2;0.3;1.2;5.5;1.5;1.9
355;Totaal mannen en vrouwen;0;2;9;26 september 2003 tot 24 september 2004;0.2;0.3;1.2;5.7;1.4;2.0
356;Totaal mannen en vrouwen;0;2;9;24 september 2004 tot 30 september 2005;0.1;0.3;1.5;6.1;1.6;2.4
357;Totaal mannen en vrouwen;0;2;9;30 september 2005 tot 29 september 2006;0.2;0.3;1.6;0.0;1.5;1.9
358;Totaal mannen en vrouwen;0;2;9;29 september 2006 tot 28 september 2007;0.3;0.2;1.4;5.9;1.9;1.9
359;Totaal mannen en vrouwen;0;2;9;28 september 2007 tot 26 september 2008;0.2;0.2;2.3;5.0;2.2;1.8
360;Totaal mannen en vrouwen;0;2;10;24 september 1999 tot 29 september 2000;1.9;1.2;16.1;1.0;2.2;11.3
361;Totaal mannen en vrouwen;0;2;10;29 september 2000 tot 28 september 2001;2.0;1.3;16.2;1.3;1.9;10.6
362;Totaal mannen en vrouwen;0;2;10;28 september 2001 tot 27 september 2002;2.5;2.0;17.7;1.2;1.9;10.5
363;Totaal mannen en vrouwen;0;2;10;27 september 2002 tot 26 september 2003;2.5;3.7;21.4;1.5;2.4;9.7
364;Totaal mannen en vrouwen;0;2;10;26 september 2003 tot 24 september 2004;2.4;3.5;19.4;1.6;3.7;11.4
365;Totaal mannen en vrouwen;0;2;10;24 september 2004 tot 30 september 2005;2.4;3.2;19.8;1.8;5.7;12.6
366;Totaal mannen en vrouwen;0;2;10;30 september 2005 tot 29 september 2006;2.2;2.5;16.2;0.0;5.5;12.0
367;Totaal mannen en vrouwen;0;2;10;29 september 2006 tot 28 september 2007;3.3;1.6;13.3;1.0;4.3;10.8
368;Totaal mannen en vrouwen;0;2;10;28 september 2007 tot 26 september 2008;2.6;1.2;16.9;0.6;3.2;8.8
369;Totaal mannen en vrouwen;0;2;11;24 september 1999 tot 29 september 2000;0.5;0.0;1.9;0.0;0.0;0.5
370;Totaal mannen en vrouwen;0;2;11;29 september 2000 tot 28 september 2001;0.4;0.0;1.6;0.0;0.0;0.5
371;Totaal mannen en vrouwen;0;2;11;28 september 2001 tot 27 september 2002;0.5;0.1;1.7;0.0;0.0;0.5
372;Totaal mannen en vrouwen;0;2;11;27 september 2002 tot 26 september 2003;0.6;0.1;2.0;0.0;0.1;0.7
373;Totaal mannen en vrouwen;0;2;11;26 september 2003 tot 24 september 2004;0.7;0.1;1.6;0.0;0.1;1.0
374;Totaal mannen en vrouwen;0;2;11;24 september 2004 tot 30 september 2005;0.8;0.1;1.5;0.1;0.2;1.1
375;Totaal mannen en vrouwen;0;2;11;30 september 2005 tot 29 september 2006;0.9;0.1;1.2;0.0;0.2;1.3
376;Totaal mannen en vrouwen;0;2;11;29 september 2006 tot 28 september 2007;0.5;0.1;0.9;0.0;0.2;1.1
377;Totaal mannen en vrouwen;0;2;11;28 september 2007 tot 26 september 2008;0.7;0.1;1.1;0.0;0.1;0.8
378;Totaal mannen en vrouwen;0;2;12;24 september 1999 tot 29 september 2000;1.4;1.2;14.3;1.0;2.1;10.8
379;Totaal mannen en vrouwen;0;2;12;29 september 2000 tot 28 september 2001;1.6;1.2;14.7;1.3;1.9;10.1
380;Totaal mannen en vrouwen;0;2;12;28 september 2001 tot 27 september 2002;2.0;1.9;15.9;1.2;1.9;10.0
381;Totaal mannen en vrouwen;0;2;12;27 september 2002 tot 26 september 2003;1.8;3.6;19.4;1.5;2.3;8.9
382;Totaal mannen en vrouwen;0;2;12;26 september 2003 tot 24 september 2004;1.7;3.4;17.8;1.6;3.6;10.4
383;Totaal mannen en vrouwen;0;2;12;24 september 2004 tot 30 september 2005;1.6;3.1;18.3;1.7;5.5;11.5
384;Totaal mannen en vrouwen;0;2;12;30 september 2005 tot 29 september 2006;1.3;2.5;15.0;0.0;5.3;10.8
385;Totaal mannen en vrouwen;0;2;12;29 september 2006 tot 28 september 2007;2.8;1.6;12.4;0.9;4.2;9.7
386;Totaal mannen en vrouwen;0;2;12;28 september 2007 tot 26 september 2008;2.0;1.1;15.8;0.6;3.1;8.0
387;Totaal mannen en vrouwen;0;2;14;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;2.1;0.4;3.3
388;Totaal mannen en vrouwen;0;2;14;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;2.1;0.4;3.7
389;Totaal mannen en vrouwen;0;2;14;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;2.2;0.4;3.8
390;Totaal mannen en vrouwen;0;2;14;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;2.4;0.6;4.3
391;Totaal mannen en vrouwen;0;2;14;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;2.7;1.0;5.4
392;Totaal mannen en vrouwen;0;2;14;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;2.8;1.5;6.1
393;Totaal mannen en vrouwen;0;2;14;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;1.4;6.1
394;Totaal mannen en vrouwen;0;2;14;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;2.4;1.1;5.5
395;Totaal mannen en vrouwen;0;2;14;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;2.4;0.8;4.7
396;Totaal mannen en vrouwen;0;2;13;24 september 1999 tot 29 september 2000;0.5;0.1;6.0;0.0;0.0;0.0
397;Totaal mannen en vrouwen;0;2;13;29 september 2000 tot 28 september 2001;0.4;0.1;5.6;0.0;0.0;0.0
398;Totaal mannen en vrouwen;0;2;13;28 september 2001 tot 27 september 2002;0.4;0.2;5.3;0.0;0.0;0.0
399;Totaal mannen en vrouwen;0;2;13;27 september 2002 tot 26 september 2003;0.4;0.3;4.5;0.0;0.0;0.0
400;Totaal mannen en vrouwen;0;2;13;26 september 2003 tot 24 september 2004;0.4;0.3;3.7;0.0;0.0;0.0
401;Totaal mannen en vrouwen;0;2;13;24 september 2004 tot 30 september 2005;0.5;0.4;4.0;0.0;0.0;0.0
402;Totaal mannen en vrouwen;0;2;13;30 september 2005 tot 29 september 2006;0.6;0.3;4.3;0.0;0.0;0.0
403;Totaal mannen en vrouwen;0;2;13;29 september 2006 tot 28 september 2007;0.5;0.2;4.1;0.0;0.0;0.0
404;Totaal mannen en vrouwen;0;2;13;28 september 2007 tot 26 september 2008;0.6;0.3;6.2;0.0;0.0;0.0
405;Totaal mannen en vrouwen;0;3;0;24 september 1999 tot 29 september 2000;13.2;10.5;30.6;7.3;14.1;36.8
406;Totaal mannen en vrouwen;0;3;0;29 september 2000 tot 28 september 2001;13.5;10.5;30.5;8.3;11.9;32.4
407;Totaal mannen en vrouwen;0;3;0;28 september 2001 tot 27 september 2002;13.3;16.2;31.9;8.8;10.8;29.5
408;Totaal mannen en vrouwen;0;3;0;27 september 2002 tot 26 september 2003;11.0;25.1;36.0;9.7;12.2;25.2
409;Totaal mannen en vrouwen;0;3;0;26 september 2003 tot 24 september 2004;9.8;25.7;31.5;10.5;17.6;27.1
410;Totaal mannen en vrouwen;0;3;0;24 september 2004 tot 30 september 2005;5.2;22.9;32.2;11.5;24.4;29.9
411;Totaal mannen en vrouwen;0;3;0;30 september 2005 tot 29 september 2006;5.2;18.9;28.5;0.0;27.1;35.2
412;Totaal mannen en vrouwen;0;3;0;29 september 2006 tot 28 september 2007;8.2;14.2;24.8;8.9;23.3;35.5
413;Totaal mannen en vrouwen;0;3;0;28 september 2007 tot 26 september 2008;7.5;13.6;31.3;6.4;17.8;30.2
414;Totaal mannen en vrouwen;0;3;1;24 september 1999 tot 29 september 2000;8.4;7.7;7.5;2.2;8.2;21.5
415;Totaal mannen en vrouwen;0;3;1;29 september 2000 tot 28 september 2001;9.0;7.3;7.4;2.5;6.4;17.4
416;Totaal mannen en vrouwen;0;3;1;28 september 2001 tot 27 september 2002;8.6;11.7;8.0;2.6;5.2;14.4
417;Totaal mannen en vrouwen;0;3;1;27 september 2002 tot 26 september 2003;6.3;18.3;9.4;2.6;6.0;10.4
418;Totaal mannen en vrouwen;0;3;1;26 september 2003 tot 24 september 2004;5.4;18.5;8.0;2.4;8.8;9.8
419;Totaal mannen en vrouwen;0;3;1;24 september 2004 tot 30 september 2005;2.3;16.2;6.8;2.3;11.9;10.9
420;Totaal mannen en vrouwen;0;3;1;30 september 2005 tot 29 september 2006;1.8;12.4;5.3;0.0;14.8;15.3
421;Totaal mannen en vrouwen;0;3;1;29 september 2006 tot 28 september 2007;2.3;9.3;5.0;1.7;13.4;17.5
422;Totaal mannen en vrouwen;0;3;1;28 september 2007 tot 26 september 2008;2.7;10.3;5.9;1.0;9.5;14.7
423;Totaal mannen en vrouwen;0;3;2;24 september 1999 tot 29 september 2000;8.3;7.6;6.9;2.1;7.8;20.4
424;Totaal mannen en vrouwen;0;3;2;29 september 2000 tot 28 september 2001;8.8;7.2;6.9;2.4;6.0;16.4
425;Totaal mannen en vrouwen;0;3;2;28 september 2001 tot 27 september 2002;8.4;11.6;7.4;2.4;4.8;13.5
426;Totaal mannen en vrouwen;0;3;2;27 september 2002 tot 26 september 2003;6.1;18.2;8.5;2.4;5.6;9.7
427;Totaal mannen en vrouwen;0;3;2;26 september 2003 tot 24 september 2004;5.2;18.4;7.1;2.2;8.3;9.1
428;Totaal mannen en vrouwen;0;3;2;24 september 2004 tot 30 september 2005;2.1;16.1;6.0;2.1;11.2;10.3
429;Totaal mannen en vrouwen;0;3;2;30 september 2005 tot 29 september 2006;1.7;12.3;4.7;0.0;13.9;14.6
430;Totaal mannen en vrouwen;0;3;2;29 september 2006 tot 28 september 2007;2.2;9.3;4.5;1.5;12.5;16.7
431;Totaal mannen en vrouwen;0;3;2;28 september 2007 tot 26 september 2008;2.6;10.3;5.3;0.9;8.9;14.0
432;Totaal mannen en vrouwen;0;3;3;24 september 1999 tot 29 september 2000;0.3;0.2;0.7;0.2;0.6;1.3
433;Totaal mannen en vrouwen;0;3;3;29 september 2000 tot 28 september 2001;0.4;0.2;0.6;0.2;0.5;1.2
434;Totaal mannen en vrouwen;0;3;3;28 september 2001 tot 27 september 2002;0.4;0.3;0.7;0.2;0.4;1.1
435;Totaal mannen en vrouwen;0;3;3;27 september 2002 tot 26 september 2003;0.3;0.5;1.0;0.2;0.5;0.8
