ID;Geslacht;Leeftijd;LevenLangOntwikkelen;Bedrijfskenmerken;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
264;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2013;1356.0
265;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2014;1298.0
266;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2015;1301.0
267;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2016;1299.0
268;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2017;1284.0
269;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2018;1319.0
270;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2019;1391.0
271;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2020;1425.0
272;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2021;1568.0
273;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2022;1613.0
274;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Q Gezondheids- en welzijnszorg;2023;1661.0
275;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2013;172.0
276;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2014;165.0
277;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2015;176.0
278;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2016;177.0
279;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2017;180.0
280;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2018;184.0
281;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2019;208.0
282;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2020;194.0
283;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2021;208.0
284;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2022;233.0
285;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;R Cultuur, sport en recreatie;2023;237.0
286;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2013;191.0
287;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2014;190.0
288;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2015;192.0
289;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2016;186.0
290;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2017;181.0
291;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2018;179.0
292;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2019;172.0
293;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2020;192.0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2021;198.0
295;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2022;186.0
296;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;S Overige dienstverlening;2023;193.0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2013;15.0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2014;16.0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2015;10.0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2016;11.0
301;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2017;15.0
302;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2018;14.0
303;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2019;16.0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2020;18.0
305;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2021;13.0
306;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2022;9.0
307;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;T Huishoudens;2023;10.0
308;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2013;1.0
309;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2014;1.0
310;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2015;2.0
311;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2016;2.0
312;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2017;1.0
313;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2018;0.0
314;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2019;1.0
315;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2020;1.0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2021;1.0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2022;1.0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;U Extraterritoriale organisaties;2023;1.0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2013;454.0
320;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2014;491.0
321;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2015;429.0
322;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2016;470.0
323;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2017;638.0
324;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2018;590.0
325;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2019;611.0
326;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2020;655.0
327;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2021;190.0
328;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2022;208.0
329;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;SBI-code onbekend;2023;194.0
330;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2013;
331;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2014;
332;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2015;
333;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2016;
334;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2017;
335;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2018;
336;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2019;
337;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2020;
338;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2021;2115.0
339;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2022;2194.0
340;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;1 tot 10 werkzame personen;2023;2228.0
341;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2013;
342;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2014;
343;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2015;
344;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2016;
345;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2017;
346;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2018;
347;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2019;
348;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2020;
349;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2021;2070.0
350;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2022;2165.0
351;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;10 tot 50 werkzame personen;2023;2208.0
352;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2013;
353;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2014;
354;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2015;
355;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2016;
356;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2017;
357;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2018;
358;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2019;
359;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2020;
360;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2021;1655.0
361;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2022;1694.0
362;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;50 tot 250 werkzame personen;2023;1709.0
363;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2013;
364;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2014;
365;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2015;
366;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2016;
367;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2017;
368;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2018;
369;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2019;
370;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2020;
371;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2021;3052.0
372;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2022;3130.0
373;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;250 of meer werkzame personen;2023;3210.0
374;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2013;
375;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2014;
376;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2015;
377;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2016;
378;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2017;
379;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2018;
380;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2019;
381;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2020;
382;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2021;363.0
383;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2022;365.0
384;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Werkzame personen: onbekend;2023;382.0
385;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2013;2402.0
386;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2014;2410.0
387;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2015;2503.0
388;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2016;2505.0
389;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2017;2584.0
390;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2018;2631.0
391;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2019;2732.0
392;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2020;2626.0
393;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2021;3393.0
394;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2022;3474.0
395;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;Totaal personen;2023;3514.0
396;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2013;226.0
397;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2014;222.0
398;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2015;240.0
399;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2016;233.0
400;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2017;235.0
401;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2018;238.0
402;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2019;246.0
403;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2020;237.0
404;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2021;291.0
405;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2022;312.0
406;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;B-F Nijverheid en energie;2023;310.0
407;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2013;706.0
408;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2014;728.0
409;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2015;768.0
410;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2016;763.0
411;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2017;783.0
412;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2018;815.0
413;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2019;827.0
414;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2020;772.0
415;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2021;934.0
416;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2022;958.0
417;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-I Handel, vervoer en horeca;2023;979.0
418;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2013;1143.0
419;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2014;1163.0
420;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2015;1229.0
421;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2016;1237.0
422;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2017;1240.0
423;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2018;1294.0
424;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2019;1325.0
425;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2020;1243.0
426;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2021;1640.0
427;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2022;1662.0
428;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;G-N Commerciële dienstverlening;2023;1682.0
429;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2013;261.0
430;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2014;257.0
431;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2015;277.0
432;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2016;293.0
433;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2017;283.0
434;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2018;292.0
435;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2019;325.0
436;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2020;290.0
437;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2021;404.0
438;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2022;414.0
439;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;M-N Zakelijke dienstverlening;2023;420.0
440;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2013;723.0
441;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2014;711.0
442;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2015;735.0
443;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2016;733.0
444;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2017;746.0
445;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2018;758.0
446;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2019;801.0
447;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2020;788.0
448;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2021;1168.0
449;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2022;1201.0
450;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-Q Overheid en zorg;2023;1227.0
451;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2013;827.0
452;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2014;807.0
453;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2015;835.0
454;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2016;832.0
455;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2017;847.0
456;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2018;862.0
457;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2019;910.0
458;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2020;890.0
459;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2021;1306.0
460;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2022;1347.0
461;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;O-U Niet-commerciële dienstverlening;2023;1381.0
462;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2013;104.0
463;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2014;96.0
464;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2015;100.0
465;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2016;98.0
466;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2017;101.0
467;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2018;103.0
468;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2019;109.0
469;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2020;102.0
470;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2021;139.0
471;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2022;146.0
472;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;R-U Cultuur, recreatie, overige diensten;2023;153.0
473;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2013;39.0
474;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2014;40.0
475;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2015;41.0
476;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2016;42.0
477;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2017;41.0
478;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2018;35.0
479;Totaal mannen en vrouwen;15 tot 75 jaar;Deelname leven lang ontwikkelen;A Landbouw, bosbouw en visserij;2019;34.0
