ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2
219;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A03F Motiliteitsbevorderende middelen;2015;304255;1.76
220;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A03F Motiliteitsbevorderende middelen;2016;306805;1.76
221;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A03F Motiliteitsbevorderende middelen;2017;301525;1.72
222;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A03F Motiliteitsbevorderende middelen;2018;308350;1.75
223;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A03F Motiliteitsbevorderende middelen;2019;296735;1.67
224;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A03F Motiliteitsbevorderende middelen;2020;282425;1.59
225;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2006;35620;0.21
226;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2007;39910;0.24
227;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2008;42765;0.26
228;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2009;45555;0.27
229;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2010;48425;0.29
230;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2011;51960;0.31
231;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2012;52820;0.31
232;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2013;55085;0.32
233;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2014;56855;0.33
234;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2015;62365;0.36
235;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2016;67625;0.39
236;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2017;72455;0.41
237;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2018;83510;0.47
238;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2019;90095;0.51
239;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04 Anti-emetica;2020;81110;0.46
240;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2006;35620;0.21
241;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2007;39910;0.24
242;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2008;42765;0.26
243;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2009;45555;0.27
244;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2010;48425;0.29
245;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2011;51960;0.31
246;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2012;52820;0.31
247;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2013;55085;0.32
248;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2014;56855;0.33
249;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2015;62365;0.36
250;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2016;67625;0.39
251;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2017;72455;0.41
252;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2018;83510;0.47
253;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2019;90095;0.51
254;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A04A Anti-emetica;2020;81110;0.46
255;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2006;8670;0.05
256;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2007;9370;0.06
257;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2008;9970;0.06
258;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2009;10665;0.06
259;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2010;11075;0.07
260;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2011;11615;0.07
261;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2012;12035;0.07
262;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2013;12800;0.07
263;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2014;13380;0.08
264;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2015;13890;0.08
265;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2016;14395;0.08
266;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2017;15030;0.09
267;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2018;15560;0.09
268;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2019;16140;0.09
269;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05 Gal- en levertherapeutica;2020;15810;0.09
270;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2006;8670;0.05
271;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2007;9370;0.06
272;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2008;9970;0.06
273;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2009;10665;0.06
274;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2010;11075;0.07
275;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2011;11615;0.07
276;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2012;12035;0.07
277;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2013;12800;0.07
278;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2014;13380;0.08
279;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2015;13890;0.08
280;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2016;14395;0.08
281;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2017;15030;0.09
282;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2018;15560;0.09
283;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2019;16140;0.09
284;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05A Galtherapeutica;2020;15810;0.09
285;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2006;0;0.0
286;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2007;0;0.0
287;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2008;0;0.0
288;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2009;0;0.0
289;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2010;0;0.0
290;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2011;0;0.0
291;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2012;0;0.0
292;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2013;0;0.0
293;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2014;0;0.0
294;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2015;0;0.0
295;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2016;0;0.0
296;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2017;0;0.0
297;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2018;0;0.0
298;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2019;0;0.0
299;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05B Levertherapeutica, lipotrope midd.;2020;0;0.0
300;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2006;0;0.0
301;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2007;0;0.0
302;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2008;0;0.0
303;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2009;0;0.0
304;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2010;0;0.0
305;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2011;0;0.0
306;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2012;0;0.0
307;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2013;0;0.0
308;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2014;0;0.0
309;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2015;0;0.0
310;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2016;0;0.0
311;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2017;0;0.0
312;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2018;0;0.0
313;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2019;0;0.0
314;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A05C Galtherapeutica met lipotrope midd.;2020;0;0.0
315;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2006;787295;4.73
316;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2007;855930;5.13
317;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2008;909225;5.42
318;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2009;975410;5.79
319;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2010;1054600;6.23
320;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2011;1144755;6.73
321;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2012;1156485;6.77
322;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2013;1152965;6.73
323;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2014;1208195;7.02
324;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2015;1281735;7.41
325;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2016;1358175;7.81
326;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2017;1420150;8.12
327;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2018;1460285;8.3
328;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2019;1470760;8.3
329;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06 Laxantia;2020;1429265;8.03
330;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2006;787295;4.73
331;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2007;855930;5.13
332;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2008;909225;5.42
333;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2009;975410;5.79
334;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2010;1054600;6.23
335;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2011;1144755;6.73
336;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2012;1156485;6.77
337;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2013;1152965;6.73
338;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2014;1208195;7.02
339;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2015;1281735;7.41
340;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2016;1358175;7.81
341;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2017;1420150;8.12
342;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2018;1460285;8.3
343;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2019;1470760;8.3
344;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A06A Laxantia;2020;1429265;8.03
345;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2006;244715;1.47
346;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2007;248600;1.49
347;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2008;247490;1.48
348;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2009;250155;1.49
349;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2010;252645;1.49
350;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2011;252055;1.48
351;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2012;244015;1.43
352;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2013;232415;1.36
353;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2014;229405;1.33
354;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2015;226470;1.31
355;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2016;225025;1.29
356;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2017;223065;1.28
357;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2018;225935;1.28
358;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2019;220265;1.24
359;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07 Antidiarr/-inflamm/-microb. darmmidd;2020;213835;1.2
360;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2006;115650;0.69
361;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2007;118095;0.71
362;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2008;122360;0.73
363;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2009;126130;0.75
364;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2010;130790;0.77
365;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2011;131815;0.77
366;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2012;129420;0.76
367;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2013;122850;0.72
368;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2014;121695;0.71
369;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2015;119970;0.69
370;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2016;117765;0.68
371;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2017;115215;0.66
372;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2018;116495;0.66
373;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2019;112660;0.64
374;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;A07A Antimicrobiële darmmiddelen;2020;107395;0.6
