ID;Leeftijd;Geslacht;Perioden;Bevolking1564Jaar_1;TotaalBeroepsbevolking_2;JaarmutatieBeroepsbevolking_3;SeizoengecorrigeerdBB_4;BrutoSeizoengecorrigeerd_5;NettoSeizoengecorrigeerd_6;BrutoNietSeizoengecorrigeerd_7;NettoNietSeizoengecorrigeerd_8;TotaalWerkzameBeroepsbevolking_9;JaarmutatieWerkzameBeroepsbevolking_10;SeizoengecorrigeerdWZBB_11;TotaalWerklozeBeroepsbevolking_12;JaarmutatieWerklozeBeroepsbevolking_13;SeizoengecorrigeerdWLBB_14;Werkloosheidspercentage_15;SeizoengecorWerkloosheidspercentage_16;WerklozeBBInternationaleDefinitie_17;TotaalNietBeroepsbevolking_18;JaarmutatieNietBeroepsbevolking_19;SeizoengecorrigeerdNBB_20
1416;25 tot 45 jaar;Mannen;2005 nov./2006 jan.;2372.0;2221.0;-37.0;2221.0;93.6;89.7;93.6;89.6;2127.0;-16.0;2128.0;94.0;-21.0;93.0;4.2;4.2;84.0;152.0;0.0;151.0
1417;25 tot 45 jaar;Mannen;2005;2389.0;2238.0;-44.0;2238.0;93.7;89.2;93.7;89.2;2131.0;-36.0;2131.0;107.0;-7.0;107.0;4.8;4.8;95.0;151.0;6.0;151.0
1418;25 tot 45 jaar;Mannen;2005 dec./2006 feb.;2369.0;2221.0;-37.0;2221.0;93.8;90.0;93.8;89.9;2129.0;-11.0;2132.0;93.0;-26.0;90.0;4.2;4.0;83.0;148.0;0.0;148.0
1419;25 tot 45 jaar;Mannen;2006 jan./2006 mrt.;2366.0;2221.0;-29.0;2222.0;93.9;90.1;93.9;89.8;2124.0;-3.0;2133.0;97.0;-25.0;89.0;4.4;4.0;87.0;145.0;-9.0;144.0
1420;25 tot 45 jaar;Mannen;2006 feb./2006 apr.;2362.0;2219.0;-31.0;2217.0;93.9;90.2;93.9;89.9;2125.0;-6.0;2130.0;94.0;-25.0;87.0;4.2;3.9;84.0;143.0;-7.0;145.0
1421;25 tot 45 jaar;Mannen;2006 mrt./2006 mei;2359.0;2210.0;-39.0;2208.0;93.6;89.8;93.7;89.7;2116.0;-21.0;2119.0;94.0;-19.0;89.0;4.3;4.0;85.0;149.0;1.0;151.0
1422;25 tot 45 jaar;Mannen;2006 apr./2006 juni;2355.0;2204.0;-38.0;2203.0;93.5;90.1;93.6;90.1;2122.0;-11.0;2121.0;82.0;-27.0;82.0;3.7;3.7;71.0;151.0;-1.0;152.0
1423;25 tot 45 jaar;Mannen;2006 mei/2006 juli;2352.0;2197.0;-40.0;2196.0;93.4;90.0;93.4;90.1;2118.0;-15.0;2116.0;79.0;-25.0;80.0;3.6;3.7;68.0;155.0;0.0;155.0
1424;25 tot 45 jaar;Mannen;2006 juni/2006 aug.;2348.0;2195.0;-39.0;2194.0;93.5;90.2;93.5;90.4;2123.0;-10.0;2117.0;72.0;-28.0;77.0;3.3;3.5;61.0;153.0;-1.0;154.0
1425;25 tot 45 jaar;Mannen;2006 juli/2006 sep.;2344.0;2191.0;-48.0;2192.0;93.5;90.3;93.4;90.4;2119.0;-19.0;2117.0;72.0;-29.0;75.0;3.3;3.4;60.0;154.0;8.0;152.0
1426;25 tot 45 jaar;Mannen;2006 aug./2006 okt.;2341.0;2193.0;-43.0;2194.0;93.7;90.6;93.7;90.8;2125.0;-10.0;2120.0;68.0;-33.0;74.0;3.1;3.4;58.0;147.0;2.0;147.0
1427;25 tot 45 jaar;Mannen;2006 sep./2006 nov.;2337.0;2188.0;-43.0;2189.0;93.7;90.6;93.6;90.7;2121.0;-7.0;2119.0;67.0;-37.0;71.0;3.0;3.2;57.0;150.0;2.0;148.0
1428;25 tot 45 jaar;Mannen;2006 okt./2006 dec.;2334.0;2189.0;-32.0;2191.0;93.9;90.9;93.8;90.9;2122.0;-4.0;2121.0;67.0;-29.0;70.0;3.1;3.2;60.0;145.0;-9.0;143.0
1429;25 tot 45 jaar;Mannen;2006 nov./2007 jan.;2330.0;2182.0;-38.0;2183.0;93.7;90.9;93.6;90.9;2118.0;-9.0;2119.0;64.0;-30.0;64.0;3.0;2.9;56.0;148.0;-4.0;147.0
1430;25 tot 45 jaar;Mannen;2006;2350.0;2201.0;-37.0;2201.0;93.7;90.3;93.7;90.3;2122.0;-9.0;2122.0;80.0;-28.0;80.0;3.6;3.6;70.0;148.0;-3.0;148.0
1431;25 tot 45 jaar;Mannen;2006 dec./2007 feb.;2327.0;2180.0;-41.0;2180.0;93.7;91.0;93.7;90.8;2114.0;-15.0;2116.0;66.0;-26.0;64.0;3.0;2.9;57.0;147.0;-1.0;146.0
1432;25 tot 45 jaar;Mannen;2007 jan./2007 mrt.;2323.0;2174.0;-47.0;2176.0;93.6;91.0;93.6;90.7;2106.0;-18.0;2114.0;68.0;-29.0;61.0;3.1;2.8;57.0;149.0;5.0;148.0
1433;25 tot 45 jaar;Mannen;2007 feb./2007 apr.;2320.0;2168.0;-51.0;2167.0;93.4;90.7;93.4;90.5;2100.0;-25.0;2105.0;68.0;-26.0;62.0;3.1;2.9;57.0;152.0;9.0;153.0
1434;25 tot 45 jaar;Mannen;2007 mrt./2007 mei;2316.0;2167.0;-43.0;2166.0;93.5;91.1;93.6;91.0;2107.0;-8.0;2110.0;60.0;-34.0;55.0;2.8;2.6;51.0;149.0;0.0;151.0
1435;25 tot 45 jaar;Mannen;2007 apr./2007 juni;2313.0;2162.0;-42.0;2161.0;93.4;91.1;93.5;91.2;2109.0;-13.0;2108.0;53.0;-29.0;53.0;2.4;2.4;45.0;150.0;-1.0;152.0
1436;25 tot 45 jaar;Mannen;2007 mei/2007 juli;2309.0;2160.0;-37.0;2160.0;93.5;91.2;93.5;91.3;2108.0;-10.0;2107.0;52.0;-27.0;53.0;2.4;2.5;42.0;149.0;-6.0;150.0
1437;25 tot 45 jaar;Mannen;2007 juni/2007 aug.;2305.0;2153.0;-42.0;2152.0;93.3;91.1;93.4;91.3;2106.0;-17.0;2101.0;47.0;-25.0;51.0;2.2;2.4;38.0;153.0;0.0;154.0
1438;25 tot 45 jaar;Mannen;2007 juli/2007 sep.;2302.0;2159.0;-32.0;2160.0;93.8;91.6;93.8;91.7;2111.0;-8.0;2109.0;47.0;-24.0;50.0;2.2;2.3;40.0;143.0;-10.0;142.0
1439;25 tot 45 jaar;Mannen;2007 aug./2007 okt.;2298.0;2156.0;-38.0;2155.0;93.8;91.6;93.8;91.8;2110.0;-15.0;2105.0;46.0;-22.0;51.0;2.1;2.4;39.0;143.0;-5.0;143.0
1440;25 tot 45 jaar;Mannen;2007 sep./2007 nov.;2295.0;2155.0;-33.0;2156.0;93.9;91.9;93.9;92.0;2110.0;-11.0;2108.0;44.0;-22.0;48.0;2.1;2.2;38.0;140.0;-9.0;139.0
1441;25 tot 45 jaar;Mannen;2007 okt./2007 dec.;2291.0;2150.0;-39.0;2151.0;93.9;92.0;93.8;92.0;2108.0;-14.0;2107.0;42.0;-26.0;44.0;1.9;2.0;35.0;141.0;-4.0;140.0
1442;25 tot 45 jaar;Mannen;2007 nov./2008 jan.;2288.0;2147.0;-36.0;2148.0;93.9;92.1;93.8;92.1;2106.0;-12.0;2107.0;41.0;-24.0;41.0;1.9;1.9;35.0;141.0;-7.0;140.0
1443;25 tot 45 jaar;Mannen;2007;2307.0;2161.0;-40.0;2161.0;93.7;91.4;93.7;91.4;2109.0;-13.0;2109.0;52.0;-27.0;52.0;2.4;2.4;44.0;146.0;-2.0;146.0
1444;25 tot 45 jaar;Mannen;2007 dec./2008 feb.;2284.0;2148.0;-32.0;2148.0;94.1;92.2;94.0;92.1;2104.0;-10.0;2107.0;44.0;-22.0;42.0;2.0;1.9;37.0;136.0;-11.0;136.0
1445;25 tot 45 jaar;Mannen;2008 jan./2008 mrt.;2280.0;2147.0;-27.0;2150.0;94.3;92.5;94.2;92.1;2101.0;-5.0;2109.0;46.0;-21.0;41.0;2.2;1.9;39.0;133.0;-16.0;131.0
1446;25 tot 45 jaar;Mannen;2008 feb./2008 apr.;2277.0;2151.0;-17.0;2149.0;94.4;92.6;94.5;92.4;2104.0;4.0;2109.0;46.0;-22.0;40.0;2.2;1.9;37.0;126.0;-26.0;127.0
1447;25 tot 45 jaar;Mannen;2008 mrt./2008 mei;2273.0;2147.0;-20.0;2145.0;94.4;92.5;94.4;92.4;2100.0;-7.0;2103.0;47.0;-13.0;42.0;2.2;2.0;39.0;127.0;-23.0;128.0
1448;25 tot 45 jaar;Mannen;2008 apr./2008 juni;2270.0;2149.0;-13.0;2147.0;94.6;92.5;94.7;92.6;2102.0;-8.0;2100.0;47.0;-6.0;47.0;2.2;2.2;38.0;121.0;-30.0;122.0
1449;25 tot 45 jaar;Mannen;2008 mei/2008 juli;2266.0;2142.0;-18.0;2142.0;94.5;92.3;94.5;92.4;2093.0;-15.0;2092.0;49.0;-3.0;50.0;2.3;2.3;38.0;124.0;-25.0;124.0
1450;25 tot 45 jaar;Mannen;2008 juni/2008 aug.;2262.0;2143.0;-10.0;2142.0;94.7;92.5;94.7;92.7;2097.0;-9.0;2092.0;46.0;-1.0;50.0;2.1;2.3;34.0;119.0;-34.0;120.0
1451;25 tot 45 jaar;Mannen;2008 juli/2008 sep.;2259.0;2137.0;-22.0;2138.0;94.7;92.5;94.6;92.5;2090.0;-21.0;2088.0;47.0;-1.0;50.0;2.2;2.3;33.0;122.0;-22.0;121.0
1452;25 tot 45 jaar;Mannen;2008 aug./2008 okt.;2255.0;2134.0;-22.0;2133.0;94.6;92.4;94.6;92.7;2090.0;-20.0;2085.0;44.0;-2.0;49.0;2.1;2.3;34.0;121.0;-21.0;122.0
1453;25 tot 45 jaar;Mannen;2008 sep./2008 nov.;2251.0;2128.0;-27.0;2129.0;94.6;92.4;94.5;92.5;2082.0;-28.0;2080.0;46.0;1.0;49.0;2.1;2.3;38.0;123.0;-17.0;123.0
1454;25 tot 45 jaar;Mannen;2008 okt./2008 dec.;2248.0;2122.0;-28.0;2123.0;94.5;92.2;94.4;92.3;2074.0;-34.0;2073.0;48.0;6.0;51.0;2.3;2.4;41.0;126.0;-16.0;125.0
1455;25 tot 45 jaar;Mannen;2008 nov./2009 jan.;2244.0;2120.0;-27.0;2121.0;94.5;92.1;94.5;92.0;2065.0;-41.0;2066.0;55.0;14.0;54.0;2.6;2.6;48.0;124.0;-17.0;124.0
1456;25 tot 45 jaar;Mannen;2008;2264.0;2139.0;-22.0;2139.0;94.5;92.4;94.5;92.4;2092.0;-17.0;2092.0;47.0;-5.0;47.0;2.2;2.2;38.0;125.0;-21.0;125.0
1457;25 tot 45 jaar;Mannen;2008 dec./2009 feb.;2241.0;2113.0;-35.0;2113.0;94.3;91.7;94.3;91.6;2051.0;-52.0;2054.0;62.0;18.0;59.0;2.9;2.8;53.0;128.0;-9.0;127.0
1458;25 tot 45 jaar;Mannen;2009 jan./2009 mrt.;2237.0;2107.0;-40.0;2108.0;94.2;91.7;94.2;91.3;2043.0;-58.0;2051.0;64.0;18.0;58.0;3.0;2.7;56.0;130.0;-3.0;129.0
1459;25 tot 45 jaar;Mannen;2009 feb./2009 apr.;2234.0;2109.0;-41.0;2107.0;94.3;91.5;94.4;91.3;2041.0;-64.0;2045.0;69.0;23.0;62.0;3.3;3.0;60.0;125.0;-2.0;127.0
1460;25 tot 45 jaar;Mannen;2009 mrt./2009 mei;2231.0;2103.0;-43.0;2101.0;94.2;91.1;94.3;91.0;2030.0;-70.0;2033.0;73.0;26.0;68.0;3.5;3.2;64.0;127.0;1.0;130.0
1461;25 tot 45 jaar;Mannen;2009 apr./2009 juni;2227.0;2098.0;-51.0;2097.0;94.1;90.6;94.2;90.7;2020.0;-81.0;2019.0;78.0;31.0;78.0;3.7;3.7;66.0;129.0;8.0;131.0
1462;25 tot 45 jaar;Mannen;2009 mei/2009 juli;2224.0;2088.0;-54.0;2088.0;93.9;90.5;93.9;90.5;2014.0;-80.0;2013.0;74.0;26.0;76.0;3.6;3.6;64.0;136.0;12.0;136.0
1463;25 tot 45 jaar;Mannen;2009 juni/2009 aug.;2221.0;2084.0;-59.0;2085.0;93.9;90.3;93.9;90.5;2009.0;-89.0;2004.0;76.0;30.0;81.0;3.6;3.9;64.0;136.0;17.0;136.0
1464;25 tot 45 jaar;Mannen;2009 juli/2009 sep.;2217.0;2079.0;-58.0;2080.0;93.8;89.9;93.8;89.9;1994.0;-96.0;1992.0;85.0;38.0;88.0;4.1;4.2;72.0;138.0;17.0;137.0
1465;25 tot 45 jaar;Mannen;2009 aug./2009 okt.;2214.0;2078.0;-56.0;2079.0;93.9;89.8;93.9;90.0;1993.0;-97.0;1988.0;85.0;41.0;91.0;4.1;4.4;73.0;136.0;15.0;135.0
1466;25 tot 45 jaar;Mannen;2009 sep./2009 nov.;2211.0;2075.0;-53.0;2076.0;93.9;90.0;93.9;90.1;1991.0;-91.0;1989.0;83.0;38.0;87.0;4.0;4.2;76.0;136.0;12.0;135.0
1467;25 tot 45 jaar;Mannen;2009 okt./2009 dec.;2207.0;2070.0;-52.0;2072.0;93.9;89.9;93.8;90.0;1987.0;-87.0;1985.0;84.0;35.0;87.0;4.0;4.2;75.0;137.0;11.0;135.0
1468;25 tot 45 jaar;Mannen;2009 nov./2010 jan.;2204.0;2065.0;-54.0;2066.0;93.7;89.4;93.7;89.4;1970.0;-96.0;1971.0;96.0;41.0;95.0;4.6;4.6;85.0;138.0;14.0;138.0
1469;25 tot 45 jaar;Mannen;2009;2222.0;2089.0;-50.0;2089.0;94.0;90.5;94.0;90.5;2011.0;-81.0;2011.0;78.0;31.0;78.0;3.7;3.7;67.0;134.0;8.0;134.0
1470;25 tot 45 jaar;Mannen;2009 dec./2010 feb.;2201.0;2061.0;-52.0;2060.0;93.6;89.1;93.6;89.0;1959.0;-92.0;1962.0;101.0;40.0;98.0;4.9;4.8;90.0;141.0;13.0;141.0
1471;25 tot 45 jaar;Mannen;2010 jan./2010 mrt.;2200.0;2050.0;-57.0;2049.0;93.2;88.6;93.2;88.3;1943.0;-100.0;1950.0;107.0;43.0;99.0;5.2;4.9;96.0;149.0;19.0;150.0
1472;25 tot 45 jaar;Mannen;2010 feb./2010 apr.;2198.0;2048.0;-61.0;2045.0;93.0;88.9;93.2;88.7;1949.0;-91.0;1953.0;99.0;30.0;92.0;4.8;4.5;86.0;150.0;25.0;153.0
1473;25 tot 45 jaar;Mannen;2010 mrt./2010 mei;2197.0;2047.0;-56.0;2045.0;93.1;89.0;93.2;88.9;1953.0;-77.0;1955.0;94.0;22.0;89.0;4.6;4.4;86.0;149.0;22.0;152.0
1474;25 tot 45 jaar;Vrouwen;1999 dec./2000 feb.;;;;;;;;;;;;;;;;;;;;
1475;25 tot 45 jaar;Vrouwen;2000 jan./2000 mrt.;;;;;;;;;;;;;;;;;;;;
1476;25 tot 45 jaar;Vrouwen;2000 feb./2000 apr.;;;;;;;;;;;;;;;;;;;;
1477;25 tot 45 jaar;Vrouwen;2000 mrt./2000 mei;;;;;;;;;;;;;;;;;;;;
1478;25 tot 45 jaar;Vrouwen;2000 apr./2000 juni;;;;;;;;;;;;;;;;;;;;
1479;25 tot 45 jaar;Vrouwen;2000 mei/2000 juli;;;;;;;;;;;;;;;;;;;;
1480;25 tot 45 jaar;Vrouwen;2000 juni/2000 aug.;;;;;;;;;;;;;;;;;;;;
1481;25 tot 45 jaar;Vrouwen;2000 juli/2000 sep.;;;;;;;;;;;;;;;;;;;;
1482;25 tot 45 jaar;Vrouwen;2000 aug./2000 okt.;;;;;;;;;;;;;;;;;;;;
1483;25 tot 45 jaar;Vrouwen;2000 sep./2000 nov.;;;;;;;;;;;;;;;;;;;;
1484;25 tot 45 jaar;Vrouwen;2000 okt./2000 dec.;;;;;;;;;;;;;;;;;;;;
1485;25 tot 45 jaar;Vrouwen;2000 nov./2001 jan.;;;;;;;;;;;;;;;;;;;;
1486;25 tot 45 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;
1487;25 tot 45 jaar;Vrouwen;2000 dec./2001 feb.;2449.0;1695.0;-10.0;1694.0;69.2;65.9;69.2;65.8;1612.0;-9.0;1613.0;83.0;-1.0;81.0;4.9;4.8;60.0;754.0;1.0;755.0
1488;25 tot 45 jaar;Vrouwen;2001 jan./2001 mrt.;2448.0;1717.0;35.0;1717.0;70.1;67.0;70.1;66.8;1635.0;40.0;1639.0;82.0;-5.0;78.0;4.8;4.5;61.0;731.0;-43.0;731.0
1489;25 tot 45 jaar;Vrouwen;2001 feb./2001 apr.;2447.0;1729.0;25.0;1727.0;70.6;67.6;70.7;67.5;1652.0;38.0;1654.0;77.0;-12.0;74.0;4.4;4.3;58.0;718.0;-34.0;720.0
1490;25 tot 45 jaar;Vrouwen;2001 mrt./2001 mei;2446.0;1722.0;21.0;1721.0;70.4;67.7;70.4;67.8;1658.0;45.0;1657.0;64.0;-24.0;64.0;3.7;3.7;50.0;724.0;-30.0;725.0
1491;25 tot 45 jaar;Vrouwen;2001 apr./2001 juni;2445.0;1726.0;8.0;1727.0;70.6;67.9;70.6;68.0;1663.0;28.0;1661.0;63.0;-20.0;66.0;3.6;3.8;48.0;719.0;-17.0;718.0
1492;25 tot 45 jaar;Vrouwen;2001 mei/2001 juli;2444.0;1703.0;-6.0;1707.0;69.8;67.1;69.7;67.1;1639.0;7.0;1641.0;64.0;-13.0;67.0;3.7;3.9;43.0;741.0;-4.0;737.0
1493;25 tot 45 jaar;Vrouwen;2001 juni/2001 aug.;2443.0;1708.0;-16.0;1713.0;70.1;67.0;69.9;67.0;1637.0;-9.0;1638.0;71.0;-7.0;76.0;4.2;4.4;44.0;735.0;6.0;730.0
1494;25 tot 45 jaar;Vrouwen;2001 juli/2001 sep.;2442.0;1700.0;-20.0;1706.0;69.9;66.7;69.6;66.5;1623.0;-13.0;1628.0;77.0;-7.0;79.0;4.5;4.6;49.0;742.0;10.0;736.0
1495;25 tot 45 jaar;Vrouwen;2001 aug./2001 okt.;2441.0;1713.0;-17.0;1716.0;70.3;67.1;70.2;67.0;1635.0;-3.0;1638.0;77.0;-13.0;77.0;4.5;4.5;55.0;728.0;6.0;725.0
1496;25 tot 45 jaar;Vrouwen;2001 sep./2001 nov.;2440.0;1733.0;-4.0;1728.0;70.8;67.7;71.0;67.8;1655.0;12.0;1653.0;77.0;-16.0;75.0;4.5;4.3;57.0;707.0;-8.0;713.0
1497;25 tot 45 jaar;Vrouwen;2001 okt./2001 dec.;2439.0;1735.0;2.0;1728.0;70.8;67.7;71.1;68.0;1658.0;14.0;1652.0;76.0;-12.0;76.0;4.4;4.4;54.0;705.0;-13.0;711.0
1498;25 tot 45 jaar;Vrouwen;2001 nov./2002 jan.;2438.0;1708.0;-18.0;1703.0;69.9;66.7;70.0;66.9;1631.0;-9.0;1627.0;77.0;-8.0;76.0;4.5;4.5;58.0;730.0;6.0;735.0
1499;25 tot 45 jaar;Vrouwen;2001;2444.0;1719.0;6.0;1719.0;70.4;67.3;70.4;67.3;1645.0;17.0;1645.0;74.0;-11.0;74.0;4.3;4.3;53.0;724.0;-16.0;724.0
1500;25 tot 45 jaar;Vrouwen;2001 dec./2002 feb.;2437.0;1720.0;25.0;1719.0;70.5;67.5;70.6;67.4;1643.0;31.0;1644.0;77.0;-6.0;75.0;4.5;4.3;60.0;717.0;-37.0;718.0
1501;25 tot 45 jaar;Vrouwen;2002 jan./2002 mrt.;2435.0;1724.0;7.0;1723.0;70.8;67.5;70.8;67.3;1640.0;5.0;1644.0;84.0;2.0;79.0;4.9;4.6;70.0;712.0;-20.0;712.0
1502;25 tot 45 jaar;Vrouwen;2002 feb./2002 apr.;2434.0;1726.0;-3.0;1723.0;70.8;67.5;70.9;67.5;1642.0;-10.0;1643.0;83.0;7.0;80.0;4.8;4.6;65.0;708.0;-10.0;710.0
1503;25 tot 45 jaar;Vrouwen;2002 mrt./2002 mei;2432.0;1724.0;2.0;1723.0;70.9;67.7;70.9;67.8;1649.0;-9.0;1647.0;76.0;12.0;76.0;4.4;4.4;58.0;708.0;-16.0;709.0
1504;25 tot 45 jaar;Vrouwen;2002 apr./2002 juni;2431.0;1718.0;-8.0;1720.0;70.8;67.7;70.7;67.8;1648.0;-15.0;1646.0;71.0;8.0;74.0;4.1;4.3;52.0;712.0;-7.0;711.0
1505;25 tot 45 jaar;Vrouwen;2002 mei/2002 juli;2429.0;1709.0;6.0;1713.0;70.5;67.3;70.3;67.2;1633.0;-6.0;1634.0;76.0;12.0;79.0;4.4;4.6;53.0;720.0;-21.0;716.0
1506;25 tot 45 jaar;Vrouwen;2002 juni/2002 aug.;2428.0;1711.0;3.0;1716.0;70.7;67.1;70.5;67.1;1629.0;-8.0;1630.0;82.0;11.0;87.0;4.8;5.0;54.0;717.0;-18.0;711.0
1507;25 tot 45 jaar;Vrouwen;2002 juli/2002 sep.;2426.0;1709.0;9.0;1715.0;70.7;67.2;70.4;67.0;1625.0;2.0;1630.0;83.0;7.0;85.0;4.9;5.0;58.0;717.0;-25.0;711.0
1508;25 tot 45 jaar;Vrouwen;2002 aug./2002 okt.;2424.0;1719.0;6.0;1722.0;71.0;67.5;70.9;67.4;1634.0;-1.0;1637.0;84.0;7.0;84.0;4.9;4.9;58.0;706.0;-22.0;703.0
1509;25 tot 45 jaar;Vrouwen;2002 sep./2002 nov.;2423.0;1732.0;0.0;1727.0;71.3;67.9;71.5;68.1;1649.0;-6.0;1646.0;83.0;6.0;81.0;4.8;4.7;61.0;691.0;-17.0;696.0
1510;25 tot 45 jaar;Vrouwen;2002 okt./2002 dec.;2421.0;1736.0;1.0;1729.0;71.4;68.0;71.7;68.3;1653.0;-5.0;1647.0;83.0;7.0;83.0;4.8;4.8;60.0;685.0;-19.0;692.0
1511;25 tot 45 jaar;Vrouwen;2002 nov./2003 jan.;2420.0;1738.0;30.0;1733.0;71.6;68.2;71.8;68.4;1654.0;23.0;1650.0;84.0;7.0;83.0;4.8;4.8;63.0;682.0;-48.0;687.0
1512;25 tot 45 jaar;Vrouwen;2002;2428.0;1722.0;2.0;1722.0;70.9;67.6;70.9;67.6;1641.0;-3.0;1641.0;80.0;6.0;80.0;4.7;4.7;60.0;707.0;-18.0;707.0
1513;25 tot 45 jaar;Vrouwen;2002 dec./2003 feb.;2418.0;1732.0;12.0;1730.0;71.6;68.0;71.6;67.9;1643.0;0.0;1644.0;89.0;12.0;86.0;5.1;5.0;73.0;686.0;-31.0;688.0
1514;25 tot 45 jaar;Vrouwen;2003 jan./2003 mrt.;2416.0;1746.0;22.0;1745.0;72.2;68.5;72.3;68.3;1651.0;11.0;1656.0;95.0;11.0;89.0;5.4;5.1;75.0;670.0;-41.0;671.0
1515;25 tot 45 jaar;Vrouwen;2003 feb./2003 apr.;2414.0;1744.0;18.0;1741.0;72.1;68.1;72.2;68.0;1643.0;0.0;1644.0;101.0;18.0;97.0;5.8;5.6;77.0;671.0;-37.0;674.0
1516;25 tot 45 jaar;Vrouwen;2003 mrt./2003 mei;2413.0;1742.0;18.0;1741.0;72.2;68.1;72.2;68.2;1645.0;-4.0;1644.0;97.0;21.0;97.0;5.6;5.6;72.0;670.0;-37.0;672.0
1517;25 tot 45 jaar;Vrouwen;2003 apr./2003 juni;2411.0;1734.0;16.0;1737.0;72.1;67.6;71.9;67.7;1632.0;-16.0;1630.0;102.0;31.0;107.0;5.9;6.2;76.0;676.0;-36.0;674.0
1518;25 tot 45 jaar;Vrouwen;2003 mei/2003 juli;2409.0;1737.0;28.0;1742.0;72.3;68.0;72.1;67.9;1636.0;3.0;1637.0;101.0;25.0;105.0;5.8;6.0;72.0;672.0;-48.0;667.0
1519;25 tot 45 jaar;Vrouwen;2003 juni/2003 aug.;2407.0;1736.0;26.0;1743.0;72.4;68.0;72.1;68.0;1636.0;7.0;1636.0;101.0;19.0;106.0;5.8;6.1;71.0;670.0;-46.0;664.0
1520;25 tot 45 jaar;Vrouwen;2003 juli/2003 sep.;2405.0;1739.0;30.0;1746.0;72.6;68.1;72.3;67.9;1633.0;8.0;1638.0;106.0;23.0;108.0;6.1;6.2;74.0;666.0;-51.0;659.0
1521;25 tot 45 jaar;Vrouwen;2003 aug./2003 okt.;2403.0;1740.0;21.0;1743.0;72.5;67.9;72.4;67.7;1628.0;-7.0;1631.0;112.0;28.0;112.0;6.4;6.4;85.0;663.0;-43.0;660.0
1522;25 tot 45 jaar;Vrouwen;2003 sep./2003 nov.;2401.0;1741.0;9.0;1736.0;72.3;67.7;72.5;67.8;1628.0;-21.0;1626.0;113.0;30.0;110.0;6.5;6.3;86.0;660.0;-31.0;665.0
1523;25 tot 45 jaar;Vrouwen;2003 okt./2003 dec.;2399.0;1744.0;8.0;1737.0;72.4;67.7;72.7;67.9;1630.0;-23.0;1624.0;114.0;31.0;114.0;6.6;6.5;88.0;655.0;-30.0;662.0
1524;25 tot 45 jaar;Vrouwen;2003 nov./2004 jan.;2398.0;1736.0;-1.0;1731.0;72.2;67.4;72.4;67.6;1620.0;-34.0;1616.0;116.0;33.0;115.0;6.7;6.6;87.0;661.0;-21.0;667.0
1525;25 tot 45 jaar;Vrouwen;2003;2408.0;1741.0;19.0;1741.0;72.3;68.0;72.3;68.0;1636.0;-5.0;1636.0;104.0;24.0;104.0;6.0;6.0;78.0;667.0;-40.0;667.0
1526;25 tot 45 jaar;Vrouwen;2003 dec./2004 feb.;2395.0;1734.0;3.0;1732.0;72.3;67.3;72.4;67.3;1611.0;-32.0;1612.0;123.0;34.0;119.0;7.1;6.9;95.0;661.0;-25.0;664.0
1527;25 tot 45 jaar;Vrouwen;2004 jan./2004 mrt.;2393.0;1731.0;-15.0;1728.0;72.2;67.4;72.3;67.2;1608.0;-43.0;1612.0;123.0;28.0;116.0;7.1;6.7;97.0;662.0;-8.0;665.0
1528;25 tot 45 jaar;Vrouwen;2004 feb./2004 apr.;2391.0;1734.0;-10.0;1730.0;72.4;67.4;72.5;67.4;1611.0;-32.0;1612.0;123.0;22.0;118.0;7.1;6.8;99.0;657.0;-14.0;661.0
1529;25 tot 45 jaar;Vrouwen;2004 mrt./2004 mei;2388.0;1740.0;-2.0;1739.0;72.8;67.6;72.9;67.6;1616.0;-29.0;1615.0;125.0;28.0;125.0;7.2;7.2;101.0;648.0;-23.0;649.0
1530;25 tot 45 jaar;Vrouwen;2004 apr./2004 juni;2386.0;1739.0;5.0;1743.0;73.0;67.7;72.9;67.8;1618.0;-14.0;1616.0;121.0;19.0;127.0;7.0;7.3;97.0;647.0;-29.0;643.0
1531;25 tot 45 jaar;Vrouwen;2004 mei/2004 juli.;2384.0;1740.0;3.0;1746.0;73.2;68.0;73.0;67.9;1620.0;-16.0;1621.0;120.0;19.0;125.0;6.9;7.2;89.0;644.0;-28.0;638.0
1532;25 tot 45 jaar;Vrouwen;2004 juni/2004 aug.;2381.0;1734.0;-2.0;1741.0;73.1;67.9;72.8;67.9;1617.0;-19.0;1618.0;117.0;16.0;124.0;6.7;7.1;86.0;647.0;-23.0;640.0
1533;25 tot 45 jaar;Vrouwen;2004 juli/2004 sep.;2379.0;1732.0;-7.0;1740.0;73.1;68.1;72.8;67.9;1616.0;-17.0;1620.0;116.0;10.0;119.0;6.7;6.8;86.0;647.0;-19.0;639.0
1534;25 tot 45 jaar;Vrouwen;2004 aug./2004 okt.;2377.0;1738.0;-2.0;1741.0;73.3;68.4;73.1;68.2;1622.0;-6.0;1625.0;116.0;4.0;117.0;6.7;6.7;93.0;638.0;-25.0;635.0
1535;25 tot 45 jaar;Vrouwen;2004 sep./2004 nov.;2374.0;1738.0;-3.0;1733.0;73.0;68.1;73.2;68.2;1620.0;-8.0;1618.0;118.0;5.0;116.0;6.8;6.7;92.0;636.0;-24.0;641.0
