ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalHuishoudens_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;Partnertoeslag_6;OpgebouwdeJaarlijkseAanspraken_7;ContanteWaarde_8;TeBereikenJaarlijkseAanspraken_9;Vervangingspercentage_10;VierdePijler_11;OpgebouwdeJaarlijkseAanspraken_12;ContanteWaarde_13;TeBereikenJaarlijkseAanspraken_14;Vervangingspercentage_15
119;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;1;Nooit gescheiden;2005;9300;800.0;1400.0;11400.0;;0.0;0.0;0.0;100.0;;0.0;800.0;1400.0;11500.0;
120;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;850;2300.0;8400.0;15200.0;;5.0;700.0;3400.0;3100.0;;6.0;3000.0;11800.0;18300.0;
121;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
122;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;150;3300.0;16500.0;14500.0;;15.0;1200.0;7000.0;3700.0;;11.0;4500.0;23500.0;18200.0;
123;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;2;Nooit gescheiden;2005;700;2100.0;6600.0;15400.0;;3.0;600.0;2600.0;3000.0;;5.0;2700.0;9200.0;18400.0;
124;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;9350;700.0;1500.0;11600.0;;0.0;0.0;200.0;300.0;;0.0;700.0;1700.0;11900.0;
125;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;3;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
126;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;100;2600.0;12200.0;13900.0;;15.0;900.0;4300.0;3000.0;;7.0;3500.0;16500.0;16900.0;
127;Totaal alleenstaanden en paren;1;Niet-westerse allochtonen;3;Nooit gescheiden;2005;9250;700.0;1400.0;11500.0;;0.0;0.0;100.0;200.0;;0.0;700.0;1500.0;11700.0;
128;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;396800;2000.0;4700.0;12900.0;;0.0;500.0;1300.0;4800.0;;7.0;2500.0;6000.0;17700.0;
129;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;1650;1900.0;5000.0;11600.0;;0.0;200.0;800.0;2200.0;;3.0;2100.0;5800.0;13800.0;
130;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;8150;4000.0;15600.0;15100.0;;7.0;2400.0;11500.0;9300.0;;19.0;6400.0;27100.0;24400.0;
131;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;387050;2000.0;4500.0;12900.0;;0.0;400.0;1100.0;4700.0;;7.0;2400.0;5600.0;17600.0;
132;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;312150;2200.0;5000.0;13000.0;;0.0;500.0;1300.0;5500.0;;8.0;2700.0;6300.0;18500.0;
133;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;1050;2000.0;5000.0;11600.0;;0.0;200.0;600.0;2400.0;;4.0;2200.0;5600.0;14000.0;
134;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;4150;4700.0;18300.0;15700.0;;8.0;3000.0;14200.0;12200.0;;25.0;7700.0;32500.0;27900.0;
135;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;306900;2100.0;4800.0;13000.0;;0.0;500.0;1200.0;5400.0;;8.0;2600.0;6000.0;18400.0;
136;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;19600;2700.0;7500.0;15200.0;;2.0;1000.0;3700.0;6100.0;;10.0;3700.0;11200.0;21300.0;
137;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;50;3500.0;12200.0;15000.0;;4.0;1000.0;4200.0;6000.0;;3.0;4500.0;16400.0;21000.0;
138;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;1850;3900.0;16500.0;14800.0;;10.0;2500.0;13100.0;7500.0;;18.0;6400.0;29600.0;22300.0;
139;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;17650;2500.0;6600.0;15200.0;;1.0;800.0;2700.0;5900.0;;9.0;3300.0;9300.0;21100.0;
140;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;65050;1200.0;2900.0;11500.0;;0.0;200.0;600.0;1300.0;;2.0;1400.0;3500.0;12800.0;
141;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;500;1500.0;3800.0;11100.0;;0.0;200.0;500.0;1300.0;;2.0;1700.0;4300.0;12400.0;
142;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;2100;2800.0;9800.0;14000.0;;2.0;1100.0;4800.0;5000.0;;9.0;3900.0;14600.0;19000.0;
143;Totaal alleenstaanden en paren;2;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;62450;1200.0;2600.0;11500.0;;0.0;100.0;400.0;1200.0;;2.0;1300.0;3000.0;12700.0;
144;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;304400;2100.0;4900.0;13000.0;;0.0;500.0;1400.0;5500.0;;8.0;2600.0;6300.0;18500.0;
145;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;700;2100.0;5400.0;11800.0;;0.0;300.0;900.0;3100.0;;5.0;2400.0;6300.0;14900.0;
146;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;4500;4600.0;18200.0;15600.0;;9.0;3000.0;14300.0;11700.0;;26.0;7600.0;32500.0;27300.0;
147;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;299200;2100.0;4700.0;13000.0;;0.0;500.0;1200.0;5500.0;;8.0;2600.0;5900.0;18500.0;
148;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;282450;2200.0;5000.0;13100.0;;0.0;500.0;1400.0;5800.0;;9.0;2700.0;6400.0;18900.0;
149;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;650;2100.0;5600.0;11800.0;;0.0;300.0;900.0;3200.0;;5.0;2400.0;6500.0;15000.0;
150;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;3850;4700.0;18300.0;15700.0;;8.0;3000.0;14300.0;12400.0;;26.0;7700.0;32600.0;28100.0;
151;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;277950;2200.0;4900.0;13100.0;;0.0;500.0;1200.0;5700.0;;8.0;2700.0;6100.0;18800.0;
152;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;5600;2700.0;7900.0;15200.0;;2.0;1100.0;4300.0;7500.0;;14.0;3800.0;12200.0;22700.0;
153;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
154;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;500;4200.0;18900.0;14800.0;;11.0;2900.0;15700.0;7900.0;;26.0;7100.0;34600.0;22700.0;
155;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;5100;2600.0;6800.0;15200.0;;1.0;900.0;3100.0;7500.0;;13.0;3500.0;9900.0;22700.0;
156;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;16300;700.0;1600.0;10700.0;;0.0;100.0;200.0;900.0;;1.0;800.0;1800.0;11600.0;
157;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;50;1200.0;2800.0;10700.0;;0.0;100.0;200.0;1100.0;;0.0;1300.0;3000.0;11800.0;
158;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;100;2400.0;9700.0;13300.0;;9.0;1600.0;8200.0;5900.0;;18.0;4000.0;17900.0;19200.0;
159;Totaal alleenstaanden en paren;2;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;16150;700.0;1600.0;10700.0;;0.0;100.0;200.0;800.0;;1.0;800.0;1800.0;11500.0;
160;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;12350;2900.0;8000.0;15400.0;;2.0;1100.0;4200.0;6800.0;;11.0;4000.0;12200.0;22200.0;
161;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;50;3600.0;12900.0;15100.0;;4.0;2000.0;8500.0;9100.0;;4.0;5600.0;21400.0;24200.0;
162;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;950;4200.0;19500.0;14900.0;;12.0;3200.0;17900.0;9100.0;;20.0;7400.0;37400.0;24000.0;
163;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;11350;2700.0;7000.0;15500.0;;1.0;900.0;3000.0;6600.0;;10.0;3600.0;10000.0;22100.0;
164;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;5000;3100.0;7800.0;15900.0;;1.0;1000.0;3100.0;7800.0;;11.0;4100.0;10900.0;23700.0;
165;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
166;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;200;4800.0;21700.0;15600.0;;13.0;3100.0;16900.0;11300.0;;20.0;7900.0;38600.0;26900.0;
167;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;4800;3000.0;7200.0;16000.0;;0.0;900.0;2500.0;7700.0;;11.0;3900.0;9700.0;23700.0;
168;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;6000;3000.0;8900.0;15300.0;;2.0;1300.0;5400.0;6700.0;;12.0;4300.0;14300.0;22000.0;
169;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
170;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;600;4400.0;20600.0;14800.0;;14.0;3600.0;20600.0;9500.0;;23.0;8000.0;41200.0;24300.0;
171;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;5350;2800.0;7500.0;15400.0;;1.0;1000.0;3600.0;6400.0;;10.0;3800.0;11100.0;21800.0;
172;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;1350;1800.0;5000.0;14100.0;;1.0;700.0;2900.0;3700.0;;6.0;2500.0;7900.0;17800.0;
173;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
174;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;150;3000.0;11900.0;14000.0;;6.0;1400.0;7900.0;4400.0;;8.0;4400.0;19800.0;18400.0;
175;Totaal alleenstaanden en paren;2;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;1200;1600.0;4200.0;14200.0;;1.0;600.0;2300.0;3600.0;;6.0;2200.0;6500.0;17800.0;
176;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;80100;1600.0;3600.0;12000.0;;0.0;200.0;600.0;1700.0;;2.0;1800.0;4200.0;13700.0;
177;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;0;Ooit gescheiden;2005;900;1700.0;4400.0;11400.0;;0.0;100.0;500.0;1400.0;;2.0;1800.0;4900.0;12800.0;
178;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;2700;2900.0;10000.0;14300.0;;3.0;1100.0;4500.0;5200.0;;9.0;4000.0;14500.0;19500.0;
179;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;0;Nooit gescheiden;2005;76500;1500.0;3400.0;12000.0;;0.0;200.0;500.0;1600.0;;2.0;1700.0;3900.0;13600.0;
180;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;24700;1600.0;3400.0;11600.0;;0.0;100.0;200.0;1300.0;;2.0;1700.0;3600.0;12900.0;
181;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;1;Ooit gescheiden;2005;450;1800.0;4100.0;11300.0;;0.0;100.0;200.0;1100.0;;2.0;1900.0;4300.0;12400.0;
182;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;100;3000.0;7200.0;15900.0;;0.0;600.0;1600.0;6800.0;;14.0;3600.0;8800.0;22700.0;
183;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;1;Nooit gescheiden;2005;24200;1600.0;3400.0;11600.0;;0.0;100.0;200.0;1300.0;;2.0;1700.0;3600.0;12900.0;
184;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;8000;2400.0;6300.0;15100.0;;1.0;600.0;2000.0;4500.0;;6.0;3000.0;8300.0;19600.0;
185;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;2;Ooit gescheiden;2005;50;3300.0;11500.0;15000.0;;5.0;400.0;1400.0;4200.0;;2.0;3700.0;12900.0;19200.0;
186;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;700;3200.0;11400.0;14900.0;;5.0;1100.0;5100.0;5400.0;;9.0;4300.0;16500.0;20300.0;
187;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;2;Nooit gescheiden;2005;7200;2300.0;5700.0;15200.0;;1.0;500.0;1600.0;4400.0;;6.0;2800.0;7300.0;19600.0;
188;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;47400;1400.0;3200.0;11700.0;;0.0;200.0;600.0;1400.0;;2.0;1600.0;3800.0;13100.0;
189;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;3;Ooit gescheiden;2005;450;1500.0;3900.0;11200.0;;0.0;200.0;600.0;1400.0;;3.0;1700.0;4500.0;12600.0;
190;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;1850;2800.0;9600.0;14000.0;;2.0;1100.0;4400.0;5000.0;;8.0;3900.0;14000.0;19000.0;
191;Totaal alleenstaanden en paren;2;Niet-westerse allochtonen;3;Nooit gescheiden;2005;45100;1300.0;3000.0;11700.0;;0.0;200.0;500.0;1300.0;;2.0;1500.0;3500.0;13000.0;
192;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;598400;3400.0;9200.0;13500.0;39.0;0.0;1500.0;4500.0;12000.0;34.0;21.0;4900.0;13700.0;25500.0;73.0
193;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;11350;2900.0;8600.0;11700.0;52.0;0.0;900.0;3100.0;5800.0;26.0;10.0;3800.0;11700.0;17500.0;78.0
194;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;24500;4700.0;17100.0;15100.0;35.0;4.0;3000.0;12500.0;13300.0;31.0;26.0;7700.0;29600.0;28400.0;66.0
195;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;562550;3300.0;8900.0;13500.0;39.0;0.0;1500.0;4200.0;12100.0;35.0;21.0;4800.0;13100.0;25600.0;74.0
196;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;474350;3600.0;9700.0;13800.0;37.0;0.0;1700.0;4700.0;13400.0;36.0;24.0;5300.0;14400.0;27200.0;73.0
197;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;7400;3200.0;9300.0;12000.0;50.0;0.0;1100.0;3400.0;7000.0;29.0;13.0;4300.0;12700.0;19000.0;79.0
198;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;14050;5400.0;18700.0;15900.0;32.0;3.0;3600.0;13600.0;17000.0;35.0;31.0;9000.0;32300.0;32900.0;67.0
199;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;452900;3600.0;9400.0;13700.0;37.0;0.0;1600.0;4500.0;13400.0;36.0;24.0;5200.0;13900.0;27100.0;73.0
200;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;37450;3700.0;11600.0;14800.0;36.0;2.0;2200.0;8000.0;12000.0;29.0;22.0;5900.0;19600.0;26800.0;65.0
201;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;450;4300.0;16100.0;14700.0;37.0;4.0;3100.0;13900.0;11800.0;30.0;21.0;7400.0;30000.0;26500.0;67.0
202;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;4750;4400.0;18700.0;14500.0;37.0;8.0;3200.0;16400.0;11100.0;28.0;25.0;7600.0;35100.0;25600.0;65.0
203;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;32300;3600.0;10500.0;14900.0;35.0;1.0;2000.0;6700.0;12200.0;29.0;21.0;5600.0;17200.0;27100.0;64.0
204;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;86600;2000.0;5700.0;11500.0;59.0;0.0;600.0;1800.0;4100.0;21.0;5.0;2600.0;7500.0;15600.0;80.0
205;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;3500;2200.0;6300.0;10800.0;61.0;0.0;300.0;1200.0;2600.0;15.0;3.0;2500.0;7500.0;13400.0;76.0
206;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;5750;3300.0;12000.0;13500.0;45.0;3.0;1500.0;6500.0;6000.0;20.0;12.0;4800.0;18500.0;19500.0;65.0
207;Totaal alleenstaanden en paren;3;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;77400;1900.0;5200.0;11400.0;61.0;0.0;500.0;1500.0;4000.0;21.0;5.0;2400.0;6700.0;15400.0;82.0
208;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;489800;3500.0;9500.0;13700.0;37.0;0.0;1700.0;4800.0;13300.0;36.0;24.0;5200.0;14300.0;27000.0;73.0
209;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;6800;3200.0;9500.0;12000.0;48.0;0.0;1200.0;4000.0;7500.0;30.0;14.0;4400.0;13500.0;19500.0;78.0
210;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;15800;5200.0;18600.0;15600.0;33.0;3.0;3500.0;14100.0;16200.0;34.0;31.0;8700.0;32700.0;31800.0;67.0
211;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;467200;3500.0;9200.0;13600.0;37.0;0.0;1600.0;4500.0;13200.0;36.0;24.0;5100.0;13700.0;26800.0;73.0
212;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;451050;3600.0;9800.0;13800.0;37.0;0.0;1700.0;4800.0;13700.0;37.0;25.0;5300.0;14600.0;27500.0;74.0
213;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;6200;3300.0;9600.0;12100.0;48.0;0.0;1200.0;3800.0;7600.0;31.0;15.0;4500.0;13400.0;19700.0;79.0
214;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;13500;5400.0;18700.0;15900.0;32.0;3.0;3600.0;13700.0;17200.0;35.0;32.0;9000.0;32400.0;33100.0;67.0
215;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;431300;3600.0;9500.0;13800.0;37.0;0.0;1600.0;4500.0;13700.0;37.0;25.0;5200.0;14000.0;27500.0;74.0
216;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;15350;3700.0;11600.0;14700.0;33.0;2.0;2400.0;8700.0;13400.0;30.0;27.0;6100.0;20300.0;28100.0;63.0
217;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;150;4500.0;17800.0;14400.0;33.0;4.0;3000.0;14800.0;12700.0;29.0;25.0;7500.0;32600.0;27100.0;62.0
218;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;1900;4600.0;19400.0;14400.0;34.0;8.0;3500.0;17700.0;11400.0;27.0;32.0;8100.0;37100.0;25800.0;61.0
219;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;13300;3500.0;10400.0;14800.0;33.0;1.0;2200.0;7400.0;13700.0;30.0;27.0;5700.0;17800.0;28500.0;63.0
220;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;23450;1200.0;3200.0;10300.0;63.0;0.0;400.0;1300.0;3900.0;24.0;4.0;1600.0;4500.0;14200.0;87.0
221;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;450;1700.0;4800.0;10200.0;62.0;1.0;500.0;2400.0;3800.0;23.0;4.0;2200.0;7200.0;14000.0;85.0
222;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;400;2900.0;12500.0;12800.0;36.0;7.0;2000.0;9800.0;7900.0;22.0;21.0;4900.0;22300.0;20700.0;58.0
223;Totaal alleenstaanden en paren;3;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;22550;1200.0;3000.0;10200.0;64.0;0.0;400.0;1200.0;3800.0;24.0;4.0;1600.0;4200.0;14000.0;88.0
224;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;22050;3900.0;12300.0;15000.0;35.0;2.0;2300.0;8700.0;13000.0;30.0;21.0;6200.0;21000.0;28000.0;65.0
225;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;200;4500.0;17500.0;14700.0;35.0;5.0;4000.0;17300.0;14500.0;35.0;23.0;8500.0;34800.0;29200.0;70.0
226;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;2900;4600.0;19700.0;14500.0;36.0;8.0;3600.0;18500.0;12200.0;30.0;24.0;8200.0;38200.0;26700.0;66.0
227;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;18950;3800.0;11100.0;15100.0;35.0;1.0;2100.0;7100.0;13100.0;30.0;20.0;5900.0;18200.0;28200.0;65.0
228;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;6550;4400.0;12200.0;15900.0;33.0;0.0;2200.0;6700.0;15200.0;31.0;21.0;6600.0;18900.0;31100.0;64.0
229;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;50;5100.0;16300.0;15700.0;31.0;3.0;3300.0;11300.0;16700.0;33.0;11.0;8400.0;27600.0;32400.0;64.0
230;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;450;5300.0;18600.0;15800.0;33.0;3.0;3300.0;13500.0;13500.0;28.0;24.0;8600.0;32100.0;29300.0;61.0
231;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;6050;4300.0;11700.0;15900.0;33.0;0.0;2100.0;6200.0;15300.0;31.0;21.0;6400.0;17900.0;31200.0;64.0
232;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;13050;3900.0;13100.0;14900.0;35.0;2.0;2600.0;10200.0;12900.0;31.0;23.0;6500.0;23300.0;27800.0;66.0
233;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;150;4700.0;19100.0;14800.0;37.0;7.0;4800.0;21600.0;16100.0;41.0;29.0;9500.0;40700.0;30900.0;78.0
234;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;2000;4700.0;21200.0;14500.0;36.0;10.0;3800.0;20100.0;12700.0;32.0;26.0;8500.0;41300.0;27200.0;68.0
235;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;10900;3800.0;11600.0;15000.0;35.0;1.0;2300.0;8200.0;12900.0;30.0;22.0;6100.0;19800.0;27900.0;65.0
236;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;2500;2500.0;8100.0;13400.0;41.0;2.0;1400.0;6100.0;7400.0;23.0;11.0;3900.0;14200.0;20800.0;64.0
237;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;50;3300.0;12600.0;13500.0;34.0;0.0;1700.0;7600.0;6800.0;17.0;14.0;5000.0;20200.0;20300.0;51.0
238;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;450;3300.0;13600.0;13200.0;39.0;5.0;2800.0;16300.0;8900.0;26.0;14.0;6100.0;29900.0;22100.0;65.0
239;Totaal alleenstaanden en paren;3;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;2000;2300.0;6900.0;13500.0;42.0;1.0;1100.0;3800.0;7100.0;22.0;10.0;3400.0;10700.0;20600.0;64.0
