ID;WijkenEnBuurten1999;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;Inwoners_9;Mannen_10;Vrouwen_11;Personen014Jr_12;Personen1524Jr_13;Personen2544Jr_14;Personen4564Jr_15;Personen65JrEnOuder_16;NietInGezinsverbandLevendePersonen_17;Gezinnen_18;GezinnenMetKinderen_19;GemiddeldeGezinsgrootte_20;Bevolkingsdichtheid_21;Allochtonen_22;WOZWaarde_23;Woningen_24;GemiddeldInkomenPerInwoner_25;GemiddeldInkomenPerInkomensontvanger_26;LageInkomens_27;HogeInkomens_28;NietActieven_29;Vestigingen_30;Industrie_31;CommercieleDienstverlening_32;OverigeDienstverlening_33;OppervlakteTotaal_34;OppervlakteLand_35;OverigeOppervlakte_36
2159;1540100;B;5;Genemuiden                         ;154;01;00;45.0;8281;330;160;170;34.0;11.0;31.0;16.0;8.0;5.0;80;66.0;3.7;888.0;;93.0;110;6262.0;15429.0;41.0;;;3;;;;46;37;9
2160;1540101;B;5;Genemuiden                         ;154;01;01;41.0;8281;150;80;70;26.0;13.0;26.0;23.0;12.0;8.0;40;;;270.0;;;40;8304.0;14884.0;;;;1;;;;57;54;3
2161;1540109;B;5;Genemuiden                         ;154;01;09;4.0;8281;30;20;10;;;;;;;10;;;6.0;;;10;;;;;;1;;;;519;501;18
2162;15402;W;5;Genemuiden                         ;154;02;  ;93.0;  . ;100;50;50;35.0;17.0;27.0;;;;20;;;10.0;;;20;;;;;;1;;;;1106;1081;25
2163;1540209;B;5;Genemuiden                         ;154;02;09;93.0;8281;110;50;60;35.0;17.0;27.0;;;;20;;;10.0;;;30;;;;;;1;;;;1106;1081;25
2164;156;G;4;Goor                               ;156;  ;  ;810.0;  . ;12330;6100;6230;18.0;10.0;30.0;26.0;15.0;19.0;3370;57.0;3.0;1315.0;5.0;83.0;5100;9847.0;14884.0;42.0;17.0;17.0;6;22.0;61.0;16.0;954;938;16
2165;15600;W;4;Goor                               ;156;00;  ;882.0;  . ;8520;4210;4320;16.0;10.0;29.0;27.0;18.0;23.0;2290;54.0;2.9;1784.0;5.0;79.0;3710;10029.0;14612.0;45.0;16.0;18.0;6;20.0;63.0;17.0;488;478;10
2166;1560000;B;3;Goor                               ;156;00;00;1014.0;7471;2830;1410;1420;18.0;8.0;32.0;24.0;17.0;24.0;720;58.0;3.0;3517.0;4.0;68.0;1320;9802.0;14521.0;42.0;14.0;15.0;6;16.0;69.0;15.0;81;81;0
2167;1560001;B;4;Goor                               ;156;00;01;957.0;7471;1050;530;520;14.0;11.0;25.0;36.0;14.0;16.0;310;49.0;2.8;3260.0;7.0;64.0;450;8259.0;12751.0;50.0;8.0;28.0;1;;;;32;32;0
2168;1560002;B;4;Goor                               ;156;00;02;842.0;7471;560;220;340;6.0;7.0;12.0;25.0;51.0;38.0;140;30.0;2.5;3110.0;;111.0;230;12751.0;15202.0;53.0;23.0;22.0;2;;;;18;18;0
2169;1560003;B;4;Goor                               ;156;00;03;967.0;7471;850;430;420;21.0;10.0;31.0;27.0;10.0;14.0;240;61.0;3.1;1515.0;2.0;101.0;340;10800.0;16109.0;43.0;22.0;20.0;3;;;;56;56;0
2170;1560004;B;4;Goor                               ;156;00;04;837.0;7471;840;410;430;18.0;12.0;33.0;24.0;13.0;22.0;210;62.0;3.1;8503.0;6.0;71.0;320;7896.0;12751.0;51.0;8.0;17.0;2;;;;10;10;0
2171;1560005;B;4;Goor                               ;156;00;05;703.0;7471;1690;870;820;15.0;12.0;34.0;24.0;14.0;23.0;450;59.0;2.9;3515.0;8.0;68.0;740;9393.0;13160.0;49.0;12.0;17.0;2;;;;48;48;0
2172;1560006;B;4;Goor                               ;156;00;06;552.0;7471;300;150;140;12.0;11.0;18.0;45.0;14.0;9.0;100;36.0;2.7;395.0;;189.0;120;18015.0;26637.0;25.0;53.0;;3;;;;78;74;4
2173;1560007;B;4;Goor                               ;156;00;07;556.0;7471;40;20;20;;;;;;;10;;;55.0;;;20;;;;;;3;;;;82;82;0
2174;1560008;B;4;Goor                               ;156;00;08;825.0;7471;300;140;170;10.0;7.0;25.0;23.0;36.0;33.0;80;32.0;2.5;928.0;;93.0;120;12161.0;15066.0;34.0;16.0;;1;;;;33;33;0
2175;1560009;B;5;Goor                               ;156;00;09;498.0;7471;70;30;30;;16.0;28.0;35.0;;33.0;20;;;153.0;;;40;;;;;;2;;;;51;45;6
2176;15601;W;4;Goor                               ;156;01;  ;605.0;  . ;3810;1900;1920;22.0;11.0;32.0;26.0;8.0;12.0;1080;63.0;3.1;829.0;4.0;94.0;1380;9484.0;15701.0;34.0;22.0;14.0;5;29.0;56.0;15.0;466;460;6
2177;1560100;B;4;Goor                               ;156;01;00;695.0;7471;630;320;310;17.0;10.0;29.0;31.0;13.0;13.0;190;52.0;2.8;1909.0;6.0;76.0;260;10437.0;14430.0;39.0;16.0;14.0;2;;;;33;33;0
2178;1560101;B;4;Goor                               ;156;01;01;604.0;7471;2050;1010;1030;22.0;13.0;29.0;28.0;8.0;12.0;580;64.0;3.1;2340.0;6.0;89.0;750;8985.0;15202.0;35.0;22.0;18.0;3;;;;88;88;0
2179;1560102;B;4;Goor                               ;156;01;02;838.0;7471;40;20;20;;;;;;;10;;;146.0;;;20;;;;;;3;;;;26;26;0
2180;1560109;B;4;Goor                               ;156;01;09;515.0;7471;1090;550;550;26.0;9.0;38.0;20.0;7.0;10.0;300;68.0;3.3;349.0;;118.0;370;10029.0;17788.0;29.0;28.0;;2;;;;319;313;6
2181;157;G;5;Gramsbergen                        ;157;  ;  ;186.0;  . ;6500;3310;3200;21.0;13.0;31.0;22.0;14.0;14.0;1730;65.0;3.3;112.0;1.0;68.0;2330;8985.0;14158.0;42.0;16.0;11.0;5;21.0;57.0;22.0;5884;5807;77
2182;15700;W;5;Gramsbergen                        ;157;00;  ;244.0;  . ;3620;1840;1770;21.0;12.0;31.0;21.0;14.0;14.0;960;63.0;3.2;188.0;1.0;68.0;1300;8985.0;14249.0;43.0;16.0;12.0;5;19.0;54.0;27.0;1967;1922;45
2183;1570000;B;5;Gramsbergen                        ;157;00;00;277.0;7783;1980;1000;990;18.0;12.0;27.0;24.0;20.0;16.0;540;57.0;3.1;696.0;1.0;62.0;770;9348.0;13387.0;47.0;13.0;14.0;4;19.0;51.0;31.0;301;285;16
2184;1570001;B;5;Gramsbergen                        ;157;00;01;294.0;7783;1040;530;520;28.0;13.0;37.0;17.0;5.0;12.0;260;73.0;3.5;4748.0;1.0;79.0;350;8077.0;15066.0;38.0;19.0;8.0;1;;;;22;22;0
2185;1570007;B;5;Gramsbergen                        ;157;00;07;30.0;7786;210;110;100;24.0;8.0;37.0;15.0;16.0;13.0;60;69.0;3.4;44.0;;;60;12161.0;17198.0;30.0;;;1;;;;483;481;2
2186;1570008;B;5;Gramsbergen                        ;157;00;08;23.0;7787;200;100;100;27.0;9.0;36.0;18.0;11.0;8.0;50;68.0;3.3;30.0;;;60;8168.0;15020.0;34.0;;;1;;;;683;666;17
2187;1570009;B;5;Gramsbergen                        ;157;00;09;42.0;7778;190;100;80;16.0;13.0;23.0;33.0;14.0;18.0;50;;;40.0;;;70;9666.0;18605.0;30.0;36.0;;1;;;;479;469;10
2188;15701;W;5;Gramsbergen                        ;157;01;  ;147.0;  . ;2060;1030;1030;19.0;15.0;30.0;23.0;12.0;13.0;560;67.0;3.3;151.0;1.0;64.0;750;8531.0;13840.0;43.0;17.0;11.0;4;15.0;62.0;23.0;1379;1365;14
2189;1570100;B;5;Gramsbergen                        ;157;01;00;156.0;7782;420;210;210;19.0;14.0;29.0;23.0;15.0;12.0;110;61.0;3.2;705.0;;79.0;150;9302.0;14521.0;37.0;20.0;;3;;;;63;59;4
2190;1570101;B;5;Gramsbergen                        ;157;01;01;184.0;7782;1170;560;610;20.0;16.0;30.0;22.0;13.0;14.0;310;69.0;3.3;1227.0;1.0;56.0;440;7896.0;13432.0;45.0;16.0;12.0;2;;;;95;95;0
2191;1570108;B;5;Gramsbergen                        ;157;01;08;46.0;7782;390;220;180;17.0;14.0;32.0;28.0;10.0;13.0;110;67.0;3.2;68.0;;69.0;140;9847.0;14476.0;42.0;17.0;;2;;;;581;573;8
2192;1570109;B;5;Gramsbergen                        ;157;01;09;24.0;7782;90;40;40;24.0;;31.0;20.0;;;20;;;13.0;;;20;;;;;;1;;;;640;638;2
2193;15702;W;5;Gramsbergen                        ;157;02;  ;29.0;  . ;820;440;390;20.0;11.0;33.0;23.0;13.0;12.0;220;72.0;3.4;33.0;;80.0;280;10392.0;14657.0;38.0;19.0;7.0;3;;;;2537;2519;18
2194;1570200;B;5;Gramsbergen                        ;157;02;00;50.0;7784;90;50;40;18.0;14.0;31.0;22.0;14.0;;30;;;744.0;;;40;;;;;;1;;;;12;12;0
2195;1570206;B;5;Gramsbergen                        ;157;02;06;22.0;7785;40;20;10;;;;;;;10;;;17.0;;;10;;;;;;1;;;;245;240;5
2196;1570207;B;5;Gramsbergen                        ;157;02;07;6.0;7779;100;40;50;19.0;;35.0;;19.0;;30;;;10.0;;;30;;;;;;1;;;;909;898;11
2197;1570208;B;5;Gramsbergen                        ;157;02;08;15.0;7788;160;90;80;16.0;14.0;31.0;25.0;13.0;18.0;40;;;32.0;;;60;10891.0;15429.0;27.0;;;1;;;;526;526;0
2198;1570209;B;5;Gramsbergen                        ;157;02;09;36.0;7784;430;230;210;24.0;10.0;33.0;22.0;11.0;11.0;110;73.0;3.5;52.0;;76.0;140;9938.0;14839.0;41.0;23.0;;2;;;;846;844;2
2199;158;G;4;Haaksbergen                        ;158;  ;  ;898.0;  . ;23730;12030;11700;18.0;11.0;30.0;27.0;13.0;16.0;6460;63.0;3.1;226.0;4.0;93.0;8810;9847.0;14929.0;41.0;18.0;15.0;7;25.0;59.0;16.0;10548;10517;31
2200;15800;W;3;Haaksbergen                        ;158;00;  ;1062.0;  . ;17640;8880;8770;19.0;11.0;31.0;27.0;12.0;16.0;4850;62.0;3.1;2898.0;5.0;91.0;6700;9575.0;14702.0;40.0;19.0;16.0;6;30.0;53.0;17.0;609;609;0
2201;1580001;B;3;Haaksbergen                        ;158;00;01;1406.0;7481;2020;990;1020;15.0;10.0;28.0;28.0;19.0;20.0;550;55.0;2.9;4411.0;5.0;79.0;890;10029.0;13886.0;44.0;17.0;21.0;3;;;;46;46;0
2202;1580002;B;4;Haaksbergen                        ;158;00;02;984.0;7481;810;350;470;9.0;9.0;16.0;24.0;42.0;29.0;210;43.0;2.7;3883.0;2.0;82.0;280;10029.0;12479.0;57.0;13.0;23.0;2;;;;21;21;0
2203;1580003;B;4;Haaksbergen                        ;158;00;03;844.0;7481;1070;550;520;11.0;9.0;30.0;29.0;21.0;28.0;280;45.0;2.7;3819.0;3.0;75.0;520;10618.0;14113.0;46.0;13.0;20.0;2;;;;28;28;0
2204;1580004;B;3;Haaksbergen                        ;158;00;04;1088.0;7481;1080;540;540;18.0;7.0;28.0;28.0;19.0;14.0;330;52.0;2.9;4257.0;4.0;89.0;430;9393.0;13795.0;41.0;14.0;26.0;3;;;;25;25;0
2205;1580010;B;4;Haaksbergen                        ;158;00;10;828.0;7481;1560;760;800;15.0;9.0;26.0;29.0;21.0;22.0;410;58.0;3.0;2043.0;1.0;103.0;510;9802.0;14339.0;45.0;17.0;19.0;4;17.0;56.0;28.0;76;76;0
2206;1580011;B;4;Haaksbergen                        ;158;00;11;830.0;7482;450;230;220;26.0;12.0;36.0;20.0;6.0;8.0;120;76.0;3.4;2498.0;;124.0;150;7669.0;11753.0;53.0;12.0;;1;;;;18;18;0
2207;1580020;B;4;Haaksbergen                        ;158;00;20;522.0;7481;320;170;160;17.0;9.0;28.0;30.0;16.0;12.0;100;62.0;3.0;407.0;;123.0;100;10437.0;15701.0;35.0;29.0;;1;;;;79;79;0
2208;1580030;B;3;Haaksbergen                        ;158;00;30;1251.0;7482;2000;1050;950;18.0;13.0;34.0;26.0;8.0;16.0;550;64.0;3.1;4929.0;14.0;75.0;820;8667.0;13750.0;42.0;14.0;20.0;3;;;;41;41;0
2209;1580040;B;3;Haaksbergen                        ;158;00;40;1444.0;7482;1480;730;750;18.0;10.0;29.0;32.0;11.0;13.0;430;58.0;3.0;4617.0;8.0;87.0;580;9575.0;14339.0;38.0;18.0;18.0;3;;;;32;32;0
2210;1580041;B;4;Haaksbergen                        ;158;00;41;978.0;7482;1710;870;840;19.0;13.0;26.0;34.0;8.0;12.0;490;63.0;3.1;4970.0;5.0;88.0;660;9620.0;15247.0;36.0;22.0;20.0;3;;;;34;34;0
2211;1580050;B;4;Haaksbergen                        ;158;00;50;912.0;7482;680;330;340;17.0;16.0;25.0;38.0;5.0;9.0;200;65.0;3.1;4519.0;3.0;108.0;240;11208.0;18333.0;27.0;36.0;7.0;2;;;;15;15;0
2212;1580051;B;3;Haaksbergen                        ;158;00;51;1000.0;7482;700;390;320;29.0;13.0;31.0;24.0;3.0;10.0;170;81.0;3.6;7979.0;2.0;97.0;230;9166.0;17017.0;35.0;29.0;;1;;;;9;9;0
2213;1580052;B;4;Haaksbergen                        ;158;00;52;721.0;7482;990;520;470;26.0;12.0;42.0;17.0;3.0;14.0;260;78.0;3.3;7746.0;6.0;89.0;350;8667.0;15202.0;29.0;20.0;11.0;2;;;;13;13;0
2214;1580053;B;4;Haaksbergen                        ;158;00;53;715.0;7482;1460;730;710;24.0;16.0;32.0;27.0;1.0;8.0;390;74.0;3.4;5467.0;1.0;114.0;470;9711.0;16608.0;29.0;26.0;6.0;3;;;;27;27;0
2215;1580060;B;3;Haaksbergen                        ;158;00;60;1352.0;7483;1170;600;580;27.0;8.0;49.0;14.0;2.0;13.0;320;70.0;3.3;3115.0;5.0;118.0;410;9166.0;16563.0;33.0;22.0;;2;;;;38;38;0
2216;1580090;B;4;Haaksbergen                        ;158;00;90;817.0;7482;120;60;60;20.0;;31.0;31.0;;;30;;;138.0;;;40;10346.0;15429.0;;;;4;51.0;47.0;2.0;88;88;0
2217;1580091;B;5;Haaksbergen                        ;158;00;91;217.0;7482;10;10;10;;;;;;;0;;;51.0;;;0;;;;;;3;;;;20;20;0
2218;15801;W;5;Haaksbergen                        ;158;01;  ;157.0;  . ;1870;980;880;17.0;10.0;30.0;28.0;16.0;15.0;500;68.0;3.2;50.0;1.0;137.0;560;9076.0;13795.0;44.0;16.0;13.0;4;25.0;63.0;13.0;3771;3753;18
2219;1580160;B;5;Haaksbergen                        ;158;01;60;160.0;7482;60;30;30;;;26.0;31.0;18.0;18.0;20;;;52.0;;;20;;;;;;1;;;;118;118;0
2220;1580170;B;5;Haaksbergen                        ;158;01;70;160.0;7481;1080;580;510;16.0;10.0;31.0;28.0;15.0;16.0;290;65.0;3.1;50.0;1.0;140.0;300;9802.0;14476.0;43.0;16.0;13.0;3;;;;2176;2162;14
2221;1580180;B;5;Haaksbergen                        ;158;01;80;61.0;7481;310;160;150;21.0;11.0;26.0;27.0;15.0;11.0;80;74.0;3.4;40.0;;138.0;100;7850.0;12842.0;41.0;14.0;;1;;;;773;770;3
2222;1580190;B;5;Haaksbergen                        ;158;01;90;214.0;7482;420;220;190;16.0;12.0;30.0;26.0;16.0;11.0;120;70.0;3.2;59.0;;123.0;150;7760.0;11753.0;53.0;13.0;;2;;;;704;704;0
2223;15802;W;5;Haaksbergen                        ;158;02;  ;72.0;  . ;1170;610;560;22.0;12.0;30.0;23.0;13.0;10.0;300;73.0;3.5;80.0;;113.0;350;9166.0;13523.0;44.0;15.0;9.0;3;;;;1464;1464;0
2224;1580200;B;5;Haaksbergen                        ;158;02;00;69.0;7482;420;220;200;21.0;12.0;35.0;24.0;8.0;8.0;120;70.0;3.3;1698.0;;110.0;140;10119.0;14249.0;31.0;16.0;;2;;;;24;24;0
2225;1580290;B;5;Haaksbergen                        ;158;02;90;74.0;7482;750;400;360;23.0;13.0;27.0;22.0;16.0;12.0;180;75.0;3.6;52.0;;118.0;210;8803.0;13250.0;50.0;15.0;8.0;3;;;;1440;1440;0
2226;15803;W;5;Haaksbergen                        ;158;03;  ;89.0;  . ;1420;730;690;20.0;10.0;29.0;27.0;15.0;13.0;390;61.0;3.1;44.0;1.0;118.0;420;14430.0;22371.0;43.0;22.0;12.0;4;18.0;72.0;10.0;3240;3229;11
2227;1580300;B;5;Haaksbergen                        ;158;03;00;109.0;7481;500;250;250;24.0;9.0;30.0;25.0;12.0;9.0;140;67.0;3.2;1190.0;;108.0;160;9212.0;15020.0;41.0;22.0;;2;;;;42;42;0
2228;1580390;B;5;Haaksbergen                        ;158;03;90;80.0;7481;920;480;450;17.0;10.0;29.0;28.0;16.0;15.0;260;58.0;3.1;29.0;1.0;132.0;260;17834.0;26864.0;45.0;23.0;16.0;3;;;;3199;3187;12
2229;15804;W;5;Haaksbergen                        ;158;04;  ;34.0;  . ;260;140;120;15.0;13.0;31.0;23.0;18.0;13.0;70;74.0;3.3;45.0;;;80;6035.0;8213.0;61.0;;;1;;;;571;570;1
2230;1580490;B;5;Haaksbergen                        ;158;04;90;34.0;7482;260;140;120;15.0;13.0;31.0;23.0;18.0;13.0;70;74.0;3.3;45.0;;;80;6035.0;8213.0;61.0;;;1;;;;571;570;1
2231;15805;W;5;Haaksbergen                        ;158;05;  ;18.0;  . ;150;80;70;14.0;11.0;34.0;26.0;15.0;11.0;40;;;32.0;;;40;;;;;;1;;;;472;472;0
2232;1580590;B;5;Haaksbergen                        ;158;05;90;18.0;7482;150;80;70;14.0;11.0;34.0;26.0;15.0;11.0;40;;;32.0;;;40;;;;;;1;;;;472;472;0
2233;15806;W;5;Haaksbergen                        ;158;06;  ;27.0;  . ;180;90;80;24.0;14.0;25.0;26.0;11.0;15.0;40;;;45.0;;;70;11072.0;15111.0;39.0;;;1;;;;394;394;0
2234;1580690;B;5;Haaksbergen                        ;158;06;90;27.0;7482;180;100;80;24.0;14.0;25.0;26.0;11.0;15.0;40;;;45.0;;;60;11072.0;15111.0;39.0;;;1;;;;394;394;0
2235;15809;W;3;Haaksbergen                        ;158;09;  ;1256.0;  . ;1050;530;530;10.0;11.0;29.0;25.0;25.0;34.0;250;53.0;2.7;3995.0;3.0;69.0;610;10800.0;14385.0;38.0;15.0;13.0;6;9.0;73.0;18.0;26;26;0
2236;1580900;B;3;Haaksbergen                        ;158;09;00;1256.0;7481;1060;530;530;10.0;11.0;29.0;25.0;25.0;34.0;250;53.0;2.7;3995.0;4.0;69.0;610;10800.0;14385.0;38.0;15.0;13.0;6;9.0;73.0;18.0;26;26;0
2237;159;G;4;Den Ham                            ;159;  ;  ;506.0;  . ;14940;7570;7370;20.0;14.0;30.0;24.0;12.0;11.0;4070;67.0;3.3;342.0;1.0;82.0;5230;8576.0;13931.0;43.0;15.0;16.0;6;28.0;56.0;16.0;4406;4369;37
2238;15900;W;5;Den Ham                            ;159;00;  ;295.0;  . ;5760;2930;2830;20.0;14.0;29.0;23.0;13.0;10.0;1560;66.0;3.3;214.0;1.0;95.0;1890;9121.0;14521.0;41.0;17.0;13.0;5;29.0;51.0;20.0;2709;2692;17
2239;1590000;B;5;Den Ham                            ;159;00;00;368.0;7683;1220;600;620;17.0;13.0;27.0;24.0;19.0;13.0;330;61.0;3.1;804.0;;98.0;480;10119.0;15111.0;40.0;20.0;14.0;5;33.0;49.0;18.0;153;152;1
2240;1590001;B;5;Den Ham                            ;159;00;01;390.0;7683;510;260;260;15.0;14.0;23.0;35.0;13.0;8.0;160;60.0;3.1;2047.0;2.0;81.0;190;9030.0;14702.0;41.0;21.0;22.0;2;;;;25;25;0
2241;1590002;B;5;Den Ham                            ;159;00;02;422.0;7683;1960;1000;970;24.0;13.0;35.0;18.0;10.0;12.0;500;70.0;3.4;6226.0;1.0;92.0;620;8667.0;15020.0;38.0;19.0;13.0;2;;;;31;31;0
2242;1590007;B;5;Den Ham                            ;159;00;07;69.0;7683;540;290;250;20.0;16.0;24.0;24.0;16.0;8.0;140;71.0;3.6;73.0;;111.0;150;9847.0;14022.0;44.0;14.0;9.0;1;;;;744;737;7
2243;1590008;B;5;Den Ham                            ;159;00;08;88.0;7683;1090;580;520;19.0;15.0;27.0;26.0;13.0;8.0;300;65.0;3.4;106.0;3.0;99.0;320;8667.0;13477.0;45.0;12.0;14.0;3;;;;1033;1033;0
2244;1590009;B;5;Den Ham                            ;159;00;09;57.0;7683;440;220;220;19.0;15.0;29.0;24.0;13.0;7.0;120;65.0;3.4;61.0;;97.0;120;8350.0;13341.0;43.0;13.0;;1;;;;723;713;10
2245;15901;W;4;Den Ham                            ;159;01;  ;629.0;  . ;9170;4630;4550;20.0;14.0;30.0;24.0;12.0;12.0;2510;67.0;3.2;547.0;1.0;75.0;3350;8213.0;13523.0;45.0;13.0;17.0;6;27.0;60.0;13.0;1697;1677;20
2246;1590100;B;4;Den Ham                            ;159;01;00;587.0;7681;2200;1110;1080;17.0;13.0;27.0;26.0;18.0;14.0;600;62.0;3.1;1306.0;1.0;75.0;900;8531.0;13840.0;48.0;17.0;16.0;5;25.0;62.0;13.0;175;168;7
2247;1590101;B;5;Den Ham                            ;159;01;01;81.0;7681;270;150;120;24.0;14.0;30.0;23.0;9.0;6.0;70;79.0;3.7;111.0;;101.0;70;7397.0;13114.0;36.0;;;1;;;;235;235;0
2248;1590102;B;5;Den Ham                            ;159;01;02;139.0;7681;360;180;180;19.0;15.0;31.0;26.0;10.0;8.0;110;65.0;3.2;516.0;;108.0;120;9439.0;15792.0;35.0;21.0;;2;;;;74;71;3
2249;1590103;B;4;Den Ham                            ;159;01;03;739.0;7681;3250;1610;1640;19.0;14.0;28.0;26.0;12.0;11.0;920;66.0;3.2;1727.0;1.0;66.0;1210;8213.0;13114.0;46.0;10.0;20.0;4;20.0;61.0;19.0;192;188;4
2250;1590104;B;4;Den Ham                            ;159;01;04;759.0;7681;1620;820;800;24.0;15.0;33.0;21.0;8.0;10.0;430;73.0;3.4;3450.0;2.0;75.0;560;7714.0;13387.0;44.0;14.0;20.0;3;;;;47;47;0
2251;1590105;B;4;Den Ham                            ;159;01;05;582.0;7681;1250;630;610;24.0;15.0;40.0;16.0;5.0;12.0;330;71.0;3.4;772.0;;85.0;410;7624.0;13659.0;41.0;14.0;14.0;2;;;;161;161;0
2252;1590106;B;5;Den Ham                            ;159;01;06;445.0;7681;100;60;50;16.0;14.0;32.0;23.0;14.0;13.0;30;;;166.0;;;40;8713.0;13886.0;34.0;;;4;46.0;47.0;7.0;65;63;2
2253;1590109;B;5;Den Ham                            ;159;01;09;98.0;7681;140;70;80;13.0;17.0;27.0;33.0;11.0;11.0;40;;;20.0;;;50;11798.0;14975.0;43.0;;;2;;;;747;744;3
2254;160;G;5;Hardenberg                         ;160;  ;  ;430.0;  . ;35070;17620;17450;22.0;13.0;30.0;22.0;12.0;14.0;9090;66.0;3.3;192.0;1.0;74.0;12120;8622.0;14113.0;43.0;17.0;15.0;8;21.0;62.0;17.0;18417;18238;179
2255;16000;W;4;Hardenberg                         ;160;00;  ;710.0;  . ;16970;8350;8620;21.0;13.0;31.0;22.0;13.0;17.0;4340;63.0;3.2;1417.0;2.0;69.0;6350;8849.0;14476.0;42.0;19.0;17.0;7;21.0;62.0;17.0;1237;1198;39
2256;1600000;B;4;Hardenberg                         ;160;00;00;792.0;7772;550;250;300;7.0;10.0;24.0;17.0;42.0;48.0;110;28.0;2.5;3604.0;4.0;49.0;380;12479.0;14476.0;42.0;17.0;;5;5.0;77.0;17.0;15;15;0
2257;1600001;B;4;Hardenberg                         ;160;00;01;794.0;7772;2520;1160;1360;10.0;10.0;23.0;25.0;32.0;31.0;640;43.0;2.7;1666.0;2.0;57.0;1260;10165.0;13432.0;51.0;14.0;22.0;4;17.0;68.0;14.0;159;151;8
2258;1600002;B;5;Hardenberg                         ;160;00;02;173.0;7772;150;70;70;23.0;;35.0;21.0;;;40;;;87.0;;;40;7578.0;14249.0;39.0;;;5;50.0;48.0;2.0;171;163;8
2259;1600003;B;5;Hardenberg                         ;160;00;03;497.0;7771;2360;1160;1200;22.0;15.0;26.0;28.0;9.0;10.0;650;63.0;3.3;1068.0;3.0;61.0;810;8713.0;15020.0;38.0;23.0;22.0;3;;;;228;221;7
2260;1600004;B;4;Hardenberg                         ;160;00;04;774.0;7771;1480;720;750;12.0;14.0;26.0;31.0;17.0;22.0;410;49.0;2.8;3257.0;3.0;58.0;670;9938.0;13886.0;43.0;15.0;17.0;3;;;;48;45;3
2261;1600005;B;5;Hardenberg                         ;160;00;05;468.0;7771;1360;680;690;13.0;14.0;19.0;32.0;22.0;17.0;370;52.0;3.0;816.0;;93.0;480;9802.0;15610.0;38.0;25.0;20.0;3;;;;167;167;0
2262;1600006;B;4;Hardenberg                         ;160;00;06;752.0;7772;3780;1900;1870;24.0;17.0;33.0;21.0;4.0;13.0;950;74.0;3.5;1841.0;4.0;68.0;1280;8304.0;14385.0;40.0;18.0;16.0;4;14.0;58.0;27.0;209;205;4
2263;1600007;B;4;Hardenberg                         ;160;00;07;799.0;7772;4780;2400;2390;32.0;11.0;41.0;13.0;4.0;12.0;1170;76.0;3.6;2082.0;1.0;86.0;1390;7714.0;14884.0;40.0;22.0;14.0;4;20.0;53.0;27.0;240;230;10
2264;16001;W;5;Hardenberg                         ;160;01;  ;34.0;  . ;770;390;370;20.0;14.0;28.0;24.0;14.0;9.0;210;69.0;3.4;36.0;1.0;100.0;220;8894.0;13750.0;42.0;17.0;12.0;3;;;;2147;2107;40
2265;1600107;B;5;Hardenberg                         ;160;01;07;54.0;7696;310;160;150;17.0;12.0;31.0;24.0;16.0;9.0;90;64.0;3.1;52.0;;93.0;110;9076.0;14067.0;46.0;;;2;;;;606;593;13
2266;1600108;B;5;Hardenberg                         ;160;01;08;20.0;7794;300;150;150;23.0;17.0;24.0;24.0;12.0;9.0;70;77.0;3.7;47.0;;107.0;70;8213.0;11980.0;41.0;;;2;;;;654;643;11
2267;1600109;B;5;Hardenberg                         ;160;01;09;9.0;7795;160;80;80;20.0;14.0;29.0;25.0;13.0;11.0;40;;;18.0;;;50;9666.0;16064.0;37.0;33.0;;1;;;;886;871;15
2268;16002;W;5;Hardenberg                         ;160;02;  ;25.0;  . ;1280;680;590;20.0;14.0;27.0;24.0;15.0;10.0;330;69.0;3.4;40.0;;100.0;390;9393.0;14294.0;42.0;19.0;9.0;3;;;;3185;3167;18
2269;1600207;B;5;Hardenberg                         ;160;02;07;34.0;7798;410;220;180;21.0;15.0;24.0;25.0;15.0;12.0;110;60.0;3.5;38.0;;93.0;120;8486.0;14158.0;46.0;16.0;;1;;;;1063;1048;15
2270;1600208;B;5;Hardenberg                         ;160;02;08;26.0;7796;310;170;140;20.0;13.0;26.0;25.0;16.0;10.0;80;74.0;3.4;36.0;;106.0;100;9620.0;14476.0;45.0;26.0;;2;;;;860;860;0
2271;1600209;B;5;Hardenberg                         ;160;02;09;21.0;7797;560;290;270;20.0;13.0;30.0;22.0;16.0;9.0;160;73.0;3.3;45.0;;102.0;170;9938.0;14249.0;38.0;18.0;;2;;;;1262;1259;3
2272;16003;W;5;Hardenberg                         ;160;03;  ;46.0;  . ;1190;620;580;21.0;11.0;30.0;24.0;15.0;10.0;330;63.0;3.2;52.0;;97.0;390;8032.0;12660.0;49.0;14.0;11.0;3;;;;2290;2279;11
2273;1600307;B;5;Hardenberg                         ;160;03;07;90.0;7793;440;230;220;21.0;13.0;29.0;24.0;13.0;10.0;120;63.0;3.3;79.0;;97.0;150;8803.0;13659.0;47.0;16.0;13.0;2;;;;562;556;6
2274;1600308;B;5;Hardenberg                         ;160;03;08;20.0;7792;90;50;40;;;32.0;25.0;26.0;12.0;30;;;25.0;;;40;;;;;;1;;;;365;365;0
