ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
126;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;527;472;419;400;150;250;19;16;1;1;0;194;63;38;26;131;70;61;225;53;11.3;55;89.6;79.5
127;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;536;482;426;407;152;255;19;15;2;2;0;202;70;43;27;132;63;69;224;57;11.8;53;90.0;79.4
128;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;556;499;444;424;150;274;20;17;1;2;0;226;72;45;28;154;71;83;218;55;11.0;57;89.7;79.9
129;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2014;545;490;432;412;154;259;20;17;2;1;0;208;69;42;27;139;69;71;224;57;11.7;55;89.9;79.4
130;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;539;492;439;419;153;266;20;18;1;2;0;233;81;47;35;152;71;81;206;53;10.7;47;91.3;81.5
131;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;510;465;421;402;151;251;19;16;1;1;0;211;69;37;31;142;68;74;210;45;9.6;45;91.2;82.4
132;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;511;467;423;397;147;250;26;23;2;2;0;214;71;39;32;143;63;79;209;44;9.4;44;91.5;82.8
133;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;553;506;450;429;158;271;21;19;1;1;0;224;73;36;37;151;76;75;226;56;11.1;47;91.4;81.3
134;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2015 ;528;483;433;412;152;260;22;19;1;2;0;220;74;40;34;147;69;77;213;49;10.2;46;91.3;82.0
135;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;535;484;434;408;146;262;25;23;2;1;0;216;74;40;34;142;68;75;217;51;10.4;51;90.5;81.1
136;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;520;473;430;403;148;256;27;23;2;2;0;213;68;39;30;145;70;75;217;43;9.0;47;91.0;82.7
137;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;520;476;430;409;153;256;21;19;2;0;0;218;72;37;35;147;64;83;212;46;9.6;44;91.5;82.7
138;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;539;494;452;431;159;271;22;20;1;0;0;211;69;40;29;142;61;81;241;42;8.4;45;91.7;84.0
139;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2016;528;482;437;413;152;261;24;21;2;1;0;215;71;39;32;144;66;78;222;45;9.4;47;91.2;82.6
140;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;532;483;442;419;153;266;22;20;2;0;0;206;56;32;24;150;63;87;235;41;8.5;49;90.8;83.0
141;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;503;455;420;401;144;256;19;18;1;0;0;197;57;31;26;140;60;80;223;36;7.8;47;90.6;83.5
142;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;505;459;432;411;150;261;21;19;2;0;0;195;63;34;29;132;59;74;237;27;5.9;46;91.0;85.6
143;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;550;499;464;441;170;271;23;20;3;0;0;216;64;35;29;152;65;88;248;34;6.9;52;90.6;84.4
144;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2017;522;474;439;418;154;264;21;19;2;0;0;204;60;33;27;144;62;82;236;35;7.3;48;90.7;84.1
145;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;544;490;457;434;167;267;23;21;2;0;0;218;65;38;27;153;65;88;239;33;6.8;54;90.0;83.9
146;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;528;475;444;421;167;254;23;19;3;1;0;200;51;28;23;149;59;90;244;31;6.5;53;89.9;84.1
147;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;526;471;441;418;169;248;23;21;2;1;0;194;53;34;20;141;62;79;247;30;6.3;55;89.5;83.8
148;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;553;499;472;448;179;269;24;21;2;1;0;219;57;33;24;162;67;95;252;28;5.5;53;90.3;85.3
149;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2018;538;484;453;430;170;259;23;20;2;1;0;208;56;33;23;151;63;88;246;30;6.3;54;89.9;84.3
150;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;534;481;447;427;174;252;20;18;2;1;0;205;54;28;27;151;65;86;242;34;7.0;53;90.1;83.8
151;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;527;475;445;425;178;247;20;17;2;2;0;197;51;28;22;147;57;89;248;30;6.3;52;90.2;84.5
152;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;534;480;446;426;178;248;21;18;1;1;0;207;54;32;22;153;60;93;240;33;6.9;55;89.8;83.5
153;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;574;515;483;458;197;261;24;21;3;1;0;216;50;27;23;166;76;90;266;32;6.3;59;89.7;84.1
154;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2019;542;488;456;434;182;252;21;18;2;1;0;206;52;29;24;154;65;90;249;32;6.6;55;89.9;84.0
155;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;560;505;469;442;203;239;27;23;2;1;0;219;62;34;28;157;57;100;250;36;7.1;55;90.2;83.8
156;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;522;460;421;396;184;212;25;21;3;1;0;198;63;37;26;135;58;77;222;39;8.5;62;88.0;80.5
157;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;518;458;414;384;188;196;30;27;2;1;0;194;58;32;26;137;52;85;220;44;9.7;60;88.4;79.9
158;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;554;496;449;423;194;229;26;24;1;1;0;206;59;33;26;147;64;83;242;47;9.5;58;89.5;81.0
159;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2020;539;480;438;411;192;219;27;24;2;1;0;204;60;34;26;144;58;86;234;42;8.7;59;89.1;81.3
160;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;497;454;421;391;149;242;30;27;3;0;0;186;61;34;27;126;48;78;234;33;7.3;43;91.4;84.7
161;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;452;400;380;351;134;217;29;26;2;1;0;169;55;27;28;114;38;76;211;20;5.1;52;88.5;84.1
162;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;444;405;381;350;140;210;30;28;2;1;0;157;42;21;21;114;41;73;224;25;6.1;38;91.4;85.8
163;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;473;435;412;387;152;236;25;23;1;1;0;167;40;20;20;127;46;81;245;23;5.2;38;91.9;87.1
164;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2021;467;424;399;370;144;226;29;26;2;1;0;170;49;26;24;120;43;77;229;25;6.0;43;90.8;85.4
165;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;468;424;401;376;154;223;25;23;1;0;0;170;45;21;24;124;45;80;231;23;5.4;45;90.5;85.6
166;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2022 2e kwartaal;483;436;416;384;151;233;32;30;1;1;0;183;54;24;30;129;44;85;233;20;4.7;47;90.3;86.1
167;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2022 3e kwartaal;497;453;425;394;162;231;32;28;3;1;0;189;57;27;30;131;41;90;237;27;6.0;44;91.1;85.6
168;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2022 4e kwartaal;537;484;452;418;171;248;34;31;2;1;0;188;58;28;30;131;42;89;264;32;6.7;52;90.2;84.2
169;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2022;496;449;424;393;159;234;31;28;2;0;0;182;54;25;29;129;43;86;241;26;5.7;47;90.5;85.4
170;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2023 1e kwartaal;522;469;439;405;162;243;33;31;2;1;0;196;48;23;24;148;51;98;242;31;6.6;52;90.0;84.0
171;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2023 2e kwartaal;513;463;435;399;156;243;36;31;3;2;0;195;47;20;27;148;54;94;240;28;6.2;50;90.3;84.8
172;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2023 3e kwartaal;540;492;455;415;176;239;40;36;3;1;0;193;47;20;27;145;58;88;262;37;7.5;48;91.0;84.2
173;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2023 4e kwartaal;560;506;477;437;180;257;40;36;4;0;0;211;51;21;30;160;58;103;266;29;5.6;55;90.2;85.1
174;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2023;534;482;451;414;169;246;37;33;3;1;0;199;48;21;27;150;55;95;253;31;6.5;51;90.4;84.5
175;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2024 1e kwartaal;537;481;447;406;159;247;41;38;3;0;0;205;52;24;28;153;54;98;242;35;7.2;55;89.7;83.2
176;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2024 2e kwartaal;553;498;466;423;166;257;43;39;4;0;0;217;59;26;33;158;54;104;249;32;6.4;55;90.0;84.3
177;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2024 3e kwartaal;548;498;461;421;176;245;40;36;3;0;0;215;54;24;31;161;56;105;246;37;7.5;50;91.0;84.1
178;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2024 4e kwartaal;583;525;486;444;190;255;42;38;3;1;0;223;56;21;35;167;58;109;263;39;7.3;58;90.0;83.4
179;Totaal mannen en vrouwen;15 tot 25 jaar;Volgt geen formeel onderwijs;2024;555;500;465;424;173;251;41;38;3;0;0;215;55;24;32;160;56;104;250;36;7.1;55;90.2;83.7
180;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2013 1e kwartaal;985;685;569;553;94;459;17;15;0;1;0;531;472;404;68;59;29;30;38;116;16.9;300;69.5;57.8
181;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2013 2e kwartaal;986;709;582;564;91;474;17;16;0;2;0;540;473;401;72;67;32;35;41;128;18.0;277;71.9;59.0
182;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2013 3e kwartaal;987;724;593;576;91;484;18;16;0;2;0;538;455;370;85;83;45;38;56;131;18.0;263;73.4;60.1
183;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2013 4e kwartaal;987;706;581;563;85;478;18;16;0;1;0;547;487;415;72;60;28;32;33;125;17.8;282;71.5;58.8
184;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2013;986;706;581;564;90;474;17;16;0;1;0;539;472;397;74;67;34;34;42;125;17.7;280;71.6;58.9
185;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2014 1e kwartaal;988;682;556;539;82;457;17;16;0;1;0;526;470;406;64;56;28;28;30;126;18.5;306;69.0;56.3
186;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2014 2e kwartaal;988;689;568;551;80;471;17;15;0;2;0;534;470;397;72;65;34;31;34;121;17.5;300;69.7;57.5
187;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2014 3e kwartaal;988;708;597;583;78;505;15;12;0;2;0;546;466;379;87;80;46;34;51;111;15.6;280;71.6;60.4
188;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2014 4e kwartaal;989;692;580;563;81;481;18;16;0;2;0;547;496;413;84;50;27;24;34;111;16.1;297;69.9;58.7
189;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2014;988;693;575;559;80;478;17;15;0;2;0;538;476;399;77;63;34;29;37;117;16.9;296;70.1;58.2
190;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2015 1e kwartaal;991;691;570;552;78;474;18;15;0;2;0;542;486;421;66;56;29;27;27;121;17.6;300;69.7;57.5
191;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2015 2e kwartaal;994;716;600;580;76;503;21;18;0;2;0;568;502;425;77;66;38;27;33;115;16.1;278;72.0;60.4
192;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2015 3e kwartaal;997;734;615;597;70;527;19;16;0;3;0;568;477;386;91;91;53;38;47;118;16.1;264;73.6;61.7
193;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2015 4e kwartaal;1001;710;598;575;71;504;23;19;0;3;0;561;498;415;82;64;37;27;37;111;15.7;291;70.9;59.8
194;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2015 ;996;712;596;576;74;502;20;17;0;3;0;560;491;412;79;69;39;30;36;117;16.4;283;71.6;59.8
195;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2016 1e kwartaal;1005;708;587;564;67;498;23;20;0;3;0;558;507;426;81;51;29;22;29;121;17.0;297;70.4;58.4
196;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2016 2e kwartaal;1010;726;606;583;67;516;23;19;0;3;0;574;503;416;87;71;45;27;31;121;16.6;284;71.9;60.0
197;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2016 3e kwartaal;1015;742;631;613;68;544;19;16;0;2;0;572;478;381;96;95;59;36;59;111;14.9;273;73.1;62.2
198;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2016 4e kwartaal;1020;720;615;596;73;523;19;17;0;2;0;579;511;429;82;68;32;36;36;104;14.5;300;70.6;60.3
199;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2016;1012;724;610;589;69;520;21;18;0;3;0;571;500;413;87;71;41;30;39;114;15.8;289;71.5;60.2
200;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2017 1e kwartaal;1024;711;610;592;72;520;18;17;0;1;0;578;514;430;84;65;31;34;32;101;14.2;313;69.5;59.6
201;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2017 2e kwartaal;1027;730;630;615;71;544;15;13;0;2;0;593;512;413;99;81;45;36;37;100;13.7;297;71.1;61.3
202;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2017 3e kwartaal;1030;762;665;653;67;586;12;11;0;2;0;608;515;404;112;93;54;39;57;96;12.7;268;74.0;64.6
203;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2017 4e kwartaal;1033;744;653;642;74;567;12;11;0;1;0;612;538;445;93;75;42;33;41;91;12.3;288;72.1;63.2
204;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2017;1028;737;640;625;71;554;14;13;0;1;0;598;520;423;97;78;43;35;42;97;13.2;292;71.6;62.2
205;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2018 1e kwartaal;1035;733;641;628;72;556;13;12;0;1;0;609;539;447;92;70;37;33;32;92;12.5;302;70.8;62.0
206;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2018 2e kwartaal;1036;760;680;665;72;593;15;14;0;1;0;638;548;442;106;90;49;41;43;80;10.5;276;73.4;65.7
207;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2018 3e kwartaal;1036;780;693;682;73;609;11;11;0;1;0;638;533;425;108;104;63;42;56;87;11.1;256;75.3;66.9
208;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2018 4e kwartaal;1037;760;681;666;80;586;15;14;0;1;0;640;559;457;102;82;42;39;41;79;10.3;277;73.3;65.7
209;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2018;1036;758;674;660;74;586;14;13;0;1;0;631;545;443;102;86;48;39;43;84;11.1;278;73.2;65.1
210;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2019 1e kwartaal;1037;752;675;656;82;574;19;18;0;1;0;638;553;453;100;85;43;42;37;77;10.3;285;72.5;65.1
211;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2019 2e kwartaal;1037;771;697;680;87;593;16;15;0;1;0;655;555;447;109;100;56;44;42;74;9.7;266;74.3;67.1
212;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2019 3e kwartaal;1038;781;706;689;85;605;16;15;0;1;0;650;533;411;122;117;67;49;56;76;9.7;256;75.3;68.0
213;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2019 4e kwartaal;1038;770;690;674;82;592;16;14;0;1;0;648;567;455;112;81;45;36;43;80;10.4;267;74.3;66.5
214;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2019;1038;769;692;675;84;591;17;16;0;1;0;648;552;441;111;95;52;43;44;77;10.0;269;74.1;66.7
215;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2020 1e kwartaal;1036;768;690;673;86;586;17;15;0;2;0;653;573;471;101;80;36;44;37;78;10.1;268;74.1;66.6
216;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2020 2e kwartaal;1032;743;642;625;80;545;17;15;1;1;0;601;520;423;97;80;43;37;41;101;13.6;289;72.0;62.2
217;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2020 3e kwartaal;1028;775;667;652;83;569;16;14;0;1;0;616;504;393;111;112;68;45;51;107;13.9;253;75.4;64.9
218;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2020 4e kwartaal;1024;757;663;645;89;556;18;16;1;2;0;624;549;455;94;75;40;36;38;95;12.5;267;74.0;64.7
219;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2020;1030;760;665;648;84;564;17;15;0;2;0;624;537;436;101;87;47;40;42;95;12.5;269;73.9;64.6
220;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2021 1e kwartaal;1022;719;619;604;43;562;15;12;0;3;0;566;470;357;113;96;62;34;53;100;13.9;303;70.4;60.6
221;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2021 2e kwartaal;1016;748;644;628;42;587;16;10;1;4;0;591;492;355;137;99;63;36;53;104;13.9;268;73.7;63.4
222;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2021 3e kwartaal;1010;779;692;676;41;635;16;11;1;4;0;611;485;336;150;126;76;50;81;87;11.2;231;77.2;68.5
223;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2021 4e kwartaal;1021;768;686;669;52;617;16;15;0;1;0;624;524;388;136;100;64;36;61;82;10.7;253;75.2;67.2
224;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2021;1017;754;660;644;44;600;16;12;1;3;0;598;493;359;134;105;66;39;62;93;12.4;264;74.1;64.9
225;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2022 1e kwartaal;1016;767;692;675;68;607;17;14;0;3;0;640;546;411;135;94;57;37;52;75;9.8;249;75.5;68.1
226;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2022 2e kwartaal;1014;797;718;696;63;633;22;18;0;4;0;659;543;384;158;117;73;44;59;79;9.9;217;78.6;70.9
227;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2022 3e kwartaal;1008;805;723;700;64;636;23;17;0;5;0;649;520;362;158;128;79;49;74;83;10.3;203;79.9;71.7
228;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2022 4e kwartaal;1019;784;706;683;61;621;23;19;0;4;0;646;548;397;151;98;63;36;60;78;10.0;235;77.0;69.3
229;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2022;1014;788;710;688;64;624;21;17;0;4;0;649;539;389;150;109;68;42;61;79;10.0;226;77.7;70.0
230;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2023 1e kwartaal;1014;778;699;681;63;619;17;15;0;2;0;640;540;400;140;101;57;44;58;80;10.3;235;76.8;68.9
231;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2023 2e kwartaal;1007;806;720;705;62;643;15;14;0;1;0;654;531;378;153;123;78;45;66;86;10.7;200;80.1;71.6
232;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2023 3e kwartaal;1003;820;730;711;68;643;19;15;1;4;0;654;513;361;152;141;91;50;77;90;10.9;183;81.8;72.9
233;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2023 4e kwartaal;1014;798;712;696;67;629;16;13;0;3;0;648;547;404;143;101;60;40;65;86;10.8;216;78.7;70.3
234;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2023;1009;801;715;698;65;634;17;14;0;2;0;649;533;386;147;116;71;45;66;85;10.7;208;79.3;70.9
235;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2024 1e kwartaal;1010;790;703;687;63;624;16;14;0;2;0;646;549;407;142;97;58;39;57;86;10.9;220;78.2;69.7
236;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2024 2e kwartaal;1005;797;707;686;70;616;21;17;0;3;0;640;522;378;144;117;66;51;67;90;11.3;208;79.3;70.3
237;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2024 3e kwartaal;1001;801;712;693;62;631;19;15;0;4;0;637;506;357;149;132;79;53;75;89;11.1;201;80.0;71.1
238;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2024 4e kwartaal;1013;795;712;694;67;626;19;15;0;3;0;645;537;399;138;107;60;47;68;82;10.3;218;78.5;70.4
239;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;2024;1007;796;709;690;66;624;19;15;0;3;0;642;529;385;143;113;66;47;67;87;10.9;212;79.0;70.4
240;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2013 1e kwartaal;899;618;516;501;81;419;15;14;0;1;0;493;453;389;64;40;19;21;23;103;16.6;281;68.8;57.3
241;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2013 2e kwartaal;911;647;532;516;81;435;16;14;0;1;0;506;454;387;67;52;25;27;26;115;17.8;264;71.0;58.4
242;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2013 3e kwartaal;909;659;542;525;78;447;16;15;0;1;0;504;435;356;79;69;38;31;38;117;17.8;250;72.5;59.6
243;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2013 4e kwartaal;910;640;527;512;74;438;15;14;0;1;0;511;467;400;67;43;21;22;17;113;17.6;270;70.3;57.9
244;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2013;907;641;529;513;79;435;16;14;0;1;0;503;452;383;69;51;26;25;26;112;17.5;266;70.7;58.3
245;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2014 1e kwartaal;919;626;512;497;73;424;15;14;0;1;0;497;457;398;59;40;20;20;15;114;18.3;293;68.1;55.7
246;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2014 2e kwartaal;922;638;525;509;71;438;16;14;0;2;0;505;456;388;68;49;25;23;20;113;17.7;284;69.2;56.9
247;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2014 3e kwartaal;922;655;552;539;70;469;13;11;0;2;0;518;451;368;83;67;38;29;34;103;15.8;266;71.1;59.9
248;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2014 4e kwartaal;921;638;534;518;72;446;16;14;0;2;0;516;481;403;78;35;19;17;18;104;16.3;283;69.2;58.0
249;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2014;921;639;531;516;71;444;15;13;0;2;0;509;461;389;72;48;26;22;22;109;17.0;282;69.4;57.6
250;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2015 1e kwartaal;927;639;527;511;68;443;16;14;0;2;0;512;472;411;62;39;20;20;15;113;17.6;287;69.0;56.8
251;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2015 2e kwartaal;931;663;555;536;66;470;19;17;0;2;0;535;487;413;74;48;27;21;20;108;16.3;267;71.3;59.7
252;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2015 3e kwartaal;924;673;563;546;59;487;17;14;0;3;0;528;456;371;85;71;42;29;35;111;16.4;251;72.9;60.9
253;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2015 4e kwartaal;920;643;541;520;61;459;21;18;0;3;0;519;477;404;73;42;22;20;22;102;15.9;277;69.9;58.8
254;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2015 ;925;655;546;528;64;465;18;16;0;2;0;523;473;400;73;50;28;23;23;108;16.6;270;70.8;59.1
255;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2016 1e kwartaal;935;653;542;521;59;462;21;18;0;3;0;526;488;415;73;38;21;16;16;111;17.0;281;69.9;58.0
256;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2016 2e kwartaal;944;673;561;542;59;483;19;16;0;3;0;540;487;404;82;54;32;22;20;113;16.7;271;71.3;59.4
257;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2016 3e kwartaal;945;683;582;565;58;507;17;14;0;2;0;540;459;370;90;80;50;31;43;101;14.8;262;72.3;61.6
258;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2016 4e kwartaal;950;663;565;547;63;484;18;15;0;2;0;546;495;420;75;51;23;27;19;98;14.8;287;69.8;59.4
259;Totaal mannen en vrouwen;15 tot 20 jaar;Volgt formeel onderwijs;2016;943;668;562;544;60;484;19;16;0;3;0;538;482;402;80;56;31;24;24;106;15.8;275;70.8;59.6
