ID;Geslacht;Leeftijd;Geboorteland;Herkomst;Opleiding;Huishoudensinkomen;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenVanVermogensmisdrijven_2;VerdachtenVanVernielingEnOpenbOrde_3;VerdachtenVanGeweldsmisdrijven_4;VerdachtenVanVerkeersmisdrijven_5;VerdachtenVanDrugsmisdrijven_6;VerdachtenVanVuurWapenmisdrijven_7;TotaalVerdachtenVanMisdrijven_8;VerdachtenVanVermogensmisdrijven_9;VerdachtenVanVernielingEnOpenbOrde_10;VerdachtenVanGeweldsmisdrijven_11;VerdachtenVanVerkeersmisdrijven_12;VerdachtenVanDrugsmisdrijven_13;VerdachtenVanVuurWapenmisdrijven_14
130;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Totaal;2020;12540.0;5430.0;2570.0;3230.0;1800.0;1100.0;700.0;174.0;75.0;36.0;45.0;25.0;15.0;10.0
131;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Totaal;2021;11450.0;4730.0;2380.0;2990.0;1720.0;910.0;700.0;160.0;66.0;33.0;42.0;24.0;13.0;10.0
132;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Totaal;2022;12200.0;5420.0;2400.0;2890.0;2090.0;890.0;670.0;171.0;76.0;34.0;40.0;29.0;13.0;9.0
133;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Totaal;2023;11820.0;5150.0;2400.0;2780.0;2030.0;880.0;660.0;164.0;72.0;33.0;39.0;28.0;12.0;9.0
134;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Totaal;2024;;;;;;;;;;;;;;
135;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
136;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
137;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
138;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2013;6600.0;3300.0;1100.0;2000.0;600.0;600.0;200.0;635.0;310.0;104.0;186.0;60.0;55.0;21.0
139;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2014;5900.0;2900.0;900.0;1800.0;600.0;500.0;200.0;575.0;279.0;91.0;171.0;56.0;47.0;19.0
140;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2015;5300.0;2700.0;900.0;1500.0;500.0;400.0;200.0;539.0;274.0;87.0;156.0;50.0;43.0;18.0
141;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2016;4700.0;2300.0;700.0;1300.0;500.0;400.0;100.0;509.0;250.0;77.0;145.0;53.0;43.0;15.0
142;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2017;3900.0;1800.0;600.0;1100.0;400.0;400.0;100.0;447.0;210.0;67.0;128.0;49.0;42.0;16.0
143;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2018;3500.0;1700.0;500.0;1000.0;400.0;400.0;100.0;419.0;206.0;61.0;114.0;50.0;43.0;15.0
144;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2019;3300.0;1600.0;600.0;900.0;500.0;300.0;200.0;428.0;202.0;75.0;117.0;58.0;44.0;20.0
145;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2020;2800.0;1300.0;500.0;700.0;400.0;300.0;200.0;395.0;182.0;74.0;105.0;57.0;41.0;22.0
146;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2021;2400.0;1000.0;500.0;700.0;400.0;200.0;200.0;351.0;148.0;69.0;98.0;55.0;35.0;22.0
147;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2022;1600.0;700.0;300.0;400.0;300.0;200.0;100.0;367.0;168.0;70.0;91.0;62.0;37.0;26.0
148;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2023;1200.0;500.0;200.0;300.0;200.0;100.0;100.0;372.0;161.0;73.0;93.0;69.0;38.0;26.0
149;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
150;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
151;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
152;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
153;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2013;13300.0;5600.0;2600.0;3600.0;1700.0;800.0;400.0;222.0;93.0;43.0;59.0;28.0;13.0;6.0
154;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2014;12600.0;5400.0;2400.0;3300.0;1500.0;800.0;400.0;204.0;87.0;38.0;53.0;25.0;12.0;7.0
155;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2015;11500.0;5100.0;2100.0;3000.0;1400.0;700.0;400.0;184.0;81.0;33.0;48.0;22.0;11.0;6.0
156;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2016;10600.0;4600.0;1900.0;2500.0;1300.0;600.0;400.0;166.0;73.0;31.0;39.0;20.0;9.0;6.0
157;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2017;9400.0;4100.0;1600.0;2200.0;1200.0;500.0;300.0;148.0;65.0;25.0;35.0;19.0;9.0;5.0
158;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2018;8300.0;3600.0;1400.0;2100.0;1200.0;500.0;300.0;133.0;57.0;22.0;33.0;19.0;8.0;5.0
159;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2019;8900.0;3900.0;1600.0;2100.0;1300.0;600.0;400.0;142.0;62.0;25.0;34.0;21.0;10.0;7.0
160;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2020;8000.0;3300.0;1600.0;1900.0;1100.0;600.0;500.0;127.0;53.0;26.0;31.0;18.0;9.0;7.0
161;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2021;7500.0;3000.0;1600.0;1800.0;1100.0;500.0;400.0;120.0;49.0;25.0;29.0;18.0;8.0;7.0
162;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2022;9000.0;4000.0;1700.0;2000.0;1500.0;500.0;400.0;140.0;61.0;27.0;32.0;24.0;8.0;7.0
163;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2023;9100.0;3900.0;1800.0;2000.0;1500.0;600.0;500.0;137.0;59.0;27.0;31.0;23.0;9.0;7.0
164;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
165;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2010;;;;;;;;;;;;;;
166;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2011;;;;;;;;;;;;;;
167;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2012;;;;;;;;;;;;;;
168;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2013;2900.0;1500.0;500.0;900.0;300.0;300.0;100.0;;;;;;;
169;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2014;2600.0;1400.0;400.0;800.0;300.0;300.0;100.0;;;;;;;
170;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2015;2400.0;1300.0;400.0;800.0;200.0;200.0;100.0;;;;;;;
171;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2016;2300.0;1100.0;400.0;700.0;200.0;200.0;100.0;;;;;;;
172;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2017;2100.0;1100.0;400.0;600.0;200.0;200.0;100.0;;;;;;;
173;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2018;1900.0;900.0;400.0;600.0;200.0;200.0;100.0;;;;;;;
174;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2019;1900.0;900.0;400.0;600.0;300.0;300.0;100.0;;;;;;;
175;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2020;1800.0;900.0;400.0;600.0;300.0;200.0;100.0;;;;;;;
176;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2021;1500.0;700.0;300.0;500.0;200.0;200.0;100.0;;;;;;;
177;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2022;1600.0;700.0;400.0;500.0;300.0;200.0;100.0;;;;;;;
178;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2023;1600.0;700.0;400.0;500.0;300.0;200.0;100.0;;;;;;;
179;Totaal mannen en vrouwen;10000;Totaal;Totaal;Vmbo;Niet ingedeeld;2024;;;;;;;;;;;;;;
180;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2010;;;;;;;;;;;;;;
181;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2011;;;;;;;;;;;;;;
182;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2012;;;;;;;;;;;;;;
183;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2013;5810.0;2930.0;1320.0;2260.0;370.0;370.0;240.0;890.0;449.0;202.0;346.0;56.0;57.0;37.0
184;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2014;5900.0;3050.0;1360.0;2210.0;370.0;380.0;270.0;847.0;438.0;195.0;318.0;54.0;55.0;38.0
185;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2015;6030.0;3040.0;1400.0;2380.0;370.0;400.0;310.0;820.0;413.0;190.0;323.0;50.0;55.0;42.0
186;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2016;6090.0;2900.0;1430.0;2380.0;480.0;420.0;290.0;786.0;374.0;184.0;307.0;63.0;54.0;37.0
187;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2017;6330.0;2960.0;1450.0;2420.0;520.0;440.0;300.0;767.0;359.0;175.0;293.0;63.0;53.0;36.0
188;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2018;6270.0;2920.0;1530.0;2300.0;620.0;510.0;340.0;723.0;337.0;176.0;266.0;72.0;58.0;39.0
189;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2019;6950.0;3360.0;1780.0;2490.0;790.0;600.0;540.0;735.0;355.0;188.0;263.0;84.0;63.0;57.0
190;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2020;6930.0;3110.0;1760.0;2580.0;940.0;640.0;620.0;706.0;317.0;180.0;263.0;96.0;66.0;63.0
191;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2021;6430.0;2640.0;1760.0;2340.0;1040.0;610.0;640.0;624.0;257.0;171.0;227.0;101.0;59.0;63.0
192;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2022;6620.0;2690.0;1800.0;2360.0;1100.0;580.0;640.0;615.0;250.0;167.0;219.0;102.0;54.0;60.0
193;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2023;6570.0;2660.0;1740.0;2270.0;1080.0;760.0;610.0;587.0;238.0;156.0;203.0;96.0;67.0;55.0
194;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Totaal;2024;;;;;;;;;;;;;;
195;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
196;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
197;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
198;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2013;1500.0;800.0;300.0;600.0;100.0;100.0;100.0;1368.0;722.0;293.0;526.0;96.0;112.0;58.0
199;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2014;1400.0;800.0;300.0;500.0;100.0;100.0;100.0;1401.0;748.0;314.0;508.0;97.0;96.0;65.0
200;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2015;1500.0;800.0;300.0;600.0;100.0;100.0;100.0;1403.0;753.0;284.0;526.0;96.0;105.0;70.0
201;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2016;1500.0;700.0;300.0;600.0;100.0;100.0;100.0;1423.0;695.0;303.0;560.0;119.0;112.0;73.0
202;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2017;1500.0;700.0;300.0;500.0;100.0;100.0;100.0;1313.0;668.0;299.0;453.0;128.0;122.0;60.0
203;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2018;1500.0;700.0;400.0;500.0;200.0;100.0;100.0;1295.0;627.0;315.0;457.0;141.0;115.0;79.0
204;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2019;1600.0;800.0;400.0;500.0;200.0;200.0;100.0;1310.0;653.0;319.0;446.0;174.0;130.0;106.0
205;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2020;1300.0;600.0;300.0;500.0;200.0;100.0;100.0;1303.0;625.0;311.0;462.0;190.0;134.0;128.0
206;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2021;1300.0;600.0;300.0;500.0;200.0;200.0;100.0;1231.0;545.0;319.0;432.0;221.0;152.0;116.0
207;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2022;900.0;400.0;200.0;300.0;100.0;100.0;100.0;1269.0;561.0;310.0;416.0;218.0;135.0;140.0
208;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2023;700.0;300.0;200.0;200.0;100.0;100.0;100.0;1361.0;540.0;345.0;473.0;225.0;201.0;133.0
209;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
210;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
211;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
212;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
213;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2013;2700.0;1300.0;600.0;1000.0;200.0;200.0;100.0;604.0;282.0;141.0;225.0;46.0;36.0;22.0
214;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2014;2800.0;1400.0;700.0;1000.0;200.0;200.0;100.0;592.0;291.0;142.0;207.0;47.0;43.0;26.0
215;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2015;2800.0;1300.0;700.0;1100.0;200.0;200.0;200.0;572.0;270.0;137.0;221.0;40.0;39.0;31.0
216;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2016;2900.0;1300.0;700.0;1000.0;300.0;200.0;100.0;548.0;246.0;130.0;201.0;48.0;39.0;27.0
217;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2017;3100.0;1400.0;700.0;1100.0;300.0;200.0;200.0;557.0;246.0;120.0;201.0;55.0;37.0;28.0
218;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2018;3000.0;1300.0;700.0;1000.0;400.0;200.0;200.0;517.0;222.0;127.0;177.0;61.0;41.0;28.0
219;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2019;3400.0;1600.0;900.0;1100.0;400.0;300.0;300.0;539.0;246.0;137.0;180.0;65.0;47.0;41.0
220;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2020;3600.0;1500.0;900.0;1300.0;600.0;300.0;300.0;532.0;220.0;132.0;190.0;82.0;50.0;47.0
221;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2021;3300.0;1300.0;900.0;1100.0;600.0;300.0;300.0;473.0;178.0;127.0;159.0;82.0;42.0;49.0
222;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2022;3800.0;1500.0;1000.0;1300.0;700.0;300.0;400.0;492.0;186.0;130.0;166.0;89.0;41.0;47.0
223;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2023;4000.0;1500.0;1000.0;1300.0;700.0;400.0;300.0;478.0;185.0;121.0;154.0;88.0;53.0;40.0
224;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
225;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2010;;;;;;;;;;;;;;
226;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2011;;;;;;;;;;;;;;
227;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2012;;;;;;;;;;;;;;
228;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2013;1600.0;900.0;400.0;700.0;100.0;100.0;100.0;;;;;;;
229;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2014;1700.0;900.0;400.0;700.0;100.0;100.0;100.0;;;;;;;
230;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2015;1700.0;900.0;400.0;700.0;100.0;100.0;100.0;;;;;;;
231;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2016;1800.0;900.0;400.0;700.0;100.0;100.0;100.0;;;;;;;
232;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2017;1800.0;900.0;400.0;800.0;100.0;100.0;100.0;;;;;;;
233;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2018;1800.0;900.0;400.0;800.0;100.0;100.0;100.0;;;;;;;
234;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2019;2000.0;1000.0;500.0;800.0;200.0;100.0;200.0;;;;;;;
235;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2020;2000.0;1000.0;600.0;800.0;200.0;200.0;200.0;;;;;;;
236;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2021;1800.0;800.0;500.0;800.0;200.0;200.0;200.0;;;;;;;
237;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2022;1900.0;900.0;600.0;800.0;300.0;200.0;200.0;;;;;;;
238;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2023;1900.0;800.0;600.0;700.0;200.0;200.0;200.0;;;;;;;
239;Totaal mannen en vrouwen;10000;Totaal;Totaal;Voortgezet speciaal onderwijs;Niet ingedeeld;2024;;;;;;;;;;;;;;
240;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2010;;;;;;;;;;;;;;
241;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2011;;;;;;;;;;;;;;
242;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2012;;;;;;;;;;;;;;
243;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2013;4360.0;2230.0;1000.0;1280.0;280.0;230.0;160.0;845.0;432.0;194.0;247.0;55.0;44.0;32.0
244;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2014;4220.0;2110.0;910.0;1240.0;340.0;230.0;150.0;766.0;384.0;165.0;226.0;62.0;42.0;28.0
245;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2015;4170.0;2120.0;860.0;1180.0;350.0;230.0;180.0;714.0;362.0;147.0;202.0;59.0;40.0;30.0
246;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2016;3990.0;1960.0;860.0;1120.0;360.0;240.0;160.0;650.0;319.0;140.0;182.0;58.0;39.0;25.0
247;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2017;3700.0;1720.0;730.0;1070.0;340.0;240.0;140.0;579.0;269.0;114.0;168.0;54.0;37.0;23.0
248;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2018;3560.0;1590.0;690.0;1000.0;480.0;290.0;180.0;537.0;240.0;103.0;151.0;73.0;44.0;27.0
249;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2019;2340.0;1070.0;500.0;630.0;280.0;180.0;150.0;486.0;223.0;104.0;130.0;58.0;38.0;31.0
250;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2020;2170.0;950.0;520.0;570.0;300.0;120.0;140.0;433.0;189.0;105.0;113.0;59.0;24.0;28.0
251;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2021;2060.0;770.0;540.0;560.0;310.0;120.0;160.0;398.0;149.0;104.0;109.0;60.0;23.0;31.0
252;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2022;2240.0;940.0;500.0;610.0;370.0;140.0;180.0;424.0;177.0;94.0;116.0;69.0;27.0;33.0
253;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2023;2190.0;870.0;540.0;590.0;340.0;170.0;180.0;403.0;160.0;99.0;109.0;63.0;32.0;34.0
254;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal;2024;;;;;;;;;;;;;;
255;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
256;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
257;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
258;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2013;1300.0;700.0;300.0;300.0;100.0;100.0;0.0;1276.0;731.0;294.0;337.0;54.0;75.0;47.0
259;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2014;1200.0;600.0;200.0;300.0;100.0;100.0;0.0;1179.0;648.0;249.0;348.0;62.0;66.0;43.0
260;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2015;1100.0;600.0;200.0;300.0;100.0;100.0;0.0;1050.0;588.0;198.0;296.0;60.0;68.0;42.0
261;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2016;1000.0;600.0;200.0;300.0;100.0;100.0;100.0;1014.0;582.0;188.0;287.0;67.0;55.0;51.0
262;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2017;900.0;400.0;200.0;200.0;100.0;100.0;0.0;857.0;431.0;178.0;250.0;66.0;55.0;34.0
263;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2018;800.0;400.0;200.0;200.0;100.0;100.0;0.0;812.0;415.0;162.0;241.0;77.0;65.0;39.0
264;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2019;500.0;300.0;100.0;100.0;0.0;0.0;0.0;754.0;396.0;190.0;197.0;61.0;55.0;56.0
265;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2020;500.0;200.0;100.0;100.0;100.0;0.0;0.0;674.0;337.0;158.0;163.0;80.0;28.0;47.0
