ID;Geslacht;Leeftijd;BurgerlijkeStaat;PositieInHetHuishouden;Perioden;PersonenInHuishoudens_1
5531;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2036;194639.0
5532;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2037;196772.0
5533;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2038;198459.0
5534;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2039;199657.0
5535;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2040;200329.0
5536;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2041;200445.0
5537;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2042;200145.0
5538;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2043;199664.0
5539;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2044;199051.0
5540;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2045;198364.0
5541;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2046;197619.0
5542;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2047;196838.0
5543;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2048;196044.0
5544;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2049;195288.0
5545;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2050;194568.0
5546;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2051;193927.0
5547;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2052;193375.0
5548;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2053;192912.0
5549;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2054;192544.0
5550;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2055;192291.0
5551;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2056;192167.0
5552;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2057;192182.0
5553;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2058;192361.0
5554;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2059;192729.0
5555;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2060;193308.0
5556;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2061;194140.0
5557;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2062;195209.0
5558;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2063;196548.0
5559;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2064;198093.0
5560;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2065;199805.0
5561;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2066;201618.0
5562;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2067;203449.0
5563;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2068;205222.0
5564;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2069;206883.0
5565;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2070;208375.0
5566;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2025;169739.0
5567;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2026;166491.0
5568;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2027;167409.0
5569;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2028;167454.0
5570;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2029;169147.0
5571;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2030;172162.0
5572;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2031;175828.0
5573;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2032;180169.0
5574;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2033;184674.0
5575;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2034;188418.0
5576;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2035;191532.0
5577;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2036;194113.0
5578;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2037;196242.0
5579;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2038;197927.0
5580;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2039;199123.0
5581;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2040;199793.0
5582;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2041;199909.0
5583;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2042;199610.0
5584;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2043;199129.0
5585;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2044;198517.0
5586;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2045;197832.0
5587;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2046;197088.0
5588;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2047;196308.0
5589;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2048;195516.0
5590;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2049;194761.0
5591;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2050;194042.0
5592;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2051;193402.0
5593;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2052;192851.0
5594;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2053;192389.0
5595;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2054;192022.0
5596;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2055;191769.0
5597;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2056;191645.0
5598;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2057;191660.0
5599;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2058;191839.0
5600;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2059;192206.0
5601;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2060;192784.0
5602;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2061;193615.0
5603;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2062;194682.0
5604;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2063;196019.0
5605;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2064;197561.0
5606;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2065;199270.0
5607;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2066;201080.0
5608;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2067;202908.0
5609;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2068;204678.0
5610;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2069;206336.0
5611;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2070;207825.0
5612;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2025;167235.0
5613;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2026;164059.0
5614;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2027;165071.0
5615;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2028;165121.0
5616;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2029;166796.0
5617;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2030;169777.0
5618;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2031;173399.0
5619;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2032;177685.0
5620;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2033;182133.0
5621;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2034;185829.0
5622;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2035;188904.0
5623;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2036;191453.0
5624;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2037;193556.0
5625;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2038;195220.0
5626;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2039;196401.0
5627;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2040;197063.0
5628;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2041;197178.0
5629;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2042;196882.0
5630;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2043;196407.0
5631;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2044;195803.0
5632;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2045;195126.0
5633;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2046;194392.0
5634;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2047;193621.0
5635;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2048;192840.0
5636;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2049;192094.0
5637;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2050;191384.0
5638;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2051;190752.0
5639;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2052;190208.0
5640;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2053;189752.0
5641;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2054;189390.0
5642;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2055;189140.0
5643;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2056;189018.0
5644;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2057;189033.0
5645;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2058;189209.0
5646;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2059;189572.0
5647;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2060;190143.0
5648;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2061;190963.0
5649;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2062;192016.0
5650;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2063;193336.0
5651;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2064;194859.0
5652;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2065;196546.0
5653;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2066;198333.0
5654;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2067;200138.0
5655;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2068;201886.0
5656;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2069;203523.0
5657;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Thuiswonend kind;2070;204993.0
5658;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2025;
5659;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2026;
5660;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2027;
5661;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2028;
5662;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2029;
5663;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2030;
5664;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2031;
5665;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2032;
5666;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2033;
5667;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2034;
5668;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2035;
5669;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2036;
5670;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2037;
5671;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2038;
5672;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2039;
5673;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2040;
5674;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2041;
5675;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2042;
5676;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2043;
5677;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2044;
5678;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2045;
5679;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2046;
5680;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2047;
5681;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2048;
5682;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2049;
5683;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2050;
5684;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2051;
5685;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2052;
5686;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2053;
5687;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2054;
5688;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2055;
5689;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2056;
5690;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2057;
5691;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2058;
5692;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2059;
5693;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2060;
5694;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2061;
5695;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2062;
5696;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2063;
5697;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2064;
5698;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2065;
5699;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2066;
5700;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2067;
5701;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2068;
5702;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2069;
5703;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Alleenstaand;2070;
5704;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2025;
5705;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2026;
5706;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2027;
5707;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2028;
5708;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2029;
5709;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2030;
5710;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2031;
5711;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2032;
5712;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2033;
5713;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2034;
5714;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2035;
5715;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2036;
5716;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2037;
5717;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2038;
5718;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2039;
5719;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2040;
5720;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2041;
5721;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2042;
5722;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2043;
5723;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2044;
5724;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2045;
5725;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2046;
5726;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2047;
5727;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2048;
5728;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2049;
5729;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2050;
5730;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2051;
5731;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2052;
5732;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2053;
5733;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2054;
5734;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2055;
5735;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2056;
5736;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2057;
5737;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2058;
5738;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2059;
5739;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2060;
5740;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2061;
5741;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2062;
5742;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2063;
5743;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2064;
5744;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2065;
5745;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2066;
5746;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2067;
5747;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2068;
5748;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2069;
5749;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Samenwonend;2070;
5750;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2025;
5751;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2026;
5752;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2027;
5753;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2028;
5754;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2029;
5755;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2030;
5756;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2031;
5757;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2032;
5758;Totaal mannen en vrouwen;2 jaar;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2033;
