ID;Geslacht;Leeftijd;Migratieachtergrond;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
301;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2009;3420
302;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2010;4110
303;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2011;4090
304;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2012;5060
305;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2013;4720
306;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2014;7460
307;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2015;6950
308;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2016;7390
309;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2017;8220
310;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2018;9800
311;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2019;8850
312;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2020;5000
313;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2021;5630
314;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2 tot 3 jaar;2022;6210
315;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2008;3800
316;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2009;2400
317;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2010;2170
318;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2011;2410
319;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2012;2840
320;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2013;2770
321;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2014;3060
322;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2015;4660
323;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2016;4190
324;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2017;5050
325;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2018;5960
326;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2019;6160
327;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2020;4300
328;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2021;4300
329;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;3 tot 4 jaar;2022;3890
330;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2008;2960
331;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2009;1760
332;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2010;1470
333;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2011;1390
334;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2012;1830
335;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2013;1820
336;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2014;1980
337;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2015;2210
338;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2016;3150
339;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2017;3100
340;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2018;3470
341;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2019;3610
342;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2020;2950
343;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2021;3520
344;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;4 tot 5 jaar;2022;3060
345;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2008;10020
346;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2009;7480
347;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2010;6050
348;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2011;5590
349;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2012;6910
350;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2013;5450
351;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2014;5500
352;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2015;6110
353;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2016;6260
354;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2017;7940
355;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2018;9560
356;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2019;9980
357;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2020;7820
358;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2021;10170
359;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;5 jaar of langer;2022;11580
360;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2008;10690
361;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2009;9320
362;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2010;10740
363;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2011;11290
364;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2012;11600
365;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2013;12140
366;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2014;13460
367;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2015;13390
368;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2016;12830
369;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2017;12070
370;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2018;10510
371;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2019;8920
372;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2020;8110
373;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2021;9390
374;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2022;7620
375;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2008;2860
376;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2009;3160
377;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2010;3850
378;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2011;3670
379;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2012;4210
380;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2013;4510
381;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2014;4670
382;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2015;4040
383;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2016;3840
384;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2017;3300
385;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2018;2630
386;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2019;2260
387;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2020;2990
388;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2021;2660
389;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;0 tot 6 maanden;2022;1590
390;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2008;1710
391;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2009;1630
392;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2010;2330
393;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2011;2530
394;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2012;2350
395;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2013;2550
396;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2014;3170
397;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2015;2870
398;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2016;2560
399;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2017;2260
400;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2018;1790
401;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2019;1450
402;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2020;1200
403;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2021;1760
404;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;6 tot 12 maanden;2022;1040
405;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2008;1740
406;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2009;1610
407;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2010;1830
408;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2011;2390
409;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2012;1810
410;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2013;2330
411;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2014;2610
412;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2015;2920
413;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2016;2570
414;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2017;2330
415;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2018;1880
416;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2019;1480
417;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2020;1160
418;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2021;1740
419;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1 tot 2 jaar;2022;1490
420;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2008;1020
421;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2009;650
422;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2010;800
423;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2011;770
424;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2012;970
425;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2013;860
426;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2014;1150
427;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2015;1300
428;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2016;1420
429;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2017;1350
430;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2018;1090
431;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2019;860
432;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2020;580
433;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2021;760
434;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2 tot 3 jaar;2022;900
435;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2008;720
436;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2009;470
437;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2010;420
438;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2011;540
439;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2012;560
440;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2013;500
441;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2014;510
442;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2015;720
443;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2016;750
444;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2017;890
445;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2018;820
446;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2019;670
447;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2020;410
448;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2021;510
449;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;3 tot 4 jaar;2022;530
450;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2008;570
451;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2009;300
452;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2010;270
453;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2011;250
454;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2012;390
455;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2013;290
456;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2014;330
457;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2015;390
458;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2016;490
459;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2017;550
460;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2018;610
461;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2019;440
462;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2020;350
463;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2021;360
464;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;4 tot 5 jaar;2022;350
465;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2008;2070
466;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2009;1500
467;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2010;1240
468;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2011;1140
469;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2012;1310
470;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2013;1110
471;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2014;1020
472;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2015;1160
473;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2016;1190
474;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2017;1390
475;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2018;1680
476;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2019;1770
477;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2020;1420
478;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2021;1600
479;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;5 jaar of langer;2022;1740
480;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2008;42100
481;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2009;35050
482;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2010;40390
483;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2011;45080
484;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2012;46950
485;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2013;48270
486;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2014;51700
487;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2015;51830
488;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2016;50820
489;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2017;53430
490;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2018;55950
491;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2019;51280
492;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2020;40420
493;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2021;49010
494;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2022;43010
495;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2008;10390
496;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2009;10630
497;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2010;12550
498;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2011;13380
499;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2012;15120
500;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2013;14310
501;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2014;14550
502;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2015;13070
503;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2016;12940
504;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2017;12240
505;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2018;11060
506;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2019;9900
507;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2020;11580
508;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2021;11180
509;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;0 tot 6 maanden;2022;7900
510;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2008;6800
511;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2009;6310
512;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2010;8990
513;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2011;10670
514;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2012;10950
515;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2013;10280
516;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2014;11540
517;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2015;10910
518;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2016;10260
519;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2017;9680
520;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2018;8250
521;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2019;7280
522;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2020;5700
523;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2021;8310
524;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;6 tot 12 maanden;2022;5610
525;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2008;7000
526;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2009;5980
527;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2010;7770
528;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2011;10250
529;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2012;7480
530;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2013;11690
531;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2014;10610
532;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2015;11470
533;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2016;10490
534;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2017;11390
535;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2018;12040
536;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2019;9240
537;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2020;5830
538;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2021;9130
539;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1 tot 2 jaar;2022;8260
540;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2 tot 3 jaar;2008;4490
541;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2 tot 3 jaar;2009;2770
542;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2 tot 3 jaar;2010;3310
543;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2 tot 3 jaar;2011;3320
544;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2 tot 3 jaar;2012;4090
545;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2 tot 3 jaar;2013;3860
