ID;Populatie;Geslacht;Persoonskenmerken;Reismotieven;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
156;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;2.75;33.77;70.19;1002.0;12325.0;427.0
157;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;2.69;32.87;68.51;983.0;11997.0;416.8
158;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;2.4;23.4;59.25;879.0;8563.0;361.4
159;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;2.51;25.14;65.77;916.0;9176.0;400.1
160;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;2.69;29.09;69.72;980.0;10619.0;424.1
161;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;2.75;31.09;71.02;1003.0;11348.0;432.0
162;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018;2.7;34.33;69.12;984.0;12532.0;420.5
163;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019;2.52;35.51;69.79;920.0;12962.0;424.5
164;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020;2.17;23.95;57.84;793.0;8765.0;352.8
165;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021;2.31;27.52;65.24;842.0;10046.0;396.9
166;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022;2.51;30.13;67.66;917.0;10996.0;411.6
167;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Groningen (PV);2023;2.61;28.5;67.81;952.0;10403.0;412.5
168;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Fryslân (PV);2018;2.6;39.19;71.71;949.0;14303.0;436.2
169;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Fryslân (PV);2019;2.51;39.5;70.2;916.0;14417.0;427.1
170;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Fryslân (PV);2020;2.4;26.79;59.82;877.0;9805.0;364.9
171;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Fryslân (PV);2021;2.39;29.23;65.44;872.0;10668.0;398.1
172;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Fryslân (PV);2022;2.62;33.31;71.84;956.0;12157.0;437.0
173;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Fryslân (PV);2023;2.61;33.26;68.34;952.0;12141.0;415.7
174;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Drenthe (PV);2018;2.69;39.54;68.81;983.0;14432.0;418.6
175;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Drenthe (PV);2019;2.67;36.47;69.05;974.0;13311.0;420.1
176;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Drenthe (PV);2020;2.28;25.28;56.3;836.0;9254.0;343.4
177;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Drenthe (PV);2021;2.49;28.99;67.37;910.0;10581.0;409.8
178;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Drenthe (PV);2022;2.56;31.87;70.26;933.0;11631.0;427.4
179;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Drenthe (PV);2023;2.58;34.06;67.68;943.0;12432.0;411.7
180;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Overijssel (PV);2018;2.8;35.84;69.37;1020.0;13082.0;422.0
181;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Overijssel (PV);2019;2.72;36.16;69.56;993.0;13200.0;423.2
182;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Overijssel (PV);2020;2.34;24.27;58.96;857.0;8884.0;359.6
183;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Overijssel (PV);2021;2.54;26.43;65.68;929.0;9647.0;399.6
184;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Overijssel (PV);2022;2.77;29.96;68.69;1012.0;10936.0;417.8
185;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Overijssel (PV);2023;2.81;32.17;69.5;1024.0;11744.0;422.8
186;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Flevoland (PV);2018;2.56;39.61;72.01;936.0;14458.0;438.0
187;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Flevoland (PV);2019;2.42;38.12;66.73;883.0;13912.0;405.9
188;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Flevoland (PV);2020;2.13;27.11;56.96;778.0;9924.0;347.4
189;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Flevoland (PV);2021;2.23;29.75;64.12;813.0;10859.0;390.0
190;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Flevoland (PV);2022;2.39;32.59;67.0;873.0;11894.0;407.6
191;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Flevoland (PV);2023;2.46;33.44;68.4;896.0;12206.0;416.1
192;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Gelderland (PV);2018;2.8;36.66;72.58;1022.0;13382.0;441.5
193;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Gelderland (PV);2019;2.72;36.14;72.97;993.0;13191.0;443.9
194;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Gelderland (PV);2020;2.42;26.01;60.72;884.0;9519.0;370.4
195;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Gelderland (PV);2021;2.54;28.39;68.29;927.0;10363.0;415.4
196;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Gelderland (PV);2022;2.8;31.53;72.91;1023.0;11507.0;443.6
197;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Gelderland (PV);2023;2.78;33.46;72.13;1013.0;12213.0;438.8
198;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Utrecht (PV);2018;2.82;35.95;74.39;1029.0;13123.0;452.6
199;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Utrecht (PV);2019;2.73;37.97;73.96;997.0;13860.0;450.0
200;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Utrecht (PV);2020;2.38;25.46;62.57;870.0;9318.0;381.7
201;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Utrecht (PV);2021;2.52;27.33;69.53;920.0;9976.0;423.0
202;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Utrecht (PV);2022;2.75;30.58;72.63;1003.0;11162.0;441.8
203;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Utrecht (PV);2023;2.77;33.45;74.94;1010.0;12209.0;455.9
204;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2018;2.71;34.13;76.59;988.0;12458.0;466.0
205;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2019;2.58;32.01;75.91;942.0;11684.0;461.8
206;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2020;2.2;21.46;60.34;804.0;7855.0;368.1
207;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2021;2.4;24.16;70.51;876.0;8818.0;428.9
208;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2022;2.54;26.4;71.92;929.0;9635.0;437.5
209;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2023;2.57;27.54;72.69;937.0;10053.0;442.2
210;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2018;2.66;31.84;73.56;972.0;11621.0;447.5
211;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2019;2.62;32.17;73.91;955.0;11741.0;449.6
212;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2020;2.19;21.91;60.56;801.0;8019.0;369.4
213;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2021;2.38;24.04;68.64;868.0;8775.0;417.6
214;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2022;2.54;25.82;69.39;926.0;9424.0;422.1
215;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2023;2.55;28.1;72.39;932.0;10255.0;440.4
216;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeeland (PV);2018;2.56;29.13;60.4;936.0;10633.0;367.4
217;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeeland (PV);2019;2.56;33.13;64.22;936.0;12091.0;390.7
218;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeeland (PV);2020;2.21;23.42;58.79;810.0;8572.0;358.6
219;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeeland (PV);2021;2.47;27.97;65.59;902.0;10208.0;399.0
220;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeeland (PV);2022;2.64;28.44;69.33;964.0;10380.0;421.8
221;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeeland (PV);2023;2.52;29.68;64.22;921.0;10832.0;390.7
222;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2018;2.74;34.51;70.56;1002.0;12597.0;429.3
223;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2019;2.7;33.81;69.04;984.0;12339.0;420.0
224;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2020;2.42;23.39;59.17;885.0;8559.0;360.9
225;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2021;2.52;25.29;65.15;921.0;9231.0;396.4
226;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2022;2.7;29.48;70.32;984.0;10760.0;427.8
227;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2023;2.75;32.55;72.13;1003.0;11880.0;438.8
228;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Limburg (PV);2018;2.69;30.67;67.38;982.0;11193.0;409.9
229;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Limburg (PV);2019;2.63;29.27;65.17;958.0;10685.0;396.5
230;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Limburg (PV);2020;2.31;22.26;57.61;845.0;8147.0;351.4
231;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Limburg (PV);2021;2.43;23.54;65.18;887.0;8593.0;396.5
232;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Limburg (PV);2022;2.6;26.87;66.22;949.0;9808.0;402.8
233;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Limburg (PV);2023;2.69;26.44;66.42;980.0;9651.0;404.1
234;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;2.66;31.59;76.09;972.0;11531.0;462.9
235;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;2.55;30.37;74.99;932.0;11085.0;456.2
236;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;2.1;20.07;60.24;770.0;7344.0;367.4
237;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;2.3;22.3;69.67;840.0;8140.0;423.8
238;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;2.48;24.64;71.41;905.0;8995.0;434.4
239;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;2.51;26.12;73.28;917.0;9533.0;445.8
240;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2018;2.77;35.08;73.65;1010.0;12806.0;448.0
241;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2019;2.7;35.02;72.78;986.0;12782.0;442.7
242;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2020;2.34;23.94;60.54;857.0;8762.0;369.3
243;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2021;2.49;26.33;67.64;909.0;9609.0;411.4
244;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2022;2.68;29.59;71.17;980.0;10801.0;433.0
245;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2023;2.72;31.54;72.55;993.0;11510.0;441.3
246;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Matig stedelijk;2018;2.79;34.66;71.73;1018.0;12650.0;436.4
247;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Matig stedelijk;2019;2.75;35.61;72.2;1002.0;12996.0;439.2
248;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Matig stedelijk;2020;2.46;25.0;61.07;899.0;9151.0;372.5
249;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Matig stedelijk;2021;2.56;26.89;66.97;935.0;9814.0;407.4
250;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Matig stedelijk;2022;2.78;30.15;72.16;1013.0;11004.0;439.0
251;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Matig stedelijk;2023;2.78;32.27;71.85;1015.0;11779.0;437.1
252;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2018;2.79;38.25;71.73;1020.0;13962.0;436.3
253;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2019;2.71;36.99;70.66;989.0;13502.0;429.8
254;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2020;2.4;26.3;60.57;877.0;9627.0;369.5
255;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2021;2.56;29.06;68.41;936.0;10606.0;416.2
256;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2022;2.75;32.62;70.96;1005.0;11908.0;431.7
257;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2023;2.75;33.71;70.61;1003.0;12302.0;429.6
258;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Niet stedelijk;2018;2.6;36.48;67.0;949.0;13315.0;407.6
259;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Niet stedelijk;2019;2.56;38.89;70.73;935.0;14196.0;430.3
260;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Niet stedelijk;2020;2.33;28.19;60.2;854.0;10317.0;367.2
261;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Niet stedelijk;2021;2.46;30.77;69.01;898.0;11232.0;419.8
262;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Niet stedelijk;2022;2.57;31.91;68.01;937.0;11646.0;413.7
263;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Ondergrens 95%-interval;Niet stedelijk;2023;2.62;35.1;69.49;958.0;12810.0;422.7
264;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Nederland;2018;2.8;36.71;75.35;1023.0;13398.0;458.4
265;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Nederland;2019;2.73;36.59;75.2;997.0;13354.0;457.5
266;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Nederland;2020;2.37;25.29;62.61;868.0;9256.0;381.9
267;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Nederland;2021;2.52;27.67;70.54;921.0;10098.0;429.1
268;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Nederland;2022;2.72;30.68;73.4;992.0;11198.0;446.5
269;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Nederland;2023;2.74;32.44;74.19;999.0;11840.0;451.3
270;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2018;2.83;42.94;76.77;1034.0;15673.0;467.0
271;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2019;2.75;43.69;77.86;1005.0;15948.0;473.6
272;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2020;2.46;29.8;64.22;901.0;10905.0;391.7
273;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2021;2.56;33.23;72.68;934.0;12128.0;442.1
274;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2022;2.75;37.14;76.94;1005.0;13555.0;468.0
275;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2023;2.79;36.94;74.5;1018.0;13481.0;453.2
276;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2018;2.89;39.97;75.77;1054.0;14590.0;460.9
277;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2019;2.81;39.97;75.86;1026.0;14589.0;461.5
278;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2020;2.47;28.24;63.74;905.0;10335.0;388.8
279;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2021;2.61;30.58;71.11;954.0;11161.0;432.6
280;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2022;2.87;34.05;75.09;1047.0;12428.0;456.8
281;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2023;2.87;35.94;74.86;1046.0;13119.0;455.4
282;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2018;2.78;35.33;77.22;1016.0;12895.0;469.7
283;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2019;2.71;35.4;77.46;988.0;12921.0;471.2
284;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2020;2.29;23.94;63.3;839.0;8763.0;386.1
285;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2021;2.48;26.36;71.95;906.0;9622.0;437.7
286;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2022;2.65;28.58;73.5;969.0;10433.0;447.1
287;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2023;2.66;30.61;75.21;972.0;11171.0;457.5
288;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;2.83;36.05;73.35;1035.0;13157.0;446.2
289;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;2.79;35.21;71.85;1018.0;12853.0;437.1
290;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;2.49;25.18;62.12;910.0;9214.0;378.9
291;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;2.6;27.06;68.93;947.0;9878.0;419.3
292;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Totaal personen;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;2.78;31.2;73.1;1015.0;11389.0;444.7
