ID;EigenaarHuurder;HuishoudensEnWoningkenmerken;RegioS;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
248;Totaal;Totaal;Boekel;2021;4.1;839.0;609.0;231.0;22.9;726.0;506.0;224.0;20.5
249;Totaal;Totaal;Boekel;2022;4.2;806.0;591.0;215.0;21.1;720.0;506.0;205.0;18.9
250;Totaal;Totaal;Borger-Odoorn;2018;10.5;781.0;541.0;241.0;26.1;680.0;440.0;235.0;23.9
251;Totaal;Totaal;Borger-Odoorn;2019;10.5;795.0;549.0;246.0;25.6;688.0;445.0;239.0;23.3
252;Totaal;Totaal;Borger-Odoorn;2020;10.6;777.0;551.0;225.0;24.2;674.0;452.0;218.0;22.1
253;Totaal;Totaal;Borger-Odoorn;2021;10.6;812.0;567.0;245.0;24.5;701.0;458.0;237.0;22.0
254;Totaal;Totaal;Borger-Odoorn;2022;10.6;768.0;541.0;227.0;22.0;682.0;451.0;220.0;19.9
255;Totaal;Totaal;Borne;2018;9.3;845.0;633.0;212.0;25.7;725.0;519.0;206.0;23.8
256;Totaal;Totaal;Borne;2019;9.4;856.0;641.0;215.0;25.1;739.0;532.0;207.0;23.1
257;Totaal;Totaal;Borne;2020;9.4;857.0;666.0;192.0;24.1;718.0;535.0;184.0;22.1
258;Totaal;Totaal;Borne;2021;9.6;885.0;673.0;212.0;24.2;744.0;539.0;203.0;21.7
259;Totaal;Totaal;Borne;2022;9.7;825.0;637.0;188.0;21.5;713.0;522.0;180.0;19.3
260;Totaal;Totaal;Borsele;2018;9.1;780.0;558.0;222.0;25.2;694.0;487.0;216.0;23.0
261;Totaal;Totaal;Borsele;2019;9.2;793.0;565.0;228.0;24.5;713.0;499.0;221.0;22.4
262;Totaal;Totaal;Borsele;2020;9.2;781.0;575.0;206.0;23.1;690.0;496.0;198.0;20.7
263;Totaal;Totaal;Borsele;2021;9.2;800.0;572.0;228.0;23.1;712.0;493.0;220.0;20.6
264;Totaal;Totaal;Borsele;2022;9.3;750.0;551.0;199.0;20.5;672.0;474.0;194.0;18.4
265;Totaal;Totaal;Boxmeer;2018;11.5;810.0;592.0;218.0;24.7;675.0;466.0;212.0;22.9
266;Totaal;Totaal;Boxmeer;2019;11.7;799.0;571.0;227.0;24.2;690.0;471.0;219.0;22.2
267;Totaal;Totaal;Boxmeer;2020;11.9;784.0;580.0;204.0;23.0;673.0;477.0;194.0;21.1
268;Totaal;Totaal;Boxmeer;2021;12.1;795.0;578.0;217.0;22.9;688.0;481.0;206.0;20.6
269;Totaal;Totaal;Boxmeer;2022;;;;;;;;;
270;Totaal;Totaal;Boxtel;2018;12.3;795.0;594.0;201.0;25.7;679.0;491.0;193.0;23.9
271;Totaal;Totaal;Boxtel;2019;12.4;818.0;610.0;208.0;25.2;691.0;496.0;198.0;23.3
272;Totaal;Totaal;Boxtel;2020;12.4;804.0;616.0;188.0;23.9;674.0;500.0;177.0;22.0
273;Totaal;Totaal;Boxtel;2021;13.3;839.0;633.0;206.0;23.9;698.0;506.0;194.0;21.8
274;Totaal;Totaal;Boxtel;2022;13.4;783.0;602.0;181.0;21.2;674.0;497.0;171.0;19.3
275;Totaal;Totaal;Breda;2018;75.1;866.0;661.0;205.0;27.6;722.0;528.0;197.0;25.4
276;Totaal;Totaal;Breda;2019;75.7;882.0;669.0;213.0;27.0;739.0;540.0;202.0;24.8
277;Totaal;Totaal;Breda;2020;76.3;874.0;681.0;193.0;25.8;721.0;539.0;183.0;23.5
278;Totaal;Totaal;Breda;2021;77.1;902.0;693.0;210.0;25.9;748.0;551.0;199.0;23.5
279;Totaal;Totaal;Breda;2022;77.7;830.0;651.0;179.0;22.7;716.0;537.0;170.0;20.4
280;Totaal;Totaal;Brielle;2018;7.2;854.0;642.0;211.0;25.2;760.0;553.0;205.0;22.5
281;Totaal;Totaal;Brielle;2019;7.3;872.0;656.0;216.0;24.9;774.0;564.0;210.0;22.0
282;Totaal;Totaal;Brielle;2020;7.3;870.0;673.0;197.0;23.9;762.0;564.0;191.0;21.1
283;Totaal;Totaal;Brielle;2021;7.4;894.0;681.0;213.0;23.9;785.0;571.0;206.0;20.8
284;Totaal;Totaal;Brielle;2022;7.5;839.0;644.0;195.0;21.6;762.0;562.0;188.0;18.8
285;Totaal;Totaal;Bronckhorst;2018;14.9;815.0;572.0;243.0;26.2;693.0;462.0;233.0;23.4
286;Totaal;Totaal;Bronckhorst;2019;14.9;828.0;578.0;251.0;25.5;710.0;470.0;240.0;22.7
287;Totaal;Totaal;Bronckhorst;2020;14.9;816.0;588.0;228.0;24.4;694.0;475.0;218.0;21.6
288;Totaal;Totaal;Bronckhorst;2021;15.0;846.0;590.0;256.0;24.4;723.0;477.0;245.0;21.4
289;Totaal;Totaal;Bronckhorst;2022;15.1;807.0;574.0;233.0;22.2;709.0;478.0;222.0;19.6
290;Totaal;Totaal;Brummen;2018;8.6;807.0;583.0;224.0;25.7;696.0;484.0;215.0;23.7
291;Totaal;Totaal;Brummen;2019;8.7;819.0;588.0;232.0;25.1;709.0;488.0;220.0;23.0
292;Totaal;Totaal;Brummen;2020;8.7;815.0;605.0;210.0;23.9;694.0;498.0;199.0;21.9
293;Totaal;Totaal;Brummen;2021;8.7;837.0;614.0;223.0;23.8;710.0;504.0;211.0;21.5
294;Totaal;Totaal;Brummen;2022;8.8;805.0;606.0;199.0;21.2;685.0;499.0;186.0;19.5
295;Totaal;Totaal;Brunssum;2018;13.1;683.0;481.0;202.0;27.1;616.0;418.0;196.0;25.5
296;Totaal;Totaal;Brunssum;2019;13.1;716.0;508.0;207.0;26.9;634.0;427.0;199.0;25.1
297;Totaal;Totaal;Brunssum;2020;13.1;695.0;507.0;187.0;25.4;614.0;429.0;179.0;23.8
298;Totaal;Totaal;Brunssum;2021;13.1;718.0;512.0;206.0;25.8;635.0;433.0;197.0;24.0
299;Totaal;Totaal;Brunssum;2022;13.2;673.0;499.0;174.0;22.7;609.0;428.0;168.0;21.0
300;Totaal;Totaal;Bunnik;2018;6.0;904.0;683.0;222.0;24.3;760.0;550.0;215.0;21.5
301;Totaal;Totaal;Bunnik;2019;6.0;917.0;691.0;225.0;23.4;771.0;557.0;218.0;20.8
302;Totaal;Totaal;Bunnik;2020;6.0;916.0;710.0;206.0;22.6;761.0;565.0;199.0;19.9
303;Totaal;Totaal;Bunnik;2021;6.1;946.0;722.0;224.0;22.6;776.0;562.0;216.0;19.5
304;Totaal;Totaal;Bunnik;2022;6.2;890.0;689.0;201.0;20.6;753.0;555.0;193.0;17.8
305;Totaal;Totaal;Bunschoten;2018;7.6;858.0;647.0;211.0;24.3;731.0;527.0;206.0;21.6
306;Totaal;Totaal;Bunschoten;2019;7.8;906.0;689.0;217.0;23.9;744.0;538.0;211.0;21.3
307;Totaal;Totaal;Bunschoten;2020;7.9;859.0;659.0;200.0;22.7;739.0;548.0;195.0;20.1
308;Totaal;Totaal;Bunschoten;2021;7.9;893.0;673.0;219.0;22.7;762.0;550.0;213.0;19.6
309;Totaal;Totaal;Bunschoten;2022;8.1;828.0;630.0;199.0;20.3;734.0;531.0;192.0;17.8
310;Totaal;Totaal;Buren;2018;9.9;934.0;693.0;241.0;25.8;753.0;530.0;231.0;23.3
311;Totaal;Totaal;Buren;2019;10.0;931.0;676.0;254.0;25.1;773.0;536.0;245.0;22.8
312;Totaal;Totaal;Buren;2020;10.1;933.0;698.0;235.0;24.5;768.0;549.0;226.0;22.0
313;Totaal;Totaal;Buren;2021;10.3;941.0;688.0;254.0;24.3;788.0;553.0;244.0;21.6
314;Totaal;Totaal;Buren;2022;10.3;904.0;661.0;243.0;22.2;771.0;543.0;229.0;19.7
315;Totaal;Totaal;Capelle aan den IJssel;2018;28.9;775.0;585.0;189.0;27.3;690.0;511.0;185.0;25.8
316;Totaal;Totaal;Capelle aan den IJssel;2019;29.0;795.0;600.0;194.0;26.7;706.0;521.0;189.0;25.2
317;Totaal;Totaal;Capelle aan den IJssel;2020;29.2;778.0;603.0;175.0;25.3;684.0;517.0;169.0;23.6
318;Totaal;Totaal;Capelle aan den IJssel;2021;29.5;802.0;616.0;187.0;25.5;706.0;530.0;179.0;23.6
319;Totaal;Totaal;Capelle aan den IJssel;2022;29.3;746.0;593.0;153.0;22.1;666.0;512.0;150.0;20.4
320;Totaal;Totaal;Castricum;2018;14.8;835.0;608.0;227.0;24.0;696.0;482.0;222.0;21.4
321;Totaal;Totaal;Castricum;2019;14.9;850.0;615.0;235.0;23.3;713.0;492.0;228.0;20.6
322;Totaal;Totaal;Castricum;2020;15.0;845.0;631.0;215.0;22.4;697.0;496.0;207.0;19.7
323;Totaal;Totaal;Castricum;2021;15.2;863.0;632.0;230.0;22.3;713.0;500.0;223.0;19.4
324;Totaal;Totaal;Castricum;2022;15.3;798.0;594.0;204.0;20.0;681.0;489.0;196.0;17.5
325;Totaal;Totaal;Coevorden;2018;14.3;765.0;531.0;233.0;26.4;656.0;431.0;225.0;24.2
326;Totaal;Totaal;Coevorden;2019;14.4;764.0;527.0;237.0;25.5;667.0;435.0;229.0;23.4
327;Totaal;Totaal;Coevorden;2020;14.5;762.0;547.0;215.0;24.3;648.0;441.0;206.0;22.1
328;Totaal;Totaal;Coevorden;2021;14.5;783.0;549.0;235.0;24.4;669.0;440.0;224.0;22.1
329;Totaal;Totaal;Coevorden;2022;14.6;743.0;529.0;214.0;21.8;652.0;439.0;205.0;19.8
330;Totaal;Totaal;Cranendonck;2018;8.4;809.0;578.0;231.0;25.6;690.0;469.0;223.0;23.4
331;Totaal;Totaal;Cranendonck;2019;8.4;824.0;586.0;238.0;25.2;701.0;472.0;230.0;22.8
332;Totaal;Totaal;Cranendonck;2020;8.5;809.0;596.0;214.0;23.9;681.0;477.0;204.0;21.5
333;Totaal;Totaal;Cranendonck;2021;8.5;835.0;600.0;235.0;24.0;708.0;481.0;223.0;21.3
334;Totaal;Totaal;Cranendonck;2022;8.6;794.0;576.0;218.0;21.7;689.0;473.0;207.0;19.6
335;Totaal;Totaal;Cromstrijen;2018;5.3;831.0;615.0;216.0;24.0;703.0;506.0;210.0;22.0
336;Totaal;Totaal;Cromstrijen;2019;;;;;;;;;
337;Totaal;Totaal;Cromstrijen;2020;;;;;;;;;
338;Totaal;Totaal;Cromstrijen;2021;;;;;;;;;
339;Totaal;Totaal;Cromstrijen;2022;;;;;;;;;
340;Totaal;Totaal;Cuijk;2018;10.2;774.0;573.0;201.0;26.0;681.0;485.0;193.0;24.1
341;Totaal;Totaal;Cuijk;2019;10.3;800.0;590.0;210.0;25.5;698.0;493.0;201.0;23.6
342;Totaal;Totaal;Cuijk;2020;10.4;777.0;591.0;187.0;24.0;675.0;492.0;177.0;22.0
343;Totaal;Totaal;Cuijk;2021;10.6;808.0;608.0;200.0;24.1;694.0;503.0;191.0;22.0
344;Totaal;Totaal;Cuijk;2022;;;;;;;;;
345;Totaal;Totaal;Culemborg;2018;11.4;812.0;619.0;193.0;25.6;713.0;527.0;187.0;23.6
346;Totaal;Totaal;Culemborg;2019;11.6;836.0;632.0;204.0;25.1;729.0;533.0;197.0;23.0
347;Totaal;Totaal;Culemborg;2020;11.8;816.0;628.0;188.0;23.9;714.0;532.0;180.0;21.9
348;Totaal;Totaal;Culemborg;2021;12.0;839.0;635.0;204.0;23.8;730.0;535.0;196.0;21.5
349;Totaal;Totaal;Culemborg;2022;12.1;785.0;610.0;175.0;21.2;698.0;519.0;168.0;19.0
350;Totaal;Totaal;Dalfsen;2018;10.8;817.0;593.0;224.0;24.7;704.0;491.0;219.0;22.5
351;Totaal;Totaal;Dalfsen;2019;11.0;882.0;655.0;227.0;24.3;721.0;500.0;222.0;22.0
352;Totaal;Totaal;Dalfsen;2020;11.2;821.0;616.0;205.0;23.5;710.0;516.0;199.0;21.2
353;Totaal;Totaal;Dalfsen;2021;11.4;845.0;621.0;223.0;23.5;730.0;514.0;217.0;20.9
354;Totaal;Totaal;Dalfsen;2022;11.5;807.0;605.0;203.0;21.3;706.0;510.0;195.0;18.8
355;Totaal;Totaal;Dantumadiel;2018;7.6;698.0;471.0;227.0;25.7;606.0;384.0;221.0;24.0
356;Totaal;Totaal;Dantumadiel;2019;7.6;714.0;478.0;237.0;25.4;627.0;394.0;229.0;23.6
357;Totaal;Totaal;Dantumadiel;2020;7.6;703.0;489.0;214.0;24.1;616.0;409.0;206.0;22.5
358;Totaal;Totaal;Dantumadiel;2021;7.7;725.0;497.0;228.0;24.2;636.0;417.0;220.0;22.4
359;Totaal;Totaal;Dantumadiel;2022;7.7;685.0;486.0;199.0;21.4;616.0;420.0;193.0;19.9
360;Totaal;Totaal;De Bilt;2018;17.7;972.0;742.0;230.0;26.4;745.0;538.0;215.0;23.9
361;Totaal;Totaal;De Bilt;2019;17.7;983.0;743.0;239.0;25.9;768.0;549.0;224.0;23.5
362;Totaal;Totaal;De Bilt;2020;17.9;968.0;751.0;217.0;24.8;753.0;554.0;202.0;22.1
363;Totaal;Totaal;De Bilt;2021;18.0;992.0;758.0;234.0;24.8;784.0;567.0;216.0;21.8
364;Totaal;Totaal;De Bilt;2022;18.1;922.0;707.0;215.0;22.3;752.0;553.0;195.0;19.6
365;Totaal;Totaal;De Fryske Marren;2018;21.1;747.0;525.0;222.0;25.2;644.0;433.0;213.0;23.0
366;Totaal;Totaal;De Fryske Marren;2019;21.2;784.0;556.0;228.0;24.7;660.0;440.0;220.0;22.4
367;Totaal;Totaal;De Fryske Marren;2020;21.3;751.0;542.0;209.0;23.6;647.0;448.0;200.0;21.3
368;Totaal;Totaal;De Fryske Marren;2021;21.5;773.0;547.0;226.0;23.5;669.0;453.0;216.0;21.1
369;Totaal;Totaal;De Fryske Marren;2022;21.5;721.0;524.0;197.0;20.8;636.0;445.0;188.0;18.7
370;Totaal;Totaal;De Marne;2018;4.5;696.0;461.0;235.0;27.0;617.0;387.0;227.0;24.9
371;Totaal;Totaal;De Marne;2019;;;;;;;;;
372;Totaal;Totaal;De Marne;2020;;;;;;;;;
373;Totaal;Totaal;De Marne;2021;;;;;;;;;
374;Totaal;Totaal;De Marne;2022;;;;;;;;;
375;Totaal;Totaal;De Ronde Venen;2018;16.9;906.0;682.0;224.0;24.9;732.0;527.0;215.0;22.4
376;Totaal;Totaal;De Ronde Venen;2019;17.1;909.0;681.0;228.0;24.1;748.0;537.0;218.0;21.7
377;Totaal;Totaal;De Ronde Venen;2020;17.3;910.0;706.0;204.0;23.2;730.0;539.0;195.0;20.6
378;Totaal;Totaal;De Ronde Venen;2021;17.4;929.0;711.0;218.0;23.1;749.0;549.0;207.0;20.2
379;Totaal;Totaal;De Ronde Venen;2022;17.5;870.0;671.0;200.0;20.9;723.0;537.0;188.0;18.1
380;Totaal;Totaal;De Wolden;2018;9.3;834.0;588.0;246.0;26.3;708.0;472.0;237.0;23.6
381;Totaal;Totaal;De Wolden;2019;9.4;849.0;600.0;249.0;25.6;719.0;482.0;240.0;22.8
382;Totaal;Totaal;De Wolden;2020;9.6;828.0;599.0;229.0;24.1;702.0;486.0;220.0;21.6
383;Totaal;Totaal;De Wolden;2021;9.6;849.0;605.0;244.0;23.9;727.0;493.0;233.0;21.2
384;Totaal;Totaal;De Wolden;2022;9.7;804.0;575.0;230.0;21.6;707.0;481.0;217.0;19.1
385;Totaal;Totaal;Delft;2018;39.6;777.0;585.0;192.0;28.0;669.0;486.0;187.0;26.8
386;Totaal;Totaal;Delft;2019;40.3;789.0;592.0;197.0;27.5;686.0;497.0;191.0;26.3
387;Totaal;Totaal;Delft;2020;40.7;781.0;602.0;179.0;26.1;671.0;498.0;173.0;24.8
388;Totaal;Totaal;Delft;2021;41.3;804.0;614.0;189.0;26.2;695.0;510.0;183.0;24.8
389;Totaal;Totaal;Delft;2022;42.0;750.0;599.0;152.0;23.2;666.0;505.0;150.0;21.6
390;Totaal;Totaal;Delfzijl;2018;11.0;676.0;452.0;224.0;27.0;619.0;396.0;219.0;25.1
391;Totaal;Totaal;Delfzijl;2019;11.0;688.0;459.0;229.0;26.5;629.0;398.0;222.0;24.5
392;Totaal;Totaal;Delfzijl;2020;11.0;682.0;472.0;210.0;25.4;615.0;403.0;202.0;23.4
393;Totaal;Totaal;Delfzijl;2021;;;;;;;;;
394;Totaal;Totaal;Delfzijl;2022;;;;;;;;;
395;Totaal;Totaal;Den Helder;2018;25.4;693.0;491.0;203.0;26.7;637.0;440.0;198.0;25.3
396;Totaal;Totaal;Den Helder;2019;25.6;709.0;496.0;212.0;26.3;653.0;446.0;206.0;24.8
397;Totaal;Totaal;Den Helder;2020;25.8;695.0;502.0;193.0;24.8;632.0;444.0;186.0;23.4
398;Totaal;Totaal;Den Helder;2021;26.0;716.0;509.0;206.0;24.9;652.0;449.0;199.0;23.3
399;Totaal;Totaal;Den Helder;2022;26.0;700.0;528.0;172.0;21.8;618.0;441.0;167.0;20.3
400;Totaal;Totaal;Deurne;2018;12.8;839.0;611.0;228.0;26.7;717.0;494.0;219.0;24.6
401;Totaal;Totaal;Deurne;2019;13.0;856.0;620.0;236.0;26.2;732.0;503.0;226.0;24.1
402;Totaal;Totaal;Deurne;2020;13.1;846.0;633.0;213.0;25.0;716.0;511.0;203.0;22.9
403;Totaal;Totaal;Deurne;2021;13.2;854.0;624.0;230.0;24.7;735.0;515.0;218.0;22.5
404;Totaal;Totaal;Deurne;2022;13.3;818.0;609.0;210.0;22.5;714.0;510.0;198.0;20.4
405;Totaal;Totaal;Deventer;2018;41.1;783.0;587.0;197.0;27.4;688.0;498.0;189.0;25.4
406;Totaal;Totaal;Deventer;2019;41.5;800.0;595.0;205.0;26.9;703.0;504.0;196.0;25.0
407;Totaal;Totaal;Deventer;2020;42.2;794.0;606.0;188.0;25.8;691.0;508.0;179.0;23.8
408;Totaal;Totaal;Deventer;2021;42.5;813.0;609.0;204.0;25.7;713.0;515.0;194.0;23.6
409;Totaal;Totaal;Deventer;2022;42.9;776.0;605.0;171.0;22.7;680.0;503.0;164.0;20.9
410;Totaal;Totaal;Diemen;2018;10.8;868.0;672.0;196.0;28.9;784.0;595.0;192.0;26.5
411;Totaal;Totaal;Diemen;2019;11.3;893.0;692.0;202.0;28.5;813.0;615.0;195.0;25.9
412;Totaal;Totaal;Diemen;2020;11.9;906.0;720.0;186.0;27.8;819.0;635.0;179.0;25.2
413;Totaal;Totaal;Diemen;2021;12.5;954.0;758.0;196.0;27.8;858.0;664.0;189.0;24.9
414;Totaal;Totaal;Diemen;2022;12.9;916.0;754.0;162.0;25.4;828.0;653.0;152.0;22.2
415;Totaal;Totaal;Dijk en Waard;2018;;;;;;;;;
416;Totaal;Totaal;Dijk en Waard;2019;;;;;;;;;
417;Totaal;Totaal;Dijk en Waard;2020;;;;;;;;;
418;Totaal;Totaal;Dijk en Waard;2021;;;;;;;;;
419;Totaal;Totaal;Dijk en Waard;2022;34.4;776.0;595.0;181.0;20.4;683.0;505.0;179.0;18.1
420;Totaal;Totaal;Dinkelland;2018;9.6;842.0;595.0;247.0;25.4;721.0;480.0;241.0;22.8
421;Totaal;Totaal;Dinkelland;2019;9.8;847.0;602.0;245.0;24.6;733.0;491.0;241.0;22.0
422;Totaal;Totaal;Dinkelland;2020;9.8;830.0;606.0;224.0;23.3;712.0;495.0;218.0;20.6
423;Totaal;Totaal;Dinkelland;2021;9.9;862.0;613.0;250.0;23.5;740.0;496.0;243.0;20.6
424;Totaal;Totaal;Dinkelland;2022;10.0;831.0;592.0;239.0;21.5;731.0;488.0;230.0;18.9
425;Totaal;Totaal;Doesburg;2018;5.0;723.0;519.0;203.0;26.7;646.0;445.0;198.0;25.2
426;Totaal;Totaal;Doesburg;2019;5.0;735.0;527.0;208.0;26.3;660.0;455.0;202.0;24.8
427;Totaal;Totaal;Doesburg;2020;5.0;736.0;539.0;197.0;25.2;652.0;456.0;191.0;23.6
428;Totaal;Totaal;Doesburg;2021;5.0;762.0;551.0;210.0;25.3;667.0;456.0;204.0;23.2
429;Totaal;Totaal;Doesburg;2022;5.0;702.0;524.0;178.0;22.0;637.0;447.0;175.0;20.4
430;Totaal;Totaal;Doetinchem;2018;24.1;765.0;558.0;206.0;26.7;671.0;473.0;198.0;24.9
431;Totaal;Totaal;Doetinchem;2019;24.3;793.0;579.0;214.0;26.1;686.0;481.0;204.0;24.2
432;Totaal;Totaal;Doetinchem;2020;24.5;772.0;577.0;195.0;24.8;670.0;481.0;185.0;23.0
433;Totaal;Totaal;Doetinchem;2021;24.8;790.0;575.0;214.0;25.1;695.0;487.0;203.0;23.0
434;Totaal;Totaal;Doetinchem;2022;25.0;751.0;563.0;188.0;22.4;673.0;480.0;180.0;20.5
435;Totaal;Totaal;Dongen;2018;10.5;809.0;596.0;213.0;25.4;709.0;502.0;205.0;23.2
436;Totaal;Totaal;Dongen;2019;10.6;835.0;615.0;220.0;25.0;725.0;512.0;212.0;22.7
437;Totaal;Totaal;Dongen;2020;10.6;822.0;623.0;198.0;23.6;711.0;518.0;191.0;21.5
438;Totaal;Totaal;Dongen;2021;10.8;847.0;632.0;215.0;23.9;732.0;528.0;207.0;21.3
439;Totaal;Totaal;Dongen;2022;10.9;802.0;612.0;190.0;21.2;711.0;519.0;186.0;18.9
440;Totaal;Totaal;Dongeradeel;2018;10.0;697.0;474.0;223.0;26.5;610.0;389.0;216.0;24.5
441;Totaal;Totaal;Dongeradeel;2019;;;;;;;;;
442;Totaal;Totaal;Dongeradeel;2020;;;;;;;;;
443;Totaal;Totaal;Dongeradeel;2021;;;;;;;;;
444;Totaal;Totaal;Dongeradeel;2022;;;;;;;;;
445;Totaal;Totaal;Dordrecht;2018;50.2;752.0;553.0;200.0;26.8;657.0;461.0;193.0;25.0
446;Totaal;Totaal;Dordrecht;2019;50.4;773.0;565.0;209.0;26.4;674.0;469.0;202.0;24.4
447;Totaal;Totaal;Dordrecht;2020;50.7;758.0;567.0;191.0;25.0;661.0;472.0;184.0;22.9
448;Totaal;Totaal;Dordrecht;2021;51.1;795.0;590.0;205.0;25.2;683.0;481.0;198.0;22.8
449;Totaal;Totaal;Dordrecht;2022;51.4;734.0;565.0;169.0;21.9;650.0;472.0;165.0;19.9
450;Totaal;Totaal;Drechterland;2018;7.6;824.0;579.0;245.0;25.1;700.0;471.0;239.0;22.9
451;Totaal;Totaal;Drechterland;2019;7.7;851.0;601.0;251.0;24.6;714.0;476.0;244.0;22.3
452;Totaal;Totaal;Drechterland;2020;7.8;826.0;598.0;227.0;23.1;692.0;475.0;220.0;21.0
453;Totaal;Totaal;Drechterland;2021;7.8;854.0;610.0;244.0;23.0;711.0;481.0;236.0;20.6
454;Totaal;Totaal;Drechterland;2022;7.9;790.0;571.0;219.0;20.8;688.0;472.0;213.0;18.6
455;Totaal;Totaal;Drimmelen;2018;10.8;813.0;590.0;223.0;24.1;688.0;481.0;215.0;22.1
456;Totaal;Totaal;Drimmelen;2019;10.9;835.0;598.0;237.0;23.8;712.0;489.0;229.0;21.7
457;Totaal;Totaal;Drimmelen;2020;11.0;917.0;700.0;217.0;22.8;697.0;492.0;208.0;20.5
458;Totaal;Totaal;Drimmelen;2021;11.0;846.0;614.0;232.0;22.7;714.0;495.0;221.0;20.3
459;Totaal;Totaal;Drimmelen;2022;11.1;792.0;595.0;197.0;20.3;690.0;500.0;187.0;18.3
460;Totaal;Totaal;Dronten;2018;15.5;808.0;602.0;206.0;26.0;729.0;531.0;200.0;23.8
461;Totaal;Totaal;Dronten;2019;15.7;836.0;622.0;213.0;25.4;739.0;535.0;206.0;23.1
462;Totaal;Totaal;Dronten;2020;16.1;818.0;623.0;195.0;24.2;720.0;530.0;187.0;21.8
463;Totaal;Totaal;Dronten;2021;16.3;843.0;631.0;212.0;24.1;735.0;531.0;204.0;21.6
464;Totaal;Totaal;Dronten;2022;16.7;777.0;598.0;179.0;21.1;694.0;510.0;176.0;18.8
465;Totaal;Totaal;Druten;2018;7.4;846.0;633.0;212.0;26.0;731.0;529.0;207.0;24.1
466;Totaal;Totaal;Druten;2019;7.4;844.0;624.0;221.0;25.4;750.0;541.0;213.0;23.5
467;Totaal;Totaal;Druten;2020;7.5;846.0;645.0;201.0;24.4;736.0;542.0;193.0;22.4
468;Totaal;Totaal;Druten;2021;7.6;857.0;641.0;216.0;24.3;750.0;544.0;207.0;22.1
469;Totaal;Totaal;Druten;2022;7.7;807.0;615.0;192.0;21.8;724.0;533.0;182.0;19.8
470;Totaal;Totaal;Duiven;2018;10.3;804.0;599.0;205.0;25.1;720.0;517.0;202.0;23.4
471;Totaal;Totaal;Duiven;2019;10.3;817.0;610.0;207.0;24.6;725.0;523.0;202.0;22.7
472;Totaal;Totaal;Duiven;2020;10.4;795.0;607.0;188.0;23.3;702.0;521.0;182.0;21.5
473;Totaal;Totaal;Duiven;2021;10.4;819.0;616.0;203.0;23.4;718.0;521.0;196.0;21.2
474;Totaal;Totaal;Duiven;2022;10.4;762.0;588.0;174.0;20.7;692.0;513.0;170.0;18.9
475;Totaal;Totaal;Echt-Susteren;2018;13.4;765.0;537.0;229.0;25.6;661.0;443.0;224.0;23.6
476;Totaal;Totaal;Echt-Susteren;2019;13.5;783.0;549.0;234.0;25.2;673.0;450.0;228.0;23.2
477;Totaal;Totaal;Echt-Susteren;2020;13.6;752.0;546.0;206.0;23.6;648.0;451.0;198.0;21.6
478;Totaal;Totaal;Echt-Susteren;2021;13.7;779.0;552.0;228.0;23.9;676.0;456.0;218.0;21.7
479;Totaal;Totaal;Echt-Susteren;2022;13.7;751.0;550.0;201.0;21.9;660.0;459.0;191.0;19.6
480;Totaal;Totaal;Edam-Volendam;2018;14.2;791.0;545.0;246.0;23.2;659.0;420.0;246.0;20.7
481;Totaal;Totaal;Edam-Volendam;2019;14.3;807.0;552.0;255.0;23.0;679.0;431.0;255.0;20.3
482;Totaal;Totaal;Edam-Volendam;2020;14.4;806.0;570.0;236.0;22.1;666.0;436.0;234.0;19.3
483;Totaal;Totaal;Edam-Volendam;2021;14.6;822.0;568.0;254.0;22.1;690.0;439.0;253.0;19.2
484;Totaal;Totaal;Edam-Volendam;2022;14.8;777.0;541.0;236.0;19.8;663.0;426.0;236.0;17.5
485;Totaal;Totaal;Ede;2018;42.5;833.0;628.0;205.0;25.7;710.0;518.0;193.0;23.5
486;Totaal;Totaal;Ede;2019;43.4;854.0;643.0;211.0;25.1;731.0;533.0;198.0;23.0
487;Totaal;Totaal;Ede;2020;44.4;837.0;648.0;189.0;23.9;713.0;536.0;176.0;21.6
488;Totaal;Totaal;Ede;2021;45.2;849.0;646.0;202.0;23.6;726.0;537.0;188.0;21.1
489;Totaal;Totaal;Ede;2022;46.0;789.0;614.0;175.0;20.8;696.0;524.0;161.0;18.5
490;Totaal;Totaal;Eemnes;2018;3.6;905.0;691.0;214.0;25.8;753.0;556.0;206.0;22.9
491;Totaal;Totaal;Eemnes;2019;3.7;949.0;727.0;222.0;25.3;774.0;565.0;213.0;22.3
492;Totaal;Totaal;Eemnes;2020;3.8;944.0;740.0;204.0;24.9;759.0;569.0;196.0;21.6
493;Totaal;Totaal;Eemnes;2021;3.8;930.0;710.0;221.0;24.5;780.0;573.0;211.0;20.7
494;Totaal;Totaal;Eemnes;2022;3.8;860.0;659.0;201.0;21.6;747.0;552.0;194.0;18.4
495;Totaal;Totaal;Eemsdelta;2018;;;;;;;;;
496;Totaal;Totaal;Eemsdelta;2019;;;;;;;;;
497;Totaal;Totaal;Eemsdelta;2020;;;;;;;;;
498;Totaal;Totaal;Eemsdelta;2021;20.4;711.0;489.0;222.0;25.5;638.0;417.0;215.0;23.3
499;Totaal;Totaal;Eemsdelta;2022;20.3;675.0;482.0;193.0;22.6;615.0;413.0;189.0;20.7
