ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
120;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2004;281800;178000;133900;20600;11800;7100;4700;103800;6200;8800;9300;14700;64900;2400;2600;7100;5600;10100;6400;4800;64900
121;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2005;286500;181200;136700;19700;11800;7500;5500;105300;5200;8300;9400;15500;66900;2400;2500;6700;5100;10000;6600;5100;66900
122;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2006;290600;187900;136600;20300;13400;9500;8100;102800;5400;7500;8200;14600;67100;3000;2500;6300;4500;8800;5800;4900;67100
123;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2007;295100;194800;137200;22300;15100;11300;8900;100200;5000;6400;8000;14000;66900;3400;2500;6200;4300;7300;5500;4300;66900
124;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2008;300200;198700;139900;23500;16200;11100;8100;101500;5300;6900;8200;14200;66900;3900;3000;6400;4700;7600;4700;4300;66900
125;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2009;304800;198100;141400;25100;15000;10100;6600;106700;7300;8200;8700;14000;68400;4000;2900;7300;6300;9000;5000;3700;68400
126;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2010;308500;199200;144300;25600;14100;8800;6300;109400;6900;9400;9700;14000;69400;3200;2900;7000;6200;10500;6100;4100;69400
127;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2011;312200;201700;146700;25500;14000;8900;6600;110500;6900;8700;10300;14400;70100;3400;2900;7200;6300;9200;6800;4700;70100
128;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2012;315600;200700;147300;24600;13500;9100;6100;114900;7500;9300;10300;15600;72200;3200;3100;7300;6600;10400;6700;5600;72200
129;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2013;318100;198200;146100;24200;13700;8200;6000;119900;8000;10400;10700;15900;74900;3300;3100;7200;6900;11500;7400;5500;74900
130;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2014;320900;199600;146700;24100;13400;8700;6700;121300;7400;10000;10800;15800;77300;3500;2800;6800;6100;10900;7800;6000;77300
131;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Flevoland (PV);2015;324000;202200;146500;24400;14200;9700;7500;121800;6900;9000;10400;15900;79600;3800;2700;6800;5800;9600;7300;6300;79600
132;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2004;1598100;944500;733500;94400;59300;34400;22900;653600;30300;43300;44600;69100;466200;10300;11500;33500;25500;48200;32400;26000;466200
133;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2005;1604800;951900;740300;92200;57200;35500;26700;652900;25600;42300;44000;69300;471600;9700;10300;31000;22900;47100;33500;26700;471600
134;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2006;1611100;970200;733700;95100;62100;42500;36800;640900;27600;37400;39500;65900;470500;12200;10400;28700;20300;43300;29300;26200;470500
135;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2007;1618700;991700;731400;102200;68100;49100;40900;627000;24600;33000;40000;63900;465400;14100;9700;28800;18700;37100;29600;23600;465400
136;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2008;1628100;1001500;737500;105400;70900;50700;37000;626600;25500;34500;39800;65700;461100;15800;11400;29900;19700;38600;26200;24000;461100
137;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2009;1638800;996000;740200;110600;68600;46100;30400;642800;33200;39300;41500;64300;464500;16500;12000;32300;25000;44100;26700;21700;464500
138;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2010;1646700;999100;748100;115800;65000;40300;29900;647500;31400;41900;45500;64500;464200;13900;11700;31700;24400;47300;31800;22600;464200
139;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2011;1655400;1011700;758800;114600;64000;42800;31600;643700;30800;39000;45100;64500;464300;13700;11800;31700;25500;40000;32300;24500;464300
140;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2012;1664200;1003300;759600;111100;61400;42900;28300;661000;35100;42400;45200;68000;470200;13500;12200;32600;28400;46600;29800;27600;470200
141;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2013;1672700;991500;751600;111700;63200;37500;27500;681200;37600;47600;48200;67500;480300;14600;12800;32200;28500;51800;35300;25700;480300
142;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2014;1683800;995500;753900;113200;59900;38100;30200;688400;34800;46800;49700;69900;487200;15200;11800;31300;25900;49400;37800;29900;487200
143;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Gelderland (PV);2015;1667400;987700;738900;112700;61500;41900;32700;679800;32300;42100;47400;69300;488600;15100;11000;30100;25100;43900;34900;31000;488600
144;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2004;946200;585700;445800;66200;38400;21300;14000;360500;18900;27200;27100;39100;248200;6400;6500;19900;16600;29300;19000;14600;248200
145;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2005;954300;593600;451100;64500;38400;22800;16800;360600;16100;26300;27200;39700;251400;6100;6300;19100;15300;27900;19200;15300;251400
146;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2006;964700;609100;447600;67400;43200;28200;22800;355600;17900;23500;24300;38300;251500;8200;6400;17600;13700;26800;16600;14800;251500
147;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2007;974600;623700;446300;72800;47400;32100;25000;350900;18200;21500;24900;37600;248700;12100;6500;18100;12700;22300;17500;13000;248700
148;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2008;983200;635100;453200;77300;49000;32200;23400;348100;17200;22100;24900;38600;245300;10900;7200;19100;13300;23400;14900;14000;245300
149;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2009;992200;633800;456200;82000;47500;29900;18200;358400;21100;25400;26000;38000;247900;11200;7400;20700;17300;26500;15300;12000;247900
150;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2010;998500;635800;462000;84000;45600;26200;18000;362700;21500;26500;28300;37700;248600;10200;7000;20100;17100;28400;18700;12600;248600
151;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2011;1007000;646000;470500;83900;44700;27700;19300;360900;20800;24700;27800;38000;249600;9200;7400;20200;17800;24400;18500;13800;249600
152;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2012;1014900;643700;473900;81300;42600;28400;17500;371200;22300;26900;28300;39700;254100;8900;7400;20700;18800;28500;17400;15400;254100
153;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2013;1023800;640000;472100;80900;44200;25200;17700;383900;23600;29500;30900;40000;260000;9500;7800;20300;19200;31700;20800;14600;260000
154;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2014;1034000;645300;476300;81500;42200;26400;18900;388800;21800;29400;31200;41900;264500;9700;7200;19900;17500;30600;22100;17300;264500
155;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Utrecht (PV);2015;1044900;652100;477400;81100;44400;28100;21100;392800;21200;27100;31000;42300;271200;10200;7000;19900;17200;27900;21400;18100;271200
156;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2004;2132100;1257400;950100;144600;85600;47100;30000;874700;43400;63200;65100;92300;610800;14800;15000;44200;38200;70100;46600;35100;610800
157;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2005;2141500;1269800;961000;140400;84500;49300;34500;871700;36200;60200;63900;95800;615600;13900;14100;41400;33300;68500;47100;37800;615600
158;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2006;2150700;1298700;950400;145300;93800;61000;48300;852000;40300;52800;56200;89800;612900;18400;14400;38900;30400;60100;41300;35700;612900
159;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2007;2166000;1328900;946100;157900;101900;69800;53400;837100;39200;48900;55900;86500;606600;22700;14600;38800;29100;53300;39900;32200;606600
160;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2008;2186400;1347800;956700;167700;106300;69500;47700;838600;39500;51000;57800;88600;601700;24200;16000;41200;31900;55200;36400;32000;601700
161;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2009;2208300;1345800;961200;179600;102700;63800;38400;862500;49300;58100;60000;87600;607500;24100;17000;45400;40600;61900;36600;29300;607500
162;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2010;2228500;1356500;975200;184700;99900;57500;39100;872000;47500;62200;65800;86900;609600;20900;16200;44500;39700;67000;43900;30300;609600
163;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2011;2246600;1377700;992200;183000;99700;61400;41400;868900;47000;58900;65800;88300;608900;20000;17000;44200;41100;60200;44500;33000;608900
164;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2012;2262000;1373000;997800;178300;96900;62200;37800;889000;51300;63100;67300;92400;615000;20100;17300;45700;43200;67700;43000;37000;615000
165;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2013;2281700;1369400;996700;178600;100200;55900;38000;912300;52400;68100;71400;94000;626400;20800;17200;45100;43100;73800;49800;36200;626400
166;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2014;2303900;1384900;1009700;178700;96100;58800;41600;919000;49300;65700;71000;96300;636500;21900;16500;42200;39800;69200;51800;41100;636500
167;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Holland (PV);2015;2283500;1378500;995800;176800;98600;63100;44200;905000;46100;60400;67300;94600;636700;22300;16000;41200;37500;61800;47700;41800;636700
168;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2004;2822200;1636100;1249600;173700;107500;63500;41900;1186200;52800;78800;83500;124400;846700;18200;18200;55500;49800;92100;60200;45600;846700
169;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2005;2830300;1648300;1261400;166500;105400;66000;49000;1182000;45200;76000;82300;126200;852400;17600;17500;52500;45600;85700;62100;48700;852400
170;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2006;2833800;1676900;1243200;171800;115800;79200;66900;1156900;50500;68100;73000;120800;844600;23500;17800;51600;40300;80600;51700;47000;844600
171;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2007;2846800;1714800;1236900;186700;125800;91300;74100;1132000;45100;61700;74400;117500;833300;27000;18600;50500;38200;70000;54000;40400;833300
172;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2008;2868500;1737100;1246500;197200;132500;93500;67400;1131400;48000;63200;75500;122300;822500;31600;20900;54200;40300;70900;47800;43200;822500
173;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2009;2892200;1727800;1250100;211000;128300;84600;53900;1164400;61300;73700;79700;120600;829100;31900;21600;59000;53600;82800;48000;38500;829100
174;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2010;2913000;1734700;1266300;217100;123200;75200;52800;1178400;59200;79300;87800;119700;832400;25900;20500;57200;53200;90300;59000;39800;832400
175;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2011;2935600;1753000;1284600;214700;121000;78000;54700;1182600;60000;75100;89600;122000;835900;25900;22200;57300;55600;79700;61000;45000;835900
176;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2012;2948000;1738500;1288400;205800;115700;78200;50500;1209500;63400;81400;89500;128400;846800;24900;21900;57700;57300;92400;57900;50600;846800
177;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2013;2963300;1718500;1276100;204300;117500;70800;49800;1244800;67700;88000;94700;130400;863900;25900;21900;57900;59100;98400;68600;49000;863900
178;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2014;2986700;1728600;1283400;202800;114300;73100;55100;1257500;63100;86400;94900;134800;878400;29100;21100;55000;53000;94000;69900;57100;878400
179;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zuid-Holland (PV);2015;3010400;1745000;1281400;203900;118800;80200;60600;1265400;60000;79000;93600;133600;899400;29900;20600;54100;52100;84600;66800;57900;899400
180;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2004;310600;176800;138000;16600;11000;6800;4300;133900;5700;8100;8600;14100;97400;2000;3300;6600;4500;9000;6100;5100;97400
181;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2005;311700;178100;139700;16300;10800;6700;4600;133600;4900;8100;8700;14100;97700;1800;2900;6200;4300;9000;6500;5100;97700
182;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2006;312800;180200;138300;17300;11300;7500;5800;132600;5300;7800;8200;13700;97600;2400;2900;5800;3600;9100;5900;5300;97600
183;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2007;314000;183300;137900;18200;12200;8600;6400;130700;5100;6900;8300;13300;97100;3000;2500;5900;3500;7600;6300;4900;97100
184;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2008;314800;185300;139000;18900;12500;8800;6100;129600;4800;7000;8200;13300;96300;2900;2700;5900;3300;7600;5600;5200;96300
185;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2009;316200;184200;139300;19700;12100;8000;5100;132000;6100;7600;8400;12900;97000;3300;2900;6300;4400;8000;5400;4700;97000
186;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2010;316900;184700;140900;20100;11500;7200;5000;132100;5500;8200;8800;12700;97000;2700;3000;5800;4200;8900;6000;4600;97000
187;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2011;317500;186300;142800;19700;11300;7500;5000;131200;5500;7400;8800;12600;96900;2600;2800;6200;4200;7400;6200;4800;96900
188;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2012;318000;184900;143100;19200;10800;7300;4500;133100;6000;8000;8500;13100;97500;2600;2700;6000;4600;8700;5600;5400;97500
189;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2013;318600;183700;142100;19400;11000;6600;4500;134900;6300;8200;9000;12600;98900;2800;2900;5500;4300;8900;6700;4900;98900
190;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2014;319500;183900;142700;19500;10300;6700;4700;135600;6000;8300;8800;13000;99400;3100;2600;5600;4100;8400;6600;5800;99400
191;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Zeeland (PV);2015;320800;183400;141800;19400;10300;7000;4900;137400;6200;8000;9000;12800;101400;3100;2700;5600;4400;8300;6300;5700;101400
192;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2004;1968300;1179500;911900;123000;74200;42200;28200;788700;38500;54300;54500;81100;560300;12800;12600;41100;31700;59100;39900;31200;560300
193;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2005;1977700;1188300;920400;119400;71600;44400;32500;789400;32800;52600;54400;82100;567500;12300;11800;37800;28600;57700;40800;32900;567500
194;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2006;1985700;1210300;910700;124600;79200;52300;43500;775500;33800;46600;48600;78100;568400;14400;11100;33800;25300;54200;36100;32300;568400
195;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2007;1996600;1236200;910200;133300;84600;59400;48700;760500;31000;41300;49100;75000;564100;17000;11300;32800;23600;45600;37300;28900;564100
196;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2008;2009200;1250400;919900;136600;86900;61600;45400;758800;33400;42100;47800;76600;558800;19500;12500;34900;24900;46300;31800;30300;558800
197;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2009;2022300;1236800;920300;141800;83300;56100;35300;785500;44300;50300;50300;74300;566300;20300;13700;38200;33500;55200;32100;26200;566300
198;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2010;2034400;1242500;929900;146800;81100;48900;35800;792000;41000;53300;56500;73400;567800;17000;13200;36400;31200;59200;40100;27000;567800
199;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2011;2046500;1261600;942800;147800;80000;53100;38000;784900;39000;48300;56200;74400;567000;16400;13400;36500;31900;48700;40600;30400;567000
200;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2012;2058100;1251400;944100;143300;77100;53000;34000;806700;44100;52400;55600;79700;574900;16500;13800;37900;36100;56500;36300;34800;574900
201;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2013;2072100;1244500;938200;145200;80000;46900;34100;827700;45600;57100;58200;77700;589100;17000;13600;36000;35400;62600;42700;31400;589100
202;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2014;2085900;1250000;945100;145100;75400;47800;36600;835800;43000;56000;59400;80000;597400;18700;13200;34800;31900;58400;45400;36000;597400
203;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Noord-Brabant (PV);2015;2101000;1260300;942400;146900;78400;52300;40400;840700;42000;52200;57300;80000;609200;19100;12500;34300;32100;53400;42200;37900;609200
204;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Limburg (PV);2004;948200;522100;405200;50500;33400;19700;13300;426100;18100;27100;28900;43800;308200;6300;7100;20100;15900;29900;21600;17000;308200
205;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Limburg (PV);2005;947900;521200;404600;49200;32700;20300;14400;426700;15700;26200;28200;45000;311600;6100;6300;18300;14500;30800;21100;18000;311600
206;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Limburg (PV);2006;947800;529900;397800;52000;35800;23900;20400;417900;15400;23200;25000;41900;312300;6900;5900;16400;12000;28200;19700;16600;312300
207;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Limburg (PV);2007;947800;537800;394800;55500;37700;27000;22700;410000;14300;20300;25500;40900;309000;8200;5700;16000;12100;23700;19600;15700;309000
208;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Limburg (PV);2008;950300;543800;398300;56700;38900;28500;21400;406600;14400;20200;24500;41400;306000;9300;6400;16800;12000;23400;16600;16100;306000
