ID;Geslacht;Leeftijd;RegioSSituatie2011;Perioden;BevolkingTotaal_1;Autochtonen_2;TotaalWesterseAllochtonen_3;Eerstegeneratieallochtoon_4;Tweedegeneratieallochtoon_5;TotaalNietWesterseAllochtonen_6;Eerstegeneratieallochtoon_7;Tweedegeneratieallochtoon_8;RegionaleCodering_9
176;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2014;655.1;592.8;34.3;14.0;20.3;27.9;15.9;12.0;PV21  
177;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2015;656.4;592.3;35.1;14.5;20.6;29.1;16.4;12.6;PV21  
178;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2016;657.9;591.9;35.8;15.0;20.8;30.2;17.0;13.2;PV21  
179;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2017;659.3;591.5;36.5;15.3;21.1;31.3;17.5;13.8;PV21  
180;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2018;660.2;590.5;37.2;15.8;21.4;32.5;18.0;14.5;PV21  
181;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2019;660.9;589.4;37.9;16.2;21.7;33.7;18.5;15.2;PV21  
182;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2020;661.7;588.3;38.5;16.6;21.9;34.9;19.1;15.8;PV21  
183;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2021;662.4;587.2;39.0;16.9;22.1;36.2;19.6;16.5;PV21  
184;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2022;662.9;585.9;39.8;17.4;22.4;37.2;20.0;17.2;PV21  
185;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2023;663.4;584.8;40.4;17.8;22.6;38.2;20.4;17.8;PV21  
186;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2024;663.9;583.6;41.1;18.3;22.8;39.2;20.8;18.5;PV21  
187;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2025;663.9;581.8;41.7;18.7;23.0;40.4;21.2;19.1;PV21  
188;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2026;664.0;580.4;42.3;19.0;23.3;41.3;21.6;19.7;PV21  
189;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2027;664.8;579.4;42.9;19.4;23.5;42.5;22.0;20.5;PV21  
190;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2028;665.2;577.9;43.6;19.8;23.8;43.7;22.4;21.2;PV21  
191;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2029;665.6;576.5;44.3;20.2;24.1;44.8;22.9;21.9;PV21  
192;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2030;665.9;575.1;44.9;20.6;24.3;46.0;23.4;22.6;PV21  
193;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2031;666.1;573.5;45.5;21.0;24.6;47.1;23.8;23.3;PV21  
194;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2032;666.3;571.8;46.2;21.3;24.9;48.3;24.2;24.1;PV21  
195;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2033;666.3;570.2;46.6;21.6;25.0;49.5;24.7;24.8;PV21  
196;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2034;666.2;568.5;47.1;21.9;25.2;50.6;25.1;25.5;PV21  
197;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2035;666.0;566.8;47.5;22.1;25.4;51.7;25.4;26.2;PV21  
198;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2036;665.9;565.2;47.9;22.3;25.6;52.8;25.9;26.9;PV21  
199;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2037;665.2;563.0;48.3;22.6;25.7;54.0;26.3;27.6;PV21  
200;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2038;664.6;560.7;48.8;22.9;26.0;55.1;26.7;28.4;PV21  
201;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2039;663.8;558.3;49.3;23.2;26.1;56.3;27.2;29.1;PV21  
202;Mannen en vrouwen;Totaal alle leeftijden;Friesland (PV);2040;663.0;555.8;49.7;23.4;26.3;57.5;27.7;29.8;PV21  
203;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2012;491.6;445.2;28.7;11.2;17.5;17.6;10.1;7.5;PV22  
204;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2013;491.7;444.2;29.0;11.4;17.5;18.5;10.5;8.0;PV22  
205;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2014;492.1;443.4;29.4;11.8;17.6;19.3;10.9;8.4;PV22  
206;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2015;492.0;442.3;29.8;12.1;17.7;20.0;11.2;8.7;PV22  
207;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2016;492.2;441.1;30.3;12.4;17.8;20.8;11.7;9.1;PV22  
208;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2017;492.9;440.8;30.6;12.7;17.9;21.5;12.1;9.5;PV22  
209;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2018;493.6;440.3;30.9;13.0;18.0;22.4;12.5;10.0;PV22  
210;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2019;494.0;439.4;31.3;13.2;18.0;23.3;12.9;10.4;PV22  
211;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2020;494.2;438.6;31.5;13.5;18.0;24.1;13.2;10.9;PV22  
212;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2021;494.3;437.6;31.9;13.7;18.2;24.8;13.6;11.3;PV22  
213;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2022;494.3;436.6;32.2;13.9;18.3;25.6;13.8;11.8;PV22  
214;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2023;494.8;435.8;32.6;14.2;18.4;26.3;14.1;12.2;PV22  
215;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2024;495.2;435.0;33.0;14.5;18.5;27.2;14.5;12.7;PV22  
216;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2025;494.8;433.6;33.3;14.7;18.6;27.9;14.8;13.1;PV22  
217;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2026;494.6;432.3;33.6;15.0;18.6;28.7;15.1;13.6;PV22  
218;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2027;494.2;430.9;33.8;15.1;18.7;29.5;15.4;14.1;PV22  
219;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2028;493.5;429.2;34.1;15.3;18.8;30.2;15.7;14.5;PV22  
220;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2029;493.0;427.6;34.4;15.5;18.9;31.0;16.0;15.0;PV22  
221;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2030;492.3;425.8;34.8;15.8;19.0;31.7;16.3;15.4;PV22  
222;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2031;491.2;423.7;35.1;16.0;19.0;32.5;16.6;15.9;PV22  
223;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2032;490.2;421.6;35.3;16.2;19.1;33.3;16.9;16.4;PV22  
224;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2033;488.9;419.3;35.7;16.5;19.2;34.0;17.1;16.9;PV22  
225;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2034;487.5;417.0;35.8;16.6;19.2;34.7;17.3;17.4;PV22  
226;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2035;486.0;414.5;36.2;16.9;19.3;35.3;17.5;17.8;PV22  
227;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2036;484.3;412.0;36.4;17.1;19.3;36.0;17.7;18.2;PV22  
228;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2037;482.5;409.3;36.5;17.2;19.3;36.8;18.0;18.7;PV22  
229;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2038;480.5;406.5;36.6;17.3;19.3;37.3;18.2;19.1;PV22  
230;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2039;478.6;403.6;37.0;17.5;19.4;38.0;18.5;19.5;PV22  
231;Mannen en vrouwen;Totaal alle leeftijden;Drenthe (PV);2040;476.5;400.8;37.1;17.6;19.5;38.7;18.8;19.9;PV22  
232;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2012;1141.1;975.3;81.0;30.6;50.4;84.8;47.4;37.4;PV23  
233;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2013;1146.2;977.7;82.0;31.4;50.6;86.5;47.9;38.6;PV23  
234;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2014;1150.6;979.3;83.0;32.2;50.8;88.3;48.6;39.7;PV23  
235;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2015;1154.6;980.9;83.9;33.0;50.8;89.9;49.2;40.7;PV23  
236;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2016;1158.4;982.3;84.7;33.7;51.0;91.5;49.8;41.6;PV23  
237;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2017;1161.9;983.5;85.5;34.3;51.2;92.9;50.4;42.5;PV23  
238;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2018;1165.5;984.9;86.3;34.9;51.4;94.3;51.0;43.4;PV23  
239;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2019;1169.0;986.1;87.0;35.5;51.6;95.9;51.6;44.3;PV23  
240;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2020;1172.3;987.0;87.8;36.1;51.7;97.4;52.2;45.2;PV23  
241;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2021;1175.0;987.7;88.4;36.6;51.8;98.9;52.9;46.0;PV23  
242;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2022;1177.8;988.6;89.3;37.3;51.9;99.9;53.2;46.8;PV23  
243;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2023;1180.4;989.2;90.1;38.2;51.9;101.1;53.5;47.6;PV23  
244;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2024;1182.3;989.0;91.0;39.0;52.0;102.3;53.8;48.5;PV23  
245;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2025;1184.8;989.7;91.7;39.6;52.1;103.4;54.1;49.3;PV23  
246;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2026;1187.0;989.5;92.6;40.4;52.3;104.8;54.5;50.3;PV23  
247;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2027;1188.1;989.1;93.2;40.9;52.3;105.8;54.8;51.0;PV23  
248;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2028;1189.3;988.4;94.0;41.5;52.5;106.9;55.0;51.8;PV23  
249;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2029;1189.9;987.5;94.7;42.1;52.5;107.8;55.3;52.5;PV23  
250;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2030;1191.0;987.0;95.2;42.6;52.6;108.8;55.6;53.2;PV23  
251;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2031;1192.2;986.3;95.9;43.3;52.6;110.0;56.0;54.0;PV23  
252;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2032;1193.1;985.2;96.5;43.9;52.6;111.4;56.4;55.0;PV23  
253;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2033;1194.1;984.4;97.2;44.5;52.7;112.5;56.6;55.9;PV23  
254;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2034;1194.6;982.9;97.9;45.1;52.8;113.8;57.0;56.7;PV23  
255;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2035;1194.5;980.7;98.8;45.8;53.0;115.0;57.4;57.6;PV23  
256;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2036;1194.4;978.8;99.5;46.3;53.1;116.2;57.9;58.3;PV23  
257;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2037;1194.1;976.6;100.1;46.8;53.3;117.3;58.1;59.2;PV23  
258;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2038;1193.6;974.2;100.9;47.5;53.4;118.5;58.5;60.0;PV23  
259;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2039;1193.1;971.7;101.6;48.1;53.5;119.8;58.9;60.9;PV23  
260;Mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2040;1192.2;968.8;102.5;48.8;53.7;120.9;59.2;61.8;PV23  
261;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2012;396.5;288.1;33.7;14.0;19.7;74.7;39.9;34.9;PV24  
262;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2013;401.8;291.2;34.6;14.5;20.1;76.0;40.0;36.0;PV24  
263;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2014;407.6;294.4;35.8;15.2;20.7;77.4;40.2;37.2;PV24  
264;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2015;413.9;298.7;36.8;15.6;21.2;78.5;40.3;38.2;PV24  
265;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2016;420.0;302.1;37.9;16.2;21.6;80.0;40.7;39.3;PV24  
266;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2017;425.8;305.3;39.2;17.0;22.3;81.2;41.0;40.3;PV24  
267;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2018;431.9;309.1;40.3;17.5;22.8;82.5;41.3;41.2;PV24  
268;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2019;437.6;312.4;41.4;18.1;23.3;83.9;41.7;42.2;PV24  
269;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2020;443.6;316.0;42.4;18.6;23.7;85.3;42.2;43.1;PV24  
270;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2021;449.5;319.3;43.4;19.2;24.2;86.8;42.8;44.0;PV24  
271;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2022;455.4;323.0;44.4;19.6;24.8;88.0;43.1;44.9;PV24  
272;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2023;461.3;326.5;45.4;20.1;25.3;89.3;43.7;45.7;PV24  
273;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2024;466.9;329.6;46.4;20.6;25.8;91.0;44.4;46.5;PV24  
274;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2025;472.4;333.0;47.3;21.1;26.3;92.1;44.7;47.3;PV24  
275;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2026;477.6;335.9;48.5;21.6;26.9;93.2;45.1;48.0;PV24  
276;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2027;482.6;338.8;49.3;21.9;27.4;94.5;45.7;48.8;PV24  
277;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2028;487.2;341.2;50.5;22.5;28.0;95.5;46.0;49.5;PV24  
278;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2029;491.7;344.0;51.4;22.9;28.4;96.4;46.4;50.0;PV24  
279;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2030;495.9;346.2;52.1;23.2;28.9;97.6;47.0;50.6;PV24  
280;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2031;500.0;348.5;52.9;23.7;29.3;98.6;47.4;51.1;PV24  
281;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2032;503.2;350.1;53.7;24.1;29.6;99.4;47.9;51.5;PV24  
282;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2033;505.9;351.6;54.3;24.4;29.9;100.0;48.2;51.8;PV24  
283;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2034;508.5;352.5;55.1;24.8;30.3;100.8;48.5;52.3;PV24  
284;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2035;510.6;353.4;55.8;25.1;30.7;101.4;48.7;52.7;PV24  
285;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2036;512.5;354.0;56.5;25.5;31.0;102.0;49.0;53.0;PV24  
286;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2037;513.9;354.4;57.1;25.7;31.4;102.5;49.2;53.3;PV24  
287;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2038;515.1;354.4;57.8;26.1;31.7;102.9;49.3;53.6;PV24  
288;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2039;515.9;354.3;58.2;26.3;31.8;103.4;49.5;53.9;PV24  
289;Mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2040;516.5;353.8;58.6;26.5;32.1;104.1;49.7;54.4;PV24  
290;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2012;2009.7;1716.5;155.3;58.8;96.4;138.0;76.9;61.1;PV25  
291;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2013;2014.1;1716.0;156.8;60.0;96.8;141.3;78.1;63.2;PV25  
292;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2014;2017.8;1715.2;158.2;61.1;97.1;144.4;79.2;65.2;PV25  
293;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2015;2020.8;1713.8;159.5;62.2;97.3;147.6;80.3;67.3;PV25  
294;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2016;2023.8;1712.3;160.9;63.3;97.6;150.6;81.5;69.1;PV25  
295;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2017;2026.5;1710.7;162.1;64.3;97.8;153.7;82.8;70.9;PV25  
296;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2018;2029.7;1709.3;163.4;65.3;98.1;157.0;84.1;72.9;PV25  
297;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2019;2033.0;1708.2;164.5;66.3;98.3;160.2;85.3;74.9;PV25  
298;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2020;2036.1;1707.1;165.8;67.2;98.6;163.2;86.4;76.8;PV25  
299;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2021;2039.1;1705.9;166.9;68.3;98.7;166.2;87.6;78.6;PV25  
300;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2022;2042.0;1704.8;168.1;69.3;98.8;169.1;88.7;80.4;PV25  
301;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2023;2044.2;1703.1;169.5;70.5;99.0;171.6;89.4;82.2;PV25  
302;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2024;2047.0;1701.7;170.9;71.7;99.2;174.4;90.3;84.1;PV25  
303;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2025;2049.7;1700.4;172.1;72.8;99.4;177.2;91.2;86.0;PV25  
304;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2026;2051.7;1698.6;173.1;73.7;99.4;179.9;92.1;87.8;PV25  
305;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2027;2053.4;1696.5;174.3;74.9;99.4;182.6;93.1;89.5;PV25  
306;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2028;2055.5;1694.4;175.8;76.0;99.8;185.3;94.0;91.3;PV25  
307;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2029;2056.9;1691.9;176.8;76.9;99.9;188.2;95.1;93.1;PV25  
308;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2030;2056.8;1688.3;177.6;77.7;99.9;190.8;96.0;94.8;PV25  
309;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2031;2056.6;1684.8;178.2;78.3;99.9;193.6;97.0;96.6;PV25  
310;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2032;2056.7;1681.2;179.0;79.0;100.1;196.4;97.9;98.5;PV25  
311;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2033;2056.9;1677.7;179.9;79.8;100.1;199.3;98.9;100.5;PV25  
312;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2034;2056.8;1673.7;180.7;80.6;100.0;202.4;99.9;102.6;PV25  
313;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2035;2057.1;1670.3;181.6;81.4;100.2;205.3;100.8;104.4;PV25  
314;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2036;2057.1;1666.3;182.5;82.2;100.3;208.3;101.7;106.6;PV25  
315;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2037;2057.0;1662.4;183.5;83.1;100.4;211.1;102.6;108.6;PV25  
316;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2038;2056.5;1658.0;184.3;83.8;100.5;214.2;103.6;110.6;PV25  
317;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2039;2055.6;1653.3;185.3;84.8;100.5;217.1;104.5;112.6;PV25  
318;Mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2040;2054.6;1648.2;186.5;85.7;100.8;219.9;105.4;114.6;PV25  
319;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2012;1237.0;980.5;105.8;42.7;63.1;150.7;80.2;70.5;PV26  
320;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2013;1244.7;983.3;107.6;43.9;63.6;153.9;81.3;72.6;PV26  
321;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2014;1252.9;986.4;109.2;45.1;64.1;157.2;82.6;74.7;PV26  
322;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2015;1260.7;989.4;110.9;46.3;64.6;160.5;84.0;76.5;PV26  
323;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2016;1269.2;993.0;112.5;47.3;65.2;163.7;85.2;78.5;PV26  
324;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2017;1277.5;996.5;114.1;48.4;65.7;166.9;86.4;80.5;PV26  
325;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2018;1285.1;999.4;115.6;49.4;66.2;170.2;87.7;82.4;PV26  
326;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2019;1292.8;1002.5;117.3;50.5;66.7;173.1;88.8;84.2;PV26  
327;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2020;1300.6;1005.7;118.7;51.3;67.4;176.2;90.1;86.1;PV26  
328;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2021;1308.1;1008.9;120.2;52.2;68.0;179.0;91.0;88.0;PV26  
329;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2022;1315.6;1012.0;121.7;53.1;68.6;181.8;92.0;89.9;PV26  
330;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2023;1322.6;1015.1;123.0;53.9;69.2;184.4;93.0;91.5;PV26  
331;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2024;1329.6;1018.0;124.5;54.7;69.7;187.1;93.9;93.3;PV26  
332;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2025;1336.2;1020.2;126.1;55.6;70.4;189.9;94.7;95.1;PV26  
333;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2026;1342.9;1022.6;127.7;56.4;71.3;192.6;95.6;97.0;PV26  
334;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2027;1349.7;1024.9;129.2;57.2;72.0;195.6;96.7;98.9;PV26  
335;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2028;1356.0;1026.9;130.7;58.0;72.7;198.4;97.8;100.6;PV26  
336;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2029;1362.0;1028.4;132.1;58.7;73.4;201.5;98.9;102.6;PV26  
337;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2030;1367.9;1029.8;133.6;59.4;74.2;204.5;99.9;104.6;PV26  
338;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2031;1372.9;1030.6;135.1;60.1;75.0;207.3;100.7;106.6;PV26  
339;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2032;1378.2;1031.3;136.6;60.9;75.7;210.3;101.7;108.6;PV26  
340;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2033;1382.9;1031.5;138.2;61.7;76.6;213.3;102.6;110.7;PV26  
341;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2034;1387.5;1031.7;139.6;62.2;77.4;216.3;103.5;112.7;PV26  
342;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2035;1391.8;1031.6;141.1;63.0;78.1;219.1;104.6;114.6;PV26  
343;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2036;1395.4;1031.0;142.3;63.5;78.8;222.1;105.5;116.5;PV26  
344;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2037;1398.7;1029.8;143.8;64.4;79.4;225.1;106.5;118.6;PV26  
345;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2038;1402.1;1028.6;145.2;65.0;80.1;228.3;107.6;120.7;PV26  
346;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2039;1405.2;1027.6;146.3;65.6;80.7;231.3;108.5;122.8;PV26  
347;Mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2040;1407.9;1026.2;147.7;66.3;81.3;234.0;109.4;124.6;PV26  
348;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2012;2712.8;1936.9;306.1;145.9;160.2;469.8;262.1;207.7;PV27  
349;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2013;2733.3;1942.9;311.8;149.0;162.8;478.5;264.6;213.9;PV27  
350;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2014;2750.7;1947.1;316.4;151.5;164.8;487.2;267.4;219.9;PV27  
351;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2015;2766.3;1949.5;321.0;154.2;166.8;495.8;270.3;225.5;PV27  
352;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2016;2780.7;1951.6;325.1;156.3;168.7;504.1;273.0;231.1;PV27  
353;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2017;2794.5;1953.4;328.7;158.2;170.5;512.3;275.6;236.6;PV27  
354;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2018;2808.3;1955.5;332.5;160.3;172.3;520.2;278.3;241.9;PV27  
355;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2019;2821.6;1957.9;335.9;161.8;174.0;527.8;280.7;247.1;PV27  
356;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2020;2834.3;1960.0;339.1;163.4;175.7;535.2;283.1;252.1;PV27  
357;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2021;2847.0;1962.4;341.9;164.8;177.2;542.6;285.3;257.3;PV27  
358;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2022;2859.4;1964.1;344.3;165.7;178.6;551.0;288.6;262.4;PV27  
359;Mannen en vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2023;2871.4;1965.6;346.2;166.2;180.1;559.6;291.7;267.8;PV27  
