ID;Functions;Financing;Periods;HealthCareExpenditure_1
1476;HCR1: Long-term care (social);HF3: Household out-of-pocket payments;2021;365.0
1477;HCR1: Long-term care (social);HF3: Household out-of-pocket payments;2022;386.0
1478;HCR1: Long-term care (social);HF3: Household out-of-pocket payments;2023;401.0
1479;HCR1: Long-term care (social);HF31: Out-of-pocket excl cost sharing;2021;0.0
1480;HCR1: Long-term care (social);HF31: Out-of-pocket excl cost sharing;2022;0.0
1481;HCR1: Long-term care (social);HF31: Out-of-pocket excl cost sharing;2023;0.0
1482;HCR1: Long-term care (social);HF32: Cost sharing;2021;365.0
1483;HCR1: Long-term care (social);HF32: Cost sharing;2022;386.0
1484;HCR1: Long-term care (social);HF32: Cost sharing;2023;401.0
1485;HCR11:In-kind long-term social care;Total financing of residents;2021;8825.0
1486;HCR11:In-kind long-term social care;Total financing of residents;2022;9134.0
1487;HCR11:In-kind long-term social care;Total financing of residents;2023;9989.0
1488;HCR11:In-kind long-term social care;HF1: Government, comp. contr. schemes;2021;8469.0
1489;HCR11:In-kind long-term social care;HF1: Government, comp. contr. schemes;2022;8756.0
1490;HCR11:In-kind long-term social care;HF1: Government, comp. contr. schemes;2023;9594.0
1491;HCR11:In-kind long-term social care;HF11: Government schemes;2021;5165.0
1492;HCR11:In-kind long-term social care;HF11: Government schemes;2022;5087.0
1493;HCR11:In-kind long-term social care;HF11: Government schemes;2023;5472.0
1494;HCR11:In-kind long-term social care;HF12: Compulsory contributory schemes;2021;3304.0
1495;HCR11:In-kind long-term social care;HF12: Compulsory contributory schemes;2022;3669.0
1496;HCR11:In-kind long-term social care;HF12: Compulsory contributory schemes;2023;4123.0
1497;HCR11:In-kind long-term social care;HF121a: Long-term care insurance;2021;3304.0
1498;HCR11:In-kind long-term social care;HF121a: Long-term care insurance;2022;3669.0
1499;HCR11:In-kind long-term social care;HF121a: Long-term care insurance;2023;4123.0
1500;HCR11:In-kind long-term social care;HF121b: Health Insurance Fund;2021;
1501;HCR11:In-kind long-term social care;HF121b: Health Insurance Fund;2022;
1502;HCR11:In-kind long-term social care;HF121b: Health Insurance Fund;2023;
1503;HCR11:In-kind long-term social care;HF122: Compulsory private insurance;2021;0.0
1504;HCR11:In-kind long-term social care;HF122: Compulsory private insurance;2022;0.0
1505;HCR11:In-kind long-term social care;HF122: Compulsory private insurance;2023;0.0
1506;HCR11:In-kind long-term social care;Voluntary schemes (incl. OOP);2021;356.0
1507;HCR11:In-kind long-term social care;Voluntary schemes (incl. OOP);2022;378.0
1508;HCR11:In-kind long-term social care;Voluntary schemes (incl. OOP);2023;394.0
1509;HCR11:In-kind long-term social care;HF2: Voluntary schemes;2021;0.0
1510;HCR11:In-kind long-term social care;HF2: Voluntary schemes;2022;0.0
1511;HCR11:In-kind long-term social care;HF2: Voluntary schemes;2023;0.0
1512;HCR11:In-kind long-term social care;HF21: Voluntary health insurance schemes;2021;0.0
1513;HCR11:In-kind long-term social care;HF21: Voluntary health insurance schemes;2022;0.0
1514;HCR11:In-kind long-term social care;HF21: Voluntary health insurance schemes;2023;0.0
1515;HCR11:In-kind long-term social care;HF22: Financing schemes NPISH;2021;0.0
1516;HCR11:In-kind long-term social care;HF22: Financing schemes NPISH;2022;0.0
1517;HCR11:In-kind long-term social care;HF22: Financing schemes NPISH;2023;0.0
1518;HCR11:In-kind long-term social care;HF23: Enterprise financing schemes;2021;0.0
1519;HCR11:In-kind long-term social care;HF23: Enterprise financing schemes;2022;0.0
1520;HCR11:In-kind long-term social care;HF23: Enterprise financing schemes;2023;0.0
1521;HCR11:In-kind long-term social care;HF3: Household out-of-pocket payments;2021;356.0
1522;HCR11:In-kind long-term social care;HF3: Household out-of-pocket payments;2022;378.0
1523;HCR11:In-kind long-term social care;HF3: Household out-of-pocket payments;2023;394.0
1524;HCR11:In-kind long-term social care;HF31: Out-of-pocket excl cost sharing;2021;0.0
1525;HCR11:In-kind long-term social care;HF31: Out-of-pocket excl cost sharing;2022;0.0
1526;HCR11:In-kind long-term social care;HF31: Out-of-pocket excl cost sharing;2023;0.0
1527;HCR11:In-kind long-term social care;HF32: Cost sharing;2021;356.0
1528;HCR11:In-kind long-term social care;HF32: Cost sharing;2022;378.0
1529;HCR11:In-kind long-term social care;HF32: Cost sharing;2023;394.0
1530;HCR12: Long-term soc. care cash benefits;Total financing of residents;2021;1692.0
1531;HCR12: Long-term soc. care cash benefits;Total financing of residents;2022;1724.0
1532;HCR12: Long-term soc. care cash benefits;Total financing of residents;2023;1824.0
1533;HCR12: Long-term soc. care cash benefits;HF1: Government, comp. contr. schemes;2021;1683.0
1534;HCR12: Long-term soc. care cash benefits;HF1: Government, comp. contr. schemes;2022;1716.0
1535;HCR12: Long-term soc. care cash benefits;HF1: Government, comp. contr. schemes;2023;1818.0
1536;HCR12: Long-term soc. care cash benefits;HF11: Government schemes;2021;305.0
1537;HCR12: Long-term soc. care cash benefits;HF11: Government schemes;2022;240.0
1538;HCR12: Long-term soc. care cash benefits;HF11: Government schemes;2023;231.0
1539;HCR12: Long-term soc. care cash benefits;HF12: Compulsory contributory schemes;2021;1378.0
1540;HCR12: Long-term soc. care cash benefits;HF12: Compulsory contributory schemes;2022;1476.0
1541;HCR12: Long-term soc. care cash benefits;HF12: Compulsory contributory schemes;2023;1586.0
1542;HCR12: Long-term soc. care cash benefits;HF121a: Long-term care insurance;2021;1378.0
1543;HCR12: Long-term soc. care cash benefits;HF121a: Long-term care insurance;2022;1476.0
1544;HCR12: Long-term soc. care cash benefits;HF121a: Long-term care insurance;2023;1586.0
1545;HCR12: Long-term soc. care cash benefits;HF121b: Health Insurance Fund;2021;
1546;HCR12: Long-term soc. care cash benefits;HF121b: Health Insurance Fund;2022;
1547;HCR12: Long-term soc. care cash benefits;HF121b: Health Insurance Fund;2023;
1548;HCR12: Long-term soc. care cash benefits;HF122: Compulsory private insurance;2021;0.0
1549;HCR12: Long-term soc. care cash benefits;HF122: Compulsory private insurance;2022;0.0
1550;HCR12: Long-term soc. care cash benefits;HF122: Compulsory private insurance;2023;0.0
1551;HCR12: Long-term soc. care cash benefits;Voluntary schemes (incl. OOP);2021;9.0
1552;HCR12: Long-term soc. care cash benefits;Voluntary schemes (incl. OOP);2022;8.0
1553;HCR12: Long-term soc. care cash benefits;Voluntary schemes (incl. OOP);2023;6.0
1554;HCR12: Long-term soc. care cash benefits;HF2: Voluntary schemes;2021;0.0
1555;HCR12: Long-term soc. care cash benefits;HF2: Voluntary schemes;2022;0.0
1556;HCR12: Long-term soc. care cash benefits;HF2: Voluntary schemes;2023;0.0
1557;HCR12: Long-term soc. care cash benefits;HF21: Voluntary health insurance schemes;2021;0.0
1558;HCR12: Long-term soc. care cash benefits;HF21: Voluntary health insurance schemes;2022;0.0
1559;HCR12: Long-term soc. care cash benefits;HF21: Voluntary health insurance schemes;2023;0.0
1560;HCR12: Long-term soc. care cash benefits;HF22: Financing schemes NPISH;2021;0.0
1561;HCR12: Long-term soc. care cash benefits;HF22: Financing schemes NPISH;2022;0.0
1562;HCR12: Long-term soc. care cash benefits;HF22: Financing schemes NPISH;2023;0.0
1563;HCR12: Long-term soc. care cash benefits;HF23: Enterprise financing schemes;2021;0.0
1564;HCR12: Long-term soc. care cash benefits;HF23: Enterprise financing schemes;2022;0.0
1565;HCR12: Long-term soc. care cash benefits;HF23: Enterprise financing schemes;2023;0.0
1566;HCR12: Long-term soc. care cash benefits;HF3: Household out-of-pocket payments;2021;9.0
1567;HCR12: Long-term soc. care cash benefits;HF3: Household out-of-pocket payments;2022;8.0
1568;HCR12: Long-term soc. care cash benefits;HF3: Household out-of-pocket payments;2023;6.0
1569;HCR12: Long-term soc. care cash benefits;HF31: Out-of-pocket excl cost sharing;2021;0.0
1570;HCR12: Long-term soc. care cash benefits;HF31: Out-of-pocket excl cost sharing;2022;0.0
1571;HCR12: Long-term soc. care cash benefits;HF31: Out-of-pocket excl cost sharing;2023;0.0
1572;HCR12: Long-term soc. care cash benefits;HF32: Cost sharing;2021;9.0
1573;HCR12: Long-term soc. care cash benefits;HF32: Cost sharing;2022;8.0
1574;HCR12: Long-term soc. care cash benefits;HF32: Cost sharing;2023;6.0
1575;HCR2: Health promotion multi-sector;Total financing of residents;2021;0.0
1576;HCR2: Health promotion multi-sector;Total financing of residents;2022;0.0
1577;HCR2: Health promotion multi-sector;Total financing of residents;2023;0.0
1578;HCR2: Health promotion multi-sector;HF1: Government, comp. contr. schemes;2021;0.0
1579;HCR2: Health promotion multi-sector;HF1: Government, comp. contr. schemes;2022;0.0
1580;HCR2: Health promotion multi-sector;HF1: Government, comp. contr. schemes;2023;0.0
1581;HCR2: Health promotion multi-sector;HF11: Government schemes;2021;0.0
1582;HCR2: Health promotion multi-sector;HF11: Government schemes;2022;0.0
1583;HCR2: Health promotion multi-sector;HF11: Government schemes;2023;0.0
1584;HCR2: Health promotion multi-sector;HF12: Compulsory contributory schemes;2021;0.0
1585;HCR2: Health promotion multi-sector;HF12: Compulsory contributory schemes;2022;0.0
1586;HCR2: Health promotion multi-sector;HF12: Compulsory contributory schemes;2023;0.0
1587;HCR2: Health promotion multi-sector;HF121a: Long-term care insurance;2021;0.0
1588;HCR2: Health promotion multi-sector;HF121a: Long-term care insurance;2022;0.0
1589;HCR2: Health promotion multi-sector;HF121a: Long-term care insurance;2023;0.0
1590;HCR2: Health promotion multi-sector;HF121b: Health Insurance Fund;2021;
1591;HCR2: Health promotion multi-sector;HF121b: Health Insurance Fund;2022;
1592;HCR2: Health promotion multi-sector;HF121b: Health Insurance Fund;2023;
1593;HCR2: Health promotion multi-sector;HF122: Compulsory private insurance;2021;0.0
1594;HCR2: Health promotion multi-sector;HF122: Compulsory private insurance;2022;0.0
1595;HCR2: Health promotion multi-sector;HF122: Compulsory private insurance;2023;0.0
1596;HCR2: Health promotion multi-sector;Voluntary schemes (incl. OOP);2021;0.0
1597;HCR2: Health promotion multi-sector;Voluntary schemes (incl. OOP);2022;0.0
1598;HCR2: Health promotion multi-sector;Voluntary schemes (incl. OOP);2023;0.0
1599;HCR2: Health promotion multi-sector;HF2: Voluntary schemes;2021;0.0
1600;HCR2: Health promotion multi-sector;HF2: Voluntary schemes;2022;0.0
1601;HCR2: Health promotion multi-sector;HF2: Voluntary schemes;2023;0.0
1602;HCR2: Health promotion multi-sector;HF21: Voluntary health insurance schemes;2021;0.0
1603;HCR2: Health promotion multi-sector;HF21: Voluntary health insurance schemes;2022;0.0
1604;HCR2: Health promotion multi-sector;HF21: Voluntary health insurance schemes;2023;0.0
1605;HCR2: Health promotion multi-sector;HF22: Financing schemes NPISH;2021;0.0
1606;HCR2: Health promotion multi-sector;HF22: Financing schemes NPISH;2022;0.0
1607;HCR2: Health promotion multi-sector;HF22: Financing schemes NPISH;2023;0.0
1608;HCR2: Health promotion multi-sector;HF23: Enterprise financing schemes;2021;0.0
1609;HCR2: Health promotion multi-sector;HF23: Enterprise financing schemes;2022;0.0
1610;HCR2: Health promotion multi-sector;HF23: Enterprise financing schemes;2023;0.0
1611;HCR2: Health promotion multi-sector;HF3: Household out-of-pocket payments;2021;0.0
1612;HCR2: Health promotion multi-sector;HF3: Household out-of-pocket payments;2022;0.0
1613;HCR2: Health promotion multi-sector;HF3: Household out-of-pocket payments;2023;0.0
1614;HCR2: Health promotion multi-sector;HF31: Out-of-pocket excl cost sharing;2021;0.0
1615;HCR2: Health promotion multi-sector;HF31: Out-of-pocket excl cost sharing;2022;0.0
1616;HCR2: Health promotion multi-sector;HF31: Out-of-pocket excl cost sharing;2023;0.0
1617;HCR2: Health promotion multi-sector;HF32: Cost sharing;2021;0.0
1618;HCR2: Health promotion multi-sector;HF32: Cost sharing;2022;0.0
1619;HCR2: Health promotion multi-sector;HF32: Cost sharing;2023;0.0
