ID;Geslacht;Migratieachtergrond;GestandaardiseerdInkomen;WoonsituatieKind;Perioden;EindtoetsGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
196;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2009/'10;533.0;-14.0;-21.0;-21.0
197;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2010/'11;533.0;-16.0;-22.0;-21.0
198;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2011/'12;533.0;-19.0;-22.0;-20.0
199;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2012/'13;533.0;-20.0;-23.0;-24.0
200;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2013/'14;532.0;-20.0;-25.0;-23.0
201;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2014/'15;532.0;-26.0;-28.0;
202;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2015/'16;532.0;-23.0;-28.0;
203;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2016/'17;532.0;-25.0;-29.0;
204;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2005/'06;532.0;-19.0;-23.0;-21.0
205;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2006/'07;532.0;-28.0;-25.0;-27.0
206;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2007/'08;531.0;-30.0;-33.0;-36.0
207;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2008/'09;532.0;-30.0;-19.0;-34.0
208;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2009/'10;532.0;-37.0;-31.0;-38.0
209;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2010/'11;533.0;-24.0;-28.0;-24.0
210;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2011/'12;532.0;-37.0;-34.0;-43.0
211;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2012/'13;532.0;-33.0;-28.0;-30.0
212;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2013/'14;532.0;-26.0;-18.0;-24.0
213;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2014/'15;531.0;-32.0;-33.0;
214;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2015/'16;531.0;-35.0;-39.0;
215;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2016/'17;534.0;-14.0;-15.0;
216;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2005/'06;532.0;-21.0;-27.0;-29.0
217;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2006/'07;531.0;-31.0;-31.0;-34.0
218;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2007/'08;532.0;-30.0;-29.0;-29.0
219;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2008/'09;532.0;-29.0;-34.0;-32.0
220;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2009/'10;532.0;-24.0;-30.0;-28.0
221;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2010/'11;532.0;-31.0;-31.0;-34.0
222;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2011/'12;532.0;-30.0;-31.0;-27.0
223;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2012/'13;531.0;-32.0;-35.0;-33.0
224;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2013/'14;531.0;-34.0;-34.0;-28.0
225;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2014/'15;532.0;-25.0;-27.0;
226;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2015/'16;532.0;-25.0;-33.0;
227;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2016/'17;533.0;-17.0;-20.0;
228;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2005/'06;532.0;-24.0;-22.0;-23.0
229;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2006/'07;531.0;-35.0;-37.0;-37.0
230;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2007/'08;532.0;-37.0;-19.0;-32.0
231;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2008/'09;531.0;-33.0;-46.0;-40.0
232;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2009/'10;531.0;-49.0;-35.0;-52.0
233;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2010/'11;533.0;-26.0;-25.0;-24.0
234;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2011/'12;533.0;-25.0;-24.0;-13.0
235;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2012/'13;529.0;-54.0;-48.0;-43.0
236;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2013/'14;531.0;-37.0;-32.0;-29.0
237;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2014/'15;532.0;-26.0;-24.0;
238;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2015/'16;530.0;-40.0;-38.0;
239;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2016/'17;533.0;-21.0;-31.0;
240;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2005/'06;528.0;-55.0;-68.0;-59.0
241;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2006/'07;529.0;-48.0;-46.0;-58.0
242;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2007/'08;528.0;-61.0;-75.0;-60.0
243;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2008/'09;530.0;-43.0;-59.0;-50.0
244;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2009/'10;530.0;-39.0;-64.0;-40.0
245;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2010/'11;530.0;-51.0;-59.0;-50.0
246;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2011/'12;529.0;-57.0;-69.0;-63.0
247;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2012/'13;531.0;-33.0;-50.0;-34.0
248;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2013/'14;530.0;-41.0;-36.0;-55.0
249;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2014/'15;529.0;-52.0;-49.0;
250;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2015/'16;530.0;-41.0;-47.0;
251;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2016/'17;530.0;-40.0;-62.0;
252;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2005/'06;535.0;9.0;2.0;4.0
253;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2006/'07;535.0;1.0;-1.0;1.0
254;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2007/'08;535.0;1.0;-1.0;1.0
255;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2008/'09;535.0;0.0;-3.0;0.0
256;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2009/'10;535.0;-1.0;-3.0;-1.0
257;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2010/'11;535.0;-2.0;-4.0;-2.0
258;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2011/'12;535.0;-4.0;-5.0;-2.0
259;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2012/'13;535.0;-3.0;-5.0;-3.0
260;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2013/'14;534.0;-6.0;-6.0;-4.0
261;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2014/'15;534.0;-4.0;-6.0;
262;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2015/'16;534.0;-5.0;-6.0;
263;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2016/'17;535.0;-3.0;-5.0;
264;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2005/'06;535.0;11.0;3.0;6.0
265;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2006/'07;535.0;2.0;1.0;3.0
266;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2007/'08;535.0;2.0;1.0;2.0
267;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2008/'09;535.0;1.0;-1.0;2.0
268;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2009/'10;535.0;0.0;-1.0;1.0
269;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2010/'11;535.0;-1.0;-2.0;0.0
270;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2011/'12;535.0;-2.0;-3.0;-1.0
271;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2012/'13;535.0;-2.0;-3.0;-1.0
272;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2013/'14;534.0;-5.0;-4.0;-3.0
273;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2014/'15;535.0;-3.0;-4.0;
274;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2015/'16;534.0;-3.0;-4.0;
275;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met beide juridische ouders;2016/'17;535.0;-1.0;-2.0;
276;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2005/'06;535.0;15.0;-3.0;4.0
277;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2006/'07;535.0;8.0;-1.0;3.0
278;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2007/'08;535.0;5.0;-2.0;2.0
279;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2008/'09;535.0;4.0;-5.0;1.0
280;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2009/'10;535.0;3.0;-5.0;-4.0
281;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2010/'11;535.0;5.0;-6.0;-2.0
282;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2011/'12;535.0;-1.0;-6.0;-5.0
283;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2012/'13;535.0;2.0;-7.0;-3.0
284;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2013/'14;534.0;-1.0;-6.0;-1.0
285;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2014/'15;535.0;1.0;-7.0;
286;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2015/'16;534.0;-7.0;-12.0;
287;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met moeder;2016/'17;534.0;-13.0;-18.0;
288;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2005/'06;534.0;-5.0;-4.0;-3.0
289;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2006/'07;534.0;-12.0;-7.0;-9.0
290;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2007/'08;534.0;-14.0;-8.0;-12.0
291;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2008/'09;534.0;-10.0;-4.0;-12.0
292;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2009/'10;533.0;-17.0;-19.0;-15.0
293;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2010/'11;535.0;-3.0;-6.0;-6.0
294;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2011/'12;533.0;-21.0;-16.0;-15.0
295;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2012/'13;534.0;-10.0;-9.0;-13.0
296;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2013/'14;533.0;-17.0;-14.0;-13.0
297;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2014/'15;534.0;-12.0;-12.0;
298;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2015/'16;533.0;-18.0;-11.0;
299;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont alleen met vader;2016/'17;533.0;-19.0;-16.0;
300;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2005/'06;533.0;-8.0;-20.0;-16.0
301;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2006/'07;532.0;-19.0;-25.0;-20.0
302;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2007/'08;533.0;-16.0;-19.0;-19.0
303;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2008/'09;533.0;-18.0;-23.0;-21.0
304;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2009/'10;533.0;-21.0;-24.0;-20.0
305;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2010/'11;533.0;-16.0;-23.0;-18.0
306;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2011/'12;533.0;-19.0;-24.0;-16.0
307;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2012/'13;532.0;-21.0;-27.0;-21.0
308;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2013/'14;532.0;-23.0;-28.0;-23.0
309;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2014/'15;532.0;-22.0;-25.0;
310;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2015/'16;532.0;-22.0;-26.0;
311;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met moeder en partner;2016/'17;534.0;-8.0;-11.0;
312;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2005/'06;532.0;-11.0;-31.0;-21.0
313;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2006/'07;533.0;-16.0;-15.0;-16.0
314;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2007/'08;534.0;-9.0;-19.0;-6.0
315;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2008/'09;533.0;-18.0;-21.0;-16.0
316;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2009/'10;533.0;-21.0;-21.0;-22.0
317;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2010/'11;533.0;-23.0;-23.0;-18.0
318;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2011/'12;533.0;-21.0;-29.0;-21.0
319;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2012/'13;533.0;-21.0;-25.0;-17.0
320;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2013/'14;530.0;-45.0;-44.0;-43.0
321;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2014/'15;532.0;-23.0;-23.0;
322;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2015/'16;533.0;-20.0;-19.0;
323;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont met vader en partner;2016/'17;535.0;-4.0;-7.0;
324;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2005/'06;528.0;-50.0;-57.0;-71.0
325;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2006/'07;531.0;-24.0;-41.0;-34.0
326;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2007/'08;530.0;-33.0;-54.0;-40.0
327;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2008/'09;530.0;-32.0;-56.0;-48.0
328;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2009/'10;530.0;-44.0;-55.0;-50.0
329;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2010/'11;530.0;-56.0;-52.0;-55.0
330;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2011/'12;532.0;-27.0;-52.0;-28.0
331;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2012/'13;530.0;-23.0;-63.0;-51.0
332;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2013/'14;527.0;-57.0;-77.0;-78.0
333;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2014/'15;529.0;-43.0;-60.0;
334;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2015/'16;528.0;-50.0;-73.0;
335;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 3e 20%-groep;Woont zonder ouders;2016/'17;530.0;-33.0;-63.0;
336;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2005/'06;537.0;30.0;20.0;24.0
337;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2006/'07;537.0;20.0;16.0;19.0
338;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2007/'08;537.0;18.0;15.0;17.0
339;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2008/'09;537.0;19.0;15.0;19.0
340;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2009/'10;537.0;18.0;14.0;18.0
341;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2010/'11;537.0;18.0;14.0;17.0
342;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2011/'12;537.0;17.0;13.0;17.0
343;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2012/'13;537.0;16.0;12.0;15.0
344;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2013/'14;536.0;14.0;11.0;15.0
345;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2014/'15;536.0;13.0;11.0;
346;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2015/'16;536.0;14.0;13.0;
347;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal ;2016/'17;537.0;12.0;12.0;
348;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2005/'06;537.0;31.0;21.0;25.0
349;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2006/'07;537.0;21.0;19.0;21.0
350;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2007/'08;537.0;20.0;17.0;19.0
351;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2008/'09;537.0;21.0;18.0;22.0
352;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2009/'10;537.0;19.0;16.0;20.0
353;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2010/'11;537.0;19.0;16.0;19.0
354;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2011/'12;537.0;18.0;15.0;19.0
355;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2012/'13;537.0;18.0;14.0;17.0
356;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2013/'14;536.0;15.0;13.0;17.0
357;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2014/'15;537.0;14.0;12.0;
358;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2015/'16;536.0;16.0;16.0;
359;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont met beide juridische ouders;2016/'17;537.0;13.0;14.0;
360;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2005/'06;537.0;33.0;21.0;27.0
361;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2006/'07;536.0;18.0;12.0;15.0
362;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2007/'08;537.0;22.0;10.0;15.0
363;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2008/'09;536.0;17.0;5.0;14.0
364;Totaal jongens en meisjes;Totaal;Gestandaardiseerd inkomen, 4e 20%-groep;Woont alleen met moeder;2009/'10;536.0;14.0;7.0;7.0
