ID;InkomensbronEersteJaar;InkomensbronTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
212;Totaal personen;3.3 Overig overdrachtsinkomen;2003;-0.8;-55.0;-16.4;-0.8;16.7;43.0;1;1;52.0
213;Totaal personen;3.3 Overig overdrachtsinkomen;2004;-2.2;-52.0;-26.5;-2.2;10.0;31.0;1;1;59.0
214;Totaal personen;3.3 Overig overdrachtsinkomen;2005;-3.7;-48.0;-17.9;-3.7;8.1;24.0;1;1;59.0
215;Totaal personen;3.3 Overig overdrachtsinkomen;2006;3.8;-45.0;-12.2;3.8;17.3;35.0;1;1;40.0
216;Totaal personen;3.3 Overig overdrachtsinkomen;2007;-1.2;-40.0;-15.2;-1.2;11.1;35.0;1;1;55.0
217;Totaal personen;3.3 Overig overdrachtsinkomen;2008;-0.8;-35.0;-15.9;-0.8;13.6;28.0;1;1;51.0
218;Totaal personen;3.3 Overig overdrachtsinkomen;2009;3.0;-81.0;-38.1;3.0;50.1;119.0;1;1;46.0
219;Totaal personen;3.3 Overig overdrachtsinkomen;2010;-10.8;-83.0;-48.6;-10.8;20.4;89.0;1;1;60.0
220;Totaal personen;3.3 Overig overdrachtsinkomen;2011;-2.6;-82.0;-42.4;-2.6;40.2;110.0;1;1;53.0
221;Totaal personen;3.3 Overig overdrachtsinkomen;2012;-18.5;-88.0;-58.7;-18.5;13.1;72.0;1;1;65.0
222;Totaal personen;3.3 Overig overdrachtsinkomen;2013;-6.6;-91.0;-57.3;-6.6;23.8;95.0;1;1;56.0
223;Totaal personen;3.3 Overig overdrachtsinkomen;2014;-6.8;-90.0;-59.1;-6.8;24.0;96.0;1;1;59.0
224;Totaal personen;3.3 Overig overdrachtsinkomen;2015;-21.5;-90.0;-68.4;-21.5;4.2;35.0;1;1;68.0
225;1 Inkomen uit arbeid;Totaal personen;2001;6.6;-13.0;-1.8;6.6;16.2;31.0;64;100;29.0
226;1 Inkomen uit arbeid;Totaal personen;2002;1.9;-18.0;-5.4;1.9;9.2;21.0;64;100;41.0
227;1 Inkomen uit arbeid;Totaal personen;2003;0.4;-19.0;-6.5;0.4;7.1;18.0;63;100;48.0
228;1 Inkomen uit arbeid;Totaal personen;2004;1.1;-18.0;-5.7;1.1;8.3;21.0;62;100;45.0
229;1 Inkomen uit arbeid;Totaal personen;2005;-0.1;-19.0;-6.9;-0.1;7.6;20.0;62;100;50.0
230;1 Inkomen uit arbeid;Totaal personen;2006;4.0;-14.0;-3.1;4.0;12.5;27.0;61;100;34.0
231;1 Inkomen uit arbeid;Totaal personen;2007;3.7;-13.0;-2.5;3.7;11.6;26.0;61;100;33.0
232;1 Inkomen uit arbeid;Totaal personen;2008;1.9;-16.0;-4.5;1.9;9.3;22.0;61;100;41.0
233;1 Inkomen uit arbeid;Totaal personen;2009;2.9;-16.0;-4.1;2.9;10.0;22.0;61;100;37.0
234;1 Inkomen uit arbeid;Totaal personen;2010;-0.3;-19.0;-7.1;-0.3;6.1;18.0;61;100;52.0
235;1 Inkomen uit arbeid;Totaal personen;2011;0.0;-17.0;-6.1;0.0;6.3;18.0;60;100;50.0
236;1 Inkomen uit arbeid;Totaal personen;2012;-0.9;-18.0;-7.0;-0.9;5.1;17.0;59;100;55.0
237;1 Inkomen uit arbeid;Totaal personen;2013;0.0;-18.0;-6.2;0.0;6.4;19.0;58;100;50.0
238;1 Inkomen uit arbeid;Totaal personen;2014;2.6;-16.0;-3.9;2.6;9.5;24.0;58;100;37.0
239;1 Inkomen uit arbeid;Totaal personen;2015;2.4;-16.0;-3.5;2.4;8.9;22.0;56;100;37.0
240;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2001;6.8;-12.0;-1.3;6.8;16.0;30.0;60;94;28.0
241;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2002;2.0;-16.0;-4.8;2.0;9.1;20.0;60;95;40.0
242;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2003;0.6;-17.0;-5.8;0.6;7.0;18.0;59;94;47.0
243;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2004;1.2;-16.0;-5.0;1.2;8.1;20.0;58;93;44.0
244;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2005;0.1;-17.0;-6.3;0.1;7.5;19.0;58;94;50.0
245;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2006;4.1;-12.0;-2.6;4.1;12.3;26.0;57;94;33.0
246;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2007;3.8;-12.0;-2.2;3.8;11.2;24.0;58;94;32.0
247;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2008;1.9;-15.0;-4.2;1.9;9.0;20.0;58;94;41.0
248;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2009;3.1;-14.0;-3.4;3.1;9.9;21.0;58;94;36.0
249;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2010;-0.2;-17.0;-6.2;-0.2;6.0;17.0;57;93;51.0
250;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2011;0.2;-15.0;-5.4;0.2;6.2;17.0;56;93;49.0
251;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2012;-0.7;-16.0;-6.2;-0.7;5.0;15.0;55;93;54.0
252;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2013;0.2;-15.0;-5.3;0.2;6.3;18.0;54;93;49.0
253;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2014;2.8;-13.0;-3.2;2.8;9.2;22.0;53;92;36.0
254;1 Inkomen uit arbeid;1 Inkomen uit arbeid;2015;2.5;-13.0;-2.7;2.5;8.8;20.0;52;93;35.0
255;1 Inkomen uit arbeid;1.1 Loon werknemer;2001;7.3;-11.0;-0.7;7.3;16.4;30.0;51;80;27.0
256;1 Inkomen uit arbeid;1.1 Loon werknemer;2002;2.0;-16.0;-4.7;2.0;9.1;20.0;51;80;40.0
257;1 Inkomen uit arbeid;1.1 Loon werknemer;2003;0.5;-17.0;-5.8;0.5;7.0;18.0;50;79;47.0
258;1 Inkomen uit arbeid;1.1 Loon werknemer;2004;1.4;-16.0;-4.9;1.4;8.2;20.0;49;79;43.0
259;1 Inkomen uit arbeid;1.1 Loon werknemer;2005;0.1;-17.0;-6.2;0.1;7.4;19.0;49;79;50.0
260;1 Inkomen uit arbeid;1.1 Loon werknemer;2006;4.1;-12.0;-2.5;4.1;12.2;26.0;48;79;33.0
261;1 Inkomen uit arbeid;1.1 Loon werknemer;2007;3.8;-12.0;-2.2;3.8;11.2;23.0;49;80;32.0
262;1 Inkomen uit arbeid;1.1 Loon werknemer;2008;1.9;-14.0;-4.1;1.9;9.0;20.0;49;79;41.0
263;1 Inkomen uit arbeid;1.1 Loon werknemer;2009;3.0;-14.0;-3.5;3.0;9.9;21.0;48;79;36.0
264;1 Inkomen uit arbeid;1.1 Loon werknemer;2010;-0.2;-17.0;-6.3;-0.2;5.9;17.0;47;77;51.0
265;1 Inkomen uit arbeid;1.1 Loon werknemer;2011;0.4;-15.0;-5.2;0.4;6.5;17.0;46;77;48.0
266;1 Inkomen uit arbeid;1.1 Loon werknemer;2012;-0.7;-16.0;-6.3;-0.7;5.1;15.0;45;77;54.0
267;1 Inkomen uit arbeid;1.1 Loon werknemer;2013;0.4;-15.0;-5.0;0.4;6.6;18.0;44;76;48.0
268;1 Inkomen uit arbeid;1.1 Loon werknemer;2014;2.6;-14.0;-3.4;2.6;8.9;21.0;44;76;36.0
269;1 Inkomen uit arbeid;1.1 Loon werknemer;2015;2.4;-13.0;-2.8;2.4;8.9;21.0;42;76;36.0
270;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2001;3.1;-12.0;-3.6;3.1;10.6;22.0;7;11;37.0
271;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2002;2.3;-14.0;-3.8;2.3;8.5;18.0;7;12;38.0
272;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2003;0.8;-13.0;-4.5;0.8;6.6;15.0;7;12;45.0
273;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2004;-0.2;-15.0;-5.5;-0.2;5.6;15.0;7;12;51.0
274;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2005;-0.1;-15.0;-6.0;-0.1;7.2;17.0;7;12;51.0
275;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2006;4.3;-11.0;-2.3;4.3;12.1;24.0;7;11;32.0
276;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2007;3.8;-9.0;-1.3;3.8;10.0;20.0;7;11;30.0
277;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2008;2.5;-11.0;-3.0;2.5;8.6;17.0;7;11;37.0
278;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2009;3.9;-10.0;-1.7;3.9;9.8;18.0;7;11;32.0
279;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2010;0.2;-13.0;-5.2;0.2;5.4;14.0;7;12;48.0
280;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2011;-0.8;-13.0;-5.5;-0.8;4.1;12.0;7;12;55.0
281;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2012;-0.8;-13.0;-5.3;-0.8;3.9;12.0;7;12;55.0
282;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2013;-0.3;-13.0;-5.2;-0.3;4.8;14.0;8;13;52.0
283;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2014;3.7;-10.0;-1.5;3.7;9.3;19.0;7;13;30.0
284;1 Inkomen uit arbeid;1.2 Loon ambtenaar;2015;3.2;-10.0;-1.3;3.2;8.3;17.0;7;13;30.0
285;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2001;14.3;-18.0;-1.0;14.3;33.7;70.0;2;2;27.0
286;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2002;-0.1;-30.0;-12.3;-0.1;12.7;36.0;2;3;50.0
287;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2003;-0.3;-33.0;-12.7;-0.3;10.3;33.0;2;3;51.0
288;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2004;6.2;-23.0;-6.1;6.2;19.6;51.0;2;3;35.0
289;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2005;0.0;-25.0;-9.7;0.0;12.1;36.0;2;3;50.0
290;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2006;3.7;-24.0;-7.5;3.7;16.9;39.0;2;3;41.0
291;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2007;3.8;-18.0;-4.6;3.8;21.9;64.0;2;3;39.0
292;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2008;-0.3;-33.0;-12.0;-0.3;11.6;31.0;2;4;51.0
293;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2009;1.0;-28.0;-9.9;1.0;12.0;37.0;2;4;47.0
294;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2010;-0.5;-27.0;-10.4;-0.5;9.5;36.0;3;4;52.0
295;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2011;-1.1;-26.0;-10.2;-1.1;9.4;33.0;2;4;54.0
296;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2012;-1.1;-26.0;-10.1;-1.1;9.5;35.0;2;4;54.0
297;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2013;-4.2;-32.0;-14.0;-4.2;5.4;28.0;2;4;64.0
298;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2014;3.3;-24.0;-6.1;3.3;19.1;72.0;2;4;40.0
299;1 Inkomen uit arbeid;1.3 Overig inkomen uit arbeid;2015;0.9;-21.0;-5.5;0.9;8.2;23.0;2;4;45.0
300;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2001;22.8;-21.0;-0.7;22.8;68.2;198.0;2;2;25.0
301;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2002;9.8;-25.0;-6.7;9.8;44.3;142.0;1;2;34.0
302;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2003;7.0;-29.0;-10.2;7.0;35.4;93.0;1;2;40.0
303;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2004;14.8;-26.0;-5.6;14.8;64.4;150.0;2;2;32.0
304;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2005;10.5;-26.0;-6.5;10.5;48.4;142.0;1;2;35.0
305;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2006;22.2;-19.0;1.2;22.2;56.8;115.0;1;2;23.0
306;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2007;27.7;-13.0;3.8;27.7;118.9;272.0;2;3;21.0
307;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2008;15.9;-21.0;-3.3;15.9;47.5;104.0;2;3;29.0
308;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2009;12.2;-30.0;-7.9;12.2;49.1;154.0;1;2;35.0
309;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2010;8.9;-30.0;-9.2;8.9;42.2;143.0;2;2;37.0
310;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2011;8.1;-24.0;-6.7;8.1;37.0;107.0;2;3;37.0
311;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2012;8.4;-26.0;-8.6;8.4;39.0;127.0;2;3;38.0
312;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2013;10.8;-23.0;-6.1;10.8;40.4;108.0;1;2;34.0
313;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2014;20.8;-21.0;-2.0;20.8;87.4;242.0;2;3;27.0
314;1 Inkomen uit arbeid;2 Inkomen uit eigen onderneming;2015;7.0;-26.0;-7.1;7.0;31.6;78.0;2;3;34.0
315;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2001;-11.3;-45.0;-27.0;-11.3;1.6;17.0;2;3;72.0
316;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2002;-13.3;-44.0;-30.0;-13.3;1.1;17.0;2;4;73.0
317;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2003;-14.1;-45.0;-29.4;-14.1;-1.2;19.0;3;4;77.0
318;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2004;-14.9;-44.0;-30.3;-14.9;-0.8;16.0;3;4;77.0
319;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2005;-14.6;-46.0;-29.5;-14.6;-1.6;12.0;3;4;78.0
320;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2006;-12.1;-42.0;-26.5;-12.1;1.1;18.0;2;4;74.0
321;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2007;-11.2;-44.0;-28.1;-11.2;1.6;19.0;2;3;72.0
322;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2008;-9.5;-43.0;-26.8;-9.5;3.9;23.0;2;3;68.0
323;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2009;-12.3;-53.0;-30.9;-12.3;2.0;24.0;2;4;72.0
324;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2010;-16.5;-57.0;-35.6;-16.5;-1.9;19.0;3;5;77.0
325;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2011;-16.4;-55.0;-33.4;-16.4;-2.9;17.0;3;4;79.0
326;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2012;-16.8;-56.0;-34.5;-16.8;-3.5;15.0;2;4;80.0
327;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2013;-15.7;-56.0;-33.7;-15.7;-2.5;17.0;3;5;78.0
328;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2014;-14.5;-60.0;-34.9;-14.5;2.0;30.0;3;5;73.0
329;1 Inkomen uit arbeid;3 Overdrachtsinkomen;2015;-15.7;-61.0;-36.9;-15.7;2.0;35.0;2;4;73.0
330;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2001;-9.8;-42.0;-25.2;-9.8;1.5;16.0;2;3;72.0
331;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2002;-12.4;-43.0;-28.0;-12.4;1.4;18.0;2;3;73.0
332;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2003;-13.4;-42.0;-28.2;-13.4;-1.7;17.0;2;3;77.0
333;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2004;-14.2;-42.0;-28.4;-14.2;-1.3;15.0;2;3;77.0
334;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2005;-14.0;-43.0;-27.1;-14.0;-1.6;12.0;2;3;78.0
335;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2006;-11.6;-40.0;-24.4;-11.6;0.2;16.0;2;3;75.0
336;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2007;-10.3;-40.0;-24.9;-10.3;1.6;18.0;1;2;72.0
337;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2008;-8.8;-41.0;-25.1;-8.8;4.0;23.0;1;2;68.0
338;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2009;-11.5;-43.0;-26.3;-11.5;0.4;14.0;2;3;74.0
339;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2010;-15.1;-46.0;-30.1;-15.1;-2.6;12.0;2;3;79.0
340;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2011;-15.3;-42.0;-28.4;-15.3;-4.0;10.0;2;3;80.0
341;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2012;-15.6;-44.0;-29.1;-15.6;-3.7;13.0;2;3;81.0
342;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2013;-14.5;-44.0;-28.8;-14.5;-2.8;14.0;2;4;79.0
343;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2014;-12.2;-45.0;-28.6;-12.2;2.2;27.0;2;3;72.0
344;1 Inkomen uit arbeid;3.1 Uitkering inkomensverzekering;2015;-12.8;-47.0;-28.7;-12.8;4.9;40.0;2;3;70.0
345;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2001;-12.4;-47.0;-29.7;-12.4;0.0;12.0;0;0;75.0
346;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2002;-16.0;-49.0;-32.1;-16.0;-3.5;13.0;0;1;76.0
347;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2003;-15.8;-45.0;-31.3;-15.8;-2.7;12.0;1;1;81.0
348;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2004;-16.4;-47.0;-30.3;-16.4;-2.2;12.0;1;1;79.0
349;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2005;-16.2;-49.0;-30.2;-16.2;-3.1;7.0;1;1;79.0
350;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2006;-12.9;-48.0;-28.6;-12.9;1.5;20.0;0;1;73.0
351;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2007;-11.6;-47.0;-28.9;-11.6;-1.4;13.0;0;0;77.0
352;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2008;-14.4;-44.0;-28.7;-14.4;-1.1;13.0;0;0;76.0
353;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2009;-14.6;-46.0;-29.0;-14.6;-3.0;9.0;0;1;81.0
354;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2010;-18.7;-51.0;-35.6;-18.7;-5.7;7.0;1;1;83.0
355;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2011;-20.5;-46.0;-33.6;-20.5;-8.9;3.0;0;1;89.0
356;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2012;-18.4;-48.0;-32.6;-18.4;-8.4;2.0;1;1;87.0
357;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2013;-18.1;-49.0;-32.2;-18.1;-7.3;4.0;1;1;86.0
358;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2014;-19.0;-52.0;-33.7;-19.0;-5.8;4.0;1;1;86.0
359;1 Inkomen uit arbeid;3.1.1 Uitkering werkloosheid;2015;-21.0;-57.0;-38.8;-21.0;-5.5;9.0;1;1;83.0
360;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2001;-9.7;-45.0;-25.7;-9.7;1.9;19.0;1;1;71.0
361;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2002;-12.3;-42.0;-27.5;-12.3;2.5;21.0;1;1;71.0
362;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2003;-11.1;-42.0;-28.0;-11.1;2.0;20.0;1;1;72.0
363;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2004;-13.2;-43.0;-28.8;-13.2;0.2;15.0;0;1;75.0
364;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2005;-11.9;-41.0;-25.7;-11.9;-0.6;15.0;0;1;76.0
365;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2006;-9.0;-36.0;-23.1;-9.0;5.7;20.0;0;1;68.0
366;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2007;-11.6;-45.0;-28.1;-11.6;1.3;13.0;0;1;73.0
367;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2008;-8.5;-40.0;-24.7;-8.5;4.3;23.0;0;1;68.0
368;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2009;-10.3;-44.0;-26.6;-10.3;1.5;15.0;0;1;74.0
369;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2010;-12.2;-47.0;-29.6;-12.2;-0.2;18.0;0;1;76.0
370;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2011;-13.0;-41.0;-25.8;-13.0;-2.3;9.0;0;1;79.0
371;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2012;-14.2;-43.0;-26.2;-14.2;-3.0;13.0;0;1;80.0
372;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2013;-12.6;-45.0;-26.9;-12.6;-1.5;15.0;0;1;77.0
373;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2014;-8.6;-40.0;-22.5;-8.6;2.5;16.0;0;1;69.0
374;1 Inkomen uit arbeid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2015;-12.0;-42.0;-25.5;-12.0;-0.2;16.0;0;1;75.0
375;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2001;-9.5;-37.0;-23.2;-9.5;1.8;16.0;1;1;72.0
376;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2002;-11.4;-41.0;-25.7;-11.4;1.1;19.0;1;1;73.0
377;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2003;-13.1;-40.0;-26.8;-13.1;-2.0;17.0;1;2;78.0
378;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2004;-13.2;-38.0;-26.3;-13.2;-1.6;16.0;1;1;77.0
379;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2005;-13.5;-41.0;-26.4;-13.5;-1.9;13.0;1;2;78.0
380;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2006;-12.1;-37.0;-24.2;-12.1;-1.4;12.0;1;2;78.0
381;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2007;-9.0;-36.0;-22.6;-9.0;2.3;21.0;1;1;70.0
382;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2008;-7.3;-40.0;-24.8;-7.3;4.6;23.0;1;1;65.0
383;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2009;-10.9;-39.0;-24.4;-10.9;1.8;16.0;1;1;72.0
384;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2010;-14.4;-44.0;-28.4;-14.4;-2.0;14.0;1;2;77.0
385;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2011;-14.1;-42.0;-26.7;-14.1;-1.2;16.0;1;1;77.0
386;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2012;-14.3;-42.0;-28.5;-14.3;-1.5;20.0;1;1;77.0
387;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2013;-12.0;-39.0;-24.7;-12.0;0.6;25.0;1;1;74.0
388;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2014;-8.7;-41.0;-25.1;-8.7;13.5;75.0;1;1;63.0
389;1 Inkomen uit arbeid;3.1.3 Uitkering ouderdom/nabestaanden;2015;-7.7;-42.0;-23.8;-7.7;17.9;87.0;1;2;61.0
390;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2001;-20.2;-51.0;-40.2;-20.2;3.6;26.0;0;1;71.0
391;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2002;-18.5;-49.0;-34.2;-18.5;0.0;15.0;0;1;75.0
392;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2003;-18.5;-51.0;-35.9;-18.5;3.7;26.0;0;1;73.0
393;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2004;-21.6;-51.0;-42.6;-21.6;2.5;27.0;0;1;73.0
394;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2005;-24.2;-52.0;-40.4;-24.2;-3.1;14.0;0;0;80.0
395;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2006;-18.3;-56.0;-39.5;-18.3;5.3;25.0;0;0;69.0
396;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2007;-24.1;-59.0;-42.0;-24.1;1.8;25.0;0;0;74.0
397;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2008;-15.7;-50.0;-35.0;-15.7;3.1;20.0;0;0;72.0
398;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2009;-15.9;-57.0;-36.8;-15.9;3.5;27.0;0;1;72.0
399;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2010;-12.9;-53.0;-36.2;-12.9;5.0;32.0;0;1;71.0
400;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2011;-16.9;-57.0;-38.0;-16.9;-1.3;19.0;0;1;78.0
401;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2012;-14.6;-61.0;-39.7;-14.6;2.0;19.0;0;1;72.0
402;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2013;-15.1;-56.0;-39.8;-15.1;0.8;19.0;0;1;74.0
403;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2014;-13.7;-55.0;-38.1;-13.7;4.1;33.0;0;1;70.0
404;1 Inkomen uit arbeid;3.2 Uitkering sociale voorzieningen;2015;-18.6;-55.0;-39.9;-18.6;-0.3;24.0;0;1;75.0
405;1 Inkomen uit arbeid;3.2.1 Uitkering algemene bijstandswet;2001;-21.3;-51.0;-40.0;-21.3;3.3;24.0;0;0;72.0
406;1 Inkomen uit arbeid;3.2.1 Uitkering algemene bijstandswet;2002;-17.0;-47.0;-33.1;-17.0;0.0;15.0;0;0;74.0
