ID;Geslacht;GeboortelandOuders;Herkomstland;Perioden;Personen_1;GemiddeldGestandaardiseerdInkomen_2;PersonenMetInkomen_3;GemiddeldPersoonlijkInkomen_4;PersonenEconomischZelfstandig_5;PersonenMetLaagInkomen_6
250;Totaal mannen en vrouwen;Totaal;Iran;2014;34.9;21.9;26.8;23.9;44.4;30.4
251;Totaal mannen en vrouwen;Totaal;Iran;2015;36.1;22.1;27.7;24.3;45.2;29.2
252;Totaal mannen en vrouwen;Totaal;Iran;2016;37.1;23.2;28.6;25.0;46.5;27.2
253;Totaal mannen en vrouwen;Totaal;Iran;2017;38.4;24.2;29.7;25.9;48.5;25.9
254;Totaal mannen en vrouwen;Totaal;Iran;2018;40.2;24.8;31.3;26.8;50.7;25.8
255;Totaal mannen en vrouwen;Totaal;Iran;2019;42.3;27.1;33.0;28.4;53.0;23.8
256;Totaal mannen en vrouwen;Totaal;Iran;2020;44.3;28.3;34.6;29.9;52.5;21.6
257;Totaal mannen en vrouwen;Totaal;Iran;2021;46.3;30.1;36.2;31.8;55.2;20.2
258;Totaal mannen en vrouwen;Totaal;Iran;2022;49.3;32.7;39.1;34.4;59.2;13.6
259;Totaal mannen en vrouwen;Totaal;Iran;2023;53.3;34.8;42.2;36.8;60.0;10.8
260;Totaal mannen en vrouwen;Totaal;Somalië;2011;28.1;12.7;17.1;14.1;17.7;58.8
261;Totaal mannen en vrouwen;Totaal;Somalië;2012;31.3;12.7;18.8;14.2;16.6;66.9
262;Totaal mannen en vrouwen;Totaal;Somalië;2013;32.6;13.0;19.4;14.5;16.4;69.3
263;Totaal mannen en vrouwen;Totaal;Somalië;2014;34.8;13.4;20.3;14.4;16.8;67.8
264;Totaal mannen en vrouwen;Totaal;Somalië;2015;37.0;13.7;21.3;13.8;17.8;66.4
265;Totaal mannen en vrouwen;Totaal;Somalië;2016;37.8;14.3;22.0;14.0;20.4;62.2
266;Totaal mannen en vrouwen;Totaal;Somalië;2017;37.8;15.1;22.5;14.7;24.5;56.3
267;Totaal mannen en vrouwen;Totaal;Somalië;2018;38.3;16.0;23.4;15.4;29.8;51.0
268;Totaal mannen en vrouwen;Totaal;Somalië;2019;38.4;17.2;24.0;16.3;34.4;43.9
269;Totaal mannen en vrouwen;Totaal;Somalië;2020;38.7;18.3;24.4;17.3;34.9;39.9
270;Totaal mannen en vrouwen;Totaal;Somalië;2021;39.3;20.2;25.5;18.5;39.1;32.5
271;Totaal mannen en vrouwen;Totaal;Somalië;2022;39.6;22.3;26.5;20.4;43.9;23.0
272;Totaal mannen en vrouwen;Totaal;Somalië;2023;40.2;25.0;27.1;22.2;45.1;13.2
273;Totaal mannen en vrouwen;Totaal;Syrië;2011;10.4;16.3;6.5;16.4;34.2;35.9
274;Totaal mannen en vrouwen;Totaal;Syrië;2012;10.8;16.3;6.8;16.4;33.3;39.4
275;Totaal mannen en vrouwen;Totaal;Syrië;2013;11.5;16.1;7.4;16.3;30.4;44.8
276;Totaal mannen en vrouwen;Totaal;Syrië;2014;12.8;16.8;8.4;16.3;28.1;46.4
277;Totaal mannen en vrouwen;Totaal;Syrië;2015;19.6;15.5;13.0;14.7;19.7;59.5
278;Totaal mannen en vrouwen;Totaal;Syrië;2016;38.5;14.4;24.8;13.0;11.6;74.7
279;Totaal mannen en vrouwen;Totaal;Syrië;2017;64.3;14.2;42.7;12.4;9.5;77.0
280;Totaal mannen en vrouwen;Totaal;Syrië;2018;84.9;14.5;54.9;12.7;13.0;72.7
281;Totaal mannen en vrouwen;Totaal;Syrië;2019;95.0;15.6;61.2;13.5;19.5;62.9
282;Totaal mannen en vrouwen;Totaal;Syrië;2020;102.1;16.6;65.7;14.4;22.7;55.7
283;Totaal mannen en vrouwen;Totaal;Syrië;2021;108.5;17.9;71.6;15.3;26.4;47.4
284;Totaal mannen en vrouwen;Totaal;Syrië;2022;120.4;19.7;81.3;16.9;31.0;37.3
285;Totaal mannen en vrouwen;Totaal;Syrië;2023;136.0;22.1;92.2;18.3;31.6;29.2
286;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2011;615.0;23.3;402.4;24.2;54.4;16.0
287;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2012;632.8;23.6;416.0;24.8;53.9;18.2
288;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2013;647.8;23.6;426.8;25.0;53.1;19.7
289;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2014;663.9;24.9;439.5;25.6;53.2;18.6
290;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2015;683.1;25.5;455.7;26.4;54.1;17.4
291;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2016;706.3;26.5;477.0;27.0;55.6;16.2
292;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2017;735.5;27.6;505.3;28.1;57.4;15.4
293;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2018;768.7;28.2;536.6;28.7;59.9;14.6
294;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2019;808.8;30.4;571.9;30.2;62.0;13.5
295;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2020;852.8;31.2;604.0;31.4;60.9;12.3
296;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2021;883.4;33.5;634.4;33.5;63.6;11.1
297;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2022;926.7;35.6;681.8;35.9;67.9;7.9
298;Totaal mannen en vrouwen;Totaal;Overig buiten Europa;2023;983.7;38.3;728.5;38.7;68.9;6.8
299;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2011;14555.2;27.5;11293.0;29.3;70.3;4.7
300;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2012;14591.7;27.6;11349.3;29.5;70.3;5.3
301;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2013;14621.6;27.9;11392.3;29.9;69.9;5.9
302;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2014;14620.2;29.5;11424.4;30.4;70.2;5.6
303;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2015;14653.6;29.3;11498.8;30.8;71.0;5.5
304;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2016;14666.5;30.6;11563.4;31.5;72.3;5.0
305;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2017;14705.8;31.8;11668.4;32.6;73.4;4.8
306;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2018;14722.7;32.2;11750.6;32.8;74.8;4.7
307;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2019;14741.3;34.8;11826.0;33.9;75.7;4.4
308;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2020;14761.0;35.3;11852.5;34.9;75.5;4.0
309;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2021;14780.5;36.9;11944.3;36.1;77.1;3.6
310;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2022;14791.2;39.1;12054.0;37.8;79.0;2.6
311;Totaal mannen en vrouwen;Geboren in Nederland;Totaal;2023;14775.6;42.3;12072.0;40.2;79.3;2.2
312;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2011;12887.7;27.9;10276.8;29.6;70.7;3.8
313;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2012;12895.2;28.1;10311.7;29.9;70.7;4.3
314;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2013;12898.5;28.4;10333.5;30.3;70.4;4.7
315;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2014;12872.4;30.1;10341.6;30.8;70.9;4.5
316;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2015;12877.9;29.8;10386.2;31.2;71.7;4.3
317;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2016;12864.9;31.2;10420.9;31.9;72.9;4.0
318;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2017;12873.6;32.4;10490.6;33.1;74.1;3.8
319;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2018;12860.5;32.7;10538.2;33.3;75.4;3.8
320;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2019;12848.1;35.4;10580.4;34.4;76.3;3.5
321;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2020;12834.9;35.9;10583.8;35.4;76.3;3.2
322;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2021;12820.5;37.5;10636.7;36.6;77.8;2.9
323;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2022;12800.4;39.7;10704.4;38.3;79.6;2.1
324;Totaal mannen en vrouwen;Geboren in Nederland;Nederland;2023;12758.1;42.9;10698.8;40.7;79.9;1.7
325;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2011;547.1;26.8;402.1;27.6;64.3;5.9
326;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2012;550.7;26.9;403.3;27.7;64.6;6.7
327;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2013;553.9;27.0;403.6;27.8;64.2;7.5
328;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2014;556.2;28.7;403.6;28.2;64.8;7.2
329;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2015;560.2;28.5;405.2;28.5;65.9;6.9
330;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2016;563.6;29.6;406.3;28.9;67.3;6.4
331;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2017;568.4;30.7;409.2;29.8;68.5;6.1
332;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2018;572.4;31.1;411.2;29.9;70.2;6.0
333;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2019;576.5;33.6;413.3;30.7;71.2;5.6
334;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2020;580.9;34.2;412.8;31.5;70.8;5.1
335;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2021;585.2;35.7;415.7;32.6;72.8;4.6
336;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2022;589.0;38.0;419.9;34.1;75.1;3.4
337;Totaal mannen en vrouwen;Geboren in Nederland;Europa (exclusief Nederland);2023;591.4;41.2;420.5;36.2;75.5;3.0
338;Totaal mannen en vrouwen;Geboren in Nederland;België;2011;73.7;27.7;57.3;27.9;65.8;5.0
339;Totaal mannen en vrouwen;Geboren in Nederland;België;2012;73.6;27.9;57.2;28.2;66.1;5.7
340;Totaal mannen en vrouwen;Geboren in Nederland;België;2013;73.2;28.1;57.0;28.5;65.5;6.3
341;Totaal mannen en vrouwen;Geboren in Nederland;België;2014;72.8;29.8;56.7;29.1;65.9;6.1
342;Totaal mannen en vrouwen;Geboren in Nederland;België;2015;72.6;29.5;56.7;29.5;66.7;6.0
343;Totaal mannen en vrouwen;Geboren in Nederland;België;2016;72.2;30.7;56.7;29.9;68.0;5.3
344;Totaal mannen en vrouwen;Geboren in Nederland;België;2017;72.0;31.9;56.7;31.0;69.3;5.1
345;Totaal mannen en vrouwen;Geboren in Nederland;België;2018;71.6;32.2;56.6;31.3;70.9;5.2
346;Totaal mannen en vrouwen;Geboren in Nederland;België;2019;71.2;35.4;56.6;32.4;71.6;4.8
347;Totaal mannen en vrouwen;Geboren in Nederland;België;2020;70.9;35.3;56.4;33.0;71.4;4.4
348;Totaal mannen en vrouwen;Geboren in Nederland;België;2021;70.6;36.8;56.5;34.1;73.3;4.0
349;Totaal mannen en vrouwen;Geboren in Nederland;België;2022;70.3;38.8;56.8;35.6;75.7;3.0
350;Totaal mannen en vrouwen;Geboren in Nederland;België;2023;69.8;42.0;56.6;38.0;76.1;2.4
351;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2011;265.5;26.5;227.6;27.1;60.8;4.3
352;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2012;262.8;26.6;225.9;27.1;61.4;4.9
353;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2013;259.7;26.6;223.4;27.2;61.4;5.3
354;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2014;256.0;28.2;220.2;27.6;62.3;5.0
355;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2015;252.9;27.9;218.0;27.9;63.5;4.8
356;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2016;249.4;28.9;215.3;28.4;64.8;4.5
357;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2017;246.2;29.9;213.3;29.2;66.0;4.4
358;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2018;242.4;30.1;210.6;29.2;67.7;4.4
359;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2019;238.6;32.5;207.7;30.0;68.8;4.1
360;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2020;234.7;32.9;204.1;30.7;68.9;3.9
361;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2021;230.7;34.3;201.0;31.7;70.7;3.5
362;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2022;226.2;36.3;197.9;33.2;72.8;2.4
363;Totaal mannen en vrouwen;Geboren in Nederland;Duitsland;2023;221.3;39.6;193.5;35.4;73.3;2.0
364;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2011;35.2;29.0;21.4;28.1;69.5;6.2
365;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2012;35.7;29.5;22.0;28.2;69.3;6.7
366;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2013;36.2;29.3;22.5;28.5;68.4;7.4
367;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2014;36.7;31.8;23.0;29.2;69.1;7.2
368;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2015;37.1;31.4;23.6;29.6;70.0;6.7
369;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2016;37.6;33.0;24.2;30.2;71.4;5.9
370;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2017;38.1;34.8;25.0;31.3;73.0;5.7
371;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2018;38.6;35.0;25.8;31.7;74.3;5.4
372;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2019;39.1;37.7;26.5;32.6;75.1;5.2
373;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2020;39.7;38.5;27.1;33.6;74.3;4.7
374;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2021;40.4;40.5;28.1;35.0;76.4;4.2
375;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2022;40.9;42.9;29.1;36.7;79.2;3.0
376;Totaal mannen en vrouwen;Geboren in Nederland;Verenigd Koninkrijk;2023;41.3;46.0;29.8;38.9;79.1;2.6
377;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2011;1.8;23.0;0.3;22.5;64.1;21.9
378;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2012;2.1;22.0;0.4;22.4;64.1;24.0
379;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2013;2.4;22.5;0.4;23.1;66.0;27.9
380;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2014;2.7;22.1;0.4;23.1;63.9;27.3
381;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2015;3.1;23.9;0.4;23.6;60.9;26.0
382;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2016;3.5;23.9;0.5;22.8;58.7;24.3
383;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2017;3.9;24.5;0.5;23.4;61.3;22.0
384;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2018;4.4;24.7;0.6;22.3;63.0;19.7
385;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2019;4.8;27.6;0.7;21.8;67.0;17.3
386;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2020;5.4;27.5;0.7;21.6;65.8;15.3
387;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2021;6.0;30.0;0.8;21.6;68.1;14.0
388;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2022;6.7;34.1;1.0;22.1;68.6;11.7
389;Totaal mannen en vrouwen;Geboren in Nederland;Bulgarije;2023;7.3;32.2;1.2;21.4;69.8;11.3
390;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2011;21.0;24.5;9.9;27.1;61.4;9.4
391;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2012;22.7;24.2;10.2;27.0;61.5;11.1
392;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2013;24.8;24.3;10.4;26.9;60.8;12.0
393;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2014;27.0;24.9;10.8;26.8;61.3;11.5
394;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2015;29.5;24.6;11.1;26.7;62.3;10.8
395;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2016;32.0;25.7;11.4;27.1;64.0;9.8
396;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2017;34.7;26.4;11.8;27.7;65.6;8.9
397;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2018;37.5;27.4;12.2;27.5;67.9;8.2
398;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2019;40.4;29.0;12.6;28.0;68.9;7.4
399;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2020;42.9;29.7;13.0;28.7;69.3;6.5
400;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2021;45.2;31.1;13.6;29.4;72.3;5.6
401;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2022;47.5;33.4;14.5;29.8;75.9;4.4
402;Totaal mannen en vrouwen;Geboren in Nederland;Polen;2023;49.4;36.4;15.4;31.0;76.1;3.8
403;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2011;3.6;25.8;1.0;25.3;67.3;11.0
404;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2012;3.9;25.3;1.1;24.4;68.7;11.8
405;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2013;4.2;25.3;1.2;23.8;65.1;14.0
406;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2014;4.4;27.4;1.2;24.2;67.9;13.0
407;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2015;4.8;27.9;1.3;24.8;66.8;12.6
408;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2016;5.1;28.4;1.4;24.5;67.5;10.9
409;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2017;5.5;29.3;1.5;25.4;69.1;10.3
410;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2018;5.9;30.8;1.6;23.7;71.7;9.0
411;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2019;6.3;35.3;1.8;24.0;71.5;8.8
412;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2020;6.8;36.2;1.9;23.9;71.0;7.5
413;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2021;7.3;35.5;2.1;24.4;73.3;7.3
414;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2022;7.8;37.7;2.4;24.6;74.4;5.7
415;Totaal mannen en vrouwen;Geboren in Nederland;Roemenië;2023;8.4;40.9;2.6;25.8;75.8;4.8
416;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2011;146.4;26.7;84.5;28.5;69.1;8.4
417;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2012;149.9;27.0;86.6;28.7;68.6;9.5
418;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2013;153.4;27.1;88.8;28.7;67.6;10.5
419;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2014;156.6;28.9;91.3;29.0;67.6;10.1
420;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2015;160.2;29.1;94.1;29.3;68.6;9.6
421;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2016;163.9;30.3;96.9;29.6;69.6;8.7
422;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2017;168.0;31.5;100.5;30.2;70.7;8.1
423;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2018;172.0;32.2;103.8;30.6;72.3;7.7
424;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2019;176.0;34.7;107.3;31.3;73.3;7.1
425;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2020;180.5;35.6;109.6;32.3;72.1;6.4
426;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2021;185.1;37.2;113.5;33.3;74.0;5.8
427;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2022;189.7;39.9;118.1;34.9;76.4;4.3
428;Totaal mannen en vrouwen;Geboren in Nederland;Overig Europa;2023;193.9;43.2;121.3;37.0;76.5;3.8
429;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2011;1120.3;22.5;614.1;24.9;67.7;15.0
430;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2012;1145.8;22.5;634.3;25.0;66.1;17.1
431;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2013;1169.2;22.7;655.3;25.2;64.3;18.5
432;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2014;1191.5;23.8;679.3;25.6;63.7;17.8
433;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2015;1215.6;24.1;707.4;25.8;64.2;16.9
434;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2016;1238.0;25.3;736.2;26.4;65.7;15.5
435;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2017;1263.8;26.4;768.6;27.2;67.3;14.5
436;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2018;1289.8;27.2;801.2;27.9;69.2;13.7
437;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2019;1316.6;29.3;832.3;29.0;70.5;12.5
438;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2020;1345.2;30.3;855.9;30.2;69.1;11.1
439;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2021;1374.7;31.9;891.9;31.5;71.3;10.0
440;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2022;1401.7;34.1;929.7;33.5;74.4;7.5
441;Totaal mannen en vrouwen;Geboren in Nederland;Buiten Europa;2023;1426.1;37.0;952.7;35.8;74.3;6.2
442;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2011;260.2;29.7;235.0;36.1;73.4;5.6
443;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2012;259.9;29.8;235.2;36.7;72.5;6.4
444;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2013;259.7;30.1;235.2;37.3;71.2;7.1
445;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2014;258.9;32.1;234.8;38.3;70.8;6.8
446;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2015;258.5;31.8;234.9;38.9;71.1;6.6
447;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2016;257.9;33.2;235.1;39.8;71.9;6.1
448;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2017;257.8;34.6;236.0;41.1;72.7;6.0
449;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2018;257.3;35.0;236.1;41.6;73.9;5.9
450;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2019;256.6;38.2;236.3;42.9;74.7;5.5
451;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2020;255.9;38.2;236.4;43.8;73.7;4.8
452;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2021;255.3;39.8;236.7;45.3;75.1;4.5
453;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2022;254.3;42.3;237.4;47.1;77.0;3.1
454;Totaal mannen en vrouwen;Geboren in Nederland;Indonesië;2023;252.8;45.6;235.9;49.8;76.9;2.5
455;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2011;186.1;17.3;73.9;15.0;53.7;24.3
456;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2012;192.5;17.4;78.3;15.3;51.5;27.2
457;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2013;198.3;17.6;83.2;15.6;49.5;28.8
458;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2014;204.2;18.2;89.0;16.0;48.7;28.2
459;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2015;209.9;18.9;95.8;16.5;49.7;26.8
460;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2016;214.7;20.0;102.6;17.3;52.3;24.1
461;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2017;219.4;20.9;109.9;18.2;55.1;22.2
462;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2018;224.1;21.8;117.9;19.4;58.1;21.0
463;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2019;228.5;23.4;125.3;20.7;60.1;18.9
464;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2020;233.1;25.2;132.0;22.3;59.1;16.2
465;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2021;237.7;26.7;140.7;23.7;62.5;14.4
466;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2022;241.5;28.9;148.4;26.3;66.7;11.0
467;Totaal mannen en vrouwen;Geboren in Nederland;Marokko;2023;244.6;31.5;153.5;28.2;66.4;9.5
468;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2011;58.4;21.9;28.5;21.8;69.1;15.1
469;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2012;60.2;21.9;29.7;22.2;67.5;17.8
470;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2013;61.9;22.0;31.0;22.5;65.5;19.5
471;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2014;63.6;23.0;32.4;22.8;65.1;19.1
472;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2015;65.6;23.2;34.2;23.3;66.2;18.1
473;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2016;67.3;24.4;35.9;24.1;68.1;16.7
474;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2017;69.2;25.3;37.8;24.9;70.0;15.8
475;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2018;71.3;26.0;40.1;25.8;71.8;14.3
476;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2019;73.3;27.7;42.1;26.8;72.4;13.2
477;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2020;75.5;28.7;43.6;28.1;70.9;11.7
478;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2021;78.0;30.1;46.2;29.3;73.1;10.1
479;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2022;80.3;32.3;49.2;31.5;76.3;6.5
480;Totaal mannen en vrouwen;Geboren in Nederland;Nederlandse Cariben;2023;82.4;34.8;51.1;33.6;75.8;4.7
481;Totaal mannen en vrouwen;Geboren in Nederland;Suriname;2011;158.2;22.4;91.4;20.1;64.1;11.2
482;Totaal mannen en vrouwen;Geboren in Nederland;Suriname;2012;160.9;22.4;94.8;20.5;62.4;13.2
483;Totaal mannen en vrouwen;Geboren in Nederland;Suriname;2013;162.9;22.6;98.4;20.7;60.7;14.3
484;Totaal mannen en vrouwen;Geboren in Nederland;Suriname;2014;164.9;23.6;102.3;21.3;60.3;13.8
